fold,seed,subject_id,method,perturbation,draw,BA,logit_RMS,margin_RMS
3,0,1,B0_VANILLA_EEGNET,temporal_mask,1,0.62,1.3556246757507324,2.4372575283050537
3,0,1,A2_SOURCE_ONLY,temporal_mask,1,0.65,1.5807383060455322,2.676624059677124
3,0,1,PUD_SOURCE_ONLY,temporal_mask,1,0.63,1.6377512216567993,2.9547007083892822
3,0,1,IDENTITY_SOURCE_ONLY,temporal_mask,1,0.6799999999999999,1.4649169445037842,2.646437644958496
3,0,1,RANDOM_SOURCE_ONLY,temporal_mask,1,0.65,1.4505805969238281,2.6903717517852783
3,0,1,B0_VANILLA_EEGNET,temporal_mask,2,0.64,1.363210916519165,2.501101016998291
3,0,1,A2_SOURCE_ONLY,temporal_mask,2,0.63,1.511909008026123,2.630669355392456
3,0,1,PUD_SOURCE_ONLY,temporal_mask,2,0.64,1.6077334880828857,2.931633710861206
3,0,1,IDENTITY_SOURCE_ONLY,temporal_mask,2,0.69,1.4554165601730347,2.6460633277893066
3,0,1,RANDOM_SOURCE_ONLY,temporal_mask,2,0.68,1.4253538846969604,2.6452271938323975
3,0,1,B0_VANILLA_EEGNET,temporal_mask,3,0.64,1.3993927240371704,2.610832691192627
3,0,1,A2_SOURCE_ONLY,temporal_mask,3,0.62,1.6687898635864258,2.886340618133545
3,0,1,PUD_SOURCE_ONLY,temporal_mask,3,0.64,1.6581465005874634,3.0137827396392822
3,0,1,IDENTITY_SOURCE_ONLY,temporal_mask,3,0.6799999999999999,1.5196176767349243,2.733350992202759
3,0,1,RANDOM_SOURCE_ONLY,temporal_mask,3,0.6699999999999999,1.5250407457351685,2.819880485534668
3,0,1,B0_VANILLA_EEGNET,temporal_mask,4,0.6699999999999999,1.154578685760498,2.0458261966705322
3,0,1,A2_SOURCE_ONLY,temporal_mask,4,0.65,1.3547042608261108,2.2789573669433594
3,0,1,PUD_SOURCE_ONLY,temporal_mask,4,0.65,1.4429478645324707,2.5332303047180176
3,0,1,IDENTITY_SOURCE_ONLY,temporal_mask,4,0.71,1.312219262123108,2.2407734394073486
3,0,1,RANDOM_SOURCE_ONLY,temporal_mask,4,0.69,1.2732919454574585,2.2792844772338867
3,0,1,B0_VANILLA_EEGNET,temporal_mask,5,0.6499999999999999,1.3708049058914185,2.52382493019104
3,0,1,A2_SOURCE_ONLY,temporal_mask,5,0.62,1.5376310348510742,2.664616346359253
3,0,1,PUD_SOURCE_ONLY,temporal_mask,5,0.66,1.618598461151123,2.9356822967529297
3,0,1,IDENTITY_SOURCE_ONLY,temporal_mask,5,0.7,1.4554260969161987,2.645496368408203
3,0,1,RANDOM_SOURCE_ONLY,temporal_mask,5,0.65,1.4582048654556274,2.717413902282715
3,0,1,B0_VANILLA_EEGNET,temporal_mask,6,0.64,1.2290579080581665,2.3091423511505127
3,0,1,A2_SOURCE_ONLY,temporal_mask,6,0.59,1.450781226158142,2.5047004222869873
3,0,1,PUD_SOURCE_ONLY,temporal_mask,6,0.61,1.551953911781311,2.828415870666504
3,0,1,IDENTITY_SOURCE_ONLY,temporal_mask,6,0.6699999999999999,1.3983063697814941,2.544032096862793
3,0,1,RANDOM_SOURCE_ONLY,temporal_mask,6,0.63,1.3697686195373535,2.5446975231170654
3,0,1,B0_VANILLA_EEGNET,temporal_mask,7,0.6599999999999999,1.1498066186904907,2.034576416015625
3,0,1,A2_SOURCE_ONLY,temporal_mask,7,0.6699999999999999,1.3403379917144775,2.2564778327941895
3,0,1,PUD_SOURCE_ONLY,temporal_mask,7,0.64,1.4506583213806152,2.552248954772949
3,0,1,IDENTITY_SOURCE_ONLY,temporal_mask,7,0.7,1.312278389930725,2.247809410095215
3,0,1,RANDOM_SOURCE_ONLY,temporal_mask,7,0.66,1.2637887001037598,2.2644600868225098
3,0,1,B0_VANILLA_EEGNET,temporal_mask,8,0.6499999999999999,1.377054214477539,2.5443155765533447
3,0,1,A2_SOURCE_ONLY,temporal_mask,8,0.62,1.547069787979126,2.6808128356933594
3,0,1,PUD_SOURCE_ONLY,temporal_mask,8,0.66,1.6182060241699219,2.9323742389678955
3,0,1,IDENTITY_SOURCE_ONLY,temporal_mask,8,0.69,1.4577113389968872,2.6438958644866943
3,0,1,RANDOM_SOURCE_ONLY,temporal_mask,8,0.66,1.459004282951355,2.716512680053711
3,0,1,B0_VANILLA_EEGNET,temporal_mask,9,0.64,1.3793424367904663,2.5208611488342285
3,0,1,A2_SOURCE_ONLY,temporal_mask,9,0.64,1.5182983875274658,2.696174383163452
3,0,1,PUD_SOURCE_ONLY,temporal_mask,9,0.64,1.60317862033844,2.953662872314453
3,0,1,IDENTITY_SOURCE_ONLY,temporal_mask,9,0.66,1.454882025718689,2.6618618965148926
3,0,1,RANDOM_SOURCE_ONLY,temporal_mask,9,0.67,1.429126262664795,2.6694459915161133
3,0,1,B0_VANILLA_EEGNET,temporal_mask,10,0.64,1.1369993686676025,2.0191965103149414
3,0,1,A2_SOURCE_ONLY,temporal_mask,10,0.6799999999999999,1.346413016319275,2.230036497116089
3,0,1,PUD_SOURCE_ONLY,temporal_mask,10,0.62,1.4154937267303467,2.4639639854431152
3,0,1,IDENTITY_SOURCE_ONLY,temporal_mask,10,0.69,1.295957326889038,2.189455509185791
3,0,1,RANDOM_SOURCE_ONLY,temporal_mask,10,0.6799999999999999,1.2539160251617432,2.2226569652557373
3,0,1,B0_VANILLA_EEGNET,temporal_mask,11,0.6699999999999999,1.405817985534668,2.624413013458252
3,0,1,A2_SOURCE_ONLY,temporal_mask,11,0.66,1.6030343770980835,2.760693311691284
3,0,1,PUD_SOURCE_ONLY,temporal_mask,11,0.68,1.654677391052246,2.998584508895874
3,0,1,IDENTITY_SOURCE_ONLY,temporal_mask,11,0.7,1.4812548160552979,2.6726903915405273
3,0,1,RANDOM_SOURCE_ONLY,temporal_mask,11,0.6799999999999999,1.4783507585525513,2.736600399017334
3,0,1,B0_VANILLA_EEGNET,temporal_mask,12,0.62,1.157593011856079,2.1514434814453125
3,0,1,A2_SOURCE_ONLY,temporal_mask,12,0.63,1.4701895713806152,2.3989224433898926
3,0,1,PUD_SOURCE_ONLY,temporal_mask,12,0.63,1.480164647102356,2.605170249938965
3,0,1,IDENTITY_SOURCE_ONLY,temporal_mask,12,0.69,1.3643672466278076,2.390016794204712
3,0,1,RANDOM_SOURCE_ONLY,temporal_mask,12,0.64,1.3351489305496216,2.405752420425415
3,0,1,B0_VANILLA_EEGNET,temporal_mask,13,0.6599999999999999,1.1475410461425781,2.028059959411621
3,0,1,A2_SOURCE_ONLY,temporal_mask,13,0.6699999999999999,1.332547903060913,2.242957353591919
3,0,1,PUD_SOURCE_ONLY,temporal_mask,13,0.64,1.449827790260315,2.550570487976074
3,0,1,IDENTITY_SOURCE_ONLY,temporal_mask,13,0.71,1.3096578121185303,2.245978355407715
3,0,1,RANDOM_SOURCE_ONLY,temporal_mask,13,0.69,1.2547011375427246,2.2466883659362793
3,0,1,B0_VANILLA_EEGNET,temporal_mask,14,0.6499999999999999,1.3643394708633423,2.505544662475586
3,0,1,A2_SOURCE_ONLY,temporal_mask,14,0.64,1.5579261779785156,2.683751106262207
3,0,1,PUD_SOURCE_ONLY,temporal_mask,14,0.65,1.6243911981582642,2.930018663406372
3,0,1,IDENTITY_SOURCE_ONLY,temporal_mask,14,0.68,1.4577913284301758,2.672856092453003
3,0,1,RANDOM_SOURCE_ONLY,temporal_mask,14,0.68,1.466017723083496,2.740676164627075
3,0,1,B0_VANILLA_EEGNET,temporal_mask,15,0.62,1.365842342376709,2.4702982902526855
3,0,1,A2_SOURCE_ONLY,temporal_mask,15,0.6499999999999999,1.544756293296814,2.7028071880340576
3,0,1,PUD_SOURCE_ONLY,temporal_mask,15,0.63,1.6177852153778076,2.956865072250366
3,0,1,IDENTITY_SOURCE_ONLY,temporal_mask,15,0.67,1.4615788459777832,2.66575288772583
3,0,1,RANDOM_SOURCE_ONLY,temporal_mask,15,0.66,1.4468361139297485,2.7033677101135254
3,0,1,B0_VANILLA_EEGNET,temporal_mask,16,0.64,1.3423629999160767,2.443178653717041
3,0,1,A2_SOURCE_ONLY,temporal_mask,16,0.67,1.549049973487854,2.6725971698760986
3,0,1,PUD_SOURCE_ONLY,temporal_mask,16,0.67,1.6109001636505127,2.9159460067749023
3,0,1,IDENTITY_SOURCE_ONLY,temporal_mask,16,0.69,1.4724479913711548,2.675663948059082
3,0,1,RANDOM_SOURCE_ONLY,temporal_mask,16,0.68,1.4577350616455078,2.707625150680542
3,0,1,B0_VANILLA_EEGNET,temporal_mask,17,0.65,1.3188291788101196,2.371656656265259
3,0,1,A2_SOURCE_ONLY,temporal_mask,17,0.63,1.5627669095993042,2.649017333984375
3,0,1,PUD_SOURCE_ONLY,temporal_mask,17,0.65,1.6288822889328003,2.9203579425811768
3,0,1,IDENTITY_SOURCE_ONLY,temporal_mask,17,0.6799999999999999,1.4599270820617676,2.6011857986450195
3,0,1,RANDOM_SOURCE_ONLY,temporal_mask,17,0.66,1.4282341003417969,2.6135425567626953
3,0,1,B0_VANILLA_EEGNET,temporal_mask,18,0.62,1.3367966413497925,2.397587299346924
3,0,1,A2_SOURCE_ONLY,temporal_mask,18,0.65,1.5796066522598267,2.644986867904663
3,0,1,PUD_SOURCE_ONLY,temporal_mask,18,0.65,1.639054536819458,2.9328296184539795
3,0,1,IDENTITY_SOURCE_ONLY,temporal_mask,18,0.69,1.4644588232040405,2.6194679737091064
3,0,1,RANDOM_SOURCE_ONLY,temporal_mask,18,0.66,1.4319124221801758,2.6294422149658203
3,0,1,B0_VANILLA_EEGNET,temporal_mask,19,0.63,1.2562594413757324,2.3436734676361084
3,0,1,A2_SOURCE_ONLY,temporal_mask,19,0.5599999999999999,1.3862133026123047,2.251664638519287
3,0,1,PUD_SOURCE_ONLY,temporal_mask,19,0.6000000000000001,1.4064046144485474,2.424717903137207
3,0,1,IDENTITY_SOURCE_ONLY,temporal_mask,19,0.67,1.2498153448104858,2.2317585945129395
3,0,1,RANDOM_SOURCE_ONLY,temporal_mask,19,0.61,1.1963449716567993,2.1937766075134277
3,0,1,B0_VANILLA_EEGNET,temporal_mask,20,0.64,1.3635326623916626,2.504693031311035
3,0,1,A2_SOURCE_ONLY,temporal_mask,20,0.64,1.5215787887573242,2.6329023838043213
3,0,1,PUD_SOURCE_ONLY,temporal_mask,20,0.64,1.6141822338104248,2.938300848007202
3,0,1,IDENTITY_SOURCE_ONLY,temporal_mask,20,0.69,1.4597476720809937,2.6513586044311523
3,0,1,RANDOM_SOURCE_ONLY,temporal_mask,20,0.67,1.4266886711120605,2.6453166007995605
3,0,1,B0_VANILLA_EEGNET,temporal_mask,21,0.62,1.3582096099853516,2.448477268218994
3,0,1,A2_SOURCE_ONLY,temporal_mask,21,0.64,1.569777250289917,2.6936097145080566
3,0,1,PUD_SOURCE_ONLY,temporal_mask,21,0.63,1.6268751621246338,2.947023868560791
3,0,1,IDENTITY_SOURCE_ONLY,temporal_mask,21,0.6799999999999999,1.461854338645935,2.656095266342163
3,0,1,RANDOM_SOURCE_ONLY,temporal_mask,21,0.65,1.4454078674316406,2.691638708114624
3,0,1,B0_VANILLA_EEGNET,temporal_mask,22,0.64,1.3635492324829102,2.504154682159424
3,0,1,A2_SOURCE_ONLY,temporal_mask,22,0.64,1.5193196535110474,2.635761260986328
3,0,1,PUD_SOURCE_ONLY,temporal_mask,22,0.64,1.61104154586792,2.9346909523010254
3,0,1,IDENTITY_SOURCE_ONLY,temporal_mask,22,0.69,1.4583865404129028,2.649317502975464
3,0,1,RANDOM_SOURCE_ONLY,temporal_mask,22,0.68,1.4263063669204712,2.645674467086792
3,0,1,B0_VANILLA_EEGNET,temporal_mask,23,0.65,1.1378436088562012,2.0088918209075928
3,0,1,A2_SOURCE_ONLY,temporal_mask,23,0.6799999999999999,1.3445847034454346,2.2477498054504395
3,0,1,PUD_SOURCE_ONLY,temporal_mask,23,0.62,1.4237663745880127,2.488006353378296
3,0,1,IDENTITY_SOURCE_ONLY,temporal_mask,23,0.71,1.303283929824829,2.2140533924102783
3,0,1,RANDOM_SOURCE_ONLY,temporal_mask,23,0.72,1.2607669830322266,2.2464349269866943
3,0,1,B0_VANILLA_EEGNET,temporal_mask,24,0.66,1.3126546144485474,2.440756320953369
3,0,1,A2_SOURCE_ONLY,temporal_mask,24,0.65,1.5322312116622925,2.6775999069213867
3,0,1,PUD_SOURCE_ONLY,temporal_mask,24,0.64,1.5924381017684937,2.904813289642334
3,0,1,IDENTITY_SOURCE_ONLY,temporal_mask,24,0.6799999999999999,1.444189190864563,2.630953550338745
3,0,1,RANDOM_SOURCE_ONLY,temporal_mask,24,0.66,1.4345070123672485,2.6790153980255127
3,0,1,B0_VANILLA_EEGNET,temporal_mask,25,0.62,1.1915020942687988,2.265700340270996
3,0,1,A2_SOURCE_ONLY,temporal_mask,25,0.59,1.4673089981079102,2.480302095413208
3,0,1,PUD_SOURCE_ONLY,temporal_mask,25,0.6399999999999999,1.5223315954208374,2.749197244644165
3,0,1,IDENTITY_SOURCE_ONLY,temporal_mask,25,0.65,1.3942221403121948,2.496799945831299
3,0,1,RANDOM_SOURCE_ONLY,temporal_mask,25,0.61,1.3603826761245728,2.484226942062378
3,0,1,B0_VANILLA_EEGNET,temporal_mask,26,0.65,1.2318122386932373,2.2368502616882324
3,0,1,A2_SOURCE_ONLY,temporal_mask,26,0.64,1.3885725736618042,2.3561437129974365
3,0,1,PUD_SOURCE_ONLY,temporal_mask,26,0.63,1.5441498756408691,2.765695095062256
3,0,1,IDENTITY_SOURCE_ONLY,temporal_mask,26,0.67,1.357880711555481,2.3831191062927246
3,0,1,RANDOM_SOURCE_ONLY,temporal_mask,26,0.6699999999999999,1.3133543729782104,2.393399953842163
3,0,1,B0_VANILLA_EEGNET,temporal_mask,27,0.62,1.3546991348266602,2.438899278640747
3,0,1,A2_SOURCE_ONLY,temporal_mask,27,0.63,1.5747480392456055,2.683730125427246
3,0,1,PUD_SOURCE_ONLY,temporal_mask,27,0.63,1.628493070602417,2.9428277015686035
3,0,1,IDENTITY_SOURCE_ONLY,temporal_mask,27,0.6799999999999999,1.4605019092559814,2.646820545196533
3,0,1,RANDOM_SOURCE_ONLY,temporal_mask,27,0.65,1.444576382637024,2.684218168258667
3,0,1,B0_VANILLA_EEGNET,temporal_mask,28,0.65,1.350728154182434,2.463853359222412
3,0,1,A2_SOURCE_ONLY,temporal_mask,28,0.6599999999999999,1.5537707805633545,2.6729073524475098
3,0,1,PUD_SOURCE_ONLY,temporal_mask,28,0.66,1.6144860982894897,2.9211723804473877
3,0,1,IDENTITY_SOURCE_ONLY,temporal_mask,28,0.72,1.4702433347702026,2.683091878890991
3,0,1,RANDOM_SOURCE_ONLY,temporal_mask,28,0.71,1.4649977684020996,2.7268598079681396
3,0,1,B0_VANILLA_EEGNET,temporal_mask,29,0.64,1.2521189451217651,2.325171947479248
3,0,1,A2_SOURCE_ONLY,temporal_mask,29,0.5900000000000001,1.3826498985290527,2.269123077392578
3,0,1,PUD_SOURCE_ONLY,temporal_mask,29,0.59,1.4437801837921143,2.51254940032959
3,0,1,IDENTITY_SOURCE_ONLY,temporal_mask,29,0.62,1.2730690240859985,2.25394868850708
3,0,1,RANDOM_SOURCE_ONLY,temporal_mask,29,0.64,1.2397181987762451,2.278482437133789
3,0,1,B0_VANILLA_EEGNET,temporal_mask,30,0.65,1.285031795501709,2.3933145999908447
3,0,1,A2_SOURCE_ONLY,temporal_mask,30,0.6699999999999999,1.5052838325500488,2.622231960296631
3,0,1,PUD_SOURCE_ONLY,temporal_mask,30,0.65,1.573618769645691,2.8688056468963623
3,0,1,IDENTITY_SOURCE_ONLY,temporal_mask,30,0.6699999999999999,1.422324538230896,2.588728904724121
3,0,1,RANDOM_SOURCE_ONLY,temporal_mask,30,0.68,1.4070972204208374,2.6206088066101074
3,0,1,B0_VANILLA_EEGNET,temporal_mask,31,0.62,1.3486151695251465,2.4188146591186523
3,0,1,A2_SOURCE_ONLY,temporal_mask,31,0.65,1.584299921989441,2.6692981719970703
3,0,1,PUD_SOURCE_ONLY,temporal_mask,31,0.63,1.6397504806518555,2.9508934020996094
3,0,1,IDENTITY_SOURCE_ONLY,temporal_mask,31,0.6799999999999999,1.4672657251358032,2.6449546813964844
3,0,1,RANDOM_SOURCE_ONLY,temporal_mask,31,0.65,1.4496850967407227,2.6835274696350098
3,0,1,B0_VANILLA_EEGNET,gaussian_noise,0,0.62,1.3187618255615234,2.4058384895324707
3,0,1,A2_SOURCE_ONLY,gaussian_noise,0,0.63,1.538188099861145,2.5708866119384766
3,0,1,PUD_SOURCE_ONLY,gaussian_noise,0,0.64,1.5963544845581055,2.8669381141662598
3,0,1,IDENTITY_SOURCE_ONLY,gaussian_noise,0,0.6799999999999999,1.4296807050704956,2.5539965629577637
3,0,1,RANDOM_SOURCE_ONLY,gaussian_noise,0,0.67,1.4083305597305298,2.586465835571289
3,0,1,B0_VANILLA_EEGNET,gaussian_noise,1,0.62,1.313294529914856,2.3918240070343018
3,0,1,A2_SOURCE_ONLY,gaussian_noise,1,0.64,1.5380961894989014,2.568925619125366
3,0,1,PUD_SOURCE_ONLY,gaussian_noise,1,0.64,1.5981438159942627,2.8703453540802
3,0,1,IDENTITY_SOURCE_ONLY,gaussian_noise,1,0.6799999999999999,1.432602882385254,2.5627071857452393
3,0,1,RANDOM_SOURCE_ONLY,gaussian_noise,1,0.67,1.406687617301941,2.583278179168701
3,0,1,B0_VANILLA_EEGNET,gaussian_noise,2,0.62,1.309079885482788,2.3821918964385986
3,0,1,A2_SOURCE_ONLY,gaussian_noise,2,0.63,1.5362826585769653,2.564201831817627
3,0,1,PUD_SOURCE_ONLY,gaussian_noise,2,0.64,1.5940477848052979,2.8637967109680176
3,0,1,IDENTITY_SOURCE_ONLY,gaussian_noise,2,0.6799999999999999,1.4302480220794678,2.554410934448242
3,0,1,RANDOM_SOURCE_ONLY,gaussian_noise,2,0.67,1.4099111557006836,2.588987350463867
3,0,1,B0_VANILLA_EEGNET,gaussian_noise,3,0.63,1.3154478073120117,2.397895574569702
3,0,1,A2_SOURCE_ONLY,gaussian_noise,3,0.62,1.5354713201522827,2.5669198036193848
3,0,1,PUD_SOURCE_ONLY,gaussian_noise,3,0.64,1.5913236141204834,2.8591041564941406
3,0,1,IDENTITY_SOURCE_ONLY,gaussian_noise,3,0.6799999999999999,1.4311436414718628,2.5610222816467285
3,0,1,RANDOM_SOURCE_ONLY,gaussian_noise,3,0.67,1.4063844680786133,2.5831658840179443
3,0,1,B0_VANILLA_EEGNET,gaussian_noise,4,0.62,1.3235095739364624,2.4150516986846924
3,0,1,A2_SOURCE_ONLY,gaussian_noise,4,0.62,1.5384318828582764,2.5665175914764404
3,0,1,PUD_SOURCE_ONLY,gaussian_noise,4,0.64,1.5960701704025269,2.863957405090332
3,0,1,IDENTITY_SOURCE_ONLY,gaussian_noise,4,0.6799999999999999,1.4292551279067993,2.5537140369415283
3,0,1,RANDOM_SOURCE_ONLY,gaussian_noise,4,0.67,1.4069318771362305,2.583160161972046
3,0,1,B0_VANILLA_EEGNET,gaussian_noise,5,0.63,1.317991852760315,2.405270576477051
3,0,1,A2_SOURCE_ONLY,gaussian_noise,5,0.63,1.5362385511398315,2.5688657760620117
3,0,1,PUD_SOURCE_ONLY,gaussian_noise,5,0.64,1.595324993133545,2.868023157119751
3,0,1,IDENTITY_SOURCE_ONLY,gaussian_noise,5,0.6799999999999999,1.430713415145874,2.558087110519409
3,0,1,RANDOM_SOURCE_ONLY,gaussian_noise,5,0.67,1.4049423933029175,2.5815136432647705
3,0,1,B0_VANILLA_EEGNET,gaussian_noise,6,0.63,1.316358208656311,2.4004034996032715
3,0,1,A2_SOURCE_ONLY,gaussian_noise,6,0.64,1.5337940454483032,2.5642006397247314
3,0,1,PUD_SOURCE_ONLY,gaussian_noise,6,0.64,1.5959088802337646,2.8686816692352295
3,0,1,IDENTITY_SOURCE_ONLY,gaussian_noise,6,0.69,1.4282208681106567,2.5511651039123535
3,0,1,RANDOM_SOURCE_ONLY,gaussian_noise,6,0.67,1.403173804283142,2.5751290321350098
3,0,1,B0_VANILLA_EEGNET,gaussian_noise,7,0.62,1.3207762241363525,2.409710645675659
3,0,1,A2_SOURCE_ONLY,gaussian_noise,7,0.63,1.5344538688659668,2.564809799194336
3,0,1,PUD_SOURCE_ONLY,gaussian_noise,7,0.65,1.6030012369155884,2.8833301067352295
3,0,1,IDENTITY_SOURCE_ONLY,gaussian_noise,7,0.6799999999999999,1.432379961013794,2.558887243270874
3,0,1,RANDOM_SOURCE_ONLY,gaussian_noise,7,0.67,1.412178635597229,2.5925815105438232
3,0,1,B0_VANILLA_EEGNET,gaussian_noise,8,0.62,1.3143261671066284,2.394308567047119
3,0,1,A2_SOURCE_ONLY,gaussian_noise,8,0.63,1.530632495880127,2.5527045726776123
3,0,1,PUD_SOURCE_ONLY,gaussian_noise,8,0.64,1.5898196697235107,2.8520824909210205
3,0,1,IDENTITY_SOURCE_ONLY,gaussian_noise,8,0.67,1.4243831634521484,2.5448858737945557
3,0,1,RANDOM_SOURCE_ONLY,gaussian_noise,8,0.66,1.4001388549804688,2.5689923763275146
3,0,1,B0_VANILLA_EEGNET,gaussian_noise,9,0.63,1.3191726207733154,2.4059207439422607
3,0,1,A2_SOURCE_ONLY,gaussian_noise,9,0.63,1.5342320203781128,2.5589230060577393
3,0,1,PUD_SOURCE_ONLY,gaussian_noise,9,0.64,1.5912072658538818,2.857679605484009
3,0,1,IDENTITY_SOURCE_ONLY,gaussian_noise,9,0.69,1.4265732765197754,2.548513412475586
3,0,1,RANDOM_SOURCE_ONLY,gaussian_noise,9,0.67,1.4055969715118408,2.579683542251587
3,0,1,B0_VANILLA_EEGNET,gaussian_noise,10,0.62,1.3162537813186646,2.399677038192749
3,0,1,A2_SOURCE_ONLY,gaussian_noise,10,0.63,1.5319634675979614,2.5568878650665283
3,0,1,PUD_SOURCE_ONLY,gaussian_noise,10,0.64,1.5933148860931396,2.862380027770996
3,0,1,IDENTITY_SOURCE_ONLY,gaussian_noise,10,0.6799999999999999,1.4288932085037231,2.5536446571350098
3,0,1,RANDOM_SOURCE_ONLY,gaussian_noise,10,0.67,1.4039806127548218,2.5782487392425537
3,0,1,B0_VANILLA_EEGNET,gaussian_noise,11,0.63,1.3163340091705322,2.398437023162842
3,0,1,A2_SOURCE_ONLY,gaussian_noise,11,0.62,1.531275749206543,2.55700945854187
3,0,1,PUD_SOURCE_ONLY,gaussian_noise,11,0.64,1.5926988124847412,2.8619043827056885
3,0,1,IDENTITY_SOURCE_ONLY,gaussian_noise,11,0.67,1.4290400743484497,2.553252935409546
3,0,1,RANDOM_SOURCE_ONLY,gaussian_noise,11,0.67,1.4067572355270386,2.582495927810669
3,0,1,B0_VANILLA_EEGNET,gaussian_noise,12,0.62,1.3192402124404907,2.4049887657165527
3,0,1,A2_SOURCE_ONLY,gaussian_noise,12,0.64,1.5385526418685913,2.5744354724884033
3,0,1,PUD_SOURCE_ONLY,gaussian_noise,12,0.64,1.5999490022659302,2.8775205612182617
3,0,1,IDENTITY_SOURCE_ONLY,gaussian_noise,12,0.67,1.432278037071228,2.563127279281616
3,0,1,RANDOM_SOURCE_ONLY,gaussian_noise,12,0.67,1.4095178842544556,2.590789556503296
3,0,1,B0_VANILLA_EEGNET,gaussian_noise,13,0.62,1.3173249959945679,2.4015376567840576
3,0,1,A2_SOURCE_ONLY,gaussian_noise,13,0.62,1.5336557626724243,2.5598926544189453
3,0,1,PUD_SOURCE_ONLY,gaussian_noise,13,0.64,1.5959193706512451,2.8680500984191895
3,0,1,IDENTITY_SOURCE_ONLY,gaussian_noise,13,0.6799999999999999,1.4305274486541748,2.5555245876312256
3,0,1,RANDOM_SOURCE_ONLY,gaussian_noise,13,0.67,1.4113703966140747,2.591442823410034
3,0,1,B0_VANILLA_EEGNET,gaussian_noise,14,0.63,1.320846676826477,2.408292293548584
3,0,1,A2_SOURCE_ONLY,gaussian_noise,14,0.62,1.532450556755066,2.562546491622925
3,0,1,PUD_SOURCE_ONLY,gaussian_noise,14,0.64,1.595397710800171,2.8682289123535156
3,0,1,IDENTITY_SOURCE_ONLY,gaussian_noise,14,0.67,1.4275822639465332,2.5530245304107666
3,0,1,RANDOM_SOURCE_ONLY,gaussian_noise,14,0.67,1.4052621126174927,2.5813214778900146
3,0,1,B0_VANILLA_EEGNET,gaussian_noise,15,0.62,1.3173772096633911,2.400630474090576
3,0,1,A2_SOURCE_ONLY,gaussian_noise,15,0.63,1.5312144756317139,2.5512607097625732
3,0,1,PUD_SOURCE_ONLY,gaussian_noise,15,0.64,1.591670274734497,2.8578460216522217
3,0,1,IDENTITY_SOURCE_ONLY,gaussian_noise,15,0.6799999999999999,1.4275532960891724,2.551677703857422
3,0,1,RANDOM_SOURCE_ONLY,gaussian_noise,15,0.67,1.4018489122390747,2.573584794998169
3,0,1,B0_VANILLA_EEGNET,gaussian_noise,16,0.63,1.3225520849227905,2.4140353202819824
3,0,1,A2_SOURCE_ONLY,gaussian_noise,16,0.63,1.5393977165222168,2.5730175971984863
3,0,1,PUD_SOURCE_ONLY,gaussian_noise,16,0.64,1.6005884408950806,2.8777174949645996
3,0,1,IDENTITY_SOURCE_ONLY,gaussian_noise,16,0.6799999999999999,1.4380532503128052,2.573626756668091
3,0,1,RANDOM_SOURCE_ONLY,gaussian_noise,16,0.67,1.4145811796188354,2.59909987449646
3,0,1,B0_VANILLA_EEGNET,gaussian_noise,17,0.63,1.3136072158813477,2.3945939540863037
3,0,1,A2_SOURCE_ONLY,gaussian_noise,17,0.63,1.5330582857131958,2.55861759185791
3,0,1,PUD_SOURCE_ONLY,gaussian_noise,17,0.64,1.594846487045288,2.864387273788452
3,0,1,IDENTITY_SOURCE_ONLY,gaussian_noise,17,0.6799999999999999,1.4251102209091187,2.543557643890381
3,0,1,RANDOM_SOURCE_ONLY,gaussian_noise,17,0.67,1.4016532897949219,2.5695059299468994
3,0,1,B0_VANILLA_EEGNET,gaussian_noise,18,0.63,1.317125916481018,2.3992743492126465
3,0,1,A2_SOURCE_ONLY,gaussian_noise,18,0.63,1.536585807800293,2.565268039703369
3,0,1,PUD_SOURCE_ONLY,gaussian_noise,18,0.64,1.5946964025497437,2.8647332191467285
3,0,1,IDENTITY_SOURCE_ONLY,gaussian_noise,18,0.67,1.4275751113891602,2.552306652069092
3,0,1,RANDOM_SOURCE_ONLY,gaussian_noise,18,0.67,1.4058986902236938,2.582326650619507
3,0,1,B0_VANILLA_EEGNET,gaussian_noise,19,0.63,1.315142273902893,2.396904230117798
3,0,1,A2_SOURCE_ONLY,gaussian_noise,19,0.64,1.5305238962173462,2.553072452545166
3,0,1,PUD_SOURCE_ONLY,gaussian_noise,19,0.64,1.5892622470855713,2.853987216949463
3,0,1,IDENTITY_SOURCE_ONLY,gaussian_noise,19,0.67,1.4278866052627563,2.5514285564422607
3,0,1,RANDOM_SOURCE_ONLY,gaussian_noise,19,0.67,1.406996250152588,2.5832600593566895
3,0,1,B0_VANILLA_EEGNET,gaussian_noise,20,0.62,1.3164124488830566,2.399854898452759
3,0,1,A2_SOURCE_ONLY,gaussian_noise,20,0.62,1.5391114950180054,2.570155620574951
3,0,1,PUD_SOURCE_ONLY,gaussian_noise,20,0.64,1.5943586826324463,2.8622822761535645
3,0,1,IDENTITY_SOURCE_ONLY,gaussian_noise,20,0.6799999999999999,1.4349498748779297,2.5660393238067627
3,0,1,RANDOM_SOURCE_ONLY,gaussian_noise,20,0.67,1.4090490341186523,2.587958812713623
3,0,1,B0_VANILLA_EEGNET,gaussian_noise,21,0.62,1.3213732242584229,2.411872625350952
3,0,1,A2_SOURCE_ONLY,gaussian_noise,21,0.63,1.534684181213379,2.563886880874634
