method,fold,seed,subject_id,protected_logit_RMS,adaptive_logit_RMS,protected_margin_RMS,adaptive_margin_RMS,R_P,prediction_disagreement,combined_BA,protected_only_BA,adaptive_only_BA,protected_erase_harm
RANDOM_SOURCE_ONLY,4,1,11,0.7322617173194885,1.1887634992599487,1.338276743888855,2.029595375061035,0.39736565947532654,0.39,0.73,0.66,0.65,0.07999999999999996
RANDOM_SOURCE_ONLY,4,1,27,0.988576352596283,1.3801029920578003,1.8492202758789062,2.4248275756835938,0.4326625168323517,0.19,0.9299999999999999,0.91,0.8400000000000001,0.08999999999999986
RANDOM_SOURCE_ONLY,4,1,28,0.8135927319526672,1.2924718856811523,1.4336780309677124,2.1884076595306396,0.3958156108856201,0.25,0.89,0.84,0.77,0.12
RANDOM_SOURCE_ONLY,4,1,30,0.7135894894599915,1.0464811325073242,1.241726040840149,1.769896388053894,0.412311315536499,0.35,0.71,0.64,0.6699999999999999,0.040000000000000036
RANDOM_SOURCE_ONLY,4,1,38,0.771279513835907,0.96202152967453,1.4580506086349487,1.5777181386947632,0.48029041290283203,0.35,0.67,0.63,0.66,0.010000000000000009
RANDOM_SOURCE_ONLY,4,1,52,0.7021501064300537,1.2031179666519165,1.2344428300857544,2.0040807723999023,0.38117459416389465,0.36,0.78,0.67,0.77,0.010000000000000009
A2_SOURCE_ONLY,4,2,3,1.6471126079559326,0.9527243971824646,3.2176525592803955,1.669126272201538,0.6584404110908508,0.23,0.94,0.89,0.86,0.07999999999999996
A2_SOURCE_ONLY,4,2,8,1.349548578262329,0.959496259689331,2.564368724822998,1.671064853668213,0.6054559946060181,0.54,0.89,0.77,0.61,0.28
A2_SOURCE_ONLY,4,2,11,0.9894720911979675,0.8366760015487671,1.8611947298049927,1.4732202291488647,0.5581772923469543,0.44,0.74,0.64,0.78,-0.040000000000000036
A2_SOURCE_ONLY,4,2,27,1.3179196119308472,1.018638253211975,2.4761571884155273,1.8347426652908325,0.5743945240974426,0.16,0.89,0.9099999999999999,0.77,0.12
A2_SOURCE_ONLY,4,2,28,1.5075371265411377,0.9109130501747131,2.9035041332244873,1.5062369108200073,0.6584296226501465,0.16,0.86,0.8200000000000001,0.8999999999999999,-0.039999999999999925
A2_SOURCE_ONLY,4,2,30,1.0178025960922241,0.7924037575721741,1.920003890991211,1.2434635162353516,0.6069301962852478,0.39,0.74,0.78,0.59,0.15000000000000002
A2_SOURCE_ONLY,4,2,38,0.9748255610466003,0.7474738955497742,1.7203986644744873,1.214058518409729,0.5862749218940735,0.24,0.72,0.73,0.65,0.06999999999999995
A2_SOURCE_ONLY,4,2,52,1.1723692417144775,0.9414471983909607,2.1853058338165283,1.6381261348724365,0.5715560913085938,0.47,0.81,0.76,0.59,0.22000000000000008
PUD_SOURCE_ONLY,4,2,3,1.8701591491699219,0.7188934087753296,3.704725503921509,1.1587327718734741,0.7617471814155579,0.39,0.9299999999999999,0.96,0.61,0.31999999999999995
PUD_SOURCE_ONLY,4,2,8,1.4479291439056396,0.6020272970199585,2.8502469062805176,0.8562890291213989,0.7689786553382874,0.49,0.8200000000000001,0.8200000000000001,0.51,0.31000000000000005
PUD_SOURCE_ONLY,4,2,11,1.2426382303237915,0.6764357089996338,2.423006772994995,1.0746787786483765,0.6927457451820374,0.41,0.76,0.7,0.6699999999999999,0.09000000000000008
PUD_SOURCE_ONLY,4,2,27,1.8397756814956665,0.6966984868049622,3.634874105453491,1.1037858724594116,0.7670679688453674,0.32,0.8999999999999999,0.88,0.68,0.21999999999999986
PUD_SOURCE_ONLY,4,2,28,1.7505165338516235,0.6778751611709595,3.4745066165924072,1.0260391235351562,0.7720189690589905,0.39,0.87,0.85,0.66,0.20999999999999996
PUD_SOURCE_ONLY,4,2,30,1.123132586479187,0.6551153063774109,2.172837972640991,0.893489420413971,0.7086125016212463,0.44,0.6599999999999999,0.69,0.53,0.1299999999999999
PUD_SOURCE_ONLY,4,2,38,1.162299394607544,0.6531649231910706,2.250012159347534,0.9986311197280884,0.6926005482673645,0.54,0.72,0.71,0.45,0.26999999999999996
PUD_SOURCE_ONLY,4,2,52,1.253114104270935,0.5951939225196838,2.4649441242218018,0.8533077836036682,0.7428442239761353,0.43,0.77,0.79,0.56,0.20999999999999996
IDENTITY_SOURCE_ONLY,4,2,3,0.573983371257782,1.7525657415390015,0.9444580674171448,3.433100461959839,0.21574994921684265,0.2,0.87,0.8,0.88,-0.010000000000000009
IDENTITY_SOURCE_ONLY,4,2,8,0.49119997024536133,1.3496193885803223,0.7271302938461304,2.5923798084259033,0.21904747188091278,0.28,0.79,0.71,0.79,0.0
IDENTITY_SOURCE_ONLY,4,2,11,0.4201902747154236,1.332470178604126,0.6005850434303284,2.482194423675537,0.19481933116912842,0.43,0.72,0.52,0.75,-0.030000000000000027
IDENTITY_SOURCE_ONLY,4,2,27,0.3993164598941803,1.906395435333252,0.47132280468940735,3.7286641597747803,0.11222006380558014,0.54,0.9199999999999999,0.53,0.89,0.029999999999999916
IDENTITY_SOURCE_ONLY,4,2,28,0.6150234341621399,1.6613142490386963,1.0935149192810059,3.2404050827026367,0.2523154318332672,0.31,0.9099999999999999,0.69,0.8999999999999999,0.010000000000000009
IDENTITY_SOURCE_ONLY,4,2,30,0.44416528940200806,1.2143845558166504,0.6339412331581116,2.258695602416992,0.219156876206398,0.51,0.74,0.6599999999999999,0.73,0.010000000000000009
IDENTITY_SOURCE_ONLY,4,2,38,0.37310659885406494,1.1470363140106201,0.4611336290836334,2.0999584197998047,0.18005351722240448,0.46,0.6799999999999999,0.6499999999999999,0.6699999999999999,0.010000000000000009
IDENTITY_SOURCE_ONLY,4,2,52,0.44174855947494507,1.2660741806030273,0.6450963020324707,2.379957914352417,0.21325115859508514,0.25,0.81,0.74,0.81,0.0
RANDOM_SOURCE_ONLY,4,2,3,0.8052696585655212,1.5806360244750977,1.4783662557601929,3.051612138748169,0.32635173201560974,0.28,0.9099999999999999,0.79,0.87,0.039999999999999925
RANDOM_SOURCE_ONLY,4,2,8,0.6134222745895386,1.236461877822876,1.0308924913406372,2.294727087020874,0.30998507142066956,0.35,0.86,0.79,0.76,0.09999999999999998
RANDOM_SOURCE_ONLY,4,2,11,0.4550580680370331,1.2533785104751587,0.7289197444915771,2.238879680633545,0.24560950696468353,0.45,0.76,0.58,0.75,0.010000000000000009
RANDOM_SOURCE_ONLY,4,2,27,0.5739401578903198,1.7774416208267212,0.9627854228019714,3.4411420822143555,0.21861973404884338,0.3,0.9099999999999999,0.8200000000000001,0.88,0.029999999999999916
RANDOM_SOURCE_ONLY,4,2,28,0.7275762557983398,1.568912148475647,1.3241777420043945,3.0195484161376953,0.3048483431339264,0.23,0.9,0.81,0.8799999999999999,0.02000000000000013
RANDOM_SOURCE_ONLY,4,2,30,0.5853902101516724,1.173263669013977,1.0098354816436768,2.133265733718872,0.3212863504886627,0.48,0.7,0.63,0.75,-0.050000000000000044
RANDOM_SOURCE_ONLY,4,2,38,0.5072091221809387,1.0929900407791138,0.8111206889152527,1.9585890769958496,0.29285404086112976,0.48,0.7,0.5700000000000001,0.71,-0.010000000000000009
RANDOM_SOURCE_ONLY,4,2,52,0.5416765213012695,1.2131978273391724,0.8801508545875549,2.259688377380371,0.28031718730926514,0.43,0.76,0.66,0.75,0.010000000000000009
