method,fold,seed,subject_id,NLL,Brier,ECE,confidence,entropy,margin_mean,margin_std,overconfident_error_fraction
B0_VANILLA_EEGNET,4,1,30,0.6742112586085145,0.44026509000999015,0.13156982600688932,0.7909425497055054,0.4393162131309509,-0.4064105153083801,2.0464909076690674,0.1
B0_VANILLA_EEGNET,4,1,38,0.7457535742533519,0.4818340079229666,0.15015460669994354,0.8091387152671814,0.39799565076828003,-1.733467698097229,1.912101149559021,0.17
B0_VANILLA_EEGNET,4,1,52,0.4562543505755627,0.28453107994441146,0.10532180130481719,0.8611284494400024,0.3228667974472046,-0.4242011308670044,2.9896719455718994,0.07
A2_SOURCE_ONLY,4,1,3,0.2719830358952494,0.17273168260916932,0.07057278990745541,0.8672791123390198,0.29420146346092224,1.075307846069336,3.1923627853393555,0.04
A2_SOURCE_ONLY,4,1,8,0.49246778036415423,0.32018484047631124,0.06469949722290039,0.8267682790756226,0.3828471899032593,-0.3030802607536316,2.5350427627563477,0.1
A2_SOURCE_ONLY,4,1,11,0.5656066765464123,0.3792344226784017,0.13387984216213228,0.8336419463157654,0.37683624029159546,-0.9994553327560425,2.305293560028076,0.15
A2_SOURCE_ONLY,4,1,27,0.24758385668600444,0.1626444503045969,0.046931198835372966,0.9005050659179688,0.2378714233636856,0.9119910597801208,3.5757031440734863,0.04
A2_SOURCE_ONLY,4,1,28,0.27513249642048615,0.17661377667139735,0.02739193916320802,0.8850133419036865,0.2789967656135559,0.5332392454147339,3.1761622428894043,0.04
A2_SOURCE_ONLY,4,1,30,0.5330664481532039,0.3501173854208537,0.08280074775218965,0.794257402420044,0.4394340217113495,-0.2873658239841461,2.0517337322235107,0.06
A2_SOURCE_ONLY,4,1,38,0.5700088860422414,0.38078984844404773,0.08378353476524354,0.7837835550308228,0.43093517422676086,-1.2927402257919312,1.9978967905044556,0.07
A2_SOURCE_ONLY,4,1,52,0.5333682366649756,0.3353218329049203,0.0772638499736786,0.8222464919090271,0.38711532950401306,-1.1571191549301147,2.2479472160339355,0.1
PUD_SOURCE_ONLY,4,1,3,0.3021517522089982,0.2076122554259417,0.09430660665035248,0.8789727687835693,0.2782675623893738,0.6699291467666626,3.3912863731384277,0.04
PUD_SOURCE_ONLY,4,1,8,0.5770564746215568,0.39399880669539483,0.1334137070178985,0.8334137797355652,0.3683091700077057,0.5278672575950623,2.6909520626068115,0.13
PUD_SOURCE_ONLY,4,1,11,0.6098820011151593,0.3944193119853104,0.12118607699871065,0.8471067547798157,0.36299219727516174,-0.6833705306053162,2.549717903137207,0.12
PUD_SOURCE_ONLY,4,1,27,0.26106538468023627,0.1670419325824228,0.06123369932174684,0.9062723517417908,0.2264890819787979,1.0525038242340088,3.653216600418091,0.04
PUD_SOURCE_ONLY,4,1,28,0.33057542795453315,0.20394979165606947,0.04994486391544337,0.8850031495094299,0.29000526666641235,0.3163370192050934,2.9418678283691406,0.07
PUD_SOURCE_ONLY,4,1,30,0.6743150897750266,0.4413377437202304,0.13376068592071533,0.8159013390541077,0.4080822467803955,-0.10987868905067444,2.2197675704956055,0.14
PUD_SOURCE_ONLY,4,1,38,0.5504990237299746,0.3445271812955086,0.07942428708076477,0.7911180257797241,0.4155677556991577,-1.1163121461868286,2.3263230323791504,0.08
PUD_SOURCE_ONLY,4,1,52,0.47356387617987783,0.3044318567952909,0.03666711211204526,0.8166671991348267,0.40085941553115845,-0.5970227718353271,2.276505947113037,0.06
B0_VANILLA_EEGNET,4,2,3,0.10842331067142451,0.061964917901613494,0.04084721744060516,0.9424736499786377,0.16120725870132446,0.6173729300498962,4.14088249206543,0.01
B0_VANILLA_EEGNET,4,2,8,0.3976932935495622,0.26577388814392877,0.07708176493644715,0.85272616147995,0.3285491466522217,0.341434121131897,2.9467616081237793,0.07
B0_VANILLA_EEGNET,4,2,11,0.5421809459333322,0.3444487777860343,0.10143596053123477,0.8399088978767395,0.3649267554283142,-0.7388630509376526,2.541861057281494,0.12
B0_VANILLA_EEGNET,4,2,27,0.162349770113501,0.09772511388669726,0.027532592415809666,0.9319946765899658,0.18994969129562378,0.48514771461486816,3.8096985816955566,0.02
B0_VANILLA_EEGNET,4,2,28,0.2139034252350901,0.13733103443277517,0.03795138955116272,0.8982381224632263,0.23494544625282288,1.1958295106887817,3.5699005126953125,0.02
B0_VANILLA_EEGNET,4,2,30,0.5131347749215107,0.3386942758669537,0.07817743003368377,0.8135454654693604,0.40319445729255676,-0.3959095776081085,2.2849557399749756,0.11
B0_VANILLA_EEGNET,4,2,38,0.5823927812949473,0.38487084346291306,0.09862042069435119,0.8111035823822021,0.40515658259391785,-1.1905583143234253,2.0748257637023926,0.1
B0_VANILLA_EEGNET,4,2,52,0.4890994503158598,0.3114156164844223,0.1110372543334961,0.8406473398208618,0.34044283628463745,-0.6655652523040771,2.8615076541900635,0.09
A2_SOURCE_ONLY,4,2,3,0.12347446892220061,0.07401645292662345,0.030468902587890628,0.9348475933074951,0.16684015095233917,0.7544533610343933,4.361873626708984,0.01
A2_SOURCE_ONLY,4,2,8,0.2889243576023357,0.17124107320051546,0.0320271593332291,0.8676849603652954,0.32596585154533386,-0.21133734285831451,2.835865020751953,0.04
A2_SOURCE_ONLY,4,2,11,0.5575609990655344,0.3576083871822551,0.08590311884880064,0.8259031772613525,0.37899941205978394,-0.7105786204338074,2.6538023948669434,0.11
A2_SOURCE_ONLY,4,2,27,0.28778330688562564,0.16927856249088216,0.037170041203498844,0.9191461801528931,0.20159512758255005,1.3687121868133545,3.8385963439941406,0.05
A2_SOURCE_ONLY,4,2,28,0.31878067088960066,0.20338838073040322,0.07412305712699893,0.9279889464378357,0.18629027903079987,1.520344853401184,3.9278154373168945,0.1
A2_SOURCE_ONLY,4,2,30,0.5734667243165351,0.3732077908833299,0.10270726025104525,0.8158450126647949,0.395839124917984,0.8700764179229736,2.454578399658203,0.1
A2_SOURCE_ONLY,4,2,38,0.584019848732889,0.38172595832569656,0.10990881621837616,0.8197582960128784,0.39409828186035156,-1.2184021472930908,2.409738302230835,0.08
A2_SOURCE_ONLY,4,2,52,0.5082548758312564,0.31381887001567627,0.11554742753505709,0.857499361038208,0.3201237618923187,-0.945792019367218,2.927363634109497,0.1
PUD_SOURCE_ONLY,4,2,3,0.15202588969998665,0.09554398139242441,0.046963338851928715,0.9224497079849243,0.19575254619121552,1.2609056234359741,4.044099807739258,0.01
PUD_SOURCE_ONLY,4,2,8,0.40712649959570696,0.2625007963893167,0.058434675335884076,0.8746209144592285,0.30852434039115906,0.5917236804962158,2.8843369483947754,0.1
PUD_SOURCE_ONLY,4,2,11,0.5823225126219342,0.3660981027177764,0.11736709237098694,0.8353941440582275,0.36204707622528076,-0.7887741327285767,2.669102907180786,0.1
PUD_SOURCE_ONLY,4,2,27,0.2838235195463702,0.16126842387641016,0.034727184772491496,0.926574170589447,0.19253474473953247,1.2616839408874512,4.031550407409668,0.06
PUD_SOURCE_ONLY,4,2,28,0.326890467211556,0.20277066385208906,0.0648174661397934,0.9105952382087708,0.22128185629844666,1.566573977470398,3.6729178428649902,0.06
PUD_SOURCE_ONLY,4,2,30,0.6402857574460594,0.4306485537727324,0.15965591132640838,0.8196558952331543,0.3943201005458832,0.47425219416618347,2.4183108806610107,0.12
PUD_SOURCE_ONLY,4,2,38,0.5633211605170869,0.389022479058804,0.11186462759971619,0.7996978759765625,0.42416054010391235,-0.8255849480628967,2.3092849254608154,0.08
PUD_SOURCE_ONLY,4,2,52,0.4910548435476729,0.32072175597176217,0.09940933942794797,0.8472347259521484,0.35359299182891846,0.24610549211502075,2.7538816928863525,0.12
