method,fold,subject_id,BA,macro_f1,seeds,n_trials,B0_BA,Delta_BA_vs_B0,seed,combined_BA,protected_only_BA,adaptive_only_BA,protected_branch_erasure_harm_BA,adaptive_branch_erasure_harm_BA,protected_D_finite,adaptive_D_finite,functional_teacher_target,functional_teacher_RMSE,functional_teacher_correlation,target_history_labels_used,internal_holdout_used,WBCIC_outer_used,provenance_subject,provenance_mechanism,protocol,evaluation_session
RANDOM_SOURCE_ONLY,1,34,0.6733333333333332,0.6675020106475285,3,300,0.63,0.0433333333333332,1.0,0.6499999999999999,0.61,0.66,-0.0100000000000001,0.0399999999999999,0.8700441204674221,1.4190374463280588,PUD_PROJECTED_TEACHER_LOGITS,1.4102903762375258,-0.1760187409623228,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
RANDOM_SOURCE_ONLY,1,34,0.6733333333333332,0.6675020106475285,3,300,0.63,0.0433333333333332,2.0,0.6699999999999999,0.56,0.67,-1.1102230246251563e-16,0.1099999999999998,0.8383064819109249,1.583461789378109,PUD_PROJECTED_TEACHER_LOGITS,1.1460820410173156,0.1425768515103329,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
RANDOM_SOURCE_ONLY,1,40,0.79,0.7823064658147117,3,300,0.8300000000000001,-0.04,0.0,0.8200000000000001,0.64,0.72,0.1,0.18,1.4410647808711448,1.933593597628998,PUD_PROJECTED_TEACHER_LOGITS,1.740908359084697,0.0193448320710574,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
RANDOM_SOURCE_ONLY,1,40,0.79,0.7823064658147117,3,300,0.8300000000000001,-0.04,1.0,0.8,0.47,0.79,0.01,0.33,0.363534664243282,2.0438278542214645,PUD_PROJECTED_TEACHER_LOGITS,1.429024367819364,0.0725548197553952,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
RANDOM_SOURCE_ONLY,1,40,0.79,0.7823064658147117,3,300,0.8300000000000001,-0.04,2.0,0.75,0.49,0.72,0.03,0.26,0.6147348104069628,2.2323159304061577,PUD_PROJECTED_TEACHER_LOGITS,1.403122752090426,0.2601444707753393,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
RANDOM_SOURCE_ONLY,1,43,0.9133333333333334,0.9133166617982328,3,300,0.8933333333333332,0.0200000000000002,0.0,0.91,0.8400000000000001,0.8,0.1099999999999999,0.0699999999999999,0.9457954916711367,1.705734465795559,PUD_PROJECTED_TEACHER_LOGITS,1.0905930334765734,0.642572653256647,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
RANDOM_SOURCE_ONLY,1,43,0.9133333333333334,0.9133166617982328,3,300,0.8933333333333332,0.0200000000000002,1.0,0.92,0.59,0.89,0.0299999999999999,0.3299999999999999,0.3330601724309583,2.10894768679863,PUD_PROJECTED_TEACHER_LOGITS,1.4642877946161752,0.2229931684732226,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
RANDOM_SOURCE_ONLY,1,43,0.9133333333333334,0.9133166617982328,3,300,0.8933333333333332,0.0200000000000002,2.0,0.91,0.75,0.89,0.02,0.16,0.4414668183511669,2.1385779211536486,PUD_PROJECTED_TEACHER_LOGITS,1.3288825178954835,0.5232939969892316,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
RANDOM_SOURCE_ONLY,1,44,0.7399999999999999,0.7323108706960944,3,300,0.7533333333333333,-0.0133333333333334,0.0,0.69,0.61,0.6699999999999999,0.02,0.0799999999999999,0.8078076938548588,1.2620369110416254,PUD_PROJECTED_TEACHER_LOGITS,1.425526484200162,0.5324038347539457,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
RANDOM_SOURCE_ONLY,1,44,0.7399999999999999,0.7323108706960944,3,300,0.7533333333333333,-0.0133333333333334,1.0,0.75,0.6,0.74,0.01,0.15,0.249882017548504,2.095002779290248,PUD_PROJECTED_TEACHER_LOGITS,1.480792466158766,0.2630514133279558,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
RANDOM_SOURCE_ONLY,1,44,0.7399999999999999,0.7323108706960944,3,300,0.7533333333333333,-0.0133333333333334,2.0,0.78,0.6699999999999999,0.75,0.03,0.1100000000000001,0.50278520701658,1.730944439641783,PUD_PROJECTED_TEACHER_LOGITS,1.4940791501606887,0.3993320746400239,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
RANDOM_SOURCE_ONLY,1,48,0.69,0.6891498118886092,3,300,0.6966666666666667,-0.0066666666666667,0.0,0.71,0.6000000000000001,0.7,0.01,0.1099999999999998,0.7503354823732058,1.3146696120141317,PUD_PROJECTED_TEACHER_LOGITS,1.1590136513165643,0.2720210776089357,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
RANDOM_SOURCE_ONLY,1,48,0.69,0.6891498118886092,3,300,0.6966666666666667,-0.0066666666666667,1.0,0.6699999999999999,0.5,0.69,-0.02,0.1699999999999999,0.2813170300186555,1.6252609032102892,PUD_PROJECTED_TEACHER_LOGITS,1.2678696712545874,0.1894605610819455,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
RANDOM_SOURCE_ONLY,1,48,0.69,0.6891498118886092,3,300,0.6966666666666667,-0.0066666666666667,2.0,0.69,0.52,0.71,-0.02,0.1699999999999999,0.4616512663862389,1.5636589982461042,PUD_PROJECTED_TEACHER_LOGITS,1.2698437856093483,0.0532391235614476,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
RANDOM_SOURCE_ONLY,1,50,0.61,0.5951864194563874,3,300,0.6333333333333333,-0.0233333333333333,0.0,0.62,0.67,0.6100000000000001,0.0099999999999998,-0.05,0.6521470374634452,1.1301018518859829,PUD_PROJECTED_TEACHER_LOGITS,1.021083768685907,0.3558422629322533,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
RANDOM_SOURCE_ONLY,1,50,0.61,0.5951864194563874,3,300,0.6333333333333333,-0.0233333333333333,1.0,0.65,0.53,0.62,0.03,0.12,0.2388257150525314,1.3772975752874097,PUD_PROJECTED_TEACHER_LOGITS,1.1237667421471746,0.0595467420675186,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
RANDOM_SOURCE_ONLY,1,50,0.61,0.5951864194563874,3,300,0.6333333333333333,-0.0233333333333333,2.0,0.56,0.5599999999999999,0.55,0.01,1.1102230246251563e-16,0.4221326106035682,1.701374061209593,PUD_PROJECTED_TEACHER_LOGITS,1.375274518662662,0.2030463744920897,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
RANDOM_SOURCE_ONLY,2,10,0.6866666666666665,0.6860837260461833,3,300,0.6733333333333333,0.0133333333333331,0.0,0.7,0.62,0.7,0.0,0.0799999999999999,0.3457479704255623,1.4334168230914028,PUD_PROJECTED_TEACHER_LOGITS,0.92045385285603,0.4379428145985885,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
RANDOM_SOURCE_ONLY,2,10,0.6866666666666665,0.6860837260461833,3,300,0.6733333333333333,0.0133333333333331,1.0,0.6599999999999999,0.56,0.66,-1.1102230246251563e-16,0.0999999999999998,0.4878195459293508,1.4094748781934658,PUD_PROJECTED_TEACHER_LOGITS,1.124961970232952,0.2123914353277856,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
RANDOM_SOURCE_ONLY,2,10,0.6866666666666665,0.6860837260461833,3,300,0.6733333333333333,0.0133333333333331,2.0,0.7,0.56,0.65,0.0499999999999999,0.1399999999999999,0.4628185060110995,1.1182723699469166,PUD_PROJECTED_TEACHER_LOGITS,0.900057543129781,0.4231772734732099,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
RANDOM_SOURCE_ONLY,2,16,0.85,0.8499049184269843,3,300,0.85,0.0,0.0,0.85,0.38,0.8,0.0499999999999999,0.47,0.8123194622802855,2.6550045655973715,PUD_PROJECTED_TEACHER_LOGITS,1.9230042154945188,-0.349567899316268,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
RANDOM_SOURCE_ONLY,2,16,0.85,0.8499049184269843,3,300,0.85,0.0,1.0,0.85,0.38,0.8200000000000001,0.0299999999999999,0.47,0.550138306635343,2.357149468093924,PUD_PROJECTED_TEACHER_LOGITS,1.4798565499525185,-0.0229493514556528,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
RANDOM_SOURCE_ONLY,2,16,0.85,0.8499049184269843,3,300,0.85,0.0,2.0,0.85,0.69,0.88,-0.03,0.16,1.31502683491396,1.7101744736910651,PUD_PROJECTED_TEACHER_LOGITS,0.9991686106917383,0.8224465017206561,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
RANDOM_SOURCE_ONLY,2,21,0.8433333333333334,0.8425993636910736,3,300,0.96,-0.1166666666666665,0.0,0.9,0.8,0.81,0.0899999999999999,0.0999999999999999,0.6748350787315445,1.4750847967141765,PUD_PROJECTED_TEACHER_LOGITS,1.654769206399063,0.5727275101551398,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
RANDOM_SOURCE_ONLY,2,21,0.8433333333333334,0.8425993636910736,3,300,0.96,-0.1166666666666665,1.0,0.8200000000000001,0.64,0.78,0.04,0.18,0.4887605985035645,1.5190955241989483,PUD_PROJECTED_TEACHER_LOGITS,2.014247158938591,0.4175449591367364,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
RANDOM_SOURCE_ONLY,2,21,0.8433333333333334,0.8425993636910736,3,300,0.96,-0.1166666666666665,2.0,0.81,0.61,0.77,0.04,0.2,0.6835304802840525,1.440401877041797,PUD_PROJECTED_TEACHER_LOGITS,1.2233226019068268,0.3407694552459029,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
RANDOM_SOURCE_ONLY,2,22,0.61,0.6006252510868012,3,300,0.7033333333333333,-0.0933333333333332,0.0,0.6799999999999999,0.54,0.64,0.0399999999999999,0.1399999999999999,0.5400129050282154,1.6541042827041232,PUD_PROJECTED_TEACHER_LOGITS,1.2456349834307268,-0.0601691522353194,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
RANDOM_SOURCE_ONLY,2,22,0.61,0.6006252510868012,3,300,0.7033333333333333,-0.0933333333333332,1.0,0.57,0.51,0.53,0.0399999999999999,0.0599999999999999,0.4957187542000584,1.4186782979880843,PUD_PROJECTED_TEACHER_LOGITS,1.1304489994442324,-0.1641799096010523,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
RANDOM_SOURCE_ONLY,2,22,0.61,0.6006252510868012,3,300,0.7033333333333333,-0.0933333333333332,2.0,0.5800000000000001,0.61,0.53,0.05,-0.0299999999999999,0.7717446714569751,1.1520239986207828,PUD_PROJECTED_TEACHER_LOGITS,0.9876196165973052,0.5031819688387653,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
RANDOM_SOURCE_ONLY,2,31,0.8500000000000001,0.8496936298642045,3,300,0.8566666666666668,-0.0066666666666667,0.0,0.87,0.51,0.8200000000000001,0.0499999999999999,0.36,0.5609279149474845,1.8860276362441493,PUD_PROJECTED_TEACHER_LOGITS,1.34544812760804,0.1216046891050908,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
RANDOM_SOURCE_ONLY,2,31,0.8500000000000001,0.8496936298642045,3,300,0.8566666666666668,-0.0066666666666667,1.0,0.8500000000000001,0.58,0.8200000000000001,0.03,0.2700000000000001,0.5815374833686165,1.8687630196663845,PUD_PROJECTED_TEACHER_LOGITS,1.2655731658943998,0.132901426558441,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
RANDOM_SOURCE_ONLY,2,31,0.8500000000000001,0.8496936298642045,3,300,0.8566666666666668,-0.0066666666666667,2.0,0.8300000000000001,0.6799999999999999,0.87,-0.0399999999999999,0.1500000000000001,0.9326289077218636,1.4665192460795171,PUD_PROJECTED_TEACHER_LOGITS,0.9343341851317132,0.5352303622253287,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
RANDOM_SOURCE_ONLY,2,45,0.7333333333333334,0.7320121343232925,3,300,0.82,-0.0866666666666665,0.0,0.73,0.62,0.63,0.0999999999999999,0.1099999999999999,0.6756457823892591,1.4537328384015769,PUD_PROJECTED_TEACHER_LOGITS,0.7424608838636417,0.5563579220655986,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
RANDOM_SOURCE_ONLY,2,45,0.7333333333333334,0.7320121343232925,3,300,0.82,-0.0866666666666665,1.0,0.76,0.5700000000000001,0.64,0.12,0.1899999999999999,0.5756697797576398,1.3450401419796705,PUD_PROJECTED_TEACHER_LOGITS,1.1923181387380757,-0.2000804467162209,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
RANDOM_SOURCE_ONLY,2,45,0.7333333333333334,0.7320121343232925,3,300,0.82,-0.0866666666666665,2.0,0.71,0.64,0.6799999999999999,0.03,0.0699999999999999,0.597721796332317,1.2984627722937898,PUD_PROJECTED_TEACHER_LOGITS,0.8684992769054528,0.3145879688660926,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
RANDOM_SOURCE_ONLY,2,53,0.7333333333333334,0.7297764397763556,3,300,0.79,-0.0566666666666666,0.0,0.75,0.71,0.72,0.03,0.04,0.4640213606355584,1.569718774838446,PUD_PROJECTED_TEACHER_LOGITS,1.045695484148092,0.5625684913579094,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
RANDOM_SOURCE_ONLY,2,53,0.7333333333333334,0.7297764397763556,3,300,0.79,-0.0566666666666666,1.0,0.77,0.63,0.73,0.04,0.14,0.4185404063904458,1.5270546713494335,PUD_PROJECTED_TEACHER_LOGITS,1.1927040176035817,0.1701911896879458,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
RANDOM_SOURCE_ONLY,2,53,0.7333333333333334,0.7297764397763556,3,300,0.79,-0.0566666666666666,2.0,0.68,0.62,0.67,0.01,0.06,0.6146176327467964,1.127435347718958,PUD_PROJECTED_TEACHER_LOGITS,1.0307583720993794,0.4790196700659997,False,False,False,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\per_subject_results.csv,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_persist_net_source_only_diagnostic_v1\results\mechanism_raw.csv,OpenBMI_V8_SEARCH_MI_S1_to_S2_frozen,2
