final_heldout_accessed,finite_P,finite_normmatched_random,finite_random,fold,interaction_P,interaction_random,local_P,local_random,local_ratio,model,seed,subject_id,task,training_performed
False,"{'BA_change': 0.07000000000000006, 'CE_change': 0.0857771784067154, 'JS': 0.0714242085814476, 'TV': 0.29857075214385986, 'centered_logit_rms': 0.9738410711288452, 'flip_rate': 0.45, 'true_margin_change': 0.7179512977600098}","{'BA_change': 0.019800000000000068, 'CE_change': 0.06575354043277912, 'JS': 0.031674193328944965, 'TV': 0.15290120922029019, 'centered_logit_rms': 0.6048833561688661, 'flip_rate': 0.20279999999999998, 'true_margin_change': 0.34362721733516083}","{'BA_change': 0.014200000000000062, 'CE_change': 0.023689091203268616, 'JS': 0.022856278894469142, 'TV': 0.1350559363141656, 'centered_logit_rms': 0.4916148586571217, 'flip_rate': 0.18460000000000001, 'true_margin_change': 0.2820145578798838}",2,2.2644711350494617e-07,2.1620595262561436e-07,0.04982314631342888,0.02027170141111128,2.4577683591037864,FBCNet,0,1,OpenBMI_MI,False
False,"{'BA_change': 0.19999999999999996, 'CE_change': 0.18195506930351257, 'JS': 0.042983461171388626, 'TV': 0.21761146187782288, 'centered_logit_rms': 0.7457337379455566, 'flip_rate': 0.38, 'true_margin_change': 0.7519248723983765}","{'BA_change': 0.050100000000000026, 'CE_change': 0.06814388266211609, 'JS': 0.015894584260968257, 'TV': 0.1036117955017835, 'centered_logit_rms': 0.40789965618401763, 'flip_rate': 0.14750000000000005, 'true_margin_change': 0.23711099947919137}","{'BA_change': 0.08250000000000003, 'CE_change': 0.07839747213743976, 'JS': 0.018476038873486686, 'TV': 0.12758377550169825, 'centered_logit_rms': 0.4342199051380157, 'flip_rate': 0.1989, 'true_margin_change': 0.29013409367296844}",2,1.9080667357229686e-07,1.9908412241420592e-07,0.04982314631342888,0.02027170141111128,2.4577683591037864,FBCNet,0,8,OpenBMI_MI,False
False,"{'BA_change': 0.08000000000000002, 'CE_change': -0.019759520888328552, 'JS': 0.011032245121896267, 'TV': 0.11508332937955856, 'centered_logit_rms': 0.32547709345817566, 'flip_rate': 0.28, 'true_margin_change': 0.03494009003043175}","{'BA_change': 0.02190000000000001, 'CE_change': 0.09105505697312764, 'JS': 0.022437694112886673, 'TV': 0.1317401838488877, 'centered_logit_rms': 0.4792462969571352, 'flip_rate': 0.2365, 'true_margin_change': -0.0015368762108846567}","{'BA_change': 0.031400000000000004, 'CE_change': 0.051133728604181666, 'JS': 0.016451331233547535, 'TV': 0.12422709498554468, 'centered_logit_rms': 0.37177765008062125, 'flip_rate': 0.236, 'true_margin_change': 0.010695315258344636}",2,2.344550154020908e-07,2.5243670123131776e-07,0.04982314631342888,0.02027170141111128,2.4577683591037864,FBCNet,0,11,OpenBMI_MI,False
False,"{'BA_change': 0.15000000000000002, 'CE_change': 0.19238658249378204, 'JS': 0.05563411861658096, 'TV': 0.25705400109291077, 'centered_logit_rms': 0.8149422407150269, 'flip_rate': 0.47, 'true_margin_change': 0.6406945586204529}","{'BA_change': 0.07070000000000001, 'CE_change': 0.13763523632660507, 'JS': 0.03022682412120048, 'TV': 0.15751408770680428, 'centered_logit_rms': 0.5433103859424591, 'flip_rate': 0.2511, 'true_margin_change': 0.3400895922328345}","{'BA_change': 0.035500000000000004, 'CE_change': 0.06766212212387472, 'JS': 0.017292937187157804, 'TV': 0.1213970496878028, 'centered_logit_rms': 0.40079995401203633, 'flip_rate': 0.1979, 'true_margin_change': 0.26526975094340743}",2,2.3990776298887795e-07,2.402353209163266e-07,0.04982314631342888,0.02027170141111128,2.4577683591037864,FBCNet,0,23,OpenBMI_MI,False
False,"{'BA_change': 0.030000000000000027, 'CE_change': 0.039433643221855164, 'JS': 0.00957935769110918, 'TV': 0.08961770683526993, 'centered_logit_rms': 0.33833006024360657, 'flip_rate': 0.07, 'true_margin_change': 0.22312259674072266}","{'BA_change': 0.014999999999999968, 'CE_change': 0.02317291007784661, 'JS': 0.0033621681494514634, 'TV': 0.04454829625785351, 'centered_logit_rms': 0.18075405053794383, 'flip_rate': 0.057800000000000004, 'true_margin_change': 0.06899678809822944}","{'BA_change': 0.015299999999999963, 'CE_change': 0.03484497125027701, 'JS': 0.00600808642746415, 'TV': 0.07096031760796905, 'centered_logit_rms': 0.24737677294760943, 'flip_rate': 0.0923, 'true_margin_change': 0.11004305811249651}",2,2.4426731215498876e-07,2.349286297942399e-07,0.04982314631342888,0.02027170141111128,2.4577683591037864,FBCNet,0,30,OpenBMI_MI,False
False,"{'BA_change': -0.020000000000000018, 'CE_change': 0.048442449420690536, 'JS': 0.012102743610739708, 'TV': 0.11857849359512329, 'centered_logit_rms': 0.34208011627197266, 'flip_rate': 0.18, 'true_margin_change': 0.18930625915527344}","{'BA_change': 0.022699999999999897, 'CE_change': 0.03286763477954082, 'JS': 0.007126481419691117, 'TV': 0.07856705146841705, 'centered_logit_rms': 0.246774789839983, 'flip_rate': 0.15030000000000002, 'true_margin_change': 0.06832744422601536}","{'BA_change': 0.020899999999999915, 'CE_change': 0.03387342249217909, 'JS': 0.007498525937844534, 'TV': 0.08708430733531713, 'centered_logit_rms': 0.2535220283269882, 'flip_rate': 0.1773, 'true_margin_change': 0.08259933601133525}",2,2.27948603992445e-07,2.236363151553178e-07,0.04982314631342888,0.02027170141111128,2.4577683591037864,FBCNet,0,48,OpenBMI_MI,False
False,"{'BA_change': 0.020000000000000018, 'CE_change': 0.1230296790599823, 'JS': 0.00792227778583765, 'TV': 0.08555659651756287, 'centered_logit_rms': 0.2929233908653259, 'flip_rate': 0.04, 'true_margin_change': 0.126643568277359}","{'BA_change': -0.0031000000000000016, 'CE_change': 0.007170915414171759, 'JS': 0.001890187536191661, 'TV': 0.03258652302436531, 'centered_logit_rms': 0.12424930222332478, 'flip_rate': 0.029300000000000003, 'true_margin_change': 0.02328291291181813}","{'BA_change': -0.0021999999999999975, 'CE_change': 0.01777832313091494, 'JS': 0.005448654623469338, 'TV': 0.07100960053503513, 'centered_logit_rms': 0.23352108746767045, 'flip_rate': 0.062, 'true_margin_change': 0.04577777566970326}",2,1.9581160870529857e-07,2.1163446703553745e-07,0.04982314631342888,0.02027170141111128,2.4577683591037864,FBCNet,0,50,OpenBMI_MI,False
False,"{'BA_change': -1.1102230246251565e-16, 'CE_change': 0.061972782015800476, 'JS': 0.02675628662109375, 'TV': 0.17518168687820435, 'centered_logit_rms': 0.5787367820739746, 'flip_rate': 0.32, 'true_margin_change': 0.4705154299736023}","{'BA_change': 0.07359999999999993, 'CE_change': 0.231744496418396, 'JS': 0.0507490616987343, 'TV': 0.21523481430485844, 'centered_logit_rms': 0.7376925656199456, 'flip_rate': 0.3152, 'true_margin_change': 0.2563409429884632}","{'BA_change': 0.04659999999999992, 'CE_change': 0.09002675250172615, 'JS': 0.02642218765919097, 'TV': 0.15873566611669956, 'centered_logit_rms': 0.49028206814080477, 'flip_rate': 0.26239999999999997, 'true_margin_change': 0.19188356131315232}",2,2.1260451887883391e-07,2.0834313446016495e-07,0.04982314631342888,0.02027170141111128,2.4577683591037864,FBCNet,0,52,OpenBMI_MI,False
False,"{'BA_change': -0.010000000000000009, 'CE_change': -0.029344938695430756, 'JS': 0.010497350245714188, 'TV': 0.11029206961393356, 'centered_logit_rms': 0.32867491245269775, 'flip_rate': 0.25, 'true_margin_change': 0.06511320173740387}","{'BA_change': 0.003299999999999913, 'CE_change': 0.009492185197377694, 'JS': 0.006474155459472968, 'TV': 0.06420017860364169, 'centered_logit_rms': 0.19788356721401215, 'flip_rate': 0.1309, 'true_margin_change': 0.020692684788955376}","{'BA_change': -8.104628079763643e-17, 'CE_change': 0.009994385871796112, 'JS': 0.0032735149834115873, 'TV': 0.053828704510815444, 'centered_logit_rms': 0.1584537728317082, 'flip_rate': 0.113, 'true_margin_change': 0.020017463223775848}",3,1.6583466333486285e-07,1.623350372881305e-07,0.04593673348426819,0.012640552055963782,3.634076524576737,FBCNet,0,10,OpenBMI_MI,False
False,"{'BA_change': -0.07999999999999996, 'CE_change': -0.11757146567106247, 'JS': 0.012229434214532375, 'TV': 0.09905889630317688, 'centered_logit_rms': 0.4555855095386505, 'flip_rate': 0.12, 'true_margin_change': 0.12192901968955994}","{'BA_change': -0.025899999999999965, 'CE_change': -0.03477945484570227, 'JS': 0.004505619561205094, 'TV': 0.04352108920458704, 'centered_logit_rms': 0.1982283209450543, 'flip_rate': 0.0707, 'true_margin_change': 0.02035608740960015}","{'BA_change': -0.02479999999999996, 'CE_change': -0.04036062830244191, 'JS': 0.003834482746751746, 'TV': 0.04505501819308847, 'centered_logit_rms': 0.1936221451871097, 'flip_rate': 0.0732, 'true_margin_change': 0.022626883459051898}",3,2.952913291665027e-07,2.9789681633474173e-07,0.04593673348426819,0.012640552055963782,3.634076524576737,FBCNet,0,16,OpenBMI_MI,False
False,"{'BA_change': 0.030000000000000027, 'CE_change': 0.12177552282810211, 'JS': 0.011376429349184036, 'TV': 0.1123366728425026, 'centered_logit_rms': 0.3748702108860016, 'flip_rate': 0.13, 'true_margin_change': 0.45748597383499146}","{'BA_change': 0.017800000000000014, 'CE_change': 0.03465460777442786, 'JS': 0.004364319713458826, 'TV': 0.05135308428667486, 'centered_logit_rms': 0.17754366558045148, 'flip_rate': 0.07520000000000002, 'true_margin_change': 0.1119062314875191}","{'BA_change': 0.0071000000000000065, 'CE_change': 0.02826156819548487, 'JS': 0.0030813498569295917, 'TV': 0.047406298727728426, 'centered_logit_rms': 0.15742945805191993, 'flip_rate': 0.06550000000000002, 'true_margin_change': 0.11009870540234261}",3,2.3247608282872534e-07,2.2343621409959268e-07,0.04593673348426819,0.012640552055963782,3.634076524576737,FBCNet,0,19,OpenBMI_MI,False
False,"{'BA_change': 0.06000000000000005, 'CE_change': 0.11249633133411407, 'JS': 0.006958262529224157, 'TV': 0.08145954459905624, 'centered_logit_rms': 0.2724307179450989, 'flip_rate': 0.06, 'true_margin_change': 0.14338289201259613}","{'BA_change': 0.006900000000000046, 'CE_change': 0.01904044366783637, 'JS': 0.001859866028153192, 'TV': 0.031909477114677426, 'centered_logit_rms': 0.11694459527730942, 'flip_rate': 0.0389, 'true_margin_change': 0.03347037433202786}","{'BA_change': 0.007800000000000045, 'CE_change': 0.03075386037293356, 'JS': 0.0023308105659816647, 'TV': 0.042163925729691985, 'centered_logit_rms': 0.14311563415452838, 'flip_rate': 0.0412, 'true_margin_change': 0.04455768758867634}",3,1.6354292142750637e-07,1.8614919170545363e-07,0.04593673348426819,0.012640552055963782,3.634076524576737,FBCNet,0,22,OpenBMI_MI,False
False,"{'BA_change': -0.010000000000000009, 'CE_change': -0.003291799919679761, 'JS': 0.00587186636403203, 'TV': 0.07487231492996216, 'centered_logit_rms': 0.24905823171138763, 'flip_rate': 0.11, 'true_margin_change': 0.03700898587703705}","{'BA_change': -0.004799999999999966, 'CE_change': 0.007762454799521947, 'JS': 0.00454800015737419, 'TV': 0.05353099409490824, 'centered_logit_rms': 0.17748960183933377, 'flip_rate': 0.0732, 'true_margin_change': 0.0072613293856557}","{'BA_change': 0.004100000000000037, 'CE_change': 0.009355643491726368, 'JS': 0.004093747943261406, 'TV': 0.05816191938705742, 'centered_logit_rms': 0.18165862143039704, 'flip_rate': 0.08129999999999998, 'true_margin_change': 0.01829333549248986}",3,2.7520903245203954e-07,2.5502395828880253e-07,0.04593673348426819,0.012640552055963782,3.634076524576737,FBCNet,0,27,OpenBMI_MI,False
False,"{'BA_change': 0.030000000000000027, 'CE_change': -5.128860357217491e-05, 'JS': 0.007349485065788031, 'TV': 0.08595132827758789, 'centered_logit_rms': 0.2760073244571686, 'flip_rate': 0.19, 'true_margin_change': 0.05527259036898613}","{'BA_change': 0.018900000000000014, 'CE_change': 0.004687739215733018, 'JS': 0.003714235297193227, 'TV': 0.04665667976718396, 'centered_logit_rms': 0.16712256057187916, 'flip_rate': 0.09770000000000001, 'true_margin_change': 0.0040459332126192744}","{'BA_change': 0.01440000000000001, 'CE_change': -0.0029380903809214944, 'JS': 0.0025866840609160137, 'TV': 0.046030950625427065, 'centered_logit_rms': 0.14224442277103663, 'flip_rate': 0.09979999999999999, 'true_margin_change': 0.008700496913734241}",3,2.0004935663564538e-07,2.1286740036430275e-07,0.04593673348426819,0.012640552055963782,3.634076524576737,FBCNet,0,34,OpenBMI_MI,False
False,"{'BA_change': 0.17999999999999994, 'CE_change': 0.2361154556274414, 'JS': 0.019399190321564674, 'TV': 0.14142411947250366, 'centered_logit_rms': 0.43038731813430786, 'flip_rate': 0.26, 'true_margin_change': 0.4014778435230255}","{'BA_change': 0.026899999999999976, 'CE_change': 0.07483769121638034, 'JS': 0.008616784722253214, 'TV': 0.07100363583303988, 'centered_logit_rms': 0.23692257195711136, 'flip_rate': 0.1107, 'true_margin_change': 0.10551005811652431}","{'BA_change': 0.01729999999999997, 'CE_change': 0.04689815568886843, 'JS': 0.005109300254262052, 'TV': 0.060357937435619534, 'centered_logit_rms': 0.18157934313639998, 'flip_rate': 0.10110000000000001, 'true_margin_change': 0.10239615578524536}",3,3.074875962738588e-07,2.948827959414757e-07,0.04593673348426819,0.012640552055963782,3.634076524576737,FBCNet,0,45,OpenBMI_MI,False
False,"{'BA_change': -0.010000000000000009, 'CE_change': -0.10643458366394043, 'JS': 0.010001560673117638, 'TV': 0.09570769220590591, 'centered_logit_rms': 0.39175185561180115, 'flip_rate': 0.05, 'true_margin_change': 0.1754501312971115}","{'BA_change': -0.0005999999999999983, 'CE_change': -0.027929258540389128, 'JS': 0.004061216283080284, 'TV': 0.042040693268645554, 'centered_logit_rms': 0.18545889388769865, 'flip_rate': 0.0226, 'true_margin_change': 0.05037691600125981}","{'BA_change': -0.007000000000000005, 'CE_change': -0.03416801975807175, 'JS': 0.002606867148715537, 'TV': 0.0377250846195966, 'centered_logit_rms': 0.1620198131352663, 'flip_rate': 0.0204, 'true_margin_change': 0.04515152943786234}",3,2.70516949285593e-07,3.007039344993245e-07,0.04593673348426819,0.012640552055963782,3.634076524576737,FBCNet,0,49,OpenBMI_MI,False
False,"{'BA_change': 0.52, 'CE_change': 0.972502589225769, 'JS': 0.2106938511133194, 'TV': 0.5145075917243958, 'centered_logit_rms': 2.3732028007507324, 'flip_rate': 0.61, 'true_margin_change': 3.1023378372192383}","{'BA_change': 0.17879999999999996, 'CE_change': 0.5833768951310776, 'JS': 0.09063560319133103, 'TV': 0.23437618363648652, 'centered_logit_rms': 1.5633172166347504, 'flip_rate': 0.24519999999999997, 'true_margin_change': 1.6299780540168285}","{'BA_change': 0.08209999999999995, 'CE_change': 0.18442706728586927, 'JS': 0.03793348871346097, 'TV': 0.139377189129591, 'centered_logit_rms': 0.885879544839263, 'flip_rate': 0.14040000000000002, 'true_margin_change': 0.8863982819765807}",0,9.275084380533372e-07,9.218152888479381e-07,1.1199824810028076,0.20673069892451168,5.417591517995944,FBCNet,0,3,OpenBMI_SSVEP,False
False,"{'BA_change': 0.4599999999999999, 'CE_change': 1.116005539894104, 'JS': 0.16721948981285095, 'TV': 0.43194255232810974, 'centered_logit_rms': 2.025094509124756, 'flip_rate': 0.55, 'true_margin_change': 1.9942431449890137}","{'BA_change': 0.11199999999999992, 'CE_change': 0.4493517808103934, 'JS': 0.06666073831729591, 'TV': 0.20855202235281467, 'centered_logit_rms': 1.2800340990722179, 'flip_rate': 0.24640000000000004, 'true_margin_change': 0.6174067396437749}","{'BA_change': 0.09189999999999994, 'CE_change': 0.2688369910104666, 'JS': 0.04916503811837174, 'TV': 0.17816419206559658, 'centered_logit_rms': 0.918764870762825, 'flip_rate': 0.22440000000000002, 'true_margin_change': 0.4539498679561075}",0,1.151796482190548e-06,1.1602279482758605e-06,1.1199824810028076,0.20673069892451168,5.417591517995944,FBCNet,0,5,OpenBMI_SSVEP,False
False,"{'BA_change': 0.51, 'CE_change': 0.9921149611473083, 'JS': 0.16865506768226624, 'TV': 0.4554179012775421, 'centered_logit_rms': 2.063657760620117, 'flip_rate': 0.59, 'true_margin_change': 1.8236013650894165}","{'BA_change': 0.11199999999999997, 'CE_change': 0.3099216405575862, 'JS': 0.05879025538801216, 'TV': 0.19494199223816394, 'centered_logit_rms': 1.0691443364322186, 'flip_rate': 0.20189999999999997, 'true_margin_change': 0.569610133417882}","{'BA_change': 0.07559999999999999, 'CE_change': 0.15407604312931653, 'JS': 0.030221812155796213, 'TV': 0.13582009419798852, 'centered_logit_rms': 0.7344456097483635, 'flip_rate': 0.1398, 'true_margin_change': 0.3407168743759394}",0,1.0317804708392941e-06,1.0170808775455953e-06,1.1199824810028076,0.20673069892451168,5.417591517995944,FBCNet,0,6,OpenBMI_SSVEP,False
False,"{'BA_change': 0.030000000000000027, 'CE_change': -0.23951362073421478, 'JS': 0.06542585045099258, 'TV': 0.3079185485839844, 'centered_logit_rms': 1.0355831384658813, 'flip_rate': 0.68, 'true_margin_change': -0.29031988978385925}","{'BA_change': -0.0011999999999999832, 'CE_change': 1.107615061867982, 'JS': 0.13658008489757775, 'TV': 0.3481624311208725, 'centered_logit_rms': 1.851524708122015, 'flip_rate': 0.4213, 'true_margin_change': 1.0327889594947919}","{'BA_change': -0.019599999999999985, 'CE_change': 0.20366391046496574, 'JS': 0.057570298007922245, 'TV': 0.19715351855382324, 'centered_logit_rms': 0.8194689571857452, 'flip_rate': 0.2606, 'true_margin_change': 0.19860664582811297}",0,6.13221857292956e-07,6.294921280414201e-07,1.1199824810028076,0.20673069892451168,5.417591517995944,FBCNet,0,15,OpenBMI_SSVEP,False
False,"{'BA_change': 0.18999999999999995, 'CE_change': 0.46327170729637146, 'JS': 0.12706397473812103, 'TV': 0.39696255326271057, 'centered_logit_rms': 1.387861967086792, 'flip_rate': 0.58, 'true_margin_change': 0.6624535918235779}","{'BA_change': 0.12169999999999993, 'CE_change': 0.8862017865106463, 'JS': 0.09736548974411562, 'TV': 0.2958889286220074, 'centered_logit_rms': 1.4328250510990619, 'flip_rate': 0.38309999999999994, 'true_margin_change': 1.0041497630625964}","{'BA_change': 0.07249999999999993, 'CE_change': 0.3341548994067125, 'JS': 0.04952145967166871, 'TV': 0.19594716414809227, 'centered_logit_rms': 0.7330032007396221, 'flip_rate': 0.288, 'true_margin_change': 0.46341244732189807}",0,8.320664051097992e-07,8.664971898042495e-07,1.1199824810028076,0.20673069892451168,5.417591517995944,FBCNet,0,32,OpenBMI_SSVEP,False
False,"{'BA_change': 0.27999999999999997, 'CE_change': 0.7490996718406677, 'JS': 0.10265985131263733, 'TV': 0.32761284708976746, 'centered_logit_rms': 1.4319863319396973, 'flip_rate': 0.41, 'true_margin_change': 1.236402153968811}","{'BA_change': 0.06319999999999996, 'CE_change': 0.29784043652471154, 'JS': 0.041395556944189595, 'TV': 0.17071248790249227, 'centered_logit_rms': 0.8890959544479847, 'flip_rate': 0.2118, 'true_margin_change': 0.4474406722013373}","{'BA_change': 0.05349999999999995, 'CE_change': 0.18617181564681232, 'JS': 0.025816077486379072, 'TV': 0.1355999419465661, 'centered_logit_rms': 0.6372726710140705, 'flip_rate': 0.17459999999999998, 'true_margin_change': 0.3001566086150706}",0,1.3163926269044168e-06,1.3530824560348265e-06,1.1199824810028076,0.20673069892451168,5.417591517995944,FBCNet,0,33,OpenBMI_SSVEP,False
False,"{'BA_change': 0.6199999999999999, 'CE_change': 1.0349957942962646, 'JS': 0.1580052673816681, 'TV': 0.4301823675632477, 'centered_logit_rms': 1.535967230796814, 'flip_rate': 0.65, 'true_margin_change': 1.9546709060668945}","{'BA_change': 0.16369999999999993, 'CE_change': 0.29002251794561745, 'JS': 0.04471622917684726, 'TV': 0.16893847081810237, 'centered_logit_rms': 0.8353806918859482, 'flip_rate': 0.20120000000000002, 'true_margin_change': 0.5933887540240539}","{'BA_change': 0.118, 'CE_change': 0.1760646388400346, 'JS': 0.025712556130602023, 'TV': 0.13047947144135832, 'centered_logit_rms': 0.5725005573034286, 'flip_rate': 0.1545, 'true_margin_change': 0.4230612968187779}",0,9.892560228763614e-07,1.0003687532389449e-06,1.1199824810028076,0.20673069892451168,5.417591517995944,FBCNet,0,38,OpenBMI_SSVEP,False
False,"{'BA_change': 0.43999999999999995, 'CE_change': 0.9432728290557861, 'JS': 0.18702352046966553, 'TV': 0.46886172890663147, 'centered_logit_rms': 1.880307674407959, 'flip_rate': 0.56, 'true_margin_change': 2.1512231826782227}","{'BA_change': 0.13599999999999998, 'CE_change': 0.35509530098934194, 'JS': 0.059480795855633914, 'TV': 0.19149718219414352, 'centered_logit_rms': 1.0743777752667665, 'flip_rate': 0.21600000000000003, 'true_margin_change': 0.806445858348161}","{'BA_change': 0.08179999999999996, 'CE_change': 0.18501268422114664, 'JS': 0.036463221488520506, 'TV': 0.1457041235640645, 'centered_logit_rms': 0.7218109099566936, 'flip_rate': 0.1603, 'true_margin_change': 0.5348187391040846}",0,1.18995239972719e-06,1.2494093971326946e-06,1.1199824810028076,0.20673069892451168,5.417591517995944,FBCNet,0,47,OpenBMI_SSVEP,False
False,"{'BA_change': 0.43000000000000005, 'CE_change': 0.9445357322692871, 'JS': 0.19953447580337524, 'TV': 0.5015901923179626, 'centered_logit_rms': 1.8150626420974731, 'flip_rate': 0.67, 'true_margin_change': 2.055847406387329}","{'BA_change': 0.2605, 'CE_change': 0.8652722605597227, 'JS': 0.14809487970080226, 'TV': 0.36132515270262955, 'centered_logit_rms': 1.7225568309426307, 'flip_rate': 0.4163, 'true_margin_change': 1.5619841307448223}","{'BA_change': 0.21660000000000004, 'CE_change': 0.6782982357515721, 'JS': 0.12577685264870525, 'TV': 0.32719654224812983, 'centered_logit_rms': 1.5092387083172798, 'flip_rate': 0.36810000000000004, 'true_margin_change': 1.3069757466390728}",1,1.1128000778626301e-06,1.1148743112698867e-06,0.3875383734703064,0.17905354589223862,2.16437139817126,FBCNet,0,2,OpenBMI_SSVEP,False
False,"{'BA_change': 0.3599999999999999, 'CE_change': 0.8631390333175659, 'JS': 0.10232895612716675, 'TV': 0.32576724886894226, 'centered_logit_rms': 1.4178215265274048, 'flip_rate': 0.46, 'true_margin_change': 1.1659578084945679}","{'BA_change': 0.1545999999999999, 'CE_change': 0.3602503023808822, 'JS': 0.04678933210670948, 'TV': 0.1887964390218258, 'centered_logit_rms': 1.0393187868595124, 'flip_rate': 0.2777, 'true_margin_change': 0.5258767136186361}","{'BA_change': 0.1728999999999999, 'CE_change': 0.42555597160942854, 'JS': 0.058558011651039125, 'TV': 0.23062918052077294, 'centered_logit_rms': 1.0798411524295808, 'flip_rate': 0.33699999999999997, 'true_margin_change': 0.6192051611840725}",1,1.2068712749169208e-06,1.229429752811484e-06,0.3875383734703064,0.17905354589223862,2.16437139817126,FBCNet,0,14,OpenBMI_SSVEP,False
False,"{'BA_change': 0.6, 'CE_change': 0.9794840216636658, 'JS': 0.14097586274147034, 'TV': 0.4150886833667755, 'centered_logit_rms': 1.7700552940368652, 'flip_rate': 0.67, 'true_margin_change': 1.4016146659851074}","{'BA_change': 0.3421999999999999, 'CE_change': 0.633507505171001, 'JS': 0.08249012066051364, 'TV': 0.2786725673079491, 'centered_logit_rms': 1.239485287964344, 'flip_rate': 0.42099999999999993, 'true_margin_change': 0.9294304755702615}","{'BA_change': 0.3389999999999999, 'CE_change': 0.5398792318999768, 'JS': 0.07463726913556457, 'TV': 0.2692561626434326, 'centered_logit_rms': 1.126597718000412, 'flip_rate': 0.4165, 'true_margin_change': 0.8344781322218477}",1,1.1701130233632284e-06,1.2071301830474114e-06,0.3875383734703064,0.17905354589223862,2.16437139817126,FBCNet,0,26,OpenBMI_SSVEP,False
False,"{'BA_change': 0.62, 'CE_change': 1.0156636238098145, 'JS': 0.13758136332035065, 'TV': 0.4232432246208191, 'centered_logit_rms': 1.4367406368255615, 'flip_rate': 0.72, 'true_margin_change': 1.6846119165420532}","{'BA_change': 0.26879999999999993, 'CE_change': 0.5269654431566596, 'JS': 0.0738670626282692, 'TV': 0.2575464327633381, 'centered_logit_rms': 1.0959966439008713, 'flip_rate': 0.3647000000000001, 'true_margin_change': 0.908217327252496}","{'BA_change': 0.27409999999999995, 'CE_change': 0.46614472042769195, 'JS': 0.07066213432699442, 'TV': 0.2611772531270981, 'centered_logit_rms': 1.01795946508646, 'flip_rate': 0.38309999999999994, 'true_margin_change': 0.8440697816945613}",1,1.1942962601096951e-06,1.1977041253885546e-06,0.3875383734703064,0.17905354589223862,2.16437139817126,FBCNet,0,28,OpenBMI_SSVEP,False
False,"{'BA_change': 0.48, 'CE_change': 1.2278685569763184, 'JS': 0.33734291791915894, 'TV': 0.685936450958252, 'centered_logit_rms': 3.4814422130584717, 'flip_rate': 0.8, 'true_margin_change': 3.798046588897705}","{'BA_change': 0.22019999999999992, 'CE_change': 1.0087644775386435, 'JS': 0.1740930263651535, 'TV': 0.369079919308424, 'centered_logit_rms': 2.6105907875299454, 'flip_rate': 0.4166, 'true_margin_change': 2.5780460062623023}","{'BA_change': 0.1015, 'CE_change': 0.32380078740417956, 'JS': 0.091910261772573, 'TV': 0.24951836712658404, 'centered_logit_rms': 1.8853728872537614, 'flip_rate': 0.2817, 'true_margin_change': 1.652693295776844}",1,1.6407454950240208e-06,1.5188633699381171e-06,0.3875383734703064,0.17905354589223862,2.16437139817126,FBCNet,0,31,OpenBMI_SSVEP,False
False,"{'BA_change': 0.26, 'CE_change': 0.35264384746551514, 'JS': 0.08414576202630997, 'TV': 0.32652294635772705, 'centered_logit_rms': 0.9112522006034851, 'flip_rate': 0.69, 'true_margin_change': 0.5317079424858093}","{'BA_change': 0.13419999999999999, 'CE_change': 0.28601282703573816, 'JS': 0.050547602251172066, 'TV': 0.22357401601970195, 'centered_logit_rms': 0.7370744144916535, 'flip_rate': 0.38749999999999996, 'true_margin_change': 0.43303155980072916}","{'BA_change': 0.15649999999999997, 'CE_change': 0.22995260169758694, 'JS': 0.05291840236634016, 'TV': 0.24577702164649964, 'centered_logit_rms': 0.7296411257982254, 'flip_rate': 0.4454, 'true_margin_change': 0.3869755812827498}",1,9.309830488746229e-07,9.156212411198795e-07,0.3875383734703064,0.17905354589223862,2.16437139817126,FBCNet,0,35,OpenBMI_SSVEP,False
False,"{'BA_change': 0.47, 'CE_change': 0.8765810132026672, 'JS': 0.1190744936466217, 'TV': 0.37651172280311584, 'centered_logit_rms': 1.3366432189941406, 'flip_rate': 0.63, 'true_margin_change': 1.4598790407180786}","{'BA_change': 0.21899999999999994, 'CE_change': 0.40637384440749885, 'JS': 0.0527353573217988, 'TV': 0.2065537479892373, 'centered_logit_rms': 0.883005803823471, 'flip_rate': 0.30519999999999997, 'true_margin_change': 0.7541576135158539}","{'BA_change': 0.27059999999999995, 'CE_change': 0.4164369285106659, 'JS': 0.05656358001288027, 'TV': 0.23063619427382945, 'centered_logit_rms': 0.8767790639400482, 'flip_rate': 0.36410000000000003, 'true_margin_change': 0.801628725156188}",1,8.387366960960208e-07,8.407755814232587e-07,0.3875383734703064,0.17905354589223862,2.16437139817126,FBCNet,0,40,OpenBMI_SSVEP,False
