method,subject_id,BA,macro_f1,source_model_noadapt_BA,adaptation_delta_BA,adaptation_time_s,target_trainable_parameters,strongest_baseline_method,Delta_BA_vs_strongest_baseline
A9_PCA_PROTECTED,19,0.7,0.6998799519807923,0.6799999999999999,0.02,1.1141278999857605,26146.0,B2_STRONG_GENERIC,-0.09000000000000008
A9_PCA_PROTECTED,20,0.87,0.8684077335762729,0.86,0.01,0.7555733000044711,24050.0,B2_STRONG_GENERIC,-0.020000000000000018
A9_PCA_PROTECTED,21,0.86,0.859775641025641,0.8500000000000001,0.0099999999999998,1.350730800011661,19622.0,B2_STRONG_GENERIC,-0.08999999999999997
A9_PCA_PROTECTED,22,0.6399999999999999,0.6386993175431553,0.6399999999999999,0.0,1.3341965000145135,19622.0,B2_STRONG_GENERIC,0.009999999999999898
A9_PCA_PROTECTED,23,0.62,0.6198479391756703,0.59,0.03,0.7917139999917708,24050.0,B2_STRONG_GENERIC,-0.020000000000000018
A9_PCA_PROTECTED,26,0.84,0.8376623376623377,0.8200000000000001,0.0199999999999999,0.7470538999768905,24050.0,B2_STRONG_GENERIC,-0.02000000000000013
A9_PCA_PROTECTED,27,0.91,0.9095568284594512,0.91,0.0,0.6933838999830186,98.0,B2_STRONG_GENERIC,-0.010000000000000009
A9_PCA_PROTECTED,28,0.88,0.8799519807923168,0.8799999999999999,1.1102230246251563e-16,0.7188160999794491,98.0,B2_STRONG_GENERIC,0.010000000000000009
A9_PCA_PROTECTED,30,0.72,0.7106242248863166,0.71,0.01,0.8404481000034139,98.0,B2_STRONG_GENERIC,0.04999999999999993
A9_PCA_PROTECTED,31,0.83,0.8299829982998299,0.85,-0.02,1.3499692999757826,19622.0,B2_STRONG_GENERIC,0.029999999999999916
A9_PCA_PROTECTED,32,0.6599999999999999,0.6594551282051282,0.63,0.0299999999999999,1.109100400004536,26146.0,B2_STRONG_GENERIC,-1.1102230246251565e-16
A9_PCA_PROTECTED,33,0.8,0.797979797979798,0.8,0.0,1.2224636999890208,26146.0,B2_STRONG_GENERIC,0.050000000000000044
A9_PCA_PROTECTED,34,0.71,0.7085720028137876,0.7,0.01,1.123223600035999,26146.0,B2_STRONG_GENERIC,0.04999999999999993
A9_PCA_PROTECTED,35,0.8200000000000001,0.8181818181818181,0.84,-0.0199999999999999,0.6959681999869645,24050.0,B2_STRONG_GENERIC,-0.039999999999999925
A9_PCA_PROTECTED,38,0.76,0.7575757575757576,0.75,0.01,0.9127922999905422,98.0,B2_STRONG_GENERIC,0.07000000000000006
A9_PCA_PROTECTED,40,0.81,0.8028841166096068,0.81,0.0,0.970442500023637,26146.0,B2_STRONG_GENERIC,-0.020000000000000018
A9_PCA_PROTECTED,41,0.75,0.7497747973175859,0.73,0.02,1.3306887000217102,26146.0,B2_STRONG_GENERIC,-0.020000000000000018
A9_PCA_PROTECTED,43,0.9,0.9,0.89,0.01,1.0253784999949858,26146.0,B2_STRONG_GENERIC,-0.020000000000000018
A9_PCA_PROTECTED,44,0.79,0.7851662404092072,0.78,0.01,1.251244000042789,26146.0,B2_STRONG_GENERIC,-0.10999999999999999
A9_PCA_PROTECTED,45,0.73,0.7293233082706767,0.76,-0.03,1.1953203000011854,19622.0,B2_STRONG_GENERIC,-0.14
A9_PCA_PROTECTED,46,0.63,0.6236395076797885,0.63,0.0,1.2245570999803022,26146.0,B2_STRONG_GENERIC,0.009999999999999898
A9_PCA_PROTECTED,47,0.95,0.94999499949995,0.95,0.0,1.2521503000170924,26146.0,B2_STRONG_GENERIC,0.019999999999999907
A9_PCA_PROTECTED,48,0.73,0.7286704853783539,0.72,0.01,0.9279774000169708,26146.0,B2_STRONG_GENERIC,0.09999999999999998
A9_PCA_PROTECTED,49,0.85,0.8498648783905515,0.8400000000000001,0.0099999999999998,1.2392807999858633,26146.0,B2_STRONG_GENERIC,0.009999999999999898
A9_PCA_PROTECTED,50,0.56,0.465760077707625,0.57,-0.0099999999999998,0.9191100000170992,26146.0,B2_STRONG_GENERIC,-0.06999999999999995
A9_PCA_PROTECTED,52,0.76,0.7584541062801933,0.76,0.0,0.890831500000786,98.0,B2_STRONG_GENERIC,-0.030000000000000027
A9_PCA_PROTECTED,53,0.7,0.6956168831168831,0.7,0.0,1.4424509999807924,19622.0,B2_STRONG_GENERIC,-0.07000000000000006
B0_VANILLA_EEGNET,1,0.64,0.632243312058977,,,0.0,0.0,B2_STRONG_GENERIC,-0.08666666666666667
B0_VANILLA_EEGNET,2,0.7866666666666667,0.7855263690657663,,,0.0,0.0,B2_STRONG_GENERIC,-0.006666666666666599
B0_VANILLA_EEGNET,3,0.9266666666666666,0.926607282555367,,,0.0,0.0,B2_STRONG_GENERIC,-1.1102230246251565e-16
B0_VANILLA_EEGNET,5,0.7566666666666667,0.7539048909851994,,,0.0,0.0,B2_STRONG_GENERIC,-0.030000000000000027
B0_VANILLA_EEGNET,6,0.9700000000000001,0.9699936644324696,,,0.0,0.0,B2_STRONG_GENERIC,-0.0066666666666664876
B0_VANILLA_EEGNET,7,0.7333333333333334,0.7328627330604309,,,0.0,0.0,B2_STRONG_GENERIC,-0.07999999999999996
B0_VANILLA_EEGNET,8,0.7966666666666667,0.7957842002507411,,,0.0,0.0,B2_STRONG_GENERIC,0.026666666666666727
B0_VANILLA_EEGNET,9,0.6733333333333333,0.6708386933363918,,,0.0,0.0,B2_STRONG_GENERIC,-0.023333333333333317
B0_VANILLA_EEGNET,10,0.6733333333333333,0.6711546831790635,,,0.0,0.0,B2_STRONG_GENERIC,-0.04999999999999993
B0_VANILLA_EEGNET,11,0.7233333333333333,0.7150728998454735,,,0.0,0.0,B2_STRONG_GENERIC,0.006666666666666599
B0_VANILLA_EEGNET,14,0.75,0.7455916921087088,,,0.0,0.0,B2_STRONG_GENERIC,0.020000000000000018
B0_VANILLA_EEGNET,15,0.8966666666666666,0.8965882261341535,,,0.0,0.0,B2_STRONG_GENERIC,0.04666666666666652
B0_VANILLA_EEGNET,16,0.85,0.8499309498596755,,,0.0,0.0,B2_STRONG_GENERIC,-0.023333333333333428
B0_VANILLA_EEGNET,19,0.7333333333333334,0.725234056303746,,,0.0,0.0,B2_STRONG_GENERIC,0.0
B0_VANILLA_EEGNET,20,0.89,0.8899356121846461,,,0.0,0.0,B2_STRONG_GENERIC,-0.0033333333333334103
B0_VANILLA_EEGNET,21,0.96,0.9599719755781003,,,0.0,0.0,B2_STRONG_GENERIC,0.033333333333333215
B0_VANILLA_EEGNET,22,0.7033333333333333,0.7014684509599881,,,0.0,0.0,B2_STRONG_GENERIC,0.039999999999999925
B0_VANILLA_EEGNET,23,0.65,0.6356163912294224,,,0.0,0.0,B2_STRONG_GENERIC,-0.07000000000000006
B0_VANILLA_EEGNET,26,0.8566666666666668,0.8559527800156636,,,0.0,0.0,B2_STRONG_GENERIC,-0.016666666666666607
B0_VANILLA_EEGNET,27,0.9233333333333333,0.923028095058034,,,0.0,0.0,B2_STRONG_GENERIC,0.0033333333333332993
B0_VANILLA_EEGNET,28,0.9,0.8995508947319966,,,0.0,0.0,B2_STRONG_GENERIC,-0.010000000000000009
B0_VANILLA_EEGNET,30,0.7200000000000001,0.7187032612501851,,,0.0,0.0,B2_STRONG_GENERIC,0.01666666666666683
B0_VANILLA_EEGNET,31,0.8566666666666668,0.8565668457871428,,,0.0,0.0,B2_STRONG_GENERIC,0.01666666666666683
B0_VANILLA_EEGNET,32,0.69,0.6899429798922269,,,0.0,0.0,B2_STRONG_GENERIC,0.036666666666666625
B0_VANILLA_EEGNET,33,0.8066666666666666,0.8025427508094213,,,0.0,0.0,B2_STRONG_GENERIC,0.05666666666666664
B0_VANILLA_EEGNET,34,0.63,0.6230458225216845,,,0.0,0.0,B2_STRONG_GENERIC,-0.10666666666666669
B0_VANILLA_EEGNET,35,0.8433333333333334,0.8405629497984167,,,0.0,0.0,B2_STRONG_GENERIC,-0.0033333333333332993
B0_VANILLA_EEGNET,38,0.6966666666666667,0.6791231083021558,,,0.0,0.0,B2_STRONG_GENERIC,-0.0033333333333331883
B0_VANILLA_EEGNET,40,0.8300000000000001,0.8259298568014595,,,0.0,0.0,B2_STRONG_GENERIC,0.01000000000000012
B0_VANILLA_EEGNET,41,0.7600000000000001,0.7567042462664556,,,0.0,0.0,B2_STRONG_GENERIC,-0.0066666666666664876
B0_VANILLA_EEGNET,43,0.8933333333333332,0.8930819754535131,,,0.0,0.0,B2_STRONG_GENERIC,-0.006666666666666821
B0_VANILLA_EEGNET,44,0.7533333333333333,0.741936045062017,,,0.0,0.0,B2_STRONG_GENERIC,-0.13333333333333341
B0_VANILLA_EEGNET,45,0.82,0.8197352003828428,,,0.0,0.0,B2_STRONG_GENERIC,0.0033333333333331883
B0_VANILLA_EEGNET,46,0.64,0.6266536303920888,,,0.0,0.0,B2_STRONG_GENERIC,-0.016666666666666607
B0_VANILLA_EEGNET,47,0.9233333333333333,0.923293633870777,,,0.0,0.0,B2_STRONG_GENERIC,0.009999999999999898
B0_VANILLA_EEGNET,48,0.6966666666666667,0.6914767906966793,,,0.0,0.0,B2_STRONG_GENERIC,0.033333333333333326
B0_VANILLA_EEGNET,49,0.8733333333333334,0.8727263418977346,,,0.0,0.0,B2_STRONG_GENERIC,0.016666666666666607
B0_VANILLA_EEGNET,50,0.6333333333333333,0.6106081321417456,,,0.0,0.0,B2_STRONG_GENERIC,0.023333333333333317
B0_VANILLA_EEGNET,52,0.7966666666666667,0.7948067798513193,,,0.0,0.0,B2_STRONG_GENERIC,0.010000000000000009
B0_VANILLA_EEGNET,53,0.79,0.7894815209264978,,,0.0,0.0,B2_STRONG_GENERIC,0.023333333333333428
B1_STRONG_EEGNET,1,0.7200000000000001,0.714310365247315,,,0.0,0.0,B2_STRONG_GENERIC,-0.006666666666666599
B1_STRONG_EEGNET,2,0.7766666666666667,0.7758445303047129,,,0.0,0.0,B2_STRONG_GENERIC,-0.016666666666666607
B1_STRONG_EEGNET,3,0.9266666666666666,0.926607282555367,,,0.0,0.0,B2_STRONG_GENERIC,-1.1102230246251565e-16
B1_STRONG_EEGNET,5,0.7733333333333334,0.7692644552337168,,,0.0,0.0,B2_STRONG_GENERIC,-0.013333333333333308
B1_STRONG_EEGNET,6,0.9700000000000001,0.969983653021159,,,0.0,0.0,B2_STRONG_GENERIC,-0.0066666666666664876
B1_STRONG_EEGNET,7,0.7966666666666667,0.7949300561660113,,,0.0,0.0,B2_STRONG_GENERIC,-0.016666666666666607
B1_STRONG_EEGNET,8,0.7966666666666667,0.7957842002507411,,,0.0,0.0,B2_STRONG_GENERIC,0.026666666666666727
B1_STRONG_EEGNET,9,0.6733333333333333,0.6708386933363918,,,0.0,0.0,B2_STRONG_GENERIC,-0.023333333333333317
B1_STRONG_EEGNET,10,0.6733333333333333,0.6711546831790635,,,0.0,0.0,B2_STRONG_GENERIC,-0.04999999999999993
B1_STRONG_EEGNET,11,0.7233333333333333,0.7150728998454735,,,0.0,0.0,B2_STRONG_GENERIC,0.006666666666666599
B1_STRONG_EEGNET,14,0.7833333333333333,0.7815135178858065,,,0.0,0.0,B2_STRONG_GENERIC,0.053333333333333344
B1_STRONG_EEGNET,15,0.8766666666666666,0.8765882133085103,,,0.0,0.0,B2_STRONG_GENERIC,0.026666666666666505
B1_STRONG_EEGNET,16,0.85,0.8499309498596755,,,0.0,0.0,B2_STRONG_GENERIC,-0.023333333333333428
B1_STRONG_EEGNET,19,0.7066666666666667,0.7033392644346983,,,0.0,0.0,B2_STRONG_GENERIC,-0.026666666666666727
B1_STRONG_EEGNET,20,0.9033333333333333,0.9032889643349948,,,0.0,0.0,B2_STRONG_GENERIC,0.009999999999999898
B1_STRONG_EEGNET,21,0.96,0.9599719755781003,,,0.0,0.0,B2_STRONG_GENERIC,0.033333333333333215
B1_STRONG_EEGNET,22,0.7033333333333333,0.7014684509599881,,,0.0,0.0,B2_STRONG_GENERIC,0.039999999999999925
B1_STRONG_EEGNET,23,0.69,0.6784566991200541,,,0.0,0.0,B2_STRONG_GENERIC,-0.030000000000000138
B1_STRONG_EEGNET,26,0.87,0.8696389811330407,,,0.0,0.0,B2_STRONG_GENERIC,-0.0033333333333334103
B1_STRONG_EEGNET,27,0.9233333333333333,0.923028095058034,,,0.0,0.0,B2_STRONG_GENERIC,0.0033333333333332993
B1_STRONG_EEGNET,28,0.9,0.8995508947319966,,,0.0,0.0,B2_STRONG_GENERIC,-0.010000000000000009
B1_STRONG_EEGNET,30,0.7200000000000001,0.7187032612501851,,,0.0,0.0,B2_STRONG_GENERIC,0.01666666666666683
B1_STRONG_EEGNET,31,0.8566666666666668,0.8565668457871428,,,0.0,0.0,B2_STRONG_GENERIC,0.01666666666666683
B1_STRONG_EEGNET,32,0.6699999999999999,0.6686410025667122,,,0.0,0.0,B2_STRONG_GENERIC,0.016666666666666607
B1_STRONG_EEGNET,33,0.7733333333333334,0.7698444160733193,,,0.0,0.0,B2_STRONG_GENERIC,0.023333333333333428
B1_STRONG_EEGNET,34,0.69,0.6833460534591896,,,0.0,0.0,B2_STRONG_GENERIC,-0.046666666666666745
B1_STRONG_EEGNET,35,0.84,0.836176553283686,,,0.0,0.0,B2_STRONG_GENERIC,-0.00666666666666671
B1_STRONG_EEGNET,38,0.6966666666666667,0.6791231083021558,,,0.0,0.0,B2_STRONG_GENERIC,-0.0033333333333331883
B1_STRONG_EEGNET,40,0.8033333333333333,0.7976547703813496,,,0.0,0.0,B2_STRONG_GENERIC,-0.016666666666666607
B1_STRONG_EEGNET,41,0.7600000000000001,0.7588822110401189,,,0.0,0.0,B2_STRONG_GENERIC,-0.0066666666666664876
B1_STRONG_EEGNET,43,0.9133333333333334,0.9132959754474772,,,0.0,0.0,B2_STRONG_GENERIC,0.01333333333333342
B1_STRONG_EEGNET,44,0.84,0.8351698434164717,,,0.0,0.0,B2_STRONG_GENERIC,-0.046666666666666745
B1_STRONG_EEGNET,45,0.82,0.8197352003828428,,,0.0,0.0,B2_STRONG_GENERIC,0.0033333333333331883
B1_STRONG_EEGNET,46,0.6533333333333333,0.6528155604985986,,,0.0,0.0,B2_STRONG_GENERIC,-0.0033333333333332993
B1_STRONG_EEGNET,47,0.91,0.9096230531180883,,,0.0,0.0,B2_STRONG_GENERIC,-0.0033333333333334103
B1_STRONG_EEGNET,48,0.6666666666666666,0.66272938370884,,,0.0,0.0,B2_STRONG_GENERIC,0.0033333333333332993
B1_STRONG_EEGNET,49,0.8533333333333334,0.8529123729883382,,,0.0,0.0,B2_STRONG_GENERIC,-0.0033333333333334103
B1_STRONG_EEGNET,50,0.61,0.5941302676125764,,,0.0,0.0,B2_STRONG_GENERIC,0.0
B1_STRONG_EEGNET,52,0.7966666666666667,0.7948067798513193,,,0.0,0.0,B2_STRONG_GENERIC,0.010000000000000009
B1_STRONG_EEGNET,53,0.79,0.7894815209264978,,,0.0,0.0,B2_STRONG_GENERIC,0.023333333333333428
B2_STRONG_GENERIC,1,0.7266666666666667,0.724456722921401,0.7200000000000001,0.006666666666666665,0.8072619666733467,63810.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,2,0.7933333333333333,0.7913558930502775,0.7766666666666667,0.016666666666666666,1.220935666700825,68514.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,3,0.9266666666666667,0.9265516456816902,0.9266666666666666,0.0,0.7024052333047924,130.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,5,0.7866666666666667,0.7847476597476598,0.7733333333333334,0.013333333333333334,0.6045296333225755,63810.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,6,0.9766666666666666,0.9766656665666567,0.9700000000000001,0.006666666666666667,0.6443018333326714,63810.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,7,0.8133333333333334,0.8126201097973101,0.7966666666666667,0.016666666666666632,0.6478450999905666,63810.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,8,0.77,0.7689541722866832,0.7966666666666667,-0.026666666666666634,0.5823395000188611,130.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,9,0.6966666666666667,0.6953931541765049,0.6733333333333333,0.0233333333333333,1.3860929666552693,34162.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,10,0.7233333333333333,0.7182902391573447,0.6733333333333333,0.04999999999999997,1.2739358666779783,34162.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,11,0.7166666666666667,0.7134633948773231,0.7233333333333333,-0.006666666666666702,0.5907617666913817,130.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,14,0.73,0.7230779663644115,0.7833333333333333,-0.05333333333333334,1.1311611333318676,68514.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,15,0.8500000000000001,0.8493983929777212,0.8766666666666666,-0.0266666666666666,1.340795033359124,68514.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,16,0.8733333333333334,0.8729551248460529,0.85,0.0233333333333333,1.187459600022218,34162.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,19,0.7333333333333334,0.7315423271650473,0.7066666666666667,0.02666666666666667,1.2149960666817303,68514.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,20,0.8933333333333334,0.8932799602333041,0.9033333333333333,-0.010000000000000031,0.5933111999959996,63810.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,21,0.9266666666666667,0.9264719727693363,0.96,-0.033333333333333263,1.2771476666869905,34162.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,22,0.6633333333333333,0.655514242602058,0.7033333333333333,-0.03999999999999993,1.3427192666567862,34162.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,23,0.7200000000000001,0.7139748361585898,0.69,0.03,0.5365717999908762,63810.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,26,0.8733333333333334,0.8730041996726431,0.87,0.0033333333333333335,0.5874645000052018,63810.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,27,0.92,0.9197349103874698,0.9233333333333333,-0.0033333333333333335,0.5865354000319106,130.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,28,0.91,0.9097358828660905,0.9,0.01,0.6154173999869575,130.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,30,0.7033333333333333,0.6968918221647541,0.7200000000000001,-0.016666666666666632,0.6462984999913411,130.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,31,0.84,0.8399292870307299,0.8566666666666668,-0.016666666666666666,1.1183442000183277,34162.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,32,0.6533333333333333,0.6511791761626705,0.6699999999999999,-0.0166666666666666,1.1915923666674644,68514.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,33,0.75,0.7421650373476036,0.7733333333333334,-0.023333333333333334,1.2128457000362687,68514.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,34,0.7366666666666667,0.7335911218959206,0.69,0.04666666666666671,1.0980005666691188,68514.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,35,0.8466666666666667,0.8444093220392156,0.84,0.006666666666666667,0.5654813666672757,63810.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,38,0.6999999999999998,0.6781801112328564,0.6966666666666667,0.003333333333333334,0.6125757333550913,130.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,40,0.82,0.8159657802050387,0.8033333333333333,0.016666666666666736,1.0272862000080447,68514.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,41,0.7666666666666666,0.765974822683782,0.7600000000000001,0.006666666666666665,1.1830461333156563,68514.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,43,0.9,0.8998751059634161,0.9133333333333334,-0.013333333333333369,1.088782233321884,68514.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,44,0.8866666666666667,0.8851359430197983,0.84,0.0466666666666666,0.9999481000122614,68514.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,45,0.8166666666666668,0.815919988410037,0.82,-0.003333333333333334,1.1920009999885224,34162.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,46,0.6566666666666666,0.6555185686203377,0.6533333333333333,0.0033333333333333335,1.2364879666905229,68514.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,47,0.9133333333333334,0.9131963683162224,0.91,0.0033333333333332993,1.276628033335631,68514.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,48,0.6633333333333333,0.6589745430912655,0.6666666666666666,-0.0033333333333333335,1.0596415999849949,68514.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,49,0.8566666666666668,0.8562239371551654,0.8533333333333334,0.0033333333333333335,1.3469905666812945,68514.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,50,0.61,0.607640454011563,0.61,-3.469446951953614e-17,0.9412406333334123,68514.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,52,0.7866666666666667,0.7829465060287214,0.7966666666666667,-0.01,0.6301200999878347,130.0,B2_STRONG_GENERIC,0.0
B2_STRONG_GENERIC,53,0.7666666666666666,0.764480550373222,0.79,-0.023333333333333334,1.2378235000263278,34162.0,B2_STRONG_GENERIC,0.0
