method,subject_id,fold,seed,protected_representation_drift,adaptive_representation_drift,protected_decision_logit_drift,adaptive_decision_logit_drift,protected_D_finite_after,combined_BA,protected_branch_erasure_harm_BA,adaptive_branch_erasure_harm_BA,protected_parameter_update_l2,adaptive_parameter_update_l2,protected_buffer_update_l2,adaptation_seed,target_future_labels_used_for_fit,internal_holdout_used,outer_test_used,functional_distillation_RMSE_before,functional_distillation_correlation_before,functional_distillation_RMSE_after,functional_distillation_correlation_after
A8_RANDOM_PROTECTED,40,1.0,1.0,0.0,0.3138923595348993,0.0,0.4188154890343527,0.8064447518404632,0.79,0.023333333333333362,0.2566666666666666,0.0,0.0582537519495945,0.0,1924690269.3333333,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,41,0.0,1.0,0.0,0.6232248544692993,0.0,0.3359710760501766,0.44936937898876184,0.7666666666666666,0.016666666666666666,0.18333333333333335,0.0,0.055880202279230164,0.0,3072548954.3333335,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,43,1.0,1.0,0.0,0.1076082016030947,0.0,0.2090859718055729,0.5734408274844206,0.9,0.0433333333333333,0.1733333333333333,0.0,0.0575831646601892,0.0,1583431696.3333333,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,44,1.0,1.0,0.0,0.5998883644739786,0.0,0.5178474204023523,0.5201583061399809,0.7600000000000001,0.013333333333333296,0.13333333333333333,0.0,0.06363643050155153,0.0,1860898713.6666667,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,45,2.0,1.0,0.0,0.3781048059463501,0.0,0.36640505804981044,0.6163457861597387,0.73,0.05999999999999997,0.11999999999999993,0.0,0.05633248198631003,0.0,2723700891.0,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,46,0.0,1.0,0.0,0.25544561942418414,0.0,0.31238287332727577,0.5034816325113854,0.66,0.006666666666666633,0.08999999999999986,0.0,0.0594691675586733,0.0,695111636.6666666,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,47,0.0,1.0,0.0,0.5695949792861938,0.0,0.5517024199064091,0.4863750509455557,0.9266666666666667,0.03999999999999993,0.28333333333333327,0.0,0.06364374020902706,0.0,1873142317.3333333,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,48,1.0,1.0,0.0,0.2004505892594655,0.0,0.41132992201604607,0.4977679262593668,0.69,-0.006666666666666633,0.1499999999999999,0.0,0.05538990707890573,0.0,1235303765.6666667,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,49,0.0,1.0,0.0,0.24033359686533606,0.0,0.20917649008983874,0.49021105035064716,0.8666666666666667,0.010000000000000035,0.23666666666666666,0.0,0.05435788523342774,0.0,1824504464.6666667,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,50,1.0,1.0,0.0,0.33293450872103375,0.0,0.48584814685865624,0.43770178770651497,0.59,0.0033333333333333687,0.0033333333333333665,0.0,0.05524666958683657,0.0,2130523954.0,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,52,4.0,1.0,0.0,0.22518151005109152,0.0,0.18043893717879825,0.6510863929572147,0.7733333333333334,0.02666666666666667,0.1333333333333333,0.0,0.10225041984197668,0.0,1703989275.6666667,0.0,0.0,0.0,,,,
A8_RANDOM_PROTECTED,53,2.0,1.0,0.0,0.18691338598728177,0.0,0.23358097047352314,0.4990597999242669,0.7233333333333333,0.023333333333333334,0.06999999999999997,0.0,0.06412894836764567,0.0,2788335864.6666665,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,1,3.0,0.0,0.0,0.3032865822315216,0.0,0.4093986093687918,1.943205330777348,0.66,0.18,-0.01,0.0,0.1880044424128079,0.0,1440890191.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,2,1.0,0.0,0.0,0.4168183505535126,0.0,0.1814040230544141,2.136335001309253,0.76,0.29,0.01,0.0,0.069815775159796,0.0,2767353293.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,3,4.0,0.0,0.0,0.4788976311683655,0.0,0.4241498952191074,2.1954021731890268,0.86,0.36,0.0299999999999999,0.0,0.1639426835530792,0.0,587539670.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,5,3.0,0.0,0.0,0.2318296432495117,0.0,0.1578078649598615,1.6056670040216892,0.72,0.24,-0.02,0.0,0.173478623463513,0.0,968103242.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,6,3.0,0.0,0.0,0.0918459743261337,0.0,0.1953924537533405,2.5970556689465223,0.96,0.48,0.0,0.0,0.1812918607881113,0.0,1497263779.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,7,3.0,0.0,0.0,0.2030306160449981,0.0,0.1704378095674739,1.8365839903788512,0.76,0.43,-0.01,0.0,0.167152312337943,0.0,3297011816.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,8,4.0,0.0,0.0,0.5331398248672485,0.0,0.4452487705671472,1.671320240552547,0.72,0.1999999999999999,0.0599999999999999,0.0,0.0916667658034317,0.0,2769392552.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,9,2.0,0.0,0.0,0.1740879565477371,0.0,0.1478302021105366,1.4399220995068105,0.55,-0.05,0.0,0.0,0.0535032288571783,0.0,881256059.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,10,2.0,0.0,0.0,0.2328681498765945,0.0,0.1387320781455883,0.966928717339358,0.65,0.03,0.01,0.0,0.0486412065122723,0.0,509982948.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,11,4.0,0.0,0.0,0.370733767747879,0.0,0.7100898133141414,2.005924096679262,0.76,0.3,0.04,0.0,0.2136431995150373,0.0,2131309557.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,14,1.0,0.0,0.0,0.1722541451454162,0.0,0.1601680412516876,1.885708202466404,0.78,0.28,-0.02,0.0,0.0739801973643994,0.0,1242380889.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,15,0.0,0.0,0.0,0.2253565490245819,0.0,0.5110294936562333,1.5201719979008983,0.89,0.3299999999999999,0.12,0.0,0.0846484950757247,0.0,3434672688.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,16,2.0,0.0,0.0,0.2254954129457473,0.0,0.1512222516116936,2.5990529462346905,0.8200000000000001,0.4600000000000001,-0.02,0.0,0.0566402075721319,0.0,1625490086.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,19,0.0,0.0,0.0,0.1637806743383407,0.0,0.2803456548686147,1.3181250373461142,0.7,0.0499999999999999,0.0599999999999999,0.0,0.0881152661382218,0.0,2330922183.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,20,3.0,0.0,0.0,0.1777950525283813,0.0,0.2091248247762012,2.357990285945053,0.87,0.37,0.0,0.0,0.1754107367634863,0.0,705387408.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,21,2.0,0.0,0.0,0.2903704941272735,0.0,0.1731046599348113,1.7613105408255296,0.86,0.2699999999999999,0.0699999999999999,0.0,0.0757745004178902,0.0,1588048475.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,22,2.0,0.0,0.0,0.2792930603027344,0.0,0.1117603675824198,1.4894249958391663,0.6399999999999999,0.0399999999999999,0.0099999999999998,0.0,0.0520223363684731,0.0,1850167548.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,23,3.0,0.0,0.0,0.2943490743637085,0.0,0.4456238443110054,1.591570110413171,0.62,0.0999999999999999,0.03,0.0,0.2139913917195464,0.0,3575537568.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,26,3.0,0.0,0.0,0.1017636209726333,0.0,0.1801140506082032,2.5822259401780223,0.84,0.52,0.0199999999999999,0.0,0.1897168240364948,0.0,2240484955.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,27,4.0,0.0,0.0,0.2492227107286453,0.0,0.165695327620663,2.715033225802468,0.91,0.3799999999999999,-0.01,0.0,0.1230969677110756,0.0,1679530569.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,28,4.0,0.0,0.0,0.1275307238101959,0.0,0.5027360158232205,1.8361745193893293,0.88,0.2299999999999999,-0.0199999999999999,0.0,0.1459718887193143,0.0,3860100436.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,30,4.0,0.0,0.0,0.1942382603883743,0.0,0.3492008988467436,1.4897576976899862,0.72,0.1299999999999999,0.03,0.0,0.1066267714416972,0.0,516375361.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,31,2.0,0.0,0.0,0.3003948628902435,0.0,0.1808284282180706,1.991264882673836,0.83,0.25,-0.02,0.0,0.0504815100780902,0.0,218519132.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,32,0.0,0.0,0.0,0.1847067028284073,0.0,0.1322364561856587,1.629472398277007,0.6599999999999999,-0.01,0.0299999999999999,0.0,0.0650002295113884,0.0,3280974116.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,33,0.0,0.0,0.0,0.1639626771211624,0.0,0.0964515540488479,1.387757232562918,0.8,0.14,0.02,0.0,0.0859064148991111,0.0,1875325459.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,34,1.0,0.0,0.0,0.5409618616104126,0.0,0.1986082913565201,1.7894696014312388,0.71,0.1999999999999999,0.0599999999999999,0.0,0.0597346153305032,0.0,2168557986.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,35,3.0,0.0,0.0,0.2313595116138458,0.0,0.1982029948880043,2.8062733289487,0.8200000000000001,0.3600000000000001,-0.0099999999999998,0.0,0.1741910696492137,0.0,2301059521.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,38,4.0,0.0,0.0,0.2156548202037811,0.0,0.136185447880513,1.5295517443589275,0.76,0.14,0.02,0.0,0.1183632338804811,0.0,3365316477.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,40,1.0,0.0,0.0,0.2596733570098877,0.0,0.18318054906373,2.522764720939898,0.81,0.28,0.02,0.0,0.0595497082743683,0.0,2586589134.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,41,0.0,0.0,0.0,0.2012641429901123,0.0,0.1351765586715247,1.622472463463026,0.75,0.2099999999999999,-0.02,0.0,0.0538376425900978,0.0,3388355084.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,43,1.0,0.0,0.0,0.0976333245635032,0.0,0.2390913070801428,2.295613438135362,0.9,0.27,-0.01,0.0,0.0714989883387152,0.0,291494087.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,44,1.0,0.0,0.0,0.2532757818698883,0.0,0.0883723865040004,2.025020280563944,0.79,0.24,0.01,0.0,0.0621234958903667,0.0,827005808.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,45,2.0,0.0,0.0,0.2934197783470154,0.0,0.1365729944907236,1.463986148131579,0.73,0.2599999999999999,0.01,0.0,0.0518439575983375,0.0,2424184388.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,46,0.0,0.0,0.0,0.1939783841371536,0.0,0.2346147397424322,1.7218049022321107,0.63,0.12,0.01,0.0,0.0563682814722539,0.0,220498749.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,47,0.0,0.0,0.0,0.2718329131603241,0.0,0.4247159243833528,1.6801524410827229,0.95,0.27,0.04,0.0,0.0582113439872141,0.0,2481009167.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,48,1.0,0.0,0.0,0.1332860589027404,0.0,0.2599491921251458,1.6103766093449152,0.73,0.1999999999999999,0.01,0.0,0.0671717832817075,0.0,162733286.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,49,0.0,0.0,0.0,0.1121421083807945,0.0,0.0838709746885841,1.8009219179542262,0.85,0.2899999999999999,-1.1102230246251563e-16,0.0,0.0530354432164229,0.0,1098414556.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,50,1.0,0.0,0.0,0.4876181185245514,0.0,0.1940898846216477,2.1865326297446672,0.56,0.07,-0.0099999999999998,0.0,0.0740762045704093,0.0,2683275209.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,52,4.0,0.0,0.0,0.1163445934653282,0.0,0.4089403445278052,1.3069518381492486,0.76,0.2099999999999999,0.01,0.0,0.1099924460725703,0.0,688481351.0,0.0,0.0,0.0,,,,
A9_PCA_PROTECTED,53,2.0,0.0,0.0,0.2064941972494125,0.0,0.1997117335894768,1.3499557909961688,0.7,0.0899999999999999,-0.02,0.0,0.0671310121223287,0.0,3377929775.0,0.0,0.0,0.0,,,,
