task,dataset,fold,seed,subject_id,method,BA,macro_F1,accuracy,trials,checkpoint_sha256,normalizer_sha256
OpenBMI_SSVEP,OpenBMI,2,0,11,LiteBN_XS,1.0,1.0,1.0,100,1f17098aa7e1e423b70bdc69bab70c37a874ba59f73b007b30c8564ed051a09b,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
OpenBMI_SSVEP,OpenBMI,2,0,11,XS_FT,1.0,1.0,1.0,100,8c9d84b81be9158bcfa55e1cc2e116c3d21f5ad0ff9f774f711833dc381b337d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
OpenBMI_SSVEP,OpenBMI,2,0,23,LiteBN_BASELINE,0.43000000000000005,0.39938695499061655,0.43,100,393369f8bbeb7ed6cf7d11ff2e8634ec97c659caac0a69d0e16b4ee09210e5b8,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
OpenBMI_SSVEP,OpenBMI,2,0,23,LiteBN_XS,0.6499999999999999,0.6437632430021188,0.65,100,1f17098aa7e1e423b70bdc69bab70c37a874ba59f73b007b30c8564ed051a09b,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
OpenBMI_SSVEP,OpenBMI,2,0,23,XS_FT,0.64,0.6346220865395339,0.64,100,8c9d84b81be9158bcfa55e1cc2e116c3d21f5ad0ff9f774f711833dc381b337d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
OpenBMI_SSVEP,OpenBMI,2,0,30,LiteBN_BASELINE,0.8200000000000001,0.8213824289405686,0.82,100,393369f8bbeb7ed6cf7d11ff2e8634ec97c659caac0a69d0e16b4ee09210e5b8,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
OpenBMI_SSVEP,OpenBMI,2,0,30,LiteBN_XS,0.88,0.8807500656943897,0.88,100,1f17098aa7e1e423b70bdc69bab70c37a874ba59f73b007b30c8564ed051a09b,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
OpenBMI_SSVEP,OpenBMI,2,0,30,XS_FT,0.88,0.8807500656943897,0.88,100,8c9d84b81be9158bcfa55e1cc2e116c3d21f5ad0ff9f774f711833dc381b337d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
OpenBMI_SSVEP,OpenBMI,2,0,48,LiteBN_BASELINE,0.99,0.9899959983993597,0.99,100,393369f8bbeb7ed6cf7d11ff2e8634ec97c659caac0a69d0e16b4ee09210e5b8,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
OpenBMI_SSVEP,OpenBMI,2,0,48,LiteBN_XS,0.99,0.9899959983993597,0.99,100,1f17098aa7e1e423b70bdc69bab70c37a874ba59f73b007b30c8564ed051a09b,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
OpenBMI_SSVEP,OpenBMI,2,0,48,XS_FT,0.99,0.9899959983993597,0.99,100,8c9d84b81be9158bcfa55e1cc2e116c3d21f5ad0ff9f774f711833dc381b337d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
OpenBMI_SSVEP,OpenBMI,2,0,50,LiteBN_BASELINE,0.95,0.9482673572573683,0.95,100,393369f8bbeb7ed6cf7d11ff2e8634ec97c659caac0a69d0e16b4ee09210e5b8,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
OpenBMI_SSVEP,OpenBMI,2,0,50,LiteBN_XS,0.95,0.9504315560216181,0.95,100,1f17098aa7e1e423b70bdc69bab70c37a874ba59f73b007b30c8564ed051a09b,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
OpenBMI_SSVEP,OpenBMI,2,0,50,XS_FT,0.95,0.9504315560216181,0.95,100,8c9d84b81be9158bcfa55e1cc2e116c3d21f5ad0ff9f774f711833dc381b337d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
OpenBMI_SSVEP,OpenBMI,2,0,52,LiteBN_BASELINE,0.9299999999999999,0.926959668238738,0.93,100,393369f8bbeb7ed6cf7d11ff2e8634ec97c659caac0a69d0e16b4ee09210e5b8,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
OpenBMI_SSVEP,OpenBMI,2,0,52,LiteBN_XS,0.98,0.9801805337519625,0.98,100,1f17098aa7e1e423b70bdc69bab70c37a874ba59f73b007b30c8564ed051a09b,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
OpenBMI_SSVEP,OpenBMI,2,0,52,XS_FT,0.98,0.9801805337519625,0.98,100,8c9d84b81be9158bcfa55e1cc2e116c3d21f5ad0ff9f774f711833dc381b337d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
OpenBMI_SSVEP,OpenBMI,2,0,8,LiteBN_BASELINE,0.89,0.8878861889583419,0.89,100,393369f8bbeb7ed6cf7d11ff2e8634ec97c659caac0a69d0e16b4ee09210e5b8,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
OpenBMI_SSVEP,OpenBMI,2,0,8,LiteBN_XS,0.9199999999999999,0.919663682166811,0.92,100,1f17098aa7e1e423b70bdc69bab70c37a874ba59f73b007b30c8564ed051a09b,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
OpenBMI_SSVEP,OpenBMI,2,0,8,XS_FT,0.9199999999999999,0.919663682166811,0.92,100,8c9d84b81be9158bcfa55e1cc2e116c3d21f5ad0ff9f774f711833dc381b337d,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686
OpenBMI_SSVEP,OpenBMI,3,0,10,LiteBN_BASELINE,1.0,1.0,1.0,100,69f2772a3ba8dc5ffb15cf63533bb9e590293fb58e7d095b4121b3fd78786fd0,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,0,10,LiteBN_XS,1.0,1.0,1.0,100,9c263b210cbd24bde68ce3610d582851fdd5b90ca14598462160c4220e06c3e2,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,0,10,XS_FT,1.0,1.0,1.0,100,3bb4570ce960321717974b4a0f4e98cffd704038f929ea10ac32acb555b68d25,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,0,16,LiteBN_BASELINE,1.0,1.0,1.0,100,69f2772a3ba8dc5ffb15cf63533bb9e590293fb58e7d095b4121b3fd78786fd0,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,0,16,LiteBN_XS,1.0,1.0,1.0,100,9c263b210cbd24bde68ce3610d582851fdd5b90ca14598462160c4220e06c3e2,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,0,16,XS_FT,1.0,1.0,1.0,100,3bb4570ce960321717974b4a0f4e98cffd704038f929ea10ac32acb555b68d25,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,0,19,LiteBN_BASELINE,0.97,0.9699764521193093,0.97,100,69f2772a3ba8dc5ffb15cf63533bb9e590293fb58e7d095b4121b3fd78786fd0,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,0,19,LiteBN_XS,0.99,0.9899959983993597,0.99,100,9c263b210cbd24bde68ce3610d582851fdd5b90ca14598462160c4220e06c3e2,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,0,19,XS_FT,0.98,0.98,0.98,100,3bb4570ce960321717974b4a0f4e98cffd704038f929ea10ac32acb555b68d25,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,0,22,LiteBN_BASELINE,0.77,0.7821139944136014,0.77,100,69f2772a3ba8dc5ffb15cf63533bb9e590293fb58e7d095b4121b3fd78786fd0,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,0,22,LiteBN_XS,0.7500000000000001,0.7549133933442445,0.75,100,9c263b210cbd24bde68ce3610d582851fdd5b90ca14598462160c4220e06c3e2,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,0,22,XS_FT,0.7500000000000001,0.7549133933442445,0.75,100,3bb4570ce960321717974b4a0f4e98cffd704038f929ea10ac32acb555b68d25,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,0,27,LiteBN_BASELINE,1.0,1.0,1.0,100,69f2772a3ba8dc5ffb15cf63533bb9e590293fb58e7d095b4121b3fd78786fd0,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,0,27,LiteBN_XS,0.99,0.9899959983993598,0.99,100,9c263b210cbd24bde68ce3610d582851fdd5b90ca14598462160c4220e06c3e2,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,0,27,XS_FT,0.99,0.9899959983993598,0.99,100,3bb4570ce960321717974b4a0f4e98cffd704038f929ea10ac32acb555b68d25,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,0,34,LiteBN_BASELINE,0.83,0.8308844858844858,0.83,100,69f2772a3ba8dc5ffb15cf63533bb9e590293fb58e7d095b4121b3fd78786fd0,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,0,34,LiteBN_XS,0.7999999999999999,0.8005527210884353,0.8,100,9c263b210cbd24bde68ce3610d582851fdd5b90ca14598462160c4220e06c3e2,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,0,34,XS_FT,0.8099999999999999,0.810787037037037,0.81,100,3bb4570ce960321717974b4a0f4e98cffd704038f929ea10ac32acb555b68d25,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,0,45,LiteBN_BASELINE,0.87,0.8700503051294739,0.87,100,69f2772a3ba8dc5ffb15cf63533bb9e590293fb58e7d095b4121b3fd78786fd0,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,0,45,LiteBN_XS,0.99,0.9899959983993597,0.99,100,9c263b210cbd24bde68ce3610d582851fdd5b90ca14598462160c4220e06c3e2,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,0,45,XS_FT,0.99,0.9899959983993597,0.99,100,3bb4570ce960321717974b4a0f4e98cffd704038f929ea10ac32acb555b68d25,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,0,49,LiteBN_BASELINE,0.49,0.4557890893618978,0.49,100,69f2772a3ba8dc5ffb15cf63533bb9e590293fb58e7d095b4121b3fd78786fd0,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,0,49,LiteBN_XS,0.6000000000000001,0.5686498606757228,0.6,100,9c263b210cbd24bde68ce3610d582851fdd5b90ca14598462160c4220e06c3e2,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,3,0,49,XS_FT,0.6000000000000001,0.5686498606757228,0.6,100,3bb4570ce960321717974b4a0f4e98cffd704038f929ea10ac32acb555b68d25,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52
OpenBMI_SSVEP,OpenBMI,4,0,20,LiteBN_BASELINE,0.95,0.9495588235294117,0.95,100,ade61a2103ff649aa1d4810b29c9006dcfdee9f80bde04ebe2af941681c32273,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,0,20,LiteBN_XS,0.98,0.979779411764706,0.98,100,f13f0bb6ee6cd68b7fe816af1a85c641dc7373501069d96212be39d5843a256d,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,0,20,XS_FT,0.98,0.979779411764706,0.98,100,b4535573c037b71ca8fad8095b6a7ee60c87d050218a992eb915cf27334b33e2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,0,21,LiteBN_BASELINE,0.95,0.9504315560216181,0.95,100,ade61a2103ff649aa1d4810b29c9006dcfdee9f80bde04ebe2af941681c32273,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,0,21,LiteBN_XS,1.0,1.0,1.0,100,f13f0bb6ee6cd68b7fe816af1a85c641dc7373501069d96212be39d5843a256d,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,0,21,XS_FT,1.0,1.0,1.0,100,b4535573c037b71ca8fad8095b6a7ee60c87d050218a992eb915cf27334b33e2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,0,41,LiteBN_BASELINE,0.99,0.9899959983993598,0.99,100,ade61a2103ff649aa1d4810b29c9006dcfdee9f80bde04ebe2af941681c32273,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,0,41,LiteBN_XS,0.99,0.9899959983993597,0.99,100,f13f0bb6ee6cd68b7fe816af1a85c641dc7373501069d96212be39d5843a256d,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,0,41,XS_FT,0.99,0.9899959983993597,0.99,100,b4535573c037b71ca8fad8095b6a7ee60c87d050218a992eb915cf27334b33e2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,0,44,LiteBN_BASELINE,1.0,1.0,1.0,100,ade61a2103ff649aa1d4810b29c9006dcfdee9f80bde04ebe2af941681c32273,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,0,44,LiteBN_XS,1.0,1.0,1.0,100,f13f0bb6ee6cd68b7fe816af1a85c641dc7373501069d96212be39d5843a256d,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,0,44,XS_FT,1.0,1.0,1.0,100,b4535573c037b71ca8fad8095b6a7ee60c87d050218a992eb915cf27334b33e2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,0,46,LiteBN_BASELINE,0.96,0.9599136824541137,0.96,100,ade61a2103ff649aa1d4810b29c9006dcfdee9f80bde04ebe2af941681c32273,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,0,46,LiteBN_XS,0.98,0.9799959983993598,0.98,100,f13f0bb6ee6cd68b7fe816af1a85c641dc7373501069d96212be39d5843a256d,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,0,46,XS_FT,0.98,0.9799959983993598,0.98,100,b4535573c037b71ca8fad8095b6a7ee60c87d050218a992eb915cf27334b33e2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,0,53,LiteBN_BASELINE,1.0,1.0,1.0,100,ade61a2103ff649aa1d4810b29c9006dcfdee9f80bde04ebe2af941681c32273,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,0,53,LiteBN_XS,1.0,1.0,1.0,100,f13f0bb6ee6cd68b7fe816af1a85c641dc7373501069d96212be39d5843a256d,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,0,53,XS_FT,1.0,1.0,1.0,100,b4535573c037b71ca8fad8095b6a7ee60c87d050218a992eb915cf27334b33e2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,0,7,LiteBN_BASELINE,0.99,0.9899959983993597,0.99,100,ade61a2103ff649aa1d4810b29c9006dcfdee9f80bde04ebe2af941681c32273,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,0,7,LiteBN_XS,1.0,1.0,1.0,100,f13f0bb6ee6cd68b7fe816af1a85c641dc7373501069d96212be39d5843a256d,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,0,7,XS_FT,1.0,1.0,1.0,100,b4535573c037b71ca8fad8095b6a7ee60c87d050218a992eb915cf27334b33e2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,0,9,LiteBN_BASELINE,0.98,0.9797794117647058,0.98,100,ade61a2103ff649aa1d4810b29c9006dcfdee9f80bde04ebe2af941681c32273,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,0,9,LiteBN_XS,0.96,0.9601262674881273,0.96,100,f13f0bb6ee6cd68b7fe816af1a85c641dc7373501069d96212be39d5843a256d,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
OpenBMI_SSVEP,OpenBMI,4,0,9,XS_FT,0.96,0.9601262674881273,0.96,100,b4535573c037b71ca8fad8095b6a7ee60c87d050218a992eb915cf27334b33e2,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda
WBCIC_MI,WBCIC,0,0,sub-18,LiteBN_BASELINE,0.645,0.6410424934907354,0.645,200,7fe7b939e760fcc91ed6b8035a9f611f8f2839a442b36810a75ca6ff89c3b267,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI,WBCIC,0,0,sub-18,LiteBN_XS,0.63,0.6189887756152817,0.63,200,c422565bd19b281d7ddbd7c5a5103c38c0908fdda83c32faaf05b80176c2daa6,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI,WBCIC,0,0,sub-18,XS_FT,0.65,0.6457131288591963,0.65,200,7058d49dcf7e9364d5489890a6745064f1c0831015042c91bd2054eacb69f996,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI,WBCIC,0,0,sub-22,LiteBN_BASELINE,0.78,0.7794486215538847,0.78,200,7fe7b939e760fcc91ed6b8035a9f611f8f2839a442b36810a75ca6ff89c3b267,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI,WBCIC,0,0,sub-22,LiteBN_XS,0.755,0.7517164500519369,0.755,200,c422565bd19b281d7ddbd7c5a5103c38c0908fdda83c32faaf05b80176c2daa6,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI,WBCIC,0,0,sub-22,XS_FT,0.76,0.7580401250126021,0.76,200,7058d49dcf7e9364d5489890a6745064f1c0831015042c91bd2054eacb69f996,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI,WBCIC,0,0,sub-35,LiteBN_BASELINE,0.885,0.8841630782402861,0.885,200,7fe7b939e760fcc91ed6b8035a9f611f8f2839a442b36810a75ca6ff89c3b267,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI,WBCIC,0,0,sub-35,LiteBN_XS,0.925,0.9246817805227084,0.925,200,c422565bd19b281d7ddbd7c5a5103c38c0908fdda83c32faaf05b80176c2daa6,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI,WBCIC,0,0,sub-35,XS_FT,0.9299999999999999,0.9297470895222801,0.93,200,7058d49dcf7e9364d5489890a6745064f1c0831015042c91bd2054eacb69f996,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI,WBCIC,0,0,sub-44,LiteBN_BASELINE,0.785,0.7826032002831214,0.785,200,7fe7b939e760fcc91ed6b8035a9f611f8f2839a442b36810a75ca6ff89c3b267,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI,WBCIC,0,0,sub-44,LiteBN_XS,0.855,0.8547057792028858,0.855,200,c422565bd19b281d7ddbd7c5a5103c38c0908fdda83c32faaf05b80176c2daa6,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI,WBCIC,0,0,sub-44,XS_FT,0.825,0.8249956248906223,0.825,200,7058d49dcf7e9364d5489890a6745064f1c0831015042c91bd2054eacb69f996,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI,WBCIC,0,0,sub-49,LiteBN_BASELINE,0.875,0.8744696342045141,0.875,200,7fe7b939e760fcc91ed6b8035a9f611f8f2839a442b36810a75ca6ff89c3b267,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI,WBCIC,0,0,sub-49,LiteBN_XS,0.85,0.85,0.85,200,c422565bd19b281d7ddbd7c5a5103c38c0908fdda83c32faaf05b80176c2daa6,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI,WBCIC,0,0,sub-49,XS_FT,0.88,0.8798919027124412,0.88,200,7058d49dcf7e9364d5489890a6745064f1c0831015042c91bd2054eacb69f996,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI,WBCIC,0,0,sub-6,LiteBN_BASELINE,0.935,0.934998374959374,0.935,200,7fe7b939e760fcc91ed6b8035a9f611f8f2839a442b36810a75ca6ff89c3b267,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI,WBCIC,0,0,sub-6,LiteBN_XS,0.845,0.8429226520736743,0.845,200,c422565bd19b281d7ddbd7c5a5103c38c0908fdda83c32faaf05b80176c2daa6,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI,WBCIC,0,0,sub-6,XS_FT,0.86,0.8585858585858586,0.86,200,7058d49dcf7e9364d5489890a6745064f1c0831015042c91bd2054eacb69f996,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI,WBCIC,0,0,sub-9,LiteBN_BASELINE,0.55,0.5471014492753623,0.55,200,7fe7b939e760fcc91ed6b8035a9f611f8f2839a442b36810a75ca6ff89c3b267,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI,WBCIC,0,0,sub-9,LiteBN_XS,0.605,0.5987301587301588,0.605,200,c422565bd19b281d7ddbd7c5a5103c38c0908fdda83c32faaf05b80176c2daa6,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI,WBCIC,0,0,sub-9,XS_FT,0.62,0.6168968646032866,0.62,200,7058d49dcf7e9364d5489890a6745064f1c0831015042c91bd2054eacb69f996,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b
WBCIC_MI,WBCIC,1,0,sub-12,LiteBN_BASELINE,0.75,0.74997499749975,0.75,200,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
WBCIC_MI,WBCIC,1,0,sub-12,LiteBN_XS,0.715,0.7148217636022514,0.715,200,e45b2658f076625db6e3b1aff824a194d7c12db64fd0357ddf8689089b963256,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
WBCIC_MI,WBCIC,1,0,sub-12,XS_FT,0.73,0.72997299729973,0.73,200,3025871f866f4d3151bf029d0bdcf5a3a61d7386bbfce806268f7f2086f08380,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
WBCIC_MI,WBCIC,1,0,sub-28,LiteBN_BASELINE,0.545,0.4326506437233081,0.545,200,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
WBCIC_MI,WBCIC,1,0,sub-28,LiteBN_XS,0.7,0.6782496782496783,0.7,200,e45b2658f076625db6e3b1aff824a194d7c12db64fd0357ddf8689089b963256,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
WBCIC_MI,WBCIC,1,0,sub-28,XS_FT,0.7,0.68324358568261,0.7,200,3025871f866f4d3151bf029d0bdcf5a3a61d7386bbfce806268f7f2086f08380,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
WBCIC_MI,WBCIC,1,0,sub-30,LiteBN_BASELINE,0.77,0.7622984704423315,0.77,200,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
WBCIC_MI,WBCIC,1,0,sub-30,LiteBN_XS,0.855,0.8533835536793144,0.855,200,e45b2658f076625db6e3b1aff824a194d7c12db64fd0357ddf8689089b963256,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
WBCIC_MI,WBCIC,1,0,sub-30,XS_FT,0.895,0.894681411269089,0.895,200,3025871f866f4d3151bf029d0bdcf5a3a61d7386bbfce806268f7f2086f08380,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
WBCIC_MI,WBCIC,1,0,sub-37,LiteBN_BASELINE,0.855,0.8547057792028858,0.855,200,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
WBCIC_MI,WBCIC,1,0,sub-37,LiteBN_XS,0.8049999999999999,0.80389692017599,0.805,200,e45b2658f076625db6e3b1aff824a194d7c12db64fd0357ddf8689089b963256,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
WBCIC_MI,WBCIC,1,0,sub-37,XS_FT,0.815,0.8144386769979186,0.815,200,3025871f866f4d3151bf029d0bdcf5a3a61d7386bbfce806268f7f2086f08380,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
WBCIC_MI,WBCIC,1,0,sub-45,LiteBN_BASELINE,0.925,0.9249981249531238,0.925,200,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
WBCIC_MI,WBCIC,1,0,sub-45,LiteBN_XS,0.935,0.934959349593496,0.935,200,e45b2658f076625db6e3b1aff824a194d7c12db64fd0357ddf8689089b963256,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17
