fold,seed,draw,rank,dims,BA,delta_BA_vs_KEEP,rescue_prevalence,harm_prevalence,pair_oracle_headroom,outer_test_used
2,1,50,8,"[2, 4, 6, 7, 8, 11, 15, 19]",0.753235294117647,-0.08000000000000007,0.054411764705882354,0.13441176470588234,0.05441176470588238,False
2,1,51,8,"[0, 3, 6, 7, 10, 13, 14, 19]",0.6648529411764705,-0.16838235294117654,0.06323529411764706,0.23161764705882354,0.06323529411764706,False
2,1,52,8,"[0, 4, 5, 11, 12, 14, 15, 18]",0.7544117647058823,-0.07882352941176474,0.05558823529411765,0.13441176470588234,0.055588235294117716,False
2,1,53,8,"[0, 4, 11, 12, 13, 17, 18, 19]",0.7329411764705882,-0.10029411764705887,0.058529411764705885,0.1588235294117647,0.05852941176470594,False
2,1,54,8,"[0, 3, 4, 8, 9, 11, 13, 15]",0.7735294117647059,-0.059705882352941164,0.04441176470588235,0.10411764705882352,0.04441176470588237,False
2,1,55,8,"[0, 1, 9, 11, 12, 14, 18, 19]",0.7101470588235295,-0.12308823529411761,0.058823529411764705,0.18191176470588236,0.05882352941176472,False
2,1,56,8,"[4, 6, 10, 11, 12, 15, 18, 19]",0.6836764705882353,-0.14955882352941174,0.07044117647058823,0.22,0.07044117647058823,False
2,1,57,8,"[2, 4, 5, 9, 15, 16, 17, 19]",0.7547058823529411,-0.07852941176470596,0.05338235294117647,0.13191176470588234,0.053382352941176436,False
2,1,58,8,"[0, 2, 5, 6, 8, 14, 16, 19]",0.7330882352941177,-0.10014705882352937,0.05235294117647059,0.1525,0.0523529411764706,False
2,1,59,8,"[1, 2, 5, 8, 9, 11, 13, 18]",0.7849999999999999,-0.048235294117647154,0.04455882352941176,0.09279411764705882,0.04455882352941176,False
2,1,60,8,"[0, 2, 6, 10, 11, 12, 15, 17]",0.7152941176470589,-0.11794117647058822,0.07176470588235294,0.18970588235294117,0.07176470588235295,False
2,1,61,8,"[1, 3, 6, 7, 8, 9, 14, 19]",0.711764705882353,-0.12147058823529411,0.05544117647058824,0.17691176470588235,0.055441176470588216,False
2,1,62,8,"[0, 2, 4, 5, 11, 14, 16, 18]",0.7733823529411765,-0.05985294117647055,0.04441176470588235,0.10426470588235294,0.04441176470588237,False
2,1,63,8,"[4, 6, 7, 11, 13, 15, 16, 17]",0.7623529411764706,-0.07088235294117651,0.05058823529411765,0.12147058823529412,0.0505882352941176,False
2,1,64,8,"[2, 5, 6, 10, 13, 14, 17, 18]",0.7130882352941177,-0.12014705882352938,0.06323529411764706,0.18338235294117647,0.06323529411764706,False
2,1,65,8,"[0, 3, 5, 9, 10, 11, 12, 14]",0.6848529411764706,-0.14838235294117652,0.06544117647058824,0.21382352941176472,0.06544117647058822,False
2,1,66,8,"[2, 5, 8, 9, 10, 14, 17, 19]",0.664264705882353,-0.1689705882352941,0.07029411764705883,0.23926470588235293,0.07029411764705884,False
2,1,67,8,"[5, 8, 10, 12, 13, 15, 17, 19]",0.6747058823529413,-0.1585294117647058,0.0725,0.23102941176470587,0.07250000000000001,False
2,1,68,8,"[3, 4, 12, 13, 14, 16, 17, 18]",0.7291176470588235,-0.10411764705882354,0.05838235294117647,0.1625,0.05838235294117644,False
2,1,69,8,"[0, 1, 2, 4, 9, 10, 15, 16]",0.7676470588235295,-0.06558823529411761,0.05397058823529412,0.11955882352941176,0.053970588235294104,False
2,1,70,8,"[5, 6, 8, 10, 11, 12, 16, 18]",0.7241176470588235,-0.10911764705882354,0.06411764705882353,0.17323529411764707,0.0641176470588235,False
2,1,71,8,"[1, 3, 7, 10, 11, 13, 17, 18]",0.7233823529411765,-0.1098529411764706,0.05926470588235294,0.16911764705882354,0.059264705882353,False
2,1,72,8,"[0, 3, 4, 7, 8, 13, 15, 17]",0.7730882352941176,-0.06014705882352944,0.042352941176470586,0.1025,0.04235294117647059,False
2,1,73,8,"[3, 4, 5, 13, 15, 16, 17, 19]",0.7510294117647058,-0.08220588235294124,0.046764705882352944,0.12897058823529411,0.04676470588235293,False
2,1,74,8,"[0, 3, 4, 6, 8, 9, 14, 17]",0.7473529411764706,-0.08588235294117652,0.05029411764705882,0.1361764705882353,0.05029411764705882,False
2,1,75,8,"[1, 3, 8, 9, 10, 13, 15, 18]",0.7270588235294118,-0.10617647058823532,0.058823529411764705,0.165,0.05882352941176472,False
2,1,76,8,"[3, 7, 8, 9, 10, 11, 12, 16]",0.7047058823529412,-0.1285294117647059,0.06720588235294117,0.19573529411764706,0.06720588235294112,False
2,1,77,8,"[5, 6, 9, 12, 14, 15, 17, 19]",0.6951470588235293,-0.13808823529411773,0.06544117647058824,0.20352941176470588,0.06544117647058822,False
2,1,78,8,"[1, 3, 6, 8, 10, 12, 13, 17]",0.7177941176470588,-0.11544117647058827,0.06691176470588235,0.18235294117647058,0.06691176470588234,False
2,1,79,8,"[1, 6, 7, 8, 10, 14, 15, 16]",0.7230882352941177,-0.11014705882352938,0.0611764705882353,0.1713235294117647,0.06117647058823528,False
2,1,80,8,"[1, 2, 5, 7, 13, 14, 17, 18]",0.7185294117647059,-0.11470588235294121,0.054705882352941174,0.16941176470588235,0.05470588235294116,False
2,1,81,8,"[3, 4, 6, 7, 10, 14, 16, 18]",0.7232352941176471,-0.10999999999999999,0.058970588235294115,0.16897058823529412,0.05897058823529411,False
2,1,82,8,"[1, 6, 8, 9, 11, 14, 15, 18]",0.7541176470588236,-0.07911764705882351,0.045,0.12411764705882353,0.04499999999999993,False
2,1,83,8,"[3, 6, 7, 12, 14, 15, 17, 19]",0.6875,-0.14573529411764707,0.0686764705882353,0.21441176470588236,0.06867647058823523,False
2,1,84,8,"[2, 5, 7, 10, 11, 14, 18, 19]",0.6627941176470589,-0.1704411764705882,0.06676470588235293,0.23720588235294118,0.06676470588235295,False
2,1,85,8,"[0, 3, 7, 8, 10, 12, 15, 17]",0.6919117647058823,-0.14132352941176474,0.07808823529411765,0.21941176470588236,0.07808823529411768,False
2,1,86,8,"[1, 5, 6, 7, 13, 17, 18, 19]",0.7311764705882353,-0.10205882352941176,0.05617647058823529,0.15823529411764706,0.05617647058823527,False
2,1,87,8,"[0, 5, 6, 7, 9, 11, 12, 14]",0.726764705882353,-0.1064705882352941,0.05558823529411765,0.16205882352941176,0.055588235294117716,False
2,1,88,8,"[0, 1, 2, 3, 12, 15, 18, 19]",0.758235294117647,-0.07500000000000007,0.051323529411764705,0.1263235294117647,0.05132352941176466,False
2,1,89,8,"[5, 6, 7, 8, 12, 13, 15, 16]",0.7651470588235294,-0.06808823529411767,0.05088235294117647,0.11897058823529412,0.05088235294117649,False
2,1,90,8,"[2, 5, 6, 7, 11, 14, 15, 16]",0.7536764705882353,-0.07955882352941179,0.049558823529411766,0.12911764705882353,0.049558823529411766,False
2,1,91,8,"[0, 4, 7, 8, 9, 13, 14, 15]",0.7460294117647059,-0.08720588235294113,0.05,0.13720588235294118,0.050000000000000044,False
2,1,92,8,"[0, 2, 4, 5, 7, 9, 11, 16]",0.7829411764705883,-0.05029411764705882,0.04808823529411765,0.09838235294117648,0.048088235294117654,False
2,1,93,8,"[1, 3, 5, 7, 12, 13, 15, 17]",0.7479411764705883,-0.08529411764705874,0.05676470588235294,0.14205882352941177,0.05676470588235294,False
2,1,94,8,"[0, 2, 8, 14, 16, 17, 18, 19]",0.7138235294117647,-0.11941176470588233,0.05970588235294118,0.17911764705882352,0.059705882352941164,False
2,1,95,8,"[0, 4, 5, 7, 8, 17, 18, 19]",0.7405882352941175,-0.09264705882352953,0.06088235294117647,0.1535294117647059,0.06088235294117639,False
2,1,96,8,"[1, 3, 5, 7, 13, 15, 17, 18]",0.7770588235294118,-0.05617647058823527,0.04294117647058823,0.09911764705882353,0.04294117647058826,False
2,1,97,8,"[5, 6, 7, 8, 14, 15, 16, 17]",0.7269117647058824,-0.1063235294117647,0.05838235294117647,0.16470588235294117,0.05838235294117644,False
2,1,98,8,"[2, 3, 5, 6, 8, 9, 11, 17]",0.7825,-0.0507352941176471,0.04573529411764706,0.09647058823529411,0.045735294117646985,False
2,1,99,8,"[5, 9, 10, 12, 13, 15, 17, 19]",0.6639705882352941,-0.16926470588235298,0.07220588235294118,0.24147058823529413,0.07220588235294123,False
