seed,task,dataset,fold,subject_id,method,BA,macro_F1,accuracy,trials,checkpoint_sha256,normalizer_sha256,baseline_reused
1,OpenBMI_ERP,OpenBMI,3,34,LiteBN_XS,0.906060606060606,0.8640314661998143,0.9161616161616162,1980,1263c668e1346d5173619fad3b591da8858cec5cef05e7b73521895ee6e5d10c,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,False
1,OpenBMI_ERP,OpenBMI,3,45,LiteBN_BASELINE,0.8209090909090909,0.8106780766813828,0.8914141414141414,1980,78c3e60a5415db83b1f3ad07e6abf15072aa74126ecaa58a978264db280106bc,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,True
1,OpenBMI_ERP,OpenBMI,3,45,LiteBN_XS,0.8563636363636363,0.8366064169116267,0.9040404040404041,1980,1263c668e1346d5173619fad3b591da8858cec5cef05e7b73521895ee6e5d10c,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,False
1,OpenBMI_ERP,OpenBMI,3,49,LiteBN_BASELINE,0.863030303030303,0.76354920649193,0.8282828282828283,1980,78c3e60a5415db83b1f3ad07e6abf15072aa74126ecaa58a978264db280106bc,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,True
1,OpenBMI_ERP,OpenBMI,3,49,LiteBN_XS,0.9093939393939394,0.8301205816553965,0.8853535353535353,1980,1263c668e1346d5173619fad3b591da8858cec5cef05e7b73521895ee6e5d10c,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,False
1,OpenBMI_ERP,OpenBMI,4,20,LiteBN_BASELINE,0.9009090909090909,0.8479734007720723,0.9035353535353535,1980,ff5185637d17609dd2a56011430ebecad9c0686b6d5124579fcaa39092b63adf,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,True
1,OpenBMI_ERP,OpenBMI,4,20,LiteBN_XS,0.8836363636363637,0.8317436038038066,0.8929292929292929,1980,9597863e1663856ad939f7cedfb18b32f8fc18f2f56d0858ac33e1f1461dd57f,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,False
1,OpenBMI_ERP,OpenBMI,4,21,LiteBN_BASELINE,0.8542424242424242,0.7623188922035709,0.8297979797979798,1980,ff5185637d17609dd2a56011430ebecad9c0686b6d5124579fcaa39092b63adf,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,True
1,OpenBMI_ERP,OpenBMI,4,21,LiteBN_XS,0.843030303030303,0.7858340116319789,0.8595959595959596,1980,9597863e1663856ad939f7cedfb18b32f8fc18f2f56d0858ac33e1f1461dd57f,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,False
1,OpenBMI_ERP,OpenBMI,4,41,LiteBN_BASELINE,0.8733333333333333,0.8278356011207832,0.8919191919191919,1980,ff5185637d17609dd2a56011430ebecad9c0686b6d5124579fcaa39092b63adf,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,True
1,OpenBMI_ERP,OpenBMI,4,41,LiteBN_XS,0.8915151515151516,0.841638134816828,0.9,1980,9597863e1663856ad939f7cedfb18b32f8fc18f2f56d0858ac33e1f1461dd57f,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,False
1,OpenBMI_ERP,OpenBMI,4,44,LiteBN_BASELINE,0.9248484848484848,0.843939467429791,0.8949494949494949,1980,ff5185637d17609dd2a56011430ebecad9c0686b6d5124579fcaa39092b63adf,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,True
1,OpenBMI_ERP,OpenBMI,4,44,LiteBN_XS,0.8927272727272727,0.8001307189542484,0.8595959595959596,1980,9597863e1663856ad939f7cedfb18b32f8fc18f2f56d0858ac33e1f1461dd57f,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,False
1,OpenBMI_ERP,OpenBMI,4,46,LiteBN_BASELINE,0.69,0.6451364050774949,0.7560606060606061,1980,ff5185637d17609dd2a56011430ebecad9c0686b6d5124579fcaa39092b63adf,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,True
1,OpenBMI_ERP,OpenBMI,4,46,LiteBN_XS,0.6881818181818182,0.6556200071056955,0.7752525252525253,1980,9597863e1663856ad939f7cedfb18b32f8fc18f2f56d0858ac33e1f1461dd57f,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,False
1,OpenBMI_ERP,OpenBMI,4,53,LiteBN_BASELINE,0.7133333333333334,0.7062283220560641,0.8313131313131313,1980,ff5185637d17609dd2a56011430ebecad9c0686b6d5124579fcaa39092b63adf,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,True
1,OpenBMI_ERP,OpenBMI,4,53,LiteBN_XS,0.7236363636363636,0.7188202747083852,0.8404040404040404,1980,9597863e1663856ad939f7cedfb18b32f8fc18f2f56d0858ac33e1f1461dd57f,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,False
1,OpenBMI_ERP,OpenBMI,4,7,LiteBN_BASELINE,0.8709090909090909,0.7884923950086857,0.8535353535353535,1980,ff5185637d17609dd2a56011430ebecad9c0686b6d5124579fcaa39092b63adf,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,True
1,OpenBMI_ERP,OpenBMI,4,7,LiteBN_XS,0.8727272727272728,0.8158447307190284,0.8808080808080808,1980,9597863e1663856ad939f7cedfb18b32f8fc18f2f56d0858ac33e1f1461dd57f,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,False
1,OpenBMI_ERP,OpenBMI,4,9,LiteBN_BASELINE,0.8036363636363636,0.7950003213161108,0.8828282828282829,1980,ff5185637d17609dd2a56011430ebecad9c0686b6d5124579fcaa39092b63adf,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,True
1,OpenBMI_ERP,OpenBMI,4,9,LiteBN_XS,0.8248484848484848,0.7935473322978723,0.8737373737373737,1980,9597863e1663856ad939f7cedfb18b32f8fc18f2f56d0858ac33e1f1461dd57f,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,False
