task,fold,seed,subject_id,session,condition,projector_id,BA,macro_F1,trials
OpenBMI_ERP,3,1,17,S1,RandomRank16,86,0.8654545454545455,0.8179970972423802,1980
OpenBMI_ERP,3,1,17,S1,RandomRank16,87,0.7566666666666666,0.707368936410238,1980
OpenBMI_ERP,3,1,17,S1,RandomRank16,88,0.5969696969696969,0.5921998247151622,1980
OpenBMI_ERP,3,1,17,S1,RandomRank16,89,0.8133333333333334,0.8008297876470702,1980
OpenBMI_ERP,3,1,17,S1,RandomRank16,90,0.8033333333333333,0.737277454647226,1980
OpenBMI_ERP,3,1,17,S1,RandomRank16,91,0.546060606060606,0.5482313738892686,1980
OpenBMI_ERP,3,1,17,S1,RandomRank16,92,0.5796969696969697,0.5840642273692542,1980
OpenBMI_ERP,3,1,17,S1,RandomRank16,93,0.7763636363636364,0.7627929672128567,1980
OpenBMI_ERP,3,1,17,S1,RandomRank16,94,0.56,0.5686844655916821,1980
OpenBMI_ERP,3,1,17,S1,RandomRank16,95,0.8357575757575757,0.8254468905111569,1980
OpenBMI_ERP,3,1,17,S1,RandomRank16,96,0.6515151515151515,0.6378553511705686,1980
OpenBMI_ERP,3,1,17,S1,RandomRank16,97,0.6193939393939394,0.5954279770160491,1980
OpenBMI_ERP,3,1,17,S1,RandomRank16,98,0.8363636363636364,0.778928416909743,1980
OpenBMI_ERP,3,1,17,S1,RandomRank16,99,0.5969696969696969,0.6054348551764042,1980
OpenBMI_ERP,3,1,17,S2,Intact,-1,0.8081818181818181,0.7228981791992792,1980
OpenBMI_ERP,3,1,17,S2,ScaleCollapse-fixed,-1,0.7721212121212121,0.7544930391474765,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,0,0.5357575757575758,0.5350819655395076,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,1,0.6496969696969697,0.681935856365939,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,2,0.5227272727272727,0.5205497611232773,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,3,0.5757575757575757,0.5761235457390893,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,4,0.6445454545454545,0.6648259488347728,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,5,0.7009090909090909,0.7235194004795051,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,6,0.7281818181818183,0.7069776743097977,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,7,0.6290909090909091,0.6453698962659536,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,8,0.6684848484848485,0.683327465674194,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,9,0.7233333333333334,0.7474271141618993,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,10,0.7333333333333334,0.7084048311273127,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,11,0.7115151515151515,0.6859974070180545,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,12,0.6172727272727272,0.6418705028341756,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,13,0.5845454545454546,0.605313330207845,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,14,0.7254545454545455,0.7304422774670024,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,15,0.5872727272727273,0.6063817663817663,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,16,0.5978787878787879,0.6054191067214404,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,17,0.73,0.750396644231595,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,18,0.6990909090909091,0.7012755325860347,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,19,0.7209090909090909,0.7153693306624858,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,20,0.6224242424242424,0.6426475570840465,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,21,0.7221212121212122,0.6937834857082317,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,22,0.536969696969697,0.5327165821555724,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,23,0.7263636363636363,0.7374029367466611,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,24,0.7642424242424243,0.7413252508361203,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,25,0.7115151515151514,0.7231715652768285,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,26,0.740909090909091,0.69616940857219,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,27,0.7154545454545455,0.7242882182955137,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,28,0.7412121212121212,0.7354555236728838,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,29,0.6136363636363636,0.6305308976248415,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,30,0.7075757575757575,0.7430951975565412,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,31,0.5890909090909091,0.6064655172413793,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,32,0.6060606060606061,0.625140281566774,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,33,0.6378787878787879,0.6585245331757564,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,34,0.7378787878787878,0.7163489431458556,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,35,0.7575757575757576,0.734094342789995,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,36,0.5590909090909091,0.5668289473007778,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,37,0.5521212121212121,0.5582694341618192,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,38,0.7248484848484849,0.7243042107365263,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,39,0.776969696969697,0.7477210336719446,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,40,0.7463636363636363,0.7157300203886658,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,41,0.613030303030303,0.6229906699711255,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,42,0.6545454545454545,0.6456939145662643,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,43,0.6924242424242424,0.7145291839933359,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,44,0.7106060606060607,0.7088276390198462,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,45,0.5615151515151515,0.5662091372583189,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,46,0.6306060606060606,0.6459447130736247,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,47,0.5309090909090909,0.529109589041096,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,48,0.6063636363636364,0.6271284271284272,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,49,0.6945454545454546,0.7108338284808873,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,50,0.6451515151515151,0.6557389960862094,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,51,0.6015151515151514,0.6225526607820371,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,52,0.5927272727272728,0.6054580896686159,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,53,0.6415151515151516,0.6496875047216689,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,54,0.6854545454545454,0.6854545454545454,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,55,0.5857575757575758,0.6026437065245663,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,56,0.6878787878787879,0.7182238696038534,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,57,0.7233333333333334,0.729670613123603,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,58,0.6451515151515151,0.6706519036177555,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,59,0.6293939393939394,0.6419619203147516,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,60,0.5993939393939394,0.6247755318620596,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,61,0.7324242424242424,0.7338383896709819,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,62,0.6642424242424242,0.6875073313782991,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,63,0.7278787878787878,0.7352092584759025,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,64,0.6618181818181819,0.6764470912920328,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,65,0.6342424242424243,0.6490448391029182,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,66,0.7524242424242424,0.7694361094910702,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,67,0.7027272727272726,0.714141966531773,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,68,0.6881818181818182,0.7172085623232554,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,69,0.6887878787878787,0.6871925409903612,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,70,0.75,0.7455098934550989,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,71,0.6512121212121211,0.659221644588877,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,72,0.7403030303030302,0.7388524421828471,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,73,0.593939393939394,0.6042069667736246,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,74,0.6284848484848484,0.6606713090823009,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,75,0.6806060606060607,0.7004883811389797,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,76,0.7166666666666667,0.7032280525642183,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,77,0.6645454545454546,0.665144596651446,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,78,0.6306060606060606,0.6615026806614815,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,79,0.6990909090909091,0.6898973826454667,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,80,0.6672727272727272,0.6811249752426223,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,81,0.7224242424242424,0.7364521654024957,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,82,0.6703030303030303,0.70238188715818,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,83,0.6724242424242424,0.6878700229008133,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,84,0.7024242424242424,0.702915613453392,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,85,0.7372727272727273,0.7525920503106932,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,86,0.7209090909090909,0.7153693306624858,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,87,0.6578787878787878,0.6464465882391228,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,88,0.6745454545454546,0.6809952809952811,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,89,0.6363636363636364,0.6624040920716112,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,90,0.7269696969696969,0.7250539625419601,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,91,0.6706060606060606,0.6805690470051582,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,92,0.6918181818181818,0.688361237950279,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,93,0.6,0.6133567662565905,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,94,0.6154545454545455,0.6404053612291598,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,95,0.7160606060606061,0.7339792975139536,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,96,0.7260606060606061,0.7233407430930454,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,97,0.7336363636363636,0.7181441327764855,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,98,0.7393939393939395,0.7254171180931744,1980
OpenBMI_ERP,3,1,17,S2,RandomRank16,99,0.5903030303030303,0.6041020536928259,1980
OpenBMI_ERP,3,1,18,S1,Intact,-1,0.7127055883271771,0.7255351233938485,1979
OpenBMI_ERP,3,1,18,S1,ScaleCollapse-fixed,-1,0.5790855798739364,0.5965866109710368,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,0,0.5281805318191006,0.5120068577278176,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,1,0.5224213021666023,0.5038189412146007,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,2,0.5130271790065605,0.4868854780924134,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,3,0.560290901740265,0.5691657659178656,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,4,0.5102991712148778,0.4831119906095784,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,5,0.5151496774904901,0.488611153128624,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,6,0.5842365437271441,0.6037815933625909,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,7,0.5302984361504677,0.5196743255567651,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,8,0.5169634489222118,0.4987423427855277,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,9,0.6057500413473731,0.6319695901280893,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,10,0.5375673043350424,0.5347306624137267,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,11,0.5354512376647004,0.527205135361429,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,12,0.5481770402631531,0.5494070497378742,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,13,0.5227254350662477,0.5027703944671453,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,14,0.5284782329051583,0.5186540684697883,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,15,0.5696896190528695,0.5826499450085958,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,16,0.5460536229487108,0.5471433564105979,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,17,0.5284819082272084,0.5146572605062372,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,18,0.5430242387489204,0.5418722827621253,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,19,0.5206020177518055,0.5021046129741782,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,20,0.5163606961059963,0.4927521462540918,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,21,0.5602964147233401,0.5688085049706814,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,22,0.5324172593123472,0.5254488698940453,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,23,0.5257539004355257,0.5107437234036958,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,24,0.5678730911296102,0.5800751838527207,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,25,0.5518146902622343,0.554645989043233,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,26,0.5351461859345424,0.5285237806462791,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,27,0.5596936619071247,0.5672214108153957,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,28,0.5363581233805612,0.5306786823042429,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,29,0.5439320432952938,0.5440208904021915,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,30,0.5230286491353805,0.5030554186500633,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,31,0.5418141389639267,0.5385655661257228,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,32,0.5402999062792877,0.5353142173140439,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,33,0.5454508701324954,0.5443334965491513,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,34,0.5533289229468732,0.5574712152546332,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,35,0.5690841097451164,0.5818151228835231,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,36,0.5269676755425694,0.5107811449522802,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,37,0.5248460958891523,0.5074361322279513,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,38,0.574235073598324,0.5891677394664985,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,39,0.5390870500027565,0.5338701546846761,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,40,0.5396879651579469,0.5383416817141555,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,41,0.5227235974052227,0.505377391472438,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,42,0.5318126688351067,0.5231418467890565,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,43,0.5290855798739365,0.5183778096437232,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,44,0.5515078008710513,0.5556924525925561,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,45,0.5636225811786758,0.5736054563285685,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,46,0.5302984361504677,0.5196743255567651,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,47,0.5248442582281273,0.5098327683346066,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,48,0.521513497620229,0.5002466645557497,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,49,0.517572633552015,0.4952740614187648,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,50,0.5599959571457449,0.5678769729864621,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,51,0.50999779480677,0.4794807816709674,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,52,0.5351471047650551,0.5277167738383873,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,53,0.5690841097451164,0.5818151228835231,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,54,0.5278745612584304,0.5151065611746677,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,55,0.5430224010878953,0.5428932823713807,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,56,0.5145441681827371,0.4864568408316617,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,57,0.5633276365841556,0.5732624844906207,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,58,0.5536312181854934,0.5582219104941336,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,59,0.5299933844203099,0.5211567080286501,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,60,0.5239364536817539,0.5065496456199078,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,61,0.5393893452413768,0.5349581372679852,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,62,0.5433311281401033,0.5397347452335282,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,63,0.5566633588768216,0.5623892112960721,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,64,0.5327232298730177,0.5232523425260855,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,65,0.5402971497877501,0.5373753450548358,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,66,0.562113861477112,0.571593313106395,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,67,0.5042394839847841,0.4699018050723541,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,68,0.5296956833342522,0.5147703289882061,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,69,0.5466637264090266,0.5458739077991233,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,70,0.5554514214308028,0.5603740149076287,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,71,0.5521151478398294,0.5561840792970687,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,72,0.5233281878824632,0.5083287809790473,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,73,0.5345397577962768,0.5278343106818443,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,74,0.5121184556296746,0.4845357448109352,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,75,0.5366585809581564,0.5330664373187606,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,76,0.5984729036881857,0.6194242313023802,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,77,0.5233300255434883,0.5059621503046141,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,78,0.5209061506514508,0.5010739587045062,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,79,0.5505999963246779,0.5538266098494763,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,80,0.5327223110425051,0.5241457400671516,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,81,0.5372659279269346,0.5331367192919078,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,82,0.5224231398276274,0.5010840518328039,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,83,0.5242387489203741,0.5080674319804754,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,84,0.5345406766267894,0.5270297052788658,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,85,0.5236332396126211,0.5062555527158105,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,86,0.5451421430802874,0.5468071832416994,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,87,0.5315103735964863,0.5219218876278154,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,88,0.5263584909127662,0.513540504110176,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,89,0.5515096385320764,0.5550309162450815,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,90,0.5593876913464542,0.5673811422443424,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,91,0.5342393002186817,0.5249352193567928,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,92,0.5199928331220023,0.5050793377026561,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,93,0.530602569050113,0.5190154090060985,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,94,0.5148455445908448,0.4899488483724588,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,95,0.5327195545509675,0.5265391266390209,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,96,0.5654427844239852,0.5762688458127455,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,97,0.5393865887498392,0.5368877349186804,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,98,0.5351471047650551,0.5277167738383873,1979
OpenBMI_ERP,3,1,18,S1,RandomRank16,99,0.5154492162375728,0.494801748999907,1979
OpenBMI_ERP,3,1,18,S2,Intact,-1,0.8878787878787879,0.8751030590777278,1980
OpenBMI_ERP,3,1,18,S2,ScaleCollapse-fixed,-1,0.6903030303030303,0.7377946499514434,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,0,0.5363636363636364,0.5263888888888889,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,1,0.5693939393939393,0.5823184239896466,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,2,0.5218181818181818,0.5032704781192698,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,3,0.6006060606060606,0.6249847461763749,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,4,0.5421212121212121,0.53675386286128,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,5,0.5709090909090909,0.5847315436241611,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,6,0.6821212121212121,0.7244961042788645,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,7,0.7078787878787879,0.7577839204846204,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,8,0.636969696969697,0.6778316966749628,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,9,0.8057575757575758,0.8457420637057773,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,10,0.730909090909091,0.7749292892820605,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,11,0.7215151515151514,0.7741089413894319,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,12,0.6212121212121212,0.6588763240145858,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,13,0.5615151515151515,0.5696283301122385,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,14,0.5984848484848485,0.6249997472499106,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,15,0.6581818181818182,0.6936450333361466,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,16,0.6342424242424243,0.6745790146746543,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,17,0.6266666666666667,0.6646944888390258,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,18,0.646060606060606,0.6893031056827331,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,19,0.6415151515151515,0.683603552780292,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,20,0.5372727272727273,0.5301757322175732,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,21,0.7081818181818182,0.7564213564213564,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,22,0.5757575757575757,0.5913464082725627,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,23,0.6484848484848484,0.6917391293251083,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,24,0.6745454545454546,0.7196017342425761,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,25,0.6909090909090909,0.7392241379310345,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,26,0.6442424242424243,0.6867564098276735,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,27,0.7039393939393939,0.7565669644758093,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,28,0.7024242424242424,0.7549381277051856,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,29,0.6439393939393939,0.6847451756775873,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,30,0.6224242424242424,0.6613708256258141,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,31,0.5612121212121213,0.5698311885085168,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,32,0.6796969696969697,0.7297405798614178,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,33,0.6530303030303031,0.6958191594425547,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,34,0.7381818181818182,0.7860789239121627,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,35,0.8075757575757576,0.845046253418669,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,36,0.6157575757575757,0.649894577223858,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,37,0.5318181818181819,0.518188624325667,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,38,0.7333333333333334,0.7719979402901409,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,39,0.6218181818181818,0.6590799031476997,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,40,0.7148484848484848,0.7663447972997965,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,41,0.6027272727272727,0.6321365327541633,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,42,0.5733333333333334,0.5885524295494164,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,43,0.7133333333333334,0.7647709227783333,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,44,0.7039393939393939,0.7483539607020877,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,45,0.6430303030303031,0.6763771805707005,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,46,0.5745454545454545,0.5904330963154493,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,47,0.5815151515151515,0.6012981922336345,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,48,0.573939393939394,0.5895618935607174,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,49,0.6084848484848485,0.6408656818962556,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,50,0.6772727272727272,0.7240827861176071,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,51,0.62,0.6574217121557664,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,52,0.5554545454545454,0.5603980760093465,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,53,0.7739393939393939,0.818305087673463,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,54,0.6296969696969696,0.6663828429871971,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,55,0.6536363636363636,0.698645682288413,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,56,0.5515151515151515,0.5528118647895807,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,57,0.7106060606060607,0.7623556553311523,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,58,0.6575757575757576,0.6997307267418922,1980
OpenBMI_ERP,3,1,18,S2,RandomRank16,59,0.5742424242424242,0.5895117847978657,1980
