subject_id,session,BA,macro_F1,task,fold,seed,checkpoint_sha256
13,S2,0.8400000000000001,0.8396238590271892,OpenBMI_SSVEP,0,0,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2
17,S1,0.8999999999999999,0.9012508325465312,OpenBMI_SSVEP,0,0,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2
17,S2,0.9199999999999999,0.9200715569246567,OpenBMI_SSVEP,0,0,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2
18,S1,0.96,0.959891609795263,OpenBMI_SSVEP,0,0,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2
18,S2,1.0,1.0,OpenBMI_SSVEP,0,0,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2
24,S1,0.94,0.9382855706385118,OpenBMI_SSVEP,0,0,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2
24,S2,0.9099999999999999,0.9087725426921534,OpenBMI_SSVEP,0,0,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2
25,S1,1.0,1.0,OpenBMI_SSVEP,0,0,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2
25,S2,0.94,0.9394040438160498,OpenBMI_SSVEP,0,0,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2
29,S1,0.98,0.9797794117647058,OpenBMI_SSVEP,0,0,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2
29,S2,0.96,0.9601137624861265,OpenBMI_SSVEP,0,0,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2
36,S1,1.0,1.0,OpenBMI_SSVEP,0,0,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2
36,S2,1.0,1.0,OpenBMI_SSVEP,0,0,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2
37,S1,0.99,0.9899959983993598,OpenBMI_SSVEP,0,0,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2
37,S2,1.0,1.0,OpenBMI_SSVEP,0,0,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2
39,S1,0.98,0.979779411764706,OpenBMI_SSVEP,0,0,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2
39,S2,0.99,0.9899959983993598,OpenBMI_SSVEP,0,0,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2
42,S1,1.0,1.0,OpenBMI_SSVEP,0,0,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2
42,S2,0.6300000000000001,0.6313190620520388,OpenBMI_SSVEP,0,0,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2
51,S1,0.7000000000000001,0.6990843023255814,OpenBMI_SSVEP,0,0,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2
51,S2,0.74,0.7451997614788314,OpenBMI_SSVEP,0,0,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2
54,S1,0.86,0.8560348583877996,OpenBMI_SSVEP,0,0,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2
54,S2,0.8999999999999999,0.900769746970355,OpenBMI_SSVEP,0,0,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2
4,S1,1.0,1.0,OpenBMI_SSVEP,0,1,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926
4,S2,1.0,1.0,OpenBMI_SSVEP,0,1,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926
12,S1,1.0,1.0,OpenBMI_SSVEP,0,1,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926
12,S2,0.97,0.9699879951980792,OpenBMI_SSVEP,0,1,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926
13,S1,1.0,1.0,OpenBMI_SSVEP,0,1,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926
13,S2,0.95,0.949955943916028,OpenBMI_SSVEP,0,1,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926
17,S1,0.87,0.8686720142602495,OpenBMI_SSVEP,0,1,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926
17,S2,0.97,0.9699764521193093,OpenBMI_SSVEP,0,1,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926
18,S1,0.97,0.9695252077917911,OpenBMI_SSVEP,0,1,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926
18,S2,1.0,1.0,OpenBMI_SSVEP,0,1,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926
24,S1,0.95,0.949551282051282,OpenBMI_SSVEP,0,1,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926
24,S2,0.8799999999999999,0.8774132730015084,OpenBMI_SSVEP,0,1,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926
25,S1,1.0,1.0,OpenBMI_SSVEP,0,1,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926
25,S2,0.96,0.9601920768307323,OpenBMI_SSVEP,0,1,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926
29,S1,0.98,0.9799679487179488,OpenBMI_SSVEP,0,1,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926
29,S2,0.95,0.9505446409332965,OpenBMI_SSVEP,0,1,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926
36,S1,1.0,1.0,OpenBMI_SSVEP,0,1,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926
36,S2,1.0,1.0,OpenBMI_SSVEP,0,1,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926
37,S1,0.98,0.9799959983993597,OpenBMI_SSVEP,0,1,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926
37,S2,0.99,0.9899959983993598,OpenBMI_SSVEP,0,1,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926
39,S1,1.0,1.0,OpenBMI_SSVEP,0,1,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926
39,S2,1.0,1.0,OpenBMI_SSVEP,0,1,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926
42,S1,1.0,1.0,OpenBMI_SSVEP,0,1,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926
42,S2,0.6,0.5988490621988287,OpenBMI_SSVEP,0,1,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926
51,S1,0.8,0.7934001027221367,OpenBMI_SSVEP,0,1,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926
51,S2,0.75,0.7438202782542406,OpenBMI_SSVEP,0,1,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926
54,S1,0.88,0.8818910256410257,OpenBMI_SSVEP,0,1,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926
54,S2,0.9099999999999999,0.9098686644469108,OpenBMI_SSVEP,0,1,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926
4,S1,1.0,1.0,OpenBMI_SSVEP,0,2,4b1abc8d058923037747971e496a78302b38cdbbb51fd0da0fae5e1912f8a02d
4,S2,1.0,1.0,OpenBMI_SSVEP,0,2,4b1abc8d058923037747971e496a78302b38cdbbb51fd0da0fae5e1912f8a02d
12,S1,1.0,1.0,OpenBMI_SSVEP,0,2,4b1abc8d058923037747971e496a78302b38cdbbb51fd0da0fae5e1912f8a02d
12,S2,0.96,0.9599879951980792,OpenBMI_SSVEP,0,2,4b1abc8d058923037747971e496a78302b38cdbbb51fd0da0fae5e1912f8a02d
13,S1,0.98,0.9799679487179487,OpenBMI_SSVEP,0,2,4b1abc8d058923037747971e496a78302b38cdbbb51fd0da0fae5e1912f8a02d
13,S2,0.85,0.8535339255279878,OpenBMI_SSVEP,0,2,4b1abc8d058923037747971e496a78302b38cdbbb51fd0da0fae5e1912f8a02d
17,S1,0.8999999999999999,0.900071817238234,OpenBMI_SSVEP,0,2,4b1abc8d058923037747971e496a78302b38cdbbb51fd0da0fae5e1912f8a02d
17,S2,0.97,0.9695252077917911,OpenBMI_SSVEP,0,2,4b1abc8d058923037747971e496a78302b38cdbbb51fd0da0fae5e1912f8a02d
18,S1,0.97,0.9699754901960784,OpenBMI_SSVEP,0,2,4b1abc8d058923037747971e496a78302b38cdbbb51fd0da0fae5e1912f8a02d
18,S2,1.0,1.0,OpenBMI_SSVEP,0,2,4b1abc8d058923037747971e496a78302b38cdbbb51fd0da0fae5e1912f8a02d
24,S1,0.99,0.9899959983993598,OpenBMI_SSVEP,0,2,4b1abc8d058923037747971e496a78302b38cdbbb51fd0da0fae5e1912f8a02d
24,S2,0.95,0.9505651491365776,OpenBMI_SSVEP,0,2,4b1abc8d058923037747971e496a78302b38cdbbb51fd0da0fae5e1912f8a02d
25,S1,0.99,0.9899959983993598,OpenBMI_SSVEP,0,2,4b1abc8d058923037747971e496a78302b38cdbbb51fd0da0fae5e1912f8a02d
25,S2,0.96,0.9597723704866563,OpenBMI_SSVEP,0,2,4b1abc8d058923037747971e496a78302b38cdbbb51fd0da0fae5e1912f8a02d
29,S1,0.99,0.9899959983993597,OpenBMI_SSVEP,0,2,4b1abc8d058923037747971e496a78302b38cdbbb51fd0da0fae5e1912f8a02d
29,S2,0.94,0.9397102997646476,OpenBMI_SSVEP,0,2,4b1abc8d058923037747971e496a78302b38cdbbb51fd0da0fae5e1912f8a02d
36,S1,1.0,1.0,OpenBMI_SSVEP,0,2,4b1abc8d058923037747971e496a78302b38cdbbb51fd0da0fae5e1912f8a02d
36,S2,1.0,1.0,OpenBMI_SSVEP,0,2,4b1abc8d058923037747971e496a78302b38cdbbb51fd0da0fae5e1912f8a02d
37,S1,0.99,0.9899959983993598,OpenBMI_SSVEP,0,2,4b1abc8d058923037747971e496a78302b38cdbbb51fd0da0fae5e1912f8a02d
37,S2,0.99,0.9899959983993598,OpenBMI_SSVEP,0,2,4b1abc8d058923037747971e496a78302b38cdbbb51fd0da0fae5e1912f8a02d
39,S1,1.0,1.0,OpenBMI_SSVEP,0,2,4b1abc8d058923037747971e496a78302b38cdbbb51fd0da0fae5e1912f8a02d
39,S2,1.0,1.0,OpenBMI_SSVEP,0,2,4b1abc8d058923037747971e496a78302b38cdbbb51fd0da0fae5e1912f8a02d
42,S1,1.0,1.0,OpenBMI_SSVEP,0,2,4b1abc8d058923037747971e496a78302b38cdbbb51fd0da0fae5e1912f8a02d
42,S2,0.55,0.5492460317460317,OpenBMI_SSVEP,0,2,4b1abc8d058923037747971e496a78302b38cdbbb51fd0da0fae5e1912f8a02d
51,S1,0.75,0.7460308763936954,OpenBMI_SSVEP,0,2,4b1abc8d058923037747971e496a78302b38cdbbb51fd0da0fae5e1912f8a02d
51,S2,0.83,0.825663398085324,OpenBMI_SSVEP,0,2,4b1abc8d058923037747971e496a78302b38cdbbb51fd0da0fae5e1912f8a02d
54,S1,0.9,0.8990253842944707,OpenBMI_SSVEP,0,2,4b1abc8d058923037747971e496a78302b38cdbbb51fd0da0fae5e1912f8a02d
54,S2,0.8899999999999999,0.8884681042228212,OpenBMI_SSVEP,0,2,4b1abc8d058923037747971e496a78302b38cdbbb51fd0da0fae5e1912f8a02d
4,S1,1.0,1.0,OpenBMI_SSVEP,1,0,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91
4,S2,1.0,1.0,OpenBMI_SSVEP,1,0,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91
12,S1,1.0,1.0,OpenBMI_SSVEP,1,0,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91
12,S2,0.95,0.9497433588820143,OpenBMI_SSVEP,1,0,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91
13,S1,0.96,0.959891609795263,OpenBMI_SSVEP,1,0,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91
13,S2,0.76,0.7583447137454107,OpenBMI_SSVEP,1,0,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91
17,S1,0.88,0.8768779677944362,OpenBMI_SSVEP,1,0,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91
17,S2,0.9199999999999999,0.9190548014077426,OpenBMI_SSVEP,1,0,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91
18,S1,0.97,0.9699754901960784,OpenBMI_SSVEP,1,0,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91
18,S2,1.0,1.0,OpenBMI_SSVEP,1,0,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91
24,S1,0.97,0.9699754901960784,OpenBMI_SSVEP,1,0,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91
24,S2,0.94,0.9401569858712716,OpenBMI_SSVEP,1,0,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91
25,S1,1.0,1.0,OpenBMI_SSVEP,1,0,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91
25,S2,0.98,0.979779411764706,OpenBMI_SSVEP,1,0,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91
29,S1,0.96,0.9599358974358975,OpenBMI_SSVEP,1,0,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91
29,S2,0.96,0.9599679487179488,OpenBMI_SSVEP,1,0,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91
36,S1,1.0,1.0,OpenBMI_SSVEP,1,0,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91
36,S2,1.0,1.0,OpenBMI_SSVEP,1,0,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91
37,S1,0.99,0.9899959983993598,OpenBMI_SSVEP,1,0,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91
37,S2,1.0,1.0,OpenBMI_SSVEP,1,0,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91
39,S1,0.99,0.9899959983993598,OpenBMI_SSVEP,1,0,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91
39,S2,1.0,1.0,OpenBMI_SSVEP,1,0,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91
42,S1,1.0,1.0,OpenBMI_SSVEP,1,0,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91
42,S2,0.54,0.5415829010348757,OpenBMI_SSVEP,1,0,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91
51,S1,0.73,0.7278911564625851,OpenBMI_SSVEP,1,0,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91
51,S2,0.7,0.6818831699346405,OpenBMI_SSVEP,1,0,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91
54,S1,0.87,0.8715058750773036,OpenBMI_SSVEP,1,0,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91
54,S2,0.8799999999999999,0.8807979671559145,OpenBMI_SSVEP,1,0,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91
4,S1,1.0,1.0,OpenBMI_SSVEP,1,1,84b5b312c4209367704fd2f4e1be73155d097776ff7baf5c545009e7cb69618c
4,S2,1.0,1.0,OpenBMI_SSVEP,1,1,84b5b312c4209367704fd2f4e1be73155d097776ff7baf5c545009e7cb69618c
12,S1,1.0,1.0,OpenBMI_SSVEP,1,1,84b5b312c4209367704fd2f4e1be73155d097776ff7baf5c545009e7cb69618c
12,S2,0.96,0.96,OpenBMI_SSVEP,1,1,84b5b312c4209367704fd2f4e1be73155d097776ff7baf5c545009e7cb69618c
13,S1,0.98,0.9799919967987195,OpenBMI_SSVEP,1,1,84b5b312c4209367704fd2f4e1be73155d097776ff7baf5c545009e7cb69618c
13,S2,0.9,0.8983766885462992,OpenBMI_SSVEP,1,1,84b5b312c4209367704fd2f4e1be73155d097776ff7baf5c545009e7cb69618c
17,S1,0.87,0.868083896237921,OpenBMI_SSVEP,1,1,84b5b312c4209367704fd2f4e1be73155d097776ff7baf5c545009e7cb69618c
17,S2,0.9299999999999999,0.9286701860231272,OpenBMI_SSVEP,1,1,84b5b312c4209367704fd2f4e1be73155d097776ff7baf5c545009e7cb69618c
18,S1,0.96,0.959891609795263,OpenBMI_SSVEP,1,1,84b5b312c4209367704fd2f4e1be73155d097776ff7baf5c545009e7cb69618c
18,S2,1.0,1.0,OpenBMI_SSVEP,1,1,84b5b312c4209367704fd2f4e1be73155d097776ff7baf5c545009e7cb69618c
24,S1,0.94,0.9400138305913383,OpenBMI_SSVEP,1,1,84b5b312c4209367704fd2f4e1be73155d097776ff7baf5c545009e7cb69618c
24,S2,0.88,0.8787717018067456,OpenBMI_SSVEP,1,1,84b5b312c4209367704fd2f4e1be73155d097776ff7baf5c545009e7cb69618c
25,S1,0.98,0.9799679487179488,OpenBMI_SSVEP,1,1,84b5b312c4209367704fd2f4e1be73155d097776ff7baf5c545009e7cb69618c
25,S2,0.94,0.939551282051282,OpenBMI_SSVEP,1,1,84b5b312c4209367704fd2f4e1be73155d097776ff7baf5c545009e7cb69618c
29,S1,0.97,0.9703303491207804,OpenBMI_SSVEP,1,1,84b5b312c4209367704fd2f4e1be73155d097776ff7baf5c545009e7cb69618c
29,S2,0.94,0.9399879951980792,OpenBMI_SSVEP,1,1,84b5b312c4209367704fd2f4e1be73155d097776ff7baf5c545009e7cb69618c
36,S1,1.0,1.0,OpenBMI_SSVEP,1,1,84b5b312c4209367704fd2f4e1be73155d097776ff7baf5c545009e7cb69618c
36,S2,1.0,1.0,OpenBMI_SSVEP,1,1,84b5b312c4209367704fd2f4e1be73155d097776ff7baf5c545009e7cb69618c
37,S1,0.98,0.9799959983993597,OpenBMI_SSVEP,1,1,84b5b312c4209367704fd2f4e1be73155d097776ff7baf5c545009e7cb69618c
37,S2,0.99,0.9899959983993598,OpenBMI_SSVEP,1,1,84b5b312c4209367704fd2f4e1be73155d097776ff7baf5c545009e7cb69618c
39,S1,1.0,1.0,OpenBMI_SSVEP,1,1,84b5b312c4209367704fd2f4e1be73155d097776ff7baf5c545009e7cb69618c
39,S2,1.0,1.0,OpenBMI_SSVEP,1,1,84b5b312c4209367704fd2f4e1be73155d097776ff7baf5c545009e7cb69618c
42,S1,1.0,1.0,OpenBMI_SSVEP,1,1,84b5b312c4209367704fd2f4e1be73155d097776ff7baf5c545009e7cb69618c
42,S2,0.62,0.6207864957008362,OpenBMI_SSVEP,1,1,84b5b312c4209367704fd2f4e1be73155d097776ff7baf5c545009e7cb69618c
51,S1,0.8,0.8006349063961586,OpenBMI_SSVEP,1,1,84b5b312c4209367704fd2f4e1be73155d097776ff7baf5c545009e7cb69618c
51,S2,0.8,0.7950195633890371,OpenBMI_SSVEP,1,1,84b5b312c4209367704fd2f4e1be73155d097776ff7baf5c545009e7cb69618c
54,S1,0.84,0.8363766559255281,OpenBMI_SSVEP,1,1,84b5b312c4209367704fd2f4e1be73155d097776ff7baf5c545009e7cb69618c
54,S2,0.86,0.8577704678362573,OpenBMI_SSVEP,1,1,84b5b312c4209367704fd2f4e1be73155d097776ff7baf5c545009e7cb69618c
4,S1,1.0,1.0,OpenBMI_SSVEP,1,2,c6c4883399cfa19869ca35f7c395944c41d4934b00e6df608afdca3fa6216839
4,S2,1.0,1.0,OpenBMI_SSVEP,1,2,c6c4883399cfa19869ca35f7c395944c41d4934b00e6df608afdca3fa6216839
12,S1,1.0,1.0,OpenBMI_SSVEP,1,2,c6c4883399cfa19869ca35f7c395944c41d4934b00e6df608afdca3fa6216839
12,S2,0.96,0.9599879951980792,OpenBMI_SSVEP,1,2,c6c4883399cfa19869ca35f7c395944c41d4934b00e6df608afdca3fa6216839
13,S1,0.97,0.9697879151660664,OpenBMI_SSVEP,1,2,c6c4883399cfa19869ca35f7c395944c41d4934b00e6df608afdca3fa6216839
13,S2,0.85,0.8430537616278463,OpenBMI_SSVEP,1,2,c6c4883399cfa19869ca35f7c395944c41d4934b00e6df608afdca3fa6216839
17,S1,0.9099999999999999,0.9087926480261628,OpenBMI_SSVEP,1,2,c6c4883399cfa19869ca35f7c395944c41d4934b00e6df608afdca3fa6216839
17,S2,0.97,0.969779411764706,OpenBMI_SSVEP,1,2,c6c4883399cfa19869ca35f7c395944c41d4934b00e6df608afdca3fa6216839
18,S1,0.98,0.9799679487179488,OpenBMI_SSVEP,1,2,c6c4883399cfa19869ca35f7c395944c41d4934b00e6df608afdca3fa6216839
18,S2,1.0,1.0,OpenBMI_SSVEP,1,2,c6c4883399cfa19869ca35f7c395944c41d4934b00e6df608afdca3fa6216839
24,S1,0.99,0.9899959983993598,OpenBMI_SSVEP,1,2,c6c4883399cfa19869ca35f7c395944c41d4934b00e6df608afdca3fa6216839
24,S2,0.8899999999999999,0.8890253842944706,OpenBMI_SSVEP,1,2,c6c4883399cfa19869ca35f7c395944c41d4934b00e6df608afdca3fa6216839
25,S1,0.99,0.9899959983993598,OpenBMI_SSVEP,1,2,c6c4883399cfa19869ca35f7c395944c41d4934b00e6df608afdca3fa6216839
25,S2,0.96,0.9601137624861266,OpenBMI_SSVEP,1,2,c6c4883399cfa19869ca35f7c395944c41d4934b00e6df608afdca3fa6216839
29,S1,0.98,0.9799679487179488,OpenBMI_SSVEP,1,2,c6c4883399cfa19869ca35f7c395944c41d4934b00e6df608afdca3fa6216839
29,S2,0.98,0.9801805337519622,OpenBMI_SSVEP,1,2,c6c4883399cfa19869ca35f7c395944c41d4934b00e6df608afdca3fa6216839
36,S1,1.0,1.0,OpenBMI_SSVEP,1,2,c6c4883399cfa19869ca35f7c395944c41d4934b00e6df608afdca3fa6216839
36,S2,1.0,1.0,OpenBMI_SSVEP,1,2,c6c4883399cfa19869ca35f7c395944c41d4934b00e6df608afdca3fa6216839
37,S1,0.99,0.9899959983993598,OpenBMI_SSVEP,1,2,c6c4883399cfa19869ca35f7c395944c41d4934b00e6df608afdca3fa6216839
37,S2,0.99,0.9899959983993598,OpenBMI_SSVEP,1,2,c6c4883399cfa19869ca35f7c395944c41d4934b00e6df608afdca3fa6216839
39,S1,0.99,0.9899959983993598,OpenBMI_SSVEP,1,2,c6c4883399cfa19869ca35f7c395944c41d4934b00e6df608afdca3fa6216839
39,S2,1.0,1.0,OpenBMI_SSVEP,1,2,c6c4883399cfa19869ca35f7c395944c41d4934b00e6df608afdca3fa6216839
42,S1,1.0,1.0,OpenBMI_SSVEP,1,2,c6c4883399cfa19869ca35f7c395944c41d4934b00e6df608afdca3fa6216839
42,S2,0.59,0.5864739694929862,OpenBMI_SSVEP,1,2,c6c4883399cfa19869ca35f7c395944c41d4934b00e6df608afdca3fa6216839
51,S1,0.74,0.7351265376494447,OpenBMI_SSVEP,1,2,c6c4883399cfa19869ca35f7c395944c41d4934b00e6df608afdca3fa6216839
51,S2,0.78,0.770512276101954,OpenBMI_SSVEP,1,2,c6c4883399cfa19869ca35f7c395944c41d4934b00e6df608afdca3fa6216839
54,S1,0.9099999999999999,0.9092559193488717,OpenBMI_SSVEP,1,2,c6c4883399cfa19869ca35f7c395944c41d4934b00e6df608afdca3fa6216839
54,S2,0.8799999999999999,0.8792319471308833,OpenBMI_SSVEP,1,2,c6c4883399cfa19869ca35f7c395944c41d4934b00e6df608afdca3fa6216839
4,S1,1.0,1.0,OpenBMI_SSVEP,2,0,393369f8bbeb7ed6cf7d11ff2e8634ec97c659caac0a69d0e16b4ee09210e5b8
4,S2,1.0,1.0,OpenBMI_SSVEP,2,0,393369f8bbeb7ed6cf7d11ff2e8634ec97c659caac0a69d0e16b4ee09210e5b8
12,S1,1.0,1.0,OpenBMI_SSVEP,2,0,393369f8bbeb7ed6cf7d11ff2e8634ec97c659caac0a69d0e16b4ee09210e5b8
12,S2,0.99,0.9899959983993598,OpenBMI_SSVEP,2,0,393369f8bbeb7ed6cf7d11ff2e8634ec97c659caac0a69d0e16b4ee09210e5b8
13,S1,1.0,1.0,OpenBMI_SSVEP,2,0,393369f8bbeb7ed6cf7d11ff2e8634ec97c659caac0a69d0e16b4ee09210e5b8
13,S2,0.81,0.8079768314305483,OpenBMI_SSVEP,2,0,393369f8bbeb7ed6cf7d11ff2e8634ec97c659caac0a69d0e16b4ee09210e5b8
17,S1,0.95,0.9498595585132117,OpenBMI_SSVEP,2,0,393369f8bbeb7ed6cf7d11ff2e8634ec97c659caac0a69d0e16b4ee09210e5b8
17,S2,0.97,0.9701920768307324,OpenBMI_SSVEP,2,0,393369f8bbeb7ed6cf7d11ff2e8634ec97c659caac0a69d0e16b4ee09210e5b8
18,S1,0.97,0.9703303491207804,OpenBMI_SSVEP,2,0,393369f8bbeb7ed6cf7d11ff2e8634ec97c659caac0a69d0e16b4ee09210e5b8
18,S2,1.0,1.0,OpenBMI_SSVEP,2,0,393369f8bbeb7ed6cf7d11ff2e8634ec97c659caac0a69d0e16b4ee09210e5b8
24,S1,0.99,0.9899959983993598,OpenBMI_SSVEP,2,0,393369f8bbeb7ed6cf7d11ff2e8634ec97c659caac0a69d0e16b4ee09210e5b8
24,S2,0.89,0.8916202990630215,OpenBMI_SSVEP,2,0,393369f8bbeb7ed6cf7d11ff2e8634ec97c659caac0a69d0e16b4ee09210e5b8
25,S1,0.98,0.9797794117647058,OpenBMI_SSVEP,2,0,393369f8bbeb7ed6cf7d11ff2e8634ec97c659caac0a69d0e16b4ee09210e5b8
25,S2,0.9299999999999999,0.9292519790240155,OpenBMI_SSVEP,2,0,393369f8bbeb7ed6cf7d11ff2e8634ec97c659caac0a69d0e16b4ee09210e5b8
29,S1,0.99,0.9899959983993597,OpenBMI_SSVEP,2,0,393369f8bbeb7ed6cf7d11ff2e8634ec97c659caac0a69d0e16b4ee09210e5b8
29,S2,0.95,0.9497723704866563,OpenBMI_SSVEP,2,0,393369f8bbeb7ed6cf7d11ff2e8634ec97c659caac0a69d0e16b4ee09210e5b8
36,S1,1.0,1.0,OpenBMI_SSVEP,2,0,393369f8bbeb7ed6cf7d11ff2e8634ec97c659caac0a69d0e16b4ee09210e5b8
36,S2,1.0,1.0,OpenBMI_SSVEP,2,0,393369f8bbeb7ed6cf7d11ff2e8634ec97c659caac0a69d0e16b4ee09210e5b8
37,S1,0.98,0.979779411764706,OpenBMI_SSVEP,2,0,393369f8bbeb7ed6cf7d11ff2e8634ec97c659caac0a69d0e16b4ee09210e5b8
37,S2,0.99,0.9899959983993598,OpenBMI_SSVEP,2,0,393369f8bbeb7ed6cf7d11ff2e8634ec97c659caac0a69d0e16b4ee09210e5b8
