task,fold,stage,subject,session,control,draw,rank,intact_BA,intact_macro_F1,intact_NLL,erased_BA,erased_macro_F1,erased_NLL,BA_loss,macro_F1_loss,NLL_change,worst_session_BA_loss,biological_subjects,protected_BA_loss_mean,random_BA_loss_mean,protected_minus_random_BA_harm,paired_ci95_lower,paired_ci95_upper,bootstrap_replicates,protected_worst_session_BA_loss_mean,protected_macro_F1_loss_mean,protected_NLL_change_mean
OpenBMI_MI,2,H_SHARED2,45,2,RANDOM,3,8,0.79,0.7889659330720531,0.4395546317100525,0.79,0.7889659330720531,0.4398902952671051,0.0,0.0,0.0003356635570526123,0.0,,,,,,,,,,
OpenBMI_MI,2,H_SHARED2,46,1,PROTECTED,-1,8,0.6,0.586606035551881,1.2087070941925049,0.58,0.5738636363636364,0.9412335157394409,0.020000000000000018,0.012742399188244602,-0.26747357845306396,0.04999999999999993,,,,,,,,,,
OpenBMI_MI,2,H_SHARED2,46,1,RANDOM,0,8,0.6,0.586606035551881,1.2087070941925049,0.6,0.586606035551881,1.2118408679962158,0.0,0.0,0.0031337738037109375,0.0,,,,,,,,,,
OpenBMI_MI,2,H_SHARED2,46,1,RANDOM,1,8,0.6,0.586606035551881,1.2087070941925049,0.6,0.586606035551881,1.2094439268112183,0.0,0.0,0.0007368326187133789,0.0,,,,,,,,,,
OpenBMI_MI,2,H_SHARED2,46,1,RANDOM,2,8,0.6,0.586606035551881,1.2087070941925049,0.6,0.586606035551881,1.2092297077178955,0.0,0.0,0.000522613525390625,0.0,,,,,,,,,,
OpenBMI_MI,2,H_SHARED2,46,1,RANDOM,3,8,0.6,0.586606035551881,1.2087070941925049,0.5900000000000001,0.5746446726838883,1.2075607776641846,0.009999999999999898,0.011961362867992653,-0.0011463165283203125,0.009999999999999898,,,,,,,,,,
OpenBMI_MI,2,H_SHARED2,46,2,PROTECTED,-1,8,0.69,0.6615351020853806,0.8987359404563904,0.55,0.54226426609704,0.7862944602966309,0.1399999999999999,0.11927083598834054,-0.11244148015975952,0.04999999999999993,,,,,,,,,,
OpenBMI_MI,2,H_SHARED2,46,2,RANDOM,0,8,0.69,0.6615351020853806,0.8987359404563904,0.69,0.6615351020853806,0.9014129638671875,0.0,0.0,0.002677023410797119,0.0,,,,,,,,,,
OpenBMI_MI,2,H_SHARED2,46,2,RANDOM,1,8,0.69,0.6615351020853806,0.8987359404563904,0.69,0.6615351020853806,0.9028963446617126,0.0,0.0,0.004160404205322266,0.0,,,,,,,,,,
OpenBMI_MI,2,H_SHARED2,46,2,RANDOM,2,8,0.69,0.6615351020853806,0.8987359404563904,0.69,0.6615351020853806,0.8964541554450989,0.0,0.0,-0.002281785011291504,0.0,,,,,,,,,,
OpenBMI_MI,2,H_SHARED2,46,2,RANDOM,3,8,0.69,0.6615351020853806,0.8987359404563904,0.69,0.6615351020853806,0.8967958688735962,0.0,0.0,-0.0019400715827941895,0.009999999999999898,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,5,1,PROTECTED,-1,8,0.95,0.9499949994999499,0.18615253269672394,0.95,0.9499549594635172,0.23622235655784607,0.0,4.004003643276466e-05,0.05006982386112213,0.030000000000000027,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,5,1,RANDOM,0,8,0.95,0.9499949994999499,0.18615253269672394,0.95,0.9499949994999499,0.18882419168949127,0.0,0.0,0.002671658992767334,0.030000000000000027,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,5,1,RANDOM,1,8,0.95,0.9499949994999499,0.18615253269672394,0.95,0.9499949994999499,0.19230426847934723,0.0,0.0,0.006151735782623291,0.020000000000000018,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,5,1,RANDOM,2,8,0.95,0.9499949994999499,0.18615253269672394,0.96,0.96,0.18917247653007507,-0.010000000000000009,-0.010005000500050043,0.0030199438333511353,0.010000000000000009,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,5,1,RANDOM,3,8,0.95,0.9499949994999499,0.18615253269672394,0.96,0.96,0.1840602457523346,-0.010000000000000009,-0.010005000500050043,-0.0020922869443893433,0.020000000000000018,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,5,2,PROTECTED,-1,8,0.73,0.7237851662404092,0.6655815243721008,0.7,0.6921182266009853,0.6130619049072266,0.030000000000000027,0.03166693963942391,-0.05251961946487427,0.030000000000000027,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,5,2,RANDOM,0,8,0.73,0.7237851662404092,0.6655815243721008,0.7,0.6921182266009853,0.6442903876304626,0.030000000000000027,0.03166693963942391,-0.021291136741638184,0.030000000000000027,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,5,2,RANDOM,1,8,0.73,0.7237851662404092,0.6655815243721008,0.71,0.7033248081841432,0.6444995403289795,0.020000000000000018,0.020460358056266004,-0.021081984043121338,0.020000000000000018,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,5,2,RANDOM,2,8,0.73,0.7237851662404092,0.6655815243721008,0.72,0.7144022847817217,0.627114474773407,0.010000000000000009,0.009382881458687486,-0.03846704959869385,0.010000000000000009,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,5,2,RANDOM,3,8,0.73,0.7237851662404092,0.6655815243721008,0.71,0.7033248081841432,0.6260931491851807,0.020000000000000018,0.020460358056266004,-0.039488375186920166,0.020000000000000018,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,6,1,PROTECTED,-1,8,0.9099999999999999,0.9092650468797259,0.2796129286289215,0.9099999999999999,0.9092650468797259,0.25472256541252136,0.0,0.0,-0.024890363216400146,0.0,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,6,1,RANDOM,0,8,0.9099999999999999,0.9092650468797259,0.2796129286289215,0.9099999999999999,0.9092650468797259,0.2772848308086395,0.0,0.0,-0.0023280978202819824,0.0,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,6,1,RANDOM,1,8,0.9099999999999999,0.9092650468797259,0.2796129286289215,0.9099999999999999,0.9092650468797259,0.271700918674469,0.0,0.0,-0.007912009954452515,0.0,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,6,1,RANDOM,2,8,0.9099999999999999,0.9092650468797259,0.2796129286289215,0.9099999999999999,0.9092650468797259,0.2734026312828064,0.0,0.0,-0.006210297346115112,0.0,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,6,1,RANDOM,3,8,0.9099999999999999,0.9092650468797259,0.2796129286289215,0.9099999999999999,0.9092650468797259,0.25545743107795715,0.0,0.0,-0.024155497550964355,0.0,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,6,2,PROTECTED,-1,8,0.96,0.9599358974358975,0.15297077596187592,0.9299999999999999,0.9298245614035088,0.17977774143218994,0.030000000000000027,0.03011133603238869,0.026806965470314026,0.0,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,6,2,RANDOM,0,8,0.96,0.9599358974358975,0.15297077596187592,0.96,0.9599358974358975,0.15678717195987701,0.0,0.0,0.0038163959980010986,0.0,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,6,2,RANDOM,1,8,0.96,0.9599358974358975,0.15297077596187592,0.96,0.9599358974358975,0.15086573362350464,0.0,0.0,-0.002105042338371277,0.0,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,6,2,RANDOM,2,8,0.96,0.9599358974358975,0.15297077596187592,0.96,0.9599358974358975,0.1529499590396881,0.0,0.0,-2.0816922187805176e-05,0.0,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,6,2,RANDOM,3,8,0.96,0.9599358974358975,0.15297077596187592,0.96,0.9599358974358975,0.14024558663368225,0.0,0.0,-0.012725189328193665,0.0,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,14,1,PROTECTED,-1,8,0.6900000000000001,0.6726850385386971,0.7675359845161438,0.62,0.5924495924495925,0.6681263446807861,0.07000000000000006,0.0802354460891046,-0.09940963983535767,0.040000000000000036,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,14,1,RANDOM,0,8,0.6900000000000001,0.6726850385386971,0.7675359845161438,0.67,0.648,0.741129457950592,0.020000000000000018,0.02468503853869708,-0.026406526565551758,0.0,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,14,1,RANDOM,1,8,0.6900000000000001,0.6726850385386971,0.7675359845161438,0.69,0.6756982948007113,0.736284613609314,1.1102230246251565e-16,-0.003013256262014208,-0.031251370906829834,-0.010000000000000009,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,14,1,RANDOM,2,8,0.6900000000000001,0.6726850385386971,0.7675359845161438,0.68,0.6604414261460102,0.7422364950180054,0.010000000000000009,0.012243612392686898,-0.025299489498138428,0.010000000000000009,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,14,1,RANDOM,3,8,0.6900000000000001,0.6726850385386971,0.7675359845161438,0.69,0.6756982948007113,0.7449175119400024,1.1102230246251565e-16,-0.003013256262014208,-0.022618472576141357,-0.010000000000000009,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,14,2,PROTECTED,-1,8,0.66,0.6550324675324675,0.9310095310211182,0.64,0.6305418719211823,0.7345223426818848,0.020000000000000018,0.024490595611285193,-0.1964871883392334,0.040000000000000036,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,14,2,RANDOM,0,8,0.66,0.6550324675324675,0.9310095310211182,0.66,0.6550324675324675,0.8809448480606079,0.0,0.0,-0.050064682960510254,0.0,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,14,2,RANDOM,1,8,0.66,0.6550324675324675,0.9310095310211182,0.67,0.6659580929243851,0.8907797932624817,-0.010000000000000009,-0.01092562539191766,-0.040229737758636475,-0.010000000000000009,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,14,2,RANDOM,2,8,0.66,0.6550324675324675,0.9310095310211182,0.65,0.6457131288591963,0.8943014740943909,0.010000000000000009,0.009319338673271171,-0.036708056926727295,0.010000000000000009,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,14,2,RANDOM,3,8,0.66,0.6550324675324675,0.9310095310211182,0.67,0.6659580929243851,0.893166720867157,-0.010000000000000009,-0.01092562539191766,-0.03784281015396118,-0.010000000000000009,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,35,1,PROTECTED,-1,8,0.97,0.96999699969997,0.059237636625766754,0.97,0.96999699969997,0.09014645218849182,0.0,0.0,0.030908815562725067,0.010000000000000009,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,35,1,RANDOM,0,8,0.97,0.96999699969997,0.059237636625766754,0.97,0.96999699969997,0.0637596845626831,0.0,0.0,0.004522047936916351,-0.020000000000000018,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,35,1,RANDOM,1,8,0.97,0.96999699969997,0.059237636625766754,0.97,0.96999699969997,0.06110797077417374,0.0,0.0,0.0018703341484069824,0.0,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,35,1,RANDOM,2,8,0.97,0.96999699969997,0.059237636625766754,0.97,0.96999699969997,0.06015791743993759,0.0,0.0,0.0009202808141708374,0.010000000000000009,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,35,1,RANDOM,3,8,0.97,0.96999699969997,0.059237636625766754,0.97,0.96999699969997,0.05866943672299385,0.0,0.0,-0.0005681999027729034,0.0,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,35,2,PROTECTED,-1,8,0.8,0.7933030177759405,0.46431446075439453,0.79,0.7803117480908045,0.4446302354335785,0.010000000000000009,0.012991269685135975,-0.01968422532081604,0.010000000000000009,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,35,2,RANDOM,0,8,0.8,0.7933030177759405,0.46431446075439453,0.8200000000000001,0.8152709359605912,0.44835761189460754,-0.020000000000000018,-0.021967918184650714,-0.015956848859786987,-0.020000000000000018,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,35,2,RANDOM,1,8,0.8,0.7933030177759405,0.46431446075439453,0.8,0.7933030177759405,0.46417149901390076,0.0,0.0,-0.00014296174049377441,0.0,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,35,2,RANDOM,2,8,0.8,0.7933030177759405,0.46431446075439453,0.79,0.7837503861600247,0.448302686214447,0.010000000000000009,0.009552631615915796,-0.01601177453994751,0.010000000000000009,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,35,2,RANDOM,3,8,0.8,0.7933030177759405,0.46431446075439453,0.8,0.7933030177759405,0.4683157801628113,0.0,0.0,0.004001319408416748,0.0,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,45,1,PROTECTED,-1,8,0.78,0.779205138498595,0.4563988149166107,0.78,0.78,0.46573829650878906,0.0,-0.0007948615014050642,0.009339481592178345,0.020000000000000018,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,45,1,RANDOM,0,8,0.78,0.779205138498595,0.4563988149166107,0.8200000000000001,0.8199279711884754,0.4320538640022278,-0.040000000000000036,-0.04072283268988042,-0.024344950914382935,0.0,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,45,1,RANDOM,1,8,0.78,0.779205138498595,0.4563988149166107,0.78,0.779205138498595,0.44218116998672485,0.0,0.0,-0.014217644929885864,0.0,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,45,1,RANDOM,2,8,0.78,0.779205138498595,0.4563988149166107,0.77,0.769792813532179,0.4477814733982086,0.010000000000000009,0.009412324966415975,-0.0086173415184021,0.010000000000000009,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,45,1,RANDOM,3,8,0.78,0.779205138498595,0.4563988149166107,0.78,0.7785829307568438,0.448160320520401,0.0,0.0006222077417511462,-0.008238494396209717,0.0,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,45,2,PROTECTED,-1,8,0.79,0.7889659330720531,0.4395546317100525,0.76,0.7575757575757576,0.45483073592185974,0.030000000000000027,0.031390175496295525,0.015276104211807251,0.020000000000000018,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,45,2,RANDOM,0,8,0.79,0.7889659330720531,0.4395546317100525,0.78,0.7777777777777778,0.4435935318470001,0.010000000000000009,0.011188155294275304,0.004038900136947632,0.0,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,45,2,RANDOM,1,8,0.79,0.7889659330720531,0.4395546317100525,0.8,0.7992773986350863,0.44462600350379944,-0.010000000000000009,-0.010311465563033195,0.005071371793746948,0.0,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,45,2,RANDOM,2,8,0.79,0.7889659330720531,0.4395546317100525,0.79,0.7882851093860268,0.44255703687667847,0.0,0.0006808236860262884,0.0030024051666259766,0.010000000000000009,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,45,2,RANDOM,3,8,0.79,0.7889659330720531,0.4395546317100525,0.8300000000000001,0.8298468621759583,0.44288116693496704,-0.040000000000000036,-0.04088092910390517,0.0033265352249145508,0.0,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,46,1,PROTECTED,-1,8,0.6,0.586606035551881,1.2087070941925049,0.62,0.6072757337742869,0.855323851108551,-0.020000000000000018,-0.02066969822240594,-0.35338324308395386,-0.020000000000000018,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,46,1,RANDOM,0,8,0.6,0.586606035551881,1.2087070941925049,0.5900000000000001,0.5710848415106182,1.139746069908142,0.009999999999999898,0.015521194041262731,-0.06896102428436279,0.009999999999999898,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,46,1,RANDOM,1,8,0.6,0.586606035551881,1.2087070941925049,0.61,0.5920075321686369,1.1290161609649658,-0.010000000000000009,-0.00540149661675593,-0.07969093322753906,-0.010000000000000009,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,46,1,RANDOM,2,8,0.6,0.586606035551881,1.2087070941925049,0.5900000000000001,0.5746446726838883,1.1591517925262451,0.009999999999999898,0.011961362867992653,-0.049555301666259766,0.009999999999999898,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,46,1,RANDOM,3,8,0.6,0.586606035551881,1.2087070941925049,0.62,0.6072757337742869,1.144353985786438,-0.020000000000000018,-0.02066969822240594,-0.0643531084060669,-0.020000000000000018,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,46,2,PROTECTED,-1,8,0.69,0.6615351020853806,0.8987359404563904,0.69,0.6693333333333333,0.6492395997047424,0.0,-0.007798231247952758,-0.24949634075164795,-0.020000000000000018,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,46,2,RANDOM,0,8,0.69,0.6615351020853806,0.8987359404563904,0.6699999999999999,0.6349153667441089,0.8852658867835999,0.020000000000000018,0.02661973534127171,-0.013470053672790527,0.009999999999999898,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,46,2,RANDOM,1,8,0.69,0.6615351020853806,0.8987359404563904,0.69,0.6615351020853806,0.8170440793037415,0.0,0.0,-0.08169186115264893,-0.010000000000000009,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,46,2,RANDOM,2,8,0.69,0.6615351020853806,0.8987359404563904,0.6799999999999999,0.6483516483516483,0.8471010327339172,0.010000000000000009,0.013183453733732309,-0.051634907722473145,0.009999999999999898,,,,,,,,,,
OpenBMI_MI,2,EMBEDDING,46,2,RANDOM,3,8,0.69,0.6615351020853806,0.8987359404563904,0.6799999999999999,0.6527777777777778,0.8241148591041565,0.010000000000000009,0.008757324307602787,-0.07462108135223389,-0.020000000000000018,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,8,1,PROTECTED,-1,8,0.8300000000000001,0.8291628982011858,0.5728697776794434,0.67,0.6643271284711627,1.0039640665054321,0.16000000000000003,0.16483576973002312,0.43109428882598877,0.16000000000000003,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,8,1,RANDOM,0,8,0.8300000000000001,0.8291628982011858,0.5728697776794434,0.8300000000000001,0.8291628982011858,0.5720674991607666,0.0,0.0,-0.0008022785186767578,0.0,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,8,1,RANDOM,1,8,0.8300000000000001,0.8291628982011858,0.5728697776794434,0.8300000000000001,0.8291628982011858,0.5752091407775879,0.0,0.0,0.0023393630981445312,0.0,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,8,1,RANDOM,2,8,0.8300000000000001,0.8291628982011858,0.5728697776794434,0.8300000000000001,0.8291628982011858,0.572257399559021,0.0,0.0,-0.0006123781204223633,0.0,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,8,1,RANDOM,3,8,0.8300000000000001,0.8291628982011858,0.5728697776794434,0.8300000000000001,0.8291628982011858,0.5709533095359802,0.0,0.0,-0.0019164681434631348,0.0,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,8,2,PROTECTED,-1,8,0.8400000000000001,0.8397435897435898,0.4777502119541168,0.69,0.6892230576441103,0.7514782547950745,0.15000000000000013,0.15052053209947946,0.27372804284095764,0.16000000000000003,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,8,2,RANDOM,0,8,0.8400000000000001,0.8397435897435898,0.4777502119541168,0.8300000000000001,0.8295739348370927,0.47532668709754944,0.010000000000000009,0.010169654906497017,-0.002423524856567383,0.0,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,8,2,RANDOM,1,8,0.8400000000000001,0.8397435897435898,0.4777502119541168,0.8300000000000001,0.8295739348370927,0.4783172905445099,0.010000000000000009,0.010169654906497017,0.0005670785903930664,0.0,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,8,2,RANDOM,2,8,0.8400000000000001,0.8397435897435898,0.4777502119541168,0.8400000000000001,0.8397435897435898,0.47718119621276855,0.0,0.0,-0.0005690157413482666,0.0,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,8,2,RANDOM,3,8,0.8400000000000001,0.8397435897435898,0.4777502119541168,0.8400000000000001,0.8397435897435898,0.4749971330165863,0.0,0.0,-0.0027530789375305176,0.0,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,14,1,PROTECTED,-1,8,0.61,0.5882166613873931,0.7986719012260437,0.54,0.5353535353535354,0.8927277326583862,0.06999999999999995,0.05286312603385779,0.09405583143234253,0.14,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,14,1,RANDOM,0,8,0.61,0.5882166613873931,0.7986719012260437,0.62,0.5967741935483871,0.7965624928474426,-0.010000000000000009,-0.008557532160993975,-0.0021094083786010742,-0.010000000000000009,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,14,1,RANDOM,1,8,0.61,0.5882166613873931,0.7986719012260437,0.62,0.5967741935483871,0.7979118824005127,-0.010000000000000009,-0.008557532160993975,-0.0007600188255310059,-0.010000000000000009,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,14,1,RANDOM,2,8,0.61,0.5882166613873931,0.7986719012260437,0.61,0.5882166613873931,0.800018846988678,0.0,0.0,0.0013469457626342773,0.0,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,14,1,RANDOM,3,8,0.61,0.5882166613873931,0.7986719012260437,0.62,0.5967741935483871,0.7979883551597595,-0.010000000000000009,-0.008557532160993975,-0.0006835460662841797,-0.010000000000000009,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,14,2,PROTECTED,-1,8,0.64,0.6376811594202898,0.8833072781562805,0.47,0.46994699469946993,1.0911195278167725,0.17000000000000004,0.16773416472081987,0.20781224966049194,0.14,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,14,2,RANDOM,0,8,0.64,0.6376811594202898,0.8833072781562805,0.63,0.6290726817042607,0.8848726749420166,0.010000000000000009,0.008608477716029128,0.001565396785736084,-0.010000000000000009,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,14,2,RANDOM,1,8,0.64,0.6376811594202898,0.8833072781562805,0.63,0.628178072555522,0.8807381987571716,0.010000000000000009,0.009503086864767751,-0.0025690793991088867,-0.010000000000000009,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,14,2,RANDOM,2,8,0.64,0.6376811594202898,0.8833072781562805,0.64,0.6376811594202898,0.8828569650650024,0.0,0.0,-0.00045031309127807617,0.0,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,14,2,RANDOM,3,8,0.64,0.6376811594202898,0.8833072781562805,0.6399999999999999,0.6386993175431553,0.8853502869606018,1.1102230246251565e-16,-0.0010181581228655423,0.002043008804321289,-0.010000000000000009,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,32,1,PROTECTED,-1,8,0.71,0.69662098545873,0.5720124244689941,0.62,0.5766488413547237,0.7640888690948486,0.08999999999999997,0.11997214410400625,0.1920764446258545,0.09999999999999998,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,32,1,RANDOM,0,8,0.71,0.69662098545873,0.5720124244689941,0.71,0.69662098545873,0.5717169046401978,0.0,0.0,-0.0002955198287963867,0.0,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,32,1,RANDOM,1,8,0.71,0.69662098545873,0.5720124244689941,0.6900000000000001,0.6726850385386971,0.572401762008667,0.019999999999999907,0.02393594692003287,0.00038933753967285156,0.019999999999999907,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,32,1,RANDOM,2,8,0.71,0.69662098545873,0.5720124244689941,0.72,0.7083333333333334,0.5708980560302734,-0.010000000000000009,-0.011712347874603402,-0.0011143684387207031,0.0,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,32,1,RANDOM,3,8,0.71,0.69662098545873,0.5720124244689941,0.71,0.69662098545873,0.5706143379211426,0.0,0.0,-0.0013980865478515625,0.0,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,32,2,PROTECTED,-1,8,0.71,0.7099709970997099,0.7517122626304626,0.61,0.6096486838154338,0.8583477139472961,0.09999999999999998,0.1003223132842761,0.1066354513168335,0.09999999999999998,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,32,2,RANDOM,0,8,0.71,0.7099709970997099,0.7517122626304626,0.71,0.7099709970997099,0.7516337633132935,0.0,0.0,-7.849931716918945e-05,0.0,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,32,2,RANDOM,1,8,0.71,0.7099709970997099,0.7517122626304626,0.71,0.7099709970997099,0.7532671093940735,0.0,0.0,0.0015548467636108398,0.019999999999999907,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,32,2,RANDOM,2,8,0.71,0.7099709970997099,0.7517122626304626,0.71,0.7099709970997099,0.7506553530693054,0.0,0.0,-0.0010569095611572266,0.0,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,32,2,RANDOM,3,8,0.71,0.7099709970997099,0.7517122626304626,0.71,0.7099709970997099,0.7532338500022888,0.0,0.0,0.0015215873718261719,0.0,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,35,1,PROTECTED,-1,8,1.0,1.0,0.027555637061595917,0.99,0.9899989998999901,0.07535862177610397,0.010000000000000009,0.010001000100009927,0.04780298471450806,0.06999999999999984,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,35,1,RANDOM,0,8,1.0,1.0,0.027555637061595917,1.0,1.0,0.027565425261855125,0.0,0.0,9.78820025920868e-06,0.0,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,35,1,RANDOM,1,8,1.0,1.0,0.027555637061595917,1.0,1.0,0.028236148878932,0.0,0.0,0.0006805118173360825,0.0,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,35,1,RANDOM,2,8,1.0,1.0,0.027555637061595917,1.0,1.0,0.0278009120374918,0.0,0.0,0.00024527497589588165,0.0,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,35,1,RANDOM,3,8,1.0,1.0,0.027555637061595917,1.0,1.0,0.026789555326104164,0.0,0.0,-0.0007660817354917526,0.0,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,35,2,PROTECTED,-1,8,0.8999999999999999,0.8998397435897436,0.2679676115512848,0.8300000000000001,0.8286117552172598,0.38236647844314575,0.06999999999999984,0.07122798837248379,0.11439886689186096,0.06999999999999984,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,35,2,RANDOM,0,8,0.8999999999999999,0.8998397435897436,0.2679676115512848,0.8999999999999999,0.8998397435897436,0.26767662167549133,0.0,0.0,-0.00029098987579345703,0.0,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,35,2,RANDOM,1,8,0.8999999999999999,0.8998397435897436,0.2679676115512848,0.8999999999999999,0.8998397435897436,0.26855185627937317,0.0,0.0,0.0005842447280883789,0.0,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,35,2,RANDOM,2,8,0.8999999999999999,0.8998397435897436,0.2679676115512848,0.8999999999999999,0.8998397435897436,0.2670432925224304,0.0,0.0,-0.0009243190288543701,0.0,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,35,2,RANDOM,3,8,0.8999999999999999,0.8998397435897436,0.2679676115512848,0.8999999999999999,0.8998397435897436,0.2678917944431305,0.0,0.0,-7.581710815429688e-05,0.0,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,43,1,PROTECTED,-1,8,0.92,0.92,0.2185441553592682,0.8200000000000001,0.8199279711884754,0.48175036907196045,0.09999999999999998,0.10007202881152466,0.26320621371269226,0.1399999999999999,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,43,1,RANDOM,0,8,0.92,0.92,0.2185441553592682,0.92,0.92,0.21901334822177887,0.0,0.0,0.00046919286251068115,0.0,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,43,1,RANDOM,1,8,0.92,0.92,0.2185441553592682,0.92,0.92,0.2188674807548523,0.0,0.0,0.00032332539558410645,0.0,,,,,,,,,,
OpenBMI_MI,3,H_CONCAT,43,1,RANDOM,2,8,0.92,0.92,0.2185441553592682,0.92,0.92,0.21795907616615295,0.0,0.0,-0.0005850791931152344,0.0,,,,,,,,,,
