task,fold,stage,subject,session,control,draw,rank,intact_BA,intact_macro_F1,intact_NLL,erased_BA,erased_macro_F1,erased_NLL,BA_loss,macro_F1_loss,NLL_change,final_P_change_L2_mean,final_P_norm_change_mean,final_P_cosine_mean
OpenBMI_MI,2,BRANCH_63,35,2,PROTECTED,-1,8,0.8,0.7933030177759405,0.46431446075439453,0.78,0.7688104245481295,0.5907007455825806,0.020000000000000018,0.024492593227810944,0.12638628482818604,0.41119396686553955,0.015151935629546642,0.9842739701271057
OpenBMI_MI,2,BRANCH_63,35,2,RANDOM,0,8,0.8,0.7933030177759405,0.46431446075439453,0.8,0.7933030177759405,0.46592384576797485,0.0,0.0,0.0016093850135803223,0.019600750878453255,-0.002940915757790208,0.9999653697013855
OpenBMI_MI,2,BRANCH_63,35,2,RANDOM,1,8,0.8,0.7933030177759405,0.46431446075439453,0.8,0.7933030177759405,0.4653093218803406,0.0,0.0,0.000994861125946045,0.01582062989473343,0.0005255580181255937,0.9999781250953674
OpenBMI_MI,2,BRANCH_63,35,2,RANDOM,2,8,0.8,0.7933030177759405,0.46431446075439453,0.8,0.7933030177759405,0.4653238356113434,0.0,0.0,0.0010093748569488525,0.020722923800349236,0.000201493501663208,0.9999580979347229
OpenBMI_MI,2,BRANCH_63,35,2,RANDOM,3,8,0.8,0.7933030177759405,0.46431446075439453,0.8,0.7933030177759405,0.4639749825000763,0.0,0.0,-0.0003394782543182373,0.018074361607432365,-0.0015394664369523525,0.999971330165863
OpenBMI_MI,2,BRANCH_63,45,1,PROTECTED,-1,8,0.78,0.779205138498595,0.4563988149166107,0.76,0.7599039615846338,0.4576128423213959,0.020000000000000018,0.01930117691396116,0.0012140274047851562,0.40319427847862244,-0.06541656702756882,0.9760886430740356
OpenBMI_MI,2,BRANCH_63,45,1,RANDOM,0,8,0.78,0.779205138498595,0.4563988149166107,0.78,0.779205138498595,0.45774853229522705,0.0,0.0,0.001349717378616333,0.02514476142823696,-0.0012144387001171708,0.9998983144760132
OpenBMI_MI,2,BRANCH_63,45,1,RANDOM,1,8,0.78,0.779205138498595,0.4563988149166107,0.78,0.779205138498595,0.4561951160430908,0.0,0.0,-0.00020369887351989746,0.023964526131749153,-0.00014170407666824758,0.9999105334281921
OpenBMI_MI,2,BRANCH_63,45,1,RANDOM,2,8,0.78,0.779205138498595,0.4563988149166107,0.78,0.779205138498595,0.4576733410358429,0.0,0.0,0.0012745261192321777,0.031768735498189926,-0.006256126333028078,0.9998323917388916
OpenBMI_MI,2,BRANCH_63,45,1,RANDOM,3,8,0.78,0.779205138498595,0.4563988149166107,0.78,0.779205138498595,0.45608988404273987,0.0,0.0,-0.0003089308738708496,0.028743796050548553,0.0005044364952482283,0.9998659491539001
OpenBMI_MI,2,BRANCH_63,45,2,PROTECTED,-1,8,0.79,0.7889659330720531,0.4395546317100525,0.76,0.7575757575757576,0.517900824546814,0.030000000000000027,0.031390175496295525,0.07834619283676147,0.40697821974754333,-0.09032044559717178,0.9723833203315735
OpenBMI_MI,2,BRANCH_63,45,2,RANDOM,0,8,0.79,0.7889659330720531,0.4395546317100525,0.79,0.7889659330720531,0.44048646092414856,0.0,0.0,0.0009318292140960693,0.02002245932817459,-0.0004794949200004339,0.9999231696128845
OpenBMI_MI,2,BRANCH_63,45,2,RANDOM,1,8,0.79,0.7889659330720531,0.4395546317100525,0.79,0.7889659330720531,0.43938514590263367,0.0,0.0,-0.00016948580741882324,0.02165871113538742,-0.0003202456282451749,0.9999195337295532
OpenBMI_MI,2,BRANCH_63,45,2,RANDOM,2,8,0.79,0.7889659330720531,0.4395546317100525,0.79,0.7889659330720531,0.44078612327575684,0.0,0.0,0.0012314915657043457,0.02769036591053009,-0.0030664706137031317,0.999850869178772
OpenBMI_MI,2,BRANCH_63,45,2,RANDOM,3,8,0.79,0.7889659330720531,0.4395546317100525,0.79,0.7889659330720531,0.43935635685920715,0.0,0.0,-0.00019827485084533691,0.02295972779393196,-0.0001447784889023751,0.9999146461486816
OpenBMI_MI,2,BRANCH_63,46,1,PROTECTED,-1,8,0.6,0.586606035551881,1.2087070941925049,0.63,0.6161427533976553,1.0366308689117432,-0.030000000000000027,-0.029536717845774385,-0.17207622528076172,0.5071203708648682,0.0036850273609161377,0.9836217761039734
OpenBMI_MI,2,BRANCH_63,46,1,RANDOM,0,8,0.6,0.586606035551881,1.2087070941925049,0.6,0.586606035551881,1.2101693153381348,0.0,0.0,0.0014622211456298828,0.034724533557891846,-0.0012557279551401734,0.999920129776001
OpenBMI_MI,2,BRANCH_63,46,1,RANDOM,1,8,0.6,0.586606035551881,1.2087070941925049,0.5900000000000001,0.5746446726838883,1.2101231813430786,0.009999999999999898,0.011961362867992653,0.0014160871505737305,0.032145630568265915,0.0015105712227523327,0.9999391436576843
OpenBMI_MI,2,BRANCH_63,46,1,RANDOM,2,8,0.6,0.586606035551881,1.2087070941925049,0.6,0.586606035551881,1.2087149620056152,0.0,0.0,7.867813110351562e-06,0.038627639412879944,-0.00013351082452572882,0.9999016523361206
OpenBMI_MI,2,BRANCH_63,46,1,RANDOM,3,8,0.6,0.586606035551881,1.2087070941925049,0.6,0.586606035551881,1.2084379196166992,0.0,0.0,-0.00026917457580566406,0.03798624128103256,-0.0005666506476700306,0.9999160766601562
OpenBMI_MI,2,BRANCH_63,46,2,PROTECTED,-1,8,0.69,0.6615351020853806,0.8987359404563904,0.6599999999999999,0.6310763888888888,0.8941221833229065,0.030000000000000027,0.030458713196491738,-0.004613757133483887,0.44742581248283386,-0.0030361211393028498,0.9868589043617249
OpenBMI_MI,2,BRANCH_63,46,2,RANDOM,0,8,0.69,0.6615351020853806,0.8987359404563904,0.69,0.6615351020853806,0.897019624710083,0.0,0.0,-0.001716315746307373,0.03421828895807266,0.00039843679405748844,0.9999176263809204
OpenBMI_MI,2,BRANCH_63,46,2,RANDOM,1,8,0.69,0.6615351020853806,0.8987359404563904,0.69,0.6615351020853806,0.9008112549781799,0.0,0.0,0.0020753145217895508,0.029621610417962074,-0.000169082879438065,0.999936044216156
OpenBMI_MI,2,BRANCH_63,46,2,RANDOM,2,8,0.69,0.6615351020853806,0.8987359404563904,0.69,0.6615351020853806,0.9004634618759155,0.0,0.0,0.0017275214195251465,0.03685249015688896,-0.0013314617099240422,0.999905526638031
OpenBMI_MI,2,BRANCH_63,46,2,RANDOM,3,8,0.69,0.6615351020853806,0.8987359404563904,0.69,0.6615351020853806,0.8987211585044861,0.0,0.0,-1.4781951904296875e-05,0.03209751471877098,-0.0007837092853151262,0.9999221563339233
OpenBMI_MI,2,BRANCH_127,5,1,PROTECTED,-1,8,0.95,0.9499949994999499,0.18615253269672394,0.94,0.94,0.2014712691307068,0.010000000000000009,0.009994999499949975,0.015318736433982849,0.5764291882514954,-0.11186719685792923,0.977796733379364
OpenBMI_MI,2,BRANCH_127,5,1,RANDOM,0,8,0.95,0.9499949994999499,0.18615253269672394,0.95,0.9499949994999499,0.1855458766222,0.0,0.0,-0.0006066560745239258,0.027086256071925163,-0.0021026611793786287,0.9999468922615051
OpenBMI_MI,2,BRANCH_127,5,1,RANDOM,1,8,0.95,0.9499949994999499,0.18615253269672394,0.95,0.9499949994999499,0.18520469963550568,0.0,0.0,-0.0009478330612182617,0.029012050479650497,0.0033882856369018555,0.9999383687973022
OpenBMI_MI,2,BRANCH_127,5,1,RANDOM,2,8,0.95,0.9499949994999499,0.18615253269672394,0.95,0.9499949994999499,0.18611541390419006,0.0,0.0,-3.711879253387451e-05,0.026165323331952095,-0.0028351556975394487,0.9999512434005737
OpenBMI_MI,2,BRANCH_127,5,1,RANDOM,3,8,0.95,0.9499949994999499,0.18615253269672394,0.95,0.9499949994999499,0.18571723997592926,0.0,0.0,-0.00043529272079467773,0.030395135283470154,0.00017405152902938426,0.9999287128448486
OpenBMI_MI,2,BRANCH_127,5,2,PROTECTED,-1,8,0.73,0.7237851662404092,0.6655815243721008,0.7,0.6940024479804161,0.7086667418479919,0.030000000000000027,0.029782718259993124,0.04308521747589111,0.548693060874939,-0.04700435698032379,0.9819588661193848
OpenBMI_MI,2,BRANCH_127,5,2,RANDOM,0,8,0.73,0.7237851662404092,0.6655815243721008,0.72,0.7144022847817217,0.6640291810035706,0.010000000000000009,0.009382881458687486,-0.0015523433685302734,0.025394558906555176,-0.0011804139940068126,0.9999622106552124
OpenBMI_MI,2,BRANCH_127,5,2,RANDOM,1,8,0.73,0.7237851662404092,0.6655815243721008,0.73,0.7237851662404092,0.6617881655693054,0.0,0.0,-0.00379335880279541,0.024556346237659454,-0.00044707657070830464,0.9999609589576721
OpenBMI_MI,2,BRANCH_127,5,2,RANDOM,2,8,0.73,0.7237851662404092,0.6655815243721008,0.73,0.7237851662404092,0.6659804582595825,0.0,0.0,0.00039893388748168945,0.02367406338453293,0.0002061843842966482,0.9999665021896362
OpenBMI_MI,2,BRANCH_127,5,2,RANDOM,3,8,0.73,0.7237851662404092,0.6655815243721008,0.72,0.7144022847817217,0.6653162240982056,0.010000000000000009,0.009382881458687486,-0.00026530027389526367,0.027157308533787727,0.001742773107253015,0.9999540448188782
OpenBMI_MI,2,BRANCH_127,6,1,PROTECTED,-1,8,0.9099999999999999,0.9092650468797259,0.2796129286289215,0.88,0.8782467532467533,0.34357407689094543,0.029999999999999916,0.031018293632972593,0.06396114826202393,0.527896523475647,-0.07311567664146423,0.9739512801170349
OpenBMI_MI,2,BRANCH_127,6,1,RANDOM,0,8,0.9099999999999999,0.9092650468797259,0.2796129286289215,0.9099999999999999,0.9092650468797259,0.27902573347091675,0.0,0.0,-0.0005871951580047607,0.020282823592424393,0.000586740963626653,0.9999561905860901
OpenBMI_MI,2,BRANCH_127,6,1,RANDOM,1,8,0.9099999999999999,0.9092650468797259,0.2796129286289215,0.9099999999999999,0.9092650468797259,0.2799372375011444,0.0,0.0,0.0003243088722229004,0.020629096776247025,0.001999381696805358,0.9999556541442871
OpenBMI_MI,2,BRANCH_127,6,1,RANDOM,2,8,0.9099999999999999,0.9092650468797259,0.2796129286289215,0.9099999999999999,0.9092650468797259,0.27967000007629395,0.0,0.0,5.7071447372436523e-05,0.021180860698223114,-0.0013036084128543735,0.9999560713768005
OpenBMI_MI,2,BRANCH_127,6,1,RANDOM,3,8,0.9099999999999999,0.9092650468797259,0.2796129286289215,0.9099999999999999,0.9092650468797259,0.28063255548477173,0.0,0.0,0.0010196268558502197,0.023042824119329453,0.0006165647646412253,0.9999457597732544
OpenBMI_MI,2,BRANCH_127,6,2,PROTECTED,-1,8,0.96,0.9599358974358975,0.15297077596187592,0.9299999999999999,0.9296553110240177,0.17863595485687256,0.030000000000000027,0.030280586411879806,0.025665178894996643,0.52766352891922,-0.08698341995477676,0.9757274389266968
OpenBMI_MI,2,BRANCH_127,6,2,RANDOM,0,8,0.96,0.9599358974358975,0.15297077596187592,0.96,0.9599358974358975,0.15280179679393768,0.0,0.0,-0.00016897916793823242,0.02083110623061657,-0.00017149806080851704,0.9999639987945557
OpenBMI_MI,2,BRANCH_127,6,2,RANDOM,1,8,0.96,0.9599358974358975,0.15297077596187592,0.96,0.9599358974358975,0.1532142609357834,0.0,0.0,0.0002434849739074707,0.024518517777323723,0.002668190049007535,0.9999474883079529
OpenBMI_MI,2,BRANCH_127,6,2,RANDOM,2,8,0.96,0.9599358974358975,0.15297077596187592,0.96,0.9599358974358975,0.15258842706680298,0.0,0.0,-0.000382348895072937,0.02223895862698555,-0.0029320442117750645,0.9999586343765259
OpenBMI_MI,2,BRANCH_127,6,2,RANDOM,3,8,0.96,0.9599358974358975,0.15297077596187592,0.96,0.9599358974358975,0.15339164435863495,0.0,0.0,0.0004208683967590332,0.025075359269976616,0.0010407066438347101,0.9999330639839172
OpenBMI_MI,2,BRANCH_127,14,1,PROTECTED,-1,8,0.6900000000000001,0.6726850385386971,0.7675359845161438,0.67,0.6515679442508711,0.7234746813774109,0.020000000000000018,0.021117094287826044,-0.04406130313873291,0.5198608040809631,-0.07088302820920944,0.9754014015197754
OpenBMI_MI,2,BRANCH_127,14,1,RANDOM,0,8,0.6900000000000001,0.6726850385386971,0.7675359845161438,0.6900000000000001,0.6726850385386971,0.7691844701766968,0.0,0.0,0.0016484856605529785,0.030647292733192444,-0.0008499616524204612,0.9998956918716431
OpenBMI_MI,2,BRANCH_127,14,1,RANDOM,1,8,0.6900000000000001,0.6726850385386971,0.7675359845161438,0.68,0.6604414261460102,0.7685858011245728,0.010000000000000009,0.012243612392686898,0.001049816608428955,0.028511857613921165,0.0008751183631829917,0.9999258518218994
OpenBMI_MI,2,BRANCH_127,14,1,RANDOM,2,8,0.6900000000000001,0.6726850385386971,0.7675359845161438,0.6900000000000001,0.6726850385386971,0.7692617177963257,0.0,0.0,0.0017257332801818848,0.02896472066640854,0.0007888668915256858,0.9999291896820068
OpenBMI_MI,2,BRANCH_127,14,1,RANDOM,3,8,0.6900000000000001,0.6726850385386971,0.7675359845161438,0.6900000000000001,0.6726850385386971,0.7683320641517639,0.0,0.0,0.0007960796356201172,0.03363708034157753,-0.00031895400024950504,0.9998930096626282
OpenBMI_MI,2,BRANCH_127,14,2,PROTECTED,-1,8,0.66,0.6550324675324675,0.9310095310211182,0.63,0.6214833759590792,0.9435522556304932,0.030000000000000027,0.03354909157338826,0.012542724609375,0.5693461298942566,-0.11611264199018478,0.9801294803619385
OpenBMI_MI,2,BRANCH_127,14,2,RANDOM,0,8,0.66,0.6550324675324675,0.9310095310211182,0.66,0.6550324675324675,0.9294760823249817,0.0,0.0,-0.0015334486961364746,0.027478065341711044,0.0011283147614449263,0.9999513030052185
OpenBMI_MI,2,BRANCH_127,14,2,RANDOM,1,8,0.66,0.6550324675324675,0.9310095310211182,0.66,0.6550324675324675,0.9288123846054077,0.0,0.0,-0.0021971464157104492,0.028673361986875534,0.002655619289726019,0.9999405145645142
OpenBMI_MI,2,BRANCH_127,14,2,RANDOM,2,8,0.66,0.6550324675324675,0.9310095310211182,0.66,0.6550324675324675,0.9332436919212341,0.0,0.0,0.002234160900115967,0.029241060838103294,0.00011229276424273849,0.9999432563781738
OpenBMI_MI,2,BRANCH_127,14,2,RANDOM,3,8,0.66,0.6550324675324675,0.9310095310211182,0.66,0.6550324675324675,0.9304717183113098,0.0,0.0,-0.0005378127098083496,0.030992548912763596,0.00032716512214392424,0.9999297261238098
OpenBMI_MI,2,BRANCH_127,35,1,PROTECTED,-1,8,0.97,0.96999699969997,0.059237636625766754,0.97,0.96999699969997,0.060151707381010056,0.0,0.0,0.0009140707552433014,0.3900394141674042,-0.05577090382575989,0.9823712706565857
OpenBMI_MI,2,BRANCH_127,35,1,RANDOM,0,8,0.97,0.96999699969997,0.059237636625766754,0.97,0.96999699969997,0.059289637953042984,0.0,0.0,5.200132727622986e-05,0.014842081815004349,-5.698919267160818e-05,0.9999697804450989
OpenBMI_MI,2,BRANCH_127,35,1,RANDOM,1,8,0.97,0.96999699969997,0.059237636625766754,0.97,0.96999699969997,0.05904051288962364,0.0,0.0,-0.00019712373614311218,0.016117580235004425,0.0017929100431501865,0.999967098236084
OpenBMI_MI,2,BRANCH_127,35,1,RANDOM,2,8,0.97,0.96999699969997,0.059237636625766754,0.97,0.96999699969997,0.05968870595097542,0.0,0.0,0.00045106932520866394,0.017478054389357567,0.000263886438915506,0.999961793422699
OpenBMI_MI,2,BRANCH_127,35,1,RANDOM,3,8,0.97,0.96999699969997,0.059237636625766754,0.97,0.96999699969997,0.059212371706962585,0.0,0.0,-2.52649188041687e-05,0.018601275980472565,0.0021859537810087204,0.9999549984931946
OpenBMI_MI,2,BRANCH_127,35,2,PROTECTED,-1,8,0.8,0.7933030177759405,0.46431446075439453,0.8,0.7933030177759405,0.4530686140060425,0.0,0.0,-0.01124584674835205,0.4050198793411255,-0.055613040924072266,0.9865670800209045
OpenBMI_MI,2,BRANCH_127,35,2,RANDOM,0,8,0.8,0.7933030177759405,0.46431446075439453,0.8,0.7933030177759405,0.4646258056163788,0.0,0.0,0.00031134486198425293,0.018079565837979317,0.0018789791502058506,0.9999755024909973
OpenBMI_MI,2,BRANCH_127,35,2,RANDOM,1,8,0.8,0.7933030177759405,0.46431446075439453,0.8,0.7933030177759405,0.4657611846923828,0.0,0.0,0.0014467239379882812,0.01724395342171192,0.0007486713002435863,0.9999760985374451
OpenBMI_MI,2,BRANCH_127,35,2,RANDOM,2,8,0.8,0.7933030177759405,0.46431446075439453,0.8,0.7933030177759405,0.4658462405204773,0.0,0.0,0.0015317797660827637,0.02115352638065815,-0.00011517405800987035,0.9999495148658752
OpenBMI_MI,2,BRANCH_127,35,2,RANDOM,3,8,0.8,0.7933030177759405,0.46431446075439453,0.8,0.7933030177759405,0.4632357358932495,0.0,0.0,-0.0010787248611450195,0.018720664083957672,0.0017527937889099121,0.9999728202819824
OpenBMI_MI,2,BRANCH_127,45,1,PROTECTED,-1,8,0.78,0.779205138498595,0.4563988149166107,0.81,0.8095238095238095,0.4374501407146454,-0.030000000000000027,-0.030318671025214572,-0.018948674201965332,0.4185531735420227,-0.08392439782619476,0.9743075370788574
OpenBMI_MI,2,BRANCH_127,45,1,RANDOM,0,8,0.78,0.779205138498595,0.4563988149166107,0.78,0.779205138498595,0.45487841963768005,0.0,0.0,-0.001520395278930664,0.022429771721363068,0.00021016239770688117,0.9999277591705322
OpenBMI_MI,2,BRANCH_127,45,1,RANDOM,1,8,0.78,0.779205138498595,0.4563988149166107,0.78,0.779205138498595,0.4570219814777374,0.0,0.0,0.000623166561126709,0.02373639866709709,0.001672317972406745,0.9999146461486816
OpenBMI_MI,2,BRANCH_127,45,1,RANDOM,2,8,0.78,0.779205138498595,0.4563988149166107,0.78,0.779205138498595,0.4552901089191437,0.0,0.0,-0.001108705997467041,0.02329270914196968,0.0016085010720416903,0.9999240636825562
OpenBMI_MI,2,BRANCH_127,45,1,RANDOM,3,8,0.78,0.779205138498595,0.4563988149166107,0.78,0.779205138498595,0.4564386010169983,0.0,0.0,3.978610038757324e-05,0.022897616028785706,0.002863188274204731,0.999926745891571
OpenBMI_MI,2,BRANCH_127,45,2,PROTECTED,-1,8,0.79,0.7889659330720531,0.4395546317100525,0.79,0.7882851093860268,0.4348035156726837,0.0,0.0006808236860262884,-0.004751116037368774,0.41661036014556885,-0.08889831602573395,0.9716846942901611
OpenBMI_MI,2,BRANCH_127,45,2,RANDOM,0,8,0.79,0.7889659330720531,0.4395546317100525,0.79,0.7889659330720531,0.43785884976387024,0.0,0.0,-0.001695781946182251,0.019422044977545738,-0.0026103120762854815,0.9999315738677979
OpenBMI_MI,2,BRANCH_127,45,2,RANDOM,1,8,0.79,0.7889659330720531,0.4395546317100525,0.78,0.7785829307568438,0.4393007755279541,0.010000000000000009,0.010383002315209278,-0.00025385618209838867,0.019392071291804314,0.0010434866417199373,0.999935507774353
OpenBMI_MI,2,BRANCH_127,45,2,RANDOM,2,8,0.79,0.7889659330720531,0.4395546317100525,0.79,0.7889659330720531,0.4395154118537903,0.0,0.0,-3.921985626220703e-05,0.022382337599992752,-0.0015415400266647339,0.9999143481254578
OpenBMI_MI,2,BRANCH_127,45,2,RANDOM,3,8,0.79,0.7889659330720531,0.4395546317100525,0.79,0.7889659330720531,0.4393344223499298,0.0,0.0,-0.00022020936012268066,0.022635869681835175,0.002706331666558981,0.9999145269393921
OpenBMI_MI,2,BRANCH_127,46,1,PROTECTED,-1,8,0.6,0.586606035551881,1.2087070941925049,0.61,0.5882166613873931,1.202073335647583,-0.010000000000000009,-0.0016106258355121916,-0.006633758544921875,0.5308594703674316,-0.09959281980991364,0.9824832677841187
OpenBMI_MI,2,BRANCH_127,46,1,RANDOM,0,8,0.6,0.586606035551881,1.2087070941925049,0.6,0.586606035551881,1.2068676948547363,0.0,0.0,-0.0018393993377685547,0.03069327585399151,0.0007866418454796076,0.9999440908432007
OpenBMI_MI,2,BRANCH_127,46,1,RANDOM,1,8,0.6,0.586606035551881,1.2087070941925049,0.6,0.586606035551881,1.2096869945526123,0.0,0.0,0.0009799003601074219,0.033949192613363266,0.0011010324815288186,0.999937891960144
OpenBMI_MI,2,BRANCH_127,46,1,RANDOM,2,8,0.6,0.586606035551881,1.2087070941925049,0.6,0.586606035551881,1.2086862325668335,0.0,0.0,-2.086162567138672e-05,0.031989578157663345,0.0016042637871578336,0.9999427795410156
OpenBMI_MI,2,BRANCH_127,46,1,RANDOM,3,8,0.6,0.586606035551881,1.2087070941925049,0.6,0.586606035551881,1.209812879562378,0.0,0.0,0.0011057853698730469,0.0327223539352417,-0.00015317440556827933,0.9999411702156067
OpenBMI_MI,2,BRANCH_127,46,2,PROTECTED,-1,8,0.69,0.6615351020853806,0.8987359404563904,0.65,0.6072270227808326,0.9858525991439819,0.039999999999999925,0.05430807930454795,0.08711665868759155,0.5051047801971436,-0.11737077683210373,0.9830071926116943
OpenBMI_MI,2,BRANCH_127,46,2,RANDOM,0,8,0.69,0.6615351020853806,0.8987359404563904,0.69,0.6615351020853806,0.8992167115211487,0.0,0.0,0.0004807710647583008,0.02934163808822632,0.0010302984155714512,0.9999340772628784
OpenBMI_MI,2,BRANCH_127,46,2,RANDOM,1,8,0.69,0.6615351020853806,0.8987359404563904,0.69,0.6615351020853806,0.901122510433197,0.0,0.0,0.0023865699768066406,0.030811481177806854,0.000835230341181159,0.9999272227287292
OpenBMI_MI,2,BRANCH_127,46,2,RANDOM,2,8,0.69,0.6615351020853806,0.8987359404563904,0.69,0.6615351020853806,0.8982694149017334,0.0,0.0,-0.0004665255546569824,0.030818447470664978,0.0006172680878080428,0.9999334812164307
OpenBMI_MI,2,BRANCH_127,46,2,RANDOM,3,8,0.69,0.6615351020853806,0.8987359404563904,0.69,0.6615351020853806,0.8976036310195923,0.0,0.0,-0.0011323094367980957,0.03272118419408798,-0.0018134010024368763,0.9999220371246338
OpenBMI_MI,3,BRANCH_15,8,1,PROTECTED,-1,8,0.8300000000000001,0.8291628982011858,0.5728697776794434,0.76,0.76,0.6472757458686829,0.07000000000000006,0.06916289820118582,0.0744059681892395,0.6920222640037537,-0.010233869776129723,0.9735190868377686
OpenBMI_MI,3,BRANCH_15,8,1,RANDOM,0,8,0.8300000000000001,0.8291628982011858,0.5728697776794434,0.8300000000000001,0.8291628982011858,0.5694068670272827,0.0,0.0,-0.0034629106521606445,0.03448280319571495,-0.002921692095696926,0.9999289512634277
OpenBMI_MI,3,BRANCH_15,8,1,RANDOM,1,8,0.8300000000000001,0.8291628982011858,0.5728697776794434,0.8200000000000001,0.818840579710145,0.5739339590072632,0.010000000000000009,0.010322318491040816,0.0010641813278198242,0.0419488325715065,-0.00018483161693438888,0.9998939037322998
OpenBMI_MI,3,BRANCH_15,8,1,RANDOM,2,8,0.8300000000000001,0.8291628982011858,0.5728697776794434,0.8200000000000001,0.818840579710145,0.5750352144241333,0.010000000000000009,0.010322318491040816,0.0021654367446899414,0.03398897126317024,-0.0005600976874120533,0.999935507774353
OpenBMI_MI,3,BRANCH_15,8,1,RANDOM,3,8,0.8300000000000001,0.8291628982011858,0.5728697776794434,0.8300000000000001,0.8291628982011858,0.5714349150657654,0.0,0.0,-0.0014348626136779785,0.033851925283670425,-0.0036206115037202835,0.9999349117279053
OpenBMI_MI,3,BRANCH_15,8,2,PROTECTED,-1,8,0.8400000000000001,0.8397435897435898,0.4777502119541168,0.81,0.8095238095238095,0.48334014415740967,0.030000000000000027,0.030219780219780223,0.005589932203292847,0.7171990275382996,0.017377471551299095,0.9725095629692078
OpenBMI_MI,3,BRANCH_15,8,2,RANDOM,0,8,0.8400000000000001,0.8397435897435898,0.4777502119541168,0.8400000000000001,0.8397435897435898,0.4774714708328247,0.0,0.0,-0.00027874112129211426,0.039995189756155014,0.0018809210741892457,0.9998946189880371
OpenBMI_MI,3,BRANCH_15,8,2,RANDOM,1,8,0.8400000000000001,0.8397435897435898,0.4777502119541168,0.8400000000000001,0.8397435897435898,0.478190541267395,0.0,0.0,0.00044032931327819824,0.04437150061130524,-0.002981785451993346,0.9998888373374939
OpenBMI_MI,3,BRANCH_15,8,2,RANDOM,2,8,0.8400000000000001,0.8397435897435898,0.4777502119541168,0.8300000000000001,0.8295739348370927,0.4756646752357483,0.010000000000000009,0.010169654906497017,-0.0020855367183685303,0.03789367526769638,-0.0002532470098230988,0.9999169111251831
OpenBMI_MI,3,BRANCH_15,8,2,RANDOM,3,8,0.8400000000000001,0.8397435897435898,0.4777502119541168,0.8300000000000001,0.8295739348370927,0.47826480865478516,0.010000000000000009,0.010169654906497017,0.000514596700668335,0.04102117568254471,-0.0002312696014996618,0.9999003410339355
OpenBMI_MI,3,BRANCH_15,14,1,PROTECTED,-1,8,0.61,0.5882166613873931,0.7986719012260437,0.6100000000000001,0.6080795899909557,0.8832900524139404,-1.1102230246251565e-16,-0.019862928603562535,0.08461815118789673,0.6007102131843567,-0.10146573930978775,0.967477023601532
OpenBMI_MI,3,BRANCH_15,14,1,RANDOM,0,8,0.61,0.5882166613873931,0.7986719012260437,0.61,0.5882166613873931,0.8006163239479065,0.0,0.0,0.001944422721862793,0.03045174665749073,-0.00025624572299420834,0.9998968243598938
OpenBMI_MI,3,BRANCH_15,14,1,RANDOM,1,8,0.61,0.5882166613873931,0.7986719012260437,0.62,0.6006725514922235,0.7978227138519287,-0.010000000000000009,-0.012455890104830392,-0.0008491873741149902,0.03817587345838547,-0.0030590880196541548,0.9998482465744019
OpenBMI_MI,3,BRANCH_15,14,1,RANDOM,2,8,0.61,0.5882166613873931,0.7986719012260437,0.62,0.5967741935483871,0.798987627029419,-0.010000000000000009,-0.008557532160993975,0.00031572580337524414,0.032662056386470795,-0.0009558653691783547,0.9999005198478699
OpenBMI_MI,3,BRANCH_15,14,1,RANDOM,3,8,0.61,0.5882166613873931,0.7986719012260437,0.62,0.5967741935483871,0.7989128828048706,-0.010000000000000009,-0.008557532160993975,0.0002409815788269043,0.03166791424155235,-0.001658257213421166,0.999900758266449
OpenBMI_MI,3,BRANCH_15,14,2,PROTECTED,-1,8,0.64,0.6376811594202898,0.8833072781562805,0.61,0.6052232007288187,0.8681184649467468,0.030000000000000027,0.032457958691471056,-0.015188813209533691,0.5883915424346924,0.011072495952248573,0.9720812439918518
OpenBMI_MI,3,BRANCH_15,14,2,RANDOM,0,8,0.64,0.6376811594202898,0.8833072781562805,0.65,0.6471418489767113,0.8828917741775513,-0.010000000000000009,-0.009460689556421542,-0.00041550397872924805,0.03331512585282326,-0.0001584649144206196,0.9999079704284668
OpenBMI_MI,3,BRANCH_15,14,2,RANDOM,1,8,0.64,0.6376811594202898,0.8833072781562805,0.64,0.6376811594202898,0.8849176168441772,0.0,0.0,0.0016103386878967285,0.04073770344257355,-0.007282717153429985,0.9998617768287659
OpenBMI_MI,3,BRANCH_15,14,2,RANDOM,2,8,0.64,0.6376811594202898,0.8833072781562805,0.6399999999999999,0.6386993175431553,0.8847001791000366,1.1102230246251565e-16,-0.0010181581228655423,0.0013929009437561035,0.031240375712513924,-0.0022199845407158136,0.9999221563339233
OpenBMI_MI,3,BRANCH_15,14,2,RANDOM,3,8,0.64,0.6376811594202898,0.8833072781562805,0.64,0.6376811594202898,0.8844720721244812,0.0,0.0,0.0011647939682006836,0.033169232308864594,-0.001903487485833466,0.9998975992202759
OpenBMI_MI,3,BRANCH_15,32,1,PROTECTED,-1,8,0.71,0.69662098545873,0.5720124244689941,0.64,0.6138996138996139,0.6562707424163818,0.06999999999999995,0.08272137155911607,0.0842583179473877,0.3861907720565796,-0.03461310267448425,0.9895781874656677
OpenBMI_MI,3,BRANCH_15,32,1,RANDOM,0,8,0.71,0.69662098545873,0.5720124244689941,0.71,0.69662098545873,0.5722928643226624,0.0,0.0,0.0002804398536682129,0.019731396809220314,-7.80713526182808e-05,0.9999771118164062
