task,fold,stage,split,coordinate,trials_or_centroids,biological_subjects,mean_R2,variance_weighted_R2,mean_Pearson,cosine,normalized_MSE,R2,Pearson,subject,pathway_rank,feature_dimension,Q_mu_sha256
OpenBMI_MI,1,H_SHARED2,DISCOVERY_SUBJECT_DISJOINT_TRIALS,3,1200,6,,,,,,0.5869683241503808,0.7838538606839177,,8,3968,ae1125062e595238055f20219e5133a36fb5e625d7738a0e233c392ccbf1ce79
OpenBMI_MI,1,H_SHARED2,DISCOVERY_SUBJECT_DISJOINT_TRIALS,4,1200,6,,,,,,0.36229683732843476,0.6460369895419869,,8,3968,ae1125062e595238055f20219e5133a36fb5e625d7738a0e233c392ccbf1ce79
OpenBMI_MI,1,H_SHARED2,DISCOVERY_SUBJECT_DISJOINT_TRIALS,5,1200,6,,,,,,0.33851005513898713,0.6022100377404525,,8,3968,ae1125062e595238055f20219e5133a36fb5e625d7738a0e233c392ccbf1ce79
OpenBMI_MI,1,H_SHARED2,DISCOVERY_SUBJECT_DISJOINT_TRIALS,6,1200,6,,,,,,0.3277033923798829,0.594545868239026,,8,3968,ae1125062e595238055f20219e5133a36fb5e625d7738a0e233c392ccbf1ce79
OpenBMI_MI,1,H_SHARED2,DISCOVERY_SUBJECT_DISJOINT_TRIALS,7,1200,6,,,,,,0.250760237126074,0.6181080013733973,,8,3968,ae1125062e595238055f20219e5133a36fb5e625d7738a0e233c392ccbf1ce79
OpenBMI_MI,1,H_SHARED2,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.29949671188174093,0.3005036269515672,,,0.6994963730484328,,,1,8,3968,ae1125062e595238055f20219e5133a36fb5e625d7738a0e233c392ccbf1ce79
OpenBMI_MI,1,H_SHARED2,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.3303195468571237,0.33227732096358076,,,0.6677226790364192,,,8,8,3968,ae1125062e595238055f20219e5133a36fb5e625d7738a0e233c392ccbf1ce79
OpenBMI_MI,1,H_SHARED2,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.2612944782459661,0.2541977383471793,,,0.7458022616528207,,,11,8,3968,ae1125062e595238055f20219e5133a36fb5e625d7738a0e233c392ccbf1ce79
OpenBMI_MI,1,H_SHARED2,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.41423771864771763,0.4415560338668717,,,0.5584439661331283,,,15,8,3968,ae1125062e595238055f20219e5133a36fb5e625d7738a0e233c392ccbf1ce79
OpenBMI_MI,1,H_SHARED2,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.3058002474922016,0.3047713088623921,,,0.6952286911376079,,,44,8,3968,ae1125062e595238055f20219e5133a36fb5e625d7738a0e233c392ccbf1ce79
OpenBMI_MI,1,H_SHARED2,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.3547293080327222,0.3511511292181769,,,0.6488488707818231,,,52,8,3968,ae1125062e595238055f20219e5133a36fb5e625d7738a0e233c392ccbf1ce79
OpenBMI_MI,1,EMBEDDING,DISCOVERY_SUBJECT_DISJOINT_TRIALS,ALL,1200,6,0.9999999999999982,0.9999999999999981,0.9999999999999992,0.9999999999999992,1.8416965562711935e-15,,,,8,64,20c2580660733da58408dd868d2cd9bc05f40b6841de68ed3c0c5abb6070d220
OpenBMI_MI,1,EMBEDDING,DISCOVERY_SUBJECT_DISJOINT_TRIALS,0,1200,6,,,,,,0.9999999999999988,0.9999999999999989,,8,64,20c2580660733da58408dd868d2cd9bc05f40b6841de68ed3c0c5abb6070d220
OpenBMI_MI,1,EMBEDDING,DISCOVERY_SUBJECT_DISJOINT_TRIALS,1,1200,6,,,,,,0.9999999999999981,0.9999999999999996,,8,64,20c2580660733da58408dd868d2cd9bc05f40b6841de68ed3c0c5abb6070d220
OpenBMI_MI,1,EMBEDDING,DISCOVERY_SUBJECT_DISJOINT_TRIALS,2,1200,6,,,,,,0.9999999999999983,0.9999999999999991,,8,64,20c2580660733da58408dd868d2cd9bc05f40b6841de68ed3c0c5abb6070d220
OpenBMI_MI,1,EMBEDDING,DISCOVERY_SUBJECT_DISJOINT_TRIALS,3,1200,6,,,,,,0.9999999999999972,0.9999999999999989,,8,64,20c2580660733da58408dd868d2cd9bc05f40b6841de68ed3c0c5abb6070d220
OpenBMI_MI,1,EMBEDDING,DISCOVERY_SUBJECT_DISJOINT_TRIALS,4,1200,6,,,,,,0.9999999999999973,0.9999999999999989,,8,64,20c2580660733da58408dd868d2cd9bc05f40b6841de68ed3c0c5abb6070d220
OpenBMI_MI,1,EMBEDDING,DISCOVERY_SUBJECT_DISJOINT_TRIALS,5,1200,6,,,,,,0.9999999999999991,0.9999999999999997,,8,64,20c2580660733da58408dd868d2cd9bc05f40b6841de68ed3c0c5abb6070d220
OpenBMI_MI,1,EMBEDDING,DISCOVERY_SUBJECT_DISJOINT_TRIALS,6,1200,6,,,,,,0.9999999999999981,0.999999999999999,,8,64,20c2580660733da58408dd868d2cd9bc05f40b6841de68ed3c0c5abb6070d220
OpenBMI_MI,1,EMBEDDING,DISCOVERY_SUBJECT_DISJOINT_TRIALS,7,1200,6,,,,,,0.9999999999999981,0.9999999999999996,,8,64,20c2580660733da58408dd868d2cd9bc05f40b6841de68ed3c0c5abb6070d220
OpenBMI_MI,1,EMBEDDING,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.9999999999999981,0.9999999999999982,,,1.817331671053118e-15,,,1,8,64,20c2580660733da58408dd868d2cd9bc05f40b6841de68ed3c0c5abb6070d220
OpenBMI_MI,1,EMBEDDING,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.9999999999999978,0.9999999999999979,,,2.1267334394890026e-15,,,8,8,64,20c2580660733da58408dd868d2cd9bc05f40b6841de68ed3c0c5abb6070d220
OpenBMI_MI,1,EMBEDDING,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.9999999999999984,0.9999999999999986,,,1.4733835350953067e-15,,,11,8,64,20c2580660733da58408dd868d2cd9bc05f40b6841de68ed3c0c5abb6070d220
OpenBMI_MI,1,EMBEDDING,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.9999999999999977,0.9999999999999976,,,2.4049464905367283e-15,,,15,8,64,20c2580660733da58408dd868d2cd9bc05f40b6841de68ed3c0c5abb6070d220
OpenBMI_MI,1,EMBEDDING,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.999999999999998,0.999999999999998,,,1.946228012560263e-15,,,44,8,64,20c2580660733da58408dd868d2cd9bc05f40b6841de68ed3c0c5abb6070d220
OpenBMI_MI,1,EMBEDDING,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.9999999999999981,0.999999999999998,,,1.9561410919769553e-15,,,52,8,64,20c2580660733da58408dd868d2cd9bc05f40b6841de68ed3c0c5abb6070d220
OpenBMI_MI,2,BRANCH_15,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,ALL,104,26,0.2777921815352797,0.3286695372616284,0.512254412168963,0.5985409888872484,0.6713304627383716,,,,8,4000,a62ca4b46efffef828df353a35965c856adb58f03bfedda9e9aab97c6b4d01b2
OpenBMI_MI,2,BRANCH_15,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,0,104,26,,,,,,0.1994182087911477,0.4749978469484142,,8,4000,a62ca4b46efffef828df353a35965c856adb58f03bfedda9e9aab97c6b4d01b2
OpenBMI_MI,2,BRANCH_15,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,1,104,26,,,,,,-0.04273452784756793,0.07462955717140253,,8,4000,a62ca4b46efffef828df353a35965c856adb58f03bfedda9e9aab97c6b4d01b2
OpenBMI_MI,2,BRANCH_15,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,2,104,26,,,,,,0.2332657478346023,0.4846678811081964,,8,4000,a62ca4b46efffef828df353a35965c856adb58f03bfedda9e9aab97c6b4d01b2
OpenBMI_MI,2,BRANCH_15,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,3,104,26,,,,,,0.31689643633222475,0.5809551356906801,,8,4000,a62ca4b46efffef828df353a35965c856adb58f03bfedda9e9aab97c6b4d01b2
OpenBMI_MI,2,BRANCH_15,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,4,104,26,,,,,,0.39274894456994636,0.648642915746944,,8,4000,a62ca4b46efffef828df353a35965c856adb58f03bfedda9e9aab97c6b4d01b2
OpenBMI_MI,2,BRANCH_15,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,5,104,26,,,,,,0.4975089072413057,0.7516428909518311,,8,4000,a62ca4b46efffef828df353a35965c856adb58f03bfedda9e9aab97c6b4d01b2
OpenBMI_MI,2,BRANCH_15,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,6,104,26,,,,,,0.5381882295069713,0.783767530763776,,8,4000,a62ca4b46efffef828df353a35965c856adb58f03bfedda9e9aab97c6b4d01b2
OpenBMI_MI,2,BRANCH_15,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,7,104,26,,,,,,0.08704550585360737,0.2987315389704593,,8,4000,a62ca4b46efffef828df353a35965c856adb58f03bfedda9e9aab97c6b4d01b2
OpenBMI_MI,2,BRANCH_63,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,ALL,104,26,0.3158272637511162,0.3530697462273924,0.5668570552532919,0.6234471299452827,0.6469302537726076,,,,8,4000,20d4d71c78aba4abffb626b447c60f1b786a88938062f6ae8801526ed8bbaeab
OpenBMI_MI,2,BRANCH_63,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,0,104,26,,,,,,0.350537011243521,0.6084850305781004,,8,4000,20d4d71c78aba4abffb626b447c60f1b786a88938062f6ae8801526ed8bbaeab
OpenBMI_MI,2,BRANCH_63,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,1,104,26,,,,,,0.10865884788966307,0.33303413940836624,,8,4000,20d4d71c78aba4abffb626b447c60f1b786a88938062f6ae8801526ed8bbaeab
OpenBMI_MI,2,BRANCH_63,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,2,104,26,,,,,,0.2945231476158807,0.5501473188600713,,8,4000,20d4d71c78aba4abffb626b447c60f1b786a88938062f6ae8801526ed8bbaeab
OpenBMI_MI,2,BRANCH_63,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,3,104,26,,,,,,0.3804833229723532,0.6408994557217115,,8,4000,20d4d71c78aba4abffb626b447c60f1b786a88938062f6ae8801526ed8bbaeab
OpenBMI_MI,2,BRANCH_63,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,4,104,26,,,,,,0.291586737551206,0.5613110913415589,,8,4000,20d4d71c78aba4abffb626b447c60f1b786a88938062f6ae8801526ed8bbaeab
OpenBMI_MI,2,BRANCH_63,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,5,104,26,,,,,,0.4784098335850494,0.7267570271979862,,8,4000,20d4d71c78aba4abffb626b447c60f1b786a88938062f6ae8801526ed8bbaeab
OpenBMI_MI,2,BRANCH_63,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,6,104,26,,,,,,0.4603150201310714,0.708650948098925,,8,4000,20d4d71c78aba4abffb626b447c60f1b786a88938062f6ae8801526ed8bbaeab
OpenBMI_MI,2,BRANCH_63,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,7,104,26,,,,,,0.16210418902018497,0.40557143081961583,,8,4000,20d4d71c78aba4abffb626b447c60f1b786a88938062f6ae8801526ed8bbaeab
OpenBMI_MI,2,BRANCH_127,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,ALL,104,26,0.2816904581874991,0.30290430606219076,0.5366036446995239,0.5491888164602241,0.6970956939378092,,,,8,4000,905996a47a21b0afe142ae450b05dd439c15794c5f1be6f1ffc67965b79bac47
OpenBMI_MI,2,BRANCH_127,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,0,104,26,,,,,,0.28829500934928054,0.5870739044616979,,8,4000,905996a47a21b0afe142ae450b05dd439c15794c5f1be6f1ffc67965b79bac47
OpenBMI_MI,2,BRANCH_127,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,1,104,26,,,,,,0.22411584754686886,0.48353164267436755,,8,4000,905996a47a21b0afe142ae450b05dd439c15794c5f1be6f1ffc67965b79bac47
OpenBMI_MI,2,BRANCH_127,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,2,104,26,,,,,,0.1798983176893697,0.4273612649842347,,8,4000,905996a47a21b0afe142ae450b05dd439c15794c5f1be6f1ffc67965b79bac47
OpenBMI_MI,2,BRANCH_127,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,3,104,26,,,,,,0.2165640112332713,0.4655226846552466,,8,4000,905996a47a21b0afe142ae450b05dd439c15794c5f1be6f1ffc67965b79bac47
OpenBMI_MI,2,BRANCH_127,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,4,104,26,,,,,,0.38322854768569514,0.6268472743940423,,8,4000,905996a47a21b0afe142ae450b05dd439c15794c5f1be6f1ffc67965b79bac47
OpenBMI_MI,2,BRANCH_127,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,5,104,26,,,,,,0.41842813695972725,0.6726999486579924,,8,4000,905996a47a21b0afe142ae450b05dd439c15794c5f1be6f1ffc67965b79bac47
OpenBMI_MI,2,BRANCH_127,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,6,104,26,,,,,,0.3677026226698985,0.6107129038831836,,8,4000,905996a47a21b0afe142ae450b05dd439c15794c5f1be6f1ffc67965b79bac47
OpenBMI_MI,2,BRANCH_127,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,7,104,26,,,,,,0.17529117236588143,0.4190795338854267,,8,4000,905996a47a21b0afe142ae450b05dd439c15794c5f1be6f1ffc67965b79bac47
OpenBMI_MI,2,H_CONCAT,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,ALL,104,26,0.3410082228410847,0.3794914588533762,0.6079884256752728,0.6932762969506633,0.6205085411466238,,,,8,12000,5407b3963adf1d7476d3fac8fe92e77e4c51b1a18b6502a1ff11a5c355a14eee
OpenBMI_MI,2,H_CONCAT,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,0,104,26,,,,,,0.35275124228113575,0.6819124991396619,,8,12000,5407b3963adf1d7476d3fac8fe92e77e4c51b1a18b6502a1ff11a5c355a14eee
OpenBMI_MI,2,H_CONCAT,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,1,104,26,,,,,,0.16393000553637815,0.4240923151712909,,8,12000,5407b3963adf1d7476d3fac8fe92e77e4c51b1a18b6502a1ff11a5c355a14eee
OpenBMI_MI,2,H_CONCAT,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,2,104,26,,,,,,0.26920439944615304,0.5246810038251302,,8,12000,5407b3963adf1d7476d3fac8fe92e77e4c51b1a18b6502a1ff11a5c355a14eee
OpenBMI_MI,2,H_CONCAT,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,3,104,26,,,,,,0.3393841090532137,0.60637789274099,,8,12000,5407b3963adf1d7476d3fac8fe92e77e4c51b1a18b6502a1ff11a5c355a14eee
OpenBMI_MI,2,H_CONCAT,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,4,104,26,,,,,,0.39899160682183765,0.6655327312887228,,8,12000,5407b3963adf1d7476d3fac8fe92e77e4c51b1a18b6502a1ff11a5c355a14eee
OpenBMI_MI,2,H_CONCAT,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,5,104,26,,,,,,0.5246037287049015,0.7889875937876293,,8,12000,5407b3963adf1d7476d3fac8fe92e77e4c51b1a18b6502a1ff11a5c355a14eee
OpenBMI_MI,2,H_CONCAT,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,6,104,26,,,,,,0.506382797882452,0.7544953225505922,,8,12000,5407b3963adf1d7476d3fac8fe92e77e4c51b1a18b6502a1ff11a5c355a14eee
OpenBMI_MI,2,H_CONCAT,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,7,104,26,,,,,,0.17281789300260564,0.41782804689816533,,8,12000,5407b3963adf1d7476d3fac8fe92e77e4c51b1a18b6502a1ff11a5c355a14eee
OpenBMI_MI,2,H_SHARED1,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,ALL,104,26,0.47209852337054414,0.5244797573278184,0.7049525286306388,0.7869452694688314,0.4755202426721817,,,,8,8000,a17f24586c40872afc7c26293e32f0d7cfb6b0dea6d59950be123ac365608d7e
OpenBMI_MI,2,H_SHARED1,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,0,104,26,,,,,,0.45077271172647904,0.7225712027426515,,8,8000,a17f24586c40872afc7c26293e32f0d7cfb6b0dea6d59950be123ac365608d7e
OpenBMI_MI,2,H_SHARED1,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,1,104,26,,,,,,0.3028532223369894,0.6043381336562398,,8,8000,a17f24586c40872afc7c26293e32f0d7cfb6b0dea6d59950be123ac365608d7e
OpenBMI_MI,2,H_SHARED1,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,2,104,26,,,,,,0.4162094239396239,0.651642850622038,,8,8000,a17f24586c40872afc7c26293e32f0d7cfb6b0dea6d59950be123ac365608d7e
OpenBMI_MI,2,H_SHARED1,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,3,104,26,,,,,,0.46496309069707287,0.7051397353242014,,8,8000,a17f24586c40872afc7c26293e32f0d7cfb6b0dea6d59950be123ac365608d7e
OpenBMI_MI,2,H_SHARED1,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,4,104,26,,,,,,0.42530109176869135,0.6729277874835755,,8,8000,a17f24586c40872afc7c26293e32f0d7cfb6b0dea6d59950be123ac365608d7e
OpenBMI_MI,2,H_SHARED1,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,5,104,26,,,,,,0.7387296814183482,0.8939183595598627,,8,8000,a17f24586c40872afc7c26293e32f0d7cfb6b0dea6d59950be123ac365608d7e
OpenBMI_MI,2,H_SHARED1,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,6,104,26,,,,,,0.7005610770182434,0.8608799975203345,,8,8000,a17f24586c40872afc7c26293e32f0d7cfb6b0dea6d59950be123ac365608d7e
OpenBMI_MI,2,H_SHARED1,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,7,104,26,,,,,,0.27739788805890475,0.5282021621362069,,8,8000,a17f24586c40872afc7c26293e32f0d7cfb6b0dea6d59950be123ac365608d7e
OpenBMI_MI,2,H_SHARED2,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,ALL,104,26,0.5693290506023985,0.6170447769805835,0.7694443210819183,0.8263082100428141,0.38295522301941654,,,,8,3968,a50af7097729813561f848260f008affe4228059e31ac77847f4fc33a4199cd4
OpenBMI_MI,2,H_SHARED2,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,0,104,26,,,,,,0.5430786494752438,0.7866631906433154,,8,3968,a50af7097729813561f848260f008affe4228059e31ac77847f4fc33a4199cd4
OpenBMI_MI,2,H_SHARED2,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,1,104,26,,,,,,0.4516918039171415,0.720738575141799,,8,3968,a50af7097729813561f848260f008affe4228059e31ac77847f4fc33a4199cd4
OpenBMI_MI,2,H_SHARED2,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,2,104,26,,,,,,0.5124643633672114,0.7199618504589699,,8,3968,a50af7097729813561f848260f008affe4228059e31ac77847f4fc33a4199cd4
OpenBMI_MI,2,H_SHARED2,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,3,104,26,,,,,,0.557542768846619,0.7639977837889129,,8,3968,a50af7097729813561f848260f008affe4228059e31ac77847f4fc33a4199cd4
OpenBMI_MI,2,H_SHARED2,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,4,104,26,,,,,,0.5303693345224227,0.7474396925883193,,8,3968,a50af7097729813561f848260f008affe4228059e31ac77847f4fc33a4199cd4
OpenBMI_MI,2,H_SHARED2,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,5,104,26,,,,,,0.8223716548562527,0.9210750551934648,,8,3968,a50af7097729813561f848260f008affe4228059e31ac77847f4fc33a4199cd4
OpenBMI_MI,2,H_SHARED2,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,6,104,26,,,,,,0.7692958117020289,0.8848830179111754,,8,3968,a50af7097729813561f848260f008affe4228059e31ac77847f4fc33a4199cd4
OpenBMI_MI,2,H_SHARED2,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,7,104,26,,,,,,0.3678180181322671,0.6107954029293898,,8,3968,a50af7097729813561f848260f008affe4228059e31ac77847f4fc33a4199cd4
OpenBMI_MI,2,EMBEDDING,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,ALL,104,26,1.0,1.0,1.0,1.0,0.0,,,,8,64,e573e947f7b98ab56a644e4b56d785b975be40f1ce1a2508422a8955efb64684
OpenBMI_MI,2,EMBEDDING,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,0,104,26,,,,,,1.0,0.9999999999999999,,8,64,e573e947f7b98ab56a644e4b56d785b975be40f1ce1a2508422a8955efb64684
OpenBMI_MI,2,EMBEDDING,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,1,104,26,,,,,,1.0,1.0,,8,64,e573e947f7b98ab56a644e4b56d785b975be40f1ce1a2508422a8955efb64684
OpenBMI_MI,2,EMBEDDING,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,2,104,26,,,,,,1.0,1.0,,8,64,e573e947f7b98ab56a644e4b56d785b975be40f1ce1a2508422a8955efb64684
OpenBMI_MI,2,EMBEDDING,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,3,104,26,,,,,,1.0,1.0,,8,64,e573e947f7b98ab56a644e4b56d785b975be40f1ce1a2508422a8955efb64684
OpenBMI_MI,2,EMBEDDING,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,4,104,26,,,,,,1.0,1.0,,8,64,e573e947f7b98ab56a644e4b56d785b975be40f1ce1a2508422a8955efb64684
OpenBMI_MI,2,EMBEDDING,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,5,104,26,,,,,,1.0,1.0,,8,64,e573e947f7b98ab56a644e4b56d785b975be40f1ce1a2508422a8955efb64684
OpenBMI_MI,2,EMBEDDING,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,6,104,26,,,,,,1.0,1.0,,8,64,e573e947f7b98ab56a644e4b56d785b975be40f1ce1a2508422a8955efb64684
OpenBMI_MI,2,EMBEDDING,INNER_TRAIN_SUBJECT_GROUPED_OOF_CENTROIDS,7,104,26,,,,,,1.0,1.0,,8,64,e573e947f7b98ab56a644e4b56d785b975be40f1ce1a2508422a8955efb64684
OpenBMI_MI,2,BRANCH_15,DISCOVERY_SUBJECT_DISJOINT_TRIALS,ALL,1200,6,0.0980707955631479,0.10506254491445943,0.3265322702870094,0.3777513625449882,0.8949374550855406,,,,8,4000,a62ca4b46efffef828df353a35965c856adb58f03bfedda9e9aab97c6b4d01b2
OpenBMI_MI,2,BRANCH_15,DISCOVERY_SUBJECT_DISJOINT_TRIALS,0,1200,6,,,,,,-0.02209487155339329,0.26927420916159184,,8,4000,a62ca4b46efffef828df353a35965c856adb58f03bfedda9e9aab97c6b4d01b2
OpenBMI_MI,2,BRANCH_15,DISCOVERY_SUBJECT_DISJOINT_TRIALS,1,1200,6,,,,,,-0.032999584094230094,0.1320529362055223,,8,4000,a62ca4b46efffef828df353a35965c856adb58f03bfedda9e9aab97c6b4d01b2
OpenBMI_MI,2,BRANCH_15,DISCOVERY_SUBJECT_DISJOINT_TRIALS,2,1200,6,,,,,,-0.0284477382610282,0.14873154601100771,,8,4000,a62ca4b46efffef828df353a35965c856adb58f03bfedda9e9aab97c6b4d01b2
OpenBMI_MI,2,BRANCH_15,DISCOVERY_SUBJECT_DISJOINT_TRIALS,3,1200,6,,,,,,0.11134304602898615,0.34086422506511194,,8,4000,a62ca4b46efffef828df353a35965c856adb58f03bfedda9e9aab97c6b4d01b2
OpenBMI_MI,2,BRANCH_15,DISCOVERY_SUBJECT_DISJOINT_TRIALS,4,1200,6,,,,,,0.15873691204406126,0.4032357358165006,,8,4000,a62ca4b46efffef828df353a35965c856adb58f03bfedda9e9aab97c6b4d01b2
OpenBMI_MI,2,BRANCH_15,DISCOVERY_SUBJECT_DISJOINT_TRIALS,5,1200,6,,,,,,0.31216605300705225,0.5641046538054783,,8,4000,a62ca4b46efffef828df353a35965c856adb58f03bfedda9e9aab97c6b4d01b2
OpenBMI_MI,2,BRANCH_15,DISCOVERY_SUBJECT_DISJOINT_TRIALS,6,1200,6,,,,,,0.1960721195094074,0.45217904382104496,,8,4000,a62ca4b46efffef828df353a35965c856adb58f03bfedda9e9aab97c6b4d01b2
OpenBMI_MI,2,BRANCH_15,DISCOVERY_SUBJECT_DISJOINT_TRIALS,7,1200,6,,,,,,0.08979042782432778,0.3018158124098175,,8,4000,a62ca4b46efffef828df353a35965c856adb58f03bfedda9e9aab97c6b4d01b2
OpenBMI_MI,2,BRANCH_15,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.01083518802582513,0.01717243083041997,,,0.98282756916958,,,5,8,4000,a62ca4b46efffef828df353a35965c856adb58f03bfedda9e9aab97c6b4d01b2
OpenBMI_MI,2,BRANCH_15,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.11436594878552517,0.13042067631105492,,,0.8695793236889451,,,6,8,4000,a62ca4b46efffef828df353a35965c856adb58f03bfedda9e9aab97c6b4d01b2
OpenBMI_MI,2,BRANCH_15,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.050208412538231606,0.05418328658679139,,,0.9458167134132086,,,14,8,4000,a62ca4b46efffef828df353a35965c856adb58f03bfedda9e9aab97c6b4d01b2
OpenBMI_MI,2,BRANCH_15,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.07108692088296495,0.10544987398776529,,,0.8945501260122347,,,35,8,4000,a62ca4b46efffef828df353a35965c856adb58f03bfedda9e9aab97c6b4d01b2
OpenBMI_MI,2,BRANCH_15,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,0.07081704578844576,0.06869402895829024,,,0.9313059710417098,,,45,8,4000,a62ca4b46efffef828df353a35965c856adb58f03bfedda9e9aab97c6b4d01b2
OpenBMI_MI,2,BRANCH_15,DISCOVERY_SUBJECT_DISJOINT_TRIALS,SUBJECT,200,1,-0.032008056643152275,-0.018697349918137762,,,1.0186973499181378,,,46,8,4000,a62ca4b46efffef828df353a35965c856adb58f03bfedda9e9aab97c6b4d01b2
