Model,Task,fold,seed,draw,session,subject_id,BA
EEGNet,OpenBMI_MI,0,0,31,S1,17,0.546875
EEGNet,OpenBMI_MI,0,0,31,S1,18,0.5
EEGNet,OpenBMI_MI,0,0,31,S1,24,0.5625
EEGNet,OpenBMI_MI,0,0,31,S1,25,0.578125
EEGNet,OpenBMI_MI,0,0,31,S1,29,0.4375
EEGNet,OpenBMI_MI,0,0,31,S1,36,0.59375
EEGNet,OpenBMI_MI,0,0,31,S1,37,0.484375
EEGNet,OpenBMI_MI,0,0,31,S1,39,0.484375
EEGNet,OpenBMI_MI,0,0,31,S1,42,0.453125
EEGNet,OpenBMI_MI,0,0,31,S1,51,0.625
EEGNet,OpenBMI_MI,0,0,31,S1,54,0.53125
EEGNet,OpenBMI_MI,0,0,32,S1,4,0.609375
EEGNet,OpenBMI_MI,0,0,32,S1,12,0.734375
EEGNet,OpenBMI_MI,0,0,32,S1,13,0.65625
EEGNet,OpenBMI_MI,0,0,32,S1,17,0.640625
EEGNet,OpenBMI_MI,0,0,32,S1,18,0.609375
EEGNet,OpenBMI_MI,0,0,32,S1,24,0.625
EEGNet,OpenBMI_MI,0,0,32,S1,25,0.75
EEGNet,OpenBMI_MI,0,0,32,S1,29,0.453125
EEGNet,OpenBMI_MI,0,0,32,S1,36,0.6875
EEGNet,OpenBMI_MI,0,0,32,S1,37,0.5625
EEGNet,OpenBMI_MI,0,0,32,S1,39,0.71875
EEGNet,OpenBMI_MI,0,0,32,S1,42,0.640625
EEGNet,OpenBMI_MI,0,0,32,S1,51,0.578125
EEGNet,OpenBMI_MI,0,0,32,S1,54,0.484375
EEGNet,OpenBMI_MI,0,0,33,S1,4,0.640625
EEGNet,OpenBMI_MI,0,0,33,S1,12,0.5625
EEGNet,OpenBMI_MI,0,0,33,S1,13,0.59375
EEGNet,OpenBMI_MI,0,0,33,S1,17,0.578125
EEGNet,OpenBMI_MI,0,0,33,S1,18,0.609375
EEGNet,OpenBMI_MI,0,0,33,S1,24,0.65625
EEGNet,OpenBMI_MI,0,0,33,S1,25,0.515625
EEGNet,OpenBMI_MI,0,0,33,S1,29,0.40625
EEGNet,OpenBMI_MI,0,0,33,S1,36,0.578125
EEGNet,OpenBMI_MI,0,0,33,S1,37,0.59375
EEGNet,OpenBMI_MI,0,0,33,S1,39,0.546875
EEGNet,OpenBMI_MI,0,0,33,S1,42,0.578125
EEGNet,OpenBMI_MI,0,0,33,S1,51,0.546875
EEGNet,OpenBMI_MI,0,0,33,S1,54,0.625
EEGNet,OpenBMI_MI,0,0,34,S1,4,0.625
EEGNet,OpenBMI_MI,0,0,34,S1,12,0.59375
EEGNet,OpenBMI_MI,0,0,34,S1,13,0.53125
EEGNet,OpenBMI_MI,0,0,34,S1,17,0.546875
EEGNet,OpenBMI_MI,0,0,34,S1,18,0.484375
EEGNet,OpenBMI_MI,0,0,34,S1,24,0.625
EEGNet,OpenBMI_MI,0,0,34,S1,25,0.5
EEGNet,OpenBMI_MI,0,0,34,S1,29,0.453125
EEGNet,OpenBMI_MI,0,0,34,S1,36,0.5625
EEGNet,OpenBMI_MI,0,0,34,S1,37,0.515625
EEGNet,OpenBMI_MI,0,0,34,S1,39,0.3125
EEGNet,OpenBMI_MI,0,0,34,S1,42,0.578125
EEGNet,OpenBMI_MI,0,0,34,S1,51,0.40625
EEGNet,OpenBMI_MI,0,0,34,S1,54,0.53125
EEGNet,OpenBMI_MI,0,0,35,S1,4,0.546875
EEGNet,OpenBMI_MI,0,0,35,S1,12,0.5
EEGNet,OpenBMI_MI,0,0,35,S1,13,0.46875
EEGNet,OpenBMI_MI,0,0,35,S1,17,0.625
EEGNet,OpenBMI_MI,0,0,35,S1,18,0.59375
EEGNet,OpenBMI_MI,0,0,35,S1,24,0.5625
EEGNet,OpenBMI_MI,0,0,35,S1,25,0.53125
EEGNet,OpenBMI_MI,0,0,35,S1,29,0.34375
EEGNet,OpenBMI_MI,0,0,35,S1,36,0.640625
EEGNet,OpenBMI_MI,0,0,35,S1,37,0.59375
EEGNet,OpenBMI_MI,0,0,35,S1,39,0.640625
EEGNet,OpenBMI_MI,0,0,35,S1,42,0.546875
EEGNet,OpenBMI_MI,0,0,35,S1,51,0.59375
EEGNet,OpenBMI_MI,0,0,35,S1,54,0.546875
EEGNet,OpenBMI_MI,0,0,36,S1,4,0.59375
EEGNet,OpenBMI_MI,0,0,36,S1,12,0.625
EEGNet,OpenBMI_MI,0,0,36,S1,13,0.578125
EEGNet,OpenBMI_MI,0,0,36,S1,17,0.6875
EEGNet,OpenBMI_MI,0,0,36,S1,18,0.640625
EEGNet,OpenBMI_MI,0,0,36,S1,24,0.578125
EEGNet,OpenBMI_MI,0,0,36,S1,25,0.75
EEGNet,OpenBMI_MI,0,0,36,S1,29,0.5
EEGNet,OpenBMI_MI,0,0,36,S1,36,0.75
EEGNet,OpenBMI_MI,0,0,36,S1,37,0.65625
EEGNet,OpenBMI_MI,0,0,36,S1,39,0.671875
EEGNet,OpenBMI_MI,0,0,36,S1,42,0.53125
EEGNet,OpenBMI_MI,0,0,36,S1,51,0.671875
EEGNet,OpenBMI_MI,0,0,36,S1,54,0.671875
EEGNet,OpenBMI_MI,0,0,37,S1,4,0.546875
EEGNet,OpenBMI_MI,0,0,37,S1,12,0.515625
EEGNet,OpenBMI_MI,0,0,37,S1,13,0.484375
EEGNet,OpenBMI_MI,0,0,37,S1,17,0.625
EEGNet,OpenBMI_MI,0,0,37,S1,18,0.46875
EEGNet,OpenBMI_MI,0,0,37,S1,24,0.625
EEGNet,OpenBMI_MI,0,0,37,S1,25,0.640625
EEGNet,OpenBMI_MI,0,0,37,S1,29,0.515625
EEGNet,OpenBMI_MI,0,0,37,S1,36,0.546875
EEGNet,OpenBMI_MI,0,0,37,S1,37,0.5625
EEGNet,OpenBMI_MI,0,0,37,S1,39,0.65625
EEGNet,OpenBMI_MI,0,0,37,S1,42,0.5625
EEGNet,OpenBMI_MI,0,0,37,S1,51,0.5625
EEGNet,OpenBMI_MI,0,0,37,S1,54,0.546875
EEGNet,OpenBMI_MI,0,0,38,S1,4,0.65625
EEGNet,OpenBMI_MI,0,0,38,S1,12,0.75
EEGNet,OpenBMI_MI,0,0,38,S1,13,0.65625
EEGNet,OpenBMI_MI,0,0,38,S1,17,0.640625
EEGNet,OpenBMI_MI,0,0,38,S1,18,0.59375
EEGNet,OpenBMI_MI,0,0,38,S1,24,0.640625
EEGNet,OpenBMI_MI,0,0,38,S1,25,0.765625
EEGNet,OpenBMI_MI,0,0,38,S1,29,0.484375
EEGNet,OpenBMI_MI,0,0,38,S1,36,0.671875
EEGNet,OpenBMI_MI,0,0,38,S1,37,0.5625
EEGNet,OpenBMI_MI,0,0,38,S1,39,0.6875
EEGNet,OpenBMI_MI,0,0,38,S1,42,0.609375
EEGNet,OpenBMI_MI,0,0,38,S1,51,0.53125
EEGNet,OpenBMI_MI,0,0,38,S1,54,0.5
EEGNet,OpenBMI_MI,0,0,39,S1,4,0.671875
EEGNet,OpenBMI_MI,0,0,39,S1,12,0.515625
EEGNet,OpenBMI_MI,0,0,39,S1,13,0.4375
EEGNet,OpenBMI_MI,0,0,39,S1,17,0.578125
EEGNet,OpenBMI_MI,0,0,39,S1,18,0.53125
EEGNet,OpenBMI_MI,0,0,39,S1,24,0.578125
EEGNet,OpenBMI_MI,0,0,39,S1,25,0.5625
EEGNet,OpenBMI_MI,0,0,39,S1,29,0.453125
EEGNet,OpenBMI_MI,0,0,39,S1,36,0.53125
EEGNet,OpenBMI_MI,0,0,39,S1,37,0.609375
EEGNet,OpenBMI_MI,0,0,39,S1,39,0.59375
EEGNet,OpenBMI_MI,0,0,39,S1,42,0.546875
EEGNet,OpenBMI_MI,0,0,39,S1,51,0.65625
EEGNet,OpenBMI_MI,0,0,39,S1,54,0.53125
EEGNet,OpenBMI_MI,0,0,40,S1,4,0.53125
EEGNet,OpenBMI_MI,0,0,40,S1,12,0.546875
EEGNet,OpenBMI_MI,0,0,40,S1,13,0.53125
EEGNet,OpenBMI_MI,0,0,40,S1,17,0.546875
EEGNet,OpenBMI_MI,0,0,40,S1,18,0.546875
EEGNet,OpenBMI_MI,0,0,40,S1,24,0.578125
EEGNet,OpenBMI_MI,0,0,40,S1,25,0.5625
EEGNet,OpenBMI_MI,0,0,40,S1,29,0.515625
EEGNet,OpenBMI_MI,0,0,40,S1,36,0.59375
EEGNet,OpenBMI_MI,0,0,40,S1,37,0.5625
EEGNet,OpenBMI_MI,0,0,40,S1,39,0.484375
EEGNet,OpenBMI_MI,0,0,40,S1,42,0.5
EEGNet,OpenBMI_MI,0,0,40,S1,51,0.59375
EEGNet,OpenBMI_MI,0,0,40,S1,54,0.65625
EEGNet,OpenBMI_MI,0,0,41,S1,4,0.5625
EEGNet,OpenBMI_MI,0,0,41,S1,12,0.5625
EEGNet,OpenBMI_MI,0,0,41,S1,13,0.546875
EEGNet,OpenBMI_MI,0,0,41,S1,17,0.5
EEGNet,OpenBMI_MI,0,0,41,S1,18,0.46875
EEGNet,OpenBMI_MI,0,0,41,S1,24,0.625
EEGNet,OpenBMI_MI,0,0,41,S1,25,0.484375
EEGNet,OpenBMI_MI,0,0,41,S1,29,0.5
EEGNet,OpenBMI_MI,0,0,41,S1,36,0.59375
EEGNet,OpenBMI_MI,0,0,41,S1,37,0.53125
EEGNet,OpenBMI_MI,0,0,41,S1,39,0.671875
EEGNet,OpenBMI_MI,0,0,41,S1,42,0.625
EEGNet,OpenBMI_MI,0,0,41,S1,51,0.609375
EEGNet,OpenBMI_MI,0,0,41,S1,54,0.59375
EEGNet,OpenBMI_MI,0,0,42,S1,4,0.484375
EEGNet,OpenBMI_MI,0,0,42,S1,12,0.5625
EEGNet,OpenBMI_MI,0,0,42,S1,13,0.484375
EEGNet,OpenBMI_MI,0,0,42,S1,17,0.546875
EEGNet,OpenBMI_MI,0,0,42,S1,18,0.515625
EEGNet,OpenBMI_MI,0,0,42,S1,24,0.515625
EEGNet,OpenBMI_MI,0,0,42,S1,25,0.578125
EEGNet,OpenBMI_MI,0,0,42,S1,29,0.484375
EEGNet,OpenBMI_MI,0,0,42,S1,36,0.5625
EEGNet,OpenBMI_MI,0,0,42,S1,37,0.5625
EEGNet,OpenBMI_MI,0,0,42,S1,39,0.546875
EEGNet,OpenBMI_MI,0,0,42,S1,42,0.59375
EEGNet,OpenBMI_MI,0,0,42,S1,51,0.578125
EEGNet,OpenBMI_MI,0,0,42,S1,54,0.578125
EEGNet,OpenBMI_MI,0,0,43,S1,4,0.515625
EEGNet,OpenBMI_MI,0,0,43,S1,12,0.6875
EEGNet,OpenBMI_MI,0,0,43,S1,13,0.640625
EEGNet,OpenBMI_MI,0,0,43,S1,17,0.703125
EEGNet,OpenBMI_MI,0,0,43,S1,18,0.578125
EEGNet,OpenBMI_MI,0,0,43,S1,24,0.578125
EEGNet,OpenBMI_MI,0,0,43,S1,25,0.75
EEGNet,OpenBMI_MI,0,0,43,S1,29,0.515625
EEGNet,OpenBMI_MI,0,0,43,S1,36,0.640625
EEGNet,OpenBMI_MI,0,0,43,S1,37,0.578125
EEGNet,OpenBMI_MI,0,0,43,S1,39,0.703125
EEGNet,OpenBMI_MI,0,0,43,S1,42,0.609375
EEGNet,OpenBMI_MI,0,0,43,S1,51,0.59375
EEGNet,OpenBMI_MI,0,0,43,S1,54,0.546875
EEGNet,OpenBMI_MI,0,0,44,S1,4,0.75
EEGNet,OpenBMI_MI,0,0,44,S1,12,0.59375
EEGNet,OpenBMI_MI,0,0,44,S1,13,0.609375
EEGNet,OpenBMI_MI,0,0,44,S1,17,0.625
EEGNet,OpenBMI_MI,0,0,44,S1,18,0.59375
EEGNet,OpenBMI_MI,0,0,44,S1,24,0.609375
EEGNet,OpenBMI_MI,0,0,44,S1,25,0.59375
EEGNet,OpenBMI_MI,0,0,44,S1,29,0.4375
EEGNet,OpenBMI_MI,0,0,44,S1,36,0.640625
EEGNet,OpenBMI_MI,0,0,44,S1,37,0.578125
EEGNet,OpenBMI_MI,0,0,44,S1,39,0.703125
EEGNet,OpenBMI_MI,0,0,44,S1,42,0.609375
EEGNet,OpenBMI_MI,0,0,44,S1,51,0.515625
EEGNet,OpenBMI_MI,0,0,44,S1,54,0.609375
EEGNet,OpenBMI_MI,0,0,45,S1,4,0.578125
EEGNet,OpenBMI_MI,0,0,45,S1,12,0.640625
EEGNet,OpenBMI_MI,0,0,45,S1,13,0.53125
EEGNet,OpenBMI_MI,0,0,45,S1,17,0.53125
EEGNet,OpenBMI_MI,0,0,45,S1,18,0.609375
EEGNet,OpenBMI_MI,0,0,45,S1,24,0.671875
EEGNet,OpenBMI_MI,0,0,45,S1,25,0.5625
EEGNet,OpenBMI_MI,0,0,45,S1,29,0.453125
EEGNet,OpenBMI_MI,0,0,45,S1,36,0.640625
EEGNet,OpenBMI_MI,0,0,45,S1,37,0.5625
EEGNet,OpenBMI_MI,0,0,45,S1,39,0.59375
EEGNet,OpenBMI_MI,0,0,45,S1,42,0.515625
EEGNet,OpenBMI_MI,0,0,45,S1,51,0.4375
EEGNet,OpenBMI_MI,0,0,45,S1,54,0.578125
EEGNet,OpenBMI_MI,0,0,46,S1,4,0.6875
EEGNet,OpenBMI_MI,0,0,46,S1,12,0.65625
EEGNet,OpenBMI_MI,0,0,46,S1,13,0.578125
EEGNet,OpenBMI_MI,0,0,46,S1,17,0.53125
EEGNet,OpenBMI_MI,0,0,46,S1,18,0.703125
EEGNet,OpenBMI_MI,0,0,46,S1,24,0.71875
EEGNet,OpenBMI_MI,0,0,46,S1,25,0.515625
EEGNet,OpenBMI_MI,0,0,46,S1,29,0.46875
EEGNet,OpenBMI_MI,0,0,46,S1,36,0.59375
EEGNet,OpenBMI_MI,0,0,46,S1,37,0.515625
EEGNet,OpenBMI_MI,0,0,46,S1,39,0.5625
EEGNet,OpenBMI_MI,0,0,46,S1,42,0.546875
EEGNet,OpenBMI_MI,0,0,46,S1,51,0.484375
EEGNet,OpenBMI_MI,0,0,46,S1,54,0.609375
EEGNet,OpenBMI_MI,0,0,47,S1,4,0.59375
EEGNet,OpenBMI_MI,0,0,47,S1,12,0.734375
EEGNet,OpenBMI_MI,0,0,47,S1,13,0.59375
EEGNet,OpenBMI_MI,0,0,47,S1,17,0.609375
EEGNet,OpenBMI_MI,0,0,47,S1,18,0.59375
EEGNet,OpenBMI_MI,0,0,47,S1,24,0.625
EEGNet,OpenBMI_MI,0,0,47,S1,25,0.6875
EEGNet,OpenBMI_MI,0,0,47,S1,29,0.46875
EEGNet,OpenBMI_MI,0,0,47,S1,36,0.703125
EEGNet,OpenBMI_MI,0,0,47,S1,37,0.546875
EEGNet,OpenBMI_MI,0,0,47,S1,39,0.734375
EEGNet,OpenBMI_MI,0,0,47,S1,42,0.609375
EEGNet,OpenBMI_MI,0,0,47,S1,51,0.609375
EEGNet,OpenBMI_MI,0,0,47,S1,54,0.515625
EEGNet,OpenBMI_MI,0,0,48,S1,4,0.671875
EEGNet,OpenBMI_MI,0,0,48,S1,12,0.546875
EEGNet,OpenBMI_MI,0,0,48,S1,13,0.609375
EEGNet,OpenBMI_MI,0,0,48,S1,17,0.59375
EEGNet,OpenBMI_MI,0,0,48,S1,18,0.546875
EEGNet,OpenBMI_MI,0,0,48,S1,24,0.453125
EEGNet,OpenBMI_MI,0,0,48,S1,25,0.59375
EEGNet,OpenBMI_MI,0,0,48,S1,29,0.453125
EEGNet,OpenBMI_MI,0,0,48,S1,36,0.578125
EEGNet,OpenBMI_MI,0,0,48,S1,37,0.53125
EEGNet,OpenBMI_MI,0,0,48,S1,39,0.640625
EEGNet,OpenBMI_MI,0,0,48,S1,42,0.578125
EEGNet,OpenBMI_MI,0,0,48,S1,51,0.625
EEGNet,OpenBMI_MI,0,0,48,S1,54,0.59375
EEGNet,OpenBMI_MI,0,0,49,S1,4,0.703125
EEGNet,OpenBMI_MI,0,0,49,S1,12,0.578125
EEGNet,OpenBMI_MI,0,0,49,S1,13,0.5625
EEGNet,OpenBMI_MI,0,0,49,S1,17,0.578125
EEGNet,OpenBMI_MI,0,0,49,S1,18,0.578125
EEGNet,OpenBMI_MI,0,0,49,S1,24,0.546875
EEGNet,OpenBMI_MI,0,0,49,S1,25,0.671875
EEGNet,OpenBMI_MI,0,0,49,S1,29,0.5625
EEGNet,OpenBMI_MI,0,0,49,S1,36,0.609375
EEGNet,OpenBMI_MI,0,0,49,S1,37,0.53125
EEGNet,OpenBMI_MI,0,0,49,S1,39,0.703125
EEGNet,OpenBMI_MI,0,0,49,S1,42,0.609375
EEGNet,OpenBMI_MI,0,0,49,S1,51,0.5625
EEGNet,OpenBMI_MI,0,0,49,S1,54,0.59375
EEGNet,OpenBMI_MI,0,0,50,S1,4,0.46875
EEGNet,OpenBMI_MI,0,0,50,S1,12,0.609375
EEGNet,OpenBMI_MI,0,0,50,S1,13,0.546875
EEGNet,OpenBMI_MI,0,0,50,S1,17,0.6875
EEGNet,OpenBMI_MI,0,0,50,S1,18,0.5
EEGNet,OpenBMI_MI,0,0,50,S1,24,0.546875
EEGNet,OpenBMI_MI,0,0,50,S1,25,0.734375
EEGNet,OpenBMI_MI,0,0,50,S1,29,0.59375
EEGNet,OpenBMI_MI,0,0,50,S1,36,0.6875
EEGNet,OpenBMI_MI,0,0,50,S1,37,0.546875
EEGNet,OpenBMI_MI,0,0,50,S1,39,0.734375
EEGNet,OpenBMI_MI,0,0,50,S1,42,0.609375
EEGNet,OpenBMI_MI,0,0,50,S1,51,0.609375
EEGNet,OpenBMI_MI,0,0,50,S1,54,0.5625
EEGNet,OpenBMI_MI,0,0,51,S1,4,0.515625
EEGNet,OpenBMI_MI,0,0,51,S1,12,0.421875
EEGNet,OpenBMI_MI,0,0,51,S1,13,0.53125
EEGNet,OpenBMI_MI,0,0,51,S1,17,0.625
EEGNet,OpenBMI_MI,0,0,51,S1,18,0.5625
EEGNet,OpenBMI_MI,0,0,51,S1,24,0.59375
EEGNet,OpenBMI_MI,0,0,51,S1,25,0.59375
EEGNet,OpenBMI_MI,0,0,51,S1,29,0.453125
EEGNet,OpenBMI_MI,0,0,51,S1,36,0.6875
EEGNet,OpenBMI_MI,0,0,51,S1,37,0.546875
EEGNet,OpenBMI_MI,0,0,51,S1,39,0.484375
EEGNet,OpenBMI_MI,0,0,51,S1,42,0.5
EEGNet,OpenBMI_MI,0,0,51,S1,51,0.46875
EEGNet,OpenBMI_MI,0,0,51,S1,54,0.578125
EEGNet,OpenBMI_MI,0,0,52,S1,4,0.515625
EEGNet,OpenBMI_MI,0,0,52,S1,12,0.640625
EEGNet,OpenBMI_MI,0,0,52,S1,13,0.578125
EEGNet,OpenBMI_MI,0,0,52,S1,17,0.6875
EEGNet,OpenBMI_MI,0,0,52,S1,18,0.515625
EEGNet,OpenBMI_MI,0,0,52,S1,24,0.515625
EEGNet,OpenBMI_MI,0,0,52,S1,25,0.71875
EEGNet,OpenBMI_MI,0,0,52,S1,29,0.59375
EEGNet,OpenBMI_MI,0,0,52,S1,36,0.65625
EEGNet,OpenBMI_MI,0,0,52,S1,37,0.578125
EEGNet,OpenBMI_MI,0,0,52,S1,39,0.703125
EEGNet,OpenBMI_MI,0,0,52,S1,42,0.53125
EEGNet,OpenBMI_MI,0,0,52,S1,51,0.65625
EEGNet,OpenBMI_MI,0,0,52,S1,54,0.609375
EEGNet,OpenBMI_MI,0,0,53,S1,4,0.6875
EEGNet,OpenBMI_MI,0,0,53,S1,12,0.65625
EEGNet,OpenBMI_MI,0,0,53,S1,13,0.5625
EEGNet,OpenBMI_MI,0,0,53,S1,17,0.59375
EEGNet,OpenBMI_MI,0,0,53,S1,18,0.59375
EEGNet,OpenBMI_MI,0,0,53,S1,24,0.546875
EEGNet,OpenBMI_MI,0,0,53,S1,25,0.53125
EEGNet,OpenBMI_MI,0,0,53,S1,29,0.515625
EEGNet,OpenBMI_MI,0,0,53,S1,36,0.671875
EEGNet,OpenBMI_MI,0,0,53,S1,37,0.609375
EEGNet,OpenBMI_MI,0,0,53,S1,39,0.65625
EEGNet,OpenBMI_MI,0,0,53,S1,42,0.515625
EEGNet,OpenBMI_MI,0,0,53,S1,51,0.6875
EEGNet,OpenBMI_MI,0,0,53,S1,54,0.609375
EEGNet,OpenBMI_MI,0,0,54,S1,4,0.515625
EEGNet,OpenBMI_MI,0,0,54,S1,12,0.59375
EEGNet,OpenBMI_MI,0,0,54,S1,13,0.65625
EEGNet,OpenBMI_MI,0,0,54,S1,17,0.75
EEGNet,OpenBMI_MI,0,0,54,S1,18,0.5625
EEGNet,OpenBMI_MI,0,0,54,S1,24,0.5625
EEGNet,OpenBMI_MI,0,0,54,S1,25,0.78125
EEGNet,OpenBMI_MI,0,0,54,S1,29,0.59375
EEGNet,OpenBMI_MI,0,0,54,S1,36,0.703125
EEGNet,OpenBMI_MI,0,0,54,S1,37,0.625
EEGNet,OpenBMI_MI,0,0,54,S1,39,0.640625
EEGNet,OpenBMI_MI,0,0,54,S1,42,0.515625
EEGNet,OpenBMI_MI,0,0,54,S1,51,0.578125
EEGNet,OpenBMI_MI,0,0,54,S1,54,0.609375
EEGNet,OpenBMI_MI,0,0,55,S1,4,0.609375
EEGNet,OpenBMI_MI,0,0,55,S1,12,0.5
EEGNet,OpenBMI_MI,0,0,55,S1,13,0.46875
EEGNet,OpenBMI_MI,0,0,55,S1,17,0.59375
EEGNet,OpenBMI_MI,0,0,55,S1,18,0.484375
EEGNet,OpenBMI_MI,0,0,55,S1,24,0.515625
EEGNet,OpenBMI_MI,0,0,55,S1,25,0.578125
EEGNet,OpenBMI_MI,0,0,55,S1,29,0.421875
EEGNet,OpenBMI_MI,0,0,55,S1,36,0.625
EEGNet,OpenBMI_MI,0,0,55,S1,37,0.5
EEGNet,OpenBMI_MI,0,0,55,S1,39,0.6875
EEGNet,OpenBMI_MI,0,0,55,S1,42,0.46875
EEGNet,OpenBMI_MI,0,0,55,S1,51,0.65625
EEGNet,OpenBMI_MI,0,0,55,S1,54,0.5625
EEGNet,OpenBMI_MI,0,0,56,S1,4,0.703125
EEGNet,OpenBMI_MI,0,0,56,S1,12,0.734375
EEGNet,OpenBMI_MI,0,0,56,S1,13,0.640625
EEGNet,OpenBMI_MI,0,0,56,S1,17,0.71875
EEGNet,OpenBMI_MI,0,0,56,S1,18,0.578125
EEGNet,OpenBMI_MI,0,0,56,S1,24,0.609375
EEGNet,OpenBMI_MI,0,0,56,S1,25,0.75
EEGNet,OpenBMI_MI,0,0,56,S1,29,0.46875
EEGNet,OpenBMI_MI,0,0,56,S1,36,0.6875
EEGNet,OpenBMI_MI,0,0,56,S1,37,0.59375
EEGNet,OpenBMI_MI,0,0,56,S1,39,0.6875
EEGNet,OpenBMI_MI,0,0,56,S1,42,0.640625
EEGNet,OpenBMI_MI,0,0,56,S1,51,0.625
EEGNet,OpenBMI_MI,0,0,56,S1,54,0.625
EEGNet,OpenBMI_MI,0,0,57,S1,4,0.71875
EEGNet,OpenBMI_MI,0,0,57,S1,12,0.53125
EEGNet,OpenBMI_MI,0,0,57,S1,13,0.5625
EEGNet,OpenBMI_MI,0,0,57,S1,17,0.53125
EEGNet,OpenBMI_MI,0,0,57,S1,18,0.578125
EEGNet,OpenBMI_MI,0,0,57,S1,24,0.53125
EEGNet,OpenBMI_MI,0,0,57,S1,25,0.609375
EEGNet,OpenBMI_MI,0,0,57,S1,29,0.546875
EEGNet,OpenBMI_MI,0,0,57,S1,36,0.546875
EEGNet,OpenBMI_MI,0,0,57,S1,37,0.5625
EEGNet,OpenBMI_MI,0,0,57,S1,39,0.671875
EEGNet,OpenBMI_MI,0,0,57,S1,42,0.640625
EEGNet,OpenBMI_MI,0,0,57,S1,51,0.59375
EEGNet,OpenBMI_MI,0,0,57,S1,54,0.65625
EEGNet,OpenBMI_MI,0,0,58,S1,4,0.609375
EEGNet,OpenBMI_MI,0,0,58,S1,12,0.5625
EEGNet,OpenBMI_MI,0,0,58,S1,13,0.46875
EEGNet,OpenBMI_MI,0,0,58,S1,17,0.578125
EEGNet,OpenBMI_MI,0,0,58,S1,18,0.5
EEGNet,OpenBMI_MI,0,0,58,S1,24,0.515625
EEGNet,OpenBMI_MI,0,0,58,S1,25,0.671875
EEGNet,OpenBMI_MI,0,0,58,S1,29,0.40625
EEGNet,OpenBMI_MI,0,0,58,S1,36,0.65625
EEGNet,OpenBMI_MI,0,0,58,S1,37,0.5
EEGNet,OpenBMI_MI,0,0,58,S1,39,0.5
EEGNet,OpenBMI_MI,0,0,58,S1,42,0.515625
EEGNet,OpenBMI_MI,0,0,58,S1,51,0.546875
EEGNet,OpenBMI_MI,0,0,58,S1,54,0.53125
EEGNet,OpenBMI_MI,0,0,59,S1,4,0.6875
EEGNet,OpenBMI_MI,0,0,59,S1,12,0.53125
EEGNet,OpenBMI_MI,0,0,59,S1,13,0.5625
EEGNet,OpenBMI_MI,0,0,59,S1,17,0.640625
EEGNet,OpenBMI_MI,0,0,59,S1,18,0.578125
EEGNet,OpenBMI_MI,0,0,59,S1,24,0.515625
EEGNet,OpenBMI_MI,0,0,59,S1,25,0.546875
EEGNet,OpenBMI_MI,0,0,59,S1,29,0.453125
EEGNet,OpenBMI_MI,0,0,59,S1,36,0.71875
EEGNet,OpenBMI_MI,0,0,59,S1,37,0.546875
EEGNet,OpenBMI_MI,0,0,59,S1,39,0.609375
EEGNet,OpenBMI_MI,0,0,59,S1,42,0.5
EEGNet,OpenBMI_MI,0,0,59,S1,51,0.609375
EEGNet,OpenBMI_MI,0,0,59,S1,54,0.53125
EEGNet,OpenBMI_MI,0,0,60,S1,4,0.640625
EEGNet,OpenBMI_MI,0,0,60,S1,12,0.5625
EEGNet,OpenBMI_MI,0,0,60,S1,13,0.53125
EEGNet,OpenBMI_MI,0,0,60,S1,17,0.546875
EEGNet,OpenBMI_MI,0,0,60,S1,18,0.53125
EEGNet,OpenBMI_MI,0,0,60,S1,24,0.578125
EEGNet,OpenBMI_MI,0,0,60,S1,25,0.625
EEGNet,OpenBMI_MI,0,0,60,S1,29,0.5
EEGNet,OpenBMI_MI,0,0,60,S1,36,0.640625
EEGNet,OpenBMI_MI,0,0,60,S1,37,0.609375
EEGNet,OpenBMI_MI,0,0,60,S1,39,0.640625
EEGNet,OpenBMI_MI,0,0,60,S1,42,0.609375
EEGNet,OpenBMI_MI,0,0,60,S1,51,0.5625
EEGNet,OpenBMI_MI,0,0,60,S1,54,0.65625
EEGNet,OpenBMI_MI,0,0,61,S1,4,0.65625
EEGNet,OpenBMI_MI,0,0,61,S1,12,0.546875
EEGNet,OpenBMI_MI,0,0,61,S1,13,0.484375
EEGNet,OpenBMI_MI,0,0,61,S1,17,0.578125
EEGNet,OpenBMI_MI,0,0,61,S1,18,0.5625
EEGNet,OpenBMI_MI,0,0,61,S1,24,0.609375
EEGNet,OpenBMI_MI,0,0,61,S1,25,0.53125
EEGNet,OpenBMI_MI,0,0,61,S1,29,0.46875
EEGNet,OpenBMI_MI,0,0,61,S1,36,0.59375
EEGNet,OpenBMI_MI,0,0,61,S1,37,0.5
EEGNet,OpenBMI_MI,0,0,61,S1,39,0.46875
EEGNet,OpenBMI_MI,0,0,61,S1,42,0.515625
EEGNet,OpenBMI_MI,0,0,61,S1,51,0.609375
EEGNet,OpenBMI_MI,0,0,61,S1,54,0.59375
EEGNet,OpenBMI_MI,0,0,62,S1,4,0.65625
EEGNet,OpenBMI_MI,0,0,62,S1,12,0.609375
EEGNet,OpenBMI_MI,0,0,62,S1,13,0.5
EEGNet,OpenBMI_MI,0,0,62,S1,17,0.625
EEGNet,OpenBMI_MI,0,0,62,S1,18,0.59375
EEGNet,OpenBMI_MI,0,0,62,S1,24,0.71875
EEGNet,OpenBMI_MI,0,0,62,S1,25,0.5
