Model,Task,fold,seed,checkpoint_record_path,checkpoint_present,checkpoint_path,checkpoint_sha256,split_sha256,representation_layer,protected_assignment_path,protected_assignment_sha256,protected_rank,frozen_embedding_path,spectral_transform_path,random_coordinate_path,sessions,probe_configuration,status,reason
EEGNet,OpenBMI_SSVEP,2,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold2_seed0\record.json,True,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold2_seed0\selected.pt,6aa5e6e296ab32f1f69f03090f052d8a71c09dedc03bbc11d287cf9873a62040,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\eegnet\openbmi_ssvep\fold2_seed0.json,92ebf9baa8fb639b21366dd158eb847afdf802b4422eb5ce7e2540428944cefb,4,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
EEGNet,OpenBMI_SSVEP,2,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold2_seed1\record.json,True,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold2_seed1\selected.pt,2e31037080e95e4a285a76655836ba80718860e3b709862a9c315bd1340934ec,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
EEGNet,OpenBMI_SSVEP,2,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold2_seed2\record.json,True,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold2_seed2\selected.pt,4122d62f3516a92be6a4f8cde9cd01ebbee1761018fd817ea8ee064810084d32,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
EEGNet,OpenBMI_SSVEP,3,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold3_seed0\record.json,True,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold3_seed0\selected.pt,f286e0fb5018864344844f980e946f9724b00dae7a5a53c55c88465841ba6c12,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\eegnet\openbmi_ssvep\fold3_seed0.json,87dcb8b576eefa473d603c03eca955411138b850085712150d388549d1b550d7,8,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
EEGNet,OpenBMI_SSVEP,3,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold3_seed1\record.json,True,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold3_seed1\selected.pt,aad563a31c4f168d3583de156517044f45c068e4d26704e5604d468612bab485,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
EEGNet,OpenBMI_SSVEP,3,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold3_seed2\record.json,True,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold3_seed2\selected.pt,3610f5f74ae75ff7d685449f78b1e8483d9852da56094a6dc340910fa16743a6,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
EEGNet,OpenBMI_SSVEP,4,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold4_seed0\record.json,True,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold4_seed0\selected.pt,d11730326b518db0ae6fc3239bd31ff3f1a2e364ddd293c9b656c2e756a1b56e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\eegnet\openbmi_ssvep\fold4_seed0.json,20d9dbc02595afc4aa32ea8199759ecaf67943ed947cd636d71c01893c679100,8,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
EEGNet,OpenBMI_SSVEP,4,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold4_seed1\record.json,True,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold4_seed1\selected.pt,79e26174a49f6f4fe84b6aa18e3ff012f43f2cfacc86734e1047e0f11ccf4802,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
EEGNet,OpenBMI_SSVEP,4,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold4_seed2\record.json,True,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_ssvep\eegnet\fold4_seed2\selected.pt,e01755ab45422478a713cd026affd9bd2976b81aa5f95edf09d1799d6e6b8079,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
EEGNet,WBCIC_MI,0,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold0_seed0\record.json,True,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold0_seed0\selected.pt,420b6165b6cb12dcfdb8bb3e09b2ea105508ffcff3eb566fae8d65b700f71d26,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\eegnet\wbcic_mi\fold0_seed0.json,a50a472eeb8a0f5a5962dd1c4ede7ab3564113079d0c628ee470b47d8342b226,2,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
EEGNet,WBCIC_MI,0,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold0_seed1\record.json,True,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold0_seed1\selected.pt,182e628a4309c314aed855580377b3de8433c6e097eb648501adc91b5d8f2fd3,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
EEGNet,WBCIC_MI,0,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold0_seed2\record.json,True,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold0_seed2\selected.pt,a277857803966179b3234f3c30a28c8a3ee5393fdf638e70eb0b940eb4bf76f7,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
EEGNet,WBCIC_MI,1,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold1_seed0\record.json,True,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold1_seed0\selected.pt,f3d5aa0c934a36886b9c1377ae336b7e6c636afdf344612eb61d3293db3a5d5c,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\eegnet\wbcic_mi\fold1_seed0.json,9130a554678782bf4f75ee020c6d538bf00d7854da2073581ad29876d9deddfb,2,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
EEGNet,WBCIC_MI,1,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold1_seed1\record.json,True,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold1_seed1\selected.pt,8d204522faa7c08a2d36015444f5515b2c3e7fb6f363d60a491f2fcdeb991ab8,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
EEGNet,WBCIC_MI,1,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold1_seed2\record.json,True,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold1_seed2\selected.pt,80bb26256b933a120494561d98e1aa600954cb03c3c67c640e219f3347369a79,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
EEGNet,WBCIC_MI,2,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold2_seed0\record.json,True,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold2_seed0\selected.pt,3c34712bdf77d0ec7a36989bf2f557c6ccc7d3e263576ec2c29fa9c06c03ed34,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\eegnet\wbcic_mi\fold2_seed0.json,e72a88b5750c0980f11aca8211414c660caee5e7ace7effe2f908e2e91480184,3,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
EEGNet,WBCIC_MI,2,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold2_seed1\record.json,True,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold2_seed1\selected.pt,0d3c80e74c490dcb6fe5ad73b4a4e8c96b194a2dfda9fe2834e0784025cbe116,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
EEGNet,WBCIC_MI,2,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold2_seed2\record.json,True,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold2_seed2\selected.pt,cb1f1e47fae12c49521b1b7be81a5e416568bdc5b88891e6f8f3d6e444ee25d1,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
EEGNet,WBCIC_MI,3,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold3_seed0\record.json,True,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold3_seed0\selected.pt,0efb22336ff9ce62f16e66e5b3649bd6c8957ed5d9c630eb5de163c043dd96b3,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\eegnet\wbcic_mi\fold3_seed0.json,f70953bf6d55541e5238303b146eff3c61902d67c97960b4e345b973cb3680db,2,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
EEGNet,WBCIC_MI,3,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold3_seed1\record.json,True,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold3_seed1\selected.pt,baf66ffcf624c1c81266156983de4935f27e2086c6f55453a44425dfad15093c,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
EEGNet,WBCIC_MI,3,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold3_seed2\record.json,True,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold3_seed2\selected.pt,f8087c63f919b6063d855528fa4ec02827ac3b5812e6f94fca9e297cab015b5a,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
EEGNet,WBCIC_MI,4,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold4_seed0\record.json,True,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold4_seed0\selected.pt,73f45ad4e44f024a4f237493a8e86ea7bbd067abccb5ee7cca2dd6e5f0d8311d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\eegnet\wbcic_mi\fold4_seed0.json,08387c44194e8bbe5284d47872795db65964438d44db7b05bbf6a3060e51431e,1,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
EEGNet,WBCIC_MI,4,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold4_seed1\record.json,True,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold4_seed1\selected.pt,1c116f0aa87cefb3f42150267f2974b7d8908d6f41b474168f5d6321aca17eb9,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
EEGNet,WBCIC_MI,4,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold4_seed2\record.json,True,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\wbcic_mi\eegnet\fold4_seed2\selected.pt,4d50f7b9b03fbe14f4c4aebf555387154a8b85fecddfcc994cec9f881e807412,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S0;S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
CBraMod,OpenBMI_MI,0,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\cbramod\fold0_seed0\record.json,True,D:\nips-temp\TotalP\P2\fm_rescue_runtime\CBraMod\pretrained_weights\pretrained_weights.pth,405686b31aa08a2084a5ea7e6efb4edc93f7baf09b3f12cdce2b05515e903d24,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\cbramod\openbmi_mi\fold0_seed0.json,043cca6f8f080da727b22a8cda89ea4a4b9acccb9d06db2b7c3bab937d1eba5a,0,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,EMPTY_PROTECTED,PROTECTED_RANK_ZERO_EXCLUDED_BY_PROTOCOL
CBraMod,OpenBMI_MI,0,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\cbramod\fold0_seed1\record.json,True,D:\nips-temp\TotalP\P2\fm_rescue_runtime\CBraMod\pretrained_weights\pretrained_weights.pth,89a6be9b7dddde3656f00e46fc06d1e3557eadb7d24fbb5391a111c6e35e8c3c,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
CBraMod,OpenBMI_MI,0,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\cbramod\fold0_seed2\record.json,True,D:\nips-temp\TotalP\P2\fm_rescue_runtime\CBraMod\pretrained_weights\pretrained_weights.pth,491e4c67fde0be8bf77975329acc3ac6c5f70690b7401a32ec82d30d446a8845,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
CBraMod,OpenBMI_MI,1,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\cbramod\fold1_seed0\record.json,True,D:\nips-temp\TotalP\P2\fm_rescue_runtime\CBraMod\pretrained_weights\pretrained_weights.pth,d1e10247f6af7d898e12dbb619f7b087f507795a0573272de1498a0b1fdb8a23,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\cbramod\openbmi_mi\fold1_seed0.json,3baf5fbb3859fe8691e80a75fa20c48640efda9cabe93f17cc46a351a4c72d23,4,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
CBraMod,OpenBMI_MI,1,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\cbramod\fold1_seed1\record.json,True,D:\nips-temp\TotalP\P2\fm_rescue_runtime\CBraMod\pretrained_weights\pretrained_weights.pth,b0c76adb48ec1c554d98f2ba6b500aec51752199cd69ec70f3aab8f5e4452955,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
CBraMod,OpenBMI_MI,1,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\cbramod\fold1_seed2\record.json,True,D:\nips-temp\TotalP\P2\fm_rescue_runtime\CBraMod\pretrained_weights\pretrained_weights.pth,8a8862ea03035aaf3daa1fea1c7570fe41c185485d916e54bb8030402cf2b84a,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
CBraMod,OpenBMI_MI,2,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\cbramod\fold2_seed0\record.json,True,D:\nips-temp\TotalP\P2\fm_rescue_runtime\CBraMod\pretrained_weights\pretrained_weights.pth,a2102c41198a1d140cf6817ed736fcf803ea765838ceed6eea064ec28ee1f77d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\cbramod\openbmi_mi\fold2_seed0.json,f11b05b96ee5289e67485a1a34ae6957dcdb90996d5d5486a9e9af5a18579f24,0,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,EMPTY_PROTECTED,PROTECTED_RANK_ZERO_EXCLUDED_BY_PROTOCOL
CBraMod,OpenBMI_MI,2,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\cbramod\fold2_seed1\record.json,True,D:\nips-temp\TotalP\P2\fm_rescue_runtime\CBraMod\pretrained_weights\pretrained_weights.pth,0c41e8a30feac03dca7a819b56aeac9b014e09a5868e1af57b8f4152636b5372,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
CBraMod,OpenBMI_MI,2,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\cbramod\fold2_seed2\record.json,True,D:\nips-temp\TotalP\P2\fm_rescue_runtime\CBraMod\pretrained_weights\pretrained_weights.pth,f0a64d0ef08d567837f1c73fdd4857ec49c78f9bc9865d5ef5f434c5a8591545,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
CBraMod,OpenBMI_MI,3,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\cbramod\fold3_seed0\record.json,True,D:\nips-temp\TotalP\P2\fm_rescue_runtime\CBraMod\pretrained_weights\pretrained_weights.pth,f0973d95c5aeb33c8590f1f14fa87f7192520dc09f98b1626822133142b2ed6e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\cbramod\openbmi_mi\fold3_seed0.json,d0c812c34f47cfb40aff5385edd0173bee47738edd202088f2efcca47a332b5b,4,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
CBraMod,OpenBMI_MI,3,1,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\cbramod\fold3_seed1\record.json,True,D:\nips-temp\TotalP\P2\fm_rescue_runtime\CBraMod\pretrained_weights\pretrained_weights.pth,aa1ca16f2a6822b15e2fc92e1384190b44ff35b206a1ee653b234f445461ef32,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
CBraMod,OpenBMI_MI,3,2,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\cbramod\fold3_seed2\record.json,True,D:\nips-temp\TotalP\P2\fm_rescue_runtime\CBraMod\pretrained_weights\pretrained_weights.pth,94835f1af9ca2b29835e11a4e64388a07ae98f633e552a36d3b1a2fc473c727a,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,,,,,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_CORRECTED_PEEH_PROTECTED_ASSIGNMENT
CBraMod,OpenBMI_MI,4,0,D:\nips-temp\TotalP\P1\seven_backbone_fourtask_3seed_runtime\search_cells\openbmi_mi\cbramod\fold4_seed0\record.json,True,D:\nips-temp\TotalP\P2\fm_rescue_runtime\CBraMod\pretrained_weights\pretrained_weights.pth,90680ed588ceff53fe8e0a430f9e26267a669efb42873538b980980e0eceeb5f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,final pre-classifier hook used by corrected PEEH,D:\nips-temp\TotalP\P1\crossbackbone_peeh_runtime\cells\cbramod\openbmi_mi\fold4_seed0.json,c147d523173f3de7fa10b56cb47c489a836506d5ed1857b8dfd9054dfec68f5b,4,,,,S1;S2,Appendix-L ridge/linear probe; alpha=0.01; TRAIN-only standardizer,INCOMPLETE,MISSING_FROZEN_EMBEDDING_SPECTRAL_TRANSFORM_AND_RANDOM_COORDINATE_FILES
