Model,Task,fold,seed,session,subject_id,BA
TeCh,WBCIC_MI,1,0,S1,sub-51,0.71875
TeCh,WBCIC_MI,1,0,S2,sub-4,0.515625
TeCh,WBCIC_MI,1,0,S2,sub-8,0.921875
TeCh,WBCIC_MI,1,0,S2,sub-10,0.734375
TeCh,WBCIC_MI,1,0,S2,sub-15,0.640625
TeCh,WBCIC_MI,1,0,S2,sub-20,0.46875
TeCh,WBCIC_MI,1,0,S2,sub-39,0.890625
TeCh,WBCIC_MI,1,0,S2,sub-40,0.65625
TeCh,WBCIC_MI,1,0,S2,sub-43,0.75
TeCh,WBCIC_MI,1,0,S2,sub-46,0.78125
TeCh,WBCIC_MI,1,0,S2,sub-51,0.71875
TeCh,WBCIC_MI,2,0,S0,sub-4,0.5
TeCh,WBCIC_MI,2,0,S0,sub-8,0.875
TeCh,WBCIC_MI,2,0,S0,sub-10,0.671875
TeCh,WBCIC_MI,2,0,S0,sub-15,0.734375
TeCh,WBCIC_MI,2,0,S0,sub-20,0.84375
TeCh,WBCIC_MI,2,0,S0,sub-39,0.453125
TeCh,WBCIC_MI,2,0,S0,sub-40,0.6875
TeCh,WBCIC_MI,2,0,S0,sub-43,0.9375
TeCh,WBCIC_MI,2,0,S0,sub-46,0.796875
TeCh,WBCIC_MI,2,0,S0,sub-51,0.71875
TeCh,WBCIC_MI,2,0,S1,sub-4,0.59375
TeCh,WBCIC_MI,2,0,S1,sub-8,0.84375
TeCh,WBCIC_MI,2,0,S1,sub-10,0.75
TeCh,WBCIC_MI,2,0,S1,sub-15,0.6875
TeCh,WBCIC_MI,2,0,S1,sub-20,0.84375
TeCh,WBCIC_MI,2,0,S1,sub-39,0.671875
TeCh,WBCIC_MI,2,0,S1,sub-40,0.6875
TeCh,WBCIC_MI,2,0,S1,sub-43,0.84375
TeCh,WBCIC_MI,2,0,S1,sub-46,0.765625
TeCh,WBCIC_MI,2,0,S1,sub-51,0.734375
TeCh,WBCIC_MI,2,0,S2,sub-4,0.59375
TeCh,WBCIC_MI,2,0,S2,sub-8,0.875
TeCh,WBCIC_MI,2,0,S2,sub-10,0.75
TeCh,WBCIC_MI,2,0,S2,sub-15,0.65625
TeCh,WBCIC_MI,2,0,S2,sub-20,0.5
TeCh,WBCIC_MI,2,0,S2,sub-39,0.8125
TeCh,WBCIC_MI,2,0,S2,sub-40,0.609375
TeCh,WBCIC_MI,2,0,S2,sub-43,0.734375
TeCh,WBCIC_MI,2,0,S2,sub-46,0.671875
TeCh,WBCIC_MI,2,0,S2,sub-51,0.8125
TeCh,WBCIC_MI,3,0,S0,sub-4,0.515625
TeCh,WBCIC_MI,3,0,S0,sub-8,0.84375
TeCh,WBCIC_MI,3,0,S0,sub-10,0.65625
TeCh,WBCIC_MI,3,0,S0,sub-15,0.75
TeCh,WBCIC_MI,3,0,S0,sub-20,0.859375
TeCh,WBCIC_MI,3,0,S0,sub-39,0.4375
TeCh,WBCIC_MI,3,0,S0,sub-40,0.640625
TeCh,WBCIC_MI,3,0,S0,sub-43,0.875
TeCh,WBCIC_MI,3,0,S0,sub-46,0.859375
TeCh,WBCIC_MI,3,0,S0,sub-51,0.625
TeCh,WBCIC_MI,3,0,S1,sub-4,0.546875
TeCh,WBCIC_MI,3,0,S1,sub-8,0.84375
TeCh,WBCIC_MI,3,0,S1,sub-10,0.6875
TeCh,WBCIC_MI,3,0,S1,sub-15,0.703125
TeCh,WBCIC_MI,3,0,S1,sub-20,0.859375
TeCh,WBCIC_MI,3,0,S1,sub-39,0.640625
TeCh,WBCIC_MI,3,0,S1,sub-40,0.65625
TeCh,WBCIC_MI,3,0,S1,sub-43,0.859375
TeCh,WBCIC_MI,3,0,S1,sub-46,0.796875
TeCh,WBCIC_MI,3,0,S1,sub-51,0.6875
TeCh,WBCIC_MI,3,0,S2,sub-4,0.703125
TeCh,WBCIC_MI,3,0,S2,sub-8,0.84375
TeCh,WBCIC_MI,3,0,S2,sub-10,0.859375
TeCh,WBCIC_MI,3,0,S2,sub-15,0.625
TeCh,WBCIC_MI,3,0,S2,sub-20,0.4375
TeCh,WBCIC_MI,3,0,S2,sub-39,0.734375
TeCh,WBCIC_MI,3,0,S2,sub-40,0.75
TeCh,WBCIC_MI,3,0,S2,sub-43,0.828125
TeCh,WBCIC_MI,3,0,S2,sub-46,0.765625
TeCh,WBCIC_MI,3,0,S2,sub-51,0.78125
TeCh,WBCIC_MI,4,0,S0,sub-4,0.5625
TeCh,WBCIC_MI,4,0,S0,sub-8,0.796875
TeCh,WBCIC_MI,4,0,S0,sub-10,0.640625
TeCh,WBCIC_MI,4,0,S0,sub-15,0.734375
TeCh,WBCIC_MI,4,0,S0,sub-20,0.875
TeCh,WBCIC_MI,4,0,S0,sub-39,0.453125
TeCh,WBCIC_MI,4,0,S0,sub-40,0.640625
TeCh,WBCIC_MI,4,0,S0,sub-43,0.875
TeCh,WBCIC_MI,4,0,S0,sub-46,0.8125
TeCh,WBCIC_MI,4,0,S0,sub-51,0.6875
TeCh,WBCIC_MI,4,0,S1,sub-4,0.5
TeCh,WBCIC_MI,4,0,S1,sub-8,0.765625
TeCh,WBCIC_MI,4,0,S1,sub-10,0.609375
TeCh,WBCIC_MI,4,0,S1,sub-15,0.71875
TeCh,WBCIC_MI,4,0,S1,sub-20,0.84375
TeCh,WBCIC_MI,4,0,S1,sub-39,0.75
TeCh,WBCIC_MI,4,0,S1,sub-40,0.59375
TeCh,WBCIC_MI,4,0,S1,sub-43,0.875
TeCh,WBCIC_MI,4,0,S1,sub-46,0.8125
TeCh,WBCIC_MI,4,0,S1,sub-51,0.75
TeCh,WBCIC_MI,4,0,S2,sub-4,0.6875
TeCh,WBCIC_MI,4,0,S2,sub-8,0.765625
TeCh,WBCIC_MI,4,0,S2,sub-10,0.703125
TeCh,WBCIC_MI,4,0,S2,sub-15,0.5625
TeCh,WBCIC_MI,4,0,S2,sub-20,0.515625
TeCh,WBCIC_MI,4,0,S2,sub-39,0.84375
TeCh,WBCIC_MI,4,0,S2,sub-40,0.609375
TeCh,WBCIC_MI,4,0,S2,sub-43,0.859375
TeCh,WBCIC_MI,4,0,S2,sub-46,0.703125
TeCh,WBCIC_MI,4,0,S2,sub-51,0.796875
