subject_id,source_fold,step,checkpoint,predicted_utility_damage,utility_delta_actual_small_step,predicted_utility_delta,cos_task_G
23,3,4,t4,0.0,0.0008148837870795012,0.0008345796228984855,-0.6067779409706859
26,3,0,t0,0.0,0.005683505941166123,0.005838194507001969,-0.8683856024974731
26,3,1,t1,0.0,0.0051279681916826525,0.005272505404974209,-0.857941351049279
26,3,2,t2,0.0,0.004612099994688368,0.004746392237961019,-0.8463310640437549
26,3,3,t3,0.0,0.004135794871299503,0.0042599173050814855,-0.833466394388663
26,3,4,t4,0.0,0.0036983580114310355,0.003812527517918121,-0.8192611216307851
27,3,0,t0,0.0,0.0024970446192955076,0.002561578172077965,-0.9035712061082148
27,3,1,t1,0.0,0.002267730051726785,0.002323367004055742,-0.8960920917494816
27,3,2,t2,0.0,0.0020697817955528247,0.002118085167404505,-0.8885647428936748
27,3,3,t3,0.0,0.001897742655529111,0.0019399514408455318,-0.8810090542475365
27,3,4,t4,0.0,0.0017472747411820116,0.0017843800487876591,-0.873442457893547
28,3,0,t0,0.0,0.0012260756860656835,0.001247693725765884,-0.9151557579104383
28,3,1,t1,0.0,0.0011476158831353472,0.0011672494928700646,-0.9107043126736987
28,3,2,t2,0.0,0.0010763937320467792,0.001094276111925174,-0.9061918616010131
28,3,3,t3,0.0,0.0010115597364497575,0.0010278916709880257,-0.9016227877834556
28,3,4,t4,0.0,0.0009523821610114627,0.0009673371385611155,-0.897001224411135
3,3,0,t0,0.0,0.0025375689211956376,0.0025910302930472126,-0.9151462817206607
3,3,1,t1,0.0,0.0023452156335370122,0.002392973770830866,-0.9095903980154216
3,3,2,t2,0.0,0.002173604987638994,0.0022163838896857107,-0.9039107141614591
3,3,3,t3,0.0,0.002020090176671152,0.0020585118736658296,-0.8981220861532001
3,3,4,t4,0.0,0.0018823978928007856,0.001916997901294022,-0.8922392396132535
30,3,0,t0,0.0,0.0021389042062656682,0.0021908834602189058,-0.783488726841117
30,3,1,t1,0.0,0.0019499894171213505,0.001995664724154945,-0.7714880686812146
30,3,2,t2,0.0,0.0017840615870496623,0.001824326072434587,-0.7596282448895614
30,3,3,t3,0.0,0.001637867285020217,0.0016734748524380517,-0.7479524132132259
30,3,4,t4,0.0,0.0015086588993797612,0.0015402476307756323,-0.7364978084428633
31,3,0,t0,0.0,0.0017164428802085019,0.0017438163621881957,-0.8768467090358849
31,3,1,t1,0.0,0.001616641727844953,0.0016417666519095927,-0.8713467310466917
31,3,2,t2,0.0,0.0015251190232237755,0.001548226551908841,-0.8658056012641177
31,3,3,t3,0.0,0.0014410220751188418,0.0014623155585811961,-0.8602297304669891
31,3,4,t4,0.0,0.0013636004717502703,0.0013832592585303306,-0.8546252632244277
32,3,0,t0,0.0,0.010964515798553287,0.01138444776609503,-0.7878788903127669
32,3,1,t1,0.0,0.009507302077108315,0.009898678375659666,-0.768347219381072
32,3,2,t2,0.0,0.008168628250140086,0.008529557136883527,-0.7457321234582661
32,3,3,t3,0.0,0.006953083141235661,0.007282324192725335,-0.7196598057701767
32,3,4,t4,0.0,0.0058625006474585795,0.00615961448257185,-0.6897882133784312
33,3,0,t0,0.0,0.0009347052158312635,0.0009467058784583291,-0.7555920548675235
33,3,1,t1,0.0,0.0008930079694862703,0.0009042972056908321,-0.7496628182042343
33,3,2,t2,0.0,0.0008538554575219376,0.0008644885710871032,-0.7437511174240695
33,3,3,t3,0.0,0.0008170488528915776,0.00082707580686676,-0.7378580977618326
33,3,4,t4,0.0,0.0007824084956994243,0.0007918745208037735,-0.7319849008546999
34,3,0,t0,0.0,0.013054200929325244,0.014070695793880046,-0.9239633698535277
34,3,1,t1,0.0,0.00977488043457947,0.010480780417240116,-0.9023822922980241
34,3,2,t2,0.0,0.007511549589032218,0.008003607521155434,-0.8778963335774533
34,3,3,t3,0.0,0.0059405316056085344,0.006287024341257618,-0.8515725653584935
34,3,4,t4,0.0,0.004837191398786633,0.0050848692466838085,-0.8246432232821572
35,3,0,t0,0.0,0.00040928359567948824,0.0004137702748576949,-0.8508787000543453
35,3,1,t1,0.0,0.00039310487697965385,0.0003973093034370868,-0.8467966641490203
35,3,2,t2,0.0,0.00037796178119070545,0.00038190805753476735,-0.8427460669336375
35,3,3,t3,0.0,0.0003637657130316149,0.0003674753854201203,-0.8387278969100546
35,3,4,t4,0.0,0.0003504374320772302,0.00035392981240777284,-0.8347430396681353
38,3,0,t0,0.0,0.002896083323164045,0.0029828354108109296,-0.9016185596823684
38,3,1,t1,0.0,0.002586338638044805,0.002661370622011336,-0.892038309522978
38,3,2,t2,0.0,0.002318792866395858,0.0023839059438191274,-0.8820179570119613
38,3,3,t3,0.0,0.0020869501112260602,0.0021436410640197816,-0.8715942132038181
38,3,4,t4,0.0,0.0018854085637665663,0.001934925928176987,-0.8608085243313169
40,3,0,t0,0.0,0.002724671132026346,0.002832404610411557,-0.7173996560917449
40,3,1,t1,0.0,0.0023553765421888695,0.0024471663146974627,-0.6948090739831716
40,3,2,t2,0.0,0.00204196340155699,0.002120323038665461,-0.6717137082404909
40,3,3,t3,0.0,0.0017754964802091378,0.0018425184275925718,-0.6482550270141262
40,3,4,t4,0.0,0.0015485465858088854,0.0016059768957072597,-0.624583012229271
41,3,0,t0,0.0,0.0017866725175971765,0.0018654717482612234,-0.8839024777555462
41,3,1,t1,0.0,0.0015304715739544172,0.0015843913447637294,-0.8680210823071465
41,3,2,t2,0.0,0.001353423116770447,0.0013914750440257428,-0.8543405162862615
41,3,3,t3,0.0,0.0012268879637815089,0.0012547025328132904,-0.8428379945686405
41,3,4,t4,0.0,0.001132973461726472,0.0011540891727281847,-0.8332297178583978
43,3,0,t0,0.0,0.0006428822508742632,0.0006505719986863636,-0.8124010160143983
43,3,1,t1,0.0,0.0006134652728722739,0.0006205782070852923,-0.8075498935203309
43,3,2,t2,0.0,0.0005862298725500675,0.0005928229654549628,-0.8028109843142024
43,3,3,t3,0.0,0.0005609622987571977,0.0005670856342367775,-0.7981836459130018
43,3,4,t4,0.0,0.0005374744105724472,0.0005431721605615901,-0.7936669821386634
44,3,0,t0,0.0,0.0018394051278057821,0.0018699589699962074,-0.801841278306598
44,3,1,t1,0.0,0.0017311878240391099,0.0017594297338385267,-0.7946027390928414
44,3,2,t2,0.0,0.0016312401017130052,0.0016574010254396983,-0.7873243299361382
44,3,3,t3,0.0,0.0015387403301256874,0.001563021575837302,-0.780005932719299
44,3,4,t4,0.0,0.0014529712413419438,0.0014755491469203308,-0.7726477742247349
45,3,0,t0,0.0,0.003183980898451705,0.0032474838194919923,-0.9283310710872202
45,3,1,t1,0.0,0.00295002839652006,0.0030066246072765314,-0.923802058777798
45,3,2,t2,0.0,0.0027413034583537166,0.0027919723725495006,-0.9192176805903128
45,3,3,t3,0.0,0.002554270348647192,0.0025998216067715835,-0.914582902192846
45,3,4,t4,0.0,0.002385998180287674,0.002427106091278686,-0.909902538383579
46,3,0,t0,0.0,0.0013596610853592317,0.001395618165919654,-0.648769187039281
46,3,1,t1,0.0,0.0012299570785532232,0.0012607717282191772,-0.6324221734189654
46,3,2,t2,0.0,0.0011189288162102295,0.0011454647726576023,-0.616911793340545
46,3,3,t3,0.0,0.0010234222339304266,0.0010463929370985322,-0.6022466021769526
46,3,4,t4,0.0,0.0009408343578230505,0.0009608286865508251,-0.5884121369089185
47,3,0,t0,0.0,0.0014877812291004266,0.0015166187222134296,-0.8622106032510317
47,3,1,t1,0.0,0.0013834285690962067,0.0014095672608553515,-0.8549274745629822
47,3,2,t2,0.0,0.001288929700589747,0.0013126971839354257,-0.847548950820363
47,3,3,t3,0.0,0.001203094040565983,0.0012247690326244697,-0.8400790377320383
47,3,4,t4,0.0,0.001124906946468024,0.0011447278426576475,-0.8325217984226484
48,3,0,t0,0.0,0.0012763428049097358,0.0012948136632008151,-0.6689622517095875
48,3,1,t1,0.0,0.0012094939183708853,0.0012263127782042322,-0.6638295888614588
48,3,2,t2,0.0,0.0011483593971961525,0.001163718471688859,-0.6589053103903676
48,3,3,t3,0.0,0.0010922700858313483,0.0011063374268642306,-0.6541737283331993
48,3,4,t4,0.0,0.0010406430240507691,0.0010535654828454344,-0.649618039602767
49,3,0,t0,0.0,0.004879436873139187,0.005006845612989052,-0.8854722562092682
49,3,1,t1,0.0,0.004423427166016125,0.0045382141772347725,-0.8765744788615872
49,3,2,t2,0.0,0.004013410128983985,0.004116960960519102,-0.8671382994458471
49,3,3,t3,0.0,0.0036443097908540056,0.0037378362300457546,-0.8571475095660545
49,3,4,t4,0.0,0.003311683946103927,0.0033962497551556104,-0.8465881860277238
5,3,0,t0,0.0,0.0009904369140915359,0.0010019162973066138,-0.8866051178498376
5,3,1,t1,0.0,0.0009475391316557669,0.0009582224446374823,-0.8832047160397031
5,3,2,t2,0.0,0.0009076251863358864,0.0009175896771364384,-0.8798358332241906
5,3,3,t3,0.0,0.0008704073132783791,0.0008797207324396368,-0.8764980100525627
5,3,4,t4,0.0,0.000835632791913371,0.0008443547813774322,-0.873190758347318
50,3,0,t0,0.0,0.050436220973677504,0.05174948756256875,-0.9201600411112617
50,3,1,t1,0.0,0.04545312817570635,0.04680556812033637,-0.9139371532943512
50,3,2,t2,0.0,0.040389816886934216,0.041754832530644936,-0.9060426031340049
50,3,3,t3,0.0,0.035354393570147025,0.03670197646885742,-0.8960460013538242
50,3,4,t4,0.0,0.030462653541484697,0.031761922747378234,-0.8834150251972587
52,3,0,t0,0.0,0.0019449625542229398,0.0019819095712234995,-0.8089108613500184
52,3,1,t1,0.0,0.0018091979079579157,0.0018430674417097563,-0.8004479441738179
52,3,2,t2,0.0,0.001684830713707619,0.0017159235781278707,-0.791871091748744
52,3,3,t3,0.0,0.0015707453183501086,0.0015993275035016221,-0.7831886077002025
52,3,4,t4,0.0,0.0014659545524102202,0.0014922620388012405,-0.7744092549708139
53,3,0,t0,0.0,0.0008787880222254629,0.000891328933924194,-0.665209922137924
53,3,1,t1,0.0,0.0008334303092261686,0.0008450569122952414,-0.6583111171558994
53,3,2,t2,0.0,0.0007913789543101957,0.0008021705436394496,-0.6515421299277314
53,3,3,t3,0.0,0.0007523431003665926,0.0007623705712194739,-0.6449042991046987
53,3,4,t4,0.0,0.0007160629219065129,0.0007253898605065237,-0.6383990377782802
6,3,0,t0,0.0,0.0005401558230164749,0.0005462311111794,-0.7115654392302926
6,3,1,t1,0.0,0.0005168732771563128,0.0005225044632752242,-0.7068883249762129
6,3,2,t2,0.0,0.0004952547319638928,0.0005004845254225636,-0.7024195286385564
6,3,3,t3,0.0,0.0004751419665751794,0.0004800081405524576,-0.6981516664561259
6,3,4,t4,0.0,0.0004563949054246369,0.0004609309595971147,-0.6940773068114302
7,3,0,t0,0.0,0.0036565388437168056,0.0037983442009795914,-0.8063264944933235
7,3,1,t1,0.0,0.003187228611784332,0.0033064898293721184,-0.7881560014749946
7,3,2,t2,0.0,0.0027945856232791666,0.002895401714210961,-0.769546470733254
7,3,3,t3,0.0,0.0024644794702884942,0.002550136435817453,-0.7506432292194298
7,3,4,t4,0.0,0.0021856007071091588,0.0022587434176144033,-0.731591051829548
8,3,0,t0,0.0,0.0042404296697243216,0.0046135154620471535,-0.7618576401021281
8,3,1,t1,0.0,0.0031033374238596534,0.0033797806712546744,-0.7102062170120276
8,3,2,t2,0.0,0.002279242831503936,0.0024836030921179344,-0.6520689444128932
8,3,3,t3,0.0,0.0016851769384101933,0.001836126437506417,-0.589355043823663
8,3,4,t4,0.0,0.0012588491126904744,0.0013704203126136921,-0.5248860502093479
9,3,0,t0,0.0,0.001843267426055617,0.001876387305199019,-0.8829114463911192
9,3,1,t1,0.0,0.00172311971002731,0.001752983690986882,-0.8771731690271077
9,3,2,t2,0.0,0.0016147471692967985,0.0016417745492280627,-0.8714399629595507
9,3,3,t3,0.0,0.0015166433703887594,0.0015411877748424117,-0.8657170705303815
9,3,4,t4,0.0,0.0014275357718617487,0.001449897141847688,-0.8600092480519578
1,4,0,t0,0.0,0.000991240808134064,0.0010133290495234694,-0.5889784709083297
1,4,1,t1,0.0,0.0009143628046475449,0.0009341612540295877,-0.577393888412319
1,4,2,t2,0.0,0.0008453609976453447,0.0008631542945309476,-0.566176911966606
1,4,3,t3,0.0,0.0007832585473327436,0.000799289553176736,-0.5553245206130711
1,4,4,t4,0.0,0.0007272215747611277,0.000741698453023177,-0.5448329466567768
10,4,0,t0,0.0,0.013664854818767835,0.014693577239267844,-0.9367703630391111
10,4,1,t1,0.0,0.010261038297838199,0.011015099558164895,-0.918585138270385
10,4,2,t2,0.0,0.007780911966365267,0.008334093955036268,-0.8964107378863063
10,4,3,t3,0.0,0.005973001347831353,0.006379788936964337,-0.8701647642561074
10,4,4,t4,0.0,0.004652675475504187,0.004952951519400214,-0.8401340286514369
11,4,0,t0,0.0,0.013125881285178664,0.01375170220576033,-0.8879958007946368
11,4,1,t1,0.0,0.010962573304454604,0.011500486566713406,-0.872332868547338
11,4,2,t2,0.0,0.009121281396179515,0.009580950622956578,-0.8541128330639531
11,4,3,t3,0.0,0.007564539571305096,0.007955049128861568,-0.8330489691866181
11,4,4,t4,0.0,0.006257222285118713,0.006587101753290527,-0.8089058774129687
14,4,0,t0,0.0,0.0013126827807731223,0.0013520126005473535,-0.6169285880195953
14,4,1,t1,0.0,0.0011751635419215423,0.001211037540646903,-0.5982948045859686
14,4,2,t2,0.0,0.0010503655214200713,0.0010830667774225746,-0.5789428033851461
14,4,3,t3,0.0,0.0009372143111086584,0.0009670030015107687,-0.5588838654743348
14,4,4,t4,0.0,0.0008347228277095775,0.0008618384461108324,-0.5381353010152502
15,4,0,t0,0.0,0.0003501348077002142,0.0003531853636977143,-0.7631118058894608
15,4,1,t1,0.0,0.00033860174288596195,0.0003414942109011181,-0.7590642743619501
15,4,2,t2,0.0,0.00032766444074661116,0.0003304094727055075,-0.7550870771616178
15,4,3,t3,0.0,0.00031728257728082243,0.00031988993643850683,-0.7511800722983253
15,4,4,t4,0.0,0.00030741918842896315,0.0003098978378569443,-0.7473430253193729
16,4,0,t0,0.0,0.0020434438500895324,0.002088162102053231,-0.7326646259743418
16,4,1,t1,0.0,0.0018884413991989146,0.0019283045123434644,-0.7233971007899368
16,4,2,t2,0.0,0.0017503340297397862,0.0017859670097604844,-0.7144075083814913
16,4,3,t3,0.0,0.0016269211753204837,0.0016588588432304456,-0.7057096897084538
16,4,4,t4,0.0,0.0015163224905824224,0.0015450235583310758,-0.6973136935804026
19,4,0,t0,0.0,0.02787665682959506,0.028417635641875494,-0.9210201333802222
19,4,1,t1,0.0,0.025763315694330324,0.026333058664057052,-0.9161126798005793
19,4,2,t2,0.0,0.023558933659005188,0.02414986887454637,-0.9100634756718158
19,4,3,t3,0.0,0.02129682112309894,0.021899465176381236,-0.9026106590856435
19,4,4,t4,0.0,0.019016869999080366,0.019620205906734814,-0.8934329301490765
2,4,0,t0,0.0,0.003896830584011357,0.00408793372432082,-0.9047341256275792
2,4,1,t1,0.0,0.0032432933479099035,0.003397774344078733,-0.8889647473315263
2,4,2,t2,0.0,0.0027184753819167184,0.0028431776899595154,-0.8715769189043971
2,4,3,t3,0.0,0.0022976162183895865,0.002398266751399398,-0.8527878026605508
2,4,4,t4,0.0,0.0019601692438950824,0.002041498035303567,-0.8329068127431571
20,4,0,t0,0.0,0.0016980411137547669,0.0017227986387057992,-0.7804808013041519
20,4,1,t1,0.0,0.0016068923151232872,0.0016302948416472788,-0.774154515678695
20,4,2,t2,0.0,0.0015209697242895004,0.001543069576167526,-0.7676881481797396
20,4,3,t3,0.0,0.0014400487456731614,0.0014608998984536182,-0.7610920589912568
20,4,4,t4,0.0,0.0013639011810774315,0.0013835586788555638,-0.754377193174105
21,4,0,t0,0.0,0.0018779921279011291,0.001932933594526757,-0.8191318915570895
21,4,1,t1,0.0,0.0016934631791946653,0.0017413993507073512,-0.8078141671734033
21,4,2,t2,0.0,0.001532698059632187,0.0015747352210303497,-0.7963984338147064
21,4,3,t3,0.0,0.0013919446638326616,0.0014289805919358925,-0.7849062850669744
21,4,4,t4,0.0,0.0012681537602671628,0.0013009232812115235,-0.7733594364368036
22,4,0,t0,0.0,0.004002152527089187,0.004152069808980224,-0.7750005103553004
22,4,1,t1,0.0,0.0034717196127241334,0.0035982597021208492,-0.7547264307579519
22,4,2,t2,0.0,0.003025856643043223,0.003132926387029213,-0.7340667074887753
22,4,3,t3,0.0,0.0026502569368950235,0.002741091553392211,-0.7131891158772334
22,4,4,t4,0.0,0.0023330876650462518,0.002410366349934911,-0.6922592363798669
23,4,0,t0,0.0,0.0008486331050946982,0.0008759208835131906,-0.5672705586355081
23,4,1,t1,0.0,0.0007589928250016365,0.0007829758845575687,-0.548059700891987
23,4,2,t2,0.0,0.0006806221259788581,0.0007017640359585901,-0.5291143820271113
23,4,3,t3,0.0,0.0006119091311842517,0.0006306008857664346,-0.5104763175685629
23,4,4,t4,0.0,0.0005514967286749939,0.0005680691329348276,-0.49218207498569894
26,4,0,t0,0.0,0.005679487879362122,0.005832588601092666,-0.8656367703591682
26,4,1,t1,0.0,0.005132774098057402,0.0052758437086483645,-0.855738333424584
26,4,2,t2,0.0,0.0046251441216434985,0.0047580820420284,-0.8447520377972372
26,4,3,t3,0.0,0.00415648483133535,0.004279363342474727,-0.8326055433045475
26,4,4,t4,0.0,0.003726091005429588,0.003839126783675458,-0.8192300547318756
27,4,0,t0,0.0,0.002425449347180364,0.002486288557405179,-0.898582719385448
27,4,1,t1,0.0,0.0022094772833123194,0.002262244599925737,-0.891034078082118
27,4,2,t2,0.0,0.002021990138211957,0.0020680533733192564,-0.8834332135036842
27,4,3,t3,0.0,0.0018582030646793063,0.0018986557140213058,-0.8757982872906902
27,4,4,t4,0.0,0.001714281297162612,0.0017500050586371167,-0.8681453998782233
28,4,0,t0,0.0,0.0012463609068078113,0.0012688542669921483,-0.9140713063698384
28,4,1,t1,0.0,0.00116494249986214,0.0011853275967762924,-0.9095207631897287
28,4,2,t2,0.0,0.0010911954349845238,0.001109724468942321,-0.9049078492573903
28,4,3,t3,0.0,0.001024202809902966,0.0010410924416695054,-0.9002374153043862
28,4,4,t4,0.0,0.0009631766530459399,0.0009786136660155066,-0.8955140207078934
3,4,0,t0,0.0,0.0025027968651616384,0.0025592435017347715,-0.9014935254190054
3,4,1,t1,0.0,0.002301504022131806,0.0023515807585148345,-0.8950147850372259
3,4,2,t2,0.0,0.002123228076373773,0.0021677811231633586,-0.888411788940451
3,4,3,t3,0.0,0.0019648862513019227,0.002004639237162097,-0.8817063077749888
3,4,4,t4,0.0,0.001823844915384204,0.0018594175145964277,-0.8749194946182309
30,4,0,t0,0.0,0.0017753265825111997,0.0018262954674519091,-0.7086024061724817
30,4,1,t1,0.0,0.0015988310588884724,0.0016431734795793792,-0.692265480778463
30,4,2,t2,0.0,0.0014457623133235786,0.0014844589785170852,-0.6762020410334773
30,4,3,t3,0.0,0.0013126238118274514,0.0013464973052734915,-0.6604866422781184
30,4,4,t4,0.0,0.001196484230520295,0.0012262264232594184,-0.645184619228373
31,4,0,t0,0.0,0.0017133658990255984,0.0017390685373206332,-0.8854680826044874
31,4,1,t1,0.0,0.0016190838636254146,0.0016427718952031962,-0.880634897442785
31,4,2,t2,0.0,0.0015322540963224052,0.0015541258665798727,-0.875768808555321
31,4,3,t3,0.0,0.0014521419410921943,0.0014723728195396113,-0.8708747526320463
31,4,4,t4,0.0,0.001378097557008795,0.0013968429833448861,-0.8659574740505309
32,4,0,t0,0.0,0.011630997793463271,0.012086492192645855,-0.7993158936543444
32,4,1,t1,0.0,0.01003014047152112,0.01045207106846607,-0.7804901880373697
32,4,2,t2,0.0,0.008568996134509455,0.008955412656010565,-0.7584934377177379
32,4,3,t3,0.0,0.007251733024075058,0.007601503643311372,-0.7329247847298256
32,4,4,t4,0.0,0.006079118965377939,0.006392085836914746,-0.7034161236248684
33,4,0,t0,0.0,0.0009654898008841367,0.0009784499644867385,-0.7614120243464345
33,4,1,t1,0.0,0.0009203501160170019,0.0009325119745614444,-0.7550986542258825
33,4,2,t2,0.0,0.0008780698633312906,0.0008894974271287899,-0.7487937937999681
33,4,3,t3,0.0,0.0008384187032238338,0.0008491696707639759,-0.7424991342870971
33,4,4,t4,0.0,0.0008011889758704899,0.0008113154639007322,-0.7362163282489308
34,4,0,t0,0.0,0.013148210986982545,0.01423424246182683,-0.9147225599224341
34,4,1,t1,0.0,0.00973020831669702,0.010473283475969215,-0.8909141336435313
34,4,2,t2,0.0,0.007414895321336268,0.007925214818578786,-0.863986609164999
34,4,3,t3,0.0,0.005837233742599701,0.006191619933171345,-0.8353338724796522
34,4,4,t4,0.0,0.004747967836451261,0.004998212868268982,-0.8064914491618937
35,4,0,t0,0.0,0.0003971694106187501,0.00040134553159413763,-0.8434736305405348
35,4,1,t1,0.0,0.00038214182210961206,0.00038606448269132244,-0.8395566037803007
35,4,2,t2,0.0,0.0003680423559729931,0.00037173255771721957,-0.8356776366036791
35,4,3,t3,0.0,0.0003547939309412121,0.00035827051049791586,-0.8318372243235913
35,4,4,t4,0.0,0.0003423273794967499,0.0003456072738907238,-0.8280357739754147
38,4,0,t0,0.0,0.002787583377533931,0.002865062910608397,-0.9043825097855291
38,4,1,t1,0.0,0.0025088979757218466,0.0025764346603745453,-0.8958731786406554
38,4,2,t2,0.0,0.002266237327994025,0.0023252868970125504,-0.8870269373591734
38,4,3,t3,0.0,0.0020543196903113903,0.0021061033042287475,-0.8778745434683376
38,4,4,t4,0.0,0.0018687115690438905,0.0019142570647151078,-0.8684497049694463
40,4,0,t0,0.0,0.002553996892462218,0.0026453732515704194,-0.7165186304265684
40,4,1,t1,0.0,0.0022404042217717968,0.002319202406650392,-0.6965043732511368
40,4,2,t2,0.0,0.0019710120979837265,0.0020390920657416384,-0.676174056114905
40,4,3,t3,0.0,0.0017391845024698482,0.0017981142957018892,-0.6556404762334211
40,4,4,t4,0.0,0.0015393342699159818,0.0015904383371556125,-0.6350199380792183
41,4,0,t0,0.0,0.001721255349387385,0.0017920522414518363,-0.8777304434509655
41,4,1,t1,0.0,0.0014913016199257223,0.0015408750266719797,-0.8625604169002272
41,4,2,t2,0.0,0.00132896404131011,0.0013646921432492864,-0.849449818735197
41,4,3,t3,0.0,0.0012106915662933315,0.0012372884419456602,-0.8383460300540562
41,4,4,t4,0.0,0.0011214561742260432,0.0011419498849916583,-0.8289897540559472
43,4,0,t0,0.0,0.0006659758907892332,0.0006737667652268144,-0.8233899082293066
43,4,1,t1,0.0,0.0006364129784798,0.0006436313652206073,-0.818788701989048
43,4,2,t2,0.0,0.000609004319388054,0.0006157061120405122,-0.8142847241150004
43,4,3,t3,0.0,0.0005835409498314431,0.0005897753445284269,-0.8098773872995695
43,4,4,t4,0.0,0.0005598387409740946,0.0005656491780049391,-0.8055658839070048
44,4,0,t0,0.0,0.0018467264551005336,0.0018769924578234199,-0.8038809033311651
44,4,1,t1,0.0,0.0017390932702717465,0.001767066257448538,-0.7968562879034307
44,4,2,t2,0.0,0.0016396758325507022,0.0016655863699891978,-0.7898020734645482
44,4,3,t3,0.0,0.0015476533654928681,0.0015717021080040175,-0.7827176163479902
44,4,4,t4,0.0,0.0014623104242176,0.0014846728791030645,-0.7756026299977524
45,4,0,t0,0.0,0.003193083875097369,0.0032562250925053313,-0.9328864634066415
45,4,1,t1,0.0,0.002960001486222358,0.0030162877054972993,-0.9286110640872365
45,4,2,t2,0.0,0.0027520187843907973,0.002802420939279598,-0.9242808677184379
45,4,3,t3,0.0,0.0025656221970442594,0.0026109430588459543,-0.9199005961651388
45,4,4,t4,0.0,0.0023978986064241425,0.0024388068752578002,-0.9154748394770427
46,4,0,t0,0.0,0.0013431632220561318,0.001382814795384953,-0.6395575784393701
46,4,1,t1,0.0,0.0012045588978265576,0.0012382011678882898,-0.6207129877246848
46,4,2,t2,0.0,0.0010873793062965986,0.0011160939942921457,-0.6028150297652695
46,4,3,t3,0.0,0.0009877306528082164,0.0010123984245116696,-0.5858840778830195
46,4,4,t4,0.0,0.0009024481411902818,0.0009237852135713306,-0.5699080789107862
47,4,0,t0,0.0,0.0014212752971783232,0.0014489679953477092,-0.8513792350386938
47,4,1,t1,0.0,0.0013220570683617205,0.0013471559340659859,-0.8438173510506358
47,4,2,t2,0.0,0.0012322471180831879,0.001255068477408619,-0.8361762020169865
47,4,3,t3,0.0,0.0011507020356682218,0.001171514817648007,-0.828460086401646
47,4,4,t4,0.0,0.0010764482168112016,0.0010954822705743891,-0.8206733296912018
48,4,0,t0,0.0,0.0011836990006265369,0.0012019521931604382,-0.6394787212319668
48,4,1,t1,0.0,0.0011179851589416812,0.0011344538685539157,-0.6338857479291046
48,4,2,t2,0.0,0.0010583431572561697,0.0010732447295362898,-0.6286016745603135
48,4,3,t3,0.0,0.0010040256019745453,0.0010175491917816446,-0.6236059249440121
48,4,4,t4,0.0,0.0009543848579753877,0.0009666949921572648,-0.6188759811195378
49,4,0,t0,0.0,0.004602170511244175,0.004718640892692846,-0.8718626229072683
49,4,1,t1,0.0,0.004186807937704817,0.004292308364590015,-0.8628844644771047
49,4,2,t2,0.0,0.0038114533266283557,0.003907114295269826,-0.8533968431337371
49,4,3,t3,0.0,0.0034719482008332414,0.0035587675379650345,-0.8433857100119111
49,4,4,t4,0.0,0.003164620457778544,0.003243482007062907,-0.8328393800763932
5,4,0,t0,0.0,0.0009001671916402387,0.000910670708556926,-0.8457293340929475
5,4,1,t1,0.0,0.0008608098062940078,0.0008705589900497531,-0.8423138678643018
5,4,2,t2,0.0,0.000824271058078696,0.000833340202301521,-0.8389872503427628
5,4,3,t3,0.0,0.0007902750301958944,0.0007987292940556666,-0.835746505048226
5,4,4,t4,0.0,0.0007585794370628118,0.0007664761720514497,-0.832588684914643
50,4,0,t0,0.0,0.049782271255345956,0.05106242723774127,-0.9161120060862848
50,4,1,t1,0.0,0.04493268331677969,0.046257203167251446,-0.9097182302840747
50,4,2,t2,0.0,0.039983378668024816,0.04132633620058538,-0.9015938198561648
50,4,3,t3,0.0,0.035040472089317376,0.03637208508371922,-0.891291308318305
50,4,4,t4,0.0,0.030219490166984997,0.03150861990099015,-0.8782570584738896
52,4,0,t0,0.0,0.001956652022758798,0.0019949641005129167,-0.8079768908917986
52,4,1,t1,0.0,0.001818013536824592,0.0018530672600308978,-0.7992865796049725
52,4,2,t2,0.0,0.0016913641938413049,0.0017234873132608163,-0.790467059768616
52,4,3,t3,0.0,0.0015754911125002158,0.0016049726558481072,-0.7815272600188551
52,4,4,t4,0.0,0.0014693244540850414,0.0014964201203513001,-0.7724766278302588
53,4,0,t0,0.0,0.0008266430625294419,0.0008385898902214987,-0.6474682546533422
53,4,1,t1,0.0,0.0007832425010075861,0.000794316451933021,-0.6402598758848257
53,4,2,t2,0.0,0.0007430032318467283,0.0007532789587544031,-0.6331880022047357
53,4,3,t3,0.0,0.0007056502277581478,0.0007151944654226808,-0.6262537569035137
53,4,4,t4,0.0,0.0006709378261481325,0.0006798104371361875,-0.6194584165825935
6,4,0,t0,0.0,0.0005533226737667457,0.0005595118323022873,-0.7197744665622835
6,4,1,t1,0.0,0.000529575771917562,0.0005353139713391746,-0.7152003374731389
6,4,2,t2,0.0,0.0005075200660550894,0.0005128505508845372,-0.7108294548657496
6,4,3,t3,0.0,0.0004869951910468906,0.0004919562128782457,-0.706654827900589
6,4,4,t4,0.0,0.00046785915275440737,0.0004724846405505972,-0.702669409748058
7,4,0,t0,0.0,0.003846597042348021,0.003992480620733484,-0.8241822469271609
7,4,1,t1,0.0,0.0033647263104893965,0.0034873435597402576,-0.8078600237337363
7,4,2,t2,0.0,0.0029620039305876533,0.0030656180091660082,-0.7911449932432458
7,4,3,t3,0.0,0.002623724644961245,0.0027117486049992243,-0.7741715838620317
