fold,seed,subject_id,basis,basis_column,certificate_direction,margin_mean_S1,margin_rms_S1,class0_margin_mean_S1,class1_margin_mean_S1,ba_harm_S1,ce_harm_S1,margin_mean_S2,margin_rms_S2,class0_margin_mean_S2,class1_margin_mean_S2,ba_harm_S2,ce_harm_S2
1,1,44,PUD,2,12,0.3574365675449371,1.009334683418274,0.2898883521556854,0.4249847829341888,-0.03,-0.026995433549717,0.3999586403369903,1.0882651805877686,0.0200473498553037,0.7798699736595154,-0.01,0.0451305185508099
1,1,44,PUD,3,13,0.2588910758495331,0.7999743819236755,0.059785109013319,0.457997053861618,-0.02,0.0352470958492895,0.1017377078533172,0.6368135809898376,-0.0443188957870006,0.2477943450212478,-0.02,-0.0066869210229154
1,1,44,PUD,4,15,-0.0404980331659317,0.5236533880233765,-0.1755401939153671,0.0945441350340843,-0.01,0.0233684400893348,-0.0005846758140251,0.5433585047721863,-0.224291980266571,0.2231226116418838,0.0,0.0300191113946803
1,1,44,PUD,5,16,0.1285992562770843,0.5577688217163086,0.0864369571208953,0.1707615256309509,-0.01,0.0200009459820848,0.2642023861408233,0.5558931231498718,0.1713260412216186,0.3570787012577057,-0.0399999999999999,-0.0238192225107728
1,1,48,PUD,0,6,0.7531988024711609,2.273022413253784,0.1035096868872642,1.4028878211975098,0.0099999999999998,0.0279892250464338,-0.3270789384841919,2.4758119583129883,-1.3060808181762695,0.6519228219985962,0.2099999999999999,0.2896223815215994
1,1,48,PUD,1,9,-0.1223160102963447,0.4877880215644836,-0.2342346608638763,-0.0103973327204585,0.02,0.0314850479109193,-0.1796946674585342,0.6109851002693176,-0.1750445216894149,-0.1843447834253311,0.02,0.0100047372290126
1,1,48,PUD,2,12,0.1952594518661499,0.9340437054634094,0.0339241065084934,0.3565947711467743,0.01,-0.0529412521682579,0.110892429947853,1.0414834022521973,0.0942417606711387,0.1275430768728256,0.04,0.0564714426444745
1,1,48,PUD,3,13,-0.1986960768699646,0.6450188755989075,-0.2952144145965576,-0.1021777316927909,0.02,0.0757188828020211,-0.2316752076148986,0.7958722114562988,-0.2740435302257538,-0.1893068552017212,0.02,-0.0022871751259435
1,1,48,PUD,4,15,-0.0372058898210525,0.5393388271331787,-0.0234218742698431,-0.0509899109601974,-0.01,0.0175573256113354,0.0195161923766136,0.6473861336708069,0.0169827118515968,0.022049680352211,0.05,-0.0017489261501681
1,1,48,PUD,5,16,0.009325161576271,0.5217805504798889,0.0308507587760686,-0.0122004328295588,-0.05,-0.0185221632664132,0.1444082260131836,0.5683634281158447,0.1142580583691597,0.1745583862066269,0.01,0.0116637978480922
1,1,50,PUD,0,6,-0.0229012109339237,1.9558186531066892,-0.3727111518383026,0.326908677816391,0.0599999999999999,0.0963417454998252,-0.4388556778430938,2.094414710998535,-0.9711849093437196,0.0934736803174018,0.0899999999999999,0.1024538288337795
1,1,50,PUD,1,9,-0.3141000866889953,0.6309487223625183,-0.4360544085502624,-0.1921457648277282,0.02,0.0232759726319877,-0.3226025402545929,0.6407376527786255,-0.3165673017501831,-0.3286377787590027,0.01,-0.0121698696734159
1,1,50,PUD,2,12,-0.1365078687667846,0.8647420406341553,-0.2245043814182281,-0.0485114008188247,-1.1102230246251563e-16,0.0469774607364242,-0.0948337838053703,0.9843928217887878,-0.2707826495170593,0.0811150968074798,0.03,0.0558359497397616
1,1,50,PUD,3,13,-0.0900247693061828,0.6775838732719421,-0.030486712232232,-0.1495628207921981,-0.01,-0.0421437289606233,-0.0859454125165939,0.6139418482780457,-0.0873905569314956,-0.0845002457499504,0.01,-0.0207119072758252
1,1,50,PUD,4,15,-0.0121767902746796,0.5265598297119141,-0.0315487757325172,0.0071951891295611,-0.03,0.0279949642216761,-0.1246647462248802,0.4657698571681976,-0.065668798983097,-0.1836606860160827,0.0199999999999999,-0.013719164393337
1,1,50,PUD,5,16,-0.0607014931738376,0.5557298064231873,-0.1153033450245857,-0.0060996310785412,0.01,0.0275067989829821,0.2080458849668502,0.5170332193374634,0.1231253519654274,0.2929664552211761,-0.03,0.0574771585479462
1,2,2,PUD,0,6,-0.1674094349145889,0.8108898401260376,-0.3748881816864013,0.0400692448019981,0.02,0.0435747510191861,-0.4963271021842956,1.2044230699539185,-0.565293550491333,-0.4273606240749359,-0.03,-0.003402149709367
1,2,2,PUD,1,7,0.3412696421146393,2.092474937438965,-0.7282812595367432,1.410820484161377,0.1300000000000001,0.3684417232647601,0.4889940917491913,2.2338545322418213,-0.5052696466445923,1.4832578897476196,0.12,0.3407534594514299
1,2,2,PUD,2,8,0.4716881513595581,1.0787467956542969,0.4358652234077453,0.5075110793113708,-0.01,-0.01590039260614,0.1599081754684448,1.0675653219223022,0.1632275730371475,0.1565887629985809,-0.01,-0.0043353690343228
1,2,2,PUD,3,12,0.0846966579556465,0.6443608403205872,0.0771019831299781,0.0922913178801536,0.0,-0.0056564509154599,0.1150252595543861,0.6051931381225586,0.0983959287405014,0.1316545605659485,0.01,0.0194393323126216
1,2,2,PUD,4,13,0.027800602838397,0.8019586801528931,-0.1481252908706665,0.2037264704704284,0.01,0.034510068167722,0.0435428507626056,0.9312019348144532,-0.1745190024375915,0.2616046965122223,-0.02,0.0705178667574706
1,2,14,PUD,0,6,-0.528757631778717,1.1237988471984863,-0.6325864195823669,-0.4249286949634552,0.01,0.0174021555722424,-0.3377842009067535,1.2691198587417605,-0.7035173177719116,0.027948934584856,0.09,0.0982712890271734
1,2,14,PUD,1,7,-0.1032145321369171,2.045859813690185,-0.6207890510559082,0.4143600463867187,0.0799999999999999,0.3323492401764885,0.574552059173584,2.1902129650115967,-0.0609955824911594,1.2100998163223269,0.1200000000000001,0.2171962764629651
1,2,14,PUD,2,8,0.2418932318687439,1.45740807056427,0.1642572432756424,0.3195292055606842,0.0399999999999999,0.0188545514458238,0.2639276385307312,1.30052387714386,0.0363389626145362,0.4915163516998291,0.05,0.0408000403739623
1,2,14,PUD,3,12,0.1676151305437088,0.6685120463371277,0.2871301174163818,0.0481001138687133,-0.01,-0.0705502068330355,0.0237711574882268,0.7254693508148193,0.0209333896636962,0.026608906686306,0.03,0.0096200411073106
1,2,14,PUD,4,13,-0.0690782219171524,1.0810837745666504,-0.1483020186424255,0.0101455627009272,0.02,0.0202167501236072,-0.0061682523228228,0.9385398030281068,-0.1291087418794632,0.1167722642421722,0.04,0.0457525155434681
1,2,34,PUD,0,6,0.4873067438602447,1.0591881275177002,0.3902381658554077,0.584375262260437,0.0100000000000001,0.146877283542938,0.2377671599388122,1.1745996475219729,0.1133712455630302,0.3621631264686584,0.0799999999999999,0.0471212165099746
1,2,34,PUD,1,7,-1.0686821937561035,1.9812898635864256,-1.3345948457717896,-0.8027698397636414,0.02,-0.0592835899844843,-0.1732585877180099,1.991994857788086,-0.3843700885772705,0.0378529466688632,0.0199999999999999,0.1934990862924269
1,2,34,PUD,2,8,-0.1122979000210762,1.1351553201675415,-0.1716180741786956,-0.0529776848852634,0.01,0.0382511783502963,0.0904488638043403,1.0946663618087769,-0.0725802928209304,0.2534780204296112,0.0899999999999999,0.064776758609512
1,2,34,PUD,3,12,0.1829290837049484,0.6340189576148987,0.1644336730241775,0.2014245092868805,0.03,0.1107581613664886,0.0044665299355983,0.7239344120025635,-0.0511890091001987,0.060122050344944,0.0199999999999999,0.0779064746705391
1,2,34,PUD,4,13,-0.4015308022499084,0.8793461918830872,-0.3926452994346618,-0.4104163646697998,0.01,-0.0659470292710651,-0.1043755561113357,0.8921202421188354,-0.3065078854560852,0.0977567657828331,0.0599999999999999,0.0895059726442529
1,2,40,PUD,0,6,-0.2483790516853332,1.149667263031006,-0.4048298001289367,-0.0919283330440521,0.0299999999999999,0.1012605294962675,-0.0704800188541412,1.0902594327926636,-0.4416965544223785,0.300736516714096,0.06,0.0583579608271591
1,2,40,PUD,1,7,-0.1291539818048477,1.817779779434204,-0.8186119794845581,0.5603039860725403,0.1099999999999999,0.143186863794327,0.1955342441797256,1.838550448417664,-0.2634629905223846,0.6545315384864807,0.08,0.2358995504957688
1,2,40,PUD,2,8,0.08986247330904,1.1827069520950315,-0.0284301619976758,0.2081551402807235,0.0299999999999999,-0.0036368652125933,-0.2256306707859039,1.161145567893982,-0.7813500165939331,0.3300886154174804,0.03,0.0824605590705296
1,2,40,PUD,3,12,0.1509194523096084,0.7097195386886597,0.062409184873104,0.239429697394371,0.02,0.0270651839161036,0.1040108799934387,0.7806176543235779,-0.1385545134544372,0.3465762436389923,0.02,0.0850382994612647
1,2,40,PUD,4,13,-0.1391659826040268,0.988601803779602,-0.1912684440612793,-0.0870635062456131,0.0499999999999999,0.0743408228451691,-0.6597376465797424,1.2607256174087524,-0.8535136580467224,-0.46596160531044,-0.04,-0.1808195739964331
1,2,43,PUD,0,6,-0.5689620971679688,1.221009612083435,-0.5278676152229309,-0.6100565791130066,-0.01,0.038102409117975,-0.1306176632642746,1.1684995889663696,-0.355306327342987,0.0940710008144378,0.03,0.0492380414220899
1,2,43,PUD,1,7,0.3482548892498016,2.3657612800598145,-0.9901267886161804,1.686636447906494,0.1199999999999998,0.2593971211644198,0.0402799509465694,2.1704835891723637,-1.2595293521881104,1.3400893211364746,0.16,0.2470360891863957
1,2,43,PUD,2,8,0.5921927690505981,1.5269265174865725,0.0560269802808761,1.1283586025238037,-0.0100000000000001,0.0836122605166135,0.549808919429779,1.512772798538208,0.1249861046671867,0.9746317267417908,0.05,0.1012440677618094
1,2,43,PUD,3,12,-0.0346896015107631,0.7281832695007324,-0.1275068074464798,0.0581276416778564,-0.03,0.036771731778652,0.0010314398678019,0.572144627571106,-0.1471329927444458,0.1491958945989608,0.02,0.0259153695686632
1,2,43,PUD,4,13,0.0355118662118911,0.9958658814430236,-0.2744273841381073,0.3454511165618896,0.02,0.0921889357127625,-0.4113499820232391,1.0148802995681765,-0.5485068559646606,-0.2741931676864624,0.0100000000000001,0.0374062927419639
1,2,44,PUD,0,6,0.2772030532360077,0.9544943571090698,-0.0514717735350132,0.6058779358863831,0.0499999999999999,0.0494937600995861,0.4107990264892578,1.0589276552200315,0.0864868909120559,0.7351112365722656,0.0,0.0398704629930681
1,2,44,PUD,1,7,0.3436245024204254,2.14719295501709,-0.8328465819358826,1.520095705986023,0.14,0.2668933685943793,0.868114173412323,2.398975610733032,-0.3006994724273681,2.036927938461304,0.05,0.0748486981532767
1,2,44,PUD,2,8,0.1732042133808136,1.0923982858657837,0.2216403931379318,0.1247680559754371,0.0399999999999999,-0.0199076231648436,-0.0241815708577632,1.1279932260513306,-0.1330715864896774,0.0847084447741508,-0.01,-0.0103419482697053
1,2,44,PUD,3,12,0.2482702285051345,0.7239076495170593,0.2844733297824859,0.212067112326622,-0.02,-0.0153051931294908,0.2139040827751159,0.6681546568870544,0.1190530359745025,0.3087551295757293,-0.01,-0.0665424820841823
1,2,44,PUD,4,13,0.0628621354699134,0.9252569079399108,-0.1444936990737915,0.2702179849147796,-0.01,-0.0350620425816826,-0.0352556705474853,0.840927004814148,-0.2786969840526581,0.2081856578588485,0.03,0.0828221182260317
1,2,48,PUD,0,6,0.2795943021774292,1.0795344114303589,0.042211715131998,0.5169768929481506,-0.0399999999999999,0.014007411089119,0.0635530650615692,1.0933568477630615,-0.0781285986304283,0.2052347362041473,0.01,0.0632178752469106
1,2,48,PUD,1,7,0.386757344007492,1.827885627746582,-0.0960390344262123,0.8695537447929382,-0.0499999999999999,0.0776463978243617,-0.4616958498954773,2.1361067295074463,-1.101412057876587,0.1780203431844711,0.02,0.2067318644810749
1,2,48,PUD,2,8,0.0150002408772706,1.3563156127929688,-0.3756635785102844,0.4056640565395355,-0.0499999999999999,0.1697507800207673,-0.0465088076889514,1.1877540349960327,-0.0929915457963943,-2.61020668403944e-05,-0.0199999999999999,0.0772580159975453
1,2,48,PUD,3,12,-0.1414249837398529,0.92567378282547,-0.2663262188434601,-0.0165237635374069,-0.0399999999999999,0.0952803119788573,-0.1213588491082191,0.7412118911743164,-0.2922157049179077,0.0494980253279209,0.03,0.0712676282370513
1,2,48,PUD,4,13,-0.1138171702623367,0.902155578136444,-0.1476003527641296,-0.0800339952111244,-0.0399999999999999,0.0521578348476812,-0.1751152575016021,0.9144442677497864,-0.367559015750885,0.0173285063356161,-0.0099999999999998,0.0767615376859199
1,2,50,PUD,0,6,-0.7726404070854187,1.3887310028076172,-0.8372282385826111,-0.7080527544021606,0.0,-0.0515614413658872,-0.8943502306938171,1.4542522430419922,-0.816944420337677,-0.9717559218406676,-0.02,-0.1620071120484837
1,2,50,PUD,1,7,-0.3890118896961212,1.8647277355194087,-0.660118818283081,-0.1179048046469688,0.03,0.10006337343529,-0.3969040811061859,2.005316257476806,-0.6215518712997437,-0.1722561717033386,-0.01,-0.0219781403656806
1,2,50,PUD,2,8,0.0882620364427566,1.1970059871673584,-0.0436910279095172,0.2202150970697403,0.04,0.0702355432744559,-0.1501896530389785,1.212626338005066,-0.3043409585952759,0.0039616608992218,0.05,0.0748974365357817
1,2,50,PUD,3,12,-0.0703034177422523,0.6790050268173218,-0.0500674694776535,-0.0905393660068512,-0.0399999999999999,-0.0271282551030802,-0.1707375347614288,0.7489314675331116,-0.1969095766544342,-0.144565463066101,0.0,-0.0179473355058914
1,2,50,PUD,4,13,0.0563437975943088,0.9184257984161376,0.1345665603876114,-0.0218789819628,-0.0499999999999999,0.0256469361611862,0.2275930196046829,0.9990572929382324,0.0881494879722595,0.3670365214347839,1.1102230246251563e-16,0.0584901025869781
2,0,9,PUD,0,4,-0.155742347240448,0.9669008851051332,-0.4632376432418823,0.1517529338598251,0.0299999999999999,0.0594637953383594,-0.1578855663537979,0.8563927412033081,-0.219130054116249,-0.0966411009430885,-0.02,-0.0465446143621626
2,0,9,PUD,1,5,-0.0072204186581075,1.3807904720306396,-0.5492709279060364,0.5348301529884338,0.1099999999999999,0.156983201229956,0.249628409743309,1.2384858131408691,0.2383241504430771,0.2609327435493469,0.0399999999999999,0.0633298062647741
2,0,9,PUD,2,6,-0.1447258293628692,1.3970130681991575,-0.6661956906318665,0.3767440915107727,0.0399999999999999,0.1373116970823547,-0.72029709815979,1.6284852027893066,-1.2354885339736938,-0.2051057815551757,0.0399999999999999,0.0898466428775864
2,0,9,PUD,3,7,0.3626821935176849,1.1489651203155518,0.1553128957748413,0.5700514316558838,0.0499999999999999,0.0950839025441315,0.4072040319442749,1.096232295036316,0.3492918312549591,0.4651162326335907,0.0199999999999999,0.0827410348233047
2,0,9,PUD,4,9,0.173733502626419,1.211377501487732,-0.178191140294075,0.525658130645752,0.0499999999999999,0.0851575855501894,-0.2749927043914795,1.227609157562256,-0.5614292621612549,0.0114438235759735,-0.01,-0.0173757025107889
2,0,10,PUD,0,4,0.5302644968032837,1.0550339221954346,0.3772287368774414,0.683300256729126,0.06,0.2138106542560088,0.362833708524704,0.9140344262123108,0.2705316841602325,0.4551357328891754,0.0199999999999999,0.0421964372321764
2,0,10,PUD,1,5,-0.1847196370363235,1.216462016105652,-0.2557593286037445,-0.1136799827218055,-0.02,-0.0097710495090461,0.0150792188942432,1.1255680322647097,-0.0474374182522296,0.0775958523154258,0.0,0.0512673851888455
2,0,10,PUD,2,6,-0.1456560641527176,1.549335241317749,-0.4563656747341156,0.1650535464286804,0.02,0.0542689706474653,-0.1541451960802078,1.4879722595214844,-0.5041722059249878,0.1958817988634109,0.0099999999999998,0.138532950264948
2,0,10,PUD,3,7,0.1042434573173523,1.0042445659637451,-0.0953963100910186,0.3038832545280456,0.0599999999999999,0.0576391246452251,-0.4399904310703277,1.109811305999756,-0.5027337074279785,-0.3772472143173218,-0.02,0.027189421880021
2,0,10,PUD,4,9,-0.7406497001647949,1.3695814609527588,-1.1476417779922483,-0.3336577117443084,0.02,0.0672513665153181,-0.0845298841595649,1.1481215953826904,-0.3246615529060364,0.15560182929039,0.0499999999999999,0.0599825880471537
2,0,16,PUD,0,4,0.4040944278240204,1.113339900970459,0.1874616295099258,0.6207272410392761,0.0699999999999999,0.1173626517851322,-0.0306560806930065,0.9643633961677552,-0.1393960416316986,0.0780838653445243,-1.1102230246251563e-16,0.0085912501591327
2,0,16,PUD,1,5,0.0372395142912864,1.4576557874679563,-0.3823386132717132,0.4568175375461578,0.09,0.1659699974566891,0.3056492507457733,1.392187237739563,-0.5981233716011047,1.209421992301941,0.0699999999999999,0.0907607029060166
2,0,16,PUD,2,6,0.3739242553710937,1.562069296836853,0.3437182307243347,0.4041303396224975,0.05,0.1003435929524559,0.0183343105018138,1.558867573738098,-0.5821497440338135,0.618818461894989,0.0499999999999999,0.1327544530531028
2,0,16,PUD,3,7,0.1185324117541313,1.156525731086731,0.0074942032806575,0.2295706123113632,0.0,0.0486637975776642,-0.3538708388805389,1.3226239681243896,-1.1667109727859497,0.458969235420227,0.0499999999999999,0.1354300667357398
2,0,16,PUD,4,9,-0.4076817333698272,1.353987693786621,-0.622595489025116,-0.1927678883075714,0.0799999999999999,0.1174427616087658,-0.1123520731925964,1.0375616550445557,0.0223528165370225,-0.2470569759607315,-0.01,-0.0113031672514694
2,0,21,PUD,0,4,-0.0647384375333786,1.0299723148345947,-0.582186758518219,0.4527098834514618,0.03,0.1186149630582981,-0.1615293622016906,0.9542334079742432,-0.5737137794494629,0.2506549954414367,0.02,0.0422525426451199
2,0,21,PUD,1,5,0.6139461994171143,1.242901086807251,0.5037370324134827,0.7241551876068115,0.04,0.123492389167686,1.059502363204956,1.6071516275405884,0.5079452991485596,1.6110596656799316,0.12,0.2166631414217116
2,0,21,PUD,2,6,-0.958248496055603,1.830181121826172,-1.6616886854171753,-0.2548085749149322,0.01,0.0365458006058225,-1.2476856708526611,2.047943592071533,-2.354118824005127,-0.1412526071071624,0.05,0.0777207393801388
2,0,21,PUD,3,7,-0.7447169423103333,1.2028883695602417,-1.1060973405838013,-0.3833366632461548,-0.0299999999999999,0.0028422728203022,-0.4566691517829895,1.066165328025818,-0.7427052855491638,-0.1706330329179763,0.02,0.0071350741717155
2,0,21,PUD,4,9,0.0243021342903375,1.25339937210083,-0.464265376329422,0.5128695964813232,0.04,0.1450475071312539,-0.046267282217741,1.3936326503753662,-0.934875786304474,0.8423411846160889,0.06,0.1166069633469255
2,0,22,PUD,0,4,-0.1136687397956848,0.8537285327911377,-0.2942478060722351,0.0669103413820266,0.03,0.0584912207002,0.2861155569553375,1.0441595315933228,0.003675713436678,0.5685554146766663,0.0399999999999999,0.1423548163854354
2,0,22,PUD,1,5,-0.0840612351894378,1.2370496988296509,0.0712112262845039,-0.239333689212799,0.01,-0.115786236019471,-0.0440767146646976,1.4589760303497314,-0.2528027892112732,0.1646493673324585,0.05,0.0532387604123255
2,0,22,PUD,2,6,0.766201376914978,1.6398152112960815,0.5747362375259399,0.9576663970947266,0.04,0.039998666353286,0.4522859454154968,1.6003482341766355,0.162846952676773,0.7417250275611877,0.0999999999999999,0.2550308126242073
2,0,22,PUD,3,7,-0.287522405385971,1.074243664741516,-0.5730053186416626,-0.0020394707098603,0.02,0.0589869849119359,-0.2736025750637054,1.1087816953659058,-0.5172295570373535,-0.0299756024032831,0.0,0.0544002894272951
2,0,22,PUD,4,9,-0.4334230124950409,1.1379863023757937,-0.5841004848480225,-0.2827454805374145,0.0099999999999998,0.1011036237132911,-0.7235211133956909,1.3152134418487549,-0.6847886443138123,-0.7622537016868591,-0.01,-0.0919244275139531
2,0,31,PUD,0,4,0.3450075984001159,1.063530683517456,-0.0832259878516197,0.7732412219047546,0.0499999999999999,0.1641472474836238,-0.0176305659115314,1.0333025455474854,-0.4020265340805053,0.3667654395103454,0.02,0.1040085831961154
2,0,31,PUD,1,5,-0.1136236861348152,1.136289358139038,-0.6477633714675903,0.4205160439014435,0.0499999999999999,0.105002354727835,0.0977061539888382,1.1371312141418457,-0.3031098246574402,0.4985221624374389,0.0299999999999999,0.0880606776802717
2,0,31,PUD,2,6,-0.585059642791748,1.617956280708313,-1.1056723594665527,-0.0644470602273941,0.0299999999999999,0.0971978266347119,-0.6811776757240295,1.601073980331421,-1.3019402027130127,-0.0604153051972389,0.0799999999999999,0.1157579655675892
2,0,31,PUD,3,7,0.3181174993515014,0.9856749176979064,0.2575920820236206,0.3786428570747375,0.0099999999999998,0.0212303021133908,0.2529867589473724,0.9990034103393556,0.0795554220676422,0.4264181554317474,0.01,0.0695944050990955
2,0,31,PUD,4,9,-0.0537516102194786,1.2607567310333252,-0.5623936653137207,0.4548904299736023,0.0199999999999999,0.0847920485738578,-0.0514397583901882,1.08640718460083,-0.3831003308296203,0.2802208364009857,0.0399999999999999,0.0889126423609658
2,0,45,PUD,0,4,-0.2460261732339859,0.942043960094452,-0.3772009611129761,-0.1148513033986091,0.06,0.0412575364458049,-0.0780420377850532,0.6965236067771912,-0.2694166302680969,0.1133325770497322,0.06,0.0706413151748102
2,0,45,PUD,1,5,-0.0448271669447422,1.1067520380020142,-0.3966484069824219,0.3069940507411957,0.02,0.083911247497858,-0.147245392203331,0.6941981911659241,-0.1588384956121444,-0.1356522738933563,0.01,0.0102146504655273
2,0,45,PUD,2,6,0.3427788019180298,1.237320899963379,-0.0504347532987594,0.7359922528266907,0.1100000000000001,0.1132617017117507,0.4954667687416076,1.0881074666976929,0.0721731483936309,0.918760359287262,0.1,0.1274029478795444
2,0,45,PUD,3,7,0.0725724622607231,0.838951051235199,-0.0750852301716804,0.220230147242546,0.04,0.0672653560957653,0.1460597962141037,0.8209889531135559,-0.0109764505177736,0.3030960261821747,0.04,0.0481069558355122
2,0,45,PUD,4,9,0.4438259899616241,1.064700961112976,0.2287963032722473,0.6588557362556458,0.04,0.0949604136368467,0.268515944480896,0.8845780491828918,0.0611690655350685,0.4758628010749817,0.06,0.0514344549998821
2,0,53,PUD,0,4,-0.0480632558465004,0.8752075433731079,-0.4583664834499359,0.3622399866580963,0.0699999999999999,0.0745598381520642,-0.3095986843109131,0.9756839275360109,-0.3570251166820526,-0.2621722221374511,0.02,0.0348154421234453
2,0,53,PUD,1,5,0.1047335267066955,1.147791028022766,-0.5152577757835388,0.7247247099876404,0.0899999999999999,0.1414146046750188,-0.2551566362380981,1.307773470878601,-0.4984981119632721,-0.0118150878697633,0.04,0.0626816577048162
2,0,53,PUD,2,6,0.2126075625419616,1.522459626197815,-0.3757829964160919,0.8009981513023376,0.0799999999999999,0.1414151720807447,0.3663458526134491,1.533046841621399,-0.2035311758518219,0.9362228512763976,0.1100000000000001,0.1496670755498951
2,0,53,PUD,3,7,0.1520974040031433,0.9394745826721193,0.0420444309711456,0.2621503472328186,0.01,0.0308221348762043,-0.0381274186074733,0.9752415418624878,-0.2525872588157654,0.176332414150238,0.02,0.0513822380550073
2,0,53,PUD,4,9,0.0587281323969364,1.12598717212677,-0.2159453183412552,0.3334015607833862,0.0599999999999999,0.0488759611065549,0.058033637702465,1.203597068786621,-0.2980678677558899,0.4141351282596588,0.07,0.07600879748317
2,1,9,PUD,0,5,-0.2726441323757171,1.0667414665222168,-0.3029329776763916,-0.2423552274703979,-0.0099999999999998,0.0299346452776455,0.1606037467718124,1.0033003091812134,0.0182086993008852,0.3029988408088684,0.03,0.0800924952685135
2,1,9,PUD,1,6,-0.0405284389853477,1.913696527481079,-1.2971816062927246,1.2161247730255127,0.1400000000000001,0.3072456202526578,-0.4529397487640381,2.0487446784973145,-1.506276249885559,0.6003968119621277,0.13,0.2868796865586627
2,1,9,PUD,2,7,-0.1560222059488296,0.7399486303329468,-0.0530813485383987,-0.2589630782604217,1.1102230246251563e-16,-0.0332038753034305,-0.2539058625698089,0.7083559632301331,-0.1779856830835342,-0.3298259675502777,-0.05,-0.0479479826892019
2,1,9,PUD,3,8,-0.2029908895492553,0.8109815716743469,-0.4587078392505646,0.0527260340750217,0.03,0.0654165580573664,-0.3167743980884552,0.7711967825889587,-0.4613810777664184,-0.1721677184104919,-0.02,-0.0372337369473725
2,1,9,PUD,4,10,0.0799967721104621,0.5897701382637024,-0.0362007655203342,0.1961943507194519,0.01,0.0223858086290569,0.0934774205088615,0.5645332336425781,0.0472900532186031,0.1396648287773132,-0.01,0.0274477629739273
2,1,9,PUD,5,18,-0.0407280921936035,0.4620481431484222,-0.1178652122616767,0.0364090353250503,0.02,0.0076447906584313,0.1414616405963897,0.5105782151222229,0.0715110972523689,0.21141217648983,0.03,0.018277595831151
2,1,10,PUD,0,5,-0.0574994795024395,1.1205257177352903,-0.2595207095146179,0.1445217430591583,0.02,0.0340270294929212,0.1579529792070388,1.204100251197815,0.0623664818704128,0.2535394430160522,-0.0399999999999999,0.0323073130516544
2,1,10,PUD,1,6,-0.1226132810115814,1.889791488647461,-0.8552598357200623,0.6100333333015442,0.1200000000000001,0.0795154997475933,0.0021479381248354,1.8376520872116089,-0.6151617169380188,0.6194576025009155,0.03,0.1317731108605148
2,1,10,PUD,2,7,0.2778658270835876,0.7580769658088684,0.2601734399795532,0.295558214187622,0.02,0.0395648232484838,0.4947357475757599,0.8102487325668335,0.4174454510211944,0.5720261931419373,-0.0599999999999999,0.0225183936443147
2,1,10,PUD,3,8,-0.0298163220286369,0.8754245638847351,-0.0527696050703525,-0.006863048300147,0.03,0.0500536153346097,-0.1038157492876052,0.8050177097320557,-0.2420297563076019,0.0343982987105846,-0.0499999999999999,0.0261378738943296
2,1,10,PUD,4,10,-0.0654837489128112,0.5482997298240662,-0.1328340619802475,0.0018665880197659,0.04,0.04468818449522,-0.0507887303829193,0.4722010493278503,-0.1727709174156189,0.0711934491991996,0.01,0.05601034904997
2,1,10,PUD,5,18,-0.1435297578573227,0.4551763832569122,-0.2170876562595367,-0.069971889257431,-0.01,0.0263574054894296,-0.1270276606082916,0.6066819429397583,-0.1797616332769394,-0.0742936804890632,-0.0299999999999999,0.0214902695944502
2,1,16,PUD,0,5,0.2105725258588791,0.932448387145996,0.2298028022050857,0.19134221971035,0.02,-0.0010557409701056,0.2881208062171936,1.1911617517471311,-0.3158552944660187,0.8920969367027283,0.05,0.0599204314006194
2,1,16,PUD,1,6,-0.4800406992435455,1.8106377124786377,-1.1002907752990725,0.1402095854282379,0.1100000000000001,0.2113343936945518,-0.4732956290245056,1.6970425844192505,-1.056095004081726,0.1095037162303924,0.03,0.048855530610146
2,1,16,PUD,2,7,0.0413836874067783,0.733993411064148,0.0023699700832366,0.0803973749279975,-0.0199999999999999,-0.0060334304744276,-0.0365102551877498,0.8502563238143921,-0.2316978275775909,0.1586773097515106,-0.0199999999999999,-0.0042169185774957
2,1,16,PUD,3,8,0.0889262855052948,0.8796920776367188,-0.0155025944113731,0.1933551728725433,0.05,0.0575149242669495,-0.0256613735109567,0.7922413945198059,-0.4149419367313385,0.3636192381381988,0.03,0.1052058891584342
2,1,16,PUD,4,10,-0.1964353173971176,0.6267866492271423,-0.2640514373779297,-0.1288191676139831,0.02,0.0181740949806838,0.0510895997285842,0.6350387930870056,0.1285860985517501,-0.0264069121330976,0.0299999999999999,0.0076010743830147
2,1,16,PUD,5,18,0.0482327789068222,0.5997803211212158,-0.1351136714220047,0.2315792441368103,0.02,0.0464365036714491,0.0448195450007915,0.3908511698246002,-0.0290291123092174,0.1186681911349296,0.0599999999999999,0.034122347733859
2,1,21,PUD,0,5,-1.0548224449157717,1.4188501834869385,-1.2111705541610718,-0.8984742164611816,0.0,0.0097941159485835,-0.8725540041923523,1.3052709102630615,-1.2220425605773926,-0.5230653882026672,0.01,0.0291694940758544
2,1,21,PUD,1,6,-0.054004892706871,2.546665668487549,-2.0291435718536377,1.9211338758468628,0.1099999999999998,0.3212409161335188,0.1084071844816207,3.355833053588867,-2.992349863052368,3.2091643810272217,0.17,0.4654559263887405
2,1,21,PUD,2,7,0.102185770869255,0.6208094954490662,0.0604956857860088,0.1438758373260498,-0.01,0.0345656250544842,-0.302946388721466,0.6321163773536682,-0.2221885174512863,-0.383704274892807,0.0,-0.0056469358523489
