model,task,fold,seed,status,checkpoint_sha256,basis_sha256,protected_assignment_sha256,split_sha256,B_rank,activation_shape,layer_name,overlap_excess,pathway_dimension,random_overlap,session1_session2_subspace_overlap,singular_values,causal_status
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,3951691b75431b5038b511d76cedadab2e4d51d083c274f1d05dd793cbf93b68,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4,"[61, 40]",conformer_block6,0.0025814831256866233,4,0.5761586964130402,0.5787401795387268,"[0.0592077299952507, 0.04898499697446823, 0.04203628748655319, 0.03596390038728714]",
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,3951691b75431b5038b511d76cedadab2e4d51d083c274f1d05dd793cbf93b68,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4,[256],classifier_256_elu,0.029474359452724475,4,0.7265843334794044,0.7560586929321289,"[0.20619410276412964, 0.15062689781188965, 0.12554827332496643, 0.10961048305034637]",
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,3951691b75431b5038b511d76cedadab2e4d51d083c274f1d05dd793cbf93b68,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4,[32],classifier_32_elu,-0.0490538209676743,4,0.7895951002836228,0.7405412793159485,"[0.5169089436531067, 0.4066728353500366, 0.2663075029850006, 0.2321268767118454]",
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,3951691b75431b5038b511d76cedadab2e4d51d083c274f1d05dd793cbf93b68,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4,[32],classifier_input,-0.0490538209676743,4,0.7895951002836228,0.7405412793159485,"[0.5169089436531067, 0.4066728353500366, 0.2663075029850006, 0.2321268767118454]",NOT_APPLICABLE_FINAL_AFFINE_HEAD
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,45b404367edefc61877303399d207b9311409c274c5865cf16e71bd99e40805c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,6,"[61, 40]",patch_tokenizer,0.046543565243482576,6,0.3028760285675526,0.34941959381103516,"[0.06950796395540237, 0.05833602696657181, 0.05225445330142975, 0.04427647218108177, 0.04274739697575569, 0.03120986558496952]",
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,45b404367edefc61877303399d207b9311409c274c5865cf16e71bd99e40805c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,6,"[61, 40]",conformer_block2,0.07838609546422959,6,0.4974804249405861,0.5758665204048157,"[0.05843174830079079, 0.05126640945672989, 0.04748756065964699, 0.04295504093170166, 0.04042999818921089, 0.03154170513153076]",
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,45b404367edefc61877303399d207b9311409c274c5865cf16e71bd99e40805c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,6,"[61, 40]",conformer_block4,0.07606444358825681,6,0.5100984215736389,0.5861628651618958,"[0.056500039994716644, 0.05319184437394142, 0.04778626561164856, 0.04264536127448082, 0.04007519781589508, 0.031085273250937462]",
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,45b404367edefc61877303399d207b9311409c274c5865cf16e71bd99e40805c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,6,"[61, 40]",conformer_block6,0.08272208869457243,6,0.5244980245828629,0.6072201132774353,"[0.05639105290174484, 0.05229410156607628, 0.048038940876722336, 0.042938172817230225, 0.040255457162857056, 0.030845677480101585]",
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,45b404367edefc61877303399d207b9311409c274c5865cf16e71bd99e40805c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,6,[256],classifier_256_elu,0.07552494496107098,6,0.659493308365345,0.735018253326416,"[0.20668382942676544, 0.18905054032802582, 0.14962173998355865, 0.1299077272415161, 0.11103999614715576, 0.08923924714326859]",
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,45b404367edefc61877303399d207b9311409c274c5865cf16e71bd99e40805c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,6,[32],classifier_32_elu,0.0625575709342957,6,0.8066889715194702,0.8692465424537659,"[0.6105338931083679, 0.5071809887886047, 0.35074979066848755, 0.28550487756729126, 0.25475338101387024, 0.19645589590072632]",
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,45b404367edefc61877303399d207b9311409c274c5865cf16e71bd99e40805c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,6,[32],classifier_input,0.0625575709342957,6,0.8066889715194702,0.8692465424537659,"[0.6105338931083679, 0.5071809887886047, 0.35074979066848755, 0.28550487756729126, 0.25475338101387024, 0.19645589590072632]",NOT_APPLICABLE_FINAL_AFFINE_HEAD
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4,"[61, 40]",patch_tokenizer,0.06748062014579775,4,0.4449732935428619,0.5124539136886597,"[0.07791653275489807, 0.07691493630409241, 0.05647018179297447, 0.03977919742465019]",
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4,"[61, 40]",conformer_block2,-0.02471009194850926,4,0.6104091733694077,0.5856990814208984,"[0.06406895816326141, 0.05934348702430725, 0.0456576906144619, 0.03573252633213997]",
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4,"[61, 40]",conformer_block4,-0.024966320395469643,4,0.6178004950284958,0.5928341746330261,"[0.061070721596479416, 0.057578399777412415, 0.0431012324988842, 0.034306541085243225]",
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4,"[61, 40]",conformer_block6,-0.023401896953582746,4,0.620245795249939,0.5968438982963562,"[0.058885909616947174, 0.05642290413379669, 0.043673623353242874, 0.03458220139145851]",
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4,[256],classifier_256_elu,-0.0835493904352188,4,0.8203254443407059,0.7367760539054871,"[0.16942967474460602, 0.14320673048496246, 0.11859078705310822, 0.09615400433540344]",
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4,[32],classifier_32_elu,-0.050537003874778774,4,0.8886500734090805,0.8381130695343018,"[0.48604339361190796, 0.3425445258617401, 0.2920301556587219, 0.23205432295799255]",
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4,[32],classifier_input,-0.050537003874778774,4,0.8886500734090805,0.8381130695343018,"[0.48604339361190796, 0.3425445258617401, 0.2920301556587219, 0.23205432295799255]",NOT_APPLICABLE_FINAL_AFFINE_HEAD
EEGConformer,OpenBMI_SSVEP,3,0,COMPLETE,8f2fc67d712feb757b872fc8c6175b50ad1671bb1d3e5d185d099740466418ff,1efc60bdab3e7b22bb9e4b462e35f23d85b4502ef3676055777afc5dc309ab28,bb7d4c64c799fdb38614b04ec8aba62d94a2e401fa8ea3dbce5e1e23894b2651,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,8,"[61, 40]",patch_tokenizer,-0.023872559964656814,8,0.4245599266886711,0.4006873667240143,"[0.08561134338378906, 0.0559634193778038, 0.051542673259973526, 0.04289863258600235, 0.03659113496541977, 0.033058129251003265, 0.03107128106057644, 0.028904367238283157]",
EEGConformer,OpenBMI_SSVEP,3,0,COMPLETE,8f2fc67d712feb757b872fc8c6175b50ad1671bb1d3e5d185d099740466418ff,1efc60bdab3e7b22bb9e4b462e35f23d85b4502ef3676055777afc5dc309ab28,bb7d4c64c799fdb38614b04ec8aba62d94a2e401fa8ea3dbce5e1e23894b2651,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,8,"[61, 40]",conformer_block2,-0.029610318541526848,8,0.5335700339078904,0.5039597153663635,"[0.058804240077733994, 0.047749198973178864, 0.040748294442892075, 0.03859983757138252, 0.034841395914554596, 0.031208470463752747, 0.028953352943062782, 0.026682551950216293]",
EEGConformer,OpenBMI_SSVEP,3,0,COMPLETE,8f2fc67d712feb757b872fc8c6175b50ad1671bb1d3e5d185d099740466418ff,1efc60bdab3e7b22bb9e4b462e35f23d85b4502ef3676055777afc5dc309ab28,bb7d4c64c799fdb38614b04ec8aba62d94a2e401fa8ea3dbce5e1e23894b2651,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,8,"[61, 40]",conformer_block4,-0.03236579239368442,8,0.5362384849786759,0.5038726925849915,"[0.05689094588160515, 0.04648316651582718, 0.03978933393955231, 0.03880590945482254, 0.035292092710733414, 0.031288448721170425, 0.02902361750602722, 0.026607858017086983]",
EEGConformer,OpenBMI_SSVEP,3,0,COMPLETE,8f2fc67d712feb757b872fc8c6175b50ad1671bb1d3e5d185d099740466418ff,1efc60bdab3e7b22bb9e4b462e35f23d85b4502ef3676055777afc5dc309ab28,bb7d4c64c799fdb38614b04ec8aba62d94a2e401fa8ea3dbce5e1e23894b2651,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,8,"[61, 40]",conformer_block6,-0.02442087262868886,8,0.5367646965384484,0.5123438239097595,"[0.055837180465459824, 0.04488012194633484, 0.04079670086503029, 0.03829941898584366, 0.03479274362325668, 0.03096672333776951, 0.028800319880247116, 0.027678368613123894]",
EEGConformer,OpenBMI_SSVEP,3,0,COMPLETE,8f2fc67d712feb757b872fc8c6175b50ad1671bb1d3e5d185d099740466418ff,1efc60bdab3e7b22bb9e4b462e35f23d85b4502ef3676055777afc5dc309ab28,bb7d4c64c799fdb38614b04ec8aba62d94a2e401fa8ea3dbce5e1e23894b2651,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,8,[256],classifier_256_elu,-0.02874059140682217,8,0.7060564225912094,0.6773158311843872,"[0.15851399302482605, 0.14703156054019928, 0.13636243343353271, 0.11799976974725723, 0.11115072667598724, 0.09568534046411514, 0.09169117361307144, 0.08618594706058502]",
EEGConformer,OpenBMI_SSVEP,3,0,COMPLETE,8f2fc67d712feb757b872fc8c6175b50ad1671bb1d3e5d185d099740466418ff,1efc60bdab3e7b22bb9e4b462e35f23d85b4502ef3676055777afc5dc309ab28,bb7d4c64c799fdb38614b04ec8aba62d94a2e401fa8ea3dbce5e1e23894b2651,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,8,[32],classifier_32_elu,0.00971006870269775,8,0.8402822065353394,0.8499922752380371,"[0.44653820991516113, 0.38821038603782654, 0.33379441499710083, 0.29503023624420166, 0.246372252702713, 0.21980267763137817, 0.2051415592432022, 0.18408118188381195]",
EEGConformer,OpenBMI_SSVEP,3,0,COMPLETE,8f2fc67d712feb757b872fc8c6175b50ad1671bb1d3e5d185d099740466418ff,1efc60bdab3e7b22bb9e4b462e35f23d85b4502ef3676055777afc5dc309ab28,bb7d4c64c799fdb38614b04ec8aba62d94a2e401fa8ea3dbce5e1e23894b2651,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,8,[32],classifier_input,0.00971006870269775,8,0.8402822065353394,0.8499922752380371,"[0.44653820991516113, 0.38821038603782654, 0.33379441499710083, 0.29503023624420166, 0.246372252702713, 0.21980267763137817, 0.2051415592432022, 0.18408118188381195]",NOT_APPLICABLE_FINAL_AFFINE_HEAD
EEGConformer,OpenBMI_SSVEP,4,0,COMPLETE,0983ae1b20b62337dddd631620ae2e5ef4fda69cb170ffb8fa5a6b5e559d8cff,fa3f34a657c72f65f3d5570524b9f795725364dcfd33f8922ad18ec712fc7b2f,eec62521ecc39de4c17f57e729b6babe554a621ff353e8aa87a3bee08821dd8d,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4,"[61, 40]",patch_tokenizer,-0.009964963197708121,4,0.430970242023468,0.4210052788257599,"[0.0686139315366745, 0.05945787951350212, 0.04938064143061638, 0.03897794336080551]",
EEGConformer,OpenBMI_SSVEP,4,0,COMPLETE,0983ae1b20b62337dddd631620ae2e5ef4fda69cb170ffb8fa5a6b5e559d8cff,fa3f34a657c72f65f3d5570524b9f795725364dcfd33f8922ad18ec712fc7b2f,eec62521ecc39de4c17f57e729b6babe554a621ff353e8aa87a3bee08821dd8d,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4,"[61, 40]",conformer_block2,-0.04229403316974645,4,0.5593621808290482,0.5170681476593018,"[0.055974237620830536, 0.04976532980799675, 0.04297968000173569, 0.03738827630877495]",
EEGConformer,OpenBMI_SSVEP,4,0,COMPLETE,0983ae1b20b62337dddd631620ae2e5ef4fda69cb170ffb8fa5a6b5e559d8cff,fa3f34a657c72f65f3d5570524b9f795725364dcfd33f8922ad18ec712fc7b2f,eec62521ecc39de4c17f57e729b6babe554a621ff353e8aa87a3bee08821dd8d,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4,"[61, 40]",conformer_block4,-0.04343586951494216,4,0.5586683133244514,0.5152324438095093,"[0.05412530526518822, 0.04938496649265289, 0.04184197261929512, 0.03733980655670166]",
EEGConformer,OpenBMI_SSVEP,4,0,COMPLETE,0983ae1b20b62337dddd631620ae2e5ef4fda69cb170ffb8fa5a6b5e559d8cff,fa3f34a657c72f65f3d5570524b9f795725364dcfd33f8922ad18ec712fc7b2f,eec62521ecc39de4c17f57e729b6babe554a621ff353e8aa87a3bee08821dd8d,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4,"[61, 40]",conformer_block6,-0.041320703327655806,4,0.5610064485669136,0.5196857452392578,"[0.05418478325009346, 0.048320621252059937, 0.042256973683834076, 0.038284871727228165]",
EEGConformer,OpenBMI_SSVEP,4,0,COMPLETE,0983ae1b20b62337dddd631620ae2e5ef4fda69cb170ffb8fa5a6b5e559d8cff,fa3f34a657c72f65f3d5570524b9f795725364dcfd33f8922ad18ec712fc7b2f,eec62521ecc39de4c17f57e729b6babe554a621ff353e8aa87a3bee08821dd8d,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4,[256],classifier_256_elu,-0.0658867877721786,4,0.6908488196134567,0.6249620318412781,"[0.18263036012649536, 0.13894757628440857, 0.12733930349349976, 0.11319777369499207]",
EEGConformer,OpenBMI_SSVEP,4,0,COMPLETE,0983ae1b20b62337dddd631620ae2e5ef4fda69cb170ffb8fa5a6b5e559d8cff,fa3f34a657c72f65f3d5570524b9f795725364dcfd33f8922ad18ec712fc7b2f,eec62521ecc39de4c17f57e729b6babe554a621ff353e8aa87a3bee08821dd8d,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4,[32],classifier_32_elu,-0.07191385328769684,4,0.7604871541261673,0.6885733008384705,"[0.422632098197937, 0.33231163024902344, 0.2943825423717499, 0.2516515552997589]",
EEGConformer,OpenBMI_SSVEP,4,0,COMPLETE,0983ae1b20b62337dddd631620ae2e5ef4fda69cb170ffb8fa5a6b5e559d8cff,fa3f34a657c72f65f3d5570524b9f795725364dcfd33f8922ad18ec712fc7b2f,eec62521ecc39de4c17f57e729b6babe554a621ff353e8aa87a3bee08821dd8d,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4,[32],classifier_input,-0.07191385328769684,4,0.7604871541261673,0.6885733008384705,"[0.422632098197937, 0.33231163024902344, 0.2943825423717499, 0.2516515552997589]",NOT_APPLICABLE_FINAL_AFFINE_HEAD
FBCNet,OpenBMI_MI,0,0,COMPLETE,5d63a62ad4a4221b3375918d1946c4c500180c9488a034dc1f10641ff677c01c,ddc2e07ebabab4f49752d9da11ed3de092ebbee82690e823afeb0c23ee769073,a660fdd13093bc12bd5adc55d041b3e6f96eef2f894bbc4acb9d6a2d56405c29,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,4,"[288, 1, 1000]",grouped_spatial,0.00636732617393136,4,0.005981845390051603,0.012349171563982964,"[0.008013689890503883, 0.007983806543052197, 0.00778887327760458, 0.007029803469777107]",
FBCNet,OpenBMI_MI,0,0,COMPLETE,5d63a62ad4a4221b3375918d1946c4c500180c9488a034dc1f10641ff677c01c,ddc2e07ebabab4f49752d9da11ed3de092ebbee82690e823afeb0c23ee769073,a660fdd13093bc12bd5adc55d041b3e6f96eef2f894bbc4acb9d6a2d56405c29,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,4,"[288, 1, 1000]",batch_norm,0.0063673266023397445,4,0.005981845892965794,0.012349172495305538,"[0.008013689890503883, 0.007983806543052197, 0.00778887327760458, 0.0070298039354383945]",
FBCNet,OpenBMI_MI,0,0,COMPLETE,5d63a62ad4a4221b3375918d1946c4c500180c9488a034dc1f10641ff677c01c,ddc2e07ebabab4f49752d9da11ed3de092ebbee82690e823afeb0c23ee769073,a660fdd13093bc12bd5adc55d041b3e6f96eef2f894bbc4acb9d6a2d56405c29,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,4,"[288, 1, 1000]",swish_gate,0.026383166890591378,4,0.11869102181866766,0.14507418870925903,"[0.007930646650493145, 0.007776233367621899, 0.007576589938253164, 0.006078208796679974]",
FBCNet,OpenBMI_MI,0,0,COMPLETE,5d63a62ad4a4221b3375918d1946c4c500180c9488a034dc1f10641ff677c01c,ddc2e07ebabab4f49752d9da11ed3de092ebbee82690e823afeb0c23ee769073,a660fdd13093bc12bd5adc55d041b3e6f96eef2f894bbc4acb9d6a2d56405c29,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,4,"[288, 4]",segmented_variance,0.06677398800849915,4,0.3080423104763031,0.37481629848480225,"[0.11722961813211441, 0.10787281394004822, 0.10125551372766495, 0.0848793312907219]",
FBCNet,OpenBMI_MI,0,0,COMPLETE,5d63a62ad4a4221b3375918d1946c4c500180c9488a034dc1f10641ff677c01c,ddc2e07ebabab4f49752d9da11ed3de092ebbee82690e823afeb0c23ee769073,a660fdd13093bc12bd5adc55d041b3e6f96eef2f894bbc4acb9d6a2d56405c29,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,4,[1152],log_variance_flatten,0.16268459618091585,4,0.398851358294487,0.5615359544754028,"[0.12924523651599884, 0.12453369796276093, 0.11575832962989807, 0.09514519572257996]",
FBCNet,OpenBMI_MI,0,0,COMPLETE,5d63a62ad4a4221b3375918d1946c4c500180c9488a034dc1f10641ff677c01c,ddc2e07ebabab4f49752d9da11ed3de092ebbee82690e823afeb0c23ee769073,a660fdd13093bc12bd5adc55d041b3e6f96eef2f894bbc4acb9d6a2d56405c29,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,4,[1152],classifier_input,0.16268459618091585,4,0.398851358294487,0.5615359544754028,"[0.12924523651599884, 0.12453369796276093, 0.11575832962989807, 0.09514519572257996]",NOT_APPLICABLE_FINAL_AFFINE_HEAD
FBCNet,OpenBMI_MI,1,0,COMPLETE,00ad7b9183d522cb29294a8662d7d1071b4a840f7ca6a2893a763e55e2f7cfbd,2fc86b4fbc87ea07ee6263a2af1fc89ea5612c39e51bc6e469318103d9441751,5358b31646866019795fe36490c079bb30fcb076d54bc631cacd9c150f4cbc40,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,4,"[288, 1, 1000]",grouped_spatial,0.000739484701771289,4,0.006542372840922326,0.007281857542693615,"[0.007422621361911297, 0.007082969881594181, 0.006668842397630215, 0.006070954259485006]",
FBCNet,OpenBMI_MI,1,0,COMPLETE,00ad7b9183d522cb29294a8662d7d1071b4a840f7ca6a2893a763e55e2f7cfbd,2fc86b4fbc87ea07ee6263a2af1fc89ea5612c39e51bc6e469318103d9441751,5358b31646866019795fe36490c079bb30fcb076d54bc631cacd9c150f4cbc40,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,4,"[288, 1, 1000]",batch_norm,0.0007394846482202408,4,0.006542372894473374,0.007281857542693615,"[0.007422621361911297, 0.007082969415932894, 0.006668842863291502, 0.006070954259485006]",
FBCNet,OpenBMI_MI,1,0,COMPLETE,00ad7b9183d522cb29294a8662d7d1071b4a840f7ca6a2893a763e55e2f7cfbd,2fc86b4fbc87ea07ee6263a2af1fc89ea5612c39e51bc6e469318103d9441751,5358b31646866019795fe36490c079bb30fcb076d54bc631cacd9c150f4cbc40,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,4,"[288, 1, 1000]",swish_gate,0.004649377642199401,4,0.11493525725789368,0.11958463490009308,"[0.007261073682457209, 0.006775325629860163, 0.006551544647663832, 0.005022536497563124]",
FBCNet,OpenBMI_MI,1,0,COMPLETE,00ad7b9183d522cb29294a8662d7d1071b4a840f7ca6a2893a763e55e2f7cfbd,2fc86b4fbc87ea07ee6263a2af1fc89ea5612c39e51bc6e469318103d9441751,5358b31646866019795fe36490c079bb30fcb076d54bc631cacd9c150f4cbc40,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,4,"[288, 4]",segmented_variance,0.0966561684757471,4,0.26669565342366697,0.36335182189941406,"[0.10042739659547806, 0.09630487859249115, 0.08808006346225739, 0.0574149563908577]",
FBCNet,OpenBMI_MI,1,0,COMPLETE,00ad7b9183d522cb29294a8662d7d1071b4a840f7ca6a2893a763e55e2f7cfbd,2fc86b4fbc87ea07ee6263a2af1fc89ea5612c39e51bc6e469318103d9441751,5358b31646866019795fe36490c079bb30fcb076d54bc631cacd9c150f4cbc40,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,4,[1152],log_variance_flatten,0.12389892503619193,4,0.3929434998333454,0.5168424248695374,"[0.12353868782520294, 0.10821256786584854, 0.10460406541824341, 0.08643433451652527]",
FBCNet,OpenBMI_MI,1,0,COMPLETE,00ad7b9183d522cb29294a8662d7d1071b4a840f7ca6a2893a763e55e2f7cfbd,2fc86b4fbc87ea07ee6263a2af1fc89ea5612c39e51bc6e469318103d9441751,5358b31646866019795fe36490c079bb30fcb076d54bc631cacd9c150f4cbc40,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,4,[1152],classifier_input,0.12389892503619193,4,0.3929434998333454,0.5168424248695374,"[0.12353868782520294, 0.10821256786584854, 0.10460406541824341, 0.08643433451652527]",NOT_APPLICABLE_FINAL_AFFINE_HEAD
FBCNet,OpenBMI_MI,2,0,COMPLETE,42a7277dbe16002f9ff2f79bb6185521a9d836fe936adb98e9b7d0e53f794c32,a161c0d909abccb983153a002ee992e59443b341ee17c3079e8ed80555bd64f6,359f0e58a457da7631799f5cd89c0041f7e63f751bcd27cf29f07e2c0fec2f5f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,8,"[288, 1, 1000]",grouped_spatial,-0.0021062278561294074,8,0.010016708578914403,0.007910480722784996,"[0.007357825990766287, 0.007263889070600271, 0.007055902853608131, 0.006380617152899504, 0.0060403551906347275, 0.004202596377581358, 0.0027870165649801493, 0.002040541497990489]",
