model,task,fold,seed,status,checkpoint_sha256,basis_sha256,protected_assignment_sha256,split_sha256,m_N,m_P,m_residual,mean_abs_zN,mean_abs_zP,mean_abs_z_residual,n_trials,reconstruction_max_abs_error,subject_id
EEGConformer,OpenBMI_MI,2,0,COMPLETE,a5a0a2eafbba9b026c6368c26c3f3f7021adc2daca0091dd43662c3447374c34,8d1945adbfa1b522ddfb472870fb65a1de1bccddb40f394717aeea185b625474,044835f1d4a669221e644dabd8aefb873f76c599239218fc87aac834d339e398,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.07955668866634369,0.9639706611633301,-0.003979188855737448,0.36749327182769775,0.9440526366233826,0.01253238320350647,64,7.152557373046875e-07,52
EEGConformer,OpenBMI_MI,3,0,COMPLETE,ee78fd8820d87c3a5caf05e5c7f49c30de7646cb6def3fa53b2f4856bdde570a,c358cff6c10b43c6fd49642f24cf246d7d3fd9e64d021ae70cc133572b32d005,79f7780a055ca52a8363692742247412d7a60d4ac610bc4cad1e31b0fca288ee,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,1.053671956062317,1.023970365524292,-0.008589832112193108,0.9811376929283142,1.1248986721038818,0.024469101801514626,64,9.5367431640625e-07,10
EEGConformer,OpenBMI_MI,3,0,COMPLETE,ee78fd8820d87c3a5caf05e5c7f49c30de7646cb6def3fa53b2f4856bdde570a,c358cff6c10b43c6fd49642f24cf246d7d3fd9e64d021ae70cc133572b32d005,79f7780a055ca52a8363692742247412d7a60d4ac610bc4cad1e31b0fca288ee,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.25515979528427124,2.6480393409729004,-0.003820431884378195,0.949073076248169,1.7723565101623535,0.030663849785923958,64,1.430511474609375e-06,16
EEGConformer,OpenBMI_MI,3,0,COMPLETE,ee78fd8820d87c3a5caf05e5c7f49c30de7646cb6def3fa53b2f4856bdde570a,c358cff6c10b43c6fd49642f24cf246d7d3fd9e64d021ae70cc133572b32d005,79f7780a055ca52a8363692742247412d7a60d4ac610bc4cad1e31b0fca288ee,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.9415671825408936,1.1253700256347656,-0.0007343458710238338,0.9463179111480713,1.1271088123321533,0.016566671431064606,64,9.5367431640625e-07,19
EEGConformer,OpenBMI_MI,3,0,COMPLETE,ee78fd8820d87c3a5caf05e5c7f49c30de7646cb6def3fa53b2f4856bdde570a,c358cff6c10b43c6fd49642f24cf246d7d3fd9e64d021ae70cc133572b32d005,79f7780a055ca52a8363692742247412d7a60d4ac610bc4cad1e31b0fca288ee,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.36503371596336365,0.8587541580200195,0.006167946383357048,0.9411100745201111,1.3756569623947144,0.026915157213807106,64,9.5367431640625e-07,22
EEGConformer,OpenBMI_MI,3,0,COMPLETE,ee78fd8820d87c3a5caf05e5c7f49c30de7646cb6def3fa53b2f4856bdde570a,c358cff6c10b43c6fd49642f24cf246d7d3fd9e64d021ae70cc133572b32d005,79f7780a055ca52a8363692742247412d7a60d4ac610bc4cad1e31b0fca288ee,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.11062982678413391,3.178161144256592,-0.013102568686008453,0.7716071605682373,2.115668535232544,0.02282414585351944,64,9.5367431640625e-07,27
EEGConformer,OpenBMI_MI,3,0,COMPLETE,ee78fd8820d87c3a5caf05e5c7f49c30de7646cb6def3fa53b2f4856bdde570a,c358cff6c10b43c6fd49642f24cf246d7d3fd9e64d021ae70cc133572b32d005,79f7780a055ca52a8363692742247412d7a60d4ac610bc4cad1e31b0fca288ee,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,-0.28575724363327026,0.6071078777313232,-0.009017951786518097,0.8751545548439026,1.713510513305664,0.023379458114504814,64,1.430511474609375e-06,34
EEGConformer,OpenBMI_MI,3,0,COMPLETE,ee78fd8820d87c3a5caf05e5c7f49c30de7646cb6def3fa53b2f4856bdde570a,c358cff6c10b43c6fd49642f24cf246d7d3fd9e64d021ae70cc133572b32d005,79f7780a055ca52a8363692742247412d7a60d4ac610bc4cad1e31b0fca288ee,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.5654280781745911,0.7454937696456909,0.0007351406384259462,0.557004451751709,0.8317524194717407,0.012215569615364075,64,4.76837158203125e-07,45
EEGConformer,OpenBMI_MI,3,0,COMPLETE,ee78fd8820d87c3a5caf05e5c7f49c30de7646cb6def3fa53b2f4856bdde570a,c358cff6c10b43c6fd49642f24cf246d7d3fd9e64d021ae70cc133572b32d005,79f7780a055ca52a8363692742247412d7a60d4ac610bc4cad1e31b0fca288ee,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.2906552255153656,1.9053205251693726,-0.011611062102019787,0.7513248324394226,1.284929633140564,0.020854825153946877,64,4.76837158203125e-07,49
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.10290814191102982,1.9873497486114502,0.0019121509976685047,0.46779149770736694,1.3542479276657104,0.01364036276936531,64,7.152557373046875e-07,7
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.1537986695766449,1.0637238025665283,-0.0018970111850649118,0.40113943815231323,1.2970905303955078,0.01575697399675846,64,9.5367431640625e-07,9
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.09645752608776093,2.392024040222168,-0.008451597765088081,0.579574465751648,1.5256555080413818,0.01667371764779091,64,9.5367431640625e-07,20
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.4534044861793518,3.6471128463745117,0.005964239593595266,0.3488836884498596,1.8841171264648438,0.014625340700149536,64,1.1920928955078125e-06,21
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.04152972996234894,1.3596241474151611,0.0012575779110193253,0.4879559278488159,1.1698250770568848,0.014918874949216843,64,7.152557373046875e-07,41
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.4590137302875519,1.342409610748291,-0.0036494219675660133,0.44809749722480774,1.643507957458496,0.014153534546494484,64,1.430511474609375e-06,44
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.25391170382499695,1.7280991077423096,0.012324882671236992,0.6730675101280212,1.4608862400054932,0.013116953894495964,64,9.5367431640625e-07,46
EEGConformer,OpenBMI_MI,4,0,COMPLETE,8ee4853ad1850a57ef7ba3c6091f132fe2ab4c169efa140810e39cd20076f77b,0f8964a6d58441a9c14f33713f363bb9db20006d22481a3cb07d9ecd43b8d910,1b3f965dedfe4442b0e1d7810d28fc4e6349f88739fd774ad1ba1681985df07f,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.14914709329605103,1.3856651782989502,-3.507011570036411e-05,0.5136755704879761,1.2860019207000732,0.01688661426305771,64,5.364418029785156e-07,53
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,3951691b75431b5038b511d76cedadab2e4d51d083c274f1d05dd793cbf93b68,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,6.968654632568359,4.21588659286499,0.011377439834177494,3.738157033920288,2.9972400665283203,0.024676186963915825,100,2.86102294921875e-06,3
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,3951691b75431b5038b511d76cedadab2e4d51d083c274f1d05dd793cbf93b68,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,6.716804027557373,3.9756088256835938,0.007964354008436203,4.590169906616211,2.646212100982666,0.02942393533885479,100,3.814697265625e-06,5
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,3951691b75431b5038b511d76cedadab2e4d51d083c274f1d05dd793cbf93b68,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,2.5683236122131348,2.5390634536743164,0.012205791659653187,3.2355713844299316,3.065114736557007,0.028537996113300323,100,2.6226043701171875e-06,6
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,3951691b75431b5038b511d76cedadab2e4d51d083c274f1d05dd793cbf93b68,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,3.973330020904541,0.5629863142967224,0.010978183709084988,3.2396039962768555,3.0959198474884033,0.03784513100981712,100,2.86102294921875e-06,15
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,3951691b75431b5038b511d76cedadab2e4d51d083c274f1d05dd793cbf93b68,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,-0.010812983848154545,-0.1463056057691574,-0.0019581755623221397,2.5549044609069824,2.452382802963257,0.03171541541814804,100,3.814697265625e-06,32
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,3951691b75431b5038b511d76cedadab2e4d51d083c274f1d05dd793cbf93b68,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,5.37375545501709,2.7052392959594727,0.01432079542428255,3.514747381210327,2.7399065494537354,0.03137557953596115,100,2.86102294921875e-06,33
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,3951691b75431b5038b511d76cedadab2e4d51d083c274f1d05dd793cbf93b68,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4.474447727203369,3.0049819946289062,-0.014398030936717987,3.6844210624694824,2.5779800415039062,0.03014211356639862,100,3.814697265625e-06,38
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,3951691b75431b5038b511d76cedadab2e4d51d083c274f1d05dd793cbf93b68,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,5.8792924880981445,3.028329849243164,0.012309802696108818,3.4883923530578613,2.3066821098327637,0.029516102746129036,100,3.814697265625e-06,47
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,45b404367edefc61877303399d207b9311409c274c5865cf16e71bd99e40805c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.1393885612487793,1.3222405910491943,-0.0009157152380794287,1.0559628009796143,1.4737411737442017,0.019197331741452217,100,1.430511474609375e-06,2
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,45b404367edefc61877303399d207b9311409c274c5865cf16e71bd99e40805c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,-0.05996077507734299,1.2367920875549316,0.012138089165091515,0.9986664056777954,1.3843464851379395,0.02454725094139576,100,1.430511474609375e-06,14
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,45b404367edefc61877303399d207b9311409c274c5865cf16e71bd99e40805c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.2480173110961914,1.892906904220581,0.01012406125664711,1.3274072408676147,1.341701865196228,0.022190533578395844,100,1.9073486328125e-06,26
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,45b404367edefc61877303399d207b9311409c274c5865cf16e71bd99e40805c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.1745266914367676,2.4727373123168945,0.02104979008436203,1.1397813558578491,1.5427097082138062,0.02359258569777012,100,1.430511474609375e-06,28
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,45b404367edefc61877303399d207b9311409c274c5865cf16e71bd99e40805c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.2829747200012207,1.9812769889831543,0.0005278121097944677,1.3297744989395142,1.6248016357421875,0.015147397294640541,100,1.430511474609375e-06,31
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,45b404367edefc61877303399d207b9311409c274c5865cf16e71bd99e40805c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,-0.06833145022392273,-1.4086114168167114,0.0008182435994967818,0.9185838103294373,2.0844030380249023,0.01936146803200245,100,1.430511474609375e-06,35
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,45b404367edefc61877303399d207b9311409c274c5865cf16e71bd99e40805c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.9549585580825806,1.737512230873108,-0.019674254581332207,1.142079472541809,1.4632388353347778,0.022034773603081703,100,1.1920928955078125e-06,40
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,45b404367edefc61877303399d207b9311409c274c5865cf16e71bd99e40805c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,2.7528347969055176,2.005983829498291,0.002710118656978011,1.5563315153121948,1.5947238206863403,0.01513855904340744,100,2.384185791015625e-06,43
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,3.146987199783325,4.866754055023193,-0.013932491652667522,2.8130791187286377,3.4711408615112305,0.03566177934408188,100,3.814697265625e-06,1
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,2.726182222366333,3.4794020652770996,-0.010785076767206192,2.738318681716919,3.194596767425537,0.031025126576423645,100,2.384185791015625e-06,8
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4.09174919128418,10.369815826416016,-0.026384608820080757,3.091784715652466,4.707098484039307,0.02570631541311741,100,3.814697265625e-06,11
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.1625332236289978,-1.5223509073257446,0.001880859024822712,2.4107489585876465,2.7802846431732178,0.03714655712246895,100,2.384185791015625e-06,23
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,2.3008384704589844,9.371387481689453,-0.015598470345139503,3.3358075618743896,4.129937648773193,0.029567861929535866,100,3.814697265625e-06,30
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4.346410751342773,12.383113861083984,-0.006229230668395758,2.9815292358398438,5.528872013092041,0.026692962273955345,100,3.814697265625e-06,48
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,2.743411064147949,5.516594886779785,0.009726825170218945,4.042555332183838,3.6487700939178467,0.038714636117219925,100,2.86102294921875e-06,50
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.8408085107803345,4.187201023101807,-0.02292628213763237,2.6946399211883545,3.1738617420196533,0.037530723959207535,100,2.86102294921875e-06,52
EEGConformer,OpenBMI_SSVEP,3,0,COMPLETE,8f2fc67d712feb757b872fc8c6175b50ad1671bb1d3e5d185d099740466418ff,1efc60bdab3e7b22bb9e4b462e35f23d85b4502ef3676055777afc5dc309ab28,bb7d4c64c799fdb38614b04ec8aba62d94a2e401fa8ea3dbce5e1e23894b2651,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.9475404024124146,2.6778411865234375,0.005482888780534267,1.6599185466766357,2.0466012954711914,0.02047201246023178,100,1.9073486328125e-06,10
EEGConformer,OpenBMI_SSVEP,3,0,COMPLETE,8f2fc67d712feb757b872fc8c6175b50ad1671bb1d3e5d185d099740466418ff,1efc60bdab3e7b22bb9e4b462e35f23d85b4502ef3676055777afc5dc309ab28,bb7d4c64c799fdb38614b04ec8aba62d94a2e401fa8ea3dbce5e1e23894b2651,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,5.206482410430908,4.248573303222656,-0.0021238098852336407,2.4963390827178955,2.2062647342681885,0.024378035217523575,100,3.814697265625e-06,16
EEGConformer,OpenBMI_SSVEP,3,0,COMPLETE,8f2fc67d712feb757b872fc8c6175b50ad1671bb1d3e5d185d099740466418ff,1efc60bdab3e7b22bb9e4b462e35f23d85b4502ef3676055777afc5dc309ab28,bb7d4c64c799fdb38614b04ec8aba62d94a2e401fa8ea3dbce5e1e23894b2651,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.43760016560554504,2.1717886924743652,0.012969336472451687,1.4070804119110107,2.1556265354156494,0.02412746660411358,100,2.384185791015625e-06,19
EEGConformer,OpenBMI_SSVEP,3,0,COMPLETE,8f2fc67d712feb757b872fc8c6175b50ad1671bb1d3e5d185d099740466418ff,1efc60bdab3e7b22bb9e4b462e35f23d85b4502ef3676055777afc5dc309ab28,bb7d4c64c799fdb38614b04ec8aba62d94a2e401fa8ea3dbce5e1e23894b2651,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,-0.07348201423883438,1.3577682971954346,-0.00695829140022397,1.3857009410858154,1.9794836044311523,0.023730942979454994,100,1.9073486328125e-06,22
EEGConformer,OpenBMI_SSVEP,3,0,COMPLETE,8f2fc67d712feb757b872fc8c6175b50ad1671bb1d3e5d185d099740466418ff,1efc60bdab3e7b22bb9e4b462e35f23d85b4502ef3676055777afc5dc309ab28,bb7d4c64c799fdb38614b04ec8aba62d94a2e401fa8ea3dbce5e1e23894b2651,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4.575892448425293,4.039441108703613,-0.0049190279096364975,2.332310676574707,2.1686432361602783,0.02154785580933094,100,2.86102294921875e-06,27
EEGConformer,OpenBMI_SSVEP,3,0,COMPLETE,8f2fc67d712feb757b872fc8c6175b50ad1671bb1d3e5d185d099740466418ff,1efc60bdab3e7b22bb9e4b462e35f23d85b4502ef3676055777afc5dc309ab28,bb7d4c64c799fdb38614b04ec8aba62d94a2e401fa8ea3dbce5e1e23894b2651,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.5079719424247742,1.0208584070205688,0.008955955505371094,1.4471161365509033,2.0227627754211426,0.027326736599206924,100,1.6689300537109375e-06,34
EEGConformer,OpenBMI_SSVEP,3,0,COMPLETE,8f2fc67d712feb757b872fc8c6175b50ad1671bb1d3e5d185d099740466418ff,1efc60bdab3e7b22bb9e4b462e35f23d85b4502ef3676055777afc5dc309ab28,bb7d4c64c799fdb38614b04ec8aba62d94a2e401fa8ea3dbce5e1e23894b2651,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.7543963193893433,3.6376211643218994,0.00578676350414753,1.436281681060791,2.078221082687378,0.018722327426075935,100,2.9802322387695312e-06,45
EEGConformer,OpenBMI_SSVEP,3,0,COMPLETE,8f2fc67d712feb757b872fc8c6175b50ad1671bb1d3e5d185d099740466418ff,1efc60bdab3e7b22bb9e4b462e35f23d85b4502ef3676055777afc5dc309ab28,bb7d4c64c799fdb38614b04ec8aba62d94a2e401fa8ea3dbce5e1e23894b2651,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,2.971863031387329,2.1137237548828125,-0.002303015673533082,1.9099279642105103,1.9919781684875488,0.026841960847377777,100,2.86102294921875e-06,49
EEGConformer,OpenBMI_SSVEP,4,0,COMPLETE,0983ae1b20b62337dddd631620ae2e5ef4fda69cb170ffb8fa5a6b5e559d8cff,fa3f34a657c72f65f3d5570524b9f795725364dcfd33f8922ad18ec712fc7b2f,eec62521ecc39de4c17f57e729b6babe554a621ff353e8aa87a3bee08821dd8d,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,7.832221031188965,2.4499242305755615,-0.0024525034241378307,4.452942848205566,2.4712183475494385,0.03363931551575661,100,2.86102294921875e-06,7
EEGConformer,OpenBMI_SSVEP,4,0,COMPLETE,0983ae1b20b62337dddd631620ae2e5ef4fda69cb170ffb8fa5a6b5e559d8cff,fa3f34a657c72f65f3d5570524b9f795725364dcfd33f8922ad18ec712fc7b2f,eec62521ecc39de4c17f57e729b6babe554a621ff353e8aa87a3bee08821dd8d,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,4.818303108215332,2.4986913204193115,-0.019571315497159958,3.5388312339782715,2.188295841217041,0.034256402403116226,100,2.86102294921875e-06,9
