model,task,fold,seed,status,checkpoint_sha256,basis_sha256,protected_assignment_sha256,split_sha256,delta_qP,delta_qnonP,donor_label_transfer,donor_margin_transfer,flip_rate,layer_name,logit_rms,random_delta_qP,random_delta_qnonP,random_donor_label_transfer,random_donor_margin_transfer,random_flip_rate,random_logit_rms,random_true_margin_loss,subject_id,true_margin_loss
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,45b404367edefc61877303399d207b9311409c274c5865cf16e71bd99e40805c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0373511392002304,0.6044725654646754,0.10416666666666667,0.6399436586846908,0.08333333333333333,classifier_256_elu,0.7895077018377682,0.8163499224573996,0.8358390100486577,0.16458333333333336,0.6500818514016768,0.1627083333333333,0.6808592029366022,0.8701358436265341,26,1.0687676879266899
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,45b404367edefc61877303399d207b9311409c274c5865cf16e71bd99e40805c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0443149444957573,0.5832569285606345,0.0625,0.7545126915598909,0.08333333333333333,classifier_256_elu,0.7735208529047668,0.7791847622767091,0.7836724013245354,0.06395833333333334,0.5391921574762091,0.06229166666666666,0.6117308855208102,0.7250827098047982,28,0.9029230227073034
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,45b404367edefc61877303399d207b9311409c274c5865cf16e71bd99e40805c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.4519845296939213,0.9104397989188632,0.10416666666666667,1.0023195510730147,0.125,classifier_256_elu,1.0527831801834207,0.9295924334949812,0.8189886657878135,0.08937499999999998,0.5773039717599748,0.15041666666666667,0.6622161370911636,0.954334303519378,31,1.2238714322447777
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,45b404367edefc61877303399d207b9311409c274c5865cf16e71bd99e40805c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.6938391296813885,0.36301137460395694,0.25,0.35349609144032,0.0,classifier_256_elu,0.4225002355718364,0.4906618239722836,0.5293019141318898,0.25,0.28221265902277076,0.0,0.3570715722658982,0.4686820757389068,35,0.8011047492424647
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,45b404367edefc61877303399d207b9311409c274c5865cf16e71bd99e40805c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.064274444244802,0.5812891509073476,0.125,0.6967239184305072,0.14583333333333334,classifier_256_elu,0.697755112623175,0.715898505713946,0.6649294450661789,0.11291666666666667,0.40098888782473907,0.16145833333333331,0.5096820597694992,0.7676948594301939,40,1.038254402577877
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,45b404367edefc61877303399d207b9311409c274c5865cf16e71bd99e40805c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.4933772813528776,1.023939747363329,0.0625,1.3355190128398438,0.041666666666666664,classifier_256_elu,1.1744344060619671,1.0984141112809689,0.9254028640718509,0.04041666666666667,0.9335289675012851,0.03291666666666667,0.8321633942367042,1.3429674658800164,43,1.7574483131368954
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,45b404367edefc61877303399d207b9311409c274c5865cf16e71bd99e40805c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.4626964715619881,0.6151358180989822,0.08333333333333333,0.3963973217954238,0.0,classifier_32_elu,0.5609738050649563,1.1003214799861114,0.9442280262289567,0.09479166666666668,0.270568092084286,0.023333333333333334,0.46258511349209586,0.5395459464937449,2,0.618105985224247
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,45b404367edefc61877303399d207b9311409c274c5865cf16e71bd99e40805c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.979071732610464,0.7731142697545389,0.16666666666666666,0.5233533817032973,0.10416666666666667,classifier_32_elu,0.6189415080007166,1.2788062261991826,1.133960869240885,0.22791666666666666,0.4975591219170019,0.11791666666666666,0.5773793505392192,0.7347799019329249,14,0.5135630927979946
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,45b404367edefc61877303399d207b9311409c274c5865cf16e71bd99e40805c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.812682035068671,0.8130450214569768,0.041666666666666664,0.41814042907208204,0.020833333333333332,classifier_32_elu,0.6450581168755889,1.3139799677285677,1.2166552269862343,0.06437500000000002,0.5204093231873897,0.060208333333333336,0.6167143625152918,0.7304072675885012,26,0.5341321515540282
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,45b404367edefc61877303399d207b9311409c274c5865cf16e71bd99e40805c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.982703975091378,0.9887173964331547,0.08333333333333333,0.9251513018583258,0.08333333333333333,classifier_32_elu,0.8616291445990404,1.4648519704661644,1.2929476946406067,0.09020833333333336,0.6360782229411416,0.08395833333333334,0.6351907499243193,1.0529844575010552,28,1.2783255688846111
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,45b404367edefc61877303399d207b9311409c274c5865cf16e71bd99e40805c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,2.027876247962316,1.3134161746129394,0.10416666666666667,1.2138730818405747,0.041666666666666664,classifier_32_elu,1.174492236226797,2.0439332573053735,1.5828495774852736,0.12166666666666667,0.7006294433074074,0.11583333333333332,0.7714847561499725,1.105773317995481,31,1.5808320480088394
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,45b404367edefc61877303399d207b9311409c274c5865cf16e71bd99e40805c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.1144423751781385,0.46405300963670015,0.22916666666666666,0.25959800214817125,0.0,classifier_32_elu,0.3237496701379617,0.7629644609824754,0.7014663340322052,0.22979166666666667,0.2748385139058034,0.0016666666666666666,0.3189645571918421,0.3337485857307911,35,0.3863852520783742
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,45b404367edefc61877303399d207b9311409c274c5865cf16e71bd99e40805c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.7085070436199505,0.7594941162193815,0.10416666666666667,0.5215122010558844,0.0,classifier_32_elu,0.5661246922488014,1.2734445500451448,1.140200332966633,0.10833333333333332,0.39099976444655715,0.029791666666666664,0.5799053321673999,0.6606968071125447,40,0.5984597454468409
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,45b404367edefc61877303399d207b9311409c274c5865cf16e71bd99e40805c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,2.723600330452124,1.7239906955510378,0.020833333333333332,1.6707814189915855,0.020833333333333332,classifier_32_elu,1.470503308499853,2.528821623759965,1.956967916960518,0.03104166666666667,1.1951545565916846,0.04624999999999999,1.058230866865876,1.7912908306717872,43,2.0110118066271148
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0779965755840142,1.2248718620588381,0.5625,5.879356650014718,0.6458333333333334,patch_tokenizer,5.206415069599946,0.8581731354879837,0.9964168618021843,0.2972916666666667,3.0612501486359793,0.4487499999999999,3.362072989274748,5.777496218954525,1,10.044785529375076
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.8996967859566212,0.9553055937091509,0.3958333333333333,4.14667518561085,0.6458333333333334,patch_tokenizer,3.800938930362463,0.7012865696971613,0.7890559240360744,0.25062500000000004,2.2361589695637427,0.40187500000000015,2.5920602769032115,4.564194527442257,8,7.741143648823102
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.2664266129334767,1.585522146274646,0.4791666666666667,9.152266403039297,0.5,patch_tokenizer,6.641256685058276,0.9481040121735229,1.0975911683655188,0.1847916666666667,3.973510684386517,0.25375,3.5697346022763914,7.503333852589131,11,15.684960186481476
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.561946001679947,0.7175718940173587,0.2708333333333333,0.6946752152095238,0.20833333333333334,patch_tokenizer,2.019749354571104,0.49255931644273615,0.6438739482662641,0.2860416666666667,0.6133633154056345,0.1995833333333334,1.6990255610939733,1.0964707085490226,23,1.3050682544708252
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.2148285522125661,1.2293300625557702,0.6041666666666666,8.361746221780777,0.6458333333333334,patch_tokenizer,6.584234850170712,0.9820506902636649,1.0544177236268295,0.2627083333333334,3.660718202271964,0.346875,3.666553407950948,7.701562528386712,30,15.733263364682594
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.6750427763909101,1.4878027302523453,0.5,9.360947032769522,0.5625,patch_tokenizer,7.8862743601202965,1.09341661437531,1.140975264272808,0.19458333333333333,4.37643907258908,0.24291666666666661,4.215638924810725,9.719125369290511,48,19.46953233083089
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.1963745827476184,1.2491263312598069,0.5416666666666666,6.3265483031670255,0.6041666666666666,patch_tokenizer,5.200839581588904,0.9372110830185312,1.0938149418743948,0.20770833333333336,2.9870228194693733,0.264375,3.417095513131159,5.5057830817128215,50,10.642835309108099
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0167082905148466,1.089787422368924,0.375,4.510363544027011,0.5,patch_tokenizer,4.182188895220558,0.7332674186989122,0.8635445683911287,0.2416666666666666,2.382713287444785,0.31479166666666664,2.73009811010852,4.555016509691875,52,8.463862006862959
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0335298194549978,0.8999679638072848,0.2708333333333333,3.9516439537207284,0.3541666666666667,conformer_block2,3.719982120518883,0.6561830915749306,0.6710050598306893,0.14770833333333333,2.115220154412091,0.20166666666666663,2.1828581243904774,4.031517456620932,1,7.236678307255109
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.9584064626445373,0.9128300938755274,0.3541666666666667,4.41276507327954,0.4791666666666667,conformer_block2,3.8764946988473334,0.6518495553196406,0.6732844252271266,0.1752083333333333,2.105774373598397,0.28541666666666665,2.1783759668387943,4.004684891949097,8,8.103752141197523
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.7595320418477058,1.6038789699474971,0.3958333333333333,7.895737449328105,0.3958333333333333,conformer_block2,6.1607885509729385,1.0457199443123923,1.1362013155858344,0.149375,3.4464244873666505,0.2029166666666667,3.531400222876885,7.275647403448821,11,13.852328687906265
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.47247783300311613,0.6151946025590102,0.3333333333333333,0.9651406692961851,0.2916666666666667,conformer_block2,1.8606157631923754,0.36159413896015996,0.46661272336107984,0.24562499999999993,0.45807748907245693,0.14708333333333334,1.2349101708220163,0.6858333185439308,23,1.165967067082723
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.3237187700966995,1.3179824960728486,0.5833333333333334,7.260441104571025,0.625,conformer_block2,5.99676155174772,0.9137149718093375,0.9477730804751626,0.21125,3.1412986972819392,0.23104166666666665,3.0694219405196295,6.675146980049709,30,14.587744404872259
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.6407993119210005,1.4165974128991365,0.4166666666666667,7.365486315141122,0.5,conformer_block2,6.67478326211373,1.0157470360716494,1.057046018798137,0.11499999999999998,3.412046360559762,0.13937499999999997,3.4355068322177984,7.905055340031782,48,16.187003940343857
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.027288378138716,0.9821144187202057,0.3125,4.175571213165919,0.3958333333333333,conformer_block2,3.526569307471315,0.7539175725623499,0.8191907427851887,0.211875,2.486183930110807,0.22708333333333333,2.4281153734001175,3.752128386398157,50,6.373327473799388
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.1277308473363519,0.9780995032439629,0.3541666666666667,4.163141488408049,0.6041666666666666,conformer_block2,4.414181120693684,0.7078056585394854,0.7040921745918847,0.19562500000000005,1.947585309916176,0.31666666666666665,2.425129030403138,4.260310661867261,52,9.484475637475649
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0805796931963414,1.0304872834434111,0.22916666666666666,4.557237705836694,0.3125,conformer_block4,4.217945049672077,0.7203474725895406,0.7773964990477542,0.13374999999999998,2.292359684671586,0.17062499999999997,2.437942647439583,4.47464716181159,1,9.043238739172617
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.858274769037962,0.868865559498469,0.3958333333333333,4.441899860277772,0.5416666666666666,conformer_block4,3.6787758115679026,0.5918360033983482,0.6230949275832003,0.188125,2.1655758818394197,0.27791666666666665,2.1313898100017106,3.8317052162190275,8,7.127247544626395
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.78793416172266,1.627834918598334,0.5625,9.210033178329468,0.5625,conformer_block4,7.351983780662219,1.148367648825127,1.179709619655429,0.17208333333333337,3.768612653966993,0.24791666666666665,3.930784925093564,8.222909104426702,11,16.836409777402878
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.4724907500979801,0.6477422655249635,0.2916666666666667,0.4804092086851597,0.16666666666666666,conformer_block4,1.8212646106258035,0.37411652493513736,0.4923298957059159,0.25354166666666667,0.24176593100652094,0.128125,1.231435744552873,0.22673638092974818,23,0.7696401029825211
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.317021829386552,1.280852122232318,0.5833333333333334,7.519538975010316,0.6041666666666666,conformer_block4,6.197759255766869,0.9919743512982191,1.0089446041267367,0.1845833333333333,3.0960358246097655,0.2177083333333333,3.1873988042228545,6.54827057119459,30,14.816758836309114
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.7527130829791229,1.2846658217410247,0.4791666666666667,8.109699527422586,0.5416666666666666,conformer_block4,6.908847225209077,1.076819924749822,1.0280267311174731,0.1729166666666667,3.782495648536521,0.1877083333333333,3.6598360730979276,8.171105618818354,48,16.546572561065357
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.073514170323809,1.0843767548600833,0.2708333333333333,4.024642017980416,0.3958333333333333,conformer_block4,4.076389676580827,0.7870063077747667,0.8403905063793841,0.13333333333333336,2.1681558091565964,0.17125,2.5292189684083373,4.4312922329455615,50,7.9635047391057014
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.9678529889012376,0.8327851630747318,0.3541666666666667,3.4584015707174935,0.6666666666666666,conformer_block4,3.8072880605856576,0.613713229605152,0.6590472982897579,0.15583333333333335,1.6514846405542147,0.3485416666666667,2.215039768671462,4.290412946020564,52,8.412177642186483
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.2087536736701925,1.098099312434594,0.3541666666666667,5.217691687246163,0.5625,conformer_block6,4.462638936936855,0.8128954447417831,0.7984835235083787,0.19124999999999998,2.6645930413777625,0.34520833333333345,2.63423341104722,4.744635607227683,1,8.834539403518042
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.9987216247245669,0.9056184984122714,0.3958333333333333,4.606935314834118,0.5416666666666666,conformer_block6,3.944153110186259,0.6886654136572906,0.6716236550659719,0.15479166666666666,2.151581009083117,0.25875,2.2136321943152386,4.156341090475519,8,8.404694765806198
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,ab44d7e870b03c5212e68a78fe24308b5139f7cc0c24345d2de5a3952aa11212,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.7424547001719475,1.6689408322175343,0.4375,8.08990067243576,0.4791666666666667,conformer_block6,6.612792174021403,1.1268794170089922,1.1836690832208843,0.14333333333333334,3.3586550538986923,0.20916666666666667,3.6698586112571263,7.3402103426555785,11,14.697435160477957
