task,fold,seed,population,subject_id,trials,LiteBN_BA,LS_BA,delta_BA_pp,LiteBN_macro_F1,LS_macro_F1,delta_macro_F1_pp,LiteBN_accuracy,LS_accuracy,delta_accuracy_pp
OpenBMI_SSVEP,3,0,heldout,51,100,0.71,0.66,-4.999999999999993,0.6957394846245771,0.6295328132852117,-6.620667133936542,0.71,0.66,-4.999999999999993
OpenBMI_SSVEP,3,0,heldout,54,100,0.8999999999999999,0.9099999999999999,1.0000000000000009,0.9009411445305665,0.9103170114199526,0.9375866889386075,0.9,0.91,1.0000000000000009
OpenBMI_SSVEP,4,0,outer,9,100,0.98,0.96,-2.0000000000000018,0.9797794117647058,0.9588415633812053,-2.0937848383500546,0.98,0.96,-2.0000000000000018
OpenBMI_SSVEP,4,0,outer,53,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,4,0,outer,7,100,0.99,1.0,1.0000000000000009,0.9899959983993597,1.0,1.00040016006403,0.99,1.0,1.0000000000000009
OpenBMI_SSVEP,4,0,outer,20,100,0.95,0.94,-1.0000000000000009,0.9495588235294117,0.9402495642978188,-0.930925923159287,0.95,0.94,-1.0000000000000009
OpenBMI_SSVEP,4,0,outer,41,100,0.99,0.99,0.0,0.9899959983993598,0.9899959983993598,0.0,0.99,0.99,0.0
OpenBMI_SSVEP,4,0,outer,46,100,0.96,0.96,0.0,0.9599136824541137,0.9599136824541137,0.0,0.96,0.96,0.0
OpenBMI_SSVEP,4,0,outer,21,100,0.95,0.96,1.0000000000000009,0.9504315560216181,0.9599136824541137,0.9482126432495575,0.95,0.96,1.0000000000000009
OpenBMI_SSVEP,4,0,outer,44,100,1.0,0.99,-1.0000000000000009,1.0,0.9899959983993598,-1.0004001600640189,1.0,0.99,-1.0000000000000009
OpenBMI_SSVEP,4,0,heldout,4,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,4,0,heldout,12,100,0.97,0.96,-1.0000000000000009,0.970542934154794,0.9603610675039247,-1.0181866650869287,0.97,0.96,-1.0000000000000009
OpenBMI_SSVEP,4,0,heldout,13,100,0.81,0.81,0.0,0.8064341939721879,0.8071717171717172,0.07375231995293552,0.81,0.81,0.0
OpenBMI_SSVEP,4,0,heldout,17,100,0.97,0.97,0.0,0.97,0.97,0.0,0.97,0.97,0.0
OpenBMI_SSVEP,4,0,heldout,18,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,4,0,heldout,24,100,0.8999999999999999,0.9099999999999999,1.0000000000000009,0.8999346405228758,0.9105236876097066,1.0589047086830838,0.9,0.91,1.0000000000000009
OpenBMI_SSVEP,4,0,heldout,25,100,0.94,0.95,1.0000000000000009,0.9395342678134055,0.9494040438160498,0.986977600264427,0.94,0.95,1.0000000000000009
OpenBMI_SSVEP,4,0,heldout,29,100,0.9400000000000001,0.93,-1.0000000000000009,0.9406481481481482,0.9309291898577613,-0.9718958290386936,0.94,0.93,-0.9999999999999898
OpenBMI_SSVEP,4,0,heldout,36,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,4,0,heldout,37,100,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
OpenBMI_SSVEP,4,0,heldout,39,100,0.98,0.98,0.0,0.979779411764706,0.979779411764706,0.0,0.98,0.98,0.0
OpenBMI_SSVEP,4,0,heldout,42,100,0.54,0.54,0.0,0.5417527173913044,0.5301323547453578,-1.162036264594657,0.54,0.54,0.0
OpenBMI_SSVEP,4,0,heldout,51,100,0.7000000000000001,0.64,-6.000000000000005,0.6878394822424673,0.6176335387606617,-7.020594348180554,0.7,0.64,-5.999999999999995
OpenBMI_SSVEP,4,0,heldout,54,100,0.9299999999999999,0.9099999999999999,-2.0000000000000018,0.9303078500903907,0.9109743713733075,-1.9333478717083241,0.93,0.91,-2.0000000000000018
WBCIC_MI,0,0,outer,sub-6,200,0.935,0.905,-3.0000000000000027,0.934998374959374,0.9048834822657756,-3.011489269359835,0.935,0.905,-3.0000000000000027
WBCIC_MI,0,0,outer,sub-22,200,0.78,0.735,-4.5000000000000036,0.7794486215538847,0.7344622861294121,-4.498633542447261,0.78,0.735,-4.5000000000000036
WBCIC_MI,0,0,outer,sub-44,200,0.785,0.8,1.5000000000000013,0.7826032002831214,0.7992773986350863,1.667419835196493,0.785,0.8,1.5000000000000013
WBCIC_MI,0,0,outer,sub-35,200,0.885,0.915,3.0000000000000027,0.8841630782402861,0.9148957472904308,3.073266905014471,0.885,0.915,3.0000000000000027
WBCIC_MI,0,0,outer,sub-18,200,0.645,0.65,0.5000000000000004,0.6410424934907354,0.65,0.8957506509264634,0.645,0.65,0.5000000000000004
WBCIC_MI,0,0,outer,sub-9,200,0.55,0.51,-4.0000000000000036,0.5471014492753623,0.50995099509951,-3.7150454175852277,0.55,0.51,-4.0000000000000036
WBCIC_MI,0,0,outer,sub-49,200,0.875,0.8300000000000001,-4.499999999999993,0.8744696342045141,0.8282828282828283,-4.6186805921685785,0.875,0.83,-4.5000000000000036
WBCIC_MI,0,0,heldout,sub-2,200,0.72,0.77,5.000000000000004,0.7199719971997199,0.7699079631852741,4.993596598555417,0.72,0.77,5.000000000000004
WBCIC_MI,0,0,heldout,sub-3,200,0.78,0.83,4.999999999999993,0.7789166917897699,0.83,5.10833082102301,0.78,0.83,4.999999999999993
WBCIC_MI,0,0,heldout,sub-17,200,0.8500000000000001,0.8200000000000001,-3.0000000000000027,0.849624060150376,0.8195488721804511,-3.007518796992481,0.85,0.82,-3.0000000000000027
WBCIC_MI,0,0,heldout,sub-19,200,0.94,0.94,0.0,0.9399038461538461,0.9399038461538461,0.0,0.94,0.94,0.0
WBCIC_MI,0,0,heldout,sub-21,200,0.8799999999999999,0.895,1.5000000000000124,0.8795664391810518,0.8949763696831787,1.5409930502126912,0.88,0.895,1.5000000000000013
WBCIC_MI,0,0,heldout,sub-25,200,0.95,0.9299999999999999,-2.0000000000000018,0.95,0.9299369432489241,-2.006305675107589,0.95,0.93,-1.9999999999999907
WBCIC_MI,0,0,heldout,sub-31,200,0.61,0.58,-3.0000000000000027,0.568536342515765,0.5716034271725826,0.3067084656817598,0.61,0.58,-3.0000000000000027
WBCIC_MI,0,0,heldout,sub-33,200,0.975,0.98,0.5000000000000004,0.9749943737340903,0.98,0.5005626265909724,0.975,0.98,0.5000000000000004
WBCIC_MI,0,0,heldout,sub-38,200,0.45999999999999996,0.45,-0.9999999999999953,0.44757033248081846,0.44862155388471175,0.10512214038932988,0.46,0.45,-1.0000000000000009
WBCIC_MI,0,0,heldout,sub-42,200,0.6950000000000001,0.715,1.9999999999999907,0.6949313595559001,0.7149928748218706,2.006151526597044,0.695,0.715,2.0000000000000018
WBCIC_MI,1,0,outer,sub-28,200,0.545,0.565,1.9999999999999907,0.4326506437233081,0.47964951104997156,4.699886732666347,0.545,0.565,1.9999999999999907
WBCIC_MI,1,0,outer,sub-37,200,0.855,0.765,-8.999999999999996,0.8547057792028858,0.7592151438305285,-9.549063537235735,0.855,0.765,-8.999999999999996
WBCIC_MI,1,0,outer,sub-12,200,0.75,0.73,-2.0000000000000018,0.74997499749975,0.7290244881573664,-2.0950509342383627,0.75,0.73,-2.0000000000000018
WBCIC_MI,1,0,outer,sub-30,200,0.77,0.8400000000000001,7.000000000000006,0.7622984704423315,0.838693416675068,7.639494623273658,0.77,0.84,6.999999999999995
WBCIC_MI,1,0,outer,sub-45,200,0.925,0.905,-2.0000000000000018,0.9249981249531238,0.9049976249406235,-2.000050001250031,0.925,0.905,-2.0000000000000018
WBCIC_MI,1,0,outer,sub-7,200,0.795,0.78,-1.5000000000000013,0.7949538646195394,0.7798018216394755,-1.5152042980063896,0.795,0.78,-1.5000000000000013
WBCIC_MI,1,0,heldout,sub-2,200,0.78,0.745,-3.500000000000003,0.77997799779978,0.7431442169675908,-3.6833780832189245,0.78,0.745,-3.500000000000003
WBCIC_MI,1,0,heldout,sub-3,200,0.7849999999999999,0.7849999999999999,0.0,0.7843476516462298,0.7797074720151643,-0.4640179631065444,0.785,0.785,0.0
WBCIC_MI,1,0,heldout,sub-17,200,0.8300000000000001,0.8200000000000001,-1.0000000000000009,0.8299319727891157,0.8177953234133009,-1.2136649375814823,0.83,0.82,-1.0000000000000009
WBCIC_MI,1,0,heldout,sub-19,200,0.9299999999999999,0.95,2.0000000000000018,0.9299369432489241,0.949874686716792,1.9937743467867919,0.93,0.95,1.9999999999999907
WBCIC_MI,1,0,heldout,sub-21,200,0.9,0.8999999999999999,-1.1102230246251565e-14,0.8999599839935974,0.899749373433584,-0.021061056001348,0.9,0.9,0.0
WBCIC_MI,1,0,heldout,sub-25,200,0.97,0.965,-0.5000000000000004,0.96999699969997,0.9649921232277263,-0.500487647224368,0.97,0.965,-0.5000000000000004
WBCIC_MI,1,0,heldout,sub-31,200,0.615,0.595,-2.0000000000000018,0.562984193649082,0.5644107445349681,0.14265508858860576,0.615,0.595,-2.0000000000000018
WBCIC_MI,1,0,heldout,sub-33,200,0.985,0.9550000000000001,-2.9999999999999916,0.9849966242404541,0.9549448073890516,-3.0051816851402458,0.985,0.955,-3.0000000000000027
WBCIC_MI,1,0,heldout,sub-38,200,0.505,0.56,5.500000000000005,0.4612391499551033,0.5098039215686274,4.856477161352412,0.505,0.56,5.500000000000005
WBCIC_MI,1,0,heldout,sub-42,200,0.665,0.655,-1.0000000000000009,0.6619490905421428,0.6503762255833396,-1.1572864958803164,0.665,0.655,-1.0000000000000009
WBCIC_MI,2,0,outer,sub-50,200,0.94,0.94,0.0,0.9399038461538461,0.9399459513562206,0.004210520237446502,0.94,0.94,0.0
WBCIC_MI,2,0,outer,sub-14,200,0.515,0.54,2.500000000000002,0.5144051463042227,0.5388471177944862,2.4441971490263503,0.515,0.54,2.500000000000002
WBCIC_MI,2,0,outer,sub-1,200,0.905,0.88,-2.500000000000002,0.9045969219954307,0.8787878787878788,-2.580904320755195,0.905,0.88,-2.500000000000002
WBCIC_MI,2,0,outer,sub-32,200,0.605,0.63,2.500000000000002,0.6005965772643393,0.6245941558441559,2.3997578579816548,0.605,0.63,2.500000000000002
WBCIC_MI,2,0,outer,sub-23,200,0.97,0.9450000000000001,-2.499999999999991,0.9699729756781104,0.9448331201885705,-2.5139855489539897,0.97,0.945,-2.500000000000002
WBCIC_MI,2,0,outer,sub-34,200,0.6000000000000001,0.625,2.499999999999991,0.5980303487086724,0.6157688465380773,1.7738497829404842,0.6,0.625,2.500000000000002
WBCIC_MI,2,0,heldout,sub-2,200,0.755,0.7549999999999999,-1.1102230246251565e-14,0.7549938748468712,0.7539604830408475,-0.10333918060236869,0.755,0.755,0.0
WBCIC_MI,2,0,heldout,sub-3,200,0.85,0.825,-2.500000000000002,0.8499399759903962,0.8242574878863197,-2.5682488104076473,0.85,0.825,-2.500000000000002
WBCIC_MI,2,0,heldout,sub-17,200,0.825,0.815,-1.0000000000000009,0.8249606161386311,0.8147730970438787,-1.0187519094752462,0.825,0.815,-1.0000000000000009
WBCIC_MI,2,0,heldout,sub-19,200,0.95,0.935,-1.4999999999999902,0.9499949994999499,0.934868107918535,-1.5126891581414892,0.95,0.935,-1.4999999999999902
WBCIC_MI,2,0,heldout,sub-21,200,0.875,0.91,3.500000000000003,0.8749718686704508,0.90999099909991,3.5019130429459144,0.875,0.91,3.500000000000003
WBCIC_MI,2,0,heldout,sub-25,200,0.97,0.9550000000000001,-1.4999999999999902,0.9699879951980792,0.9549718574108819,-1.5016137787197348,0.97,0.955,-1.5000000000000013
WBCIC_MI,2,0,heldout,sub-31,200,0.625,0.64,1.5000000000000013,0.5892549084038445,0.616,2.6745091596155457,0.625,0.64,1.5000000000000013
WBCIC_MI,2,0,heldout,sub-33,200,0.965,0.975,1.0000000000000009,0.9649991249781245,0.9749993749843746,1.0000250006250155,0.965,0.975,1.0000000000000009
WBCIC_MI,2,0,heldout,sub-38,200,0.52,0.5,-2.0000000000000018,0.47916666666666663,0.46374946374946374,-1.5417202917202888,0.52,0.5,-2.0000000000000018
WBCIC_MI,2,0,heldout,sub-42,200,0.655,0.6599999999999999,0.49999999999998934,0.6547842401500938,0.6594551282051282,0.467088805503435,0.655,0.66,0.5000000000000004
WBCIC_MI,3,0,outer,sub-24,195,0.9182449494949495,0.9382891414141414,2.0044191919191934,0.9179465600673259,0.9384210526315789,2.0474492564253044,0.9179487179487179,0.9384615384615385,2.051282051282055
WBCIC_MI,3,0,outer,sub-13,200,0.89,0.88,-1.0000000000000009,0.89,0.8796992481203008,-1.0300751879699255,0.89,0.88,-1.0000000000000009
WBCIC_MI,3,0,outer,sub-11,200,0.6950000000000001,0.73,3.499999999999992,0.6940745755911633,0.73,3.5925424408836726,0.695,0.73,3.500000000000003
WBCIC_MI,3,0,outer,sub-29,200,0.895,0.87,-2.500000000000002,0.8944060339409177,0.8696741854636592,-2.473184847725851,0.895,0.87,-2.500000000000002
WBCIC_MI,3,0,outer,sub-26,200,0.73,0.69,-4.0000000000000036,0.7282608695652174,0.6818555008210181,-4.640536874419931,0.73,0.69,-4.0000000000000036
WBCIC_MI,3,0,outer,sub-47,200,0.915,0.9,-1.5000000000000013,0.9148957472904308,0.8999599839935974,-1.4935763296833326,0.915,0.9,-1.5000000000000013
WBCIC_MI,3,0,heldout,sub-2,200,0.755,0.745,-1.0000000000000009,0.7542566262945409,0.7449426120877197,-0.9314014206821208,0.755,0.745,-1.0000000000000009
WBCIC_MI,3,0,heldout,sub-3,200,0.845,0.795,-4.999999999999993,0.8445297023496076,0.7917460317460318,-5.2783670603575805,0.845,0.795,-4.999999999999993
WBCIC_MI,3,0,heldout,sub-17,200,0.83,0.825,-0.5000000000000004,0.83,0.823406241327985,-0.6593758672014949,0.83,0.825,-0.5000000000000004
WBCIC_MI,3,0,heldout,sub-19,200,0.94,0.94,0.0,0.93999399939994,0.9399038461538461,-0.009015324609384923,0.94,0.94,0.0
WBCIC_MI,3,0,heldout,sub-21,200,0.865,0.89,2.500000000000002,0.8649696181640869,0.8899889988998899,2.501938073580301,0.865,0.89,2.500000000000002
WBCIC_MI,3,0,heldout,sub-25,200,0.965,0.96,-0.5000000000000004,0.9649781113195748,0.95999599959996,-0.49821117196148235,0.965,0.96,-0.5000000000000004
WBCIC_MI,3,0,heldout,sub-31,200,0.55,0.59,3.9999999999999925,0.5434253246753247,0.5494505494505495,0.6025224775224824,0.55,0.59,3.9999999999999925
WBCIC_MI,3,0,heldout,sub-33,200,0.955,0.9450000000000001,-0.9999999999999898,0.9549988749718743,0.9448883990079912,-1.0110475963883148,0.955,0.945,-1.0000000000000009
WBCIC_MI,3,0,heldout,sub-38,200,0.49,0.43500000000000005,-5.499999999999994,0.4895405865278751,0.42985443628749465,-5.968615024038043,0.49,0.435,-5.499999999999999
WBCIC_MI,3,0,heldout,sub-42,200,0.725,0.69,-3.500000000000003,0.7246627118219819,0.6897207486738064,-3.4941963148175548,0.725,0.69,-3.500000000000003
WBCIC_MI,4,0,outer,sub-36,200,0.965,0.975,1.0000000000000009,0.9649781113195748,0.9749843652282677,1.000625390869292,0.965,0.975,1.0000000000000009
WBCIC_MI,4,0,outer,sub-16,200,0.575,0.61,3.500000000000003,0.5658724686534385,0.6052232007288187,3.93507320753802,0.575,0.61,3.500000000000003
WBCIC_MI,4,0,outer,sub-48,200,0.865,0.8300000000000001,-3.499999999999992,0.8649696181640869,0.8297275641025641,-3.524205406152281,0.865,0.83,-3.500000000000003
WBCIC_MI,4,0,outer,sub-41,200,0.87,0.86,-1.0000000000000009,0.8699869986998701,0.859873886497848,-1.0113112202022045,0.87,0.86,-1.0000000000000009
WBCIC_MI,4,0,outer,sub-5,200,0.78,0.8200000000000001,4.0000000000000036,0.7794486215538847,0.81998199819982,4.053337664593526,0.78,0.82,3.9999999999999925
WBCIC_MI,4,0,outer,sub-27,200,0.6699999999999999,0.675,0.5000000000000115,0.6683750376846548,0.67499187479687,0.6616837112215168,0.67,0.675,0.5000000000000004
WBCIC_MI,4,0,heldout,sub-2,200,0.765,0.73,-3.500000000000003,0.7645231593977806,0.7277951406391774,-3.672801875860321,0.765,0.73,-3.500000000000003
WBCIC_MI,4,0,heldout,sub-3,200,0.775,0.8300000000000001,5.500000000000005,0.7694613079228464,0.8291628982011858,5.970159027833944,0.775,0.83,5.499999999999994
WBCIC_MI,4,0,heldout,sub-17,200,0.815,0.8200000000000001,0.5000000000000115,0.8146246148450612,0.8185300937594515,0.39054789143903035,0.815,0.82,0.5000000000000004
WBCIC_MI,4,0,heldout,sub-19,200,0.955,0.955,0.0,0.9549988749718743,0.9549898727213624,-0.0009002250511924714,0.955,0.955,0.0
WBCIC_MI,4,0,heldout,sub-21,200,0.865,0.865,0.0,0.8649155722326454,0.8649966249156229,0.008105268297753376,0.865,0.865,0.0
WBCIC_MI,4,0,heldout,sub-25,200,0.95,0.96,1.0000000000000009,0.9499549594635172,0.95999599959996,1.0041040136442803,0.95,0.96,1.0000000000000009
WBCIC_MI,4,0,heldout,sub-31,200,0.635,0.625,-1.0000000000000009,0.6309310144341364,0.6117108022054827,-1.9220212228653666,0.635,0.625,-1.0000000000000009
WBCIC_MI,4,0,heldout,sub-33,200,0.96,0.96,0.0,0.96,0.96,0.0,0.96,0.96,0.0
WBCIC_MI,4,0,heldout,sub-38,200,0.47,0.52,5.000000000000004,0.468671679197995,0.5169082125603865,4.823653336239153,0.47,0.52,5.000000000000004
WBCIC_MI,4,0,heldout,sub-42,200,0.685,0.665,-2.0000000000000018,0.6849921248031201,0.6647904940587868,-2.0201630744333343,0.685,0.665,-2.0000000000000018
