dataset,fold,block,dimensions,persistence_supported,rho_G,rho_null_p95,n_subjects,protected,u_abs_mean,u_abs_CI95,u_abs_sign_probability,u_spec_mean,u_spec_CI95,u_spec_sign_probability,random_draws,split_info,protected_blocks,shared_geometry_effect,shared_geometry_n
WBCIC,0,3,1,True,0.06006698708371206,0.030698337949143215,24,False,0.0022717995819125946,"[-0.000843846825065964, 0.004701310549904121]",0.9324,-0.008947901437412802,"[-0.01304580564175809, -0.005407969495684265]",0.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['7', '9', '12', '14', '22', '23', '24', '25', '31', '32', '34', '35'], 'eval_subjects': ['6', '17', '26', '29', '30', '38', '41', '42', '47', '48', '49', '50'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['7', '12', '14', '17', '23', '29', '31', '38', '42', '47', '49', '50'], 'eval_subjects': ['6', '9', '22', '24', '25', '26', '30', '32', '34', '35', '41', '48'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['9', '17', '24', '26', '29', '30', '31', '35', '38', '42', '49', '50'], 'eval_subjects': ['6', '7', '12', '14', '22', '23', '25', '32', '34', '41', '47', '48'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['6', '7', '9', '17', '22', '26', '32', '35', '38', '41', '48', '50'], 'eval_subjects': ['12', '14', '23', '24', '25', '29', '30', '31', '34', '42', '47', '49'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['12', '17', '22', '24', '29', '30', '31', '34', '35', '38', '49', '50'], 'eval_subjects': ['6', '7', '9', '14', '23', '25', '26', '32', '41', '42', '47', '48'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}]}",[2],1.0,24
WBCIC,0,4,4,True,0.020490015937644053,0.007248647517454355,24,False,-0.00011297430955618699,"[-0.0012127831697523656, 0.0009396191933790198]",0.4227,-0.05284627892360646,"[-0.06316803566843257, -0.0419975387590912]",0.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['7', '9', '12', '14', '22', '23', '24', '25', '31', '32', '34', '35'], 'eval_subjects': ['6', '17', '26', '29', '30', '38', '41', '42', '47', '48', '49', '50'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['7', '12', '14', '17', '23', '29', '31', '38', '42', '47', '49', '50'], 'eval_subjects': ['6', '9', '22', '24', '25', '26', '30', '32', '34', '35', '41', '48'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['9', '17', '24', '26', '29', '30', '31', '35', '38', '42', '49', '50'], 'eval_subjects': ['6', '7', '12', '14', '22', '23', '25', '32', '34', '41', '47', '48'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['6', '7', '9', '17', '22', '26', '32', '35', '38', '41', '48', '50'], 'eval_subjects': ['12', '14', '23', '24', '25', '29', '30', '31', '34', '42', '47', '49'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['12', '17', '22', '24', '29', '30', '31', '34', '35', '38', '49', '50'], 'eval_subjects': ['6', '7', '9', '14', '23', '25', '26', '32', '41', '42', '47', '48'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}]}",[2],1.0,24
WBCIC,0,5,4,True,0.006337863086195747,0.0024909255320271586,24,False,0.001581521626214658,"[6.198392054523446e-05, 0.0032985201804434177]",0.9798,-0.050735195948763225,"[-0.061850900156796174, -0.03980905011171457]",0.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['7', '9', '12', '14', '22', '23', '24', '25', '31', '32', '34', '35'], 'eval_subjects': ['6', '17', '26', '29', '30', '38', '41', '42', '47', '48', '49', '50'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['7', '12', '14', '17', '23', '29', '31', '38', '42', '47', '49', '50'], 'eval_subjects': ['6', '9', '22', '24', '25', '26', '30', '32', '34', '35', '41', '48'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['9', '17', '24', '26', '29', '30', '31', '35', '38', '42', '49', '50'], 'eval_subjects': ['6', '7', '12', '14', '22', '23', '25', '32', '34', '41', '47', '48'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['6', '7', '9', '17', '22', '26', '32', '35', '38', '41', '48', '50'], 'eval_subjects': ['12', '14', '23', '24', '25', '29', '30', '31', '34', '42', '47', '49'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['12', '17', '22', '24', '29', '30', '31', '34', '35', '38', '49', '50'], 'eval_subjects': ['6', '7', '9', '14', '23', '25', '26', '32', '41', '42', '47', '48'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}]}",[2],1.0,24
WBCIC,0,6,4,False,-0.001310612817728489,0.0027400995728338712,24,False,0.005413787073789378,"[0.00397850299183166, 0.007072335671204679]",1.0,-0.04611038189835335,"[-0.056530014314924125, -0.035543480271824975]",0.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['7', '9', '12', '14', '22', '23', '24', '25', '31', '32', '34', '35'], 'eval_subjects': ['6', '17', '26', '29', '30', '38', '41', '42', '47', '48', '49', '50'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['7', '12', '14', '17', '23', '29', '31', '38', '42', '47', '49', '50'], 'eval_subjects': ['6', '9', '22', '24', '25', '26', '30', '32', '34', '35', '41', '48'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['9', '17', '24', '26', '29', '30', '31', '35', '38', '42', '49', '50'], 'eval_subjects': ['6', '7', '12', '14', '22', '23', '25', '32', '34', '41', '47', '48'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['6', '7', '9', '17', '22', '26', '32', '35', '38', '41', '48', '50'], 'eval_subjects': ['12', '14', '23', '24', '25', '29', '30', '31', '34', '42', '47', '49'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['12', '17', '22', '24', '29', '30', '31', '34', '35', '38', '49', '50'], 'eval_subjects': ['6', '7', '9', '14', '23', '25', '26', '32', '41', '42', '47', '48'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}]}",[2],1.0,24
WBCIC,0,7,4,False,-0.00741427165230424,0.003469453968800324,24,False,0.0037323629192711275,"[0.0029191782863237123, 0.004552255832349229]",1.0,-0.0481525652313085,"[-0.05886997434817175, -0.037070820346029404]",0.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['7', '9', '12', '14', '22', '23', '24', '25', '31', '32', '34', '35'], 'eval_subjects': ['6', '17', '26', '29', '30', '38', '41', '42', '47', '48', '49', '50'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['7', '12', '14', '17', '23', '29', '31', '38', '42', '47', '49', '50'], 'eval_subjects': ['6', '9', '22', '24', '25', '26', '30', '32', '34', '35', '41', '48'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['9', '17', '24', '26', '29', '30', '31', '35', '38', '42', '49', '50'], 'eval_subjects': ['6', '7', '12', '14', '22', '23', '25', '32', '34', '41', '47', '48'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['6', '7', '9', '17', '22', '26', '32', '35', '38', '41', '48', '50'], 'eval_subjects': ['12', '14', '23', '24', '25', '29', '30', '31', '34', '42', '47', '49'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['12', '17', '22', '24', '29', '30', '31', '34', '35', '38', '49', '50'], 'eval_subjects': ['6', '7', '9', '14', '23', '25', '26', '32', '41', '42', '47', '48'], 'fit_rows': 1536, 'eval_rows': 1536, 'null_draws': 100}]}",[2],1.0,24
WBCIC,1,0,1,True,0.14025498229222208,0.061805336311353334,25,False,0.0042949732628769785,"[0.002318082570933518, 0.00619370081761962]",1.0,-0.004208476238294483,"[-0.00618568479242873, -0.0023195629426706692]",0.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['1', '5', '14', '16', '17', '31', '32', '33', '37', '38', '47', '50'], 'eval_subjects': ['3', '6', '7', '12', '19', '21', '23', '24', '28', '30', '41', '42', '48'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['3', '7', '14', '16', '19', '23', '24', '30', '31', '38', '42', '47'], 'eval_subjects': ['1', '5', '6', '12', '17', '21', '28', '32', '33', '37', '41', '48', '50'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['3', '12', '21', '23', '28', '30', '31', '32', '33', '37', '38', '50'], 'eval_subjects': ['1', '5', '6', '7', '14', '16', '17', '19', '24', '41', '42', '47', '48'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['1', '5', '7', '19', '21', '23', '24', '30', '32', '33', '47', '50'], 'eval_subjects': ['3', '6', '12', '14', '16', '17', '28', '31', '37', '38', '41', '42', '48'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['1', '3', '5', '6', '7', '12', '17', '23', '38', '41', '42', '47'], 'eval_subjects': ['14', '16', '19', '21', '24', '28', '30', '31', '32', '33', '37', '48', '50'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}]}",[1],0.914896288625474,25
WBCIC,1,1,2,True,0.09558287381896455,0.036101291130303345,25,True,0.16506552001740094,"[0.13112565275736762, 0.1972501060957743]",1.0,0.16284048027415757,"[0.1303704186233394, 0.19504690983040876]",1.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['1', '5', '14', '16', '17', '31', '32', '33', '37', '38', '47', '50'], 'eval_subjects': ['3', '6', '7', '12', '19', '21', '23', '24', '28', '30', '41', '42', '48'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['3', '7', '14', '16', '19', '23', '24', '30', '31', '38', '42', '47'], 'eval_subjects': ['1', '5', '6', '12', '17', '21', '28', '32', '33', '37', '41', '48', '50'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['3', '12', '21', '23', '28', '30', '31', '32', '33', '37', '38', '50'], 'eval_subjects': ['1', '5', '6', '7', '14', '16', '17', '19', '24', '41', '42', '47', '48'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['1', '5', '7', '19', '21', '23', '24', '30', '32', '33', '47', '50'], 'eval_subjects': ['3', '6', '12', '14', '16', '17', '28', '31', '37', '38', '41', '42', '48'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['1', '3', '5', '6', '7', '12', '17', '23', '38', '41', '42', '47'], 'eval_subjects': ['14', '16', '19', '21', '24', '28', '30', '31', '32', '33', '37', '48', '50'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}]}",[1],0.914896288625474,25
WBCIC,1,2,1,True,0.05036629778727401,0.024294545125965378,25,False,0.005862018075580133,"[0.0019990384888232365, 0.009192301306095033]",0.9976,-0.007186668988889926,"[-0.011811714250510141, -0.00333810840502847]",0.0001,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['1', '5', '14', '16', '17', '31', '32', '33', '37', '38', '47', '50'], 'eval_subjects': ['3', '6', '7', '12', '19', '21', '23', '24', '28', '30', '41', '42', '48'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['3', '7', '14', '16', '19', '23', '24', '30', '31', '38', '42', '47'], 'eval_subjects': ['1', '5', '6', '12', '17', '21', '28', '32', '33', '37', '41', '48', '50'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['3', '12', '21', '23', '28', '30', '31', '32', '33', '37', '38', '50'], 'eval_subjects': ['1', '5', '6', '7', '14', '16', '17', '19', '24', '41', '42', '47', '48'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['1', '5', '7', '19', '21', '23', '24', '30', '32', '33', '47', '50'], 'eval_subjects': ['3', '6', '12', '14', '16', '17', '28', '31', '37', '38', '41', '42', '48'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['1', '3', '5', '6', '7', '12', '17', '23', '38', '41', '42', '47'], 'eval_subjects': ['14', '16', '19', '21', '24', '28', '30', '31', '32', '33', '37', '48', '50'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}]}",[1],0.914896288625474,25
WBCIC,1,3,4,True,0.016470183949203788,0.005272110394017144,25,False,0.004538781432972253,"[0.002933618940191889, 0.006139896317444284]",1.0,-0.04032019409348384,"[-0.048903888309659735, -0.031316726094244636]",0.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['1', '5', '14', '16', '17', '31', '32', '33', '37', '38', '47', '50'], 'eval_subjects': ['3', '6', '7', '12', '19', '21', '23', '24', '28', '30', '41', '42', '48'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['3', '7', '14', '16', '19', '23', '24', '30', '31', '38', '42', '47'], 'eval_subjects': ['1', '5', '6', '12', '17', '21', '28', '32', '33', '37', '41', '48', '50'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['3', '12', '21', '23', '28', '30', '31', '32', '33', '37', '38', '50'], 'eval_subjects': ['1', '5', '6', '7', '14', '16', '17', '19', '24', '41', '42', '47', '48'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['1', '5', '7', '19', '21', '23', '24', '30', '32', '33', '47', '50'], 'eval_subjects': ['3', '6', '12', '14', '16', '17', '28', '31', '37', '38', '41', '42', '48'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['1', '3', '5', '6', '7', '12', '17', '23', '38', '41', '42', '47'], 'eval_subjects': ['14', '16', '19', '21', '24', '28', '30', '31', '32', '33', '37', '48', '50'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}]}",[1],0.914896288625474,25
WBCIC,1,4,4,True,0.0067027963101109235,0.0037322359686851707,25,False,0.0006299748317313984,"[-0.0002947024044204378, 0.0015059167496249818]",0.9138,-0.045280170486973574,"[-0.05364983529341015, -0.03646920453484094]",0.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['1', '5', '14', '16', '17', '31', '32', '33', '37', '38', '47', '50'], 'eval_subjects': ['3', '6', '7', '12', '19', '21', '23', '24', '28', '30', '41', '42', '48'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['3', '7', '14', '16', '19', '23', '24', '30', '31', '38', '42', '47'], 'eval_subjects': ['1', '5', '6', '12', '17', '21', '28', '32', '33', '37', '41', '48', '50'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['3', '12', '21', '23', '28', '30', '31', '32', '33', '37', '38', '50'], 'eval_subjects': ['1', '5', '6', '7', '14', '16', '17', '19', '24', '41', '42', '47', '48'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['1', '5', '7', '19', '21', '23', '24', '30', '32', '33', '47', '50'], 'eval_subjects': ['3', '6', '12', '14', '16', '17', '28', '31', '37', '38', '41', '42', '48'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['1', '3', '5', '6', '7', '12', '17', '23', '38', '41', '42', '47'], 'eval_subjects': ['14', '16', '19', '21', '24', '28', '30', '31', '32', '33', '37', '48', '50'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}]}",[1],0.914896288625474,25
WBCIC,1,5,4,False,-4.968417721492181e-05,0.002991095947195965,25,False,0.0007449309869606302,"[9.971414573702733e-05, 0.0013921329701256642]",0.9891,-0.045064329145817,"[-0.05341486099549364, -0.0361221728350255]",0.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['1', '5', '14', '16', '17', '31', '32', '33', '37', '38', '47', '50'], 'eval_subjects': ['3', '6', '7', '12', '19', '21', '23', '24', '28', '30', '41', '42', '48'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['3', '7', '14', '16', '19', '23', '24', '30', '31', '38', '42', '47'], 'eval_subjects': ['1', '5', '6', '12', '17', '21', '28', '32', '33', '37', '41', '48', '50'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['3', '12', '21', '23', '28', '30', '31', '32', '33', '37', '38', '50'], 'eval_subjects': ['1', '5', '6', '7', '14', '16', '17', '19', '24', '41', '42', '47', '48'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['1', '5', '7', '19', '21', '23', '24', '30', '32', '33', '47', '50'], 'eval_subjects': ['3', '6', '12', '14', '16', '17', '28', '31', '37', '38', '41', '42', '48'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['1', '3', '5', '6', '7', '12', '17', '23', '38', '41', '42', '47'], 'eval_subjects': ['14', '16', '19', '21', '24', '28', '30', '31', '32', '33', '37', '48', '50'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}]}",[1],0.914896288625474,25
WBCIC,1,6,4,False,-0.006973207099141225,0.004209658281658763,25,False,0.00387653809285631,"[0.0023469890079538076, 0.005411936643667228]",1.0,-0.04128755681925201,"[-0.04990673863040468, -0.032106555168169876]",0.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['1', '5', '14', '16', '17', '31', '32', '33', '37', '38', '47', '50'], 'eval_subjects': ['3', '6', '7', '12', '19', '21', '23', '24', '28', '30', '41', '42', '48'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['3', '7', '14', '16', '19', '23', '24', '30', '31', '38', '42', '47'], 'eval_subjects': ['1', '5', '6', '12', '17', '21', '28', '32', '33', '37', '41', '48', '50'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['3', '12', '21', '23', '28', '30', '31', '32', '33', '37', '38', '50'], 'eval_subjects': ['1', '5', '6', '7', '14', '16', '17', '19', '24', '41', '42', '47', '48'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['1', '5', '7', '19', '21', '23', '24', '30', '32', '33', '47', '50'], 'eval_subjects': ['3', '6', '12', '14', '16', '17', '28', '31', '37', '38', '41', '42', '48'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['1', '3', '5', '6', '7', '12', '17', '23', '38', '41', '42', '47'], 'eval_subjects': ['14', '16', '19', '21', '24', '28', '30', '31', '32', '33', '37', '48', '50'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}]}",[1],0.914896288625474,25
WBCIC,2,0,1,True,0.14355492708950862,0.0771154045864298,25,True,0.013211431576792805,"[0.009070820484755849, 0.017540539203527116]",1.0,0.006323346493242376,"[0.0030060981019277705, 0.009926735763713671]",1.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['3', '13', '14', '21', '28', '32', '36', '37', '44', '47', '48', '50'], 'eval_subjects': ['1', '2', '5', '7', '11', '12', '16', '17', '18', '19', '27', '33', '45'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['1', '3', '7', '14', '17', '21', '28', '32', '33', '37', '44', '48'], 'eval_subjects': ['2', '5', '11', '12', '13', '16', '18', '19', '27', '36', '45', '47', '50'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['2', '5', '11', '12', '13', '14', '16', '17', '18', '19', '28', '44'], 'eval_subjects': ['1', '3', '7', '21', '27', '32', '33', '36', '37', '45', '47', '48', '50'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['2', '3', '11', '12', '14', '18', '21', '27', '32', '36', '44', '50'], 'eval_subjects': ['1', '5', '7', '13', '16', '17', '19', '28', '33', '37', '45', '47', '48'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['1', '11', '17', '19', '21', '27', '28', '32', '33', '45', '47', '48'], 'eval_subjects': ['2', '3', '5', '7', '12', '13', '14', '16', '18', '36', '37', '44', '50'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}]}","[0, 1]",0.9075328589208788,25
WBCIC,2,1,1,True,0.12430315530982866,0.06776193338787961,25,True,0.1208987704174706,"[0.08993277229345874, 0.15221351554765322]",1.0,0.11910951558747719,"[0.08805691927167036, 0.15036417801957772]",1.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['3', '13', '14', '21', '28', '32', '36', '37', '44', '47', '48', '50'], 'eval_subjects': ['1', '2', '5', '7', '11', '12', '16', '17', '18', '19', '27', '33', '45'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['1', '3', '7', '14', '17', '21', '28', '32', '33', '37', '44', '48'], 'eval_subjects': ['2', '5', '11', '12', '13', '16', '18', '19', '27', '36', '45', '47', '50'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['2', '5', '11', '12', '13', '14', '16', '17', '18', '19', '28', '44'], 'eval_subjects': ['1', '3', '7', '21', '27', '32', '33', '36', '37', '45', '47', '48', '50'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['2', '3', '11', '12', '14', '18', '21', '27', '32', '36', '44', '50'], 'eval_subjects': ['1', '5', '7', '13', '16', '17', '19', '28', '33', '37', '45', '47', '48'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['1', '11', '17', '19', '21', '27', '28', '32', '33', '45', '47', '48'], 'eval_subjects': ['2', '3', '5', '7', '12', '13', '14', '16', '18', '36', '37', '44', '50'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}]}","[0, 1]",0.9075328589208788,25
WBCIC,2,2,2,True,0.03078935475018038,0.01165495045987137,25,False,0.003812318602214829,"[0.0014588912913465195, 0.006420471231626585]",0.9994,-0.011808789714619477,"[-0.015577560973067282, -0.00800284812684047]",0.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['3', '13', '14', '21', '28', '32', '36', '37', '44', '47', '48', '50'], 'eval_subjects': ['1', '2', '5', '7', '11', '12', '16', '17', '18', '19', '27', '33', '45'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['1', '3', '7', '14', '17', '21', '28', '32', '33', '37', '44', '48'], 'eval_subjects': ['2', '5', '11', '12', '13', '16', '18', '19', '27', '36', '45', '47', '50'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['2', '5', '11', '12', '13', '14', '16', '17', '18', '19', '28', '44'], 'eval_subjects': ['1', '3', '7', '21', '27', '32', '33', '36', '37', '45', '47', '48', '50'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['2', '3', '11', '12', '14', '18', '21', '27', '32', '36', '44', '50'], 'eval_subjects': ['1', '5', '7', '13', '16', '17', '19', '28', '33', '37', '45', '47', '48'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['1', '11', '17', '19', '21', '27', '28', '32', '33', '45', '47', '48'], 'eval_subjects': ['2', '3', '5', '7', '12', '13', '14', '16', '18', '36', '37', '44', '50'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}]}","[0, 1]",0.9075328589208788,25
WBCIC,2,3,4,True,0.013707744091424359,0.004108347866977896,25,False,0.01202184703909491,"[0.009562852627146394, 0.014525186372628786]",1.0,-0.024740742272426456,"[-0.033185336208000064, -0.016156194381604115]",0.0,100,"{'splits': [{'inner_split': 0, 'fit_subjects': ['3', '13', '14', '21', '28', '32', '36', '37', '44', '47', '48', '50'], 'eval_subjects': ['1', '2', '5', '7', '11', '12', '16', '17', '18', '19', '27', '33', '45'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 1, 'fit_subjects': ['1', '3', '7', '14', '17', '21', '28', '32', '33', '37', '44', '48'], 'eval_subjects': ['2', '5', '11', '12', '13', '16', '18', '19', '27', '36', '45', '47', '50'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 2, 'fit_subjects': ['2', '5', '11', '12', '13', '14', '16', '17', '18', '19', '28', '44'], 'eval_subjects': ['1', '3', '7', '21', '27', '32', '33', '36', '37', '45', '47', '48', '50'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 3, 'fit_subjects': ['2', '3', '11', '12', '14', '18', '21', '27', '32', '36', '44', '50'], 'eval_subjects': ['1', '5', '7', '13', '16', '17', '19', '28', '33', '37', '45', '47', '48'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}, {'inner_split': 4, 'fit_subjects': ['1', '11', '17', '19', '21', '27', '28', '32', '33', '45', '47', '48'], 'eval_subjects': ['2', '3', '5', '7', '12', '13', '14', '16', '18', '36', '37', '44', '50'], 'fit_rows': 1536, 'eval_rows': 1664, 'null_draws': 100}]}","[0, 1]",0.9075328589208788,25
