pair_id,dataset,outer_fold,meta_fold,draw,draw_seed,alpha_inner,lambda_meta,mu_harm,gA_norm,gB_future_norm,g_harm_norm,g_combined_norm,g_AB_mean_norm,gB_future_over_gA,half_g_harm_over_gA,g_combined_over_gA,g_AB_mean_over_gA,cos_A_B_future,cos_A_harm,cos_B_future_harm,active_harm_fraction,clip_threshold,clip_triggered,clip_post_norm,future_loss_mean,baseline_loss_mean,scalar_harm_mean
WBCIC-fold2-meta2-draw6,WBCIC,2,2,6,3238341141,0.0001,1.0,0.5,2.48442006111145,0.8704161047935486,0.6914533376693726,2.57922101020813,1.2699579000473022,0.3503498133903138,0.13915789614096868,1.0381581804867044,0.5111687511809753,-0.11239262670278549,-0.2343573123216629,0.816766619682312,0.4000000059604645,5.0,False,2.57922101020813,0.1229991540312767,0.12297505140304565,4.019588232040405e-05
WBCIC-fold2-meta2-draw7,WBCIC,2,2,7,2373318531,0.0001,1.0,0.5,1.6091675758361816,1.0287492275238037,0.8215725421905518,2.069284677505493,0.9540358185768127,0.6393052177858036,0.2552787399297531,1.2859348576112206,0.5928753679249728,-0.002651284681633115,-0.1350155919790268,0.7722784280776978,0.4000000059604645,5.0,False,2.069284677505493,0.17287690937519073,0.1728765219449997,1.781284845492337e-05
WBCIC-fold2-meta2-draw8,WBCIC,2,2,8,1308462128,0.0001,1.0,0.5,1.3530253171920776,1.6054272651672363,1.3423981666564941,2.576329231262207,1.038102149963379,1.1865463600481374,0.49607281903725275,1.9041249254735617,0.7672451777308527,-0.022464323788881302,-0.09040522575378418,0.9469001889228821,0.6000000238418579,5.0,False,2.576329231262207,0.2863784432411194,0.2863735556602478,1.6421079635620117e-05
WBCIC-fold2-meta2-draw9,WBCIC,2,2,9,1963321987,0.0001,1.0,0.5,1.285069465637207,1.3163031339645386,0.0,2.216057538986206,1.1085902452468872,1.0243050427720217,0.0,1.7244651734739995,0.8626695092293615,0.45131999254226685,,,0.0,5.0,False,2.216057538986206,0.1560126394033432,0.15608905255794525,0.0
WBCIC-fold2-meta3-draw0,WBCIC,2,3,0,2379159630,0.0001,1.0,0.5,1.5582557916641235,1.4068210124969482,0.9827012419700623,2.363229513168335,1.0688750743865967,0.9028177658781861,0.31532090149352066,1.5165863819088057,0.6859432707418994,0.035739198327064514,-0.11205156147480011,0.6879011988639832,0.6000000238418579,5.0,False,2.363229513168335,0.3922485411167145,0.3922564685344696,1.710057222226169e-05
WBCIC-fold2-meta3-draw1,WBCIC,2,3,1,1594851612,0.0001,1.0,0.5,2.6181883811950684,2.1093218326568604,1.977055311203003,3.9878580570220947,1.7203190326690674,0.805641736021326,0.37756169980033655,1.5231364120567377,0.6570646501317946,0.047192931175231934,-0.1344294250011444,0.9103218913078308,0.6000000238418579,5.0,False,3.9878580570220947,0.40465256571769714,0.40467891097068787,6.954074342502281e-05
WBCIC-fold2-meta3-draw2,WBCIC,2,3,2,3855509755,0.0001,1.0,0.5,1.5576716661453247,1.8575570583343506,1.4672553539276123,2.9108786582946777,1.268428921699524,1.192521568381053,0.4709770954358244,1.8687369883911749,0.8143108392273886,0.0940951555967331,-0.17712853848934174,0.703886866569519,0.4000000059604645,5.0,False,2.9108786582946777,0.29315385222435,0.2931814193725586,4.043579247081652e-05
WBCIC-fold2-meta3-draw3,WBCIC,2,3,3,2212728889,0.0001,1.0,0.5,1.4344995021820068,1.3094600439071655,1.136195421218872,2.1348392963409424,0.9423398375511169,0.9128340873700934,0.3960250315495451,1.488211946461922,0.6569119306892269,-0.05851825699210167,-0.24479378759860992,0.7266796827316284,0.4000000059604645,5.0,False,2.1348392963409424,0.3172704875469208,0.3172595202922821,3.9905309677124023e-05
WBCIC-fold2-meta3-draw4,WBCIC,2,3,4,386616763,0.0001,1.0,0.5,2.200664520263672,2.0458145141601562,0.336454838514328,3.3880398273468018,1.7007930278778076,0.9296348876997561,0.07644391851103588,1.5395530741509227,0.7728542956988409,0.2808855473995209,-0.133849635720253,-0.011390337720513344,0.20000000298023224,5.0,False,3.3880398273468018,0.43301185965538025,0.43313857913017273,9.769201824383345e-06
WBCIC-fold2-meta3-draw5,WBCIC,2,3,5,3315072896,0.0001,1.0,0.5,1.9363802671432495,1.4648774862289429,1.2101410627365112,2.4586846828460693,1.1072933673858643,0.75650300257918,0.3124750554605263,1.269732358135098,0.5718367338144068,-0.1746825873851776,-0.26908397674560547,0.7926422953605652,0.6000000238418579,5.0,False,2.4586846828460693,0.3029780685901642,0.30292850732803345,6.307065632427111e-05
WBCIC-fold2-meta3-draw6,WBCIC,2,3,6,218852287,0.0001,1.0,0.5,1.1484800577163696,1.43454909324646,1.2199296951293945,2.2121622562408447,0.9154649376869202,1.2490848958221428,0.5311061724289297,1.9261651444253145,0.7971099990253421,-0.008202280849218369,-0.12362384051084518,0.7684925198554993,0.6000000238418579,5.0,False,2.2121622562408447,0.39449915289878845,0.3944978713989258,1.72913078131387e-05
WBCIC-fold2-meta3-draw7,WBCIC,2,3,7,1045263819,0.0001,1.0,0.5,1.4450328350067139,1.008811116218567,0.9502281546592712,1.9309167861938477,0.8720868229866028,0.6981233171866851,0.328791198248051,1.3362442287928193,0.6035065791308133,-0.022554531693458557,-0.2247052788734436,0.8044952154159546,0.6000000238418579,5.0,False,1.9309167861938477,0.24204261600971222,0.24203939735889435,3.082007242483087e-05
WBCIC-fold2-meta3-draw8,WBCIC,2,3,8,4217018123,0.0001,1.0,0.5,1.584597110748291,2.3604135513305664,2.463801860809326,3.4159984588623047,1.2179633378982544,1.4895985454724912,0.7774221737807695,2.1557520430219483,0.7686265042620821,-0.28743308782577515,-0.35953277349472046,0.9668498039245605,0.800000011920929,5.0,False,3.4159984588623047,0.40221554040908813,0.4021081030368805,0.00014033318439032882
WBCIC-fold2-meta3-draw9,WBCIC,2,3,9,4127779301,0.0001,1.0,0.5,1.992296814918518,1.952104926109314,1.0748916864395142,3.0683329105377197,1.4477840662002563,0.9798263549345443,0.2697619346652109,1.540098286340537,0.72669095054467,0.07751704752445221,-0.11131462454795837,0.46765658259391785,0.6000000238418579,5.0,False,3.0683329105377197,0.289280503988266,0.28931066393852234,2.3815036911400966e-05
WBCIC-fold2-meta4-draw0,WBCIC,2,4,0,2720075235,0.0001,1.0,0.5,1.8117338418960571,1.5959433317184448,1.1686480045318604,2.6887729167938232,1.2250508069992065,0.8808928192499963,0.3225219890215276,1.4840882554690855,0.6761759253319121,0.029296619817614555,-0.18891246616840363,0.6912314295768738,0.4000000059604645,5.0,False,2.6887729167938232,0.45618993043899536,0.45619842410087585,3.999471664428711e-05
WBCIC-fold2-meta4-draw1,WBCIC,2,4,1,1132198571,0.0001,1.0,0.5,1.871275782585144,2.003572463989258,2.0763142108917236,2.980512857437134,1.1340253353118896,1.0706986552358133,0.5547857323369305,1.592770496564431,0.6060172134249757,-0.31628677248954773,-0.3532850742340088,0.9697051048278809,0.800000011920929,5.0,False,2.980512857437134,0.4244718551635742,0.42435336112976074,0.00013720989227294922
WBCIC-fold2-meta4-draw2,WBCIC,2,4,2,319369593,0.0001,1.0,0.5,1.582010269165039,2.122784376144409,2.122784376144409,3.0098791122436523,1.0743982791900635,1.3418271786976341,0.6709135893488171,1.9025661027043905,0.6791348325173101,-0.35557666420936584,-0.35557666420936584,0.9999998807907104,1.0,5.0,False,3.0098791122436523,0.379949688911438,0.37983036041259766,0.00011934042413486168
WBCIC-fold2-meta4-draw3,WBCIC,2,4,3,2521587336,0.0001,1.0,0.5,2.134145736694336,1.8197038173675537,1.826187252998352,3.3420393466949463,1.4091765880584717,0.8526614589058786,0.42784970623117025,1.5659845947875919,0.6603000740901612,0.00906362198293209,-0.08921049535274506,0.8265950083732605,0.6000000238418579,5.0,False,3.3420393466949463,0.4955720603466034,0.4955757260322571,3.4737586247501895e-05
WBCIC-fold2-meta4-draw4,WBCIC,2,4,4,668434982,0.0001,1.0,0.5,1.396433711051941,1.712751030921936,1.0566518306732178,2.380979299545288,1.0634230375289917,1.2265179631274525,0.378339416440053,1.705042839270676,0.7615277611193656,-0.07547274976968765,-0.1285858303308487,0.5841301679611206,0.800000011920929,5.0,False,2.380979299545288,0.4429800510406494,0.44296202063560486,1.8974393242388032e-05
WBCIC-fold2-meta4-draw5,WBCIC,2,4,5,1528783252,0.0001,1.0,0.5,2.3586151599884033,1.2940760850906372,1.1461598873138428,2.8393781185150146,1.346517562866211,0.5486592755967022,0.24297306036977184,1.20383272637363,0.5708932875988262,0.001791235525161028,-0.220760777592659,0.7293651700019836,0.6000000238418579,5.0,False,2.8393781185150146,0.3678492605686188,0.36784982681274414,5.968362165731378e-05
WBCIC-fold2-meta4-draw6,WBCIC,2,4,6,1311354430,0.0001,1.0,0.5,2.1085400581359863,1.6390429735183716,1.3622609376907349,2.752655029296875,1.249812126159668,0.7773354682990161,0.3230341611093258,1.3054791246082875,0.592738146632386,-0.12798354029655457,-0.23791100084781647,0.6936382055282593,0.4000000059604645,5.0,False,2.752655029296875,0.42511335015296936,0.4250691533088684,6.83784528519027e-05
WBCIC-fold2-meta4-draw7,WBCIC,2,4,7,1427936613,0.0001,1.0,0.5,1.670735478401184,1.150446891784668,1.2402983903884888,2.096644401550293,0.9612013697624207,0.6885870963161637,0.3711833520095582,1.2549230136398875,0.5753163096065007,-0.10952283442020416,-0.2265346646308899,0.5514774918556213,0.6000000238418579,5.0,False,2.096644401550293,0.4228549003601074,0.4228338301181793,4.692077709478326e-05
WBCIC-fold2-meta4-draw8,WBCIC,2,4,8,1009687401,0.0001,1.0,0.5,2.2446494102478027,2.262706995010376,0.2926543653011322,3.8455348014831543,1.9332828521728516,1.0080447239021526,0.0651893262183924,1.7132006378932105,0.8612849932584451,0.4663711488246918,-0.09513058513402939,-0.1003640815615654,0.20000000298023224,5.0,False,3.8455348014831543,0.40084028244018555,0.4010777175426483,6.243586540222168e-06
WBCIC-fold2-meta4-draw9,WBCIC,2,4,9,3244497875,0.0001,1.0,0.5,2.440525770187378,1.6901096105575562,1.6901096105575562,3.044947624206543,1.2981749773025513,0.6925186495481231,0.34625932477406157,1.2476605088143604,0.5319243062952294,-0.25145071744918823,-0.25145071744918823,1.0,1.0,5.0,False,3.044947624206543,0.38534799218177795,0.3852443993091583,0.00010358914732933044
WBCIC-fold3-meta0-draw0,WBCIC,3,0,0,2582164757,0.0001,1.0,0.5,1.6072869300842285,1.6104787588119507,1.5613806247711182,2.841576099395752,1.2050682306289673,1.0019858487417395,0.4857193185442301,1.7679333081162065,0.749753020492624,0.12165523320436478,-0.06511034071445465,0.7244399785995483,0.6000000238418579,5.0,False,2.841576099395752,0.42901548743247986,0.4290470778942108,1.630634142202325e-05
WBCIC-fold3-meta0-draw1,WBCIC,3,0,1,2880494722,0.0001,1.0,0.5,1.616193413734436,1.173864483833313,0.612265408039093,2.034780502319336,1.003902554512024,0.7263143593197416,0.1894158839022769,1.25899566538741,0.6211524845855978,0.010973905213177204,-0.2779226005077362,0.40342965722084045,0.20000000298023224,5.0,False,2.034780502319336,0.3728236258029938,0.3728257119655609,2.7513504392118193e-05
WBCIC-fold3-meta0-draw2,WBCIC,3,0,2,3794814629,0.0001,1.0,0.5,1.094893217086792,1.5662626028060913,1.3040515184402466,2.3434176445007324,0.9618010520935059,1.43051630822363,0.5955153882083437,2.140316158625878,0.8784427897476546,0.014300188980996609,-0.150416299700737,0.7736726999282837,0.4000000059604645,5.0,False,2.3434176445007324,0.43279439210891724,0.4327969551086426,2.144575228157919e-05
WBCIC-fold3-meta0-draw3,WBCIC,3,0,3,1317162906,0.0001,1.0,0.5,1.455100178718567,2.0906906127929688,0.0,2.944709539413452,1.4730592966079712,1.4368018390555997,0.0,2.0237160179629066,1.0123421865738618,0.35879236459732056,,,0.0,5.0,False,2.944709539413452,0.4804456830024719,0.4805549085140228,0.0
WBCIC-fold3-meta0-draw4,WBCIC,3,0,4,1069686920,0.0001,1.0,0.5,1.5054996013641357,1.5052528381347656,1.7361598014831543,2.3015971183776855,0.9947326183319092,0.9998360921323749,0.5766058655578576,1.5287929111985181,0.6607325683982781,-0.1268198937177658,-0.3619978427886963,0.5863888263702393,0.800000011920929,5.0,False,2.3015971183776855,0.42323121428489685,0.42320260405540466,9.451284859096631e-05
WBCIC-fold3-meta0-draw5,WBCIC,3,0,5,618104645,0.0001,1.0,0.5,1.5763707160949707,1.8657007217407227,1.003447413444519,2.9576895236968994,1.3720054626464844,1.1835418551560564,0.31827773860525865,1.8762652043066177,0.8703571112036732,0.2658430337905884,-0.04685601592063904,0.5559573769569397,0.4000000059604645,5.0,False,2.9576895236968994,0.3589154779911041,0.35899361968040466,7.402897153951926e-06
WBCIC-fold3-meta0-draw6,WBCIC,3,0,6,3225280480,0.0001,1.0,0.5,3.416856050491333,1.1499850749969482,0.9124406576156616,3.703291893005371,1.8218224048614502,0.3365623421073253,0.1335205001516607,1.0838302340752253,0.5331867593893743,0.0319533497095108,-0.15570886433124542,0.7082889676094055,0.6000000238418579,5.0,False,3.703291893005371,0.3779885172843933,0.3780016601085663,4.8295874876203015e-05
WBCIC-fold3-meta0-draw7,WBCIC,3,0,7,995371293,0.0001,1.0,0.5,1.601770043373108,1.9048765897750854,1.3972408771514893,3.1926894187927246,1.3896671533584595,1.189232248196924,0.4361552655239736,1.993225826641981,0.8675821845388063,0.24987943470478058,-0.05066344887018204,0.7888231873512268,0.4000000059604645,5.0,False,3.1926894187927246,0.37097594141960144,0.3710522949695587,1.1280179023742676e-05
WBCIC-fold3-meta0-draw8,WBCIC,3,0,8,4236132366,0.0001,1.0,0.5,1.7815139293670654,1.9347264766693115,1.9347264766693115,2.929654836654663,1.1073416471481323,1.0860013187529098,0.5430006593764549,1.6444748415161188,0.6215733870470199,-0.29138991236686707,-0.29138991236686707,0.9999999403953552,1.0,5.0,False,2.929654836654663,0.37759944796562195,0.37749913334846497,0.00010032355930889025
WBCIC-fold3-meta0-draw9,WBCIC,3,0,9,2348272757,0.0001,1.0,0.5,1.2500050067901611,1.3215584754943848,1.310420274734497,2.0165982246398926,0.8427739143371582,1.0572425456822472,0.52416601038242,1.6132721178599405,0.6742164309415722,-0.14179681241512299,-0.24112489819526672,0.6881824731826782,0.6000000238418579,5.0,False,2.0165982246398926,0.405489444732666,0.4054660499095917,3.948509765905328e-05
WBCIC-fold3-meta1-draw0,WBCIC,3,1,0,1620445427,0.0001,1.0,0.5,1.3513622283935547,1.8712083101272583,1.9044004678726196,2.9734978675842285,1.105525016784668,1.38468300416512,0.7046225015984406,2.2003707112037634,0.8180819276700311,-0.0865185409784317,-0.09516343474388123,0.9232043027877808,0.6000000238418579,5.0,False,2.9734978675842285,0.3491745889186859,0.3491527736186981,2.4461745852022432e-05
WBCIC-fold3-meta1-draw1,WBCIC,3,1,1,1585441810,0.0001,1.0,0.5,1.694602608680725,1.1931318044662476,1.1931318044662476,2.011693000793457,0.8579267859458923,0.7040776394148948,0.3520388197074474,1.1871178472689783,0.5062701907521563,-0.33430662751197815,-0.33430662751197815,1.0,1.0,5.0,False,2.011693000793457,0.28108692169189453,0.28101933002471924,6.758421659469604e-05
WBCIC-fold3-meta1-draw2,WBCIC,3,1,2,2590527268,0.0001,1.0,0.5,1.3534221649169922,1.5012010335922241,0.55393385887146,2.2253613471984863,1.0887131690979004,1.109189041310178,0.20464193406550044,1.644247748325425,0.804415057857925,0.16114914417266846,-0.0383412204682827,0.19731293618679047,0.20000000298023224,5.0,False,2.2253613471984863,0.3649027943611145,0.36493560671806335,2.8669835501204943e-06
WBCIC-fold3-meta1-draw3,WBCIC,3,1,3,2794834057,0.0001,1.0,0.5,1.6674588918685913,1.6770520210266113,0.0,2.6572415828704834,1.3292073011398315,1.0057531428239708,0.0,1.5935874616331438,0.797145469445602,0.2624807357788086,,,0.0,5.0,False,2.6572415828704834,0.31141039729118347,0.3114839196205139,0.0
WBCIC-fold3-meta1-draw4,WBCIC,3,1,4,3882136017,0.0001,1.0,0.5,2.2932775020599365,1.5646250247955322,0.2885103225708008,3.05448055267334,1.5237176418304443,0.6822658938528406,0.06290349125032761,1.33192801565866,0.6644279379454797,0.21904699504375458,-0.1202453076839447,0.24255549907684326,0.20000000298023224,5.0,False,3.05448055267334,0.3082405626773834,0.30831924080848694,7.946789082780015e-06
WBCIC-fold3-meta1-draw5,WBCIC,3,1,5,1426717542,0.0001,1.0,0.5,1.5019289255142212,1.4599971771240234,0.6738080978393555,2.301697015762329,1.0867446660995483,0.9720814030025812,0.2243142423029975,1.532493966033904,0.7235659741538538,0.075643390417099,-0.08458166569471359,0.5598693490028381,0.4000000059604645,5.0,False,2.301697015762329,0.24397678673267365,0.24399343132972717,8.547306606487837e-06
WBCIC-fold3-meta1-draw6,WBCIC,3,1,6,2841675173,0.0001,1.0,0.5,1.582802653312683,2.072490930557251,2.072490930557251,2.989483594894409,1.0772615671157837,1.3093805006073804,0.6546902503036902,1.888727940048402,0.6806038420905846,-0.32847103476524353,-0.32847103476524353,1.0000001192092896,1.0,5.0,False,2.989483594894409,0.30201029777526855,0.3019026219844818,0.00010769516666186973
WBCIC-fold3-meta1-draw7,WBCIC,3,1,7,751446033,0.0001,1.0,0.5,1.7649959325790405,1.8346550464630127,0.07407911121845245,2.6855289936065674,1.3457374572753906,1.0394670109988216,0.02098563227570923,1.521549678407717,0.7624592399535887,0.11669884622097015,-0.10493368655443192,-0.09222829341888428,0.20000000298023224,5.0,False,2.6855289936065674,0.3915054500102997,0.39154326915740967,1.3684854138773517e-06
WBCIC-fold3-meta1-draw8,WBCIC,3,1,8,279767667,0.0001,1.0,0.5,1.7021033763885498,1.7944146394729614,1.754650354385376,2.5579488277435303,1.0151009559631348,1.0542336407793713,0.5154358950007837,1.502816376036382,0.5963803198116747,-0.3271123170852661,-0.4194676876068115,0.9233676791191101,0.800000011920929,5.0,False,2.5579488277435303,0.33104419708251953,0.3309444487094879,0.00012517572031356394
WBCIC-fold3-meta1-draw9,WBCIC,3,1,9,872369195,0.0001,1.0,0.5,1.1987425088882446,1.3478763103485107,0.9455233216285706,2.225670099258423,0.9848533272743225,1.124408536741204,0.3943813265225247,1.8566707051396605,0.8215720390092027,0.19317255914211273,-0.0676487609744072,0.7287746667861938,0.4000000059604645,5.0,False,2.225670099258423,0.20500639081001282,0.20503759384155273,7.665157681913115e-06
WBCIC-fold3-meta2-draw0,WBCIC,3,2,0,4216111383,0.0001,1.0,0.5,1.4245516061782837,1.667099118232727,0.647385835647583,2.440032720565796,1.1804170608520508,1.1702623555387635,0.22722442375547122,1.712842630609778,0.8286235863499639,0.15863417088985443,-0.11341790854930878,0.36278894543647766,0.20000000298023224,5.0,False,2.440032720565796,0.2548680007457733,0.2549057900905609,1.042783242155565e-05
WBCIC-fold3-meta2-draw1,WBCIC,3,2,1,401190562,0.0001,1.0,0.5,1.705666422843933,1.4317598342895508,1.3605706691741943,2.475210666656494,1.034816861152649,0.839413741816125,0.3988384396128449,1.4511692517986405,0.6066935757738919,-0.13827160000801086,-0.21908536553382874,0.9694092869758606,0.800000011920929,5.0,False,2.475210666656494,0.27899089455604553,0.2789571285247803,5.083903670310974e-05
WBCIC-fold3-meta2-draw2,WBCIC,3,2,2,193268726,0.0001,1.0,0.5,1.2458940744400024,1.3268117904663086,1.3851351737976074,2.1741669178009033,0.8489817380905151,1.0649475085293079,0.5558799910097455,1.7450656218733007,0.6814236904305936,-0.12992094457149506,-0.19730037450790405,0.9275659322738647,0.4000000059604645,5.0,False,2.1741669178009033,0.30422064661979675,0.30419921875,3.3998490835074335e-05
WBCIC-fold3-meta2-draw3,WBCIC,3,2,3,2928538803,0.0001,1.0,0.5,1.514660358428955,1.8488656282424927,1.3621906042099,2.701200246810913,1.1143219470977783,1.2206470037680157,0.44966866552934653,1.783370266329983,0.7356909691975975,-0.13338331878185272,-0.19293127954006195,0.8994268774986267,0.800000011920929,5.0,False,2.701200246810913,0.28586360812187195,0.28582629561424255,3.9754810131853446e-05
WBCIC-fold3-meta2-draw4,WBCIC,3,2,4,371366672,0.0001,1.0,0.5,1.8929575681686401,1.458970069885254,0.0,2.598998785018921,1.299959421157837,0.770735749400209,0.0,1.3729831184400754,0.6867345803294973,0.18881236016750336,,,0.0,5.0,False,2.598998785018921,0.21906442940235138,0.21911664307117462,0.0
WBCIC-fold3-meta2-draw5,WBCIC,3,2,5,2874786818,0.0001,1.0,0.5,2.0455029010772705,2.327894449234009,1.771977186203003,3.672960042953491,1.5265543460845947,1.1380548265211532,0.43313973919806853,1.7956269047670943,0.7462978152124009,-0.029760245233774185,-0.1370452493429184,0.9412506818771362,0.6000000238418579,5.0,False,3.672960042953491,0.3127777576446533,0.31276366114616394,4.963576793670654e-05
WBCIC-fold3-meta2-draw6,WBCIC,3,2,6,2541019765,0.0001,1.0,0.5,1.3672451972961426,1.2419639825820923,0.8780941367149353,2.0459072589874268,0.9379037618637085,0.9083696070303953,0.3211180183523226,1.4963718746523322,0.6859806592983485,0.03138062730431557,-0.19697193801403046,0.6520001888275146,0.6000000238418579,5.0,False,2.0459072589874268,0.32451170682907104,0.32451704144477844,2.3632497686776333e-05
WBCIC-fold3-meta2-draw7,WBCIC,3,2,7,360413568,0.0001,1.0,0.5,1.5994887351989746,1.5510293245315552,0.8054213523864746,2.596949338912964,1.244683861732483,0.9697031872741566,0.2517746248104339,1.6236121466587923,0.7781760723545488,0.2476280778646469,-0.06982357800006866,0.3836006224155426,0.4000000059604645,5.0,False,2.596949338912964,0.31226930022239685,0.31233081221580505,8.934736797527876e-06
WBCIC-fold3-meta2-draw8,WBCIC,3,2,8,2842684847,0.0001,1.0,0.5,1.1288743019104004,1.560753583908081,1.638785481452942,2.5468945503234863,0.9674910306930542,1.3825751735749576,0.7258494053233455,2.2561365300045915,0.8570405306027107,0.009505920112133026,-0.12980446219444275,0.9037657976150513,0.6000000238418579,5.0,False,2.5468945503234863,0.2685200273990631,0.2685217559337616,2.397894968453329e-05
WBCIC-fold3-meta2-draw9,WBCIC,3,2,9,2705387671,0.0001,1.0,0.5,2.3239212036132812,2.262566328048706,1.259800910949707,3.83500337600708,1.772596001625061,0.97359855597979,0.27105069418682143,1.6502295215708418,0.7627608022462172,0.19294095039367676,-0.05410168319940567,0.6736205220222473,0.6000000238418579,5.0,False,3.83500337600708,0.3060671389102936,0.306168794631958,1.571178472659085e-05
WBCIC-fold3-meta3-draw0,WBCIC,3,3,0,2220924326,0.0001,1.0,0.5,2.185990810394287,1.6131384372711182,1.311525583267212,2.329578399658203,1.1374140977859497,0.7379438328837972,0.29998423987671113,1.0656853581365318,0.5203197069162401,-0.3129594326019287,-0.5157555937767029,0.6153990030288696,0.4000000059604645,5.0,False,2.329578399658203,0.36943915486335754,0.36932897567749023,0.0001477390615036711
WBCIC-fold3-meta3-draw1,WBCIC,3,3,1,3849320738,0.0001,1.0,0.5,1.3385181427001953,1.443359375,1.443359375,2.1863934993743896,0.8279603123664856,1.0783263438538893,0.5391631719269446,1.6334433054181647,0.6185648785426543,-0.29308852553367615,-0.29308855533599854,1.0,1.0,5.0,False,2.1863934993743896,0.3331366777420044,0.3330800533294678,5.6614353525219485e-05
WBCIC-fold3-meta3-draw2,WBCIC,3,3,2,4087841958,0.0001,1.0,0.5,8.73496150970459,1.3355016708374023,0.1053619384765625,9.328770637512207,4.670282363891602,0.15289153470838454,0.006031047667439908,1.0679807377683224,0.5346654771979124,0.3906436264514923,-0.15591120719909668,-0.2173270583152771,0.20000000298023224,5.0,True,5.0,0.2632025182247162,0.26365920901298523,1.4134869161352981e-05
WBCIC-fold3-meta3-draw3,WBCIC,3,3,3,2079901442,0.0001,1.0,0.5,2.3635029792785645,1.4068489074707031,1.2347989082336426,2.5972790718078613,1.198781132698059,0.5952388974352508,0.26122220260762113,1.0989108516379593,0.5072052555922629,-0.27366259694099426,-0.34165239334106445,0.930422842502594,0.6000000238418579,5.0,False,2.5972790718078613,0.2682342231273651,0.26814332604408264,9.959936141967773e-05
WBCIC-fold3-meta3-draw4,WBCIC,3,3,4,2113927929,0.0001,1.0,0.5,1.49088454246521,1.757800817489624,1.9427947998046875,2.685314416885376,0.9761347770690918,1.1790321566974342,0.6515577646919036,1.8011551802966246,0.6547353260870434,-0.28630003333091736,-0.3144593834877014,0.985675573348999,0.800000011920929,5.0,False,2.685314416885376,0.3635520935058594,0.36347708106040955,9.104013588512316e-05
WBCIC-fold3-meta3-draw5,WBCIC,3,3,5,3382742722,0.0001,1.0,0.5,0.8064585328102112,1.4479097127914429,0.48541855812072754,1.8169033527374268,0.890623152256012,1.795392638163317,0.3009569236183927,2.2529408256196226,1.1043632326048036,0.18239888548851013,-0.24297669529914856,0.2341398000717163,0.20000000298023224,5.0,False,1.8169033527374268,0.29477831721305847,0.2947996258735657,9.515882084087934e-06
WBCIC-fold3-meta3-draw6,WBCIC,3,3,6,4230125508,0.0001,1.0,0.5,1.3880418539047241,3.757946014404297,3.390022039413452,5.2300543785095215,1.847571849822998,2.7073722624665497,1.221152672693883,3.7679370861885517,1.3310635011657337,-0.22741088271141052,-0.29257625341415405,0.9561378359794617,0.800000011920929,5.0,True,5.0,0.4194822907447815,0.419363796710968,0.0001375496358377859
WBCIC-fold3-meta3-draw7,WBCIC,3,3,7,229929256,0.0001,1.0,0.5,1.7391011714935303,1.4938606023788452,1.042770504951477,2.240969657897949,1.0691947937011719,0.8589842999737193,0.29980156475196656,1.2885792354296541,0.6147973511989262,-0.13184072077274323,-0.4051230251789093,0.5865698456764221,0.4000000059604645,5.0,False,2.240969657897949,0.32254326343536377,0.32250910997390747,7.337927672779188e-05
WBCIC-fold3-meta3-draw8,WBCIC,3,3,8,794345890,0.0001,1.0,0.5,1.5868229866027832,1.0561383962631226,1.0317875146865845,1.9097154140472412,0.8446924686431885,0.6655678706319984,0.3251110941162789,1.2034835833426738,0.5323167585639681,-0.23248429596424103,-0.30383265018463135,0.9398168921470642,0.6000000238418579,5.0,False,1.9097154140472412,0.2874908745288849,0.28745198249816895,4.970133522874676e-05
WBCIC-fold3-meta3-draw9,WBCIC,3,3,9,802565817,0.0001,1.0,0.5,1.0603179931640625,1.1464447975158691,0.8437016606330872,1.8913486003875732,0.8699503540992737,1.0812273345421577,0.39785312805803796,1.7837560171394033,0.820461747992488,0.241383358836174,-0.22118279337882996,0.5910016894340515,0.4000000059604645,5.0,False,1.8913486003875732,0.28682300448417664,0.2868523895740509,1.977682222786825e-05
WBCIC-fold3-meta4-draw0,WBCIC,3,4,0,2079621293,0.0001,1.0,0.5,1.7431899309158325,1.3091431856155396,1.2685320377349854,2.4842891693115234,1.0463247299194336,0.7510043297047645,0.3638536499199853,1.4251396966286596,0.6002356434962416,-0.08179876208305359,-0.08900053054094315,0.9556159377098083,0.800000011920929,5.0,False,2.4842891693115234,0.27428802847862244,0.2742694318294525,1.963376962521579e-05
WBCIC-fold3-meta4-draw1,WBCIC,3,4,1,3231487905,0.0001,1.0,0.5,1.6542919874191284,1.3774827718734741,1.048151969909668,2.2476048469543457,1.031593680381775,0.8326720931668743,0.3167977533231291,1.3586506276082788,0.623586215871825,-0.08371566236019135,-0.2124086171388626,0.6183440089225769,0.4000000059604645,5.0,False,2.2476048469543457,0.2316863089799881,0.2316673994064331,3.674626350402832e-05
WBCIC-fold3-meta4-draw2,WBCIC,3,4,2,4044828916,0.0001,1.0,0.5,1.205510139465332,1.174500584602356,1.1160348653793335,1.976266622543335,0.8534128665924072,0.9742768195407054,0.4628890412627792,1.639361261133688,0.7079267429230525,0.02787230722606182,-0.18379215896129608,0.7094117999076843,0.6000000238418579,5.0,False,1.976266622543335,0.30860206484794617,0.3086060583591461,2.468228376528714e-05
