pair_id,dataset,outer_fold,meta_fold,draw,draw_seed,n_A,n_B,A_subjects,B_subjects,L_A,L_B,theta_norm,gA_norm,gB_norm,dot_AB,cos_AB,conflict
WBCIC-fold1-meta4-draw0,WBCIC,1,4,0,1698073149,64,64,1|3|6|7|14|19|23|24|28|30|31|32|33|37|38|41|42|47|50,12|16|17|21|48,0.23962171375751495,0.31544896960258484,12.434367179870605,2.044236421585083,1.5057648420333862,0.02304615080356598,0.007487039547413588,False
WBCIC-fold1-meta4-draw1,WBCIC,1,4,1,973779296,64,64,1|3|5|6|7|14|19|23|24|28|30|31|32|33|38|41|42|47|50,12|16|17|21|48,0.22653444111347198,0.414804071187973,12.434367179870605,1.452547311782837,3.3004982471466064,-1.540934681892395,-0.32142114639282227,True
WBCIC-fold1-meta4-draw2,WBCIC,1,4,2,3415763097,64,64,1|3|5|6|7|14|19|23|24|28|30|31|32|33|37|38|41|42|47|50,12|16|17|21|48,0.3254859149456024,0.46847841143608093,12.434367179870605,1.7572792768478394,2.860704183578491,1.6446104049682617,0.3271517753601074,False
WBCIC-fold1-meta4-draw3,WBCIC,1,4,3,2301149163,64,64,1|3|5|6|7|19|23|24|28|30|31|32|33|37|38|41|42|47|50,12|16|17|21|48,0.19504386186599731,0.414564847946167,12.434367179870605,4.279608249664307,2.3818929195404053,-2.8433663845062256,-0.27893730998039246,True
WBCIC-fold1-meta4-draw4,WBCIC,1,4,4,117141182,64,64,1|3|5|6|7|14|19|23|24|28|30|31|32|33|37|38|41|42|47|50,12|16|17|21|48,0.3915596306324005,0.3607790172100067,12.434367179870605,1.7187124490737915,2.1110196113586426,0.3059648275375366,0.08432882279157639,False
WBCIC-fold1-meta4-draw5,WBCIC,1,4,5,2953110046,64,64,1|3|5|6|7|14|19|23|24|28|30|31|32|33|37|38|41|42|47|50,12|16|17|21|48,0.15785972774028778,0.3229467570781708,12.434367179870605,1.2552342414855957,2.3492956161499023,-0.11692836880683899,-0.039651304483413696,True
WBCIC-fold1-meta4-draw6,WBCIC,1,4,6,4138168051,64,64,1|3|5|6|7|14|19|23|24|28|30|31|32|33|37|38|41|42|47|50,12|16|17|21|48,0.24836619198322296,0.4013926684856415,12.434367179870605,1.6823590993881226,1.8157033920288086,0.36785584688186646,0.12042427808046341,False
WBCIC-fold1-meta4-draw7,WBCIC,1,4,7,3868379974,64,64,1|3|5|6|7|14|19|23|24|28|30|31|32|33|37|38|41|42|47|50,12|16|17|21|48,0.2780575156211853,0.5589677095413208,12.434367179870605,3.024385929107666,5.779275417327881,4.086847305297852,0.233817920088768,False
WBCIC-fold1-meta4-draw8,WBCIC,1,4,8,1913925933,64,64,1|3|5|6|7|14|19|23|24|28|30|31|32|37|38|41|42|47|50,12|16|17|21|48,0.3439854681491852,0.40070730447769165,12.434367179870605,1.775468111038208,1.8421909809112549,0.2017194628715515,0.06167374178767204,False
WBCIC-fold1-meta4-draw9,WBCIC,1,4,9,4034446849,64,64,1|3|5|6|7|14|19|23|24|28|30|31|32|33|37|38|41|42|47|50,12|16|17|21|48,0.31654268503189087,0.44419145584106445,12.434367179870605,1.730380654335022,2.2138638496398926,0.5301450490951538,0.13838918507099152,False
WBCIC-fold2-meta0-draw0,WBCIC,2,0,0,4217008284,64,64,1|2|3|5|7|11|12|14|16|18|19|21|28|36|37|44|45|47|48|50,13|17|27|32|33,0.2750384509563446,0.44533857703208923,12.883572578430176,1.5680279731750488,1.6133724451065063,-0.11430931091308594,-0.04518488422036171,True
WBCIC-fold2-meta0-draw1,WBCIC,2,0,1,3994507666,64,64,1|3|5|7|11|12|14|16|18|19|21|28|36|37|44|45|47|48|50,13|17|27|32|33,0.30760207772254944,0.44263744354248047,12.883572578430176,2.0107035636901855,1.0043704509735107,-0.2807977795600891,-0.13904382288455963,True
WBCIC-fold2-meta0-draw2,WBCIC,2,0,2,644579858,64,64,1|2|3|5|7|11|12|16|18|19|21|28|36|44|45|47|48|50,13|17|27|32|33,0.3178597688674927,0.4869866967201233,12.883572578430176,1.3045979738235474,1.7757158279418945,0.19919566810131073,0.08598639070987701,False
WBCIC-fold2-meta0-draw3,WBCIC,2,0,3,3955549536,64,64,1|3|5|7|11|12|14|16|18|19|21|28|36|37|44|45|47|48|50,13|17|27|32|33,0.40536510944366455,0.452080637216568,12.883572578430176,1.8659337759017944,1.3727726936340332,-0.6502271294593811,-0.2538459300994873,True
WBCIC-fold2-meta0-draw4,WBCIC,2,0,4,2903689721,64,64,1|2|3|5|7|11|12|14|16|18|19|21|28|36|37|44|45|47|48|50,13|17|27|32|33,0.33080917596817017,0.43937188386917114,12.883572578430176,2.32053542137146,2.4659714698791504,-0.6027189493179321,-0.10532673448324203,True
WBCIC-fold2-meta0-draw5,WBCIC,2,0,5,207490060,64,64,1|2|3|5|7|11|12|14|16|18|19|21|28|36|37|44|45|47|48|50,13|17|27|32|33,0.2757057845592499,0.39522838592529297,12.883572578430176,1.8183950185775757,1.5039595365524292,1.047687292098999,0.38309571146965027,False
WBCIC-fold2-meta0-draw6,WBCIC,2,0,6,3522298480,64,64,1|2|3|5|7|11|12|14|16|18|19|21|28|36|37|45|47|48|50,13|17|27|32|33,0.3347364366054535,0.410317987203598,12.883572578430176,1.7241482734680176,1.5388449430465698,-0.15189597010612488,-0.05725017189979553,True
WBCIC-fold2-meta0-draw7,WBCIC,2,0,7,1528936420,64,64,1|2|3|5|7|11|12|14|16|18|19|21|28|36|37|44|45|47|48|50,13|17|27|32|33,0.45521149039268494,0.416557639837265,12.883572578430176,3.1922271251678467,1.4116137027740479,-0.30583930015563965,-0.06787090003490448,True
WBCIC-fold2-meta0-draw8,WBCIC,2,0,8,529035740,64,64,1|2|3|5|7|11|12|14|16|18|19|21|28|36|37|44|45|47|50,13|17|27|32|33,0.3895132839679718,0.4360133111476898,12.883572578430176,1.9202778339385986,1.3745871782302856,-0.060102980583906174,-0.02276982180774212,True
WBCIC-fold2-meta0-draw9,WBCIC,2,0,9,112748212,64,64,1|2|3|5|7|11|14|16|18|19|21|28|36|37|44|45|47|48|50,13|17|27|32|33,0.30160456895828247,0.3443656861782074,12.883572578430176,1.5331975221633911,1.5629220008850098,0.5253641605377197,0.2192426472902298,False
WBCIC-fold2-meta1-draw0,WBCIC,2,1,0,843991742,64,64,1|2|3|7|11|12|13|18|19|21|27|28|32|33|37|44|45|48,5|14|16|36|47,0.40536442399024963,0.36902663111686707,12.883572578430176,1.8556660413742065,1.608172059059143,0.32639986276626587,0.10937488824129105,False
WBCIC-fold2-meta1-draw1,WBCIC,2,1,1,2881466238,64,64,1|2|3|7|11|12|13|17|18|19|21|27|28|32|33|37|44|45|48|50,5|14|16|36|47,0.25103360414505005,0.4034035801887512,12.883572578430176,1.1671943664550781,1.7901899814605713,0.37370896339416504,0.1788509339094162,False
WBCIC-fold2-meta1-draw2,WBCIC,2,1,2,4093874940,64,64,2|3|7|12|13|17|18|19|21|27|28|32|37|44|45|48|50,5|14|16|36|47,0.2965787351131439,0.33906444907188416,12.883572578430176,1.398153305053711,1.6636006832122803,0.17468179762363434,0.07510066777467728,False
WBCIC-fold2-meta1-draw3,WBCIC,2,1,3,4098147298,64,64,1|2|3|7|11|12|13|17|18|19|21|27|28|32|37|44|45|48|50,5|14|16|36|47,0.5607958436012268,0.40665188431739807,12.883572578430176,2.1587321758270264,1.5794525146484375,0.4912990629673004,0.14409223198890686,False
WBCIC-fold2-meta1-draw4,WBCIC,2,1,4,1210741651,64,64,1|2|3|7|11|12|13|17|18|19|21|27|28|32|33|37|44|45|48|50,5|14|16|36|47,0.3593558669090271,0.34559178352355957,12.883572578430176,1.2073014974594116,1.4340494871139526,-0.4733442962169647,-0.2733992338180542,True
WBCIC-fold2-meta1-draw5,WBCIC,2,1,5,4165858478,64,64,1|2|3|7|11|12|13|17|18|19|21|27|28|32|33|37|44|45|48,5|14|16|36|47,0.2933811545372009,0.324899286031723,12.883572578430176,1.518364429473877,2.3049559593200684,-0.8415307998657227,-0.24045363068580627,True
WBCIC-fold2-meta1-draw6,WBCIC,2,1,6,1119735829,64,64,1|2|3|7|11|12|13|17|18|19|21|28|33|37|44|45|48|50,5|14|16|36|47,0.3877517282962799,0.4840594232082367,12.883572578430176,2.1538476943969727,1.9856370687484741,0.10180649906396866,0.023804588243365288,False
WBCIC-fold2-meta1-draw7,WBCIC,2,1,7,4213671586,64,64,1|2|3|7|11|12|17|18|19|21|27|28|32|33|37|44|45|48|50,5|14|16|36|47,0.3445829451084137,0.41936469078063965,12.883572578430176,1.2555279731750488,1.6636501550674438,0.4328452944755554,0.20722602307796478,False
WBCIC-fold2-meta1-draw8,WBCIC,2,1,8,134277442,64,64,1|2|3|7|11|12|13|17|18|19|21|27|28|32|33|37|44|45|48|50,5|14|16|36|47,0.310656875371933,0.3502677381038666,12.883572578430176,1.3972153663635254,1.7103873491287231,-0.3211064040660858,-0.13436654210090637,True
WBCIC-fold2-meta1-draw9,WBCIC,2,1,9,1494181590,64,64,1|2|3|7|11|12|13|17|18|21|27|28|32|37|44|45|48|50,5|14|16|36|47,0.2840380072593689,0.4813203513622284,12.883572578430176,1.7028053998947144,2.103538990020752,-0.283660352230072,-0.07919231802225113,True
WBCIC-fold2-meta2-draw0,WBCIC,2,2,0,2415224556,64,64,1|2|5|7|12|13|14|17|18|21|27|28|32|33|36|44|45|47|48,3|11|19|37|50,0.2529258728027344,0.19444769620895386,12.883572578430176,1.1726088523864746,0.9657998085021973,-0.014105710200965405,-0.012455313466489315,True
WBCIC-fold2-meta2-draw1,WBCIC,2,2,1,1827255989,64,64,1|2|5|7|12|13|14|16|17|18|21|27|28|32|33|36|44|45|47|48,3|11|19|37|50,0.39301106333732605,0.14699535071849823,12.883572578430176,1.694705605506897,1.4755570888519287,-0.6043504476547241,-0.24167880415916443,True
WBCIC-fold2-meta2-draw2,WBCIC,2,2,2,1687536626,64,64,1|2|5|7|12|13|14|17|18|21|27|28|32|33|36|44|45|47|48,3|11|19|37|50,0.31816035509109497,0.17840877175331116,12.883572578430176,1.7943499088287354,1.4822770357131958,0.04922516644001007,0.01850762404501438,False
WBCIC-fold2-meta2-draw3,WBCIC,2,2,3,2319315144,64,64,1|2|5|7|12|13|14|16|17|18|21|27|28|32|33|36|44|45|47|48,3|11|19|37|50,0.33731988072395325,0.16635768115520477,12.883572578430176,1.8676838874816895,1.2716035842895508,-0.4457463026046753,-0.18768632411956787,True
WBCIC-fold2-meta2-draw4,WBCIC,2,2,4,1606442503,64,64,1|2|5|7|13|14|16|17|18|21|27|28|32|33|36|44|45|47|48,3|11|19|37|50,0.2999874949455261,0.19772568345069885,12.883572578430176,1.5497621297836304,1.108104944229126,0.22663940489292145,0.13197433948516846,False
WBCIC-fold2-meta2-draw5,WBCIC,2,2,5,1587002149,64,64,1|2|5|7|12|13|14|16|17|18|21|27|28|32|33|44|45|47|48,3|11|19|37|50,0.40888968110084534,0.25212475657463074,12.883572578430176,2.1972665786743164,1.4688085317611694,0.39413997530937195,0.12212443351745605,False
WBCIC-fold2-meta2-draw6,WBCIC,2,2,6,3238341141,64,64,1|2|5|7|12|13|14|16|17|18|21|27|28|32|33|36|44|45|47|48,3|11|19|37|50,0.4981265962123871,0.12297505140304565,12.883572578430176,2.48442006111145,0.8701503276824951,-0.2391667515039444,-0.11063218116760254,True
WBCIC-fold2-meta2-draw7,WBCIC,2,2,7,2373318531,64,64,1|2|5|7|12|13|14|16|17|18|21|28|32|33|36|44|45|47|48,3|11|19|37|50,0.3269420266151428,0.1728765219449997,12.883572578430176,1.6091675758361816,1.0286409854888916,-0.0033926013857126236,-0.002049593487754464,True
WBCIC-fold2-meta2-draw8,WBCIC,2,2,8,1308462128,64,64,2|5|7|12|13|14|16|17|18|21|27|28|32|33|36|44|45|47|48,3|11|19|37|50,0.3511194586753845,0.2863735556602478,12.883572578430176,1.3530253171920776,1.6052193641662598,-0.04839111864566803,-0.02228052169084549,True
WBCIC-fold2-meta2-draw9,WBCIC,2,2,9,1963321987,64,64,1|2|5|7|12|13|14|16|17|18|21|27|28|32|33|44|45|47|48,3|11|19|37|50,0.30617794394493103,0.15608905255794525,12.883572578430176,1.285069465637207,1.3173316717147827,0.7645614743232727,0.45163819193840027,False
WBCIC-fold2-meta3-draw0,WBCIC,2,3,0,2379159630,64,64,2|3|5|11|13|14|16|17|18|19|27|32|33|36|37|44|45|47|50,1|7|12|28|48,0.36832237243652344,0.3922564685344696,12.883572578430176,1.5582557916641235,1.4079174995422363,0.07979156076908112,0.03636980801820755,False
WBCIC-fold2-meta3-draw1,WBCIC,2,3,1,1594851612,64,64,2|3|5|11|13|14|16|17|18|19|21|27|32|33|36|37|44|45|47|50,1|7|12|28|48,0.46124467253685,0.40467891097068787,12.883572578430176,2.6181883811950684,2.1095800399780273,0.26637664437294006,0.04822799935936928,False
WBCIC-fold2-meta3-draw2,WBCIC,2,3,2,3855509755,64,64,2|3|5|11|13|14|16|17|18|19|21|27|32|33|36|37|44|45|47|50,1|7|12|28|48,0.32206904888153076,0.2931814193725586,12.883572578430176,1.5576716661453247,1.8577380180358887,0.279058039188385,0.09643488377332687,False
WBCIC-fold2-meta3-draw3,WBCIC,2,3,3,2212728889,64,64,2|3|5|11|13|14|16|17|18|19|21|27|32|33|36|44|45|47|50,1|7|12|28|48,0.32595837116241455,0.3172595202922821,12.883572578430176,1.4344995021820068,1.3089967966079712,-0.109622061252594,-0.05837931111454964,True
WBCIC-fold2-meta3-draw4,WBCIC,2,3,4,386616763,64,64,2|3|5|11|13|14|16|17|18|21|27|32|33|36|37|44|45|47|50,1|7|12|28|48,0.38813266158103943,0.43313857913017273,12.883572578430176,2.200664520263672,2.0466933250427246,1.2694554328918457,0.2818453311920166,False
WBCIC-fold2-meta3-draw5,WBCIC,2,3,5,3315072896,64,64,2|3|5|11|13|14|16|17|18|19|21|27|32|33|36|37|44|45|47|50,1|7|12|28|48,0.39116761088371277,0.30292850732803345,12.883572578430176,1.9363802671432495,1.4647716283798218,-0.49536529183387756,-0.17464855313301086,True
WBCIC-fold2-meta3-draw6,WBCIC,2,3,6,218852287,64,64,2|3|11|13|14|16|17|18|19|21|27|32|33|36|37|44|45|47|50,1|7|12|28|48,0.3345121741294861,0.3944978713989258,12.883572578430176,1.1484800577163696,1.4346394538879395,-0.012446451932191849,-0.007554041221737862,True
WBCIC-fold2-meta3-draw7,WBCIC,2,3,7,1045263819,64,64,2|3|5|11|13|14|16|17|18|19|21|27|32|33|36|37|44|45|47|50,1|7|12|28|48,0.3356994092464447,0.24203939735889435,12.883572578430176,1.4450328350067139,1.008712649345398,-0.031739719212055206,-0.021774986758828163,True
WBCIC-fold2-meta3-draw8,WBCIC,2,3,8,4217018123,64,64,2|3|5|11|13|14|16|17|18|19|21|27|32|33|36|37|44|45|47|50,1|7|12|28|48,0.3535594046115875,0.4021081030368805,12.883572578430176,1.584597110748291,2.360095500946045,-1.07362961769104,-0.2870820462703705,True
WBCIC-fold2-meta3-draw9,WBCIC,2,3,9,4127779301,64,64,2|3|5|11|13|14|16|17|18|19|21|27|32|33|36|37|44|45|47|50,1|7|12|28|48,0.33711472153663635,0.28931066393852234,12.883572578430176,1.992296814918518,1.9523006677627563,0.3017951250076294,0.07759102433919907,False
WBCIC-fold2-meta4-draw0,WBCIC,2,4,0,2720075235,64,64,1|3|5|7|11|12|13|14|16|17|19|27|28|32|33|36|37|47|48|50,2|18|21|44|45,0.38483425974845886,0.45619842410087585,12.883572578430176,1.8117338418960571,1.596527338027954,0.08585941791534424,0.029683642089366913,False
WBCIC-fold2-meta4-draw1,WBCIC,2,4,1,1132198571,64,64,1|3|5|11|12|13|14|16|17|19|27|28|32|33|36|37|47|48|50,2|18|21|44|45,0.3264787495136261,0.42435336112976074,12.883572578430176,1.871275782585144,2.0027709007263184,-1.1843551397323608,-0.3160187602043152,True
WBCIC-fold2-meta4-draw2,WBCIC,2,4,2,319369593,64,64,1|3|5|7|11|12|13|14|16|17|19|28|32|33|36|47|48|50,2|18|21|44|45,0.34609249234199524,0.37983036041259766,12.883572578430176,1.582010269165039,2.1211161613464355,-1.1922813653945923,-0.35530802607536316,True
WBCIC-fold2-meta4-draw3,WBCIC,2,4,3,2521587336,64,64,1|3|5|7|11|12|13|14|16|19|27|28|32|33|36|37|47|48|50,2|18|21|44|45,0.3631526827812195,0.4955757260322571,12.883572578430176,2.134145736694336,1.8200972080230713,0.03789183497428894,0.00975499302148819,False
WBCIC-fold2-meta4-draw4,WBCIC,2,4,4,668434982,64,64,1|3|5|7|11|12|13|14|16|17|19|27|28|32|33|36|37|47|48|50,2|18|21|44|45,0.30247777700424194,0.44296202063560486,12.883572578430176,1.396433711051941,1.7127575874328613,-0.1800459325313568,-0.07527782768011093,True
WBCIC-fold2-meta4-draw5,WBCIC,2,4,5,1528783252,64,64,1|3|5|7|11|12|13|14|16|17|19|27|28|32|33|36|37|47|48|50,2|18|21|44|45,0.3740115165710449,0.36784982681274414,12.883572578430176,2.3586151599884033,1.2948603630065918,0.006354793906211853,0.0020807574037462473,False
WBCIC-fold2-meta4-draw6,WBCIC,2,4,6,1311354430,64,64,1|3|5|7|11|12|13|14|16|17|19|27|28|32|33|36|37|47|48|50,2|18|21|44|45,0.40736427903175354,0.4250691533088684,12.883572578430176,2.1085400581359863,1.6391164064407349,-0.4422609806060791,-0.12796375155448914,True
WBCIC-fold2-meta4-draw7,WBCIC,2,4,7,1427936613,64,64,1|3|5|7|11|12|13|14|16|17|19|27|28|32|33|36|37|47|48|50,2|18|21|44|45,0.44480305910110474,0.4228338301181793,12.883572578430176,1.670735478401184,1.1507127285003662,-0.20993204414844513,-0.10919534415006638,True
WBCIC-fold2-meta4-draw8,WBCIC,2,4,8,1009687401,64,64,1|3|5|7|11|12|13|14|16|17|27|28|32|33|36|37|47|48|50,2|18|21|44|45,0.3496836721897125,0.4010777175426483,12.883572578430176,2.2446494102478027,2.270077705383301,2.3793132305145264,0.46694138646125793,False
WBCIC-fold2-meta4-draw9,WBCIC,2,4,9,3244497875,64,64,1|3|5|7|11|12|13|14|16|17|19|27|32|33|36|37|47|48|50,2|18|21|44|45,0.36249470710754395,0.3852443993091583,12.883572578430176,2.440525770187378,1.689419150352478,-1.034635066986084,-0.25093796849250793,True
WBCIC-fold3-meta0-draw0,WBCIC,3,0,0,2582164757,64,64,1|2|5|9|11|13|19|21|22|26|28|29|33|34|35|44|45|49,16|18|25|27|36,0.32648733258247375,0.4290470778942108,12.781238555908203,1.6072869300842285,1.61003577709198,0.316585898399353,0.12233834713697433,False
WBCIC-fold3-meta0-draw1,WBCIC,3,0,1,2880494722,64,64,1|2|3|5|9|11|19|21|22|26|28|29|33|34|35|37|44|45|49,16|18|25|27|36,0.32765328884124756,0.3728257119655609,12.781238555908203,1.616193413734436,1.1734106540679932,0.02115374058485031,0.011154337786138058,False
WBCIC-fold3-meta0-draw2,WBCIC,3,0,2,3794814629,64,64,1|2|5|9|11|13|19|21|22|26|28|29|33|34|35|37|44|45|49,16|18|25|27|36,0.23704342544078827,0.4327969551086426,12.781238555908203,1.094893217086792,1.5657100677490234,0.02500303089618683,0.014585103839635849,False
WBCIC-fold3-meta0-draw3,WBCIC,3,0,3,1317162906,64,64,1|2|3|5|9|11|13|19|21|22|26|28|29|33|34|35|44|45,16|18|25|27|36,0.3392055928707123,0.4805549085140228,12.781238555908203,1.455100178718567,2.0918362140655518,1.093259334564209,0.35917210578918457,False
WBCIC-fold3-meta0-draw4,WBCIC,3,0,4,1069686920,64,64,1|2|5|9|11|13|19|21|22|26|28|29|33|34|35|37|44|45|49,16|18|25|27|36,0.21460554003715515,0.42320260405540466,12.781238555908203,1.5054996013641357,1.5042749643325806,-0.28570014238357544,-0.12615445256233215,True
WBCIC-fold3-meta0-draw5,WBCIC,3,0,5,618104645,64,64,1|2|3|5|9|11|13|19|22|26|28|29|33|34|35|37|44|45|49,16|18|25|27|36,0.26475825905799866,0.35899361968040466,12.781238555908203,1.5763707160949707,1.8657253980636597,0.7818599343299866,0.2658415734767914,False
WBCIC-fold3-meta0-draw6,WBCIC,3,0,6,3225280480,64,64,1|2|3|5|9|11|13|19|21|22|26|28|29|33|34|35|37|45|49,16|18|25|27|36,0.40734776854515076,0.3780016601085663,12.781238555908203,3.416856050491333,1.1511507034301758,0.1380470097064972,0.035096850246191025,False
WBCIC-fold3-meta0-draw7,WBCIC,3,0,7,995371293,64,64,1|3|5|9|11|19|21|22|26|28|29|33|34|35|37|44|45|49,16|18|25|27|36,0.24827249348163605,0.3710522949695587,12.781238555908203,1.601770043373108,1.905428171157837,0.7641873359680176,0.25038430094718933,False
WBCIC-fold3-meta0-draw8,WBCIC,3,0,8,4236132366,64,64,1|2|3|5|9|11|13|19|21|22|26|28|29|33|34|35|37|44|45|49,16|18|25|27|36,0.31019625067710876,0.37749913334846497,12.781238555908203,1.7815139293670654,1.933077096939087,-1.0028783082962036,-0.29121237993240356,True
WBCIC-fold3-meta0-draw9,WBCIC,3,0,9,2348272757,64,64,1|2|3|5|9|11|13|19|21|22|26|28|29|33|34|35|37|44|45|49,16|18|25|27|36,0.223078653216362,0.4054660499095917,12.781238555908203,1.2500050067901611,1.3212143182754517,-0.23352396488189697,-0.14139902591705322,True
WBCIC-fold3-meta1-draw0,WBCIC,3,1,0,1620445427,64,64,1|3|5|9|11|13|16|18|19|25|27|28|29|33|34|35|36|37|44|49,2|21|22|26|45,0.2705475389957428,0.3491527736186981,12.781238555908203,1.3513622283935547,1.870133876800537,-0.21741929650306702,-0.08603072911500931,True
WBCIC-fold3-meta1-draw1,WBCIC,3,1,1,1585441810,64,64,1|3|5|9|11|13|16|18|19|25|27|28|33|34|35|36|37|44|49,2|21|22|26|45,0.3502352833747864,0.28101933002471924,12.781238555908203,1.694602608680725,1.1928987503051758,-0.6752661466598511,-0.33404386043548584,True
WBCIC-fold3-meta1-draw2,WBCIC,3,1,2,2590527268,64,64,1|3|5|9|11|13|16|18|19|25|27|28|29|33|34|35|36|37|44|49,2|21|22|26|45,0.383541077375412,0.36493560671806335,12.781238555908203,1.3534221649169922,1.501023292541504,0.32818156480789185,0.16154497861862183,False
WBCIC-fold3-meta1-draw3,WBCIC,3,1,3,2794834057,64,64,1|3|5|9|11|13|16|18|19|25|27|28|29|33|34|35|36|37|44|49,2|21|22|26|45,0.33044907450675964,0.3114839196205139,12.781238555908203,1.6674588918685913,1.6784491539001465,0.7347785830497742,0.2625386118888855,False
WBCIC-fold3-meta1-draw4,WBCIC,3,1,4,3882136017,64,64,1|3|5|9|11|13|16|18|19|25|27|28|29|33|34|35|37|44|49,2|21|22|26|45,0.3270145356655121,0.30831924080848694,12.781238555908203,2.2932775020599365,1.5658221244812012,0.7879705429077148,0.21943755447864532,False
WBCIC-fold3-meta1-draw5,WBCIC,3,1,5,1426717542,64,64,1|3|5|9|11|13|16|18|19|25|27|28|29|33|34|35|36|44|49,2|21|22|26|45,0.37810224294662476,0.24399343132972717,12.781238555908203,1.5019289255142212,1.4606753587722778,0.16734635829925537,0.07628044486045837,False
WBCIC-fold3-meta1-draw6,WBCIC,3,1,6,2841675173,64,64,1|3|5|9|11|13|16|18|19|25|27|28|29|33|34|35|36|37|44|49,2|21|22|26|45,0.332872211933136,0.3019026219844818,12.781238555908203,1.582802653312683,2.0709047317504883,-1.0759707689285278,-0.3282566964626312,True
WBCIC-fold3-meta1-draw7,WBCIC,3,1,7,751446033,64,64,1|3|5|9|11|13|16|18|25|27|28|29|33|34|35|36|37|44|49,2|21|22|26|45,0.3536607027053833,0.39154326915740967,12.781238555908203,1.7649959325790405,1.836017370223999,0.37893354892730713,0.11693447083234787,False
WBCIC-fold3-meta1-draw8,WBCIC,3,1,8,279767667,64,64,1|3|5|9|11|13|16|18|19|25|27|28|29|33|34|35|36|37|44|49,2|21|22|26|45,0.32632920145988464,0.3309444487094879,12.781238555908203,1.7021033763885498,1.7940038442611694,-0.9969431161880493,-0.3264833688735962,True
WBCIC-fold3-meta1-draw9,WBCIC,3,1,9,872369195,64,64,1|3|5|9|11|13|16|18|19|25|27|28|29|33|34|35|36|37|44|49,2|21|22|26|45,0.3004370331764221,0.20503759384155273,12.781238555908203,1.1987425088882446,1.3479790687561035,0.3128565549850464,0.19361375272274017,False
WBCIC-fold3-meta2-draw0,WBCIC,3,2,0,4216111383,64,64,2|5|9|11|13|16|18|19|21|22|25|26|27|29|33|35|36|37|44|45,1|3|28|34|49,0.2710733115673065,0.2549057900905609,12.781238555908203,1.4245516061782837,1.6691155433654785,0.3791215717792511,0.1594460904598236,False
WBCIC-fold3-meta2-draw1,WBCIC,3,2,1,401190562,64,64,2|5|9|11|13|16|18|19|21|22|25|27|29|33|35|36|37|44|45,1|3|28|34|49,0.2988302707672119,0.2789571285247803,12.781238555908203,1.705666422843933,1.4311254024505615,-0.337017297744751,-0.13806398212909698,True
WBCIC-fold3-meta2-draw2,WBCIC,3,2,2,193268726,64,64,2|5|9|11|13|16|18|19|22|25|26|27|29|35|36|37|44|45,1|3|28|34|49,0.2806859612464905,0.30419921875,12.781238555908203,1.2458940744400024,1.3262474536895752,-0.21405211091041565,-0.12954296171665192,True
WBCIC-fold3-meta2-draw3,WBCIC,3,2,3,2928538803,64,64,2|5|9|11|13|16|18|19|21|22|25|26|27|29|33|35|36|37|44|45,1|3|28|34|49,0.40343910455703735,0.28582629561424255,12.781238555908203,1.514660358428955,1.8485383987426758,-0.3722180128097534,-0.1329393833875656,True
WBCIC-fold3-meta2-draw4,WBCIC,3,2,4,371366672,64,64,2|5|11|13|16|18|19|21|22|25|27|29|33|35|36|37|44|45,1|3|28|34|49,0.35231316089630127,0.21911664307117462,12.781238555908203,1.8929575681686401,1.4592324495315552,0.5234655737876892,0.1895059049129486,False
WBCIC-fold3-meta2-draw5,WBCIC,3,2,5,2874786818,64,64,2|5|9|11|13|16|18|19|21|22|25|26|27|29|35|36|37|44|45,1|3|28|34|49,0.3915635943412781,0.31276366114616394,12.781238555908203,2.0455029010772705,2.3275744915008545,-0.14010664820671082,-0.02942761592566967,True
WBCIC-fold3-meta2-draw6,WBCIC,3,2,6,2541019765,64,64,2|5|9|11|13|16|18|19|21|22|25|26|27|29|33|35|36|37|44|45,1|3|28|34|49,0.25696468353271484,0.32451704144477844,12.781238555908203,1.3672451972961426,1.241612434387207,0.053846485912799835,0.0317193940281868,False
WBCIC-fold3-meta2-draw7,WBCIC,3,2,7,360413568,64,64,2|5|9|11|13|16|18|19|21|22|25|26|27|29|33|35|37|44|45,1|3|28|34|49,0.20088280737400055,0.31233081221580505,12.781238555908203,1.5994887351989746,1.551418423652649,0.6158443689346313,0.24817660450935364,False
WBCIC-fold3-meta2-draw8,WBCIC,3,2,8,2842684847,64,64,2|5|9|11|13|16|18|19|21|22|25|27|29|33|35|36|37|44|45,1|3|28|34|49,0.24869213998317719,0.2685217559337616,12.781238555908203,1.1288743019104004,1.5601335763931274,0.017890743911266327,0.010158299468457699,False
WBCIC-fold3-meta2-draw9,WBCIC,3,2,9,2705387671,64,64,2|5|9|11|13|16|18|19|21|22|25|26|29|33|35|36|37|44|45,1|3|28|34|49,0.2887929379940033,0.306168794631958,12.781238555908203,2.3239212036132812,2.2647740840911865,1.019286870956421,0.1936645656824112,False
WBCIC-fold3-meta3-draw0,WBCIC,3,3,0,2220924326,64,64,1|2|3|5|11|13|16|18|21|22|25|26|27|28|34|36|37|45|49,9|19|33|35|44,0.3051048517227173,0.36932897567749023,12.781238555908203,2.185990810394287,1.6118080615997314,-1.1008185148239136,-0.3124309480190277,True
