pool,method_id,subject_id,trials,balanced_accuracy,accuracy,macro_f1,reference_balanced_accuracy,reference_accuracy,reference_macro_f1,delta_BA_vs_B6,delta_accuracy_vs_B6,delta_macro_f1_vs_B6,OUTER_TEST_USED,model_id
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,52,200,0.795,0.795,0.7949538646195394,0.795,0.795,0.7949538646195394,0.0,0.0,0.0,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,53,200,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,54,200,0.6950000000000001,0.695,0.6937059074590144,0.6950000000000001,0.695,0.6937059074590144,0.0,0.0,0.0,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,7,200,0.8500000000000001,0.85,0.8497596153846154,0.855,0.855,0.8547057792028858,-0.004999999999999893,-0.0050000000000000044,-0.004946163818270399,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,8,200,0.8300000000000001,0.83,0.8286117552172598,0.8300000000000001,0.83,0.8286117552172598,0.0,0.0,0.0,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I006_CONDITIONAL_ACTION_LOGISTIC,9,200,0.88,0.88,0.8796992481203008,0.88,0.88,0.8796992481203008,0.0,0.0,0.0,False,I006_CONDITIONAL_ACTION_LOGISTIC
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,1,200,0.825,0.825,0.8222222222222222,0.8,0.8,0.7960016319869441,0.02499999999999991,0.02499999999999991,0.02622059023527812,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,10,200,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,11,200,0.76,0.76,0.7597838054248824,0.76,0.76,0.7597838054248824,0.0,0.0,0.0,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,12,200,0.835,0.835,0.8349628666449951,0.835,0.835,0.8349628666449951,0.0,0.0,0.0,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,13,200,0.71,0.71,0.705762987012987,0.71,0.71,0.705762987012987,0.0,0.0,0.0,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,14,200,0.815,0.815,0.8149583656322672,0.815,0.815,0.8149583656322672,0.0,0.0,0.0,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,15,200,0.905,0.905,0.9047117530529852,0.9099999999999999,0.91,0.9097744360902256,-0.004999999999999893,-0.0050000000000000044,-0.005062683037240334,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,16,200,0.88,0.88,0.8799519807923168,0.885,0.885,0.8849741191768148,-0.0050000000000000044,-0.0050000000000000044,-0.005022138384497943,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,18,200,0.905,0.905,0.9044626021370208,0.9099999999999999,0.91,0.9094202898550725,-0.004999999999999893,-0.0050000000000000044,-0.004957687718051718,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,19,200,0.8500000000000001,0.85,0.8492613807657522,0.85,0.85,0.8487750781328763,1.1102230246251565e-16,0.0,0.00048630263287585684,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,2,200,0.83,0.83,0.8299829982998299,0.825,0.825,0.8249956248906223,0.0050000000000000044,0.0050000000000000044,0.004987373409207629,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,20,200,0.8999999999999999,0.9,0.899749373433584,0.8999999999999999,0.9,0.899749373433584,0.0,0.0,0.0,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,21,200,0.9650000000000001,0.965,0.9649570724137068,0.9650000000000001,0.965,0.9649570724137068,0.0,0.0,0.0,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,22,200,0.835,0.835,0.8349628666449951,0.8300000000000001,0.83,0.8299319727891157,0.004999999999999893,0.0050000000000000044,0.005030893855879404,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,23,200,0.905,0.905,0.9049405878674172,0.91,0.91,0.9099639855942376,-0.0050000000000000044,-0.0050000000000000044,-0.005023397726820478,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,24,200,0.69,0.69,0.6807743795695603,0.69,0.69,0.6807743795695603,0.0,0.0,0.0,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,25,200,0.875,0.875,0.8744696342045141,0.875,0.875,0.8744696342045141,0.0,0.0,0.0,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,26,200,0.85,0.85,0.85,0.85,0.85,0.85,0.0,0.0,0.0,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,27,200,0.885,0.885,0.8849741191768148,0.895,0.895,0.8949343339587242,-0.010000000000000009,-0.010000000000000009,-0.009960214781909449,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,28,200,0.98,0.98,0.9799979997999799,0.985,0.985,0.9849996249906248,-0.0050000000000000044,-0.0050000000000000044,-0.005001625190644843,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,29,200,0.915,0.915,0.9145191703331239,0.915,0.915,0.9145191703331239,0.0,0.0,0.0,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,3,200,0.9199999999999999,0.92,0.9199279351416274,0.925,0.925,0.9249530956848031,-0.0050000000000001155,-0.0050000000000000044,-0.0050251605431757,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,30,200,0.835,0.835,0.8349958748968724,0.83,0.83,0.8299829982998299,0.0050000000000000044,0.0050000000000000044,0.005012876597042526,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,31,200,0.855,0.855,0.8541797611565054,0.8600000000000001,0.86,0.8593106220480353,-0.0050000000000001155,-0.0050000000000000044,-0.00513086089152992,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,32,200,0.965,0.965,0.9649991249781245,0.965,0.965,0.9649991249781245,0.0,0.0,0.0,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,33,200,0.98,0.98,0.9799979997999799,0.98,0.98,0.98,0.0,0.0,-2.000200020058074e-06,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,34,200,0.7250000000000001,0.725,0.7234443746071653,0.7150000000000001,0.715,0.7133878064110623,0.010000000000000009,0.010000000000000009,0.01005656819610301,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,35,200,0.975,0.975,0.9749993749843746,0.975,0.975,0.9749993749843746,0.0,0.0,0.0,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,36,200,0.98,0.98,0.9799919967987194,0.98,0.98,0.9799919967987194,0.0,0.0,0.0,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,37,200,0.995,0.995,0.9949998749968749,0.995,0.995,0.9949998749968749,0.0,0.0,0.0,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,38,200,0.8,0.8,0.797077922077922,0.8,0.8,0.797077922077922,0.0,0.0,0.0,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,39,200,0.9,0.9,0.8999599839935974,0.9,0.9,0.8999599839935974,0.0,0.0,0.0,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,4,200,0.73,0.73,0.7295673076923077,0.73,0.73,0.7295673076923077,0.0,0.0,0.0,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,40,200,0.79,0.79,0.7896634615384616,0.795,0.795,0.7949948748718718,-0.0050000000000000044,-0.0050000000000000044,-0.005331413333410251,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,41,200,0.76,0.76,0.7597838054248824,0.76,0.76,0.7597838054248824,0.0,0.0,0.0,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,42,200,0.7450000000000001,0.745,0.7439180537772088,0.76,0.76,0.7591328783621036,-0.014999999999999902,-0.015000000000000013,-0.01521482458489487,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,43,200,0.87,0.87,0.8697916666666667,0.87,0.87,0.8697916666666667,0.0,0.0,0.0,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,44,200,0.925,0.925,0.9247724366207779,0.925,0.925,0.9247724366207779,0.0,0.0,0.0,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,45,200,0.87,0.87,0.8689384010484928,0.875,0.875,0.8740903024350936,-0.0050000000000000044,-0.0050000000000000044,-0.00515190138660071,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,46,200,0.715,0.715,0.6998025016458196,0.71,0.71,0.6938021328265231,0.0050000000000000044,0.0050000000000000044,0.006000368819296442,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,47,200,0.935,0.935,0.9349853717086345,0.9299999999999999,0.93,0.9299719887955182,0.0050000000000001155,0.0050000000000000044,0.00501338291311626,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,48,200,0.735,0.735,0.7307936507936508,0.755,0.755,0.7546995068959474,-0.020000000000000018,-0.020000000000000018,-0.023905856102296674,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,49,200,0.85,0.85,0.8484848484848485,0.85,0.85,0.8484848484848485,0.0,0.0,0.0,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,5,200,0.955,0.955,0.9549898727213624,0.955,0.955,0.9549988749718743,0.0,0.0,-9.002250511924714e-06,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,50,200,0.64,0.64,0.609375,0.64,0.64,0.609375,0.0,0.0,0.0,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,51,200,0.765,0.765,0.7649471131004475,0.765,0.765,0.7649471131004475,0.0,0.0,0.0,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,52,200,0.8,0.8,0.7999799979998,0.795,0.795,0.7949538646195394,0.0050000000000000044,0.0050000000000000044,0.005026133380260589,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,53,200,0.8,0.8,0.7999799979998,0.8,0.8,0.8,0.0,0.0,-2.0002000200025627e-05,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,54,200,0.69,0.69,0.6888799678843838,0.6950000000000001,0.695,0.6937059074590144,-0.0050000000000001155,-0.0050000000000000044,-0.004825939574630622,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,7,200,0.845,0.845,0.8446854881134297,0.855,0.855,0.8547057792028858,-0.010000000000000009,-0.010000000000000009,-0.010020291089456124,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,8,200,0.835,0.835,0.8337991992143234,0.8300000000000001,0.83,0.8286117552172598,0.004999999999999893,0.0050000000000000044,0.005187443997063612,False,I007_CONDITIONAL_ACTION_HGB
all_52_grouped_OOF,I007_CONDITIONAL_ACTION_HGB,9,200,0.88,0.88,0.8796992481203008,0.88,0.88,0.8796992481203008,0.0,0.0,0.0,False,I007_CONDITIONAL_ACTION_HGB
