policy_id,subject,fold,seed,delta_BA
B5_OLD_I003_CROSS_RUN,30,0,1,-0.0050000000000000044
B5_OLD_I003_CROSS_RUN,31,0,1,0.0
B5_OLD_I003_CROSS_RUN,34,0,1,0.02499999999999991
B5_OLD_I003_CROSS_RUN,37,0,1,0.0050000000000000044
B5_OLD_I003_CROSS_RUN,38,0,1,-0.010000000000000009
B5_OLD_I003_CROSS_RUN,41,0,1,-0.009999999999999898
B5_OLD_I003_CROSS_RUN,42,0,1,0.015000000000000124
B5_OLD_I003_CROSS_RUN,43,0,1,0.030000000000000027
B5_OLD_I003_CROSS_RUN,44,0,1,0.010000000000000009
B5_OLD_I003_CROSS_RUN,49,0,1,-0.004999999999999893
B5_OLD_I003_CROSS_RUN,5,0,1,0.010000000000000009
B5_OLD_I003_CROSS_RUN,51,0,1,0.015000000000000013
B5_OLD_I003_CROSS_RUN,52,0,1,0.015000000000000013
B5_OLD_I003_CROSS_RUN,8,0,1,0.014999999999999902
B5_OLD_I003_CROSS_RUN,12,1,0,0.030000000000000027
B5_OLD_I003_CROSS_RUN,13,1,0,-0.014999999999999902
B5_OLD_I003_CROSS_RUN,15,1,0,0.0
B5_OLD_I003_CROSS_RUN,18,1,0,0.010000000000000009
B5_OLD_I003_CROSS_RUN,2,1,0,0.015000000000000013
B5_OLD_I003_CROSS_RUN,20,1,0,-0.010000000000000009
B5_OLD_I003_CROSS_RUN,23,1,0,0.015000000000000013
B5_OLD_I003_CROSS_RUN,24,1,0,0.0050000000000001155
B5_OLD_I003_CROSS_RUN,26,1,0,0.019999999999999907
B5_OLD_I003_CROSS_RUN,27,1,0,0.0050000000000000044
B5_OLD_I003_CROSS_RUN,29,1,0,-0.010000000000000009
B5_OLD_I003_CROSS_RUN,30,1,0,1.1102230246251565e-16
B5_OLD_I003_CROSS_RUN,31,1,0,-1.1102230246251565e-16
B5_OLD_I003_CROSS_RUN,32,1,0,0.004999999999999893
B5_OLD_I003_CROSS_RUN,33,1,0,0.0
B5_OLD_I003_CROSS_RUN,34,1,0,-0.015000000000000124
B5_OLD_I003_CROSS_RUN,36,1,0,-0.0050000000000000044
B5_OLD_I003_CROSS_RUN,37,1,0,-0.0050000000000000044
B5_OLD_I003_CROSS_RUN,41,1,0,0.0050000000000000044
B5_OLD_I003_CROSS_RUN,44,1,0,-0.020000000000000018
B5_OLD_I003_CROSS_RUN,47,1,0,0.014999999999999902
B5_OLD_I003_CROSS_RUN,49,1,0,-0.015000000000000013
B5_OLD_I003_CROSS_RUN,51,1,0,-0.0050000000000000044
B5_OLD_I003_CROSS_RUN,52,1,0,0.025000000000000022
B5_OLD_I003_CROSS_RUN,54,1,0,-0.025000000000000022
B5_OLD_I003_CROSS_RUN,8,1,0,0.0
B5_OLD_I003_CROSS_RUN,12,1,1,0.015000000000000013
B5_OLD_I003_CROSS_RUN,13,1,1,0.04500000000000004
B5_OLD_I003_CROSS_RUN,15,1,1,0.014999999999999902
B5_OLD_I003_CROSS_RUN,18,1,1,0.010000000000000009
B5_OLD_I003_CROSS_RUN,2,1,1,0.0050000000000000044
B5_OLD_I003_CROSS_RUN,20,1,1,0.015000000000000013
B5_OLD_I003_CROSS_RUN,23,1,1,0.030000000000000027
B5_OLD_I003_CROSS_RUN,24,1,1,0.03500000000000003
B5_OLD_I003_CROSS_RUN,26,1,1,-0.010000000000000009
B5_OLD_I003_CROSS_RUN,27,1,1,0.025000000000000022
B5_OLD_I003_CROSS_RUN,29,1,1,0.0050000000000000044
B5_OLD_I003_CROSS_RUN,30,1,1,0.014999999999999902
B5_OLD_I003_CROSS_RUN,31,1,1,0.03500000000000003
B5_OLD_I003_CROSS_RUN,32,1,1,0.0050000000000000044
B5_OLD_I003_CROSS_RUN,33,1,1,0.0
B5_OLD_I003_CROSS_RUN,34,1,1,0.015000000000000124
B5_OLD_I003_CROSS_RUN,36,1,1,0.0
B5_OLD_I003_CROSS_RUN,37,1,1,0.0
B5_OLD_I003_CROSS_RUN,41,1,1,0.025000000000000133
B5_OLD_I003_CROSS_RUN,44,1,1,0.0
B5_OLD_I003_CROSS_RUN,47,1,1,0.020000000000000018
B5_OLD_I003_CROSS_RUN,49,1,1,0.06000000000000005
B5_OLD_I003_CROSS_RUN,51,1,1,0.010000000000000009
B5_OLD_I003_CROSS_RUN,52,1,1,-0.010000000000000009
B5_OLD_I003_CROSS_RUN,54,1,1,0.0
B5_OLD_I003_CROSS_RUN,8,1,1,0.0
B5_OLD_I003_CROSS_RUN,10,2,0,0.015000000000000013
B5_OLD_I003_CROSS_RUN,11,2,0,0.04499999999999993
B5_OLD_I003_CROSS_RUN,12,2,0,0.010000000000000009
B5_OLD_I003_CROSS_RUN,13,2,0,0.0050000000000000044
B5_OLD_I003_CROSS_RUN,15,2,0,0.010000000000000009
B5_OLD_I003_CROSS_RUN,19,2,0,0.010000000000000009
B5_OLD_I003_CROSS_RUN,2,2,0,0.040000000000000036
B5_OLD_I003_CROSS_RUN,20,2,0,-0.0050000000000000044
B5_OLD_I003_CROSS_RUN,23,2,0,0.019999999999999907
B5_OLD_I003_CROSS_RUN,24,2,0,-0.02499999999999991
B5_OLD_I003_CROSS_RUN,27,2,0,0.029999999999999916
B5_OLD_I003_CROSS_RUN,3,2,0,0.010000000000000009
B5_OLD_I003_CROSS_RUN,31,2,0,0.030000000000000027
B5_OLD_I003_CROSS_RUN,32,2,0,0.014999999999999902
B5_OLD_I003_CROSS_RUN,33,2,0,0.0050000000000000044
B5_OLD_I003_CROSS_RUN,36,2,0,-0.0050000000000000044
B5_OLD_I003_CROSS_RUN,37,2,0,0.0050000000000000044
B5_OLD_I003_CROSS_RUN,38,2,0,0.07499999999999996
B5_OLD_I003_CROSS_RUN,40,2,0,0.0050000000000001155
B5_OLD_I003_CROSS_RUN,41,2,0,0.025000000000000022
B5_OLD_I003_CROSS_RUN,42,2,0,0.0050000000000000044
B5_OLD_I003_CROSS_RUN,43,2,0,0.030000000000000027
B5_OLD_I003_CROSS_RUN,45,2,0,-0.010000000000000009
B5_OLD_I003_CROSS_RUN,47,2,0,0.009999999999999898
B5_OLD_I003_CROSS_RUN,48,2,0,0.0050000000000000044
B5_OLD_I003_CROSS_RUN,50,2,0,0.010000000000000009
B5_OLD_I003_CROSS_RUN,8,2,0,0.020000000000000018
B5_OLD_I003_CROSS_RUN,10,2,1,0.0050000000000000044
B5_OLD_I003_CROSS_RUN,11,2,1,0.009999999999999898
B5_OLD_I003_CROSS_RUN,12,2,1,0.030000000000000027
B5_OLD_I003_CROSS_RUN,13,2,1,-0.004999999999999893
B5_OLD_I003_CROSS_RUN,15,2,1,-0.0050000000000000044
B5_OLD_I003_CROSS_RUN,19,2,1,-0.010000000000000009
B5_OLD_I003_CROSS_RUN,2,2,1,-0.029999999999999916
B5_OLD_I003_CROSS_RUN,20,2,1,0.015000000000000013
B5_OLD_I003_CROSS_RUN,23,2,1,0.019999999999999907
B5_OLD_I003_CROSS_RUN,24,2,1,-0.010000000000000009
B5_OLD_I003_CROSS_RUN,27,2,1,0.009999999999999898
B5_OLD_I003_CROSS_RUN,3,2,1,0.010000000000000009
B5_OLD_I003_CROSS_RUN,31,2,1,0.009999999999999898
B5_OLD_I003_CROSS_RUN,32,2,1,0.014999999999999902
B5_OLD_I003_CROSS_RUN,33,2,1,-0.0050000000000000044
B5_OLD_I003_CROSS_RUN,36,2,1,0.0050000000000000044
B5_OLD_I003_CROSS_RUN,37,2,1,0.0050000000000000044
B5_OLD_I003_CROSS_RUN,38,2,1,0.03500000000000003
B5_OLD_I003_CROSS_RUN,40,2,1,0.030000000000000027
B5_OLD_I003_CROSS_RUN,41,2,1,0.0
B5_OLD_I003_CROSS_RUN,42,2,1,0.0050000000000000044
B5_OLD_I003_CROSS_RUN,43,2,1,-0.020000000000000018
B5_OLD_I003_CROSS_RUN,45,2,1,-0.0050000000000000044
B5_OLD_I003_CROSS_RUN,47,2,1,0.03500000000000003
B5_OLD_I003_CROSS_RUN,48,2,1,0.015000000000000013
B5_OLD_I003_CROSS_RUN,50,2,1,-0.010000000000000009
B5_OLD_I003_CROSS_RUN,8,2,1,-0.014999999999999902
B6_RANDOM_MATCHED_GATE,11,0,0,-0.05500000000000005
B6_RANDOM_MATCHED_GATE,12,0,0,-0.02499999999999991
B6_RANDOM_MATCHED_GATE,15,0,0,-0.014999999999999902
B6_RANDOM_MATCHED_GATE,16,0,0,-0.0050000000000000044
B6_RANDOM_MATCHED_GATE,18,0,0,-0.010000000000000009
B6_RANDOM_MATCHED_GATE,20,0,0,-0.0050000000000000044
B6_RANDOM_MATCHED_GATE,23,0,0,-0.010000000000000009
B6_RANDOM_MATCHED_GATE,24,0,0,-0.014999999999999902
B6_RANDOM_MATCHED_GATE,25,0,0,-0.08999999999999986
B6_RANDOM_MATCHED_GATE,26,0,0,0.025000000000000133
B6_RANDOM_MATCHED_GATE,27,0,0,-0.020000000000000018
B6_RANDOM_MATCHED_GATE,29,0,0,0.014999999999999902
B6_RANDOM_MATCHED_GATE,30,0,0,-0.03499999999999992
B6_RANDOM_MATCHED_GATE,31,0,0,-0.025000000000000022
B6_RANDOM_MATCHED_GATE,34,0,0,0.0
B6_RANDOM_MATCHED_GATE,37,0,0,-0.020000000000000018
B6_RANDOM_MATCHED_GATE,38,0,0,0.03500000000000003
B6_RANDOM_MATCHED_GATE,41,0,0,-0.010000000000000009
B6_RANDOM_MATCHED_GATE,42,0,0,-0.04500000000000004
B6_RANDOM_MATCHED_GATE,43,0,0,0.009999999999999898
B6_RANDOM_MATCHED_GATE,44,0,0,0.004999999999999893
B6_RANDOM_MATCHED_GATE,49,0,0,0.040000000000000036
B6_RANDOM_MATCHED_GATE,5,0,0,-0.030000000000000027
B6_RANDOM_MATCHED_GATE,51,0,0,-0.015000000000000013
B6_RANDOM_MATCHED_GATE,52,0,0,-0.009999999999999898
B6_RANDOM_MATCHED_GATE,8,0,0,-0.0050000000000001155
B6_RANDOM_MATCHED_GATE,11,0,1,-0.039999999999999925
B6_RANDOM_MATCHED_GATE,12,0,1,0.029999999999999916
B6_RANDOM_MATCHED_GATE,15,0,1,-0.030000000000000027
B6_RANDOM_MATCHED_GATE,16,0,1,0.0
B6_RANDOM_MATCHED_GATE,18,0,1,-0.020000000000000018
B6_RANDOM_MATCHED_GATE,20,0,1,-0.020000000000000018
B6_RANDOM_MATCHED_GATE,23,0,1,-0.010000000000000009
B6_RANDOM_MATCHED_GATE,24,0,1,-0.025000000000000022
B6_RANDOM_MATCHED_GATE,25,0,1,-0.015000000000000124
B6_RANDOM_MATCHED_GATE,26,0,1,-0.07000000000000006
B6_RANDOM_MATCHED_GATE,27,0,1,-0.010000000000000009
B6_RANDOM_MATCHED_GATE,29,0,1,-0.03500000000000003
B6_RANDOM_MATCHED_GATE,30,0,1,-0.025000000000000022
B6_RANDOM_MATCHED_GATE,31,0,1,-0.030000000000000027
B6_RANDOM_MATCHED_GATE,34,0,1,-0.030000000000000027
B6_RANDOM_MATCHED_GATE,37,0,1,0.0
B6_RANDOM_MATCHED_GATE,38,0,1,-0.040000000000000036
B6_RANDOM_MATCHED_GATE,41,0,1,-0.02499999999999991
B6_RANDOM_MATCHED_GATE,42,0,1,-0.009999999999999898
B6_RANDOM_MATCHED_GATE,43,0,1,0.010000000000000009
B6_RANDOM_MATCHED_GATE,44,0,1,-0.015000000000000124
B6_RANDOM_MATCHED_GATE,49,0,1,-0.004999999999999893
B6_RANDOM_MATCHED_GATE,5,0,1,-0.010000000000000009
B6_RANDOM_MATCHED_GATE,51,0,1,0.020000000000000018
B6_RANDOM_MATCHED_GATE,52,0,1,0.010000000000000009
B6_RANDOM_MATCHED_GATE,8,0,1,0.010000000000000009
B6_RANDOM_MATCHED_GATE,12,1,0,-0.014999999999999902
B6_RANDOM_MATCHED_GATE,13,1,0,-0.040000000000000036
B6_RANDOM_MATCHED_GATE,15,1,0,-0.039999999999999925
B6_RANDOM_MATCHED_GATE,18,1,0,-0.030000000000000027
B6_RANDOM_MATCHED_GATE,2,1,0,-0.06500000000000006
B6_RANDOM_MATCHED_GATE,20,1,0,-0.06499999999999995
B6_RANDOM_MATCHED_GATE,23,1,0,-0.010000000000000009
B6_RANDOM_MATCHED_GATE,24,1,0,-0.010000000000000009
B6_RANDOM_MATCHED_GATE,26,1,0,0.009999999999999898
B6_RANDOM_MATCHED_GATE,27,1,0,-0.05500000000000005
B6_RANDOM_MATCHED_GATE,29,1,0,-0.015000000000000013
B6_RANDOM_MATCHED_GATE,30,1,0,-0.015000000000000013
B6_RANDOM_MATCHED_GATE,31,1,0,-0.10000000000000009
B6_RANDOM_MATCHED_GATE,32,1,0,-0.030000000000000027
B6_RANDOM_MATCHED_GATE,33,1,0,-0.015000000000000013
B6_RANDOM_MATCHED_GATE,34,1,0,-0.07000000000000006
B6_RANDOM_MATCHED_GATE,36,1,0,-0.015000000000000013
B6_RANDOM_MATCHED_GATE,37,1,0,-0.03500000000000003
B6_RANDOM_MATCHED_GATE,41,1,0,-0.03500000000000003
B6_RANDOM_MATCHED_GATE,44,1,0,-0.02499999999999991
B6_RANDOM_MATCHED_GATE,47,1,0,0.0
B6_RANDOM_MATCHED_GATE,49,1,0,-0.015000000000000013
B6_RANDOM_MATCHED_GATE,51,1,0,-0.010000000000000009
B6_RANDOM_MATCHED_GATE,52,1,0,0.0
B6_RANDOM_MATCHED_GATE,54,1,0,-0.04499999999999993
B6_RANDOM_MATCHED_GATE,8,1,0,-0.020000000000000018
B6_RANDOM_MATCHED_GATE,12,1,1,-0.10499999999999998
B6_RANDOM_MATCHED_GATE,13,1,1,-0.015000000000000013
B6_RANDOM_MATCHED_GATE,15,1,1,-0.09500000000000008
B6_RANDOM_MATCHED_GATE,18,1,1,0.0
B6_RANDOM_MATCHED_GATE,2,1,1,-0.014999999999999902
B6_RANDOM_MATCHED_GATE,20,1,1,-0.125
B6_RANDOM_MATCHED_GATE,23,1,1,-0.03500000000000003
B6_RANDOM_MATCHED_GATE,24,1,1,0.025000000000000022
B6_RANDOM_MATCHED_GATE,26,1,1,-0.050000000000000044
B6_RANDOM_MATCHED_GATE,27,1,1,-0.09999999999999998
B6_RANDOM_MATCHED_GATE,29,1,1,-0.06499999999999995
B6_RANDOM_MATCHED_GATE,30,1,1,-0.020000000000000018
B6_RANDOM_MATCHED_GATE,31,1,1,-0.050000000000000044
B6_RANDOM_MATCHED_GATE,32,1,1,-0.004999999999999893
B6_RANDOM_MATCHED_GATE,33,1,1,-0.015000000000000013
B6_RANDOM_MATCHED_GATE,34,1,1,-0.014999999999999902
B6_RANDOM_MATCHED_GATE,36,1,1,-0.030000000000000027
B6_RANDOM_MATCHED_GATE,37,1,1,-0.04500000000000004
B6_RANDOM_MATCHED_GATE,41,1,1,0.0050000000000000044
B6_RANDOM_MATCHED_GATE,44,1,1,-0.015000000000000124
B6_RANDOM_MATCHED_GATE,47,1,1,-0.04499999999999993
B6_RANDOM_MATCHED_GATE,49,1,1,0.03499999999999992
B6_RANDOM_MATCHED_GATE,51,1,1,-0.06000000000000005
B6_RANDOM_MATCHED_GATE,52,1,1,-0.050000000000000044
B6_RANDOM_MATCHED_GATE,54,1,1,-0.04499999999999993
B6_RANDOM_MATCHED_GATE,8,1,1,-0.05499999999999994
B6_RANDOM_MATCHED_GATE,10,2,0,0.0
B6_RANDOM_MATCHED_GATE,11,2,0,0.0050000000000000044
B6_RANDOM_MATCHED_GATE,12,2,0,-0.025000000000000022
B6_RANDOM_MATCHED_GATE,13,2,0,-0.05499999999999994
B6_RANDOM_MATCHED_GATE,15,2,0,-0.05999999999999994
B6_RANDOM_MATCHED_GATE,19,2,0,-0.015000000000000124
B6_RANDOM_MATCHED_GATE,2,2,0,-0.0050000000000000044
B6_RANDOM_MATCHED_GATE,20,2,0,-0.05999999999999994
B6_RANDOM_MATCHED_GATE,23,2,0,-0.05500000000000005
B6_RANDOM_MATCHED_GATE,24,2,0,-0.020000000000000018
B6_RANDOM_MATCHED_GATE,27,2,0,-0.015000000000000124
B6_RANDOM_MATCHED_GATE,3,2,0,-0.05999999999999994
B6_RANDOM_MATCHED_GATE,31,2,0,1.1102230246251565e-16
B6_RANDOM_MATCHED_GATE,32,2,0,-0.08500000000000008
B6_RANDOM_MATCHED_GATE,33,2,0,-0.0050000000000000044
B6_RANDOM_MATCHED_GATE,36,2,0,-0.025000000000000022
B6_RANDOM_MATCHED_GATE,37,2,0,-0.06499999999999995
B6_RANDOM_MATCHED_GATE,38,2,0,0.015000000000000013
B6_RANDOM_MATCHED_GATE,40,2,0,-0.09499999999999997
B6_RANDOM_MATCHED_GATE,41,2,0,-0.050000000000000044
B6_RANDOM_MATCHED_GATE,42,2,0,-0.06999999999999995
B6_RANDOM_MATCHED_GATE,43,2,0,-0.020000000000000018
B6_RANDOM_MATCHED_GATE,45,2,0,-0.030000000000000027
B6_RANDOM_MATCHED_GATE,47,2,0,-0.07999999999999996
B6_RANDOM_MATCHED_GATE,48,2,0,0.0
B6_RANDOM_MATCHED_GATE,50,2,0,-0.0050000000000000044
B6_RANDOM_MATCHED_GATE,8,2,0,-0.03500000000000003
B6_RANDOM_MATCHED_GATE,10,2,1,-0.03500000000000003
B6_RANDOM_MATCHED_GATE,11,2,1,-0.025000000000000022
B6_RANDOM_MATCHED_GATE,12,2,1,-0.010000000000000009
B6_RANDOM_MATCHED_GATE,13,2,1,-0.07499999999999996
B6_RANDOM_MATCHED_GATE,15,2,1,-0.08500000000000008
B6_RANDOM_MATCHED_GATE,19,2,1,-0.020000000000000018
B6_RANDOM_MATCHED_GATE,2,2,1,-0.050000000000000044
B6_RANDOM_MATCHED_GATE,20,2,1,-0.010000000000000009
B6_RANDOM_MATCHED_GATE,23,2,1,-0.020000000000000018
B6_RANDOM_MATCHED_GATE,24,2,1,-0.07999999999999996
B6_RANDOM_MATCHED_GATE,27,2,1,-0.04500000000000004
B6_RANDOM_MATCHED_GATE,3,2,1,-0.025000000000000022
B6_RANDOM_MATCHED_GATE,31,2,1,-0.125
B6_RANDOM_MATCHED_GATE,32,2,1,-0.0050000000000001155
B6_RANDOM_MATCHED_GATE,33,2,1,-0.010000000000000009
B6_RANDOM_MATCHED_GATE,36,2,1,0.0
B6_RANDOM_MATCHED_GATE,37,2,1,-0.05500000000000005
B6_RANDOM_MATCHED_GATE,38,2,1,0.030000000000000027
B6_RANDOM_MATCHED_GATE,40,2,1,0.010000000000000009
B6_RANDOM_MATCHED_GATE,41,2,1,-0.08499999999999996
B6_RANDOM_MATCHED_GATE,42,2,1,-0.040000000000000036
B6_RANDOM_MATCHED_GATE,43,2,1,-0.08499999999999996
B6_RANDOM_MATCHED_GATE,45,2,1,0.0
B6_RANDOM_MATCHED_GATE,47,2,1,-0.04500000000000004
B6_RANDOM_MATCHED_GATE,48,2,1,-0.05999999999999994
B6_RANDOM_MATCHED_GATE,50,2,1,-0.025000000000000022
B6_RANDOM_MATCHED_GATE,8,2,1,-0.02499999999999991
B7_SESSION_LEVEL_TARGET_WEIGHT,11,0,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,12,0,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,15,0,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,16,0,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,18,0,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,20,0,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,23,0,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,24,0,0,-0.015000000000000013
B7_SESSION_LEVEL_TARGET_WEIGHT,25,0,0,-0.004999999999999893
B7_SESSION_LEVEL_TARGET_WEIGHT,26,0,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,27,0,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,29,0,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,30,0,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,31,0,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,34,0,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,37,0,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,38,0,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,41,0,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,42,0,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,43,0,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,44,0,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,49,0,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,5,0,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,51,0,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,52,0,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,8,0,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,11,0,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,12,0,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,15,0,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,16,0,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,18,0,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,20,0,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,23,0,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,24,0,1,-0.015000000000000013
B7_SESSION_LEVEL_TARGET_WEIGHT,25,0,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,26,0,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,27,0,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,29,0,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,30,0,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,31,0,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,34,0,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,37,0,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,38,0,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,41,0,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,42,0,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,43,0,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,44,0,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,49,0,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,5,0,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,51,0,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,52,0,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,8,0,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,12,1,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,13,1,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,15,1,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,18,1,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,2,1,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,20,1,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,23,1,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,24,1,0,0.010000000000000009
B7_SESSION_LEVEL_TARGET_WEIGHT,26,1,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,27,1,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,29,1,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,30,1,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,31,1,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,32,1,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,33,1,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,34,1,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,36,1,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,37,1,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,41,1,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,44,1,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,47,1,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,49,1,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,51,1,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,52,1,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,54,1,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,8,1,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,12,1,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,13,1,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,15,1,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,18,1,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,2,1,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,20,1,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,23,1,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,24,1,1,0.04500000000000004
B7_SESSION_LEVEL_TARGET_WEIGHT,26,1,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,27,1,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,29,1,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,30,1,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,31,1,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,32,1,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,33,1,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,34,1,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,36,1,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,37,1,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,41,1,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,44,1,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,47,1,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,49,1,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,51,1,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,52,1,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,54,1,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,8,1,1,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,10,2,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,11,2,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,12,2,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,13,2,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,15,2,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,19,2,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,2,2,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,20,2,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,23,2,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,24,2,0,-0.010000000000000009
B7_SESSION_LEVEL_TARGET_WEIGHT,27,2,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,3,2,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,31,2,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,32,2,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,33,2,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,36,2,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,37,2,0,0.0
B7_SESSION_LEVEL_TARGET_WEIGHT,38,2,0,0.0
