task,fold,seed,random_id,rank,coordinate_ids,overlap_with_P,target_hash,used_primary_control,pool_file
WBCIC_MI,3,1,22,4,"[8, 0, 2, 12]",1,d3de64d639bd18503584486ce7c333b04eadefdd2e8fc51159ea89aa70d584c9,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,23,4,"[12, 1, 18, 2]",1,6c7266c11609cfcd76209eac2a3e64eb0d5d1e271ec580ed3689f3c5adb62b2a,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,24,4,"[0, 12, 16, 1]",0,d2a7be2b53aacc5e4a53cd07d4a419d6f39e7f5e789790abe0be051e2a9d7f34,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,25,4,"[2, 17, 14, 6]",1,f3aa789fc514c595f77c86aec8f4890efecdab204f2b07704a23f8e96a08b5ad,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,26,4,"[3, 8, 6, 19]",1,a0c6b6fc38a93ed73f2a50293015311709e011282634310d352efac632d55431,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,27,4,"[17, 6, 15, 3]",1,e3c144f9ab3d28c91aae655be4edc59c3432783c9081f509a275f41906a1d887,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,28,4,"[3, 7, 8, 4]",2,f53443aa79e99db35a677f74d6b1dd6f656e59ca6dca3281d68eb9099b6d4f0b,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,29,4,"[10, 6, 5, 14]",1,dd1494bed4115a6d6f85bc3debe5b9bdf16484a349f3da680dc8997fa5ee2fd0,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,30,4,"[1, 11, 12, 0]",0,fb6db561ac0ca4b24292b1094c8386a436387fa97a9ea4963d4be90f0adb582b,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,31,4,"[3, 12, 2, 5]",3,9d508acf73ab14e3e501e4d4b1b66b719c259797aca34045e7ebad464d3cd371,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,32,4,"[10, 8, 7, 13]",0,cf1ea561af2173ced452152f2ee9502766c70b3d1c4c20fbf0cb10d462d670c9,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,33,4,"[3, 13, 17, 15]",1,8308c42364390a783a19ecd9c9eb23e7050bf8813d94ca7e1b89525643e19ddb,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,34,4,"[15, 7, 3, 5]",2,ca3fe516ba89c9f0f41a945cad1810094657fa14e331130e0b3f2dd775b3f580,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,35,4,"[7, 11, 2, 0]",1,89f1ce10ba5a0e085bd2c165be7b2f363aa7f8cdd80706ec9e4d07fea8da6415,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,36,4,"[2, 9, 3, 17]",2,bf2b6c9fdafb46e34cb6e39d230b09a027d98d617117c0eafd83813c81a3707e,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,37,4,"[16, 17, 8, 4]",1,9022cb0fa7143cb70ff9a1927e9af629e44f7d53499009174a3650cfe450fb9d,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,38,4,"[0, 7, 17, 14]",0,27323e8e0c240cdeb469e426e18b98bf5dc2ecd17b644f38027a7e06a85df991,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,39,4,"[2, 11, 14, 19]",1,9fce77c1385e968c85a7cb02be13fc372c9dd945c2dfd212aa8beb6efb0b5fcd,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,40,4,"[19, 1, 17, 14]",0,ba6636d49a608a6ae51fa740f720ca8ee401c35bd5e2288a6af41d3f454656e3,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,41,4,"[13, 10, 17, 7]",0,92721bf3f54a28d1e6511982d64e443c3d8ef542bd9d66ee29b8e76bc6f7ff0e,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,42,4,"[18, 12, 14, 2]",1,4c36962b6e6f9eb93ed16c4855156f679c540315a3efa005c83f3b908b7944ca,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,43,4,"[6, 0, 2, 16]",1,40ca91dcd3b65ea3fa7eb40f0beab6ddefb584bb535739c1eada8e30e5c2b14a,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,44,4,"[8, 19, 9, 6]",0,b09bb2a4a059423b7eb2b549b137c07c4fd75dc4dba9ade7b230488a908d9e1e,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,45,4,"[16, 19, 3, 4]",2,7814e804be4bed6f94e3e31339f7ee4029b28720f83cff4bb31cf2a94a8b6a45,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,46,4,"[11, 2, 5, 1]",2,8d90a156f6a3824c198ca6393e30df15ab3493b220060c539cb9023883ba7273,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,47,4,"[17, 6, 9, 15]",0,90a4562aabe421de251646dfa06ca794888e3392055de58a5aae3f342644a8d8,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,48,4,"[3, 15, 9, 16]",1,ddb7bb98c343579d40da0f2c3a78c663c91e1f9586958ec2f2f3fcdfb7acfe2f,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,49,4,"[16, 10, 8, 11]",0,ec056808816fca5db0f111a2e4b6b45c92abce52cf6d37deb7eb25fe89aa8247,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,50,4,"[3, 2, 6, 0]",2,a9b2ce6b61eb9e5f31c6c5628e0e630e64e2b3e0a5b3934f83851a4edb9f1f85,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,51,4,"[16, 14, 2, 9]",1,5954d8acc8a5da3ddce366ba2f366ee614b389179ec184df133bfea3a1073a3d,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,52,4,"[0, 16, 2, 11]",1,2ccc37e94e84a0f73dd880dcedc5ebc05a6b64b3f78b7afc18684c0508fb673b,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,53,4,"[4, 5, 12, 13]",2,6066d384de2ad072c8263c99ba31d170ab0eb288cf020a2cef8a5a598032b756,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,54,4,"[10, 7, 15, 5]",1,158f5bfbd9d6ce0424ba1c2e87e69741e517d5ae17f8ab31b6658928f453b109,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,55,4,"[11, 9, 4, 14]",1,dbb6b58664179dbd7b9f2a58a512fb3d2a70d95c7d94687436e73726699b4d09,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,56,4,"[16, 14, 2, 8]",1,f7d05a2838b5f0afed3d19347830955655020a73958e57d830390c96a5359767,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,57,4,"[5, 14, 10, 4]",2,69da4e6f1568b8ce6523f421609d8d15485e2ca2d1a2023445bdff443ebcd4f0,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,58,4,"[14, 17, 2, 9]",1,4a61a4a705ed686cf218d90bb9a09df5c12b192932dc15d972bbf88024826c28,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,59,4,"[7, 8, 4, 10]",1,0dfae5f727dd9c0cbd305d8824415dcf14aa17be7cfc386bad623b94cdb4f605,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,60,4,"[10, 12, 5, 14]",1,85149bb1e569eb5946f79f8d9dc11d83bd1129453305fad8db9f40ab56ee823f,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,61,4,"[9, 12, 15, 1]",0,e31706f55dc853b8f10a30e2f0e94efdac28834ffd6410877b56a509817a2e78,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,62,4,"[18, 5, 12, 4]",2,5e91ea8b8815d25f2830a7a0aac547a9376cb514df1a25be8a8b422163eeff43,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,63,4,"[8, 2, 6, 1]",1,689930138d743881d6c2350eab162f0f6ac7a4193d56f1a640235abd3277cf9c,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,64,4,"[1, 4, 15, 13]",1,5cb95426ba50f9f6f916b04c26deba69a2d40cd443942b08638c7c1e1e366cd0,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,65,4,"[6, 14, 4, 5]",2,07fbf56f42075cf246512b05f44edd381999d61e424ce9ed08ae2bae03cb9ca6,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,66,4,"[17, 12, 16, 19]",0,f8da4e386b689877ed45457f0c8bdd9f010c744c1d5cddf1fe8dc9e3985ef6cd,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,67,4,"[12, 17, 1, 8]",0,f695604d1b840c8c2fc94907095a7e2a1e8c77606123e39f82c70f25c8d71a9b,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,68,4,"[19, 15, 6, 7]",0,ffe67af52a937d140a21c97b0fcd5eb4f84c80472c63c8b51348539388bf79e7,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,69,4,"[1, 10, 0, 4]",1,1506ac456ac8faa525c186f66e92a44e6080002d58d6c3899ad5c6fd9e4aebbd,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,70,4,"[2, 11, 4, 17]",2,bba979b2cbb5202fc184cbb45f6a63fc4a07823ac7568e198c2b18fe6609976d,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,71,4,"[4, 3, 14, 11]",2,43849f4cf4f418a7fff151a40496d777301c6a531379643eaabf682ba85adf5f,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,72,4,"[18, 13, 3, 5]",2,52e47ae4cf2b01cd2b773b345da8a4a6f8d1f9a5fc1d844235e66bb5147bbbd6,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,73,4,"[11, 14, 10, 7]",0,db0e9978f54915d2aabaee05f7ded5122a776737828fcae012290fe9c060fb07,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,74,4,"[4, 15, 16, 18]",1,167a57834c9da7fb54e03cd51e5e6b27cddb15c00346ae502e1cb6bb0e56b2df,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,75,4,"[11, 4, 5, 9]",2,fe0d8a1d64df35084707d4ed5b34e801c91870e9a42cead263f30cbe143c9037,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,76,4,"[13, 7, 1, 8]",0,6a99bee43ba6a786b4882a8c0e62a638491f396e0f2efb2e775f29f72542d413,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,77,4,"[7, 8, 2, 17]",1,b5a88b91e53e0c7bdb7c68189dda745e074d883ebad755be3d7713a9504522d8,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,78,4,"[17, 4, 5, 7]",2,538a3922e96057df1531bdda7f7b8c4a2a215b1faefe175ce4981ecb1c5e9a24,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,79,4,"[11, 19, 5, 1]",1,21443be37024dfa3238c653e9ec0e747d45ecc551cecf1190691eca4a244b40b,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,80,4,"[9, 19, 3, 14]",1,10ea375119648ba0d388e6c7836f36c8c1e8224d77d478704f9cec43d55ef2f6,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,81,4,"[4, 1, 0, 15]",1,1f63d6528e9ecf166c04783c32656014afa4c4bb2c29ae17bc1d152e56532d61,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,82,4,"[11, 12, 17, 18]",0,d6bbbc99b539112a1edcad16cc82873dcc6c9a2eb3851a3acea5b8bca61b1015,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,83,4,"[6, 16, 13, 18]",0,af2d7e2319ad6b835927fe867920cc9bfd893a34b6bcd512eea12850ee04fa64,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,84,4,"[13, 6, 16, 2]",1,b7190098f013e50716fd6f70b256af3f399280c2b3c10ea40684cab059c37cb0,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,85,4,"[16, 5, 0, 3]",2,a69cec0df727571a1019f60033cb276217fb7cf753253bc44d2f539d94a67826,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,86,4,"[9, 2, 5, 6]",2,2b097c39e45fe22cae7947df01190832b76fb21bca72fd1dae41f9eeb6de19c5,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,87,4,"[2, 10, 11, 1]",1,d69781556ef24c33e8647bde6d0b20a932f4c26758bdc520c4666b762553236b,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,88,4,"[16, 14, 19, 13]",0,8683b894677e2dc8ace0df25c73701b5792b156ed6e9190b4754fd771470301b,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,89,4,"[1, 18, 10, 16]",0,a2c5ac477fc535f93523be59b5f2a7a367a64249c5f458b0ed3110f12001b640,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,90,4,"[2, 5, 4, 9]",3,66e3ac2dee4a99ffec7dff5eb7941fc5971184a56522070e8da3b93dd14b4cbc,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,91,4,"[5, 6, 0, 8]",1,e4a4fec5394283d24c12509cb1999f048d1c9ad4488d056d8fc8e73a072ed8f7,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,92,4,"[6, 2, 11, 17]",1,56890f3f411ea225614c33e1a8c6c6a2a40a7b9618d146fdc2139ffdecf05c94,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,93,4,"[13, 19, 17, 18]",0,70d63da308f615306a71cc4a3aa7bdf0f0446fb627e806af103a74a935ba69d0,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,94,4,"[3, 17, 1, 12]",1,eaf563f95954fdf367d5c63e82470c665014b074e3437618e3ecc870bc85e3e5,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,95,4,"[11, 19, 7, 18]",0,aa2209d850220afaa4cca9cf36363ecf57b4fba9525b3a1d15dc602b8eda8a7a,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,96,4,"[8, 14, 13, 19]",0,0c120c9ce03555647bdae94163142e5f4743b13e1cc68bcf91f55e5f9863b036,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,97,4,"[16, 3, 17, 10]",1,f978e5e9d6c888cf4327bb650cdeab02218b2122126e8ec18f510f036bcdcda7,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,98,4,"[10, 4, 0, 7]",1,6b3834cf7a87050206b9b98df6d482b52280a20a6bd653498add3f9ecbaf7d6b,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,1,99,4,"[9, 1, 8, 12]",0,1b94b5e095e714a1b51478fec7e039409293e9706e2676443dc4ca08c6754ba0,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed1.json
WBCIC_MI,3,2,0,4,"[8, 11, 2, 4]",2,2969341f5602b245bdfb70490bda47fc96f49c1a2d4b45bf7208f33e5ab85efa,True,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed2.json
WBCIC_MI,3,2,1,4,"[17, 16, 13, 14]",0,85871331e31238fcfb8cb5245e7fcd1f7a8bf8743cd6730b83a5b24f032282a7,True,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed2.json
WBCIC_MI,3,2,2,4,"[4, 12, 18, 14]",1,73a0fd23a433159fc8303ab59c1c7a672c80f11f2f6db764f27008ef6d4e9273,True,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed2.json
WBCIC_MI,3,2,3,4,"[13, 15, 19, 10]",0,2786699ab17d14fae20d7879472d5ca2ade0ffd6e005507a1b9a32208d7d445d,False,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/manifests/WBCIC_MI/random_pool_fold3_seed2.json
