comparison,task,target,feature_family,heldout_fold,training_scope,feature,standardized_coefficient,mean_coefficient,mean_absolute_coefficient,sign_consistency
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_probability_0,0.11737425533455055,-0.014881290415703774,0.06661363198313311,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_probability_1,-0.11737354121330346,0.014882135357023093,0.06661383432685883,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,delta_probability_0,0.024221296781067898,-0.00062141518192321,0.03872846629224247,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,delta_probability_1,-0.024219774285696716,0.0006226468781781291,0.03872771398917642,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_signed_logit_margin,-0.07433852675548268,-0.37942906192491066,0.37942906192491066,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_signed_logit_margin,-0.06405937683384372,-0.15590454687501987,0.15590454687501984,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,signed_margin_delta,0.009491447392866061,0.1091865234195589,0.10969493127757377,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_0,0.13467894158912916,0.045609181071849476,0.0555346854556214,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_1,0.17048548293528204,0.19805074970399944,0.19805074970399947,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_2,0.15076180344911636,0.16502877479251352,0.16502877479251352,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_3,-0.09898110365459227,-0.21238422158279757,0.21238422158279757,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_4,0.13588240166783574,0.0151242471923218,0.0658259395141279,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_5,-0.2466176118223326,-0.3258095870841756,0.3258095870841756,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_6,-0.20927718644554197,-0.3856340275649521,0.3856340275649521,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_7,0.16336021302157663,0.20335647174098487,0.20335647174098487,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_8,0.5325009791251588,0.23555947768429447,0.23555947768429447,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_9,0.009574755433584756,-0.08298925605614557,0.09314364846936199,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_10,-0.15227230936478453,-0.008170760457661007,0.10983226964742296,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_11,0.43654714211106366,0.41796357258848255,0.4179635725884826,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_12,-0.11452873903061882,0.01198066151431117,0.08088335317227884,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_13,-0.1855453880183674,-0.17819320156796636,0.17819320156796636,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_14,-0.23367465756159939,-0.15330637864433808,0.15330637864433805,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_15,0.2537322802760137,0.197571080857903,0.197571080857903,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_16,0.016408085935870797,0.02123994852558698,0.07246436449749115,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_17,-0.20231150968730413,-0.24669494216651425,0.24669494216651425,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_18,-0.3558139438138653,-0.1853323600861692,0.1853323600861692,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_19,0.04583096303038336,0.08272372867479277,0.08272372867479277,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_20,-0.05912910172073639,-0.0704497973690594,0.0704497973690594,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_21,-0.012273586676049381,-0.033631035462863085,0.04132339876207111,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_22,0.39107155032700025,0.25637372468195263,0.25637372468195263,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_23,0.1652872263070417,0.17461648147848016,0.17461648147848013,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_24,-0.22693124577058324,-0.08600579549910523,0.24492899068921745,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_25,-0.16620122361879686,-0.22395610254356657,0.22395610254356657,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_26,0.13391441643383664,0.3117515403764914,0.3117515403764914,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_27,0.13625732914763747,0.062060069736683376,0.06489296549124288,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_28,0.013465271527718916,0.005912587612311088,0.10390900746839557,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_29,0.17389405172283653,0.14646790460131093,0.14646790460131093,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_30,-0.23584723021664325,-0.19894919518862664,0.19894919518862667,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_31,0.0029053437759968322,-0.036759088137066874,0.056971430876688454,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_32,0.06461937488415942,0.029498118780737347,0.05132628173951359,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_33,-0.020691617097490886,-0.08737888380801898,0.09021085193437597,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_34,0.15912540103600994,0.1157791314408356,0.12076777876000082,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_35,0.23169240254855056,0.19377336414665486,0.19377336414665486,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_36,0.5607663774665489,0.5242708429468851,0.5242708429468851,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_37,-0.11599730709926112,-0.0009388343221165884,0.10337387182538875,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_38,0.052283039242453394,0.25764298513123174,0.25764298513123174,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_39,0.3197679315761664,0.29305223115074996,0.2930522311507499,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_40,-0.17286236141891137,-0.033693791551772975,0.10105426390715828,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_41,0.034299403297282816,0.07677902071714376,0.09646619704196045,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_42,0.03331992114130338,0.05129793677680953,0.05129793677680953,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_43,0.13785179434272876,0.06523874602774007,0.13569642364991286,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_44,0.05167275360958668,0.036858795206333984,0.06176443954250273,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_45,-0.1245928911754305,-0.019650341745765205,0.09901888097861432,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_46,0.19702446334770515,0.10944337779204964,0.10944337779204964,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_47,-0.0066607728251831515,0.030270571382783173,0.09951595589811499,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_48,-0.35810903547305295,-0.36715211845587864,0.3671521184558787,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_49,0.2856439836670679,0.22510171864163708,0.22510171864163708,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_50,0.12306663536380066,0.10329443144220452,0.10329443144220452,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_51,-0.1848608132470993,-0.286907048646159,0.28690704864615896,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_52,-0.061601825278622034,0.030313057127100463,0.06622708568568003,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_53,-0.14394383238009448,-0.13815270027736712,0.13815270027736712,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_54,-0.2270634592506774,-0.153334198445532,0.15333419844553203,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_55,-0.17433552119134585,-0.19704843883123532,0.19704843883123532,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_56,-0.17646895430967957,-0.16523252320881743,0.16523252320881743,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_57,0.14892394181789795,0.11222144488681854,0.12014423386124187,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_58,-0.11100194165194072,-0.040613506415657176,0.07935726874271393,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_59,0.0002670321611496409,0.06704778583346702,0.08243623650907192,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_60,0.284064815939933,0.23393191569038282,0.23393191569038288,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_61,0.0776726359252407,0.04780068293055611,0.07982104107868575,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_62,0.2980191825063584,0.34229758126419274,0.34229758126419274,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,b0_embedding_63,-0.1719039789191694,-0.1255720931256084,0.1255720931256084,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_0,0.02237818494514109,0.009598420365912796,0.12406469866920208,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_1,0.10154618915505693,0.11445949167761113,0.11445949167761113,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_2,0.19395300361363416,0.32725989351968576,0.3272598935196858,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_3,-0.1461059156357858,-0.024974668235131375,0.08248600951314353,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_4,0.05816265802597673,0.019270264673536132,0.05803788166937153,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_5,0.03192646012379218,-0.014492603799101594,0.057328510001036316,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_6,0.006951409563874323,0.054021898742260765,0.057973212627386625,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_7,0.18273985173349766,0.16059851922659552,0.16059851922659552,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_8,-0.0566083394941074,-0.021733736820799383,0.058446828287327744,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_9,0.06176783052426981,0.19639839605096876,0.19639839605096876,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_10,-0.17329479570576511,-0.25656858401996735,0.25656858401996735,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_11,-0.019084625856404722,-0.03972572958158371,0.07381240504659285,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_12,0.1726167690690087,0.13406224702454536,0.19214387671029234,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_13,-0.12974546534853476,-0.05568905860255391,0.0628575022456301,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_14,-0.3295884318350548,-0.29270312517482494,0.29270312517482494,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_15,-0.08447325677525186,-0.10903465104148227,0.10903465104148227,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_16,-0.07511446729203022,-0.10981464810524602,0.10981464810524602,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_17,0.08902306404325222,0.07897453666629475,0.08742559504156784,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_18,0.03529268450152185,0.046329247634827556,0.046329247634827556,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_19,0.1975047323872177,0.13838348201727008,0.1680748818911842,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_20,-0.34854887741869395,-0.2369884755222718,0.2369884755222718,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_21,-0.07200290285187994,-0.06873250619352392,0.06873250619352392,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_22,-0.060504012516752796,-0.03462164209608405,0.09633394331243372,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_23,0.23434853913078701,0.15783652136502702,0.15783652136502702,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_24,-0.04125007622384654,0.004779856126363745,0.055870001219070445,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_25,0.012727928227375365,0.03645840859816032,0.1029202580409786,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_26,-0.04359839970654486,-0.03267809759539583,0.11910194046674698,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_27,-0.13223814642095869,-0.12228706601239933,0.12228706601239933,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_28,0.08072206207237181,0.03782587331641833,0.04972134277311834,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_29,-0.019529192387887157,-0.0639435718906246,0.07299254391903828,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_30,-0.1533287193608971,-0.05748640619337858,0.07028761582495843,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_31,0.052539172046436274,0.05237988124397053,0.05406396462436843,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_32,-0.055940542241591784,0.027552357263274173,0.06982498548984095,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_33,0.007995900671195376,0.006420838949429843,0.04296223992861285,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_34,0.11530480365839374,0.11969711257155158,0.11969711257155158,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_35,-0.05419583769013991,0.07277843307636037,0.09445676815241634,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_36,-0.02344193642250391,-0.033853992130361193,0.05711549240927984,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_37,0.031489498781089004,-0.015635594771721256,0.11086428760141223,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_38,0.034004758182689186,-0.019982100525942962,0.05446529444194394,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_39,-0.04049888451643861,-0.0822526587409331,0.09668616181983188,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_40,-0.2975549960297544,-0.2541970099439454,0.2541970099439454,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_41,0.36172894389751453,0.17760530826169516,0.17760530826169516,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_42,0.08278828312297801,0.03942580783033993,0.042741737638619284,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_43,0.10081745665221727,0.052201905580022835,0.05871286290844567,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_44,0.18518742054479875,0.12086645434063606,0.12086645434063607,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_45,-0.03744730987975248,-0.01334737442625189,0.017774223787387067,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_46,-0.271584593811798,-0.14548833026071886,0.14548833026071886,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_47,0.16417508462265334,0.10488477601373898,0.10488477601373898,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_48,0.08814733092487548,0.15691674583974022,0.16344162508786847,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_49,-0.29384831966006736,-0.042963600404730476,0.14056659699889978,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_50,-0.2493300253733497,-0.16883149394563285,0.16883149394563285,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_51,0.032229353247477506,-0.0078815946106783,0.05023217632456012,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_52,0.05545090723494471,0.02774397514587477,0.09156410869892048,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_53,-0.11410072045325742,-0.10524837690949211,0.10847711834457721,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_54,0.02089484170803941,0.01263642717536841,0.04331097855540332,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_55,-0.0803510554311232,-0.0737944241739051,0.16136848785731048,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_56,0.18659721370293927,0.09975454982942838,0.11440322792895416,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_57,-0.037960386189131355,-0.07999614225689952,0.07999614225689952,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_58,0.131737912377066,0.03014027401665864,0.054888392430847574,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_59,0.1522880160850216,0.14611084467168536,0.14611084467168534,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_60,0.03685215065243122,0.00556455839057148,0.0268632937537772,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_61,0.059763991215858146,0.0913643466278441,0.0913643466278441,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_62,-0.18176472811885463,-0.21378135571887405,0.21378135571887405,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_63,-0.1944158567657509,-0.0906567086649542,0.19734622250386585,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_64,-0.1702936727842271,-0.20958910714281087,0.20958910714281087,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_65,0.22089794112336117,0.17636243045305716,0.17636243045305716,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_66,-0.042747208819806225,-0.07174833282964303,0.0807168506911844,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_67,-0.04092207626148848,0.029951593182641633,0.09922025379835783,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_68,0.0355098553873129,-0.08785599317206394,0.10673566797186787,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_69,0.1232548525320156,0.09430318201735312,0.10310420188981298,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_70,0.21503849559890426,0.03942369396111871,0.06659865139451127,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_71,-0.008963322053153098,-0.108969799535474,0.108969799535474,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_72,-0.00430022407558838,0.022564381221911213,0.06411184642822762,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_73,-0.17441165937239023,-0.07782658635428796,0.07782658635428798,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_74,-0.02574599581191127,-0.02115338944180304,0.08479227142029216,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_75,0.1892741282781716,0.196003733881318,0.196003733881318,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_76,-0.0995036484588325,-0.11815220469535173,0.11815220469535173,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_77,-0.1421366326775936,0.02914017423418972,0.08599482730522716,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_78,0.04264138899465241,0.07126923704957268,0.07126923704957268,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_79,-0.0372940095067162,-0.006634665530255381,0.06232181439383191,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_80,-0.06398428246722855,-0.08479584949587178,0.08479584949587177,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_81,-0.09127174913364815,0.0009242495786834948,0.048844246685937905,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_82,-0.00916383471877367,-0.10143278700640827,0.10143278700640827,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_83,0.11619562126171305,0.02787172040861414,0.07102257748986132,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_84,-0.4178606068167706,-0.29100869336020707,0.29100869336020707,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_85,-0.04037972778402816,0.05481320660925566,0.07096509772286694,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_86,-0.03681443083500882,0.04116430196188534,0.059695254716706246,0.6
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_87,0.09005192863189929,0.1825144445090037,0.20427162158745987,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_88,-0.1523382005425527,-0.2475832772750497,0.2475832772750497,1.0
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_89,0.0012756368564846368,-0.09767039081100119,0.09818064555359506,0.8
XS,WBCIC_MI,CLEAN_RESCUE_VS_HARM,F2,0,pooled_seeds,candidate_embedding_90,-0.16786119540775454,-0.14933318963808898,0.14933318963808898,1.0
