task,seed,fold,subject_id,candidate_name,B0_BA,candidate_BA,delta_BA,N_CC,N_RESCUE,N_HARM,N_WW,balanced_rescue_rate,balanced_harm_rate,identity_abs_error,status
OpenBMI_MI,0,2,1,LiteBN_X,0.69,0.69,0.0,59,10,10,21,0.1,0.1,0.0,PASS
OpenBMI_MI,0,2,1,LiteBN_XS,0.65,0.6799999999999999,0.029999999999999916,59,9,6,26,0.09,0.060000000000000005,7.632783294297951e-17,PASS
OpenBMI_MI,0,2,11,LiteBN_X,0.77,0.7,-0.07000000000000006,63,7,14,16,0.07,0.14,5.551115123125783e-17,PASS
OpenBMI_MI,0,2,11,LiteBN_XS,0.73,0.6599999999999999,-0.07000000000000006,63,3,10,24,0.03,0.1,5.551115123125783e-17,PASS
OpenBMI_MI,0,2,23,LiteBN_X,0.75,0.71,-0.040000000000000036,60,11,15,14,0.11,0.15,4.163336342344337e-17,PASS
OpenBMI_MI,0,2,23,LiteBN_XS,0.74,0.76,0.020000000000000018,67,9,7,17,0.09,0.06999999999999999,1.3877787807814457e-17,PASS
OpenBMI_MI,0,2,30,LiteBN_X,0.69,0.79,0.10000000000000009,59,20,10,11,0.2,0.1,8.326672684688674e-17,PASS
OpenBMI_MI,0,2,30,LiteBN_XS,0.75,0.77,0.020000000000000018,65,12,10,13,0.12000000000000001,0.1,1.3877787807814457e-17,PASS
OpenBMI_MI,0,2,48,LiteBN_X,0.64,0.67,0.030000000000000027,55,12,9,24,0.12000000000000001,0.09,1.3877787807814457e-17,PASS
OpenBMI_MI,0,2,48,LiteBN_XS,0.66,0.61,-0.050000000000000044,48,13,18,21,0.13,0.18,5.551115123125783e-17,PASS
OpenBMI_MI,0,2,50,LiteBN_X,0.65,0.58,-0.07000000000000006,47,11,18,24,0.11,0.18,6.938893903907228e-17,PASS
OpenBMI_MI,0,2,50,LiteBN_XS,0.63,0.61,-0.020000000000000018,44,17,19,20,0.17,0.19,2.7755575615628914e-17,PASS
OpenBMI_MI,0,2,52,LiteBN_X,0.81,0.8300000000000001,0.020000000000000018,73,10,8,9,0.1,0.08,1.3877787807814457e-17,PASS
OpenBMI_MI,0,2,52,LiteBN_XS,0.81,0.8,-0.010000000000000009,70,10,11,9,0.1,0.11,1.3877787807814457e-17,PASS
OpenBMI_MI,0,2,8,LiteBN_X,0.8400000000000001,0.86,0.019999999999999907,77,9,7,7,0.09,0.07,8.326672684688674e-17,PASS
OpenBMI_MI,0,2,8,LiteBN_XS,0.8500000000000001,0.86,0.009999999999999898,77,9,8,6,0.09,0.08,9.71445146547012e-17,PASS
OpenBMI_MI,0,3,10,LiteBN_X,0.76,0.73,-0.030000000000000027,62,11,14,13,0.11,0.14,1.3877787807814457e-17,PASS
OpenBMI_MI,0,3,10,LiteBN_XS,0.81,0.67,-0.14,59,8,22,11,0.08,0.22,0.0,PASS
OpenBMI_MI,0,3,16,LiteBN_X,0.89,0.95,0.05999999999999994,88,7,1,4,0.07,0.01,6.245004513516506e-17,PASS
OpenBMI_MI,0,3,16,LiteBN_XS,0.87,0.95,0.07999999999999996,85,10,2,3,0.1,0.02,4.163336342344337e-17,PASS
OpenBMI_MI,0,3,19,LiteBN_X,0.79,0.72,-0.07000000000000006,65,7,14,14,0.06999999999999999,0.14,4.163336342344337e-17,PASS
OpenBMI_MI,0,3,19,LiteBN_XS,0.78,0.69,-0.09000000000000008,63,6,15,16,0.06,0.15,8.326672684688674e-17,PASS
OpenBMI_MI,0,3,22,LiteBN_X,0.6699999999999999,0.72,0.050000000000000044,57,15,10,18,0.15,0.1,5.551115123125783e-17,PASS
OpenBMI_MI,0,3,22,LiteBN_XS,0.7,0.73,0.030000000000000027,61,12,9,18,0.12,0.09000000000000001,4.163336342344337e-17,PASS
OpenBMI_MI,0,3,27,LiteBN_X,0.9299999999999999,0.87,-0.05999999999999994,86,1,7,6,0.01,0.07,6.245004513516506e-17,PASS
OpenBMI_MI,0,3,27,LiteBN_XS,0.95,0.86,-0.08999999999999997,85,1,10,4,0.01,0.1,4.163336342344337e-17,PASS
OpenBMI_MI,0,3,34,LiteBN_X,0.63,0.62,-0.010000000000000009,53,9,10,28,0.09,0.1,0.0,PASS
OpenBMI_MI,0,3,34,LiteBN_XS,0.61,0.64,0.030000000000000027,49,15,12,24,0.15000000000000002,0.12,0.0,PASS
OpenBMI_MI,0,3,45,LiteBN_X,0.79,0.74,-0.050000000000000044,66,8,13,13,0.08,0.13,4.163336342344337e-17,PASS
OpenBMI_MI,0,3,45,LiteBN_XS,0.74,0.75,0.010000000000000009,62,13,12,13,0.13,0.12,0.0,PASS
OpenBMI_MI,0,3,49,LiteBN_X,0.87,0.8,-0.06999999999999995,77,3,10,10,0.03,0.1,5.551115123125783e-17,PASS
OpenBMI_MI,0,3,49,LiteBN_XS,0.84,0.76,-0.07999999999999996,74,2,10,14,0.02,0.1,4.163336342344337e-17,PASS
OpenBMI_MI,0,4,20,LiteBN_X,0.8999999999999999,0.89,-0.009999999999999898,85,4,5,6,0.04,0.05,1.0408340855860843e-16,PASS
OpenBMI_MI,0,4,20,LiteBN_XS,0.9099999999999999,0.8999999999999999,-0.010000000000000009,87,3,4,6,0.03,0.04,6.938893903907228e-18,PASS
OpenBMI_MI,0,4,21,LiteBN_X,0.9,0.97,0.06999999999999995,90,7,0,3,0.07,0.0,5.551115123125783e-17,PASS
OpenBMI_MI,0,4,21,LiteBN_XS,0.9099999999999999,0.96,0.050000000000000044,89,7,2,2,0.07,0.02,4.163336342344337e-17,PASS
OpenBMI_MI,0,4,41,LiteBN_X,0.79,0.76,-0.030000000000000027,69,7,10,14,0.07,0.1,2.7755575615628914e-17,PASS
OpenBMI_MI,0,4,41,LiteBN_XS,0.77,0.77,0.0,65,12,12,11,0.12,0.12000000000000001,1.3877787807814457e-17,PASS
OpenBMI_MI,0,4,44,LiteBN_X,0.87,0.8400000000000001,-0.029999999999999916,80,4,7,9,0.04,0.07,9.020562075079397e-17,PASS
OpenBMI_MI,0,4,44,LiteBN_XS,0.84,0.85,0.010000000000000009,78,7,6,9,0.06999999999999999,0.06,1.3877787807814457e-17,PASS
OpenBMI_MI,0,4,46,LiteBN_X,0.6799999999999999,0.66,-0.019999999999999907,64,2,4,30,0.02,0.04,9.367506770274758e-17,PASS
OpenBMI_MI,0,4,46,LiteBN_XS,0.69,0.74,0.050000000000000044,67,7,2,24,0.07,0.02,4.163336342344337e-17,PASS
OpenBMI_MI,0,4,53,LiteBN_X,0.7,0.73,0.030000000000000027,66,7,4,23,0.07,0.04,2.0816681711721685e-17,PASS
OpenBMI_MI,0,4,53,LiteBN_XS,0.8200000000000001,0.78,-0.040000000000000036,75,3,7,15,0.03,0.07,2.7755575615628914e-17,PASS
OpenBMI_MI,0,4,7,LiteBN_X,0.6699999999999999,0.77,0.10000000000000009,56,21,11,12,0.21000000000000002,0.11,6.938893903907228e-17,PASS
OpenBMI_MI,0,4,7,LiteBN_XS,0.73,0.78,0.050000000000000044,65,13,8,14,0.13,0.08,4.163336342344337e-17,PASS
OpenBMI_MI,0,4,9,LiteBN_X,0.6699999999999999,0.75,0.08000000000000007,57,18,10,15,0.18,0.1,8.326672684688674e-17,PASS
OpenBMI_MI,0,4,9,LiteBN_XS,0.6,0.74,0.14,49,25,11,15,0.25,0.11,0.0,PASS
OpenBMI_MI,1,0,15,LiteBN_XS,0.86,0.89,0.030000000000000027,79,10,7,4,0.09999999999999999,0.07,4.163336342344337e-17,PASS
OpenBMI_MI,1,0,3,LiteBN_XS,0.94,0.8500000000000001,-0.08999999999999986,82,3,12,3,0.03,0.12000000000000001,1.5265566588595902e-16,PASS
OpenBMI_MI,1,0,32,LiteBN_XS,0.75,0.75,0.0,67,8,8,17,0.08,0.08,0.0,PASS
OpenBMI_MI,1,0,33,LiteBN_XS,0.9099999999999999,0.86,-0.04999999999999993,85,1,6,8,0.01,0.06,6.245004513516506e-17,PASS
OpenBMI_MI,1,0,38,LiteBN_XS,0.75,0.75,0.0,64,11,11,14,0.11,0.11,0.0,PASS
OpenBMI_MI,1,0,47,LiteBN_XS,0.8799999999999999,0.76,-0.11999999999999988,67,9,21,3,0.09,0.21,1.1102230246251565e-16,PASS
OpenBMI_MI,1,0,5,LiteBN_XS,0.72,0.77,0.050000000000000044,65,12,7,16,0.12000000000000001,0.07,4.163336342344337e-17,PASS
OpenBMI_MI,1,0,6,LiteBN_XS,0.97,0.8799999999999999,-0.09000000000000008,87,1,10,2,0.01,0.1,6.938893903907228e-17,PASS
OpenBMI_MI,1,1,14,LiteBN_XS,0.71,0.77,0.06000000000000005,62,15,9,14,0.15,0.09000000000000001,6.938893903907228e-17,PASS
OpenBMI_MI,1,1,2,LiteBN_XS,0.75,0.84,0.08999999999999997,69,15,6,10,0.15,0.06,2.7755575615628914e-17,PASS
OpenBMI_MI,1,1,26,LiteBN_XS,0.87,0.85,-0.020000000000000018,78,7,9,6,0.07,0.09,2.7755575615628914e-17,PASS
OpenBMI_MI,1,1,28,LiteBN_XS,0.94,0.9099999999999999,-0.030000000000000027,89,2,5,4,0.02,0.05,2.42861286636753e-17,PASS
OpenBMI_MI,1,1,31,LiteBN_XS,0.8,0.79,-0.010000000000000009,72,7,8,13,0.07,0.08,1.3877787807814457e-17,PASS
OpenBMI_MI,1,1,35,LiteBN_XS,0.8400000000000001,0.74,-0.10000000000000009,74,0,10,16,0.0,0.1,8.326672684688674e-17,PASS
OpenBMI_MI,1,1,40,LiteBN_XS,0.8200000000000001,0.69,-0.13000000000000012,62,7,20,11,0.07,0.2,1.1102230246251565e-16,PASS
OpenBMI_MI,1,1,43,LiteBN_XS,0.8899999999999999,0.8,-0.08999999999999986,73,7,16,4,0.07,0.16,1.3877787807814457e-16,PASS
OpenBMI_MI,1,2,1,LiteBN_XS,0.75,0.68,-0.06999999999999995,62,6,13,19,0.06,0.13,5.551115123125783e-17,PASS
OpenBMI_MI,1,2,11,LiteBN_XS,0.6699999999999999,0.67,1.1102230246251565e-16,54,13,13,20,0.13,0.13,1.1102230246251565e-16,PASS
OpenBMI_MI,1,2,23,LiteBN_XS,0.78,0.71,-0.07000000000000006,65,6,13,16,0.06,0.13,5.551115123125783e-17,PASS
OpenBMI_MI,1,2,30,LiteBN_XS,0.59,0.76,0.17000000000000004,51,25,8,16,0.25,0.08,5.551115123125783e-17,PASS
OpenBMI_MI,1,2,48,LiteBN_XS,0.6,0.63,0.030000000000000027,47,16,13,24,0.16,0.13,2.7755575615628914e-17,PASS
OpenBMI_MI,1,2,50,LiteBN_XS,0.63,0.51,-0.12,34,17,29,20,0.17,0.29,2.7755575615628914e-17,PASS
OpenBMI_MI,1,2,52,LiteBN_XS,0.8,0.73,-0.07000000000000006,68,5,12,15,0.05,0.12000000000000001,5.551115123125783e-17,PASS
OpenBMI_MI,1,2,8,LiteBN_XS,0.81,0.81,0.0,73,8,8,11,0.08,0.08,0.0,PASS
OpenBMI_MI,1,3,10,LiteBN_XS,0.79,0.71,-0.08000000000000007,57,14,22,7,0.14,0.22,8.326672684688674e-17,PASS
OpenBMI_MI,1,3,16,LiteBN_XS,0.8899999999999999,0.9299999999999999,0.040000000000000036,85,8,4,3,0.08,0.04,3.469446951953614e-17,PASS
OpenBMI_MI,1,3,19,LiteBN_XS,0.75,0.67,-0.07999999999999996,60,7,15,18,0.06999999999999999,0.15,4.163336342344337e-17,PASS
OpenBMI_MI,1,3,22,LiteBN_XS,0.65,0.6799999999999999,0.029999999999999916,56,12,9,23,0.12,0.09,8.326672684688674e-17,PASS
OpenBMI_MI,1,3,27,LiteBN_XS,0.8899999999999999,0.9299999999999999,0.040000000000000036,88,5,1,6,0.05,0.01,3.469446951953614e-17,PASS
OpenBMI_MI,1,3,34,LiteBN_XS,0.64,0.64,0.0,56,8,8,28,0.08,0.08,0.0,PASS
OpenBMI_MI,1,3,45,LiteBN_XS,0.76,0.6699999999999999,-0.09000000000000008,52,15,24,9,0.15,0.24000000000000002,5.551115123125783e-17,PASS
OpenBMI_MI,1,3,49,LiteBN_XS,0.81,0.78,-0.030000000000000027,70,8,11,11,0.08,0.11,2.7755575615628914e-17,PASS
OpenBMI_MI,1,4,20,LiteBN_XS,0.8899999999999999,0.85,-0.039999999999999925,83,2,6,9,0.02,0.060000000000000005,8.326672684688674e-17,PASS
OpenBMI_MI,1,4,21,LiteBN_XS,0.91,0.8300000000000001,-0.07999999999999996,78,5,13,4,0.05,0.13,4.163336342344337e-17,PASS
OpenBMI_MI,1,4,41,LiteBN_XS,0.73,0.72,-0.010000000000000009,59,13,14,14,0.13,0.13999999999999999,2.7755575615628914e-17,PASS
OpenBMI_MI,1,4,44,LiteBN_XS,0.8300000000000001,0.6699999999999999,-0.16000000000000014,67,0,16,17,0.0,0.16,1.3877787807814457e-16,PASS
OpenBMI_MI,1,4,46,LiteBN_XS,0.6599999999999999,0.63,-0.029999999999999916,59,4,7,30,0.04,0.06999999999999999,7.632783294297951e-17,PASS
OpenBMI_MI,1,4,53,LiteBN_XS,0.78,0.68,-0.09999999999999998,66,2,12,20,0.02,0.12,1.3877787807814457e-17,PASS
OpenBMI_MI,1,4,7,LiteBN_XS,0.72,0.71,-0.010000000000000009,58,13,14,15,0.13,0.13999999999999999,2.7755575615628914e-17,PASS
OpenBMI_MI,1,4,9,LiteBN_XS,0.6000000000000001,0.53,-0.07000000000000006,44,9,16,31,0.09000000000000001,0.16,6.938893903907228e-17,PASS
OpenBMI_MI,2,0,15,LiteBN_XS,0.87,0.85,-0.020000000000000018,77,8,10,5,0.08,0.09999999999999999,2.7755575615628914e-17,PASS
OpenBMI_MI,2,0,3,LiteBN_XS,0.88,0.91,0.030000000000000027,84,7,4,5,0.07,0.04,2.0816681711721685e-17,PASS
OpenBMI_MI,2,0,32,LiteBN_XS,0.78,0.71,-0.07000000000000006,65,6,13,16,0.060000000000000005,0.13,5.551115123125783e-17,PASS
OpenBMI_MI,2,0,33,LiteBN_XS,0.9,0.8999999999999999,-1.1102230246251565e-16,84,6,6,4,0.06,0.06,1.1102230246251565e-16,PASS
OpenBMI_MI,2,0,38,LiteBN_XS,0.74,0.6,-0.14,56,4,18,22,0.04,0.18,2.7755575615628914e-17,PASS
OpenBMI_MI,2,0,47,LiteBN_XS,0.9,0.74,-0.16000000000000003,67,7,23,3,0.06999999999999999,0.23,0.0,PASS
OpenBMI_MI,2,0,5,LiteBN_XS,0.79,0.72,-0.07000000000000006,63,9,16,12,0.09,0.16,5.551115123125783e-17,PASS
OpenBMI_MI,2,0,6,LiteBN_XS,0.9199999999999999,0.9299999999999999,0.010000000000000009,88,5,4,3,0.05,0.04,6.938893903907228e-18,PASS
OpenBMI_MI,2,1,14,LiteBN_XS,0.7,0.7,0.0,61,9,9,21,0.09,0.09,0.0,PASS
OpenBMI_MI,2,1,2,LiteBN_XS,0.7,0.75,0.050000000000000044,61,14,9,16,0.14,0.09,2.7755575615628914e-17,PASS
OpenBMI_MI,2,1,26,LiteBN_XS,0.84,0.9299999999999999,0.08999999999999997,81,12,3,4,0.12000000000000001,0.03,4.163336342344337e-17,PASS
OpenBMI_MI,2,1,28,LiteBN_XS,0.9099999999999999,0.9099999999999999,0.0,87,4,4,5,0.04,0.04,0.0,PASS
OpenBMI_MI,2,1,31,LiteBN_XS,0.85,0.8300000000000001,-0.019999999999999907,78,5,7,10,0.05,0.06999999999999999,8.326672684688674e-17,PASS
OpenBMI_MI,2,1,35,LiteBN_XS,0.81,0.8899999999999999,0.07999999999999985,78,11,3,8,0.11,0.03,1.5265566588595902e-16,PASS
OpenBMI_MI,2,1,40,LiteBN_XS,0.8300000000000001,0.72,-0.1100000000000001,63,9,20,8,0.09,0.19999999999999998,1.1102230246251565e-16,PASS
OpenBMI_MI,2,1,43,LiteBN_XS,0.85,0.86,0.010000000000000009,77,9,8,6,0.09000000000000001,0.08,0.0,PASS
OpenBMI_MI,2,2,1,LiteBN_XS,0.64,0.71,0.06999999999999995,61,10,3,26,0.1,0.03,5.551115123125783e-17,PASS
OpenBMI_MI,2,2,11,LiteBN_XS,0.6799999999999999,0.69,0.010000000000000009,60,9,8,23,0.09000000000000001,0.08,0.0,PASS
OpenBMI_MI,2,2,23,LiteBN_XS,0.73,0.73,0.0,61,12,12,15,0.12,0.12,0.0,PASS
OpenBMI_MI,2,2,30,LiteBN_XS,0.78,0.73,-0.050000000000000044,64,9,14,13,0.09,0.13999999999999999,5.551115123125783e-17,PASS
OpenBMI_MI,2,2,48,LiteBN_XS,0.62,0.73,0.10999999999999999,53,20,9,18,0.2,0.09000000000000001,1.3877787807814457e-17,PASS
OpenBMI_MI,2,2,50,LiteBN_XS,0.53,0.6,0.06999999999999995,47,13,6,34,0.13,0.060000000000000005,5.551115123125783e-17,PASS
OpenBMI_MI,2,2,52,LiteBN_XS,0.78,0.73,-0.050000000000000044,65,8,13,14,0.08,0.13,4.163336342344337e-17,PASS
OpenBMI_MI,2,2,8,LiteBN_XS,0.85,0.8,-0.04999999999999993,74,6,11,9,0.060000000000000005,0.11,6.245004513516506e-17,PASS
OpenBMI_MI,2,3,10,LiteBN_XS,0.6699999999999999,0.71,0.040000000000000036,50,21,17,12,0.21000000000000002,0.17,2.7755575615628914e-17,PASS
OpenBMI_MI,2,3,16,LiteBN_XS,0.86,0.94,0.07999999999999996,86,8,0,6,0.08,0.0,4.163336342344337e-17,PASS
OpenBMI_MI,2,3,19,LiteBN_XS,0.7,0.67,-0.029999999999999916,63,4,7,26,0.04,0.06999999999999999,7.632783294297951e-17,PASS
OpenBMI_MI,2,3,22,LiteBN_XS,0.7,0.69,-0.010000000000000009,55,14,15,16,0.14,0.15,2.7755575615628914e-17,PASS
OpenBMI_MI,2,3,27,LiteBN_XS,0.94,0.91,-0.029999999999999916,89,2,5,4,0.02,0.05,8.673617379884035e-17,PASS
OpenBMI_MI,2,3,34,LiteBN_XS,0.69,0.66,-0.029999999999999916,57,9,12,22,0.09000000000000001,0.12000000000000001,8.326672684688674e-17,PASS
OpenBMI_MI,2,3,45,LiteBN_XS,0.79,0.73,-0.06000000000000005,67,6,12,15,0.06,0.12,5.551115123125783e-17,PASS
OpenBMI_MI,2,3,49,LiteBN_XS,0.84,0.81,-0.029999999999999916,76,5,8,11,0.05,0.08,8.326672684688674e-17,PASS
OpenBMI_MI,2,4,20,LiteBN_XS,0.9,0.79,-0.10999999999999999,74,5,16,5,0.05,0.16,1.3877787807814457e-17,PASS
OpenBMI_MI,2,4,21,LiteBN_XS,0.9199999999999999,0.96,0.040000000000000036,92,4,0,4,0.04,0.0,3.469446951953614e-17,PASS
OpenBMI_MI,2,4,41,LiteBN_XS,0.76,0.79,0.030000000000000027,67,12,9,12,0.12,0.09,2.7755575615628914e-17,PASS
OpenBMI_MI,2,4,44,LiteBN_XS,0.84,0.8799999999999999,0.039999999999999925,81,7,3,9,0.06999999999999999,0.03,6.938893903907228e-17,PASS
OpenBMI_MI,2,4,46,LiteBN_XS,0.66,0.6799999999999999,0.019999999999999907,61,7,5,27,0.07,0.05,9.71445146547012e-17,PASS
OpenBMI_MI,2,4,53,LiteBN_XS,0.7,0.76,0.06000000000000005,67,9,3,21,0.09,0.03,5.551115123125783e-17,PASS
OpenBMI_MI,2,4,7,LiteBN_XS,0.76,0.79,0.030000000000000027,69,10,7,14,0.1,0.07,2.7755575615628914e-17,PASS
OpenBMI_MI,2,4,9,LiteBN_XS,0.74,0.71,-0.030000000000000027,57,14,17,12,0.13999999999999999,0.16999999999999998,2.7755575615628914e-17,PASS
OpenBMI_SSVEP,0,0,15,LiteBN_X,0.35,0.56,0.21000000000000008,18,38,17,27,0.38,0.16999999999999998,5.551115123125783e-17,PASS
OpenBMI_SSVEP,0,0,15,LiteBN_XS,0.35,0.96,0.61,34,62,1,3,0.62,0.01,0.0,PASS
OpenBMI_SSVEP,0,0,3,LiteBN_X,1.0,1.0,0.0,100,0,0,0,0.0,0.0,0.0,PASS
OpenBMI_SSVEP,0,0,3,LiteBN_XS,1.0,1.0,0.0,100,0,0,0,0.0,0.0,0.0,PASS
OpenBMI_SSVEP,0,0,32,LiteBN_X,0.74,0.82,0.07999999999999996,69,13,5,13,0.13,0.05,4.163336342344337e-17,PASS
OpenBMI_SSVEP,0,0,32,LiteBN_XS,0.74,0.8200000000000001,0.08000000000000007,69,13,5,13,0.13,0.05,6.938893903907228e-17,PASS
OpenBMI_SSVEP,0,0,33,LiteBN_X,0.96,0.99,0.030000000000000027,95,4,1,0,0.04,0.01,2.7755575615628914e-17,PASS
OpenBMI_SSVEP,0,0,33,LiteBN_XS,0.96,0.98,0.020000000000000018,94,4,2,0,0.04,0.02,1.734723475976807e-17,PASS
OpenBMI_SSVEP,0,0,38,LiteBN_X,0.97,0.98,0.010000000000000009,96,2,1,1,0.02,0.01,8.673617379884035e-18,PASS
OpenBMI_SSVEP,0,0,38,LiteBN_XS,0.97,0.96,-0.010000000000000009,95,1,2,2,0.01,0.02,8.673617379884035e-18,PASS
OpenBMI_SSVEP,0,0,47,LiteBN_X,0.97,0.97,0.0,96,1,1,2,0.01,0.01,0.0,PASS
OpenBMI_SSVEP,0,0,47,LiteBN_XS,0.97,0.96,-0.010000000000000009,95,1,2,2,0.01,0.02,8.673617379884035e-18,PASS
OpenBMI_SSVEP,0,0,5,LiteBN_X,0.81,0.89,0.07999999999999996,77,12,4,7,0.12,0.04,2.7755575615628914e-17,PASS
OpenBMI_SSVEP,0,0,5,LiteBN_XS,0.81,0.9,0.08999999999999997,78,12,3,7,0.12,0.03,2.7755575615628914e-17,PASS
OpenBMI_SSVEP,0,0,6,LiteBN_X,0.99,1.0,0.010000000000000009,99,1,0,0,0.01,0.0,8.673617379884035e-18,PASS
OpenBMI_SSVEP,0,0,6,LiteBN_XS,0.99,0.99,0.0,98,1,1,0,0.01,0.01,0.0,PASS
OpenBMI_SSVEP,0,1,14,LiteBN_X,0.78,0.81,0.030000000000000027,67,14,11,8,0.14,0.11,1.3877787807814457e-17,PASS
OpenBMI_SSVEP,0,1,14,LiteBN_XS,0.78,0.79,0.010000000000000009,66,13,12,9,0.13,0.12,0.0,PASS
OpenBMI_SSVEP,0,1,2,LiteBN_X,0.9299999999999999,0.95,0.020000000000000018,90,5,3,2,0.05,0.03,1.3877787807814457e-17,PASS
OpenBMI_SSVEP,0,1,2,LiteBN_XS,0.9299999999999999,0.96,0.030000000000000027,90,6,3,1,0.06,0.03,2.7755575615628914e-17,PASS
OpenBMI_SSVEP,0,1,26,LiteBN_X,0.99,1.0,0.010000000000000009,99,1,0,0,0.01,0.0,8.673617379884035e-18,PASS
OpenBMI_SSVEP,0,1,26,LiteBN_XS,0.99,1.0,0.010000000000000009,99,1,0,0,0.01,0.0,8.673617379884035e-18,PASS
OpenBMI_SSVEP,0,1,28,LiteBN_X,0.96,0.98,0.020000000000000018,95,3,1,1,0.03,0.01,2.0816681711721685e-17,PASS
OpenBMI_SSVEP,0,1,28,LiteBN_XS,0.96,0.99,0.030000000000000027,95,4,1,0,0.04,0.01,2.7755575615628914e-17,PASS
OpenBMI_SSVEP,0,1,31,LiteBN_X,1.0,1.0,0.0,100,0,0,0,0.0,0.0,0.0,PASS
OpenBMI_SSVEP,0,1,31,LiteBN_XS,1.0,1.0,0.0,100,0,0,0,0.0,0.0,0.0,PASS
OpenBMI_SSVEP,0,1,35,LiteBN_X,0.64,0.8800000000000001,0.2400000000000001,56,32,8,4,0.32,0.08,1.1102230246251565e-16,PASS
OpenBMI_SSVEP,0,1,35,LiteBN_XS,0.64,0.87,0.22999999999999998,56,31,8,5,0.31,0.08,0.0,PASS
OpenBMI_SSVEP,0,1,40,LiteBN_X,0.98,0.81,-0.16999999999999993,81,0,17,2,0.0,0.16999999999999998,5.551115123125783e-17,PASS
OpenBMI_SSVEP,0,1,40,LiteBN_XS,0.98,0.87,-0.10999999999999999,87,0,11,2,0.0,0.11,1.3877787807814457e-17,PASS
OpenBMI_SSVEP,0,1,43,LiteBN_X,1.0,1.0,0.0,100,0,0,0,0.0,0.0,0.0,PASS
OpenBMI_SSVEP,0,1,43,LiteBN_XS,1.0,1.0,0.0,100,0,0,0,0.0,0.0,0.0,PASS
OpenBMI_SSVEP,0,2,1,LiteBN_X,0.8500000000000001,0.8699999999999999,0.019999999999999796,81,6,4,9,0.060000000000000005,0.04,2.0816681711721685e-16,PASS
OpenBMI_SSVEP,0,2,1,LiteBN_XS,0.8500000000000001,0.8799999999999999,0.029999999999999805,82,6,3,9,0.060000000000000005,0.03,2.0122792321330962e-16,PASS
OpenBMI_SSVEP,0,2,11,LiteBN_X,1.0,1.0,0.0,100,0,0,0,0.0,0.0,0.0,PASS
OpenBMI_SSVEP,0,2,11,LiteBN_XS,1.0,1.0,0.0,100,0,0,0,0.0,0.0,0.0,PASS
OpenBMI_SSVEP,0,2,23,LiteBN_X,0.43000000000000005,0.49,0.05999999999999994,26,23,17,34,0.23,0.17,5.551115123125783e-17,PASS
OpenBMI_SSVEP,0,2,23,LiteBN_XS,0.43000000000000005,0.6499999999999999,0.21999999999999986,37,28,6,29,0.27999999999999997,0.060000000000000005,1.1102230246251565e-16,PASS
OpenBMI_SSVEP,0,2,30,LiteBN_X,0.8200000000000001,0.84,0.019999999999999907,80,4,2,14,0.04,0.02,9.367506770274758e-17,PASS
OpenBMI_SSVEP,0,2,30,LiteBN_XS,0.8200000000000001,0.88,0.05999999999999994,80,8,2,10,0.08,0.02,5.551115123125783e-17,PASS
OpenBMI_SSVEP,0,2,48,LiteBN_X,0.99,0.99,0.0,99,0,0,1,0.0,0.0,0.0,PASS
OpenBMI_SSVEP,0,2,48,LiteBN_XS,0.99,0.99,0.0,99,0,0,1,0.0,0.0,0.0,PASS
OpenBMI_SSVEP,0,2,50,LiteBN_X,0.95,0.93,-0.019999999999999907,92,1,3,4,0.01,0.03,9.020562075079397e-17,PASS
OpenBMI_SSVEP,0,2,50,LiteBN_XS,0.95,0.95,0.0,93,2,2,3,0.02,0.02,0.0,PASS
OpenBMI_SSVEP,0,2,52,LiteBN_X,0.9299999999999999,1.0,0.07000000000000006,93,7,0,0,0.07,0.0,5.551115123125783e-17,PASS
OpenBMI_SSVEP,0,2,52,LiteBN_XS,0.9299999999999999,0.98,0.050000000000000044,91,7,2,0,0.07,0.02,4.163336342344337e-17,PASS
OpenBMI_SSVEP,0,2,8,LiteBN_X,0.89,0.88,-0.010000000000000009,84,4,5,7,0.04,0.05,6.938893903907228e-18,PASS
OpenBMI_SSVEP,0,2,8,LiteBN_XS,0.89,0.9199999999999999,0.029999999999999916,86,6,3,5,0.06,0.03,8.326672684688674e-17,PASS
OpenBMI_SSVEP,0,3,10,LiteBN_X,1.0,1.0,0.0,100,0,0,0,0.0,0.0,0.0,PASS
OpenBMI_SSVEP,0,3,10,LiteBN_XS,1.0,1.0,0.0,100,0,0,0,0.0,0.0,0.0,PASS
OpenBMI_SSVEP,0,3,16,LiteBN_X,1.0,1.0,0.0,100,0,0,0,0.0,0.0,0.0,PASS
OpenBMI_SSVEP,0,3,16,LiteBN_XS,1.0,1.0,0.0,100,0,0,0,0.0,0.0,0.0,PASS
OpenBMI_SSVEP,0,3,19,LiteBN_X,0.97,0.94,-0.030000000000000027,92,2,5,1,0.02,0.05,2.42861286636753e-17,PASS
OpenBMI_SSVEP,0,3,19,LiteBN_XS,0.97,0.99,0.020000000000000018,97,2,0,1,0.02,0.0,1.734723475976807e-17,PASS
OpenBMI_SSVEP,0,3,22,LiteBN_X,0.77,0.85,0.07999999999999996,71,14,6,9,0.14,0.06,5.551115123125783e-17,PASS
OpenBMI_SSVEP,0,3,22,LiteBN_XS,0.77,0.7500000000000001,-0.019999999999999907,66,9,11,14,0.09,0.11,9.71445146547012e-17,PASS
