dataset,fold,seed,epoch,step,task_gradient_norm,task_clip_scale,task_step_norm,bn_max_displacement
OpenBMI,4,0,2,129,3.980302333831787,1.0,0.001298458781093359,0.0
OpenBMI,4,0,2,130,3.130573034286499,1.0,0.001310988562181592,0.0
OpenBMI,4,0,2,131,3.537508726119995,1.0,0.0013501514913514256,0.0
OpenBMI,4,0,2,132,2.8035144805908203,1.0,0.0013981681549921632,0.0
OpenBMI,4,0,2,133,2.949187755584717,1.0,0.0013579754158854485,0.0
OpenBMI,4,0,2,134,2.871136426925659,1.0,0.0013746768236160278,0.0
OpenBMI,4,0,2,135,2.1939549446105957,1.0,0.0012974911369383335,0.0
OpenBMI,4,0,2,136,2.8900339603424072,1.0,0.0012924440670758486,0.0
OpenBMI,4,0,2,137,3.188904047012329,1.0,0.0012808394385501742,0.0
OpenBMI,4,0,2,138,3.391718626022339,1.0,0.0013188222656026483,0.0
WBCIC,0,0,1,1,1.4091447591781616,1.0,0.005539226345717907,0.0
WBCIC,0,0,1,2,1.222784161567688,1.0,0.003962954040616751,0.0
WBCIC,0,0,1,3,0.9335553050041199,1.0,0.0032865386456251144,0.0
WBCIC,0,0,1,4,1.4073249101638794,1.0,0.0029384864028543234,0.0
WBCIC,0,0,1,5,1.9202849864959717,1.0,0.002744053490459919,0.0
WBCIC,0,0,1,6,0.9696418642997742,1.0,0.0025469912216067314,0.0
WBCIC,0,0,1,7,1.094450831413269,1.0,0.002415942959487438,0.0
WBCIC,0,0,1,8,1.5778837203979492,1.0,0.0024843811988830566,0.0
WBCIC,0,0,1,9,1.25075364112854,1.0,0.0025128854904323816,0.0
WBCIC,0,0,1,10,1.4467633962631226,1.0,0.0026877650525420904,0.0
WBCIC,0,0,1,11,1.1676390171051025,1.0,0.0025574727915227413,0.0
WBCIC,0,0,1,12,1.06094229221344,1.0,0.0025910332333296537,0.0
WBCIC,0,0,1,13,0.9876024127006531,1.0,0.002338825725018978,0.0
WBCIC,0,0,1,14,1.312447428703308,1.0,0.002338726306334138,0.0
WBCIC,0,0,1,15,1.0930700302124023,1.0,0.0024081114679574966,0.0
WBCIC,0,0,1,16,1.399329662322998,1.0,0.00228418642655015,0.0
WBCIC,0,0,1,17,2.300821542739868,1.0,0.002238902961835265,0.0
WBCIC,0,0,1,18,1.2979886531829834,1.0,0.0022516425233334303,0.0
WBCIC,0,0,1,19,1.967671513557434,1.0,0.0021457744296640158,0.0
WBCIC,0,0,1,20,1.375630259513855,1.0,0.002162361051887274,0.0
WBCIC,0,0,1,21,1.4759207963943481,1.0,0.0019816136918962,0.0
WBCIC,0,0,1,22,1.1055554151535034,1.0,0.0019831114914268255,0.0
WBCIC,0,0,1,23,2.8670294284820557,1.0,0.0018653413280844688,0.0
WBCIC,0,0,1,24,1.2931662797927856,1.0,0.0018646426033228636,0.0
WBCIC,0,0,1,25,1.6432456970214844,1.0,0.001877781585790217,0.0
WBCIC,0,0,1,26,1.9446041584014893,1.0,0.0018677475163713098,0.0
WBCIC,0,0,1,27,1.055835247039795,1.0,0.0018443478038534522,0.0
WBCIC,0,0,1,28,1.355560541152954,1.0,0.0018420559354126453,0.0
WBCIC,0,0,1,29,2.2289845943450928,1.0,0.0017868001013994217,0.0
WBCIC,0,0,1,30,1.9903253316879272,1.0,0.0017100066179409623,0.0
WBCIC,0,0,1,31,1.5020476579666138,1.0,0.001723790424875915,0.0
WBCIC,0,0,1,32,1.4316741228103638,1.0,0.0017309000249952078,0.0
WBCIC,0,0,1,33,2.5070266723632812,1.0,0.0017117252573370934,0.0
WBCIC,0,0,1,34,1.0004488229751587,1.0,0.0017385459505021572,0.0
WBCIC,0,0,1,35,1.3046767711639404,1.0,0.0016894562868401408,0.0
WBCIC,0,0,1,36,1.1955515146255493,1.0,0.0017011346062645316,0.0
WBCIC,0,0,1,37,1.7479268312454224,1.0,0.0016402876935899258,0.0
WBCIC,0,0,1,38,1.4699679613113403,1.0,0.0016443021595478058,0.0
WBCIC,0,0,1,39,0.8776406049728394,1.0,0.0016008408274501562,0.0
WBCIC,0,0,1,40,1.3925361633300781,1.0,0.001634151441976428,0.0
WBCIC,0,0,1,41,1.4659898281097412,1.0,0.0015355951618403196,0.0
WBCIC,0,0,1,42,1.7481188774108887,1.0,0.00155790860299021,0.0
WBCIC,0,0,1,43,1.3315086364746094,1.0,0.0015593169955536723,0.0
WBCIC,0,0,1,44,1.5865503549575806,1.0,0.001600131276063621,0.0
WBCIC,0,0,1,45,1.439313530921936,1.0,0.0016127289272844791,0.0
WBCIC,0,0,1,46,1.1507666110992432,1.0,0.0016177096404135227,0.0
WBCIC,0,0,1,47,1.1857497692108154,1.0,0.0015799704706296325,0.0
WBCIC,0,0,1,48,1.6893309354782104,1.0,0.0015963448677212,0.0
WBCIC,0,0,1,49,1.6506084203720093,1.0,0.0016294061206281185,0.0
WBCIC,0,0,1,50,1.221932053565979,1.0,0.0016516275936737657,0.0
WBCIC,0,0,1,51,1.3444535732269287,1.0,0.0016471616690978408,0.0
WBCIC,0,0,1,52,1.1359248161315918,1.0,0.0016717605758458376,0.0
WBCIC,0,0,1,53,1.3606184720993042,1.0,0.0017291195690631866,0.0
WBCIC,0,0,1,54,1.7888033390045166,1.0,0.001714493497274816,0.0
WBCIC,0,0,1,55,1.3946702480316162,1.0,0.0017593038501217961,0.0
WBCIC,0,0,1,56,2.084125518798828,1.0,0.0017549572512507439,0.0
WBCIC,0,0,1,57,1.61039400100708,1.0,0.0017913727788254619,0.0
WBCIC,0,0,1,58,1.255730390548706,1.0,0.0018052604282274842,0.0
WBCIC,0,0,1,59,1.3182487487792969,1.0,0.0017646490596234798,0.0
WBCIC,0,0,1,60,1.4591164588928223,1.0,0.0017638589488342404,0.0
WBCIC,0,0,1,61,1.7121436595916748,1.0,0.0016359682194888592,0.0
WBCIC,0,0,1,62,1.701896071434021,1.0,0.0016880910843610764,0.0
WBCIC,0,0,1,63,2.086081027984619,1.0,0.0015619546175003052,0.0
WBCIC,0,0,1,64,1.282534122467041,1.0,0.0014870807062834501,0.0
WBCIC,0,0,1,65,1.2980386018753052,1.0,0.0014527449384331703,0.0
WBCIC,0,0,1,66,1.3464982509613037,1.0,0.0015104494523257017,0.0
WBCIC,0,0,1,67,1.1997572183609009,1.0,0.0014728090027347207,0.0
WBCIC,0,0,1,68,1.182820439338684,1.0,0.0014052243204787374,0.0
WBCIC,0,0,1,69,1.683151125907898,1.0,0.0013923684600740671,0.0
WBCIC,0,0,1,70,1.2833093404769897,1.0,0.0014617968117818236,0.0
WBCIC,0,0,1,71,1.3445847034454346,1.0,0.0014501611003652215,0.0
WBCIC,0,0,1,72,1.3033400774002075,1.0,0.001423714915290475,0.0
WBCIC,0,0,1,73,1.6424305438995361,1.0,0.001413428457453847,0.0
WBCIC,0,0,1,74,1.4480574131011963,1.0,0.0013396242866292596,0.0
WBCIC,0,0,1,75,1.5212513208389282,1.0,0.001340700895525515,0.0
WBCIC,0,0,1,76,1.0759738683700562,1.0,0.0013479840708896518,0.0
WBCIC,0,0,1,77,1.5671160221099854,1.0,0.0013663636054843664,0.0
WBCIC,0,0,1,78,2.2108449935913086,1.0,0.001371602644212544,0.0
WBCIC,0,0,1,79,1.3571361303329468,1.0,0.0013549374416470528,0.0
WBCIC,0,0,1,80,1.5374633073806763,1.0,0.0014609486097469926,0.0
WBCIC,0,0,1,81,1.4956727027893066,1.0,0.0014166334876790643,0.0
WBCIC,0,0,1,82,1.6997754573822021,1.0,0.0014825661201030016,0.0
WBCIC,0,0,1,83,1.9386438131332397,1.0,0.001452151918783784,0.0
WBCIC,0,0,1,84,1.6438349485397339,1.0,0.001440625637769699,0.0
WBCIC,0,0,1,85,1.369081974029541,1.0,0.0014851802261546254,0.0
WBCIC,0,0,1,86,1.1216603517532349,1.0,0.0014813786838203669,0.0
WBCIC,0,0,1,87,1.6837854385375977,1.0,0.0014831889420747757,0.0
WBCIC,0,0,1,88,1.7009402513504028,1.0,0.001455578487366438,0.0
WBCIC,0,0,1,89,1.2034351825714111,1.0,0.00142870529089123,0.0
WBCIC,0,0,1,90,1.592268705368042,1.0,0.0014285650104284286,0.0
WBCIC,0,0,1,91,1.6641449928283691,1.0,0.0014278336893767118,0.0
WBCIC,0,0,1,92,1.4832645654678345,1.0,0.0014435879420489073,0.0
WBCIC,0,0,1,93,1.6398694515228271,1.0,0.0014233225956559181,0.0
WBCIC,0,0,1,94,2.6579692363739014,1.0,0.0013754100073128939,0.0
WBCIC,0,0,1,95,1.267246961593628,1.0,0.0013710509520024061,0.0
WBCIC,0,0,1,96,1.7262505292892456,1.0,0.0013816262362524867,0.0
WBCIC,0,0,1,97,1.4934531450271606,1.0,0.0014487155713140965,0.0
WBCIC,0,0,1,98,1.4299815893173218,1.0,0.0014647968346253037,0.0
WBCIC,0,0,1,99,1.3591563701629639,1.0,0.0014318915782496333,0.0
WBCIC,0,0,1,100,1.8298677206039429,1.0,0.0013599180383607745,0.0
WBCIC,0,0,2,101,1.7182884216308594,1.0,0.0014418455539271235,0.0
WBCIC,0,0,2,102,1.1150081157684326,1.0,0.0014214584371075034,0.0
WBCIC,0,0,2,103,1.3365024328231812,1.0,0.0014414656907320023,0.0
WBCIC,0,0,2,104,1.5803221464157104,1.0,0.001477497280575335,0.0
WBCIC,0,0,2,105,1.2503104209899902,1.0,0.001473081880249083,0.0
WBCIC,0,0,2,106,1.638452410697937,1.0,0.0013740604044869542,0.0
WBCIC,0,0,2,107,1.843195915222168,1.0,0.0014520646072924137,0.0
WBCIC,0,0,2,108,1.5096527338027954,1.0,0.0015267193084582686,0.0
WBCIC,0,0,2,109,1.6502490043640137,1.0,0.0015894798561930656,0.0
WBCIC,0,0,2,110,1.4933710098266602,1.0,0.0016078292392194271,0.0
WBCIC,0,0,2,111,1.4088258743286133,1.0,0.0015226989053189754,0.0
WBCIC,0,0,2,112,1.2648695707321167,1.0,0.0015691606095060706,0.0
WBCIC,0,0,2,113,2.001216173171997,1.0,0.0015746660064905882,0.0
WBCIC,0,0,2,114,2.8071072101593018,1.0,0.0015662775840610266,0.0
WBCIC,0,0,2,115,1.9721492528915405,1.0,0.0015954499831423163,0.0
WBCIC,0,0,2,116,1.0110019445419312,1.0,0.0015508709475398064,0.0
WBCIC,0,0,2,117,1.3734134435653687,1.0,0.0015010600909590721,0.0
WBCIC,0,0,2,118,1.7093441486358643,1.0,0.0014281715266406536,0.0
WBCIC,0,0,2,119,1.1972960233688354,1.0,0.0014345680829137564,0.0
WBCIC,0,0,2,120,1.576927900314331,1.0,0.0014258631272241473,0.0
WBCIC,0,0,2,121,1.6531015634536743,1.0,0.0014740212354809046,0.0
WBCIC,0,0,2,122,1.3672032356262207,1.0,0.0014690542593598366,0.0
WBCIC,0,0,2,123,1.3665379285812378,1.0,0.0015032060910016298,0.0
WBCIC,0,0,2,124,1.5645561218261719,1.0,0.0015305407578125596,0.0
WBCIC,0,0,2,125,1.6531672477722168,1.0,0.0015460220165550709,0.0
WBCIC,0,0,2,126,1.4464685916900635,1.0,0.0014662795001640916,0.0
WBCIC,0,0,2,127,2.0125436782836914,1.0,0.0014158207923173904,0.0
WBCIC,0,0,2,128,1.3305597305297852,1.0,0.0014309323159977794,0.0
WBCIC,0,0,2,129,1.621429681777954,1.0,0.0013894489966332912,0.0
WBCIC,0,0,2,130,1.4365730285644531,1.0,0.0014268567319959402,0.0
WBCIC,0,0,2,131,1.8366426229476929,1.0,0.001382523332722485,0.0
WBCIC,0,0,2,132,1.2220630645751953,1.0,0.001346150296740234,0.0
WBCIC,0,0,2,133,1.1572762727737427,1.0,0.0012973910197615623,0.0
WBCIC,0,0,2,134,1.650423526763916,1.0,0.001274398062378168,0.0
WBCIC,0,0,2,135,1.2776068449020386,1.0,0.001255243318155408,0.0
WBCIC,0,0,2,136,1.6098918914794922,1.0,0.0012362865963950753,0.0
WBCIC,0,0,2,137,1.5530521869659424,1.0,0.0013203321723267436,0.0
WBCIC,0,0,2,138,2.225391387939453,1.0,0.0013202569680288434,0.0
WBCIC,0,0,2,139,2.492429256439209,1.0,0.0012308881850913167,0.0
WBCIC,0,0,2,140,1.5134621858596802,1.0,0.0012941970489919186,0.0
WBCIC,0,0,2,141,1.53754460811615,1.0,0.0014636855339631438,0.0
WBCIC,0,0,2,142,1.5991898775100708,1.0,0.0015023094601929188,0.0
WBCIC,0,0,2,143,2.774341106414795,1.0,0.0014130842173472047,0.0
WBCIC,0,0,2,144,1.589498519897461,1.0,0.0014991266652941704,0.0
WBCIC,0,0,2,145,1.2787476778030396,1.0,0.0013801280874758959,0.0
WBCIC,0,0,2,146,1.8146028518676758,1.0,0.001365017844364047,0.0
WBCIC,0,0,2,147,1.874032974243164,1.0,0.0013914253795519471,0.0
WBCIC,0,0,2,148,2.2741761207580566,1.0,0.0013754201354458928,0.0
WBCIC,0,0,2,149,1.6737639904022217,1.0,0.0013534044846892357,0.0
WBCIC,0,0,2,150,2.3601152896881104,1.0,0.0013645211001858115,0.0
WBCIC,0,0,2,151,2.519479274749756,1.0,0.0014805614482611418,0.0
WBCIC,0,0,2,152,1.0412211418151855,1.0,0.0014861479867249727,0.0
WBCIC,0,0,2,153,1.8096810579299927,1.0,0.0015917245764285326,0.0
WBCIC,0,0,2,154,1.4094171524047852,1.0,0.001482817460782826,0.0
WBCIC,0,0,2,155,1.3176844120025635,1.0,0.0014025286072865129,0.0
WBCIC,0,0,2,156,1.2779829502105713,1.0,0.0013777134008705616,0.0
WBCIC,0,0,2,157,1.415897250175476,1.0,0.0013321503065526485,0.0
WBCIC,0,0,2,158,1.8735891580581665,1.0,0.0013608223525807261,0.0
WBCIC,0,0,2,159,1.2729010581970215,1.0,0.0013349110959097743,0.0
WBCIC,0,0,2,160,1.1359596252441406,1.0,0.0014095623046159744,0.0
WBCIC,0,0,2,161,1.7894545793533325,1.0,0.0014093428617343307,0.0
WBCIC,0,0,2,162,1.284692406654358,1.0,0.0013909779954701662,0.0
WBCIC,0,0,2,163,1.5868816375732422,1.0,0.0013125549303367734,0.0
WBCIC,0,0,2,164,1.5962460041046143,1.0,0.0013290437636896968,0.0
WBCIC,0,0,2,165,1.1199344396591187,1.0,0.0013036122545599937,0.0
WBCIC,0,0,2,166,2.473721981048584,1.0,0.0013203504495322704,0.0
WBCIC,0,0,2,167,1.624770164489746,1.0,0.001364226220175624,0.0
WBCIC,0,0,2,168,2.630225896835327,1.0,0.001408364623785019,0.0
WBCIC,0,0,2,169,1.3744004964828491,1.0,0.0013444103533402085,0.0
WBCIC,0,0,2,170,1.7919902801513672,1.0,0.0014776401221752167,0.0
WBCIC,0,0,2,171,1.9307959079742432,1.0,0.0014435339253395796,0.0
WBCIC,0,0,2,172,1.3932042121887207,1.0,0.0014176263939589262,0.0
WBCIC,0,0,2,173,2.470998764038086,1.0,0.0014473344199359417,0.0
WBCIC,0,0,2,174,2.002673625946045,1.0,0.0014512345660477877,0.0
WBCIC,0,0,2,175,1.976888656616211,1.0,0.0014258961891755462,0.0
WBCIC,0,0,2,176,1.327122449874878,1.0,0.0013886492233723402,0.0
WBCIC,0,0,2,177,1.8251663446426392,1.0,0.0013531494187191129,0.0
WBCIC,0,0,2,178,1.5920276641845703,1.0,0.0014287220546975732,0.0
WBCIC,0,0,2,179,1.510318398475647,1.0,0.0013755550608038902,0.0
WBCIC,0,0,2,180,1.2210242748260498,1.0,0.0013152816100046039,0.0
WBCIC,0,0,2,181,1.7969151735305786,1.0,0.0013617092045024037,0.0
WBCIC,0,0,2,182,1.6282634735107422,1.0,0.001393624464981258,0.0
WBCIC,0,0,2,183,1.1214780807495117,1.0,0.0013160801026970148,0.0
WBCIC,0,0,2,184,1.3172647953033447,1.0,0.0013278840342536569,0.0
WBCIC,0,0,2,185,1.347856879234314,1.0,0.001293549663387239,0.0
WBCIC,0,0,2,186,1.408854603767395,1.0,0.0012724919943138957,0.0
WBCIC,0,0,2,187,1.2581233978271484,1.0,0.0012899297289550304,0.0
WBCIC,0,0,2,188,1.5597211122512817,1.0,0.0014349614502862096,0.0
WBCIC,0,0,2,189,1.811981439590454,1.0,0.0014355866005644202,0.0
WBCIC,0,0,2,190,1.5533615350723267,1.0,0.0014277619775384665,0.0
WBCIC,0,0,2,191,1.004286766052246,1.0,0.0014136251993477345,0.0
WBCIC,0,0,2,192,1.950943112373352,1.0,0.0014470955356955528,0.0
WBCIC,0,0,2,193,1.6211050748825073,1.0,0.0015097230207175016,0.0
WBCIC,0,0,2,194,1.4680469036102295,1.0,0.0015798634849488735,0.0
WBCIC,0,0,2,195,1.3984676599502563,1.0,0.0015800076071172953,0.0
WBCIC,0,0,2,196,1.5317405462265015,1.0,0.0015914359828457236,0.0
WBCIC,0,0,2,197,1.6553508043289185,1.0,0.001611998537555337,0.0
WBCIC,0,0,2,198,1.8814233541488647,1.0,0.001731650554575026,0.0
WBCIC,0,0,2,199,1.5638315677642822,1.0,0.0016512831207364798,0.0
WBCIC,0,0,2,200,1.3703317642211914,1.0,0.0016964911483228207,0.0
WBCIC,1,0,1,1,2.3524816036224365,1.0,0.005539292003959417,0.0
WBCIC,1,0,1,2,1.5008379220962524,1.0,0.004231652710586786,0.0
WBCIC,1,0,1,3,2.1445255279541016,1.0,0.003872145200148225,0.0
WBCIC,1,0,1,4,1.9876554012298584,1.0,0.0036921841092407703,0.0
WBCIC,1,0,1,5,1.4937409162521362,1.0,0.003339635906741023,0.0
WBCIC,1,0,1,6,1.3753259181976318,1.0,0.003132686484605074,0.0
WBCIC,1,0,1,7,1.6729789972305298,1.0,0.0029107029549777508,0.0
WBCIC,1,0,1,8,1.8346703052520752,1.0,0.0028159571811556816,0.0
WBCIC,1,0,1,9,1.4185389280319214,1.0,0.0028359410353004932,0.0
WBCIC,1,0,1,10,2.1534371376037598,1.0,0.0027951584197580814,0.0
WBCIC,1,0,1,11,1.837620735168457,1.0,0.0028280506376177073,0.0
WBCIC,1,0,1,12,1.2547084093093872,1.0,0.0028364062309265137,0.0
WBCIC,1,0,1,13,1.689735770225525,1.0,0.0028155611362308264,0.0
WBCIC,1,0,1,14,1.2517813444137573,1.0,0.002696425188332796,0.0
WBCIC,1,0,1,15,1.8884164094924927,1.0,0.0027107815258204937,0.0
WBCIC,1,0,1,16,1.7954256534576416,1.0,0.002568492665886879,0.0
WBCIC,1,0,1,17,2.026541233062744,1.0,0.0026052789762616158,0.0
WBCIC,1,0,1,18,1.8937654495239258,1.0,0.0025565344840288162,0.0
WBCIC,1,0,1,19,1.1828337907791138,1.0,0.002371997805312276,0.0
WBCIC,1,0,1,20,2.6763153076171875,1.0,0.0023995544761419296,0.0
WBCIC,1,0,1,21,1.3789575099945068,1.0,0.002352896612137556,0.0
WBCIC,1,0,1,22,2.312772274017334,1.0,0.002323402091860771,0.0
WBCIC,1,0,1,23,1.326367735862732,1.0,0.0022675590589642525,0.0
WBCIC,1,0,1,24,2.6391994953155518,1.0,0.0021457578986883163,0.0
WBCIC,1,0,1,25,1.8314791917800903,1.0,0.0021162601187825203,0.0
WBCIC,1,0,1,26,1.3815858364105225,1.0,0.0020094967912882566,0.0
WBCIC,1,0,1,27,2.4969639778137207,1.0,0.001882383250631392,0.0
WBCIC,1,0,1,28,1.8237680196762085,1.0,0.0018846248276531696,0.0
WBCIC,1,0,1,29,1.128631830215454,1.0,0.0018305156845599413,0.0
WBCIC,1,0,1,30,1.3060283660888672,1.0,0.0018344036070629954,0.0
WBCIC,1,0,1,31,1.4258230924606323,1.0,0.0018420801497995853,0.0
WBCIC,1,0,1,32,1.794586420059204,1.0,0.0018268866697326303,0.0
WBCIC,1,0,1,33,1.4490453004837036,1.0,0.0018337031360715628,0.0
WBCIC,1,0,1,34,1.6492936611175537,1.0,0.0018954162951558828,0.0
WBCIC,1,0,1,35,1.9344122409820557,1.0,0.001998782390728593,0.0
WBCIC,1,0,1,36,2.4096086025238037,1.0,0.0020110816694796085,0.0
WBCIC,1,0,1,37,1.6554961204528809,1.0,0.0019413824193179607,0.0
WBCIC,1,0,1,38,2.4679794311523438,1.0,0.0020042378455400467,0.0
WBCIC,1,0,1,39,1.6412802934646606,1.0,0.00196727248840034,0.0
WBCIC,1,0,1,40,2.169459581375122,1.0,0.0018638777546584606,0.0
WBCIC,1,0,1,41,1.460433840751648,1.0,0.001890389947220683,0.0
WBCIC,1,0,1,42,2.179347515106201,1.0,0.001965324394404888,0.0
WBCIC,1,0,1,43,1.341771125793457,1.0,0.0019535808824002743,0.0
WBCIC,1,0,1,44,1.391530156135559,1.0,0.0019298738334327936,0.0
WBCIC,1,0,1,45,1.3849540948867798,1.0,0.001867462764494121,0.0
WBCIC,1,0,1,46,1.7448314428329468,1.0,0.001762445899657905,0.0
WBCIC,1,0,1,47,1.5673149824142456,1.0,0.0017623777966946363,0.0
WBCIC,1,0,1,48,1.4747693538665771,1.0,0.00174475007224828,0.0
WBCIC,1,0,1,49,1.272477149963379,1.0,0.0016334716929122806,0.0
WBCIC,1,0,1,50,1.8001266717910767,1.0,0.0015531940152868629,0.0
WBCIC,1,0,1,51,1.4196184873580933,1.0,0.0015670092543587089,0.0
WBCIC,1,0,1,52,2.084575653076172,1.0,0.0016555290203541517,0.0
WBCIC,1,0,1,53,1.6843880414962769,1.0,0.0017344705993309617,0.0
WBCIC,1,0,1,54,1.776088833808899,1.0,0.0016509545966982841,0.0
WBCIC,1,0,1,55,1.2146157026290894,1.0,0.0016285267192870378,0.0
WBCIC,1,0,1,56,1.438622236251831,1.0,0.0016879719914868474,0.0
WBCIC,1,0,1,57,1.3664767742156982,1.0,0.0016086995601654053,0.0
WBCIC,1,0,1,58,1.5609815120697021,1.0,0.0016068863915279508,0.0
WBCIC,1,0,1,59,1.566417932510376,1.0,0.0016638290835544467,0.0
WBCIC,1,0,1,60,1.35686457157135,1.0,0.0016367664793506265,0.0
WBCIC,1,0,1,61,1.515684962272644,1.0,0.0016338119748979807,0.0
WBCIC,1,0,1,62,1.8367506265640259,1.0,0.001602714997716248,0.0
WBCIC,1,0,1,63,1.855273962020874,1.0,0.0016757042612880468,0.0
WBCIC,1,0,1,64,1.5779215097427368,1.0,0.0016825547209009528,0.0
WBCIC,1,0,1,65,1.6938194036483765,1.0,0.0016862568445503712,0.0
WBCIC,1,0,1,66,1.2322816848754883,1.0,0.0016729333437979221,0.0
WBCIC,1,0,1,67,1.1058552265167236,1.0,0.0016743502346798778,0.0
WBCIC,1,0,1,68,1.5502066612243652,1.0,0.0017272080294787884,0.0
WBCIC,1,0,1,69,1.6323410272598267,1.0,0.0017621270380914211,0.0
WBCIC,1,0,1,70,1.5652164220809937,1.0,0.0017910056049004197,0.0
WBCIC,1,0,1,71,1.4503158330917358,1.0,0.0017416606424376369,0.0
WBCIC,1,0,1,72,2.204909563064575,1.0,0.0017150358762592077,0.0
WBCIC,1,0,1,73,2.0195083618164062,1.0,0.0017298193415626884,0.0
WBCIC,1,0,1,74,1.1511099338531494,1.0,0.0016038023168221116,0.0
WBCIC,1,0,1,75,1.36400306224823,1.0,0.0015949765220284462,0.0
WBCIC,1,0,1,76,1.7426187992095947,1.0,0.0015491206431761384,0.0
WBCIC,1,0,1,77,2.1144425868988037,1.0,0.0015187403187155724,0.0
WBCIC,1,0,1,78,1.3483740091323853,1.0,0.0015247693518176675,0.0
WBCIC,1,0,1,79,1.6467432975769043,1.0,0.0015773831401020288,0.0
WBCIC,1,0,1,80,1.8634172677993774,1.0,0.0016506516840308905,0.0
WBCIC,1,0,1,81,1.3374593257904053,1.0,0.0016945586539804935,0.0
WBCIC,1,0,1,82,1.5574620962142944,1.0,0.001477256533689797,0.0
WBCIC,1,0,1,83,1.5426015853881836,1.0,0.0014761899365112185,0.0
WBCIC,1,0,1,84,3.187589645385742,1.0,0.0016392989782616496,0.0
WBCIC,1,0,1,85,1.7830984592437744,1.0,0.0015843049623072147,0.0
WBCIC,1,0,1,86,1.4547480344772339,1.0,0.0016211150214076042,0.0
WBCIC,1,0,1,87,1.5133877992630005,1.0,0.0016648325836285949,0.0
WBCIC,1,0,1,88,1.4030722379684448,1.0,0.001663818722590804,0.0
WBCIC,1,0,1,89,1.445125937461853,1.0,0.0016472229035571218,0.0
WBCIC,1,0,1,90,1.236932396888733,1.0,0.0016497427131980658,0.0
WBCIC,1,0,1,91,1.4603674411773682,1.0,0.0016693032812327147,0.0
WBCIC,1,0,1,92,1.419149398803711,1.0,0.0016047210665419698,0.0
WBCIC,1,0,1,93,1.7180492877960205,1.0,0.0016495840391144156,0.0
WBCIC,1,0,1,94,1.3361451625823975,1.0,0.0016685219015926123,0.0
WBCIC,1,0,1,95,1.3502392768859863,1.0,0.001682631904259324,0.0
WBCIC,1,0,1,96,2.1931402683258057,1.0,0.0017414913745597005,0.0
WBCIC,1,0,1,97,1.4861414432525635,1.0,0.0017714728601276875,0.0
WBCIC,1,0,1,98,1.7070164680480957,1.0,0.0016870662802830338,0.0
WBCIC,1,0,1,99,1.660544514656067,1.0,0.001665100920945406,0.0
WBCIC,1,0,1,100,1.3387662172317505,1.0,0.0016943530645221472,0.0
WBCIC,1,0,1,101,1.7033268213272095,1.0,0.0015690873842686415,0.0
WBCIC,1,0,1,102,1.991587519645691,1.0,0.0015053589595481753,0.0
WBCIC,1,0,1,103,1.9371310472488403,1.0,0.0015344606945291162,0.0
WBCIC,1,0,1,104,1.933770775794983,1.0,0.0014971066266298294,0.0
WBCIC,1,0,2,105,1.8353583812713623,1.0,0.0016162835527211428,0.0
WBCIC,1,0,2,106,1.8894119262695312,1.0,0.0015009132912382483,0.0
WBCIC,1,0,2,107,1.374670147895813,1.0,0.0014841548399999738,0.0
WBCIC,1,0,2,108,1.2822988033294678,1.0,0.0015284339897334576,0.0
WBCIC,1,0,2,109,2.399815797805786,1.0,0.0015114366542547941,0.0
WBCIC,1,0,2,110,1.7254242897033691,1.0,0.0015191345009952784,0.0
WBCIC,1,0,2,111,1.6803703308105469,1.0,0.0015055736294016242,0.0
WBCIC,1,0,2,112,1.561851978302002,1.0,0.0014770928537473083,0.0
WBCIC,1,0,2,113,1.350932240486145,1.0,0.001446268754079938,0.0
WBCIC,1,0,2,114,1.684155821800232,1.0,0.0014923717826604843,0.0
WBCIC,1,0,2,115,2.205444574356079,1.0,0.0014628528151661158,0.0
WBCIC,1,0,2,116,1.5317379236221313,1.0,0.001494945609010756,0.0
WBCIC,1,0,2,117,1.781754970550537,1.0,0.0014867190038785338,0.0
WBCIC,1,0,2,118,1.229934811592102,1.0,0.0014585383469238877,0.0
WBCIC,1,0,2,119,1.941590666770935,1.0,0.0015391213819384575,0.0
WBCIC,1,0,2,120,1.156150460243225,1.0,0.001501687103882432,0.0
WBCIC,1,0,2,121,2.4450161457061768,1.0,0.0018082414753735065,0.0
WBCIC,1,0,2,122,1.3893872499465942,1.0,0.0016426271758973598,0.0
WBCIC,1,0,2,123,2.7969017028808594,1.0,0.0016404135385528207,0.0
WBCIC,1,0,2,124,1.245448350906372,1.0,0.0017589001217857003,0.0
WBCIC,1,0,2,125,1.5629160404205322,1.0,0.0016363403992727399,0.0
WBCIC,1,0,2,126,2.089954376220703,1.0,0.0016531281871721148,0.0
WBCIC,1,0,2,127,2.3957650661468506,1.0,0.0015684346435591578,0.0
WBCIC,1,0,2,128,2.093993902206421,1.0,0.0016158982180058956,0.0
WBCIC,1,0,2,129,2.4231321811676025,1.0,0.0016322508454322815,0.0
WBCIC,1,0,2,130,1.5088828802108765,1.0,0.0016156124183908105,0.0
WBCIC,1,0,2,131,2.1943862438201904,1.0,0.001566137420013547,0.0
WBCIC,1,0,2,132,1.0178850889205933,1.0,0.0014164781896397471,0.0
WBCIC,1,0,2,133,1.65667724609375,1.0,0.001471635070629418,0.0
WBCIC,1,0,2,134,1.4654240608215332,1.0,0.0014442424289882183,0.0
