Model,Task,fold,seed,subject,session,session_index,BA,macro_F1,accuracy,trials,checkpoint_sha256,normalizer_sha256
CBraMod,OpenBMI_ERP,3,1,29,S1,1,0.6981818181818182,0.6724039767003898,0.793939393939394,1980,6645702487984c44d329e4b32fb47ee2f304248a2fcc71d9bdf29db25225ada6,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
CBraMod,OpenBMI_ERP,3,1,36,S1,1,0.8269696969696969,0.7478447360983166,0.8227272727272728,1980,6645702487984c44d329e4b32fb47ee2f304248a2fcc71d9bdf29db25225ada6,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
CBraMod,OpenBMI_ERP,3,1,37,S1,1,0.7372727272727273,0.6751592563386133,0.7702020202020202,1980,6645702487984c44d329e4b32fb47ee2f304248a2fcc71d9bdf29db25225ada6,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
CBraMod,OpenBMI_ERP,3,1,39,S1,1,0.7918181818181818,0.6896108603248872,0.7621212121212121,1980,6645702487984c44d329e4b32fb47ee2f304248a2fcc71d9bdf29db25225ada6,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
CBraMod,OpenBMI_ERP,3,1,4,S1,1,0.6981818181818182,0.6856117678124855,0.8141414141414142,1980,6645702487984c44d329e4b32fb47ee2f304248a2fcc71d9bdf29db25225ada6,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
CBraMod,OpenBMI_ERP,3,1,42,S1,1,0.7681818181818182,0.7505022081677046,0.852020202020202,1980,6645702487984c44d329e4b32fb47ee2f304248a2fcc71d9bdf29db25225ada6,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
CBraMod,OpenBMI_ERP,3,1,51,S1,1,0.7427272727272727,0.6991387559808613,0.8015151515151515,1980,6645702487984c44d329e4b32fb47ee2f304248a2fcc71d9bdf29db25225ada6,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
CBraMod,OpenBMI_ERP,3,1,54,S1,1,0.6227272727272728,0.6106870517033857,0.7631313131313131,1980,6645702487984c44d329e4b32fb47ee2f304248a2fcc71d9bdf29db25225ada6,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
CBraMod,OpenBMI_ERP,3,1,12,S2,2,0.8636363636363636,0.8363973688649013,0.902020202020202,1980,6645702487984c44d329e4b32fb47ee2f304248a2fcc71d9bdf29db25225ada6,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
CBraMod,OpenBMI_ERP,3,1,13,S2,2,0.8257575757575757,0.7424268867425856,0.8166666666666667,1980,6645702487984c44d329e4b32fb47ee2f304248a2fcc71d9bdf29db25225ada6,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
CBraMod,OpenBMI_ERP,3,1,17,S2,2,0.7193939393939395,0.6448326333292865,0.7343434343434343,1980,6645702487984c44d329e4b32fb47ee2f304248a2fcc71d9bdf29db25225ada6,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
CBraMod,OpenBMI_ERP,3,1,18,S2,2,0.7918181818181818,0.7804888713979623,0.8732323232323232,1980,6645702487984c44d329e4b32fb47ee2f304248a2fcc71d9bdf29db25225ada6,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
CBraMod,OpenBMI_ERP,3,1,24,S2,2,0.8706060606060606,0.8116012794855119,0.8772727272727273,1980,6645702487984c44d329e4b32fb47ee2f304248a2fcc71d9bdf29db25225ada6,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
CBraMod,OpenBMI_ERP,3,1,25,S2,2,0.646969696969697,0.6436033950998272,0.7974747474747474,1980,6645702487984c44d329e4b32fb47ee2f304248a2fcc71d9bdf29db25225ada6,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
CBraMod,OpenBMI_ERP,3,1,29,S2,2,0.7496969696969698,0.7199873784233166,0.8252525252525252,1980,6645702487984c44d329e4b32fb47ee2f304248a2fcc71d9bdf29db25225ada6,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
CBraMod,OpenBMI_ERP,3,1,36,S2,2,0.8606060606060606,0.786465034697934,0.8545454545454545,1980,6645702487984c44d329e4b32fb47ee2f304248a2fcc71d9bdf29db25225ada6,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
CBraMod,OpenBMI_ERP,3,1,37,S2,2,0.8378787878787879,0.8209961169093726,0.8954545454545455,1980,6645702487984c44d329e4b32fb47ee2f304248a2fcc71d9bdf29db25225ada6,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
CBraMod,OpenBMI_ERP,3,1,39,S2,2,0.6354545454545455,0.5863152872498667,0.6954545454545454,1980,6645702487984c44d329e4b32fb47ee2f304248a2fcc71d9bdf29db25225ada6,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
CBraMod,OpenBMI_ERP,3,1,4,S2,2,0.7124242424242424,0.674058420041282,0.7853535353535354,1980,6645702487984c44d329e4b32fb47ee2f304248a2fcc71d9bdf29db25225ada6,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
CBraMod,OpenBMI_ERP,3,1,42,S2,2,0.6881818181818182,0.6768625984236629,0.8095959595959596,1980,6645702487984c44d329e4b32fb47ee2f304248a2fcc71d9bdf29db25225ada6,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
CBraMod,OpenBMI_ERP,3,1,51,S2,2,0.5942424242424242,0.572794251497006,0.7156565656565657,1980,6645702487984c44d329e4b32fb47ee2f304248a2fcc71d9bdf29db25225ada6,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
CBraMod,OpenBMI_ERP,3,1,54,S2,2,0.6112121212121212,0.5982353731235343,0.752020202020202,1980,6645702487984c44d329e4b32fb47ee2f304248a2fcc71d9bdf29db25225ada6,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341
CBraMod,OpenBMI_ERP,4,1,12,S1,1,0.8839393939393939,0.8031852376642683,0.8651515151515151,1980,b95b50d42d3b85f304884c6dc4d42c4a92d82b63b572a79fac6c72659bafc668,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
CBraMod,OpenBMI_ERP,4,1,13,S1,1,0.8478787878787879,0.7397164357212527,0.805050505050505,1980,b95b50d42d3b85f304884c6dc4d42c4a92d82b63b572a79fac6c72659bafc668,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
CBraMod,OpenBMI_ERP,4,1,17,S1,1,0.7206060606060607,0.5989421487603306,0.6595959595959596,1980,b95b50d42d3b85f304884c6dc4d42c4a92d82b63b572a79fac6c72659bafc668,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
CBraMod,OpenBMI_ERP,4,1,18,S1,1,0.6984389069592223,0.6754426887559255,0.7983830217281456,1979,b95b50d42d3b85f304884c6dc4d42c4a92d82b63b572a79fac6c72659bafc668,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
CBraMod,OpenBMI_ERP,4,1,24,S1,1,0.8942424242424243,0.8361523558988437,0.8944444444444445,1980,b95b50d42d3b85f304884c6dc4d42c4a92d82b63b572a79fac6c72659bafc668,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
CBraMod,OpenBMI_ERP,4,1,25,S1,1,0.6942424242424243,0.6599542571142727,0.7772727272727272,1980,b95b50d42d3b85f304884c6dc4d42c4a92d82b63b572a79fac6c72659bafc668,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
CBraMod,OpenBMI_ERP,4,1,29,S1,1,0.7336363636363636,0.6900775671400535,0.7944444444444444,1980,b95b50d42d3b85f304884c6dc4d42c4a92d82b63b572a79fac6c72659bafc668,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
CBraMod,OpenBMI_ERP,4,1,36,S1,1,0.826060606060606,0.7298888144081459,0.8010101010101011,1980,b95b50d42d3b85f304884c6dc4d42c4a92d82b63b572a79fac6c72659bafc668,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
CBraMod,OpenBMI_ERP,4,1,37,S1,1,0.7209090909090909,0.6727504545132577,0.7772727272727272,1980,b95b50d42d3b85f304884c6dc4d42c4a92d82b63b572a79fac6c72659bafc668,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
CBraMod,OpenBMI_ERP,4,1,39,S1,1,0.7745454545454545,0.6749904689287076,0.7494949494949495,1980,b95b50d42d3b85f304884c6dc4d42c4a92d82b63b572a79fac6c72659bafc668,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
CBraMod,OpenBMI_ERP,4,1,4,S1,1,0.6951515151515151,0.6576363614007475,0.7727272727272727,1980,b95b50d42d3b85f304884c6dc4d42c4a92d82b63b572a79fac6c72659bafc668,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
CBraMod,OpenBMI_ERP,4,1,42,S1,1,0.7642424242424242,0.718549013515613,0.8151515151515152,1980,b95b50d42d3b85f304884c6dc4d42c4a92d82b63b572a79fac6c72659bafc668,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
CBraMod,OpenBMI_ERP,4,1,51,S1,1,0.7627272727272727,0.6980467048175604,0.7883838383838384,1980,b95b50d42d3b85f304884c6dc4d42c4a92d82b63b572a79fac6c72659bafc668,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
CBraMod,OpenBMI_ERP,4,1,54,S1,1,0.6257575757575757,0.5966299273667783,0.7277777777777777,1980,b95b50d42d3b85f304884c6dc4d42c4a92d82b63b572a79fac6c72659bafc668,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
CBraMod,OpenBMI_ERP,4,1,12,S2,2,0.8854545454545455,0.824620811287478,0.8858585858585859,1980,b95b50d42d3b85f304884c6dc4d42c4a92d82b63b572a79fac6c72659bafc668,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
CBraMod,OpenBMI_ERP,4,1,13,S2,2,0.8596969696969696,0.7510073159975726,0.8146464646464646,1980,b95b50d42d3b85f304884c6dc4d42c4a92d82b63b572a79fac6c72659bafc668,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
CBraMod,OpenBMI_ERP,4,1,17,S2,2,0.72,0.6256944444444444,0.703030303030303,1980,b95b50d42d3b85f304884c6dc4d42c4a92d82b63b572a79fac6c72659bafc668,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
CBraMod,OpenBMI_ERP,4,1,18,S2,2,0.7693939393939394,0.7406122470064365,0.8398989898989899,1980,b95b50d42d3b85f304884c6dc4d42c4a92d82b63b572a79fac6c72659bafc668,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
CBraMod,OpenBMI_ERP,4,1,24,S2,2,0.8548484848484849,0.753012464736294,0.8186868686868687,1980,b95b50d42d3b85f304884c6dc4d42c4a92d82b63b572a79fac6c72659bafc668,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
CBraMod,OpenBMI_ERP,4,1,25,S2,2,0.6875757575757575,0.6595575261132359,0.7823232323232323,1980,b95b50d42d3b85f304884c6dc4d42c4a92d82b63b572a79fac6c72659bafc668,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
CBraMod,OpenBMI_ERP,4,1,29,S2,2,0.7651515151515151,0.7185398591885894,0.8146464646464646,1980,b95b50d42d3b85f304884c6dc4d42c4a92d82b63b572a79fac6c72659bafc668,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
CBraMod,OpenBMI_ERP,4,1,36,S2,2,0.8354545454545454,0.7438378633907694,0.8146464646464646,1980,b95b50d42d3b85f304884c6dc4d42c4a92d82b63b572a79fac6c72659bafc668,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
CBraMod,OpenBMI_ERP,4,1,37,S2,2,0.7984848484848486,0.7762831103768054,0.8661616161616161,1980,b95b50d42d3b85f304884c6dc4d42c4a92d82b63b572a79fac6c72659bafc668,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
CBraMod,OpenBMI_ERP,4,1,39,S2,2,0.6157575757575757,0.5640610840745091,0.6686868686868687,1980,b95b50d42d3b85f304884c6dc4d42c4a92d82b63b572a79fac6c72659bafc668,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
CBraMod,OpenBMI_ERP,4,1,4,S2,2,0.7624242424242424,0.7063894227096592,0.8,1980,b95b50d42d3b85f304884c6dc4d42c4a92d82b63b572a79fac6c72659bafc668,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
CBraMod,OpenBMI_ERP,4,1,42,S2,2,0.6896969696969697,0.6518662689451563,0.7676767676767676,1980,b95b50d42d3b85f304884c6dc4d42c4a92d82b63b572a79fac6c72659bafc668,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
CBraMod,OpenBMI_ERP,4,1,51,S2,2,0.5669696969696969,0.5379500669184774,0.6661616161616162,1980,b95b50d42d3b85f304884c6dc4d42c4a92d82b63b572a79fac6c72659bafc668,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
CBraMod,OpenBMI_ERP,4,1,54,S2,2,0.6251515151515152,0.5855337947578237,0.7045454545454546,1980,b95b50d42d3b85f304884c6dc4d42c4a92d82b63b572a79fac6c72659bafc668,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97
CBraMod,OpenBMI_ERP,0,2,12,S1,1,0.8930303030303031,0.8380726052278732,0.8964646464646465,1980,b5293405aad482622e11e2f288f2f4ccf62ee66997ea67d25a066b20337cef4e,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4
CBraMod,OpenBMI_ERP,0,2,13,S1,1,0.8393939393939394,0.7339620865622413,0.8010101010101011,1980,b5293405aad482622e11e2f288f2f4ccf62ee66997ea67d25a066b20337cef4e,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4
CBraMod,OpenBMI_ERP,0,2,17,S1,1,0.6736363636363636,0.5754310522823816,0.645959595959596,1980,b5293405aad482622e11e2f288f2f4ccf62ee66997ea67d25a066b20337cef4e,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4
CBraMod,OpenBMI_ERP,0,2,18,S1,1,0.6860117242773398,0.6620659036132822,0.7877716018191006,1979,b5293405aad482622e11e2f288f2f4ccf62ee66997ea67d25a066b20337cef4e,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4
CBraMod,OpenBMI_ERP,0,2,24,S1,1,0.9003030303030304,0.8560407551801462,0.9106060606060606,1980,b5293405aad482622e11e2f288f2f4ccf62ee66997ea67d25a066b20337cef4e,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4
CBraMod,OpenBMI_ERP,0,2,25,S1,1,0.687878787878788,0.6687055893341147,0.796969696969697,1980,b5293405aad482622e11e2f288f2f4ccf62ee66997ea67d25a066b20337cef4e,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4
CBraMod,OpenBMI_ERP,0,2,29,S1,1,0.7296969696969697,0.699272417631956,0.8101010101010101,1980,b5293405aad482622e11e2f288f2f4ccf62ee66997ea67d25a066b20337cef4e,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4
CBraMod,OpenBMI_ERP,0,2,36,S1,1,0.8233333333333333,0.7483406400966405,0.8247474747474748,1980,b5293405aad482622e11e2f288f2f4ccf62ee66997ea67d25a066b20337cef4e,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4
CBraMod,OpenBMI_ERP,0,2,37,S1,1,0.7403030303030302,0.7053711304877888,0.8116161616161616,1980,b5293405aad482622e11e2f288f2f4ccf62ee66997ea67d25a066b20337cef4e,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4
CBraMod,OpenBMI_ERP,0,2,39,S1,1,0.8042424242424242,0.6968885648961198,0.7666666666666667,1980,b5293405aad482622e11e2f288f2f4ccf62ee66997ea67d25a066b20337cef4e,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4
CBraMod,OpenBMI_ERP,0,2,4,S1,1,0.6821212121212121,0.6572153580368676,0.7833333333333333,1980,b5293405aad482622e11e2f288f2f4ccf62ee66997ea67d25a066b20337cef4e,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4
CBraMod,OpenBMI_ERP,0,2,42,S1,1,0.853030303030303,0.8158919734272815,0.8863636363636364,1980,b5293405aad482622e11e2f288f2f4ccf62ee66997ea67d25a066b20337cef4e,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4
CBraMod,OpenBMI_ERP,0,2,51,S1,1,0.6978787878787879,0.6706378567093026,0.7914141414141415,1980,b5293405aad482622e11e2f288f2f4ccf62ee66997ea67d25a066b20337cef4e,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4
CBraMod,OpenBMI_ERP,0,2,54,S1,1,0.6521212121212121,0.6377035420513681,0.7797979797979798,1980,b5293405aad482622e11e2f288f2f4ccf62ee66997ea67d25a066b20337cef4e,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4
CBraMod,OpenBMI_ERP,0,2,12,S2,2,0.889090909090909,0.8551119589408185,0.9121212121212121,1980,b5293405aad482622e11e2f288f2f4ccf62ee66997ea67d25a066b20337cef4e,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4
CBraMod,OpenBMI_ERP,0,2,13,S2,2,0.8369696969696969,0.7397559594925582,0.8090909090909091,1980,b5293405aad482622e11e2f288f2f4ccf62ee66997ea67d25a066b20337cef4e,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4
CBraMod,OpenBMI_ERP,0,2,17,S2,2,0.7024242424242424,0.6210035269865116,0.706060606060606,1980,b5293405aad482622e11e2f288f2f4ccf62ee66997ea67d25a066b20337cef4e,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4
CBraMod,OpenBMI_ERP,0,2,18,S2,2,0.7357575757575758,0.7219848320693392,0.8363636363636363,1980,b5293405aad482622e11e2f288f2f4ccf62ee66997ea67d25a066b20337cef4e,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4
CBraMod,OpenBMI_ERP,0,2,24,S2,2,0.8536363636363636,0.8065839601445737,0.8772727272727273,1980,b5293405aad482622e11e2f288f2f4ccf62ee66997ea67d25a066b20337cef4e,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4
CBraMod,OpenBMI_ERP,0,2,25,S2,2,0.6718181818181819,0.6496956341899989,0.7803030303030303,1980,b5293405aad482622e11e2f288f2f4ccf62ee66997ea67d25a066b20337cef4e,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4
CBraMod,OpenBMI_ERP,0,2,29,S2,2,0.776969696969697,0.749468903377042,0.8464646464646465,1980,b5293405aad482622e11e2f288f2f4ccf62ee66997ea67d25a066b20337cef4e,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4
CBraMod,OpenBMI_ERP,0,2,36,S2,2,0.8566666666666667,0.7829394947676722,0.852020202020202,1980,b5293405aad482622e11e2f288f2f4ccf62ee66997ea67d25a066b20337cef4e,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4
CBraMod,OpenBMI_ERP,0,2,37,S2,2,0.8184848484848486,0.8054182687540626,0.8873737373737374,1980,b5293405aad482622e11e2f288f2f4ccf62ee66997ea67d25a066b20337cef4e,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4
CBraMod,OpenBMI_ERP,0,2,39,S2,2,0.633030303030303,0.5939416408206817,0.7136363636363636,1980,b5293405aad482622e11e2f288f2f4ccf62ee66997ea67d25a066b20337cef4e,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4
CBraMod,OpenBMI_ERP,0,2,4,S2,2,0.7539393939393939,0.7211249546702585,0.8242424242424242,1980,b5293405aad482622e11e2f288f2f4ccf62ee66997ea67d25a066b20337cef4e,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4
CBraMod,OpenBMI_ERP,0,2,42,S2,2,0.7572727272727273,0.7175183442349484,0.8176767676767677,1980,b5293405aad482622e11e2f288f2f4ccf62ee66997ea67d25a066b20337cef4e,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4
CBraMod,OpenBMI_ERP,0,2,51,S2,2,0.6372727272727272,0.6015433134714251,0.7247474747474747,1980,b5293405aad482622e11e2f288f2f4ccf62ee66997ea67d25a066b20337cef4e,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4
CBraMod,OpenBMI_ERP,0,2,54,S2,2,0.6333333333333333,0.6202124505183947,0.7686868686868686,1980,b5293405aad482622e11e2f288f2f4ccf62ee66997ea67d25a066b20337cef4e,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4
CBraMod,OpenBMI_ERP,1,2,12,S1,1,0.8603030303030303,0.7693904633370257,0.8358585858585859,1980,7bade5eb5140df02acc16657be3fdac56162d2a53a3225323df8e690e89cd363,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b
CBraMod,OpenBMI_ERP,1,2,13,S1,1,0.8357575757575757,0.6971444181892115,0.7545454545454545,1980,7bade5eb5140df02acc16657be3fdac56162d2a53a3225323df8e690e89cd363,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b
CBraMod,OpenBMI_ERP,1,2,17,S1,1,0.7,0.5850447490163864,0.6474747474747474,1980,7bade5eb5140df02acc16657be3fdac56162d2a53a3225323df8e690e89cd363,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b
CBraMod,OpenBMI_ERP,1,2,18,S1,1,0.7163046474447323,0.6696458380329349,0.775644264780192,1979,7bade5eb5140df02acc16657be3fdac56162d2a53a3225323df8e690e89cd363,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b
CBraMod,OpenBMI_ERP,1,2,24,S1,1,0.9193939393939394,0.852827035384105,0.9040404040404041,1980,7bade5eb5140df02acc16657be3fdac56162d2a53a3225323df8e690e89cd363,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b
CBraMod,OpenBMI_ERP,1,2,25,S1,1,0.6966666666666667,0.6586981450719078,0.7732323232323233,1980,7bade5eb5140df02acc16657be3fdac56162d2a53a3225323df8e690e89cd363,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b
CBraMod,OpenBMI_ERP,1,2,29,S1,1,0.7718181818181817,0.7082430756510956,0.7974747474747474,1980,7bade5eb5140df02acc16657be3fdac56162d2a53a3225323df8e690e89cd363,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b
CBraMod,OpenBMI_ERP,1,2,36,S1,1,0.8257575757575757,0.6969980629881865,0.7580808080808081,1980,7bade5eb5140df02acc16657be3fdac56162d2a53a3225323df8e690e89cd363,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b
CBraMod,OpenBMI_ERP,1,2,37,S1,1,0.7166666666666667,0.6649633801383839,0.7681818181818182,1980,7bade5eb5140df02acc16657be3fdac56162d2a53a3225323df8e690e89cd363,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b
CBraMod,OpenBMI_ERP,1,2,39,S1,1,0.8069696969696969,0.7040864681438722,0.7752525252525253,1980,7bade5eb5140df02acc16657be3fdac56162d2a53a3225323df8e690e89cd363,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b
CBraMod,OpenBMI_ERP,1,2,4,S1,1,0.6845454545454546,0.6291256504960181,0.7328282828282828,1980,7bade5eb5140df02acc16657be3fdac56162d2a53a3225323df8e690e89cd363,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b
CBraMod,OpenBMI_ERP,1,2,42,S1,1,0.7848484848484849,0.7127759077603478,0.796969696969697,1980,7bade5eb5140df02acc16657be3fdac56162d2a53a3225323df8e690e89cd363,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b
CBraMod,OpenBMI_ERP,1,2,51,S1,1,0.7406060606060606,0.661468556242041,0.7474747474747475,1980,7bade5eb5140df02acc16657be3fdac56162d2a53a3225323df8e690e89cd363,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b
CBraMod,OpenBMI_ERP,1,2,54,S1,1,0.6548484848484848,0.6343083621974945,0.7702020202020202,1980,7bade5eb5140df02acc16657be3fdac56162d2a53a3225323df8e690e89cd363,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b
CBraMod,OpenBMI_ERP,1,2,12,S2,2,0.8796969696969696,0.7933057130476731,0.8560606060606061,1980,7bade5eb5140df02acc16657be3fdac56162d2a53a3225323df8e690e89cd363,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b
CBraMod,OpenBMI_ERP,1,2,13,S2,2,0.823939393939394,0.6987260177333905,0.7611111111111111,1980,7bade5eb5140df02acc16657be3fdac56162d2a53a3225323df8e690e89cd363,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b
CBraMod,OpenBMI_ERP,1,2,17,S2,2,0.7139393939393939,0.6271986025177693,0.7090909090909091,1980,7bade5eb5140df02acc16657be3fdac56162d2a53a3225323df8e690e89cd363,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b
CBraMod,OpenBMI_ERP,1,2,18,S2,2,0.7748484848484849,0.7193621943646417,0.8106060606060606,1980,7bade5eb5140df02acc16657be3fdac56162d2a53a3225323df8e690e89cd363,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b
CBraMod,OpenBMI_ERP,1,2,24,S2,2,0.832121212121212,0.7550634996157084,0.8292929292929293,1980,7bade5eb5140df02acc16657be3fdac56162d2a53a3225323df8e690e89cd363,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b
CBraMod,OpenBMI_ERP,1,2,25,S2,2,0.6833333333333333,0.6448074893304575,0.7611111111111111,1980,7bade5eb5140df02acc16657be3fdac56162d2a53a3225323df8e690e89cd363,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b
CBraMod,OpenBMI_ERP,1,2,29,S2,2,0.7824242424242425,0.7118826159477367,0.796969696969697,1980,7bade5eb5140df02acc16657be3fdac56162d2a53a3225323df8e690e89cd363,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b
