block,draw,subject,u_random,finite_logit_rms,delta_BA_random,persistence_random
P17_32,37,S097,-0.016754480185616934,0.19112683945948727,0.0,0.33796842514397724
P17_32,37,S102,-0.02021229633640419,0.12666546889199728,0.01666666666666672,0.9511224400834797
P17_32,37,S106,-0.022813795937055827,0.14496638980614174,-0.01785714285714285,0.8110905300799086
P17_32,38,S002,-0.005159690350470336,0.08932140537488537,-0.0022321428571427937,0.8135228938011745
P17_32,38,S015,-0.012711345322306026,0.10892125608249457,0.0,0.9983372965220021
P17_32,38,S018,-0.004753428748678208,0.14110777053311657,0.0,0.8893558904895797
P17_32,38,S030,-0.018187342114279605,0.14361389505057065,0.002232142857142849,0.8396210183056929
P17_32,38,S043,-0.06810674031909619,0.17847456613735957,0.0,0.32060135599478917
P17_32,38,S044,-0.08588276070535901,0.24023900277437824,0.016666666666666663,0.7490065598205272
P17_32,38,S066,-0.04967500825883382,0.19409963386151854,-0.033333333333333326,0.5744417043206544
P17_32,38,S072,0.0034669990224931685,0.16947423486282992,-0.033333333333333326,1.4182431378056193
P17_32,38,S077,-0.010734520912074505,0.10483445557407872,0.0,0.7445697600252114
P17_32,38,S083,-0.056194016514239165,0.14617755595501616,0.017857142857142905,0.7666659965707827
P17_32,38,S088,-0.042172263645433535,0.16342950341413728,0.02631578947368421,0.8315225456316655
P17_32,38,S095,-0.02440897190095918,0.11856535508435438,0.0,0.7964213698130754
P17_32,38,S097,-0.02107923585049384,0.14909341557602065,0.016666666666666663,0.11077854634826495
P17_32,38,S102,-0.003234659380227526,0.13662322489605985,0.01666666666666672,0.8590862437656985
P17_32,38,S106,-0.019826193401952723,0.1428575554013118,-0.01785714285714285,0.832333704279559
P17_32,39,S002,-0.021650820968684252,0.14903833792573473,-0.015625,0.618276405575827
P17_32,39,S015,-0.07186440279951227,0.22878350061019334,0.0,1.2355878446496904
P17_32,39,S018,0.0007841515657980858,0.20339059085949396,-0.016666666666666663,0.8958901843317639
P17_32,39,S030,-0.024595664790970972,0.19314789254335413,0.002232142857142849,0.8924166256233994
P17_32,39,S043,-0.09734725843792429,0.231972237994816,0.0,0.41747785208045085
P17_32,39,S044,-0.1608216434766005,0.4201351702180335,0.016666666666666663,0.6928281774468489
P17_32,39,S066,-0.05744471355384008,0.24322647993421118,-0.016666666666666663,0.41537365787478453
P17_32,39,S072,-0.012523802342447703,0.21684637180488525,0.0,1.6122871193227977
P17_32,39,S077,-0.014891012962995507,0.14108419466789868,0.0,0.7821411329946821
P17_32,39,S083,-0.06315779121220431,0.18338617071255595,0.017857142857142905,0.7112100236994281
P17_32,39,S088,-0.07182934885889024,0.24979791431980305,2.7755575615628914e-17,0.8289667269174927
P17_32,39,S095,-0.05701075030692775,0.23128749339402777,0.06919642857142855,0.8202579439568416
P17_32,39,S097,-0.03085105672098253,0.20233694688605885,0.0,0.14559436853151497
P17_32,39,S102,-0.01059091038872927,0.1583971502832085,0.0,0.8599837015273553
P17_32,39,S106,-0.052481026080489504,0.24739407709521857,0.01785714285714285,0.831613760615115
P17_32,40,S002,0.002230084625155599,0.15142744345814024,-0.0200892857142857,0.7838213285218851
P17_32,40,S015,-0.04552349927899275,0.17849391100964945,0.0,1.1530168419459002
P17_32,40,S018,-0.017868262838670088,0.1177482393890787,0.01666666666666672,0.9373753366108319
P17_32,40,S030,-0.01107132367235004,0.1161682627447615,0.015625,0.8776184635089519
P17_32,40,S043,-0.07111564036682362,0.20396323749761924,0.0,0.13051576914720647
P17_32,40,S044,-0.12732600076974962,0.35750834717802416,0.033333333333333326,0.6585715455536392
P17_32,40,S066,-0.05618019819834326,0.24030503574344617,-0.016666666666666663,0.5399181624429336
P17_32,40,S072,-0.04822213517330277,0.25563499959943914,-0.033333333333333326,1.5287027078132152
P17_32,40,S077,-0.015252975062226271,0.17450572954222035,0.01785714285714285,0.631398561074083
P17_32,40,S083,-0.04753526070507486,0.14938451754832124,0.0,0.7798907563986897
P17_32,40,S088,-0.06280039365383584,0.21429730701177638,2.7755575615628914e-17,0.9241979517682943
P17_32,40,S095,-0.02469764159583188,0.15409425126631773,0.0,0.834531159474285
P17_32,40,S097,-0.030828419963553014,0.2228385686380631,0.0,0.32873518319931283
P17_32,40,S102,-0.012283807390051034,0.11779371625645654,0.0,0.9250438993449013
P17_32,40,S106,-0.02671588729686858,0.22333254809511094,-0.01785714285714285,0.690864254468918
P17_32,41,S002,-0.01278889356610096,0.1100865282072496,-0.03125,0.7161309904016042
P17_32,41,S015,-0.02419125842675076,0.13288693364796272,0.0,1.2885259838999148
P17_32,41,S018,-0.008666560320309788,0.14193914574257174,-0.033333333333333326,0.9266116087242223
P17_32,41,S030,-0.009883979957183837,0.15463763104267353,-0.002232142857142849,0.830627515480471
P17_32,41,S043,-0.048346449845754834,0.14063308652803166,0.0,0.3327471428697089
P17_32,41,S044,-0.06708605942463762,0.19597562457131348,-0.016666666666666663,0.7076611635425466
P17_32,41,S066,-0.039333118584672144,0.15840449516986413,-0.05000000000000002,0.6165395629811532
P17_32,41,S072,0.015960981530774486,0.189174937927119,-0.033333333333333326,1.4290433594263414
P17_32,41,S077,-0.01111905109710789,0.096267603301359,0.0,0.7521427586878298
P17_32,41,S083,-0.03838502742737447,0.12730402485917394,0.0022321428571429047,0.7591326369925783
P17_32,41,S088,-0.036614946257853054,0.1396008137909626,0.0,0.8275336163537759
P17_32,41,S095,-0.02092569032822563,0.11566288678037953,0.017857142857142794,1.1483746633877883
P17_32,41,S097,-0.021816786791087273,0.13358531125619255,-0.016666666666666663,0.1556520122742537
P17_32,41,S102,0.00768296552271522,0.10245658765959384,0.050000000000000044,0.8721119289560855
P17_32,41,S106,-0.024650913809856397,0.13423391516151031,0.01785714285714285,0.8119187636765872
P17_32,42,S002,-0.014124716051281249,0.11924289022589271,-0.011160714285714302,0.6729722347464736
P17_32,42,S015,-0.059471485148403246,0.22094567595023507,0.0,1.2583589595412024
P17_32,42,S018,-0.021492632821257206,0.12797257872303078,-0.016666666666666607,0.927566213400731
P17_32,42,S030,-0.01679721509338512,0.10579983341941697,0.0,0.9092277940378708
P17_32,42,S043,-0.0528602366921747,0.17829000706043308,-0.016666666666666663,0.33883316293742877
P17_32,42,S044,-0.07353756673957039,0.23892262546014947,0.016666666666666663,0.6874623740087156
P17_32,42,S066,-0.042679090821520126,0.1768776738563531,-0.06666666666666665,0.6917393779121774
P17_32,42,S072,-0.03185956264142943,0.20798696197020358,0.0,1.581396527315962
P17_32,42,S077,0.005616708570439079,0.09208720816478706,0.0,0.7907035085680406
P17_32,42,S083,-0.03507520642961004,0.11188116530627817,0.0,0.714252048646546
P17_32,42,S088,-0.030510347985820793,0.1666023929711366,2.7755575615628914e-17,0.8488520584907006
P17_32,42,S095,-0.04588714584806841,0.18630365619262318,0.06919642857142855,1.1113716117250907
P17_32,42,S097,-0.022419333381782213,0.14851875931664535,-0.016666666666666663,-0.1114064074196843
P17_32,42,S102,0.0003633110554010379,0.08454239916374176,0.033333333333333326,0.9497476887988475
P17_32,42,S106,-0.04251266613222614,0.1635007389560113,0.01785714285714285,0.8321294858474639
P17_32,43,S002,-0.013274719140254103,0.10635189034881919,0.033482142857142905,0.7993186448894015
P17_32,43,S015,-0.04662766804146642,0.1468769390474743,0.0,1.25564191774383
P17_32,43,S018,-0.02760525681770527,0.13368484172213024,-0.016666666666666607,0.8807536582476789
P17_32,43,S030,-0.02021763944089172,0.13953323296074643,0.03348214285714285,0.8395837262673145
P17_32,43,S043,-0.05236549165469717,0.2079604846256693,0.0,0.3422553414379399
P17_32,43,S044,-0.024101950578429683,0.17995229205949775,0.016666666666666663,0.5846255152339034
P17_32,43,S066,-0.05140195493469497,0.20382639681740258,-0.033333333333333326,0.6541745860601753
P17_32,43,S072,-0.014967575711797155,0.23875953714879686,-0.033333333333333326,1.5452498745335626
P17_32,43,S077,-0.016776693747396647,0.1375745771043287,0.0,0.7150662224830169
P17_32,43,S083,-0.046712998169602664,0.14061837054271886,0.0,0.7501346665539409
P17_32,43,S088,-0.0315340010944885,0.20287365460195697,0.03947368421052627,0.892394692739412
P17_32,43,S095,-0.026580879880097406,0.14178705794022442,0.0513392857142857,1.2273715021061467
P17_32,43,S097,-0.00699201403989621,0.1522365391770772,0.016666666666666663,0.1957011417951285
P17_32,43,S102,-0.011070593392170506,0.07876369543837071,0.01666666666666672,0.9123117304571797
P17_32,43,S106,-0.00849328949459459,0.1469289473100494,-0.01785714285714285,0.6169340496512992
P17_32,44,S002,-0.013639987835030978,0.15648211942645493,-0.03125,0.6538095245871118
P17_32,44,S015,-0.07496408139140633,0.2801771014217266,0.0,1.1508908483953402
P17_32,44,S018,-0.0411796007952199,0.2028925075347406,0.0,0.9862027170033646
P17_32,44,S030,-0.017617474412865156,0.18296692894830607,0.03125,0.9326439568611797
P17_32,44,S043,-0.060291753280928624,0.17152867681211942,-0.016666666666666663,0.2793227315568796
P17_32,44,S044,-0.02956705786293706,0.16528818600868267,0.033333333333333326,0.7105467267042516
P17_32,44,S066,-0.05190407334262734,0.19758813184949806,-0.04999999999999999,0.5903729855487732
P17_32,44,S072,-0.10532605700147052,0.3938220382652908,0.0,1.6815457495692212
P17_32,44,S077,-0.015573265901285214,0.22139445253728368,0.001041666666666663,0.810854975278802
P17_32,44,S083,-0.05036921575663135,0.1366696643432668,0.0,0.7015167544920211
P17_32,44,S088,-0.05152261674747649,0.22041488871064652,0.03947368421052633,0.9190097605060197
P17_32,44,S095,-0.04946748298264228,0.24360157526911735,0.06919642857142855,1.0776989356827738
P17_32,44,S097,-0.03454545467857157,0.23141651979738237,-0.016666666666666663,0.2901995456653931
P17_32,44,S102,-0.033448401642186716,0.20630051042500314,0.0,0.9844962522848315
P17_32,44,S106,-0.00461815557017932,0.13131211106492827,-0.01785714285714285,0.803463093105322
P17_32,45,S002,-0.0012483287068588303,0.11736765117101548,0.015625,0.6969179689885796
P17_32,45,S015,-0.03612800505544287,0.15644111923889958,0.0,1.115945099708823
P17_32,45,S018,-0.0126138964949116,0.1499220822541626,0.0,0.9288032812096465
P17_32,45,S030,-0.015398837103180095,0.15887199768580362,-0.002232142857142849,0.9035220538428719
P17_32,45,S043,-0.06002111877834753,0.16144050423661385,0.0,0.18156318764166762
P17_32,45,S044,-0.059010640667511834,0.16748732848815095,0.033333333333333326,0.6199367201131294
P17_32,45,S066,-0.04864733618276126,0.17169518396231223,-0.016666666666666663,0.7597735778891361
P17_32,45,S072,0.01758044889103597,0.2048653073758355,-0.016666666666666663,1.5614367770242576
P17_32,45,S077,-0.012139791594674864,0.1126273962461436,0.016666666666666663,0.713421551737956
P17_32,45,S083,-0.05303473086016373,0.12223999475007655,0.017857142857142905,0.8014579659734827
P17_32,45,S088,-0.04239331134644649,0.14111545652055235,0.013157894736842118,0.8616312380443607
P17_32,45,S095,-0.028085934940133082,0.11623826493677024,0.0,1.2173011589876506
P17_32,45,S097,-0.01128967561502487,0.14136152481557213,0.016666666666666663,0.32719842111178066
P17_32,45,S102,-0.0053668168046392345,0.1037774992987192,0.03333333333333338,1.007121198887924
P17_32,45,S106,-0.00517581235682241,0.10253216217105107,-0.01785714285714285,0.6882662894091386
P17_32,46,S002,-0.007032223095650184,0.08364469574889301,-0.013392857142857095,0.750516163112638
P17_32,46,S015,-0.040362223471733946,0.13764165727150732,0.0,1.2257279947338247
P17_32,46,S018,-0.0062898557328540374,0.16737502940002918,-0.016666666666666663,0.9129099363612988
P17_32,46,S030,-0.013218678701518214,0.1421370596146554,0.002232142857142849,0.8577152790437058
P17_32,46,S043,-0.06338832608071959,0.17672926582001225,0.0,0.28230423515892517
P17_32,46,S044,-0.09063123640457602,0.2401719389912701,0.04999999999999999,0.7401016703952114
P17_32,46,S066,-0.04340480896793545,0.1836414516093655,-0.016666666666666663,0.4807763595339806
P17_32,46,S072,-0.016061462987705426,0.15464759242378556,0.0,1.5359602666735699
P17_32,46,S077,-0.019202682338942366,0.13416195822979526,0.0,0.7509971035887022
P17_32,46,S083,-0.0643136373606774,0.1402645912231937,0.017857142857142905,0.769933083387787
P17_32,46,S088,-0.04559383942562997,0.1808254925049153,0.013157894736842118,0.8491631708606093
P17_32,46,S095,-0.014882229991534575,0.12305595055744506,0.0,1.076415349807968
P17_32,46,S097,-0.014660165357867912,0.16170076210934234,0.0,0.22473130465203875
P17_32,46,S102,-0.0021922775212371596,0.09070052260803424,0.01666666666666672,0.9177002905295237
P17_32,46,S106,-0.006332205715501562,0.15314367096855253,-0.01785714285714285,0.7517195155004422
P17_32,47,S002,-0.011094207828841034,0.10892096559421652,-0.0200892857142857,0.7202020445208954
P17_32,47,S015,-0.02580441285661867,0.14472773023196103,0.0,1.1342494767290279
P17_32,47,S018,-0.013563330724581511,0.1524097178385091,0.01666666666666672,0.9242289460440114
P17_32,47,S030,-0.004994653884159119,0.1523559493440668,0.03125,0.9007595952127855
P17_32,47,S043,-0.0753833418622518,0.19848011720484426,0.0,0.2748438356854707
P17_32,47,S044,-0.08938674942579958,0.25623778817197734,0.016666666666666663,0.5992754042721065
P17_32,47,S066,-0.04954451794343618,0.1901274543765693,0.0,0.6726583234722598
P17_32,47,S072,-0.07245717269759176,0.29589531165868665,0.0,1.611584960866308
P17_32,47,S077,-0.01735340016384109,0.1762478426167846,-0.018898809523809512,0.8089375396379239
P17_32,47,S083,-0.054968365121720444,0.15440349858040953,0.017857142857142905,0.6779017726565507
P17_32,47,S088,-0.04485694485405954,0.18291614714217402,0.0,0.9571250459134815
P17_32,47,S095,-0.004122669865818129,0.1535150111444145,0.017857142857142794,1.0844050277904587
P17_32,47,S097,-0.02593019884280674,0.18779904900911115,-0.016666666666666663,0.3612150212570827
P17_32,47,S102,0.003027326741951453,0.13236909706223057,0.01666666666666672,0.9733355550013645
P17_32,47,S106,-0.021642791806927165,0.1530859255434606,-0.03348214285714285,0.7972460670600813
P17_32,48,S002,-0.01627991935504007,0.09866521036502565,0.033482142857142905,0.7493487759225186
P17_32,48,S015,-0.029657888184945122,0.1910016490200346,0.0,1.0253768992904466
P17_32,48,S018,-0.015652088896165373,0.1146107336477838,0.0,0.9177437080738102
P17_32,48,S030,-0.02693931440670232,0.11325957276350988,0.0,0.869497753807162
P17_32,48,S043,-0.05566828739660402,0.17860424477860168,-0.016666666666666663,0.369304168090089
P17_32,48,S044,-0.03474082854503101,0.18315799566381405,0.0,0.669645114213445
P17_32,48,S066,-0.04645911298547228,0.1917852081428143,-0.01666666666666669,0.6159044125131838
P17_32,48,S072,-0.04328718962733931,0.26107327477862924,0.0,1.5774129931693874
P17_32,48,S077,-0.01431457789845855,0.12767043337582737,0.0,0.8050593779583268
P17_32,48,S083,-0.04938855463064031,0.14485488662779472,0.0022321428571429047,0.6398622611799565
P17_32,48,S088,-0.025262227884685566,0.15963413460915585,0.01315789473684209,0.9034745590620017
P17_32,48,S095,-0.011756807862796882,0.1718953263185588,0.017857142857142794,1.0302642151496257
P17_32,48,S097,-0.004592932542365061,0.15220134192509838,-0.033333333333333326,0.17932305739650586
P17_32,48,S102,-0.014843476137184666,0.10636961933566383,0.0,0.914189387352193
P17_32,48,S106,-0.012163909260099666,0.14390308518325481,-0.015625,0.7944404847323958
P17_32,49,S002,-0.01024676394877175,0.10005746162682858,0.015625,0.6159178089445412
P17_32,49,S015,-0.05302973165336942,0.18357777032768657,0.0,1.2138400255061588
P17_32,49,S018,-0.03148000616799978,0.12463827684042075,0.0,0.949985140240324
P17_32,49,S030,-0.007823937448597912,0.10928361839163706,0.015625,0.9155160917265186
P17_32,49,S043,-0.03610194531748583,0.10624108725676326,0.0,0.333422581807869
P17_32,49,S044,-0.03972101558743321,0.1712857437215078,0.016666666666666663,0.5344003334770273
P17_32,49,S066,-0.041997574696957245,0.14235332001472698,0.0,0.5539311757088173
P17_32,49,S072,-0.03697264713123432,0.2083387853855181,-0.033333333333333326,1.6125891557604966
P17_32,49,S077,-0.013954446300549983,0.1493576907610061,0.016666666666666663,0.7125881097279785
P17_32,49,S083,-0.04084746583856476,0.10709721095056414,0.0,0.698040915690449
P17_32,49,S088,-0.03232300870954332,0.14510410193379325,0.013157894736842118,0.9150671917322873
P17_32,49,S095,-0.04342971806569031,0.16232081832455844,0.0513392857142857,1.0670719084149762
P17_32,49,S097,-0.016734578758056434,0.13106972840674502,0.0,0.41483414900118054
P17_32,49,S102,-0.021897589214722245,0.11158995024447639,0.033333333333333326,0.9507656334540493
P17_32,49,S106,-0.00781456863732577,0.09427395175742831,0.0,0.6926800573478187
P17_32,50,S002,-0.010535157000156729,0.09472228735712893,-0.046875,0.780699113032583
P17_32,50,S015,-0.04242511389022945,0.15290289820828673,0.0,1.2011788295617052
P17_32,50,S018,-0.01666224847490761,0.11206835351980939,-0.033333333333333326,0.9532108906679475
P17_32,50,S030,-0.006174333542948788,0.128321880097802,-0.002232142857142849,0.925067949729498
P17_32,50,S043,-0.016857114125997344,0.08414074501269736,0.0,0.3521369970354058
P17_32,50,S044,-0.06513912014434572,0.16739906713944,0.03333333333333338,0.6714492649992038
P17_32,50,S066,-0.022576604200660117,0.13623574737470798,0.0,0.5239011433866678
P17_32,50,S072,-0.020253293334761387,0.15481816961409547,-0.033333333333333326,1.659740639592438
P17_32,50,S077,-0.005441899892824318,0.10220837242652026,0.0,0.8116301308050358
P17_32,50,S083,-0.031895086721063476,0.08739377913183669,0.017857142857142905,0.715119956573047
P17_32,50,S088,-0.019193027749573963,0.13203406720668562,0.02631578947368421,0.9441545055480034
P17_32,50,S095,-0.011474657142609201,0.12754364404079893,0.05357142857142855,1.1080492069560943
P17_32,50,S097,-0.00916930672379479,0.1074598514845557,0.0,0.24531597260135202
P17_32,50,S102,0.008914823296046833,0.09699548642623164,0.0,0.9599201064248983
P17_32,50,S106,-0.017780240267205878,0.11033804051750991,0.0,0.7649630256165973
P17_32,51,S002,-0.0028621466167659594,0.13316708654804887,-0.0200892857142857,0.7758161467299605
P17_32,51,S015,-0.05831368993560601,0.21319200335433972,-0.01785714285714285,1.186822887114368
P17_32,51,S018,-0.03823314857273407,0.18483112194693174,0.0,1.033149640540378
P17_32,51,S030,-0.02214702340215847,0.2294245481576795,0.01785714285714285,0.957067589712507
P17_32,51,S043,-0.039954054034461194,0.12271884704503387,0.016666666666666663,0.38219698613345854
P17_32,51,S044,-0.039901369626853755,0.15791380287377657,0.016666666666666663,0.7570016421200902
P17_32,51,S066,-0.03901946837284726,0.16497408699948118,0.0,0.4293979398336006
P17_32,51,S072,-0.0772489363584632,0.38173969234611776,-0.016666666666666663,1.659092456976969
P17_32,51,S077,-0.006712130926911194,0.20033820603406244,0.018898809523809512,0.8336302625094303
P17_32,51,S083,-0.02460077516723279,0.10118241894104536,0.017857142857142905,0.6793677461978724
P17_32,51,S088,-0.04780532468091522,0.2028111201780327,0.0,0.8830411564895247
P17_32,51,S095,-0.0479280469177996,0.21755135614396603,0.0513392857142857,1.0489685628322172
P17_32,51,S097,-0.01241120332423285,0.19660238464113772,-0.016666666666666663,0.22070604496678436
P17_32,51,S102,-0.03603465747304709,0.1965414283815536,0.01666666666666672,1.0174941676760605
P17_32,51,S106,-0.00781488048358165,0.14405860195280387,-0.01785714285714285,0.8080276434111048
P17_32,52,S002,-0.016761486368914544,0.13293278911404735,0.015625,0.7456566547217616
P17_32,52,S015,-0.05372429116016054,0.20279189987642487,0.0,1.1745863879846958
P17_32,52,S018,-0.0032690881270862836,0.17598303482898858,-0.016666666666666663,0.8599253956968368
P17_32,52,S030,-0.015296849272472091,0.18357194358065385,0.002232142857142849,0.8151871584119512
P17_32,52,S043,-0.10243831028542102,0.25352390976665073,0.0,0.49916215494803884
P17_32,52,S044,-0.07810724633760753,0.25358331400206324,0.033333333333333326,0.5901336517720865
P17_32,52,S066,-0.05492943328701272,0.23276410407681902,-0.033333333333333326,0.5422539200513825
P17_32,52,S072,-0.005936737812980914,0.17094480596172482,0.0,1.4940746311381423
P17_32,52,S077,-0.0237519324763671,0.17567712056817575,0.0,0.7165496035983671
P17_32,52,S083,-0.08397929946807367,0.22054166257954116,0.0357142857142857,0.8219655390343741
P17_32,52,S088,-0.0540619554835986,0.22658783074108801,0.013157894736842118,0.8397088272645278
P17_32,52,S095,-0.018164991464596613,0.1908777690713264,0.0,0.5348640590683986
P17_32,52,S097,-0.028999211784306,0.18351743186845548,0.0,0.18681537663266054
P17_32,52,S102,0.008869395605033394,0.09400382487849107,0.0,0.8497486750734546
P17_32,52,S106,-0.016613837351754184,0.1583106471684606,-0.01785714285714285,0.739695507169867
P17_32,53,S002,-0.0006670739591325896,0.13837356529847922,-0.011160714285714246,0.7823971579715303
P17_32,53,S015,-0.04769690401622378,0.1614690384548613,0.0,1.1788907708100291
P17_32,53,S018,-0.005993270245534337,0.17629439804348326,-0.033333333333333326,0.8915882635146731
P17_32,53,S030,-0.02844740311982696,0.2072200218334109,0.0200892857142857,0.8841844494477793
P17_32,53,S043,-0.04896197373520756,0.216366825833894,0.0,0.30805723511301847
P17_32,53,S044,-0.04725057942694882,0.3437899144221798,0.04999999999999999,0.5960714535773766
P17_32,53,S066,-0.0567673753725899,0.272160046426217,-0.05000000000000002,0.6523774366945134
P17_32,53,S072,-0.016925240593962314,0.29621404099039506,0.0,1.5643154257972562
P17_32,53,S077,-0.01424483884103378,0.124186099939486,0.016666666666666663,0.7293673681888069
P17_32,53,S083,-0.053795405094373486,0.15151326810134652,0.0,0.7465533332686791
P17_32,53,S088,-0.028699472867485667,0.16652960439321474,0.013157894736842118,0.830997641994752
P17_32,53,S095,-0.03521910084565342,0.1386330197974403,0.015625,1.082427484843316
P17_32,53,S097,-0.009354138570662621,0.1792829763611531,0.0,0.18411772529038958
P17_32,53,S102,-0.010583221221027304,0.13378394599509466,0.01666666666666672,0.9597391721483336
P17_32,53,S106,-0.0028518590477670043,0.2266195265588174,0.015625,0.6907850159586981
P17_32,54,S002,0.0024449781427429446,0.11810668850461692,-0.03125,0.7123989145659655
P17_32,54,S015,-0.027011872410677745,0.10390126241547244,0.0,1.0668645295133978
P17_32,54,S018,-0.005220593616344183,0.09724080405669566,-0.033333333333333326,0.9724479539818905
P17_32,54,S030,-0.011910784375382732,0.09168475505465651,0.0,0.9147852399430965
P17_32,54,S043,-0.04106923518023749,0.11949077155296983,-0.016666666666666663,0.31462893551156434
P17_32,54,S044,-0.0754022736087154,0.19033919366110638,0.016666666666666663,0.7229992574947542
P17_32,54,S066,-0.046698001552587604,0.17836632633543323,-0.05000000000000002,0.6995495484108047
P17_32,54,S072,-0.001257455536881478,0.1108881803267909,-0.033333333333333326,1.5968556496651543
P17_32,54,S077,-0.010038061525400013,0.08169595883190764,0.0,0.7707416058741404
P17_32,54,S083,-0.03291154432995974,0.09958926472002028,0.0,0.7110253245210543
P17_32,54,S088,-0.028871069016175508,0.11109236458401073,0.013157894736842118,0.9868489943785537
P17_32,54,S095,-0.027265823195384252,0.11493895389529697,0.0,0.7901279335475445
P17_32,54,S097,-0.019175969788671945,0.12108026454290048,-0.016666666666666663,0.1561254835272219
P17_32,54,S102,-0.00902376434990767,0.09078707261051613,0.03333333333333338,0.9645145718137093
P17_32,54,S106,-0.009346579636723789,0.11318286668638876,0.0,0.8298652332045449
P17_32,55,S002,-0.00865442643651962,0.12489801112684938,-0.0200892857142857,0.5826415414296545
P17_32,55,S015,-0.04390285429698086,0.19016862883848684,0.0,1.0990551870886456
P17_32,55,S018,-0.016527885626484114,0.15416933068099944,-0.016666666666666663,0.8261890863301735
P17_32,55,S030,-0.024590464035542117,0.1657762246118373,0.0,0.7903749929921018
P17_32,55,S043,-0.09524344933627583,0.22017823084836705,-0.016666666666666663,0.4827005722226393
P17_32,55,S044,-0.05869387834186221,0.1652124255735961,0.016666666666666663,0.6942420327848169
P17_32,55,S066,-0.06059211252885525,0.2316988182457736,-0.06666666666666665,0.7109580721081123
P17_32,55,S072,-0.027431271080079176,0.21491200288383708,0.0,1.4710179387059437
P17_32,55,S077,-0.018133239463049844,0.1315389408242291,0.016666666666666663,0.6800672246990107
P17_32,55,S083,-0.06390761790069671,0.1529019290865483,0.017857142857142905,0.7668305571620719
P17_32,55,S088,-0.04938260887689168,0.18370815704197296,0.0,0.8021909635809245
P17_32,55,S095,-0.03488352716896639,0.16403998080922322,0.0357142857142857,0.8839466094899355
P17_32,55,S097,-0.02512119687830745,0.13399348316809281,0.016666666666666663,0.3010744398764874
P17_32,55,S102,-0.014585663445386405,0.1246814188771044,0.0,0.8831890726637189
P17_32,55,S106,-0.02091630570695471,0.10559193580128402,0.0,0.807342360950088
P17_32,56,S002,-0.001609728211694093,0.10396511650530572,0.0,0.7449857767520974
P17_32,56,S015,-0.01370960070852751,0.17790340696728826,0.0,1.1662299374225118
P17_32,56,S018,-0.004106773257667209,0.13255610500014509,-0.033333333333333326,0.9556053010852577
P17_32,56,S030,-0.0031151612676859177,0.1239841284790151,0.015625,0.90952134021985
P17_32,56,S043,-0.03584797705361506,0.12649573658797103,0.0,0.3001363258050546
P17_32,56,S044,-0.051043580127219636,0.18301433892118393,0.0,0.7511642228126406
P17_32,56,S066,-0.03813750362377645,0.14674944692833616,-0.016666666666666663,0.6985136481798933
P17_32,56,S072,0.02250475638892822,0.1362612031486036,-0.033333333333333326,1.5788534963988077
P17_32,56,S077,0.001599970017147273,0.15352955591983722,-0.018898809523809512,0.8013204003298967
P17_32,56,S083,-0.003427775414964858,0.08229140392145254,0.0022321428571429047,0.7225299909087842
P17_32,56,S088,-0.018785814886223707,0.1436223217636658,0.013157894736842118,0.8068235958759674
P17_32,56,S095,0.00793465392475761,0.14311287769674352,0.05357142857142855,1.1423487815014988
P17_32,56,S097,-0.01747995700201134,0.14859552029203102,0.0,0.2657871502671431
P17_32,56,S102,0.0028253463019263752,0.10251734710385149,0.033333333333333326,0.9700989957804772
P17_32,56,S106,-0.029764645518829003,0.13588016027641708,-0.01785714285714285,0.8226806301097551
P17_32,57,S002,-0.024269932898743338,0.18388471093304956,-0.013392857142857095,0.5520656152365244
P17_32,57,S015,-0.05774587234603826,0.20298917476394504,0.0,1.185059311997383
P17_32,57,S018,-0.027093247746009453,0.15655827001627856,-0.016666666666666607,0.9063981900098041
P17_32,57,S030,-0.028169999332416186,0.13873681613857183,0.0,0.8706568993498653
P17_32,57,S043,-0.08338687412984143,0.21347804917845228,-0.016666666666666663,0.2963204175669064
P17_32,57,S044,-0.11956706045919273,0.30993973520219936,0.033333333333333326,0.5966123033370947
P17_32,57,S066,-0.04074174493490069,0.20225318919801824,-0.016666666666666663,0.507690183943275
P17_32,57,S072,-0.013033011968260733,0.22452864549563842,0.0,1.6681547102275176
P17_32,57,S077,-0.022692136906144356,0.22616388428522638,0.017708333333333326,0.7212472164154965
P17_32,57,S083,-0.08291079453385955,0.20910504146778897,0.0,0.7835334170695708
P17_32,57,S088,-0.049541727070268576,0.21529223086320673,0.026315789473684237,0.9865219886111815
P17_32,57,S095,-0.058845263686520564,0.22536052675795062,0.033482142857142794,0.9007103061986304
P17_32,57,S097,-0.028316988648417307,0.19595652399611632,0.0,0.3129997165365763
P17_32,57,S102,-0.021620171388525223,0.1471168331998391,0.01666666666666672,0.8957153935826419
P17_32,57,S106,-0.01700123007909477,0.16702105776369755,0.0,0.6891758988272185
P17_32,58,S002,-0.002460359147924059,0.1246166278773917,-0.03125,0.6811436855591171
P17_32,58,S015,-0.035110020775779086,0.14007959374901346,0.0,1.167377444581143
P17_32,58,S018,-0.010506394405298497,0.19119097823898515,-0.033333333333333326,0.9552707469462927
P17_32,58,S030,-0.03012398896292201,0.20341914198122846,0.0200892857142857,0.8790466006653335
P17_32,58,S043,-0.09770532134724436,0.2542107423442935,0.0,0.30634721868709597
P17_32,58,S044,-0.1134911151801253,0.3260921244388272,0.04999999999999999,0.6994027659926817
