fold,seed,inner_fold,run,kind,draw,subject,n_trials,n_shifts,rescue_rate,harm_rate,net_rescue,stable_correct_rate,stable_wrong_rate,true_margin_change,correct_probability_change,prediction_flip_rate,ce_change,ba_change,confidence_change
2,0,2,2_0,matched_random,73,11,200,12,0.027083333333333334,0.02,0.007083333333333334,0.65,0.30291666666666667,3.557358480369051e-06,-0.00023165475611140138,0.04708333333333333,0.0018104133762874128,0.007083333333333368,0.0017726534356558821
2,0,2,2_0,matched_random,73,24,200,12,0.01125,0.006666666666666667,0.0045833333333333325,0.6883333333333334,0.29375,-1.4349884974459807e-05,-0.00033940431234781717,0.017916666666666668,0.002024607686392029,0.004583333333333254,0.0005349418642061693
2,0,2,2_0,matched_random,73,33,200,12,0.0004166666666666667,0.0016666666666666668,-0.00125,0.9633333333333334,0.034583333333333334,-9.64140814418594e-05,-0.0002012849389058047,0.0020833333333333333,0.00040397818948251663,-0.0012500000000000011,-0.00014279024880927847
2,0,2,2_0,matched_random,73,36,200,12,0.0008333333333333334,0.004583333333333333,-0.00375,0.9704166666666667,0.024166666666666666,-0.00013507229664052526,-0.000359084436660153,0.005416666666666667,0.0006772001629552978,-0.0037499999999999942,-0.0001445844936524148
2,0,2,2_0,matched_random,73,40,200,12,0.015,0.015416666666666667,-0.0004166666666666676,0.7745833333333333,0.195,-7.235674032320579e-06,-0.0002970522810878864,0.030416666666666668,0.0011949902735494777,-0.0004166666666666948,0.0006465461159212039
2,0,2,2_0,matched_random,73,41,200,12,0.028333333333333332,0.0275,0.0008333333333333318,0.6025,0.3416666666666667,-7.4026912140349545e-06,-0.00014590109428150997,0.05583333333333333,0.0015059428535979746,0.000833333333333334,0.0017903464069560545
2,0,2,2_0,matched_random,73,43,200,12,0.01,0.01,0.0,0.815,0.165,-4.5298793508360784e-05,-0.0003204333604070008,0.02,0.0010751423225720178,1.850371707708594e-17,0.00031317916202264765
2,0,2,2_0,matched_random,74,11,200,12,0.025833333333333333,0.025833333333333333,0.0,0.6441666666666667,0.30416666666666664,-8.602058126901587e-06,-0.00027071336112280045,0.051666666666666666,0.0021050250379454974,7.401486830834377e-17,0.0019155601246513684
2,0,2,2_0,matched_random,74,24,200,12,0.010833333333333334,0.01,0.0008333333333333335,0.685,0.2941666666666667,-8.950188445548217e-06,-0.00039895195483227963,0.020833333333333332,0.002407062379987269,0.0008333333333332416,0.0007430766279585902
2,0,2,2_0,matched_random,74,33,200,12,0.0004166666666666667,0.0008333333333333334,-0.0004166666666666667,0.9641666666666666,0.034583333333333334,-3.970385994762182e-05,-0.00022879884523490602,0.00125,0.0004616841717578223,-0.000416666666666667,-0.00017481968877415159
2,0,2,2_0,matched_random,74,36,200,12,0.00125,0.0033333333333333335,-0.0020833333333333337,0.9716666666666667,0.02375,-7.6163839548826215e-06,-0.00041607167975765344,0.004583333333333333,0.0007938442631738585,-0.002083333333333335,-0.00012816617445141838
2,0,2,2_0,matched_random,74,40,200,12,0.014166666666666666,0.01625,-0.0020833333333333346,0.77375,0.19583333333333333,-8.3604051421086e-07,-0.00034086203004366546,0.030416666666666668,0.0013695827533536438,-0.0020833333333334,0.0007737909569456785
2,0,2,2_0,matched_random,74,41,200,12,0.030416666666666668,0.024166666666666666,0.006250000000000002,0.6058333333333333,0.33958333333333335,-1.1944092499713102e-05,-0.00016702961246462152,0.05458333333333333,0.0017233643724425126,0.006249999999999978,0.0019079070591488552
2,0,2,2_0,matched_random,74,43,200,12,0.01125,0.010833333333333334,0.0004166666666666659,0.8141666666666667,0.16375,-1.267965572575728e-05,-0.0003644573815119486,0.022083333333333333,0.0012268869654570261,0.0004166666666667133,0.00039716473211088063
2,0,2,2_0,matched_random,75,11,200,12,0.035833333333333335,0.035416666666666666,0.00041666666666666935,0.6345833333333334,0.2941666666666667,-2.342198664943377e-06,-0.00026837069190188136,0.07125,0.0025147783722809956,0.00041666666666674107,0.002589758567399891
2,0,2,2_0,matched_random,75,24,200,12,0.014166666666666666,0.012083333333333333,0.002083333333333333,0.6829166666666666,0.29083333333333333,2.7217020591100057e-05,-4.925840798207362e-05,0.02625,0.000628871425289294,0.0020833333333332704,-7.991658350548316e-05
2,0,2,2_0,matched_random,75,33,200,12,0.0008333333333333334,0.0025,-0.0016666666666666666,0.9625,0.034166666666666665,0.00010225000868861875,-0.000652114720209119,0.0033333333333333335,0.0010899615510934265,-0.001666666666666668,-0.0005948964404616078
2,0,2,2_0,matched_random,75,36,200,12,0.00125,0.004583333333333333,-0.003333333333333333,0.9704166666666667,0.02375,0.00011793633069222172,-0.0002600847666768383,0.005833333333333334,0.00045227285184390307,-0.003333333333333336,-6.07303806782733e-05
2,0,2,2_0,matched_random,75,40,200,12,0.017916666666666668,0.022916666666666665,-0.0049999999999999975,0.7670833333333333,0.19208333333333333,1.2114834195623795e-05,-0.0007447717045633038,0.04083333333333333,0.003027783343381679,-0.00500000000000006,0.001672836467539652
2,0,2,2_0,matched_random,75,41,200,12,0.04,0.0375,0.0025000000000000022,0.5925,0.33,2.8571851241091887e-06,-0.0003042844619208406,0.0775,0.003442533129408854,0.002499999999999993,0.0035499052329365987
2,0,2,2_0,matched_random,75,43,200,12,0.012083333333333333,0.015416666666666667,-0.003333333333333334,0.8095833333333333,0.16291666666666665,4.3360854809482894e-05,-0.000651748318952872,0.0275,0.0023475159378688465,-0.0033333333333333084,0.0008585340363860616
2,0,2,2_0,matched_random,76,11,200,12,0.03166666666666667,0.027916666666666666,0.0037500000000000033,0.6420833333333333,0.29833333333333334,-2.887403437246879e-05,-6.55633096146313e-05,0.059583333333333335,0.001519548080823299,0.003750000000000068,0.0020065775161908156
2,0,2,2_0,matched_random,76,24,200,12,0.01,0.01,0.0,0.685,0.295,2.4243063914279145e-06,0.0007749289315406502,0.02,-0.003909011026318833,-5.551115123125783e-17,-0.001866254432974796
2,0,2,2_0,matched_random,76,33,200,12,0.0008333333333333334,0.0020833333333333333,-0.0012499999999999998,0.9629166666666666,0.034166666666666665,-3.456288715824485e-05,-0.0011210072646208413,0.002916666666666667,0.00169249271312839,-0.0012500000000000011,-0.001092829192387709
2,0,2,2_0,matched_random,76,36,200,12,0.0020833333333333333,0.004166666666666667,-0.0020833333333333333,0.9708333333333333,0.022916666666666665,7.604859924564758e-05,0.00027763965462811256,0.00625,-0.0006454629359684906,-0.002083333333333335,0.0001264828671134987
2,0,2,2_0,matched_random,76,40,200,12,0.01375,0.020416666666666666,-0.006666666666666666,0.7695833333333333,0.19625,-3.397468167046706e-05,-0.001090092051183188,0.034166666666666665,0.004442370975504037,-0.006666666666666719,0.002387308971496074
2,0,2,2_0,matched_random,76,41,200,12,0.04,0.035833333333333335,0.004166666666666666,0.5941666666666666,0.33,-2.1051717922091485e-05,-0.00038816940821789184,0.07583333333333334,0.004682800690099717,0.004166666666666661,0.004496280969985294
2,0,2,2_0,matched_random,76,43,200,12,0.009583333333333333,0.016666666666666666,-0.007083333333333334,0.8083333333333333,0.16541666666666666,-1.66198774240911e-05,-0.0008129930218161465,0.02625,0.0030869674743373293,-0.007083333333333275,0.0011621848138386977
2,0,2,2_0,matched_random,77,11,200,12,0.030833333333333334,0.024166666666666666,0.006666666666666668,0.6458333333333334,0.2991666666666667,1.6656653800358375e-06,-0.00028680823952146364,0.055,0.0018039050054086052,0.006666666666666737,0.0015512224057205772
2,0,2,2_0,matched_random,77,24,200,12,0.013333333333333334,0.005,0.008333333333333335,0.69,0.2916666666666667,-3.282056500514348e-05,-0.0007692198914124849,0.018333333333333333,0.004269777726809518,0.008333333333333276,0.0014170548379387402
2,0,2,2_0,matched_random,77,33,200,12,0.0,0.00125,-0.00125,0.96375,0.035,-0.00014912489103153349,0.00017883008181963174,0.00125,-0.00013440183105918756,-0.0012500000000000011,0.00022690900464377264
2,0,2,2_0,matched_random,77,36,200,12,0.0,0.005416666666666667,-0.005416666666666667,0.9695833333333334,0.025,-0.00012360817830388746,-0.0005878550523729909,0.005416666666666667,0.0011551998297667598,-0.005416666666666671,-0.00024421765272933973
2,0,2,2_0,matched_random,77,40,200,12,0.01625,0.013333333333333334,0.0029166666666666664,0.7766666666666666,0.19375,-1.955008211856087e-05,4.234063439360669e-05,0.029583333333333333,-0.00018663575649959416,0.002916666666666586,-0.00019465430935815408
2,0,2,2_0,matched_random,77,41,200,12,0.02375,0.025,-0.0012500000000000011,0.605,0.34625,-9.877818326155345e-06,-3.817483007671496e-05,0.04875,0.00011569041555937696,-0.0012500000000000011,0.0007983223204277568
2,0,2,2_0,matched_random,77,43,200,12,0.01,0.009583333333333333,0.0004166666666666676,0.8154166666666667,0.165,-6.17403443902731e-05,-9.833079229442312e-05,0.019583333333333335,0.00018942815835839593,0.0004166666666666948,7.255382998962177e-05
2,0,2,2_0,matched_random,78,11,200,12,0.030416666666666668,0.025416666666666667,0.005000000000000001,0.6445833333333333,0.2995833333333333,-2.7356591696540517e-06,-0.0004799004615403571,0.05583333333333333,0.0032136556827547947,0.00500000000000006,0.002628694051022323
2,0,2,2_0,matched_random,78,24,200,12,0.015,0.012083333333333333,0.0029166666666666664,0.6829166666666666,0.29,-4.279111667225758e-05,-0.0011389543193050054,0.027083333333333334,0.00642314420469427,0.002916666666666586,0.0020315202044496757
2,0,2,2_0,matched_random,78,33,200,12,0.0004166666666666667,0.00125,-0.0008333333333333333,0.96375,0.034583333333333334,-9.375712058196465e-05,0.00011698209308350095,0.0016666666666666668,4.649787704466927e-05,-0.000833333333333334,0.00021491638809945234
2,0,2,2_0,matched_random,78,36,200,12,0.0008333333333333334,0.005833333333333334,-0.005,0.9691666666666666,0.024166666666666666,-0.00020127393305301665,-0.0009215037826832541,0.006666666666666667,0.0018003323416887122,-0.0050000000000000044,-0.0003257449534841775
2,0,2,2_0,matched_random,78,40,200,12,0.022083333333333333,0.015833333333333335,0.006249999999999999,0.7741666666666667,0.18791666666666668,-2.1864531251291435e-05,-0.00010904422920936153,0.03791666666666667,0.0004154974305756514,0.00624999999999995,8.241146888204155e-05
2,0,2,2_0,matched_random,78,41,200,12,0.03333333333333333,0.029166666666666667,0.004166666666666666,0.6008333333333333,0.33666666666666667,-1.0704823459188144e-05,-0.00012584751226481136,0.0625,0.0009647138026487945,0.00416666666666667,0.0016834045737248301
2,0,2,2_0,matched_random,78,43,200,12,0.015,0.01,0.004999999999999999,0.815,0.16,-7.056534212703506e-05,-0.0002898222188938379,0.025,0.0008054281117916794,0.005000000000000042,0.00015787495818628418
2,0,2,2_0,matched_random,79,11,200,12,0.03208333333333333,0.02375,0.008333333333333331,0.64625,0.29791666666666666,-1.0797499756639202e-05,-0.00026472666076186727,0.05583333333333333,0.0020286902224020595,0.008333333333333396,0.0019780733597023485
2,0,2,2_0,matched_random,79,24,200,12,0.012916666666666667,0.0075,0.005416666666666667,0.6875,0.2920833333333333,-3.5498189584662515e-05,-0.0004042258807592023,0.020416666666666666,0.00238690247519318,0.0054166666666665975,0.0006314052064878774
2,0,2,2_0,matched_random,79,33,200,12,0.0004166666666666667,0.0020833333333333333,-0.0016666666666666666,0.9629166666666666,0.034583333333333334,-0.00010421144620825848,-0.00021025834808586496,0.0025,0.0004298719382599695,-0.001666666666666668,-0.0001498681648538143
2,0,2,2_0,matched_random,79,36,200,12,0.00125,0.004583333333333333,-0.003333333333333333,0.9704166666666667,0.02375,-8.08017832847933e-05,-0.0004096575262616814,0.005833333333333334,0.0007754681210521555,-0.003333333333333336,-0.00015441708025397071
2,0,2,2_0,matched_random,79,40,200,12,0.017916666666666668,0.0175,0.0004166666666666659,0.7725,0.19208333333333333,-4.451438008497159e-05,-0.0003234046446141596,0.035416666666666666,0.001286945507418309,0.0004166666666666115,0.0006799331600395551
2,0,2,2_0,matched_random,79,41,200,12,0.034166666666666665,0.0325,0.0016666666666666635,0.5975,0.3358333333333333,-1.1547717731446028e-05,-0.00015849806956485136,0.06666666666666667,0.001617569931967078,0.001666666666666668,0.001945779479140188
2,0,2,2_0,matched_random,79,43,200,12,0.012083333333333333,0.012083333333333333,0.0,0.8129166666666666,0.16291666666666665,-6.659417723615965e-05,-0.0003494339069307386,0.024166666666666666,0.001161758405570694,2.7755575615628914e-17,0.0003522497945350506
2,0,2,2_0,matched_random,80,11,200,12,0.025833333333333333,0.02125,0.004583333333333332,0.64875,0.30416666666666664,-2.5601296996076904e-06,-0.0001897783667717497,0.04708333333333333,0.0013097100357807128,0.004583333333333393,0.001254107761011208
2,0,2,2_0,matched_random,80,24,200,12,0.010833333333333334,0.005833333333333334,0.005,0.6891666666666667,0.2941666666666667,-3.443143020073573e-05,-0.00040757054147649206,0.016666666666666666,0.0022960725325585777,0.004999999999999949,0.0007348629448499463
2,0,2,2_0,matched_random,80,33,200,12,0.0,0.0016666666666666668,-0.0016666666666666668,0.9633333333333334,0.035,-0.00020473809136698642,-4.381382514773412e-06,0.0016666666666666668,9.222796512473532e-05,-0.001666666666666668,3.505769493120416e-05
2,0,2,2_0,matched_random,80,36,200,12,0.0,0.0033333333333333335,-0.0033333333333333335,0.9716666666666667,0.025,-0.00021381763896594446,-0.0003514911287824945,0.0033333333333333335,0.0006775387559472797,-0.003333333333333336,-0.0001634082764692431
2,0,2,2_0,matched_random,80,40,200,12,0.015833333333333335,0.012083333333333333,0.0037500000000000016,0.7779166666666667,0.19416666666666665,-1.3818104440967241e-05,-8.501812918093474e-05,0.027916666666666666,0.0003327149302688644,0.003749999999999948,0.00014826491704536939
2,0,2,2_0,matched_random,80,41,200,12,0.02375,0.022083333333333333,0.001666666666666667,0.6079166666666667,0.34625,-1.6791600113113722e-05,-6.694255785563614e-05,0.04583333333333333,0.0005692848706452856,0.001666666666666659,0.0009045398780257028
2,0,2,2_0,matched_random,80,43,200,12,0.008333333333333333,0.0075,0.0008333333333333335,0.8175,0.16666666666666666,-7.592162505413095e-05,-0.00015196113061518579,0.015833333333333335,0.0004482910461381456,0.0008333333333333711,0.00013094034251923033
2,0,2,2_0,matched_random,81,11,200,12,0.034583333333333334,0.0225,0.012083333333333335,0.6475,0.29541666666666666,2.2181598469614984e-05,-0.0002912531152997258,0.05708333333333333,0.0024080036734063833,0.01208333333333339,0.0022295686424726163
2,0,2,2_0,matched_random,81,24,200,12,0.01625,0.010416666666666666,0.0058333333333333345,0.6845833333333333,0.28875,4.866757352525989e-05,-0.0003267958136543186,0.02666666666666667,0.00204157318924069,0.005833333333333274,0.000370319835164149
2,0,2,2_0,matched_random,81,33,200,12,0.0008333333333333334,0.0016666666666666668,-0.0008333333333333334,0.9633333333333334,0.034166666666666665,9.716993353019158e-05,-0.00037282108636534675,0.0025,0.0006926388232761122,-0.000833333333333334,-0.00029086009790069476
2,0,2,2_0,matched_random,81,36,200,12,0.0016666666666666668,0.004583333333333333,-0.0029166666666666664,0.9704166666666667,0.023333333333333334,0.00017086291142428915,-0.00039754015980095013,0.00625,0.0007384026333146527,-0.0029166666666666694,-0.00015567889150844158
2,0,2,2_0,matched_random,81,40,200,12,0.0175,0.019583333333333335,-0.002083333333333333,0.7704166666666666,0.1925,2.3666912068923313e-05,-0.00048812732805814617,0.037083333333333336,0.0020112630776964856,-0.0020833333333333537,0.0009568210358051717
2,0,2,2_0,matched_random,81,41,200,12,0.03791666666666667,0.035,0.0029166666666666646,0.595,0.33208333333333334,9.399934206157924e-06,-0.00022137975009574383,0.07291666666666667,0.0024105994288715848,0.0029166666666666694,0.0029203017355521627
2,0,2,2_0,matched_random,81,43,200,12,0.015,0.012083333333333333,0.0029166666666666664,0.8129166666666666,0.16,5.570668610744178e-05,-0.00047503615981596664,0.027083333333333334,0.0016737697466105783,0.0029166666666666876,0.0005235794868235701
2,0,2,2_0,matched_random,82,11,200,12,0.03,0.025416666666666667,0.004583333333333332,0.6445833333333333,0.3,-1.0683633154258133e-05,-0.0003324070163295842,0.05541666666666667,0.002349024321361595,0.004583333333333402,0.0020504145055754543
2,0,2,2_0,matched_random,82,24,200,12,0.01375,0.010416666666666666,0.003333333333333334,0.6845833333333333,0.29125,-8.479076049601038e-05,-0.0006793584242367306,0.024166666666666666,0.0038538565432339297,0.0033333333333332806,0.001267167483491014
2,0,2,2_0,matched_random,82,33,200,12,0.0004166666666666667,0.0020833333333333333,-0.0016666666666666666,0.9629166666666666,0.034583333333333334,-0.00039700642693787816,-5.614360922520242e-05,0.0025,0.00023264530296473023,-0.001666666666666668,2.23272534126015e-05
2,0,2,2_0,matched_random,82,36,200,12,0.0008333333333333334,0.00375,-0.0029166666666666664,0.97125,0.024166666666666666,-0.0004947747173719108,-0.0006079526734081724,0.004583333333333333,0.0011673214431572963,-0.0029166666666666694,-0.00024135052266884214
2,0,2,2_0,matched_random,82,40,200,12,0.016666666666666666,0.017083333333333332,-0.0004166666666666659,0.7729166666666667,0.19333333333333333,-6.163208745419979e-05,-0.0002031454272835687,0.03375,0.0007774967373798418,-0.00041666666666672253,0.00039902566566453284
2,0,2,2_0,matched_random,82,41,200,12,0.030416666666666668,0.028333333333333332,0.0020833333333333363,0.6016666666666667,0.33958333333333335,-3.9762537150333324e-05,-0.00013507987420980903,0.05875,0.0011953274297227606,0.002083333333333335,0.0016257701462821222
2,0,2,2_0,matched_random,82,43,200,12,0.012916666666666667,0.01,0.0029166666666666664,0.815,0.16208333333333333,-0.00018607309398551783,-0.00030248844049167347,0.022916666666666665,0.0009104835417874104,0.0029166666666667063,0.0002455152485068086
2,0,2,2_0,matched_random,83,11,200,12,0.03,0.025,0.0049999999999999975,0.645,0.3,8.297714327151577e-06,-0.0002111186594778606,0.055,0.0015319468131729155,0.00500000000000006,0.0014764365230716067
2,0,2,2_0,matched_random,83,24,200,12,0.012916666666666667,0.006666666666666667,0.0062499999999999995,0.6883333333333334,0.2920833333333333,-3.1482073633621134e-05,-0.0004124943502793126,0.019583333333333335,0.002357396574313441,0.006249999999999922,0.0007662724906954085
2,0,2,2_0,matched_random,83,33,200,12,0.0004166666666666667,0.0025,-0.0020833333333333333,0.9625,0.034583333333333334,-0.00016629456464822094,-6.101528485020642e-05,0.002916666666666667,0.00018638639600641188,-0.002083333333333335,-2.07508150956108e-05
2,0,2,2_0,matched_random,83,36,200,12,0.0004166666666666667,0.00375,-0.003333333333333333,0.97125,0.024583333333333332,-0.00022131925215944647,-0.0003755353018012616,0.004166666666666667,0.0007185307157694047,-0.003333333333333336,-0.00016617975230135936
2,0,2,2_0,matched_random,83,40,200,12,0.015416666666666667,0.017083333333333332,-0.0016666666666666653,0.7729166666666667,0.19458333333333333,-2.2416783807178338e-05,-0.00015533255216521708,0.0325,0.0006122416137368033,-0.0016666666666667052,0.0003298133971564756
2,0,2,2_0,matched_random,83,41,200,12,0.03,0.0275,0.0024999999999999988,0.6025,0.34,-1.091265701688826e-05,-9.304492414233315e-05,0.0575,0.0008699963694804376,0.0025000000000000022,0.001193811049603289
2,0,2,2_0,matched_random,83,43,200,12,0.010833333333333334,0.01,0.0008333333333333335,0.815,0.16416666666666666,-8.472205876993637e-05,-0.00021154494057392984,0.020833333333333332,0.0006593592777502448,0.0008333333333333434,0.00019636541627754718
2,0,2,2_0,matched_random,84,11,200,12,0.030833333333333334,0.03166666666666667,-0.0008333333333333352,0.6383333333333333,0.2991666666666667,1.893725711852312e-06,-0.0003521856328872147,0.0625,0.002803870914295115,-0.0008333333333332879,0.0025898218415927165
2,0,2,2_0,matched_random,84,24,200,12,0.0125,0.012083333333333333,0.0004166666666666676,0.6829166666666666,0.2925,-1.706412760540843e-05,-0.0004901157996913634,0.024583333333333332,0.0029869300014205816,0.0004166666666666023,0.0009067074774762324
2,0,2,2_0,matched_random,84,33,200,12,0.0004166666666666667,0.0020833333333333333,-0.0016666666666666666,0.9629166666666666,0.034583333333333334,-6.587570222715537e-05,-0.0003389709351472301,0.0025,0.0006609876235788782,-0.001666666666666668,-0.00026431449703434833
2,0,2,2_0,matched_random,84,36,200,12,0.00125,0.005,-0.00375,0.97,0.02375,-7.551278841371338e-05,-0.0005330186226527578,0.00625,0.0010113641255383866,-0.0037500000000000033,-0.0001640674939625571
2,0,2,2_0,matched_random,84,40,200,12,0.017083333333333332,0.019166666666666665,-0.002083333333333333,0.7708333333333334,0.19291666666666665,-2.5280268552402655e-05,-0.000492788191280558,0.03625,0.001969271508792234,-0.0020833333333333723,0.0010878325987791664
2,0,2,2_0,matched_random,84,41,200,12,0.03625,0.03125,0.0049999999999999975,0.59875,0.33375,-6.533261233319839e-06,-0.00023210165335475744,0.0675,0.002433672650194612,0.004999999999999995,0.002608536915331697
2,0,2,2_0,matched_random,84,43,200,12,0.013333333333333334,0.014583333333333334,-0.0012499999999999994,0.8104166666666667,0.16166666666666665,-4.786384718803068e-05,-0.0005092040130155229,0.027916666666666666,0.0017211614780383762,-0.001249999999999964,0.0005752621176854145
2,0,2,2_0,matched_random,85,11,200,12,0.028333333333333332,0.03208333333333333,-0.00375,0.6379166666666667,0.3016666666666667,1.6400566091760994e-05,-0.0001642048220846158,0.06041666666666667,0.0021423787065813745,-0.0037499999999999387,0.0024018721486806136
2,0,2,2_0,matched_random,85,24,200,12,0.010833333333333334,0.009583333333333333,0.0012500000000000011,0.6854166666666667,0.2941666666666667,6.647693691775203e-05,0.0004502803384336477,0.020416666666666666,-0.0020984622792040593,0.0012499999999999178,-0.0011295024280466644
2,0,2,2_0,matched_random,85,33,200,12,0.0008333333333333334,0.0025,-0.0016666666666666666,0.9625,0.034166666666666665,0.00015825625353803238,-0.0009975683199857108,0.0033333333333333335,0.001564933712627636,-0.001666666666666668,-0.000914932390538913
2,0,2,2_0,matched_random,85,36,200,12,0.00125,0.00375,-0.0024999999999999996,0.97125,0.02375,0.00027161655792345605,4.970823836042828e-05,0.005,-0.00019054232140074462,-0.0025000000000000022,3.9975115566811684e-05
2,0,2,2_0,matched_random,85,40,200,12,0.01375,0.017916666666666668,-0.0041666666666666675,0.7720833333333333,0.19625,6.812566425651312e-06,-0.0010204262663114456,0.03166666666666667,0.004203483587649257,-0.004166666666666735,0.002091818906093348
2,0,2,2_0,matched_random,85,41,200,12,0.03333333333333333,0.029583333333333333,0.00375,0.6004166666666667,0.33666666666666667,1.138882323478659e-05,-0.00037891717052130036,0.06291666666666666,0.004528335841712346,0.0037499999999999847,0.004394297045286985
2,0,2,2_0,matched_random,85,43,200,12,0.008333333333333333,0.014166666666666666,-0.005833333333333333,0.8108333333333333,0.16666666666666666,7.039785152301192e-05,-0.0008035562865980148,0.0225,0.0030266839027317197,-0.0058333333333333015,0.001091871131596663
2,0,2,2_0,matched_random,86,11,200,12,0.02375,0.015833333333333335,0.007916666666666666,0.6541666666666667,0.30625,9.424097758407394e-06,-0.000345552905643471,0.03958333333333333,0.0020424188817767604,0.007916666666666747,0.0014948806166154877
2,0,2,2_0,matched_random,86,24,200,12,0.012083333333333333,0.005833333333333334,0.0062499999999999995,0.6891666666666667,0.29291666666666666,3.2769454022248585e-06,-0.001045306582468265,0.017916666666666668,0.005784877718160778,0.0062499999999999405,0.0019355049036533852
2,0,2,2_0,matched_random,86,33,200,12,0.0004166666666666667,0.0004166666666666667,0.0,0.9645833333333333,0.034583333333333334,2.437833308552702e-05,0.000362812683324487,0.0008333333333333334,-0.0003768719018883311,0.0,0.0004303701807531694
2,0,2,2_0,matched_random,86,36,200,12,0.0,0.004583333333333333,-0.004583333333333333,0.9704166666666667,0.025,3.910234042753776e-05,-0.0007530892601659574,0.004583333333333333,0.0014981994008910334,-0.004583333333333338,-0.00029698303985358
2,0,2,2_0,matched_random,86,40,200,12,0.01375,0.010416666666666666,0.003333333333333334,0.7795833333333333,0.19625,1.6466373732934396e-05,0.00019109864936219407,0.024166666666666666,-0.0007750756353545314,0.0033333333333332624,-0.0005727205195776894
2,0,2,2_0,matched_random,86,41,200,12,0.02,0.02,0.0,0.61,0.35,2.1670731560637553e-06,2.6721137655772814e-06,0.04,-0.0004298959070286035,-9.25185853854297e-18,0.0004104140275834745
2,0,2,2_0,matched_random,86,43,200,12,0.010833333333333334,0.007083333333333333,0.0037500000000000007,0.8179166666666666,0.16416666666666666,1.9117597645769516e-05,-1.177348697015935e-05,0.017916666666666668,-0.00015495703000924934,0.003750000000000031,-0.00011647871213244815
2,0,2,2_0,matched_random,87,11,200,12,0.02666666666666667,0.02,0.006666666666666668,0.65,0.30333333333333334,-5.069884161154429e-06,-0.0003005323358469938,0.04666666666666667,0.0018730897211074245,0.00666666666666671,0.0015286043655024218
2,0,2,2_0,matched_random,87,24,200,12,0.012916666666666667,0.007083333333333333,0.005833333333333334,0.6879166666666666,0.2920833333333333,-2.5770774421592553e-05,-0.0008113199516545125,0.02,0.004507323356361232,0.005833333333333283,0.001481635597998954
2,0,2,2_0,matched_random,87,33,200,12,0.0,0.00125,-0.00125,0.96375,0.035,-0.00010796971075857679,0.00019869587069226826,0.00125,-0.0001556400881778643,-0.0012500000000000011,0.0002588212137722092
2,0,2,2_0,matched_random,87,36,200,12,0.0,0.00375,-0.00375,0.97125,0.025,-0.00013459363331397374,-0.0006181563202163416,0.00375,0.0012169383275704153,-0.0037500000000000033,-0.00025204999028724675
2,0,2,2_0,matched_random,87,40,200,12,0.01625,0.013333333333333334,0.0029166666666666664,0.7766666666666666,0.19375,-2.7596795310576756e-07,5.8179328097311594e-05,0.029583333333333333,-0.00024391777421470178,0.002916666666666623,-0.00023874718838950417
2,0,2,2_0,matched_random,87,41,200,12,0.024166666666666666,0.02375,0.0004166666666666659,0.60625,0.3458333333333333,-1.5477408499767383e-05,-3.785379396498862e-05,0.04791666666666667,8.785209918848143e-05,0.000416666666666667,0.0007108402270305142
2,0,2,2_0,matched_random,87,43,200,12,0.010416666666666666,0.006666666666666667,0.003749999999999999,0.8183333333333334,0.16458333333333333,-3.9999975512425105e-05,-9.077413787281127e-05,0.017083333333333332,0.00016197903278993846,0.003750000000000031,-1.1632506572303396e-06
2,0,2,2_0,matched_random,88,11,200,12,0.0325,0.023333333333333334,0.009166666666666667,0.6466666666666666,0.2975,-1.8873834051191807e-06,-0.0002700722243536735,0.05583333333333333,0.0023075601578967865,0.009166666666666712,0.002231081140454916
2,0,2,2_0,matched_random,88,24,200,12,0.015416666666666667,0.01,0.005416666666666667,0.685,0.28958333333333336,-7.866319889823596e-06,-0.00022464522689091807,0.025416666666666667,0.001482052093430996,0.0054166666666665975,0.00014357463691138137
2,0,2,2_0,matched_random,88,33,200,12,0.0004166666666666667,0.0016666666666666668,-0.00125,0.9633333333333334,0.034583333333333334,-4.9321383703500035e-05,-0.00044506053998804473,0.0020833333333333333,0.0007836675386854229,-0.0012500000000000011,-0.00036785519970260357
2,0,2,2_0,matched_random,88,36,200,12,0.0016666666666666668,0.004583333333333333,-0.0029166666666666664,0.9704166666666667,0.023333333333333334,-4.089418953905503e-05,-0.00033948372435297134,0.00625,0.0006173156449042097,-0.00291666666666666,-0.00012319976669311858
2,0,2,2_0,matched_random,88,40,200,12,0.017916666666666668,0.020833333333333332,-0.0029166666666666646,0.7691666666666667,0.19208333333333333,-1.2394632988919815e-05,-0.0005451004215429021,0.03875,0.002211118496546007,-0.002916666666666697,0.0011632501190201071
2,0,2,2_0,matched_random,88,41,200,12,0.04083333333333333,0.035833333333333335,0.0049999999999999975,0.5941666666666666,0.32916666666666666,-5.330985877662897e-06,-0.00023674118556785964,0.07666666666666666,0.002591372126806209,0.0050000000000000044,0.0029207167843627647
2,0,2,2_0,matched_random,88,43,200,12,0.015833333333333335,0.013333333333333334,0.0025000000000000005,0.8116666666666666,0.15916666666666668,-2.574588598993917e-05,-0.0005125546558883979,0.029166666666666667,0.001799057760495543,0.00250000000000003,0.0005699632949343389
2,0,2,2_0,matched_random,89,11,200,12,0.02666666666666667,0.02125,0.005416666666666667,0.64875,0.30333333333333334,2.5403763478000958e-05,-0.0002449120113691965,0.04791666666666667,0.001844989635649256,0.005416666666666746,0.001665883292263249
