setting_id,dataset,task,backbone,method,lambda,fold,seed,status,trained_artifact_present,source_complete_path,checkpoint_sha256,outcome_access_evidence
S5,OpenBMI,ERP,EEGNet,DANN,1.0,1,1,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-1\seed-1\source_freeze\dann__lambda-1.00\SOURCE_COMPLETE.json,061066dec2daa1286fd2deef6306566b70496d82e5811ea3c0c277d13c3d4473,P4A SOURCE_COMPLETE explicit sealed flags
S5,OpenBMI,ERP,EEGNet,MMD,0.01,1,1,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-1\seed-1\source_freeze\mmd__lambda-0.01\SOURCE_COMPLETE.json,bca14a40516435be0cbf6e0eb464cf0bc003b4151551cdbb65f7fc4fbb1426a4,P4A SOURCE_COMPLETE explicit sealed flags
S5,OpenBMI,ERP,EEGNet,MMD,0.1,1,1,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-1\seed-1\source_freeze\mmd__lambda-0.10\SOURCE_COMPLETE.json,01cf9c945cd978aa7a04a5dea405ebca91786c0251d395faf012d69419e206bb,P4A SOURCE_COMPLETE explicit sealed flags
S5,OpenBMI,ERP,EEGNet,MMD,1.0,1,1,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-1\seed-1\source_freeze\mmd__lambda-1.00\SOURCE_COMPLETE.json,2c48450e6b4fcd65e9207a7088d7f11240c10306737f54f2aba263030e0032c8,P4A SOURCE_COMPLETE explicit sealed flags
S5,OpenBMI,ERP,EEGNet,CORAL,0.01,1,1,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-1\seed-1\source_freeze\coral__lambda-0.01\SOURCE_COMPLETE.json,1397da1342b985659d9fb642b2888b32475aaf4ec21c38b275077fef40a3f281,P4A SOURCE_COMPLETE explicit sealed flags
S5,OpenBMI,ERP,EEGNet,CORAL,0.1,1,1,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-1\seed-1\source_freeze\coral__lambda-0.10\SOURCE_COMPLETE.json,effec57f229b03b50affee07ccb31d694aff7a517663eab06fa4d14b871c2519,P4A SOURCE_COMPLETE explicit sealed flags
S5,OpenBMI,ERP,EEGNet,CORAL,1.0,1,1,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-1\seed-1\source_freeze\coral__lambda-1.00\SOURCE_COMPLETE.json,1dbd5d951d8e8a3bbac2031d4ab5d4124fc5c6e2b5bbcc03b57686bf6ba3198e,P4A SOURCE_COMPLETE explicit sealed flags
S5,OpenBMI,ERP,EEGNet,ERM,0.0,1,2,HISTORICALLY_OBSERVED_TASK_OUTCOME,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-1\seed-2\source_freeze\erm__lambda-0.00\SOURCE_COMPLETE.json,49722036981a23d65c3081fab5515509b7359f3eb7874fe9cc67c4e64f7d0731,P4A ERM outcome competence was already accessed under frozen protocol
S5,OpenBMI,ERP,EEGNet,DANN,0.01,1,2,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-1\seed-2\source_freeze\dann__lambda-0.01\SOURCE_COMPLETE.json,17219d55fc2d312e396158c68fc0df0b1f982fd50edcaa8273beaf3437f4e83f,P4A SOURCE_COMPLETE explicit sealed flags
S5,OpenBMI,ERP,EEGNet,DANN,0.1,1,2,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-1\seed-2\source_freeze\dann__lambda-0.10\SOURCE_COMPLETE.json,03228d524cd5d864553b205dc7b499bca367a16d31a869e1531a046191e3b1ed,P4A SOURCE_COMPLETE explicit sealed flags
S5,OpenBMI,ERP,EEGNet,DANN,1.0,1,2,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-1\seed-2\source_freeze\dann__lambda-1.00\SOURCE_COMPLETE.json,1b493fc9c8ace6cd30e9d61993c6eb183c4101423c5bdbd2727641b58a68f0d1,P4A SOURCE_COMPLETE explicit sealed flags
S5,OpenBMI,ERP,EEGNet,MMD,0.01,1,2,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-1\seed-2\source_freeze\mmd__lambda-0.01\SOURCE_COMPLETE.json,efa98651255829eec0d89734cd1c8c07c1b755c8ff6d57cd40539554ef830ef8,P4A SOURCE_COMPLETE explicit sealed flags
S5,OpenBMI,ERP,EEGNet,MMD,0.1,1,2,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-1\seed-2\source_freeze\mmd__lambda-0.10\SOURCE_COMPLETE.json,87705c71a37fa2d0380426c29f891ea6b34b4b924657daf303bc73492c8aeeff,P4A SOURCE_COMPLETE explicit sealed flags
S5,OpenBMI,ERP,EEGNet,MMD,1.0,1,2,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-1\seed-2\source_freeze\mmd__lambda-1.00\SOURCE_COMPLETE.json,5dc590ad3406a9c1cd04f249b471010429a2b07fa36530e5a090ad98f7297fe1,P4A SOURCE_COMPLETE explicit sealed flags
S5,OpenBMI,ERP,EEGNet,CORAL,0.01,1,2,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-1\seed-2\source_freeze\coral__lambda-0.01\SOURCE_COMPLETE.json,ea57e6d0e323e157db5df389c985b175b5024013ca2d9b2ddc3c5137a71f0dec,P4A SOURCE_COMPLETE explicit sealed flags
S5,OpenBMI,ERP,EEGNet,CORAL,0.1,1,2,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-1\seed-2\source_freeze\coral__lambda-0.10\SOURCE_COMPLETE.json,023c744a1ffeb107e9c446d2d41fc31a2e8481055e62e7a581a3ab6e539c9d81,P4A SOURCE_COMPLETE explicit sealed flags
S5,OpenBMI,ERP,EEGNet,CORAL,1.0,1,2,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-1\seed-2\source_freeze\coral__lambda-1.00\SOURCE_COMPLETE.json,cbe4f19ee2efa8dcc5ce48e807abd20da7a61195721b638589eaa77cd1ca3cfb,P4A SOURCE_COMPLETE explicit sealed flags
S5,OpenBMI,ERP,EEGNet,ERM,0.0,2,0,HISTORICALLY_OBSERVED_TASK_OUTCOME,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-2\seed-0\source_freeze\erm__lambda-0.00\SOURCE_COMPLETE.json,2b441261b2478649128768610086d0f5fa1a37769832463ca1d4399eec394c0d,P4A ERM outcome competence was already accessed under frozen protocol
S5,OpenBMI,ERP,EEGNet,DANN,0.01,2,0,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-2\seed-0\source_freeze\dann__lambda-0.01\SOURCE_COMPLETE.json,4f871d6ad42a6a88745986f3624c0a1258dfb34087d1049c5289a14491017659,P4A SOURCE_COMPLETE explicit sealed flags
S5,OpenBMI,ERP,EEGNet,DANN,0.1,2,0,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-2\seed-0\source_freeze\dann__lambda-0.10\SOURCE_COMPLETE.json,8815a5a3ee05b96d337294651a4bf4e1068fafa4a60c8be473e6420408bbdee5,P4A SOURCE_COMPLETE explicit sealed flags
S5,OpenBMI,ERP,EEGNet,DANN,1.0,2,0,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-2\seed-0\source_freeze\dann__lambda-1.00\SOURCE_COMPLETE.json,0d46553ff271b26e186a9b5948795a8cb914d0f135822d8f0954852a33b53387,P4A SOURCE_COMPLETE explicit sealed flags
S5,OpenBMI,ERP,EEGNet,MMD,0.01,2,0,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-2\seed-0\source_freeze\mmd__lambda-0.01\SOURCE_COMPLETE.json,bddc9ffcd5075a57b4efb369c890331135bd7b1020b18315ba4a318310e29270,P4A SOURCE_COMPLETE explicit sealed flags
S5,OpenBMI,ERP,EEGNet,MMD,0.1,2,0,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-2\seed-0\source_freeze\mmd__lambda-0.10\SOURCE_COMPLETE.json,3bd28097b8a71001d2854287d4271d7f61192ad7c3319fe1e9bff09d7ce49728,P4A SOURCE_COMPLETE explicit sealed flags
S5,OpenBMI,ERP,EEGNet,MMD,1.0,2,0,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-2\seed-0\source_freeze\mmd__lambda-1.00\SOURCE_COMPLETE.json,0c36bead8dd097ba157cce2481e85430d314a4186d99e3fba345707349953ce7,P4A SOURCE_COMPLETE explicit sealed flags
S5,OpenBMI,ERP,EEGNet,CORAL,0.01,2,0,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-2\seed-0\source_freeze\coral__lambda-0.01\SOURCE_COMPLETE.json,b5273f11737742a0e5abf7db6054443f6653a14204f9775868527724a7585983,P4A SOURCE_COMPLETE explicit sealed flags
S5,OpenBMI,ERP,EEGNet,CORAL,0.1,2,0,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-2\seed-0\source_freeze\coral__lambda-0.10\SOURCE_COMPLETE.json,e83557606ade73e1e6783af64593a5772ef3bc405efbce21571ff07f048bd7da,P4A SOURCE_COMPLETE explicit sealed flags
S5,OpenBMI,ERP,EEGNet,CORAL,1.0,2,0,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-2\seed-0\source_freeze\coral__lambda-1.00\SOURCE_COMPLETE.json,6d5c03eb0e883ab06e22d26839978b600c73eb404e4f882b90e8030e2a444272,P4A SOURCE_COMPLETE explicit sealed flags
S5,OpenBMI,ERP,EEGNet,ERM,0.0,2,1,HISTORICALLY_OBSERVED_TASK_OUTCOME,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-2\seed-1\source_freeze\erm__lambda-0.00\SOURCE_COMPLETE.json,dbad57bf4ee27fe58f3886a866247414130ef8ddc8ed1ad2fbfec6b0b9d47fea,P4A ERM outcome competence was already accessed under frozen protocol
S5,OpenBMI,ERP,EEGNet,DANN,0.01,2,1,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-2\seed-1\source_freeze\dann__lambda-0.01\SOURCE_COMPLETE.json,9577e56da4175eab81918ac7a441fc8f5223f7a88f5bcc274c6dc506cdd751e1,P4A SOURCE_COMPLETE explicit sealed flags
S5,OpenBMI,ERP,EEGNet,DANN,0.1,2,1,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-2\seed-1\source_freeze\dann__lambda-0.10\SOURCE_COMPLETE.json,5521089a376657120062ab451213d29ba09612bc11ee5757fa3ce150c8e515a5,P4A SOURCE_COMPLETE explicit sealed flags
S5,OpenBMI,ERP,EEGNet,DANN,1.0,2,1,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-2\seed-1\source_freeze\dann__lambda-1.00\SOURCE_COMPLETE.json,5754335bba8aa65952e2c7d85ccf7340246cf55a11babccef94529bf61572d35,P4A SOURCE_COMPLETE explicit sealed flags
S5,OpenBMI,ERP,EEGNet,MMD,0.01,2,1,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-2\seed-1\source_freeze\mmd__lambda-0.01\SOURCE_COMPLETE.json,0b0ca7529f7adf38f5ede6329c94ea602685bdcb10621518f520e6a65534a33a,P4A SOURCE_COMPLETE explicit sealed flags
S5,OpenBMI,ERP,EEGNet,MMD,0.1,2,1,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,MMD,1.0,2,1,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,CORAL,0.01,2,1,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-2\seed-1\source_freeze\coral__lambda-0.01\SOURCE_COMPLETE.json,0382dad363e3fdf8493e1b0b01d91febb7cf6a96a58450767eadf77fdb4aac8b,P4A SOURCE_COMPLETE explicit sealed flags
S5,OpenBMI,ERP,EEGNet,CORAL,0.1,2,1,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-2\seed-1\source_freeze\coral__lambda-0.10\SOURCE_COMPLETE.json,4519280884a6f5dfff79a76bab4b60a1067f2e4263f7f8b5c81e47d6f1e5774b,P4A SOURCE_COMPLETE explicit sealed flags
S5,OpenBMI,ERP,EEGNet,CORAL,1.0,2,1,TRAINED_BUT_TASK_OUTCOME_SEALED,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-2\seed-1\source_freeze\coral__lambda-1.00\SOURCE_COMPLETE.json,a151aa96be2f755a10ebd09911b1c59d312b6290c5acafd51c8dab850f62f0eb,P4A SOURCE_COMPLETE explicit sealed flags
S5,OpenBMI,ERP,EEGNet,ERM,0.0,2,2,HISTORICALLY_OBSERVED_TASK_OUTCOME,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-2\seed-2\source_freeze\erm__lambda-0.00\SOURCE_COMPLETE.json,a5560ff78bf8b5c4a7a51fc49c19078c078cb6d932bf285facf4642ffff29d60,P4A ERM outcome competence was already accessed under frozen protocol
S5,OpenBMI,ERP,EEGNet,DANN,0.01,2,2,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,DANN,0.1,2,2,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,DANN,1.0,2,2,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,MMD,0.01,2,2,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,MMD,0.1,2,2,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,MMD,1.0,2,2,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,CORAL,0.01,2,2,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,CORAL,0.1,2,2,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,CORAL,1.0,2,2,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,ERM,0.0,3,0,HISTORICALLY_OBSERVED_TASK_OUTCOME,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-3\seed-0\source_freeze\erm__lambda-0.00\SOURCE_COMPLETE.json,c1b9c2278e6857eae320e5d95a6da4d63a8070d87aee9768df82de6d760ab835,P4A ERM outcome competence was already accessed under frozen protocol
S5,OpenBMI,ERP,EEGNet,DANN,0.01,3,0,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,DANN,0.1,3,0,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,DANN,1.0,3,0,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,MMD,0.01,3,0,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,MMD,0.1,3,0,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,MMD,1.0,3,0,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,CORAL,0.01,3,0,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,CORAL,0.1,3,0,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,CORAL,1.0,3,0,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,ERM,0.0,3,1,HISTORICALLY_OBSERVED_TASK_OUTCOME,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-3\seed-1\source_freeze\erm__lambda-0.00\SOURCE_COMPLETE.json,d4b36d6c5d628447330ca214764c860a6c1edc8321c74ca8d6e8371ac7ba2af6,P4A ERM outcome competence was already accessed under frozen protocol
S5,OpenBMI,ERP,EEGNet,DANN,0.01,3,1,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,DANN,0.1,3,1,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,DANN,1.0,3,1,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,MMD,0.01,3,1,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,MMD,0.1,3,1,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,MMD,1.0,3,1,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,CORAL,0.01,3,1,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,CORAL,0.1,3,1,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,CORAL,1.0,3,1,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,ERM,0.0,3,2,HISTORICALLY_OBSERVED_TASK_OUTCOME,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-3\seed-2\source_freeze\erm__lambda-0.00\SOURCE_COMPLETE.json,f8dc4d695c5d73c98c277f58c74ea3aaf7551153a7fdaef945ad2d63620b6a2a,P4A ERM outcome competence was already accessed under frozen protocol
S5,OpenBMI,ERP,EEGNet,DANN,0.01,3,2,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,DANN,0.1,3,2,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,DANN,1.0,3,2,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,MMD,0.01,3,2,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,MMD,0.1,3,2,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,MMD,1.0,3,2,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,CORAL,0.01,3,2,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,CORAL,0.1,3,2,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,CORAL,1.0,3,2,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,ERM,0.0,4,0,HISTORICALLY_OBSERVED_TASK_OUTCOME,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-4\seed-0\source_freeze\erm__lambda-0.00\SOURCE_COMPLETE.json,b3d3948703b430a3166a36cd4e92ec3d1a626d7efcc86238fd98c446bbc1a6be,P4A ERM outcome competence was already accessed under frozen protocol
S5,OpenBMI,ERP,EEGNet,DANN,0.01,4,0,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,DANN,0.1,4,0,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,DANN,1.0,4,0,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,MMD,0.01,4,0,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,MMD,0.1,4,0,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,MMD,1.0,4,0,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,CORAL,0.01,4,0,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,CORAL,0.1,4,0,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,CORAL,1.0,4,0,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,ERM,0.0,4,1,HISTORICALLY_OBSERVED_TASK_OUTCOME,True,D:\nips-temp\TotalP\P1\CRCICLR_SOURCE_ONLY_DIAGNOSTIC\experiments\persist_eeg_p4a_cross_setting_expansion_v1\runtime\runs\S5\fold-4\seed-1\source_freeze\erm__lambda-0.00\SOURCE_COMPLETE.json,517b9eb4b597561b33f2567ddf444006fcda061a28f1b4771ba8c8f0e6481dbf,P4A ERM outcome competence was already accessed under frozen protocol
S5,OpenBMI,ERP,EEGNet,DANN,0.01,4,1,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,DANN,0.1,4,1,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,DANN,1.0,4,1,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,MMD,0.01,4,1,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,MMD,0.1,4,1,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,MMD,1.0,4,1,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,CORAL,0.01,4,1,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,CORAL,0.1,4,1,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
S5,OpenBMI,ERP,EEGNet,CORAL,1.0,4,1,UNTRAINED,False,,,no complete P4A source artifact/checkpoint
