draw,beta_z_SI,beta_R_unsafe,beta_zSI_x_Runsafe,slope_low,slope_high,DeltaSlope_bridge,headroom_low_gain,headroom_high_gain,HeadroomContrast
5361,-0.011924465510670945,0.008423244260864026,0.030721595587573133,-0.011924465510670945,0.0034363322831156215,-0.015360797793786567,0.00041158108866441094,-0.0001663773148148414,0.0005779584034792523
5362,-0.006706754106293903,0.005220387700612283,0.023140747144249997,-0.006706754106293903,0.0048636194658310955,-0.011570373572124999,0.004714835858585795,0.006071654040403961,-0.0013568181818181656
5363,-0.011581110513205673,0.004945825438409321,0.028177993452569952,-0.011581110513205673,0.0025078862130793033,-0.014088996726284976,-0.00223839962121214,-0.01097948232323235,0.00874108270202021
5364,-0.007477935833161809,-0.0015259441797754146,0.020252110747814016,-0.007477935833161809,0.0026481195407451986,-0.010126055373907008,0.005154320987654255,0.0022261303511303568,0.002928190636523898
5365,0.0026350646297710915,0.012772563791828943,-0.0048941686833225955,0.0026350646297710915,0.00018798028810979375,0.0024470843416612978,0.0008177361853831884,0.010157342657342638,-0.00933960647195945
5366,-0.014015475486631172,0.010334600078873556,0.03368652724886898,-0.014015475486631172,0.0028277881378033186,-0.01684326362443449,-0.0048224870230078615,0.0026883417508417155,-0.007510828773849577
5367,-0.0014803766912694111,-0.0045549834192662834,0.010156513159810664,-0.0014803766912694111,0.003597879888635921,-0.005078256579905332,0.002415501165501077,0.003057040998217483,-0.0006415398327164062
5368,-0.0006784375733990037,-0.002184033583060615,-0.0011251232762731684,-0.0006784375733990037,-0.0012409992115355879,0.0005625616381365842,0.0017272727272726602,0.0020378787878788007,-0.0003106060606061405
5369,-0.007333150873044943,0.007739524818083058,0.016905465287170938,-0.007333150873044943,0.001119581770540526,-0.008452732643585469,-0.00808934937611407,0.0039903846153846075,-0.012079733991498677
5370,-0.003323071547777912,-0.00925859934595852,0.011625540299127374,-0.003323071547777912,0.002489698601785775,-0.005812770149563687,0.0024315551346800602,0.00232207491582488,0.00010948021885518041
5371,-0.024416807040498676,0.008960403094620564,0.04181565359851987,-0.024416807040498676,-0.0035089802412387426,-0.020907826799259933,-0.001285450660450715,0.008038844325608994,-0.00932429498605971
5372,-0.0013724935482616182,-0.003948244610023524,-0.0066395102190257614,-0.0013724935482616182,-0.004692248657774499,0.0033197551095128807,0.0022138047138046887,0.0005334595959595999,0.001680345117845089
5373,-0.00806235581879222,0.004487061031976492,0.020641732565668904,-0.00806235581879222,0.0022585104640422318,-0.010320866282834452,-0.00037112193362197896,0.007008364898989868,-0.007379486832611847
5374,-0.013307995477179268,-0.0013674343845739333,0.02553681271877142,-0.013307995477179268,-0.0005395891177935579,-0.01276840635938571,-0.0015689008136925335,0.0044029581529581386,-0.005971858966650672
5375,-0.00834050314498564,0.002390943507482167,0.025923117603470512,-0.00834050314498564,0.004621055656749615,-0.012961558801735256,-0.0017815656565657347,0.00881755050505045,-0.010599116161616184
5376,-0.005433158856437793,-0.0017023563508795584,0.014664354254565653,-0.005433158856437793,0.0018990182708450336,-0.007332177127282826,-0.0008115243342516821,0.0014780618686868249,-0.002289586202938507
5377,-0.005343062037713956,-0.014262624961179084,0.015809738479028508,-0.005343062037713956,0.002561807201800298,-0.007904869239514254,0.0023041494490358087,0.005618354598617747,-0.0033142051495819386
5378,-0.0055065984278208635,-0.000856741421926816,0.01648145693541532,-0.0055065984278208635,0.0027341300398867965,-0.00824072846770766,0.0042080269607842535,0.004963092463092438,-0.0007550655023081847
5379,-0.0030744075977528853,-0.007285468100634185,0.014036359000378135,-0.0030744075977528853,0.003943771902436182,-0.0070181795001890675,0.006944444444444343,0.0015510574494949437,0.005393386994949399
5380,-0.006599935825709647,-0.00898168408275483,0.01943267663839584,-0.006599935825709647,0.0031164024934882727,-0.00971633831919792,0.004746338383838328,-0.004987373737373781,0.009733712121212108
5381,-0.008693906018676157,0.0044274482266350255,0.027398874004971718,-0.008693906018676157,0.0050055309838097015,-0.013699437002485859,0.002389146398192401,-0.002437442607897146,0.0048265890060895465
5382,-0.002625337075775567,0.0023466085053227186,0.007916069482570945,-0.002625337075775567,0.0013326976655099053,-0.003958034741285472,0.00232575757575752,0.00776515151515151,-0.0054393939393939895
5383,-0.0074601191472423705,0.003227772221000254,0.02056928869351316,-0.0074601191472423705,0.0028245251995142103,-0.01028464434675658,-0.0006404869002525437,0.0035856331168831286,-0.004226120017135672
5384,0.0004481492217417655,0.004998367497978091,0.005707146060205302,0.0004481492217417655,0.003301722251844417,-0.002853573030102651,0.00056818181818175,0.002919372294372279,-0.0023511904761905292
5385,-0.017347855779898266,0.001391792325716356,0.04460978502103667,-0.017347855779898266,0.004957036730620069,-0.022304892510518336,-0.00792402002984392,0.005719696969696949,-0.013643716999540869
5386,-0.004959132639232559,0.013067853858499377,0.014318036331686691,-0.004959132639232559,0.0021998855266107866,-0.007159018165843346,0.0010175619834710272,0.01075508373205735,-0.009737521748586324
5387,-0.006195174521530391,0.008301111223199138,0.016387968513135526,-0.006195174521530391,0.001998809735037372,-0.008193984256567763,0.0017454146730462045,0.0099724517906336,-0.008227037117587396
5388,0.00029791935091541544,0.007782274670222178,0.00424133833388679,0.00029791935091541544,0.0024185885178588102,-0.002120669166943395,-0.0018276515151515998,0.005363292011019272,-0.007190943526170872
5389,-0.01717351876971285,-0.012126880550919088,0.05379277217746224,-0.01717351876971285,0.00972286731901827,-0.02689638608873112,-0.003372550230566565,0.010779220779220713,-0.014151771009787279
5390,-0.00021747499388163546,0.01720589396407398,0.012784649661811365,-0.00021747499388163546,0.006174849837024047,-0.006392324830905682,-0.006932844065656629,0.00501609848484845,-0.01194894255050508
5391,-0.01400177948876615,0.017470830555624185,0.03545949120122004,-0.01400177948876615,0.003727966111843872,-0.01772974560061002,-0.0017707769660895072,0.010348504577020131,-0.012119281543109638
5392,-0.01210214337665054,0.0037507852706169876,0.036039634803069,-0.01210214337665054,0.005917674024883961,-0.0180198174015345,0.0027439661033410614,0.009630960338680876,-0.006886994235339814
5393,-0.006688147640912046,-0.0008973698916869363,0.018749933812467263,-0.006688147640912046,0.002686819265321586,-0.009374966906233632,-0.007066585998877685,0.007301925505050534,-0.014368511503928219
5394,-0.0028339753644612154,-0.013146411446819712,-0.0045189094927380585,-0.0028339753644612154,-0.005093430110830245,0.0022594547463690292,0.00455659536541887,-0.0020454545454545764,0.006602049910873447
5395,-0.0013562179080424518,-0.004865416447972641,-0.0038257367080887558,-0.0013562179080424518,-0.0032690862620868297,0.0019128683540443779,-0.006211677320075763,-0.0020332792207792224,-0.004178398099296541
5396,-0.006842973888926825,-0.004441062776135158,0.021111872634344643,-0.006842973888926825,0.0037129624282454966,-0.010555936317172322,0.004358970565025238,0.002836850649350606,0.0015221199156746318
5397,0.00027727289184586437,-0.007586243144176854,-0.0062654093977549934,0.00027727289184586437,-0.0028554318070316323,0.0031327046988774967,0.004196969696969647,0.0024090909090908473,0.0017878787878787997
5398,-0.0005673008026119064,-0.00821689954790543,-0.010170253533313443,-0.0005673008026119064,-0.005652427569268628,0.005085126766656721,0.0011073975044562825,-0.0021328671328671375,0.0032402646373234202
5399,-0.010244799195488317,0.008674677910079713,0.023917226214324183,-0.010244799195488317,0.0017138139116737745,-0.011958613107162092,-0.0017893217893218145,0.004587279040404025,-0.00637660082972584
5400,0.0031786540050458357,-0.0014782932889577485,0.002013378152069266,0.0031786540050458357,0.004185343081080469,-0.001006689076034633,-0.00017773892773903063,0.008184046345811064,-0.008361785273550094
5401,-0.010726064713376456,0.007200178717274723,0.025463267303551675,-0.010726064713376456,0.0020055689383993817,-0.012731633651775837,0.002063955527497183,0.0048771569865319496,-0.0028132014590347663
5402,-0.004172307263890248,-0.001834753321506308,0.009113489720242897,-0.004172307263890248,0.0003844375962312003,-0.004556744860121449,0.0024311294765839726,0.0027133173843700105,-0.0002821879077860379
5403,-0.007576033867946294,0.001098809964147904,0.022610487131484985,-0.007576033867946294,0.0037292096977961983,-0.011305243565742492,-0.0015836940836941643,0.001751104797979782,-0.0033347988816739465
5404,-0.0056964433183550765,-0.0015492797616194647,0.012141233474992073,-0.0056964433183550765,0.00037417341914096,-0.0060706167374960365,0.0013573232323232166,0.007678345959595962,-0.006321022727272745
5405,0.00025437734194716077,-0.010397343117267699,-0.009548596718216309,0.00025437734194716077,-0.004519921017160994,0.004774298359108154,0.003150826446280945,3.189792663470538e-05,0.0031189285196462396
5406,-0.0069687001097517125,0.0024347874601701575,0.021429510776412617,-0.0069687001097517125,0.003746055278454596,-0.010714755388206309,0.005006944444444389,0.008638888888888844,-0.003631944444444454
5407,-0.009216615246054783,0.013077207788393334,0.028626924231424,-0.009216615246054783,0.005096846869657216,-0.014313462115712,-0.0032728324915824946,-0.008628998316498384,0.005356165824915889
5408,-0.005324764173176746,-0.0032030981283894385,0.017059990832648406,-0.005324764173176746,0.0032052312431474573,-0.008529995416324203,-0.002524529145622933,0.008516940235690242,-0.011041469381313175
5409,0.0019962947087031743,0.005066243114381645,-0.006258979250320669,0.0019962947087031743,-0.0011331949164571603,0.0031294896251603346,-0.0010653409090909624,0.004223484848484819,-0.005288825757575782
5410,-0.009250180996792591,0.009307393917677115,0.022541851075499386,-0.009250180996792591,0.0020207445409571017,-0.011270925537749693,-0.0036665366904337646,0.007385999417249416,-0.01105253610768318
5411,0.0030924382939979574,0.005548336587714898,0.0007891345209406712,0.0030924382939979574,0.003487005554468293,-0.0003945672604703356,0.003040633608815364,0.008738038277511948,-0.005697404668696584
5412,-0.005847616416227477,-0.016030757001745298,0.00450910576177455,-0.005847616416227477,-0.003593063535340202,-0.002254552880887275,0.0028286150983519004,-0.005131427915518837,0.007960043013870738
5413,-0.0009863086875194277,0.011023664368080732,0.0043217188184678694,-0.0009863086875194277,0.001174550721714507,-0.0021608594092339347,0.0008030303030302332,0.010608585858585852,-0.00980555555555562
5414,-0.010452984011022255,0.008685048649971005,0.028678312285175953,-0.010452984011022255,0.003886172131565722,-0.014339156142587977,-0.0035526315789473958,-0.001189738292011072,-0.0023628932869363237
5415,-0.008422548278853415,-0.007400114782022639,0.017873028356688043,-0.008422548278853415,0.0005139658994906069,-0.008936514178344021,0.0021241714015151,0.0027149846681096498,-0.0005908132665945497
5416,-0.006129618582031458,-0.009985625633686495,0.012382365217993756,-0.006129618582031458,6.156402696542041e-05,-0.006191182608996878,0.006490895800106257,0.00013372359963265473,0.0063571722004736025
5417,0.0011355173642982642,0.0037099996208895397,-0.0020484650603781805,0.0011355173642982642,0.000111284834109174,0.0010242325301890903,-0.0009311868686869081,0.0023442760942760724,-0.0032754629629629804
5418,-0.0035049791555432698,-0.005952039679003104,0.02008130020211881,-0.0035049791555432698,0.006535670945516136,-0.010040650101059406,0.008816287878787786,-0.004192708333333387,0.013008996212121173
5419,-0.0029324637317572322,-0.0019304551090926919,0.009250673796531265,-0.0029324637317572322,0.0016928731665084005,-0.004625336898265633,0.0033152958152957183,0.0046212121212121,-0.0013059163059163815
5420,-0.0005473861977218697,-0.004866179009975349,-0.005125150059118764,-0.0005473861977218697,-0.0031099612272812516,0.002562575029559382,0.0012815656565655332,0.002108585858585789,-0.0008270202020202557
5421,-0.01209595802143169,0.009756081991568445,0.02257046374584923,-0.01209595802143169,-0.0008107261485070759,-0.011285231872924614,-0.0012602588383838881,0.003022637085137058,-0.004282895923520946
5422,-0.00847369459215852,-0.006287940760995187,0.02080599793482843,-0.00847369459215852,0.0019293043752556943,-0.010402998967414215,0.00566736702967165,0.004051113816738758,0.0016162532129328925
5423,0.0010901321151729005,-0.003546748146673802,-0.009154272484515726,0.0010901321151729005,-0.0034870041270849625,0.004577136242257863,0.0031060606060605207,0.0014256198347107362,0.0016804407713497845
5424,-0.0077254555296158494,-0.009120800834364604,0.016611831621447463,-0.0077254555296158494,0.0005804602811078823,-0.008305915810723732,-0.0032252867213804714,-0.015401672979798,0.012176386258417528
5425,-0.008833281831296756,-0.01133579512850471,0.019865862961093276,-0.008833281831296756,0.0010996496492498824,-0.009932931480546638,0.001993661948431621,0.0027645775941230635,-0.0007709156456914426
5426,-0.005693509971666523,-0.007920864117065215,0.014383624559178177,-0.005693509971666523,0.0014983023079225659,-0.0071918122795890885,-0.001802229888167464,-0.0005068260732323687,-0.0012954038149350954
5427,-0.007812697240573301,0.01079337037798253,0.017239879218863458,-0.007812697240573301,0.0008072423688584279,-0.008619939609431729,0.004501505439005408,0.011927083333333253,-0.007425577894327845
5428,-0.0004684561568612288,0.004202405734847431,0.001600534807239865,-0.0004684561568612288,0.00033181124675870375,-0.0008002674036199325,0.0015340909090908927,0.005748106060606044,-0.004214015151515151
5429,-0.016314791055858945,0.0092677032620034,0.03347528486843149,-0.016314791055858945,0.00042285137835679915,-0.016737642434215744,-0.009229043148880105,-0.0005625450937951423,-0.008666498055084963
5430,-0.005674480863018875,-0.0073405668074754665,0.01989137057552367,-0.005674480863018875,0.004271204424742959,-0.009945685287761834,0.003823677112029314,0.006820351957070625,-0.0029966748450413108
5431,-0.016342952573727594,-0.0004106143405928249,0.030414091371816693,-0.016342952573727594,-0.0011359068878192477,-0.015207045685908346,-0.002557607323232322,0.0032746738215487597,-0.005832281144781081
5432,-0.012469297665408125,0.015794027589449956,0.03347498202640695,-0.012469297665408125,0.0042681933477953515,-0.016737491013203477,-0.009377179533429517,0.0069637345679011775,-0.016340914101330695
5433,-0.011592773641826754,0.013145987655777834,0.031763567452520854,-0.011592773641826754,0.004289010084433673,-0.015881783726260427,-0.003354903198653193,0.0007048611111110532,-0.004059764309764246
5434,-0.0026536460302687996,-0.0040476046381999475,0.005700126011563423,-0.0026536460302687996,0.0001964169755129118,-0.0028500630057817114,-0.000807416267942626,0.0008040633608815548,-0.001611479628824181
5435,-0.005886296153926151,-0.005591388106355883,0.020193667657014445,-0.005886296153926151,0.004210537674581071,-0.010096833828507222,0.003206018518518466,-0.0013611812570146224,0.004567199775533088
5436,-0.006571064993836816,-0.003864348457605262,0.017035407892876362,-0.006571064993836816,0.0019466389526013646,-0.008517703946438181,-0.0002209157547699945,0.0021068760521885414,-0.002327791806958536
5437,-0.0036689099327203217,0.00402323405076129,0.008870874497382842,-0.0036689099327203217,0.0007665273159710995,-0.004435437248691421,0.0036823593073592492,0.008290719696969713,-0.004608360389610464
5438,-0.010694512974731315,0.014144108232626533,0.020666371864678425,-0.010694512974731315,-0.0003613270423921018,-0.010333185932339213,-0.0014191017316017931,0.012939749053030282,-0.014358850784632076
5439,-0.001907896487090022,-0.00397500174650122,0.0203573676297726,-0.001907896487090022,0.008270787327796278,-0.0101786838148863,0.009348544973544884,0.0003538860830526666,0.008994658890492217
5440,-0.009749212805948329,0.007489747148342299,0.02594641475564707,-0.009749212805948329,0.003223994571875206,-0.012973207377823535,-0.004373753987240827,-0.011149994260789765,0.006776240273548938
5441,-0.004431884023167193,-0.01169725318935733,0.015580258784634697,-0.004431884023167193,0.003358245369150156,-0.0077901293923173486,0.0046484071484071,0.001307560903149135,0.003340846245257965
5442,0.004858471054423913,0.025258262988635833,0.00016510895151694094,0.004858471054423913,0.004941025530182383,-8.255447575847047e-05,-0.0100352746212121,0.006805634469696944,-0.016840909090909045
5443,-0.0009753416768404823,0.002409586556129107,0.005468765709833483,-0.0009753416768404823,0.0017590411780762593,-0.0027343828549167416,-0.005217849450386229,0.005629370629370623,-0.010847220079756852
5444,-0.013315735793439908,0.008126756289158958,0.031816313830494436,-0.013315735793439908,0.00259242112180731,-0.015908156915247218,-0.00033471736596739246,-0.0034855912061795007,0.0031508738402121084
5445,-0.007877915478295543,-0.004430751421716668,0.024880210770287507,-0.007877915478295543,0.004562189906848211,-0.012440105385143754,0.005436111111111048,0.004055555555555521,0.0013805555555555273
5446,-0.0028099719184214904,0.0027120639680857624,0.009257976368264002,-0.0028099719184214904,0.0018190162657105106,-0.004628988184132001,-0.0035906372755331335,0.0012551294191918917,-0.004845766694725025
5447,-0.009522675006938937,0.00718363606670638,0.023321793670906255,-0.009522675006938937,0.0021382218285141905,-0.011660896835453127,0.0009974747474746873,0.004379960317460294,-0.0033824855699856066
5448,-0.005747005880364416,-0.01967991980452799,0.008430728463938513,-0.005747005880364416,-0.0015316416483951599,-0.004215364231969256,0.0025147306397305612,-0.007290088383838433,0.009804819023568995
5449,-0.011564805301622204,0.008002706401590686,0.03006769864450615,-0.011564805301622204,0.0034690440206308713,-0.015033849322253075,0.0008846618357487345,0.0025793650793650424,-0.001694703243616308
5450,-0.012192890431017529,0.004014737548702355,0.028649771877318268,-0.012192890431017529,0.002131995507641605,-0.014324885938659134,0.0035590277777777348,0.0073647533022532154,-0.0038057255244754807
5451,-0.009213320778370046,0.009512263029945473,0.019978975502712597,-0.009213320778370046,0.0007761669729862523,-0.009989487751356298,-0.005351910650623918,0.005376845376845308,-0.010728756027469227
5452,-0.034332953829881205,-0.007515492593209119,0.05521297326171384,-0.034332953829881205,-0.0067264671990242865,-0.02760648663085692,0.0010372905188245638,0.01189244417862837,-0.010855153659803805
5453,0.0011402755531677656,0.006353858966970719,-0.001170998412547684,0.0011402755531677656,0.0005547763468939235,0.000585499206273842,-0.0018712121212121333,0.0059393939393939475,-0.00781060606060608
5454,-0.00978563160181811,-0.0006400250452134654,0.026170754444768563,-0.00978563160181811,0.003299745620566171,-0.013085377222384282,0.003794329161176961,-0.008433441558441586,0.012227770719618548
5455,-0.010510803971622771,0.010259921845226224,0.034172796585148976,-0.010510803971622771,0.006575594320951717,-0.017086398292574488,0.00017361111111105555,0.01125118371212117,-0.011077572601010116
5456,0.007268744410965276,0.016828330743302714,0.004004063230851351,0.007268744410965276,0.009270776026390952,-0.0020020316154256753,-0.010400432900432952,0.004312263257575781,-0.014712696158008732
5457,0.001361062055344699,0.01194255698130323,0.0029092959797278506,0.001361062055344699,0.002815710045208624,-0.0014546479898639253,-0.00026278409090911873,0.011147186147186136,-0.011409970238095255
5458,-0.008280767441998738,-0.008115833995513277,0.00844433105864225,-0.008280767441998738,-0.0040586019126776125,-0.004222165529321125,-0.006525659556087226,-0.003933367768595045,-0.002592291787492181
5459,-0.003156637928041219,0.008836846021273565,0.01359682188329864,-0.003156637928041219,0.003641773013608101,-0.00679841094164932,-0.0024080086580086572,0.004504912405303,-0.006912921063311657
5460,-0.004979658398188806,-0.006951845002662956,0.009814014797454128,-0.004979658398188806,-7.265099946174216e-05,-0.004907007398727064,-0.0024973169191919733,-0.0029013047138047197,0.00040398779461274644
5461,-0.0033424099246771597,-0.007471982686177956,0.0029502429214690318,-0.0033424099246771597,-0.0018672884639426438,-0.0014751214607345159,-0.00011814574314579996,0.000294612794612778,-0.00041275853775857795
5462,-0.010718274923318736,0.0077167752746798764,0.023599655355313272,-0.010718274923318736,0.0010815527543379007,-0.011799827677656636,-0.002958254419191921,0.008335621843434312,-0.011293876262626233
5463,-0.011144214717573365,0.007967861677210057,0.027803838749121446,-0.011144214717573365,0.0027577046569873583,-0.013901919374560723,-0.0018325617283951054,-0.012071759259259256,0.01023919753086415
5464,-0.011314093604293394,0.011068708688297492,0.03194267545308182,-0.011314093604293394,0.0046572441222475155,-0.01597133772654091,6.21760366825684e-05,0.0008892906336087819,-0.0008271145969262135
5465,-0.013857731872308765,0.0016678652226591352,0.03930696411546899,-0.013857731872308765,0.005795750185425729,-0.019653482057734494,-0.002516571969696977,0.01528977272727268,-0.017806344696969657
5466,-0.00046119725608666576,0.01565228219657395,0.01760068777411998,-0.00046119725608666576,0.008339146630973324,-0.00880034388705999,-0.004659090909090879,0.0062775482093663714,-0.01093663911845725
5467,0.00032430193764860886,0.007122347730306396,0.006277522503591949,0.00032430193764860886,0.0034630631894445834,-0.0031387612517959746,0.0015564738292010458,0.004864433811802204,-0.0033079599826011585
5468,-0.006979661493766932,0.00570626641584869,0.027150817336781343,-0.006979661493766932,0.00659574717462374,-0.013575408668390672,0.0009491116522366143,0.007355488478535307,-0.006406376826298693
5469,0.0008193173006673499,-0.0003195038238923585,0.005545482820707719,0.0008193173006673499,0.0035920587110212093,-0.0027727414103538594,0.0026444128787877818,0.005746753246753229,-0.0031023403679654475
5470,-0.008547818747505334,-0.005913678908749921,0.022153107135728763,-0.008547818747505334,0.0025287348203590475,-0.011076553567864382,0.0027003980780021895,-0.00032275883838387445,0.0030231569163860638
5471,-0.007144983475290193,-0.0071563368303800695,0.013150926459817568,-0.007144983475290193,-0.0005695202453814092,-0.006575463229908784,1.9520866560284266e-05,0.0012593262167125724,-0.001239805350152288
5472,-0.008912874282673771,-0.021242829163648055,0.013626757437272012,-0.008912874282673771,-0.002099495564037765,-0.006813378718636006,0.008058878256246594,-0.0026025883838384184,0.010661466640085012
5473,-0.008134024556039435,0.007659066696410773,0.02691213730794778,-0.008134024556039435,0.005322044097934455,-0.01345606865397389,0.001761845889450017,-0.0017597853535353085,0.0035216312429853253
5474,-0.005281844952545206,-0.022510059680733482,0.006733829570869083,-0.005281844952545206,-0.0019149301671106643,-0.0033669147854345416,0.002883597883597824,-0.009538439955106634,0.012422037838704457
5475,-0.013291747673251413,0.029358449318937354,0.024350773811603832,-0.013291747673251413,-0.0011163607674494966,-0.012175386905801916,-0.0014023971330956767,0.009220935314685276,-0.010623332447780952
5476,-0.007218870955898746,-0.006037935508391587,0.018349785867914897,-0.007218870955898746,0.0019560219780587022,-0.009174892933957448,0.004175535113035067,0.0019891624579124554,0.0021863726551226113
5477,-0.011420482483533952,0.0046370070754107795,0.030097467071874485,-0.011420482483533952,0.0036282510524032908,-0.015048733535937242,0.0033796822390572004,0.0053902567340066675,-0.002010574494949467
5478,-0.00374527257734876,-0.011181291825595237,0.0036031678537165194,-0.00374527257734876,-0.0019436886504905003,-0.0018015839268582597,0.0037959956709955785,-0.0005113636363636561,0.004307359307359235
5479,-0.007852105807809729,-0.012296938974671419,0.016837748730848062,-0.007852105807809729,0.0005667685576143024,-0.008418874365424031,0.003373316498316447,-0.002789562289562354,0.0061628787878788005
5480,-0.004179967030203256,0.03871573450893433,0.008412141438767692,-0.004179967030203256,2.6103689180589744e-05,-0.004206070719383846,-0.009084413850038876,0.013375668449197818,-0.022460082299236694
5481,-0.009564522366126569,0.00028929190898141933,0.013674912358921654,-0.009564522366126569,-0.002727066186665742,-0.006837456179460827,-0.0019182548137626188,0.002365395021644971,-0.00428364983540759
5482,-0.014352732259083286,-0.005446929629721566,0.027487656483905394,-0.014352732259083286,-0.000608904017130589,-0.013743828241952697,0.001486058501683493,0.005397622053871979,-0.003911563552188486
5483,0.0004058842831353533,0.007970246131517852,0.0019289114053878868,0.0004058842831353533,0.0013703399858292966,-0.0009644557026939434,0.0002326839826839143,0.007144886363636324,-0.0069122023809524095
5484,-0.018469609655452638,0.012847946925032848,0.05461031116277474,-0.018469609655452638,0.008835545925934732,-0.02730515558138737,-0.008171221139971156,0.010675011837121152,-0.018846232977092307
5485,-0.004368928814241971,-0.002484998271030703,0.010190671473303667,-0.004368928814241971,0.0007264069224098627,-0.005095335736651834,-0.0006425865800866499,0.0049431818181818,-0.00558576839826845
5486,0.00043001437371689493,0.007884049594696529,0.010489049618938186,0.00043001437371689493,0.005674539183185988,-0.005244524809469093,0.0007233044733044381,0.0025126262626262445,-0.0017893217893218065
5487,-0.003510581939551472,-0.007212654391919761,0.00594350968650765,-0.003510581939551472,-0.0005388270962976469,-0.002971754843253825,0.0027462121212120665,0.0019381313131313336,0.0008080808080807328
5488,-0.0030480741420750457,0.0064034664554648525,0.005572692171249126,-0.0030480741420750457,-0.0002617280564504829,-0.002786346085624563,0.00178535353535348,0.007530303030303018,-0.005744949494949538
5489,-0.015505866589768817,0.017056521065531197,0.03861178735623703,-0.015505866589768817,0.0038000270883496966,-0.019305893678118514,-0.00539926609848486,0.014276988636363569,-0.01967625473484843
5490,-0.010834027648376692,0.005416413161446797,0.032751421455683445,-0.010834027648376692,0.00554168307946503,-0.016375710727841723,0.002937499999999941,0.0113139204545454,-0.00837642045454546
5491,-0.017728895704368,0.014849684239713279,0.03993050986021939,-0.017728895704368,0.0022363592257416964,-0.019965254930109696,-0.001609666375291423,0.007320261437908442,-0.008929927813199866
5492,-0.013451179147164061,0.016133821742509998,0.025375141303305274,-0.013451179147164061,-0.0007636084955114242,-0.012687570651652637,-0.012644230769230772,0.006574197860962565,-0.019218428630193338
5493,-0.011059457303997544,0.0066487985142816425,0.030024464655761616,-0.011059457303997544,0.003952775023883264,-0.015012232327880808,0.0016104497354496852,3.0864197530866516e-05,0.0015795855379188187
5494,-0.00510690973269628,0.0027120481784047613,0.021416273788094825,-0.00510690973269628,0.005601227161351132,-0.010708136894047413,-0.0004932133838384926,0.002713068181818124,-0.0032062815656566162
5495,-0.008377924654324066,-0.0036428683796815207,0.019264335359773874,-0.008377924654324066,0.0012542430255628716,-0.009632167679886937,0.0028924460955710536,0.010044284759358282,-0.007151838663787228
5496,-0.013310250822690866,0.01187491941544846,0.037433118248432276,-0.013310250822690866,0.005406308301525272,-0.018716559124216138,-0.007731426103136631,0.006001205234159756,-0.013732631337296387
5497,-0.0008353900409442442,0.0036775007597155767,0.00383041992766075,-0.0008353900409442442,0.0010798199228861309,-0.001915209963830375,-0.0010606060606061498,0.004292355371900814,-0.005352961432506964
5498,-0.010254233269914693,0.009066931158370274,0.029874735176597538,-0.010254233269914693,0.004683134318384076,-0.014937367588298769,-0.0005930209836460147,0.0025394570707069886,-0.003132478054353003
5499,-0.03612227360569084,-0.051083619145532215,0.1235349396481395,-0.03612227360569084,0.025645196218378907,-0.06176746982406975,-0.009522876332772184,0.019038036616161536,-0.02856091294893372
5500,-0.009509596545688755,-0.0029062335950316978,0.02173606369369882,-0.009509596545688755,0.0013584353011606553,-0.01086803184684941,0.001313192016316946,0.004581105169340435,-0.003267913153023489
5501,-0.02239519502959487,0.002966638953998917,0.03921578850982368,-0.02239519502959487,-0.0027873007746830325,-0.01960789425491184,-0.004513314967860436,0.004294922913343942,-0.008808237881204377
5502,-0.00742594170217205,-0.006399645824931909,0.01484368145127473,-0.00742594170217205,-4.10097653468465e-06,-0.007421840725637365,-0.004918915719696975,-0.0018045511937557503,-0.0031143645259412247
5503,-0.003890880789898359,-0.0013797441129576047,0.008388607121163924,-0.003890880789898359,0.0003034227706836027,-0.004194303560581962,0.002010489510489454,0.005340909090909088,-0.003330419580419634
5504,-0.006696039153010192,-0.026330296291107107,0.008390878843073917,-0.006696039153010192,-0.0025005997314732336,-0.004195439421536959,0.005224977043158808,-0.0133420138888889,0.01856699093204771
5505,-0.0035647550583422444,0.003538972043287517,0.008969593580370451,-0.0035647550583422444,0.0009200417318429811,-0.0044847967901852255,0.0014499158249158058,0.007575757575757573,-0.006125841750841767
5506,-0.02073870376170149,-0.004623856959964949,0.038057188587881985,-0.02073870376170149,-0.0017101094677604983,-0.019028594293940992,-0.0005303030303030583,0.0053477961432506806,-0.0058780991735537386
5507,-0.002116787685991466,-0.0030420340463040004,0.008015681737571874,-0.002116787685991466,0.0018910531827944707,-0.004007840868785937,0.005511363636363559,0.00370833333333331,0.001803030303030249
5508,-0.008381391520974016,-0.0010390989036927192,0.02005418386595638,-0.008381391520974016,0.0016457004120041738,-0.01002709193297819,0.0008375420875420207,-0.00032659932659933965,0.0011641414141413604
5509,-0.000887000194903773,-0.012646387409864622,0.01079115575953791,-0.000887000194903773,0.004508577684865182,-0.005395577879768955,0.005303694843168442,0.004484618916437081,0.0008190759267313608
5510,0.007411857341655693,-0.0030857987105531387,-0.01770370503860472,0.007411857341655693,-0.0014399951776466668,0.00885185251930236,0.0041507177033492165,0.004669421487603282,-0.0005187037842540659
5511,-0.02268480844187727,-0.0036145263337410936,0.03673482180074285,-0.02268480844187727,-0.004317397541505848,-0.018367410900371424,-0.002165930134680183,0.005500491021324339,-0.0076664211560045215
