expert,subject_id,configuration,candidate_order,history_cv_BA,history_cv_worst_session_BA,history_cv_NLL,selected,target_sessions_used,target_S3_labels_used_for_fit,OUTER_TEST_USED
EEGConformer,sub-33,"{'family': 'logistic', 'C': 1.0}",3,0.8775,0.84,0.29653739892853914,False,"S1,S2",False,False
EEGConformer,sub-34,"{'family': 'logistic', 'C': 0.001}",0,0.59,0.565,0.6665583430535362,False,"S1,S2",False,False
EEGConformer,sub-34,"{'family': 'logistic', 'C': 0.01}",1,0.585,0.5700000000000001,0.6696224606753692,False,"S1,S2",False,False
EEGConformer,sub-34,"{'family': 'logistic', 'C': 0.1}",2,0.6025,0.6,0.6805306662837226,False,"S1,S2",False,False
EEGConformer,sub-34,"{'family': 'logistic', 'C': 1.0}",3,0.615,0.61,0.7368058438028395,True,"S1,S2",False,False
EEGConformer,sub-35,"{'family': 'logistic', 'C': 0.001}",0,0.5800000000000001,0.58,0.6829926235844498,True,"S1,S2",False,False
EEGConformer,sub-35,"{'family': 'logistic', 'C': 0.01}",1,0.5575000000000001,0.535,0.70321938516918,False,"S1,S2",False,False
EEGConformer,sub-35,"{'family': 'logistic', 'C': 0.1}",2,0.5625,0.55,0.7651802791151741,False,"S1,S2",False,False
EEGConformer,sub-35,"{'family': 'logistic', 'C': 1.0}",3,0.5700000000000001,0.53,0.8563188446264014,False,"S1,S2",False,False
EEGConformer,sub-36,"{'family': 'logistic', 'C': 0.001}",0,0.6425000000000001,0.635,0.6609679623849147,True,"S1,S2",False,False
EEGConformer,sub-36,"{'family': 'logistic', 'C': 0.01}",1,0.625,0.6200000000000001,0.6664741261269231,False,"S1,S2",False,False
EEGConformer,sub-36,"{'family': 'logistic', 'C': 0.1}",2,0.6299999999999999,0.62,0.7328662419550572,False,"S1,S2",False,False
EEGConformer,sub-36,"{'family': 'logistic', 'C': 1.0}",3,0.635,0.625,0.7962158710315441,False,"S1,S2",False,False
EEGConformer,sub-37,"{'family': 'logistic', 'C': 0.001}",0,0.5825,0.55,0.6825521138851276,True,"S1,S2",False,False
EEGConformer,sub-37,"{'family': 'logistic', 'C': 0.01}",1,0.5675,0.535,0.6871079385522736,False,"S1,S2",False,False
EEGConformer,sub-37,"{'family': 'logistic', 'C': 0.1}",2,0.545,0.54,0.7141709765456563,False,"S1,S2",False,False
EEGConformer,sub-37,"{'family': 'logistic', 'C': 1.0}",3,0.5225,0.52,0.7805697207044946,False,"S1,S2",False,False
EEGConformer,sub-38,"{'family': 'logistic', 'C': 0.001}",0,0.4925,0.485,0.6955770304215325,False,"S1,S2",False,False
EEGConformer,sub-38,"{'family': 'logistic', 'C': 0.01}",1,0.5,0.5,0.758647422715141,True,"S1,S2",False,False
EEGConformer,sub-38,"{'family': 'logistic', 'C': 0.1}",2,0.5,0.495,0.8948279528449308,False,"S1,S2",False,False
EEGConformer,sub-38,"{'family': 'logistic', 'C': 1.0}",3,0.49,0.485,1.058832975336172,False,"S1,S2",False,False
EEGConformer,sub-41,"{'family': 'logistic', 'C': 0.001}",0,0.72,0.71,0.5784015483903355,True,"S1,S2",False,False
EEGConformer,sub-41,"{'family': 'logistic', 'C': 0.01}",1,0.7125,0.7,0.5643986424631953,False,"S1,S2",False,False
EEGConformer,sub-41,"{'family': 'logistic', 'C': 0.1}",2,0.6675,0.655,0.6237515869659884,False,"S1,S2",False,False
EEGConformer,sub-41,"{'family': 'logistic', 'C': 1.0}",3,0.6699999999999999,0.6699999999999999,0.7330410088929196,False,"S1,S2",False,False
EEGConformer,sub-42,"{'family': 'logistic', 'C': 0.001}",0,0.5974999999999999,0.59,0.6851290646493973,True,"S1,S2",False,False
EEGConformer,sub-42,"{'family': 'logistic', 'C': 0.01}",1,0.55,0.5499999999999999,0.7008935668557643,False,"S1,S2",False,False
EEGConformer,sub-42,"{'family': 'logistic', 'C': 0.1}",2,0.5275000000000001,0.525,0.8320325445229717,False,"S1,S2",False,False
EEGConformer,sub-42,"{'family': 'logistic', 'C': 1.0}",3,0.47750000000000004,0.46,1.1040234424705528,False,"S1,S2",False,False
EEGConformer,sub-44,"{'family': 'logistic', 'C': 0.001}",0,0.5425,0.51,0.6802460377427764,False,"S1,S2",False,False
EEGConformer,sub-44,"{'family': 'logistic', 'C': 0.01}",1,0.56,0.515,0.6793761540472658,False,"S1,S2",False,False
EEGConformer,sub-44,"{'family': 'logistic', 'C': 0.1}",2,0.5900000000000001,0.56,0.6787994577892462,False,"S1,S2",False,False
EEGConformer,sub-44,"{'family': 'logistic', 'C': 1.0}",3,0.6175,0.6100000000000001,0.6999642591766949,True,"S1,S2",False,False
EEGConformer,sub-45,"{'family': 'logistic', 'C': 0.001}",0,0.5925,0.5549999999999999,0.6826832102983217,True,"S1,S2",False,False
EEGConformer,sub-45,"{'family': 'logistic', 'C': 0.01}",1,0.5900000000000001,0.55,0.6831968362752947,False,"S1,S2",False,False
EEGConformer,sub-45,"{'family': 'logistic', 'C': 0.1}",2,0.5825,0.56,0.6870144033936881,False,"S1,S2",False,False
EEGConformer,sub-45,"{'family': 'logistic', 'C': 1.0}",3,0.58,0.575,0.7161241686533675,False,"S1,S2",False,False
EEGConformer,sub-47,"{'family': 'logistic', 'C': 0.001}",0,0.4625,0.445,0.7043702487840435,False,"S1,S2",False,False
EEGConformer,sub-47,"{'family': 'logistic', 'C': 0.01}",1,0.4825,0.45999999999999996,0.7320376317567728,False,"S1,S2",False,False
EEGConformer,sub-47,"{'family': 'logistic', 'C': 0.1}",2,0.49,0.485,0.7859722929669801,False,"S1,S2",False,False
EEGConformer,sub-47,"{'family': 'logistic', 'C': 1.0}",3,0.505,0.5,0.8743640342040102,True,"S1,S2",False,False
EEGConformer,sub-48,"{'family': 'logistic', 'C': 0.001}",0,0.59,0.5449999999999999,0.6720936557845415,False,"S1,S2",False,False
EEGConformer,sub-48,"{'family': 'logistic', 'C': 0.01}",1,0.6225,0.5900000000000001,0.6771651479773955,True,"S1,S2",False,False
EEGConformer,sub-48,"{'family': 'logistic', 'C': 0.1}",2,0.605,0.585,0.7025378460223723,False,"S1,S2",False,False
EEGConformer,sub-48,"{'family': 'logistic', 'C': 1.0}",3,0.5974999999999999,0.58,0.7717446970078687,False,"S1,S2",False,False
EEGConformer,sub-49,"{'family': 'logistic', 'C': 0.001}",0,0.5225,0.51,0.6960733323294648,False,"S1,S2",False,False
EEGConformer,sub-49,"{'family': 'logistic', 'C': 0.01}",1,0.545,0.535,0.706844593902028,False,"S1,S2",False,False
EEGConformer,sub-49,"{'family': 'logistic', 'C': 0.1}",2,0.5875,0.5700000000000001,0.72433783460192,False,"S1,S2",False,False
EEGConformer,sub-49,"{'family': 'logistic', 'C': 1.0}",3,0.6174999999999999,0.61,0.7806596267960993,True,"S1,S2",False,False
EEGConformer,sub-5,"{'family': 'logistic', 'C': 0.001}",0,0.6775,0.66,0.6348951315818387,True,"S1,S2",False,False
EEGConformer,sub-5,"{'family': 'logistic', 'C': 0.01}",1,0.665,0.645,0.613408121659379,False,"S1,S2",False,False
EEGConformer,sub-5,"{'family': 'logistic', 'C': 0.1}",2,0.6675,0.625,0.6119646989307217,False,"S1,S2",False,False
EEGConformer,sub-5,"{'family': 'logistic', 'C': 1.0}",3,0.6525000000000001,0.62,0.6628527174455805,False,"S1,S2",False,False
EEGConformer,sub-50,"{'family': 'logistic', 'C': 0.001}",0,0.5975,0.55,0.6811316208841642,True,"S1,S2",False,False
EEGConformer,sub-50,"{'family': 'logistic', 'C': 0.01}",1,0.5900000000000001,0.535,0.6777257368818705,False,"S1,S2",False,False
EEGConformer,sub-50,"{'family': 'logistic', 'C': 0.1}",2,0.5925,0.55,0.7217428761493692,False,"S1,S2",False,False
EEGConformer,sub-50,"{'family': 'logistic', 'C': 1.0}",3,0.5525,0.53,0.8445968207571888,False,"S1,S2",False,False
EEGConformer,sub-6,"{'family': 'logistic', 'C': 0.001}",0,0.6300000000000001,0.5900000000000001,0.668152470463201,False,"S1,S2",False,False
EEGConformer,sub-6,"{'family': 'logistic', 'C': 0.01}",1,0.6425,0.605,0.6402303238050987,False,"S1,S2",False,False
EEGConformer,sub-6,"{'family': 'logistic', 'C': 0.1}",2,0.6575,0.605,0.6342882628833137,False,"S1,S2",False,False
EEGConformer,sub-6,"{'family': 'logistic', 'C': 1.0}",3,0.665,0.615,0.7089590811899494,True,"S1,S2",False,False
EEGConformer,sub-7,"{'family': 'logistic', 'C': 0.001}",0,0.46499999999999997,0.435,0.7411356033256602,False,"S1,S2",False,False
EEGConformer,sub-7,"{'family': 'logistic', 'C': 0.01}",1,0.48,0.45999999999999996,0.8523580133867521,False,"S1,S2",False,False
EEGConformer,sub-7,"{'family': 'logistic', 'C': 0.1}",2,0.5,0.48,0.9522955001863893,True,"S1,S2",False,False
EEGConformer,sub-7,"{'family': 'logistic', 'C': 1.0}",3,0.4975,0.47,1.0934005189473028,False,"S1,S2",False,False
EEGConformer,sub-9,"{'family': 'logistic', 'C': 0.001}",0,0.5275000000000001,0.52,0.6936038553171406,True,"S1,S2",False,False
EEGConformer,sub-9,"{'family': 'logistic', 'C': 0.01}",1,0.51,0.475,0.7073880295332386,False,"S1,S2",False,False
EEGConformer,sub-9,"{'family': 'logistic', 'C': 0.1}",2,0.485,0.44999999999999996,0.7536927402575555,False,"S1,S2",False,False
EEGConformer,sub-9,"{'family': 'logistic', 'C': 1.0}",3,0.4775,0.46499999999999997,0.8858946491682944,False,"S1,S2",False,False
TeCh,sub-1,"{'family': 'logistic', 'C': 0.001}",0,0.7775,0.76,0.49491669560999424,True,"S1,S2",False,False
TeCh,sub-1,"{'family': 'logistic', 'C': 0.01}",1,0.7675000000000001,0.745,0.4684986211637834,False,"S1,S2",False,False
TeCh,sub-1,"{'family': 'logistic', 'C': 0.1}",2,0.7575000000000001,0.745,0.4884056452778963,False,"S1,S2",False,False
TeCh,sub-1,"{'family': 'logistic', 'C': 1.0}",3,0.7325,0.6950000000000001,0.5616939305419676,False,"S1,S2",False,False
TeCh,sub-11,"{'family': 'logistic', 'C': 0.001}",0,0.7424999999999999,0.73,0.5329947570861093,False,"S1,S2",False,False
TeCh,sub-11,"{'family': 'logistic', 'C': 0.01}",1,0.7525,0.735,0.5119385645773133,True,"S1,S2",False,False
TeCh,sub-11,"{'family': 'logistic', 'C': 0.1}",2,0.745,0.715,0.5098688334937029,False,"S1,S2",False,False
TeCh,sub-11,"{'family': 'logistic', 'C': 1.0}",3,0.745,0.715,0.5089747747121302,False,"S1,S2",False,False
TeCh,sub-12,"{'family': 'logistic', 'C': 0.001}",0,0.5475000000000001,0.535,0.6908792085617219,True,"S1,S2",False,False
TeCh,sub-12,"{'family': 'logistic', 'C': 0.01}",1,0.53,0.525,0.6918312390826219,False,"S1,S2",False,False
TeCh,sub-12,"{'family': 'logistic', 'C': 0.1}",2,0.5225,0.51,0.690811717305373,False,"S1,S2",False,False
TeCh,sub-12,"{'family': 'logistic', 'C': 1.0}",3,0.5275000000000001,0.515,0.6886137016384396,False,"S1,S2",False,False
TeCh,sub-13,"{'family': 'logistic', 'C': 0.001}",0,0.5549999999999999,0.515,0.7068465345436784,True,"S1,S2",False,False
TeCh,sub-13,"{'family': 'logistic', 'C': 0.01}",1,0.5325,0.505,0.7350015145391674,False,"S1,S2",False,False
TeCh,sub-13,"{'family': 'logistic', 'C': 0.1}",2,0.475,0.45499999999999996,0.7690978987337478,False,"S1,S2",False,False
TeCh,sub-13,"{'family': 'logistic', 'C': 1.0}",3,0.4825,0.47,0.8485673538173067,False,"S1,S2",False,False
TeCh,sub-14,"{'family': 'logistic', 'C': 0.001}",0,0.4875,0.475,0.6923104094157818,False,"S1,S2",False,False
TeCh,sub-14,"{'family': 'logistic', 'C': 0.01}",1,0.45499999999999996,0.45,0.6942771055509673,False,"S1,S2",False,False
TeCh,sub-14,"{'family': 'logistic', 'C': 0.1}",2,0.45999999999999996,0.455,0.7134549637271552,False,"S1,S2",False,False
TeCh,sub-14,"{'family': 'logistic', 'C': 1.0}",3,0.495,0.49,0.758687663995533,True,"S1,S2",False,False
TeCh,sub-16,"{'family': 'logistic', 'C': 0.001}",0,0.495,0.475,0.6940226238245122,False,"S1,S2",False,False
TeCh,sub-16,"{'family': 'logistic', 'C': 0.01}",1,0.48750000000000004,0.46,0.6994720146599718,False,"S1,S2",False,False
TeCh,sub-16,"{'family': 'logistic', 'C': 0.1}",2,0.495,0.45,0.7075519162854419,False,"S1,S2",False,False
TeCh,sub-16,"{'family': 'logistic', 'C': 1.0}",3,0.5175000000000001,0.485,0.7200814592980509,True,"S1,S2",False,False
TeCh,sub-17,"{'family': 'logistic', 'C': 0.001}",0,0.61,0.605,0.6610794893880165,False,"S1,S2",False,False
TeCh,sub-17,"{'family': 'logistic', 'C': 0.01}",1,0.62,0.615,0.657497514562962,True,"S1,S2",False,False
TeCh,sub-17,"{'family': 'logistic', 'C': 0.1}",2,0.5974999999999999,0.59,0.6631577289134267,False,"S1,S2",False,False
TeCh,sub-17,"{'family': 'logistic', 'C': 1.0}",3,0.59,0.585,0.6903997778137725,False,"S1,S2",False,False
TeCh,sub-18,"{'family': 'logistic', 'C': 0.001}",0,0.4375,0.39,0.7127697786871222,False,"S1,S2",False,False
TeCh,sub-18,"{'family': 'logistic', 'C': 0.01}",1,0.445,0.4,0.7344522883540032,False,"S1,S2",False,False
TeCh,sub-18,"{'family': 'logistic', 'C': 0.1}",2,0.4575,0.42500000000000004,0.7466902128808854,False,"S1,S2",False,False
TeCh,sub-18,"{'family': 'logistic', 'C': 1.0}",3,0.5175000000000001,0.51,0.7664077332716535,True,"S1,S2",False,False
TeCh,sub-19,"{'family': 'logistic', 'C': 0.001}",0,0.755,0.61,0.5287132368183294,True,"S1,S2",False,False
TeCh,sub-19,"{'family': 'logistic', 'C': 0.01}",1,0.7475,0.6000000000000001,0.5295687387909793,False,"S1,S2",False,False
TeCh,sub-19,"{'family': 'logistic', 'C': 0.1}",2,0.7525,0.63,0.5753424507201945,False,"S1,S2",False,False
TeCh,sub-19,"{'family': 'logistic', 'C': 1.0}",3,0.7475,0.64,0.6110894746620299,False,"S1,S2",False,False
TeCh,sub-2,"{'family': 'logistic', 'C': 0.001}",0,0.5974999999999999,0.5549999999999999,0.6814151986204025,True,"S1,S2",False,False
TeCh,sub-2,"{'family': 'logistic', 'C': 0.01}",1,0.5974999999999999,0.5549999999999999,0.6859020957486699,False,"S1,S2",False,False
TeCh,sub-2,"{'family': 'logistic', 'C': 0.1}",2,0.585,0.565,0.6934217160537673,False,"S1,S2",False,False
TeCh,sub-2,"{'family': 'logistic', 'C': 1.0}",3,0.57,0.5549999999999999,0.7033578888396803,False,"S1,S2",False,False
TeCh,sub-21,"{'family': 'logistic', 'C': 0.001}",0,0.7725,0.745,0.5090949685589735,False,"S1,S2",False,False
TeCh,sub-21,"{'family': 'logistic', 'C': 0.01}",1,0.77,0.735,0.4724511287102894,False,"S1,S2",False,False
TeCh,sub-21,"{'family': 'logistic', 'C': 0.1}",2,0.7675000000000001,0.725,0.4678603895331245,False,"S1,S2",False,False
TeCh,sub-21,"{'family': 'logistic', 'C': 1.0}",3,0.7825,0.74,0.46748775854209235,True,"S1,S2",False,False
TeCh,sub-22,"{'family': 'logistic', 'C': 0.001}",0,0.5825,0.545,0.682195397567366,False,"S1,S2",False,False
TeCh,sub-22,"{'family': 'logistic', 'C': 0.01}",1,0.5800000000000001,0.54,0.6716773939110414,False,"S1,S2",False,False
TeCh,sub-22,"{'family': 'logistic', 'C': 0.1}",2,0.6074999999999999,0.6,0.75688511891633,True,"S1,S2",False,False
TeCh,sub-22,"{'family': 'logistic', 'C': 1.0}",3,0.6000000000000001,0.5900000000000001,0.7891108975920567,False,"S1,S2",False,False
TeCh,sub-23,"{'family': 'logistic', 'C': 0.001}",0,0.8847979797979798,0.8795959595959596,0.36648172719322175,False,"S1,S2",False,False
TeCh,sub-23,"{'family': 'logistic', 'C': 0.01}",1,0.8797979797979798,0.8795959595959596,0.2937958624458442,False,"S1,S2",False,False
TeCh,sub-23,"{'family': 'logistic', 'C': 0.1}",2,0.8847979797979798,0.88,0.2796428010959269,False,"S1,S2",False,False
TeCh,sub-23,"{'family': 'logistic', 'C': 1.0}",3,0.8922727272727273,0.8895454545454545,0.2632630984199821,True,"S1,S2",False,False
TeCh,sub-24,"{'family': 'logistic', 'C': 0.001}",0,0.8471969696969697,0.835,0.4155473871602896,True,"S1,S2",False,False
TeCh,sub-24,"{'family': 'logistic', 'C': 0.01}",1,0.8421717171717171,0.825,0.3763603939865349,False,"S1,S2",False,False
TeCh,sub-24,"{'family': 'logistic', 'C': 0.1}",2,0.8245959595959595,0.8049999999999999,0.4035187412531449,False,"S1,S2",False,False
TeCh,sub-24,"{'family': 'logistic', 'C': 1.0}",3,0.8069949494949494,0.7949999999999999,0.4309797851056938,False,"S1,S2",False,False
TeCh,sub-25,"{'family': 'logistic', 'C': 0.001}",0,0.7875,0.72,0.5577505936179472,False,"S1,S2",False,False
TeCh,sub-25,"{'family': 'logistic', 'C': 0.01}",1,0.7949999999999999,0.72,0.5817826328758993,False,"S1,S2",False,False
TeCh,sub-25,"{'family': 'logistic', 'C': 0.1}",2,0.81,0.75,0.49252184710106794,False,"S1,S2",False,False
TeCh,sub-25,"{'family': 'logistic', 'C': 1.0}",3,0.8725,0.855,0.4141310923234291,True,"S1,S2",False,False
TeCh,sub-26,"{'family': 'logistic', 'C': 0.001}",0,0.8021464646464647,0.795,0.4797216125855962,True,"S1,S2",False,False
TeCh,sub-26,"{'family': 'logistic', 'C': 0.01}",1,0.7897222222222222,0.7894444444444444,0.46636811823026375,False,"S1,S2",False,False
TeCh,sub-26,"{'family': 'logistic', 'C': 0.1}",2,0.7622727272727272,0.7495454545454545,0.4968884150563202,False,"S1,S2",False,False
TeCh,sub-26,"{'family': 'logistic', 'C': 1.0}",3,0.7722979797979799,0.7645959595959596,0.5170757240485242,False,"S1,S2",False,False
TeCh,sub-27,"{'family': 'logistic', 'C': 0.001}",0,0.47250000000000003,0.47000000000000003,0.6933186698334058,False,"S1,S2",False,False
TeCh,sub-27,"{'family': 'logistic', 'C': 0.01}",1,0.445,0.43,0.6950816027922195,False,"S1,S2",False,False
TeCh,sub-27,"{'family': 'logistic', 'C': 0.1}",2,0.4825,0.48,0.719743973118588,True,"S1,S2",False,False
TeCh,sub-27,"{'family': 'logistic', 'C': 1.0}",3,0.4825,0.45499999999999996,0.7363417138891147,False,"S1,S2",False,False
TeCh,sub-28,"{'family': 'logistic', 'C': 0.001}",0,0.68,0.665,0.6082534160347763,False,"S1,S2",False,False
TeCh,sub-28,"{'family': 'logistic', 'C': 0.01}",1,0.6825,0.675,0.6114084596313468,False,"S1,S2",False,False
TeCh,sub-28,"{'family': 'logistic', 'C': 0.1}",2,0.6975,0.685,0.6205730748270555,False,"S1,S2",False,False
TeCh,sub-28,"{'family': 'logistic', 'C': 1.0}",3,0.6975,0.685,0.6199725369714435,True,"S1,S2",False,False
TeCh,sub-29,"{'family': 'logistic', 'C': 0.001}",0,0.285,0.1,0.8141543611857451,False,"S1,S2",False,False
TeCh,sub-29,"{'family': 'logistic', 'C': 0.01}",1,0.3375,0.19,0.977197966604924,False,"S1,S2",False,False
TeCh,sub-29,"{'family': 'logistic', 'C': 0.1}",2,0.4125,0.35000000000000003,1.092885745834321,False,"S1,S2",False,False
TeCh,sub-29,"{'family': 'logistic', 'C': 1.0}",3,0.42000000000000004,0.375,1.195409634277605,True,"S1,S2",False,False
TeCh,sub-3,"{'family': 'logistic', 'C': 0.001}",0,0.82,0.815,0.44105589731639405,False,"S1,S2",False,False
TeCh,sub-3,"{'family': 'logistic', 'C': 0.01}",1,0.8400000000000001,0.8200000000000001,0.37257906360984877,True,"S1,S2",False,False
TeCh,sub-3,"{'family': 'logistic', 'C': 0.1}",2,0.83,0.825,0.3669927835204571,False,"S1,S2",False,False
TeCh,sub-3,"{'family': 'logistic', 'C': 1.0}",3,0.8225,0.8200000000000001,0.3605212815191791,False,"S1,S2",False,False
TeCh,sub-30,"{'family': 'logistic', 'C': 0.001}",0,0.8999999999999999,0.86,0.3369294333608569,False,"S1,S2",False,False
TeCh,sub-30,"{'family': 'logistic', 'C': 0.01}",1,0.895,0.86,0.24728942525520584,False,"S1,S2",False,False
TeCh,sub-30,"{'family': 'logistic', 'C': 0.1}",2,0.8925,0.865,0.24962945971051587,False,"S1,S2",False,False
TeCh,sub-30,"{'family': 'logistic', 'C': 1.0}",3,0.8999999999999999,0.87,0.2728321387581775,True,"S1,S2",False,False
TeCh,sub-31,"{'family': 'logistic', 'C': 0.001}",0,0.6375,0.59,0.664383844301196,False,"S1,S2",False,False
TeCh,sub-31,"{'family': 'logistic', 'C': 0.01}",1,0.645,0.595,0.6853695010783805,True,"S1,S2",False,False
TeCh,sub-31,"{'family': 'logistic', 'C': 0.1}",2,0.6299999999999999,0.59,0.692428923607003,False,"S1,S2",False,False
TeCh,sub-31,"{'family': 'logistic', 'C': 1.0}",3,0.595,0.585,0.7371414007906427,False,"S1,S2",False,False
TeCh,sub-32,"{'family': 'logistic', 'C': 0.001}",0,0.4837626262626263,0.46752525252525257,0.6954058967442659,False,"S1,S2",False,False
TeCh,sub-32,"{'family': 'logistic', 'C': 0.01}",1,0.49863636363636366,0.4872727272727273,0.6972422577178985,False,"S1,S2",False,False
TeCh,sub-32,"{'family': 'logistic', 'C': 0.1}",2,0.49863636363636366,0.4922727272727273,0.7002728557483295,True,"S1,S2",False,False
TeCh,sub-32,"{'family': 'logistic', 'C': 1.0}",3,0.49113636363636365,0.4822727272727273,0.7085015974121442,False,"S1,S2",False,False
TeCh,sub-33,"{'family': 'logistic', 'C': 0.001}",0,0.7474999999999999,0.6699999999999999,0.5178243293279058,True,"S1,S2",False,False
TeCh,sub-33,"{'family': 'logistic', 'C': 0.01}",1,0.725,0.6499999999999999,0.5371902207073022,False,"S1,S2",False,False
TeCh,sub-33,"{'family': 'logistic', 'C': 0.1}",2,0.7,0.6399999999999999,0.624996374514018,False,"S1,S2",False,False
TeCh,sub-33,"{'family': 'logistic', 'C': 1.0}",3,0.685,0.63,0.6777960495385231,False,"S1,S2",False,False
TeCh,sub-34,"{'family': 'logistic', 'C': 0.001}",0,0.445,0.435,0.7043338437638604,False,"S1,S2",False,False
TeCh,sub-34,"{'family': 'logistic', 'C': 0.01}",1,0.46249999999999997,0.45999999999999996,0.7186967417756174,True,"S1,S2",False,False
TeCh,sub-34,"{'family': 'logistic', 'C': 0.1}",2,0.43250000000000005,0.42500000000000004,0.7604020997262094,False,"S1,S2",False,False
TeCh,sub-34,"{'family': 'logistic', 'C': 1.0}",3,0.44,0.43,0.8422749676480439,False,"S1,S2",False,False
TeCh,sub-35,"{'family': 'logistic', 'C': 0.001}",0,0.905,0.87,0.31234571829064667,False,"S1,S2",False,False
TeCh,sub-35,"{'family': 'logistic', 'C': 0.01}",1,0.9075,0.88,0.23879740750654757,True,"S1,S2",False,False
TeCh,sub-35,"{'family': 'logistic', 'C': 0.1}",2,0.9025,0.885,0.24804335562231544,False,"S1,S2",False,False
TeCh,sub-35,"{'family': 'logistic', 'C': 1.0}",3,0.9025,0.885,0.2601749734126347,False,"S1,S2",False,False
TeCh,sub-36,"{'family': 'logistic', 'C': 0.001}",0,0.8599999999999999,0.83,0.3780312515051476,False,"S1,S2",False,False
TeCh,sub-36,"{'family': 'logistic', 'C': 0.01}",1,0.8574999999999999,0.83,0.3161296332010184,False,"S1,S2",False,False
TeCh,sub-36,"{'family': 'logistic', 'C': 0.1}",2,0.8674999999999999,0.845,0.31094435166004475,False,"S1,S2",False,False
TeCh,sub-36,"{'family': 'logistic', 'C': 1.0}",3,0.8775,0.865,0.3148350896319383,True,"S1,S2",False,False
TeCh,sub-37,"{'family': 'logistic', 'C': 0.001}",0,0.755,0.745,0.53979004974258,False,"S1,S2",False,False
TeCh,sub-37,"{'family': 'logistic', 'C': 0.01}",1,0.7575000000000001,0.755,0.5117424996756004,False,"S1,S2",False,False
TeCh,sub-37,"{'family': 'logistic', 'C': 0.1}",2,0.7575000000000001,0.755,0.498750161890835,False,"S1,S2",False,False
TeCh,sub-37,"{'family': 'logistic', 'C': 1.0}",3,0.7825,0.77,0.4854492577271201,True,"S1,S2",False,False
TeCh,sub-38,"{'family': 'logistic', 'C': 0.001}",0,0.645,0.59,0.6599368311131656,False,"S1,S2",False,False
TeCh,sub-38,"{'family': 'logistic', 'C': 0.01}",1,0.6475,0.605,0.66629976403574,True,"S1,S2",False,False
TeCh,sub-38,"{'family': 'logistic', 'C': 0.1}",2,0.6375,0.595,0.6950124555355581,False,"S1,S2",False,False
TeCh,sub-38,"{'family': 'logistic', 'C': 1.0}",3,0.6325000000000001,0.59,0.8013330440146066,False,"S1,S2",False,False
TeCh,sub-41,"{'family': 'logistic', 'C': 0.001}",0,0.745,0.735,0.5312390363517283,True,"S1,S2",False,False
TeCh,sub-41,"{'family': 'logistic', 'C': 0.01}",1,0.7375,0.72,0.5139435256895173,False,"S1,S2",False,False
TeCh,sub-41,"{'family': 'logistic', 'C': 0.1}",2,0.735,0.72,0.5165612522851626,False,"S1,S2",False,False
TeCh,sub-41,"{'family': 'logistic', 'C': 1.0}",3,0.7424999999999999,0.735,0.5134637518309583,False,"S1,S2",False,False
TeCh,sub-42,"{'family': 'logistic', 'C': 0.001}",0,0.7275,0.72,0.5547771106423194,False,"S1,S2",False,False
TeCh,sub-42,"{'family': 'logistic', 'C': 0.01}",1,0.7275,0.725,0.537487936885634,False,"S1,S2",False,False
TeCh,sub-42,"{'family': 'logistic', 'C': 0.1}",2,0.74,0.73,0.5280778855815698,False,"S1,S2",False,False
TeCh,sub-42,"{'family': 'logistic', 'C': 1.0}",3,0.7424999999999999,0.735,0.5219940170813144,True,"S1,S2",False,False
TeCh,sub-44,"{'family': 'logistic', 'C': 0.001}",0,0.5825,0.5,0.7009698336845135,True,"S1,S2",False,False
TeCh,sub-44,"{'family': 'logistic', 'C': 0.01}",1,0.545,0.5,0.7294927140728265,False,"S1,S2",False,False
TeCh,sub-44,"{'family': 'logistic', 'C': 0.1}",2,0.47750000000000004,0.435,0.755919567473752,False,"S1,S2",False,False
TeCh,sub-44,"{'family': 'logistic', 'C': 1.0}",3,0.48,0.47,0.7949351687412065,False,"S1,S2",False,False
TeCh,sub-45,"{'family': 'logistic', 'C': 0.001}",0,0.78,0.76,0.4865165229635243,True,"S1,S2",False,False
TeCh,sub-45,"{'family': 'logistic', 'C': 0.01}",1,0.775,0.76,0.4585859003530973,False,"S1,S2",False,False
TeCh,sub-45,"{'family': 'logistic', 'C': 0.1}",2,0.77,0.755,0.4638751133037205,False,"S1,S2",False,False
TeCh,sub-45,"{'family': 'logistic', 'C': 1.0}",3,0.77,0.75,0.46888556237960666,False,"S1,S2",False,False
TeCh,sub-47,"{'family': 'logistic', 'C': 0.001}",0,0.78,0.76,0.4917962067129178,True,"S1,S2",False,False
TeCh,sub-47,"{'family': 'logistic', 'C': 0.01}",1,0.7775000000000001,0.755,0.46558349526627096,False,"S1,S2",False,False
TeCh,sub-47,"{'family': 'logistic', 'C': 0.1}",2,0.7725,0.745,0.4624711166409737,False,"S1,S2",False,False
TeCh,sub-47,"{'family': 'logistic', 'C': 1.0}",3,0.77,0.75,0.46660658996084936,False,"S1,S2",False,False
TeCh,sub-48,"{'family': 'logistic', 'C': 0.001}",0,0.635,0.625,0.6357147699735275,False,"S1,S2",False,False
TeCh,sub-48,"{'family': 'logistic', 'C': 0.01}",1,0.645,0.625,0.6289213299718932,False,"S1,S2",False,False
TeCh,sub-48,"{'family': 'logistic', 'C': 0.1}",2,0.65,0.635,0.6219003132330907,False,"S1,S2",False,False
