benchmark,outer_fold,subject_id,component_id,P_persistence,G_task_overlap,R_history_transfer,future_ce_gain,future_ba_gain,OUTER_TEST_USED
OpenBMI_MI_S1_to_S2,1,47,META_SGD_PC_GROUP_05,0.2472393104651149,0.44260694032565895,0.011024734143409883,-0.018991987978366834,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,47,META_SGD_PC_GROUP_06,0.2791298853220462,0.35138102038679464,-0.0004489798063575315,-0.008277900847405595,-0.020000000000000018,False
OpenBMI_MI_S1_to_S2,1,47,META_SGD_PC_GROUP_07,0.6409045980055204,0.354496439210615,0.013744660397438498,-0.00400364411077786,-0.040000000000000036,False
OpenBMI_MI_S1_to_S2,1,41,META_SGD_FULL_S025,0.9600895845873996,0.26153303486028,0.01407940999950652,0.015599896935571733,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,41,META_SGD_FULL_S050,0.9600895845873997,0.26153303486028,0.01971520281259792,0.026358233782898755,0.039999999999999925,False
OpenBMI_MI_S1_to_S2,1,41,META_SGD_PC_GROUP_00,0.960368025000449,0.23673644014619177,0.01662128823906034,0.029633899979462086,0.029999999999999916,False
OpenBMI_MI_S1_to_S2,1,41,META_SGD_PC_GROUP_01,0.9233999109507667,0.36532045284397974,0.03990332541598379,-0.03159419933531116,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,41,META_SGD_PC_GROUP_02,0.4516150967760837,0.17112285029186472,-0.012362749844016585,0.02521805892851614,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,41,META_SGD_PC_GROUP_03,0.42970208733814796,0.3018325696985452,0.011381734551275974,-0.006849403369854734,0.009999999999999898,False
OpenBMI_MI_S1_to_S2,1,41,META_SGD_PC_GROUP_04,0.1664160072918553,0.2049047256018435,-0.0011894944874373259,0.024968684418707032,0.029999999999999916,False
OpenBMI_MI_S1_to_S2,1,41,META_SGD_PC_GROUP_05,0.4563977301132436,0.3426359886601894,0.019364152038841148,-0.061889503939931256,-0.020000000000000018,False
OpenBMI_MI_S1_to_S2,1,41,META_SGD_PC_GROUP_06,0.14532696316029167,0.3089763651708415,-0.006550795732120779,-0.01938000454055161,-0.050000000000000044,False
OpenBMI_MI_S1_to_S2,1,41,META_SGD_PC_GROUP_07,-0.36286971300106624,0.21768414511688522,-0.030121950431692468,-0.013152085845801964,-0.020000000000000018,False
OpenBMI_MI_S1_to_S2,1,2,META_SGD_FULL_S025,0.707714413932476,0.27303303495525943,0.003436055521660153,0.0050683675843755105,0.0,False
OpenBMI_MI_S1_to_S2,1,2,META_SGD_FULL_S050,0.7077144139324762,0.27303303495525943,0.004085669849059434,0.008191494804792532,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,2,META_SGD_PC_GROUP_00,0.7612029054402972,0.20970574533166056,0.00434820587514112,0.00226925534730138,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,2,META_SGD_PC_GROUP_01,-0.01186495496453598,0.27238707658171335,-0.01767287278801785,0.020660560658731675,0.030000000000000027,False
OpenBMI_MI_S1_to_S2,1,2,META_SGD_PC_GROUP_02,0.23823901347298268,0.28260952776381315,-0.016296201928669207,0.001340893836623891,0.0,False
OpenBMI_MI_S1_to_S2,1,2,META_SGD_PC_GROUP_03,0.4491305244826633,0.3658837140948055,0.005311540949530819,-0.005231262944127235,0.020000000000000018,False
OpenBMI_MI_S1_to_S2,1,2,META_SGD_PC_GROUP_04,0.1440432919611628,0.30843609336493605,0.0011912101450688856,0.008052154526870192,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,2,META_SGD_PC_GROUP_05,-0.3100439030137884,0.3496908286800772,-0.020716190114136723,-0.012090271862416513,0.0,False
OpenBMI_MI_S1_to_S2,1,2,META_SGD_PC_GROUP_06,0.5307984932255952,0.32961340828110425,0.009768564239597488,-0.0037536013316891714,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,1,2,META_SGD_PC_GROUP_07,-0.05690283737960677,0.1814877449817488,-0.010859802288668119,-0.029333144606991324,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,42,META_SGD_FULL_S025,0.14046629608660202,0.41229869633101895,0.00463211520971385,0.0063459205547456154,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,42,META_SGD_FULL_S050,0.14046629608660202,0.412298696331019,0.0029998159716329575,0.007469108872690533,1.1102230246251565e-16,False
OpenBMI_MI_S1_to_S2,2,42,META_SGD_PC_GROUP_00,0.21681752963975573,0.30494592491960093,0.0012980735652284303,0.002264161547521071,-0.019999999999999907,False
OpenBMI_MI_S1_to_S2,2,42,META_SGD_PC_GROUP_01,0.3552784845910062,0.23935770651819388,-0.0015934417604145101,0.0063921134281614,0.030000000000000027,False
OpenBMI_MI_S1_to_S2,2,42,META_SGD_PC_GROUP_02,-0.503700652730795,0.18007653397534884,-0.04106850252692773,0.006077171370608869,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,42,META_SGD_PC_GROUP_03,0.2851619946976438,0.2649854771446604,-0.00448889680209244,-0.030187918726356733,-0.019999999999999907,False
OpenBMI_MI_S1_to_S2,2,42,META_SGD_PC_GROUP_04,0.3402242912846594,0.3127696324464021,0.007073500775277408,-0.007205308627115242,-0.029999999999999916,False
OpenBMI_MI_S1_to_S2,2,42,META_SGD_PC_GROUP_05,-0.48969154217099986,0.2182003678902743,-0.03334079042669333,0.017918458713906654,1.1102230246251565e-16,False
OpenBMI_MI_S1_to_S2,2,42,META_SGD_PC_GROUP_06,0.3100357549426879,0.24797780132053274,-0.0011749214634894645,-0.030035297486092738,-0.029999999999999916,False
OpenBMI_MI_S1_to_S2,2,42,META_SGD_PC_GROUP_07,0.5640411081957697,0.2613913172006384,0.0039011046699211627,-0.013850965679251426,0.0,False
OpenBMI_MI_S1_to_S2,2,47,META_SGD_FULL_S025,0.885827422385247,0.43657819652846813,0.010650158190995303,0.0002921868898175667,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,47,META_SGD_FULL_S050,0.8858274223852468,0.4365781965284681,0.019023089545682464,-0.00046896808054133765,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,47,META_SGD_PC_GROUP_00,0.9198162386849217,0.3758012165398388,0.019131229197111264,0.0011166192985410522,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,47,META_SGD_PC_GROUP_01,0.387658711046286,0.3859529929163214,0.007234488879664845,-0.024496357750415698,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,47,META_SGD_PC_GROUP_02,0.13989373357853194,0.36747930485146396,0.009026371959289958,-0.006812748003066721,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,47,META_SGD_PC_GROUP_03,-0.34884475236846796,0.2778671232335634,-0.017863830971695874,0.0011006145726569494,0.0,False
OpenBMI_MI_S1_to_S2,2,47,META_SGD_PC_GROUP_04,0.19394242292922131,0.25643400076562783,-0.0029694359025042305,0.00016526508167896692,0.0,False
OpenBMI_MI_S1_to_S2,2,47,META_SGD_PC_GROUP_05,-0.4739668003930824,0.21296874594648668,-0.026353602600479815,-0.00884018002543685,0.0,False
OpenBMI_MI_S1_to_S2,2,47,META_SGD_PC_GROUP_06,0.4644860751578173,0.3558346485176742,0.007260347543153231,-0.013312644734269186,0.0,False
OpenBMI_MI_S1_to_S2,2,47,META_SGD_PC_GROUP_07,0.6888692629399392,0.3675221249598088,0.016404911183849617,-0.007537186756891676,0.0,False
OpenBMI_MI_S1_to_S2,2,25,META_SGD_FULL_S025,-0.07399285579211491,0.29186796942236615,-0.013092928923353439,0.001738025251450422,0.0,False
OpenBMI_MI_S1_to_S2,2,25,META_SGD_FULL_S050,-0.07399285579211498,0.29186796942236615,-0.030480277012793752,0.003008672895973938,0.0,False
OpenBMI_MI_S1_to_S2,2,25,META_SGD_PC_GROUP_00,-0.24255229963541033,0.17348593737795112,-0.03222473258723392,0.003515385013741235,0.0,False
OpenBMI_MI_S1_to_S2,2,25,META_SGD_PC_GROUP_01,-0.5219054430111476,0.25042489583312255,-0.03320454158245538,-0.0017020238773318794,0.0,False
OpenBMI_MI_S1_to_S2,2,25,META_SGD_PC_GROUP_02,-0.6057049681238015,0.2286416255124326,-0.05061466046987771,-0.0032463634553030075,0.0,False
OpenBMI_MI_S1_to_S2,2,25,META_SGD_PC_GROUP_03,0.35261273782129243,0.30520219906084295,0.0032315750980001223,0.0005073610242224726,0.0,False
OpenBMI_MI_S1_to_S2,2,25,META_SGD_PC_GROUP_04,0.18150012409665803,0.31088925619991187,0.00787514475830943,0.0008310921535234893,0.0,False
OpenBMI_MI_S1_to_S2,2,25,META_SGD_PC_GROUP_05,-0.5381357890284262,0.20624561284671047,-0.04026456097123045,-0.005242265852221312,0.0,False
OpenBMI_MI_S1_to_S2,2,25,META_SGD_PC_GROUP_06,0.3031303001570455,0.2511860877382955,0.0007203909317244905,1.9190557511112455e-05,0.0,False
OpenBMI_MI_S1_to_S2,2,25,META_SGD_PC_GROUP_07,0.0731193280934229,0.3067789577486126,-0.007374281179413952,0.0020710930278404274,0.0,False
OpenBMI_MI_S1_to_S2,2,16,META_SGD_FULL_S025,-0.5469747011824764,0.54327609639498,-0.012500277624632267,0.0030878730641384633,0.020000000000000018,False
OpenBMI_MI_S1_to_S2,2,16,META_SGD_FULL_S050,-0.5469747011824763,0.5432760963949799,-0.028463934592163148,0.002107658518193195,1.1102230246251565e-16,False
OpenBMI_MI_S1_to_S2,2,16,META_SGD_PC_GROUP_00,-0.7853251827990517,0.2951025002879976,-0.05248530951609051,-0.0017897775046784026,-0.009999999999999898,False
OpenBMI_MI_S1_to_S2,2,16,META_SGD_PC_GROUP_01,0.4260092076730242,0.365314007877247,0.016514998054301067,-0.008908578260767602,0.0,False
OpenBMI_MI_S1_to_S2,2,16,META_SGD_PC_GROUP_02,0.49095909257828607,0.22765618803097978,0.007502345821986778,-0.006292150108092753,0.0,False
OpenBMI_MI_S1_to_S2,2,16,META_SGD_PC_GROUP_03,0.5627428902307051,0.4702544937726263,0.028401191829279804,0.0013160171700094259,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,16,META_SGD_PC_GROUP_04,-0.0031091789429597717,0.3649467032542292,-0.009421725238049183,-0.0014905668245107362,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,16,META_SGD_PC_GROUP_05,0.5286926445323534,0.32213531122716027,0.015040155209118694,0.003751716272653416,0.020000000000000018,False
OpenBMI_MI_S1_to_S2,2,16,META_SGD_PC_GROUP_06,0.5496652243647043,0.2764312849485862,0.011954558103063256,0.00089417014652593,0.0,False
OpenBMI_MI_S1_to_S2,2,16,META_SGD_PC_GROUP_07,-0.7775222129950726,0.12758706432639735,-0.045029044937155954,-0.027528344808015498,0.0,False
OpenBMI_MI_S1_to_S2,2,10,META_SGD_FULL_S025,0.8744310247744685,0.3971934890504258,0.015951229640433745,-0.004957540076508171,0.0,False
OpenBMI_MI_S1_to_S2,2,10,META_SGD_FULL_S050,0.8744310247744685,0.3971934890504259,0.0261249051568489,-0.014253887079946792,-0.029999999999999916,False
OpenBMI_MI_S1_to_S2,2,10,META_SGD_PC_GROUP_00,0.89277959872276,0.3034244229385884,0.023765743148468035,-0.021964965808686288,-0.039999999999999925,False
OpenBMI_MI_S1_to_S2,2,10,META_SGD_PC_GROUP_01,0.6456872123511396,0.3579106145565107,0.017917218718967634,0.014575165335164397,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,10,META_SGD_PC_GROUP_02,0.3873543198878977,0.36834213167136703,0.011066653597143372,-0.01900738099763216,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,10,META_SGD_PC_GROUP_03,-0.07140007889596317,0.26277673264995166,-0.025293050749435303,0.0038468249197223803,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,10,META_SGD_PC_GROUP_04,-0.5462969983564825,0.21470581662954227,-0.0241330319118169,-0.011728851354038894,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,10,META_SGD_PC_GROUP_05,0.6840796290016798,0.4172776207932611,0.030496707233573436,-8.463004978581656e-05,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,10,META_SGD_PC_GROUP_06,0.17985406333358553,0.26154695306664016,0.0020436177359957064,-0.030721892741685686,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,10,META_SGD_PC_GROUP_07,0.17604335792982984,0.2627503108495394,-0.007178529415747759,-0.006862819460978942,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,31,META_SGD_FULL_S025,0.6563341810448508,0.4355219756636747,0.01178790719178012,-0.002959522791281727,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,31,META_SGD_FULL_S050,0.656334181044851,0.4355219756636748,0.020569465601666906,-0.007915468474436221,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,31,META_SGD_PC_GROUP_00,0.6749815721486594,0.36714073100834066,0.019165915119039298,-0.003508481992844953,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,31,META_SGD_PC_GROUP_01,0.4819241614651904,0.3039401301994616,0.006163137640279245,-0.029663522958236543,-0.020000000000000018,False
OpenBMI_MI_S1_to_S2,2,31,META_SGD_PC_GROUP_02,0.15225803648128894,0.2509197361577121,-0.0038998907361326163,-0.010465968507954782,0.0,False
OpenBMI_MI_S1_to_S2,2,31,META_SGD_PC_GROUP_03,0.18179225912480373,0.304250962387173,0.006883663497092615,-0.01053620804315239,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,31,META_SGD_PC_GROUP_04,0.49447254600905516,0.3181987950068488,0.008742675480364004,-0.011712265274352068,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,31,META_SGD_PC_GROUP_05,0.4797989081286784,0.3420856594144133,0.012056966352893703,-0.001772701493789608,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,31,META_SGD_PC_GROUP_06,0.4648013368620432,0.21540751831712474,0.002414026908299366,0.0018800747887066649,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,31,META_SGD_PC_GROUP_07,-0.04383115285722989,0.22756361549396378,-0.005990198280808226,-0.05364935828600784,-0.040000000000000036,False
OpenBMI_MI_S1_to_S2,2,35,META_SGD_FULL_S025,-0.828310023518261,0.465894042867101,-0.00032710198108270444,-0.011300970323894224,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,35,META_SGD_FULL_S050,-0.8283100235182611,0.465894042867101,-0.0011963570025684944,-0.02879479327156957,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,35,META_SGD_PC_GROUP_00,-0.8945258318833019,0.3282516327463226,-0.001224094824782097,-0.03509615946635093,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,35,META_SGD_PC_GROUP_01,-0.4356481299825264,0.3590309674013844,-0.007534342530893906,-0.03565140285410247,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,35,META_SGD_PC_GROUP_02,0.5333326713570699,0.2715797376240234,0.0031870729314593896,0.004738998938718569,0.020000000000000018,False
OpenBMI_MI_S1_to_S2,2,35,META_SGD_PC_GROUP_03,0.5882223845614115,0.32190681689018064,0.008285757011551823,-0.025803419798165056,0.0,False
OpenBMI_MI_S1_to_S2,2,35,META_SGD_PC_GROUP_04,0.499342534380531,0.23386073500815652,-0.0005121641920319553,-0.004812245158046055,0.0,False
OpenBMI_MI_S1_to_S2,2,35,META_SGD_PC_GROUP_05,0.2823011653656718,0.3421576567339677,0.005670914965216659,-0.04467381684464526,-0.020000000000000018,False
OpenBMI_MI_S1_to_S2,2,35,META_SGD_PC_GROUP_06,-0.22499635394204867,0.36877399553101964,-0.003457603300287427,-0.10176632711674598,-0.05999999999999994,False
OpenBMI_MI_S1_to_S2,2,35,META_SGD_PC_GROUP_07,0.49366687284484656,0.3133664288437719,0.006544254961501562,-0.015683836645620744,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,49,META_SGD_FULL_S025,0.7867126526146243,0.38339380874879203,0.009651051219799402,0.018918137761993997,0.019999999999999907,False
OpenBMI_MI_S1_to_S2,2,49,META_SGD_FULL_S050,0.7867126526146245,0.38339380874879203,0.01687526332833527,0.0351289776575974,0.029999999999999916,False
OpenBMI_MI_S1_to_S2,2,49,META_SGD_PC_GROUP_00,0.8007108533108301,0.3070960484387825,0.014724418606593466,0.038867545888043226,0.029999999999999916,False
OpenBMI_MI_S1_to_S2,2,49,META_SGD_PC_GROUP_01,0.5744680360978875,0.379199707311902,0.01533349207623335,-0.02246172935775731,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,49,META_SGD_PC_GROUP_02,-0.1100229116100356,0.2563592239476594,-0.007383497700925501,0.0011996990979163957,0.019999999999999907,False
OpenBMI_MI_S1_to_S2,2,49,META_SGD_PC_GROUP_03,0.34021361766625263,0.28266411220694704,0.002635094472928104,-0.004544808996153532,0.0,False
OpenBMI_MI_S1_to_S2,2,49,META_SGD_PC_GROUP_04,0.3464807812020675,0.33379893276405337,0.0005759032990595297,0.008477737809744534,0.04999999999999993,False
OpenBMI_MI_S1_to_S2,2,49,META_SGD_PC_GROUP_05,0.3486149367493151,0.20615099766047681,-0.004401195897294138,-0.004852185751502064,0.019999999999999907,False
OpenBMI_MI_S1_to_S2,2,49,META_SGD_PC_GROUP_06,-0.2598306976975473,0.3491028330163057,-0.015290333311527016,-0.022729567242975174,0.009999999999999898,False
OpenBMI_MI_S1_to_S2,2,49,META_SGD_PC_GROUP_07,-0.03265545482544366,0.300083590928291,-0.005370111031161112,-0.0036682627117972932,0.029999999999999916,False
OpenBMI_MI_S1_to_S2,2,24,META_SGD_FULL_S025,0.5659293535067419,0.2702697887514394,0.0037339544054285634,0.049656183525269015,0.020000000000000018,False
OpenBMI_MI_S1_to_S2,2,24,META_SGD_FULL_S050,0.5659293535067419,0.2702697887514394,0.0011648481119582998,0.09259561521139037,0.030000000000000027,False
OpenBMI_MI_S1_to_S2,2,24,META_SGD_PC_GROUP_00,0.6080490305834154,0.19650363368569268,0.004474256454907427,0.09736068758282052,0.040000000000000036,False
OpenBMI_MI_S1_to_S2,2,24,META_SGD_PC_GROUP_01,0.3965196949573823,0.23957130002335117,-0.002191702142797014,0.010168148643346142,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,24,META_SGD_PC_GROUP_02,-0.11209205112306192,0.21668633211309085,-0.03981599549716558,0.03705229420951428,0.020000000000000018,False
OpenBMI_MI_S1_to_S2,2,24,META_SGD_PC_GROUP_03,0.3462961437389603,0.21658395603860514,-0.0024961525491922487,-0.020157758082479993,-0.06000000000000005,False
OpenBMI_MI_S1_to_S2,2,24,META_SGD_PC_GROUP_04,-0.16004683442647435,0.28183265390033585,-0.009604202833898678,-0.05147109556938456,-0.050000000000000044,False
OpenBMI_MI_S1_to_S2,2,24,META_SGD_PC_GROUP_05,-0.36322736914930187,0.19829899066784346,-0.04282018116668018,-0.026500750318153465,-0.030000000000000027,False
OpenBMI_MI_S1_to_S2,2,24,META_SGD_PC_GROUP_06,-0.5281605670336337,0.12106835137250416,-0.04535704347501937,0.006768681861562986,-0.030000000000000027,False
OpenBMI_MI_S1_to_S2,2,24,META_SGD_PC_GROUP_07,-0.16677363497301317,0.16324435344595645,-0.007615144486782438,0.006894615488162947,0.0,False
OpenBMI_MI_S1_to_S2,2,17,META_SGD_FULL_S025,0.7261136076289177,0.4096357269273025,0.010376443229777037,-0.00023745515475365186,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,17,META_SGD_FULL_S050,0.726113607628918,0.4096357269273025,0.018388209930500214,-0.004002459621392673,-0.020000000000000018,False
OpenBMI_MI_S1_to_S2,2,17,META_SGD_PC_GROUP_00,0.7454966029087858,0.29953481756348116,0.013867685065526839,-0.016443081684693883,-0.020000000000000018,False
OpenBMI_MI_S1_to_S2,2,17,META_SGD_PC_GROUP_01,0.19014229432713148,0.4216281739527298,0.00962216921765726,0.020609304786050053,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,17,META_SGD_PC_GROUP_02,0.7233577953375449,0.288152179615485,0.011481414763920561,-0.009374859665652657,-0.019999999999999907,False
OpenBMI_MI_S1_to_S2,2,17,META_SGD_PC_GROUP_03,0.5869675488215856,0.4391299200519065,0.017366353465020273,-0.001065498994621883,0.029999999999999916,False
OpenBMI_MI_S1_to_S2,2,17,META_SGD_PC_GROUP_04,-0.010986891046152516,0.2414266369927501,-0.010718361754891624,-0.022169717131415856,0.0,False
OpenBMI_MI_S1_to_S2,2,17,META_SGD_PC_GROUP_05,0.48662523625693,0.21129198678290828,-0.0011359671071948657,-0.02033173837896257,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,17,META_SGD_PC_GROUP_06,-0.6340896908259704,0.21097595375503841,-0.03162030736557319,0.0024849209035849307,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,17,META_SGD_PC_GROUP_07,0.47988280192715066,0.2953979817503876,0.006069985010439642,0.0033907875987752023,-0.030000000000000027,False
OpenBMI_MI_S1_to_S2,2,37,META_SGD_FULL_S025,0.3893958498037379,0.298551484943002,0.003329347269305314,0.0025240530563672425,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,37,META_SGD_FULL_S050,0.3893958498037379,0.29855148494300193,0.004876585449648425,0.004100238897888492,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,37,META_SGD_PC_GROUP_00,0.47339611304706136,0.16269973081451838,0.001256643255277714,0.003515100366972196,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,37,META_SGD_PC_GROUP_01,0.9504636529453098,0.3065817160812923,0.014335388980761952,-0.004430920504075134,-0.020000000000000018,False
OpenBMI_MI_S1_to_S2,2,37,META_SGD_PC_GROUP_02,0.5800707766730459,0.32985702168369807,0.0044096303715776865,0.003462237053178621,0.0,False
OpenBMI_MI_S1_to_S2,2,37,META_SGD_PC_GROUP_03,-0.20809203908462434,0.25819372999931794,-0.0035698781418875974,0.0005094163466187462,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,37,META_SGD_PC_GROUP_04,-0.06107047142773373,0.22097918897135324,-0.006689581897347276,-0.008540141074669369,-0.020000000000000018,False
OpenBMI_MI_S1_to_S2,2,37,META_SGD_PC_GROUP_05,0.5247418318875835,0.3089464497289543,0.00928834652940698,-0.0003668468583940404,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,37,META_SGD_PC_GROUP_06,-0.5544621188841264,0.1580863064288317,-0.012374430366655587,-0.006892185749385299,-0.020000000000000018,False
OpenBMI_MI_S1_to_S2,2,37,META_SGD_PC_GROUP_07,0.4030720135151724,0.2705147216219507,0.0023355299006092255,-0.015862059459102712,-0.030000000000000027,False
OpenBMI_MI_S1_to_S2,2,23,META_SGD_FULL_S025,-0.2282959754575442,0.3128541207368993,-0.004100859106657612,0.0008100673657756297,-0.01000000000000012,False
OpenBMI_MI_S1_to_S2,2,23,META_SGD_FULL_S050,-0.22829597545754396,0.31285412073689933,-0.0115414367435078,-0.0025447377440389884,-0.01000000000000012,False
OpenBMI_MI_S1_to_S2,2,23,META_SGD_PC_GROUP_00,-0.521862254635669,0.14327930060623592,-0.019843207749625474,-0.007791958414337358,-0.01000000000000012,False
OpenBMI_MI_S1_to_S2,2,23,META_SGD_PC_GROUP_01,0.5071347019938222,0.2801018596316048,0.006983486887785467,0.00288831401735265,-1.1102230246251565e-16,False
OpenBMI_MI_S1_to_S2,2,23,META_SGD_PC_GROUP_02,-0.5987520903817756,0.18209342979981186,-0.02112332936201533,-0.024094565479908098,-0.020000000000000018,False
OpenBMI_MI_S1_to_S2,2,23,META_SGD_PC_GROUP_03,0.17441053966797004,0.24871587703963444,-0.0010681509717495874,0.0003772842311954294,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,23,META_SGD_PC_GROUP_04,0.07698566070285644,0.21216115231226998,-0.010134381568207784,-0.02312427894769928,-0.039999999999999925,False
OpenBMI_MI_S1_to_S2,2,23,META_SGD_PC_GROUP_05,0.23253665142053925,0.24834969886164757,-0.006205956831206755,-0.013598422208310562,-0.01000000000000012,False
OpenBMI_MI_S1_to_S2,2,23,META_SGD_PC_GROUP_06,-0.21292701955410043,0.2133516119894121,-0.018335828858047465,0.005749363495034909,0.0,False
OpenBMI_MI_S1_to_S2,2,23,META_SGD_PC_GROUP_07,0.3646503286863694,0.25034913789834795,0.005154031057953451,-0.004486535948310999,0.0,False
OpenBMI_MI_S1_to_S2,2,14,META_SGD_FULL_S025,0.1406091447794839,0.40769882729290463,-0.004539694770419128,-0.001972973265317035,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,14,META_SGD_FULL_S050,0.14060914477948397,0.40769882729290474,-0.013528388753475937,-0.006417698409338812,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,14,META_SGD_PC_GROUP_00,0.38125489791019995,0.21870779031708532,-0.003510127758710832,-0.00971523381672057,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,14,META_SGD_PC_GROUP_01,-0.45329510548180574,0.2800438316065151,-0.028557373452980275,-0.008438529301028397,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,14,META_SGD_PC_GROUP_02,0.007194640152906698,0.34027824301108195,-0.023998493238067936,-0.015879616674568775,-0.020000000000000018,False
OpenBMI_MI_S1_to_S2,2,14,META_SGD_PC_GROUP_03,0.3477267925125417,0.3109885210624286,0.0013746068040528941,0.01784380172804484,-0.019999999999999907,False
OpenBMI_MI_S1_to_S2,2,14,META_SGD_PC_GROUP_04,-0.340885511771042,0.2528769246440879,-0.02550994575808692,-0.003291546840242743,-0.029999999999999916,False
OpenBMI_MI_S1_to_S2,2,14,META_SGD_PC_GROUP_05,-0.2534259363367296,0.2600520772441963,-0.02071259869986869,0.0033463206487213126,0.020000000000000018,False
OpenBMI_MI_S1_to_S2,2,14,META_SGD_PC_GROUP_06,0.4323626849168447,0.24407023859115795,-0.006517259155638944,0.013389456036155767,0.0,False
OpenBMI_MI_S1_to_S2,2,14,META_SGD_PC_GROUP_07,0.2107192387336626,0.26134778147958143,-0.009773430951272505,-0.0043682512235128645,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,12,META_SGD_FULL_S025,0.541462294167469,0.4513084193094766,0.008573664442045298,0.005837608147246376,0.0,False
OpenBMI_MI_S1_to_S2,2,12,META_SGD_FULL_S050,0.5414622941674689,0.45130841930947646,0.014943411528380676,0.0091677188969016,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,12,META_SGD_PC_GROUP_00,0.540557759538089,0.3461553661087209,0.011267241937471306,0.007382269288886467,0.0,False
OpenBMI_MI_S1_to_S2,2,12,META_SGD_PC_GROUP_01,0.3223863684964388,0.32061885041836513,0.003155970270170963,-0.017152773271332578,0.030000000000000027,False
OpenBMI_MI_S1_to_S2,2,12,META_SGD_PC_GROUP_02,0.3685731695654316,0.359156697979158,0.008379480462793756,0.004690135144778729,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,12,META_SGD_PC_GROUP_03,0.23111548427703613,0.3365187285907394,0.002967884722036629,0.0045154687014068995,0.020000000000000018,False
OpenBMI_MI_S1_to_S2,2,12,META_SGD_PC_GROUP_04,0.16309731200236172,0.2182898624896179,-0.006348322559751193,0.005989948808363399,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,12,META_SGD_PC_GROUP_05,-0.12365825371539083,0.237460714753124,-0.017188925658754434,-0.007621666266073024,0.0,False
OpenBMI_MI_S1_to_S2,2,12,META_SGD_PC_GROUP_06,0.07775520064308096,0.27868241109998826,-0.004992412072251012,-0.010610093111539487,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,2,12,META_SGD_PC_GROUP_07,-0.5864743879852166,0.16903066290879606,-0.035146728967309096,-0.007957025285418529,0.010000000000000009,False
