benchmark,outer_fold,subject_id,component_id,family,P_persistence,D_decision_dependence,G_task_overlap,R_history_transfer,future_ce_gain,future_ba_gain,OUTER_TEST_USED
OpenBMI_MI_S1_to_S2,4,16,META_SGD_PC_GROUP_06,projected_gradient,0.8584889221361479,0.02,0.3639869814026979,0.015360270986453109,0.001935098972283729,0.0,False
OpenBMI_MI_S1_to_S2,4,16,META_SGD_PC_GROUP_07,projected_gradient,0.8759328778870891,0.01,0.21835123404627685,0.01280085570905767,-0.004539105138626862,0.0,False
OpenBMI_MI_S1_to_S2,4,22,CALIBRATE_C01_A50,calibration,0.9996693128170028,0.0,-0.02659159161017299,-0.009220930284216174,-0.00035942793991806943,0.0,False
OpenBMI_MI_S1_to_S2,4,22,CALIBRATE_C1_A50,calibration,0.9961089375631993,0.01,0.06364166269498871,0.007195465913462026,0.0030548412694655774,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,22,RIDGE_C001_A50,ridge_head,0.9992717475392439,0.02,-0.02062051933468545,-0.043450045991120456,-0.023905300635140875,0.0,False
OpenBMI_MI_S1_to_S2,4,22,RIDGE_C01_A50,ridge_head,0.9933700754894759,0.04,0.06435127066175923,-0.01268105659168857,-0.020130221601862064,0.0,False
OpenBMI_MI_S1_to_S2,4,22,RIDGE_C1_A50,ridge_head,0.9228475866990689,0.04,0.4075059304180547,0.022544594715820068,-0.033861679655470295,-0.020000000000000018,False
OpenBMI_MI_S1_to_S2,4,22,SHRINKAGE_LDA_A50,shrinkage_lda,0.28271663905143063,0.03,0.313246316946929,-0.023098958973823705,-0.07175696637210523,-0.040000000000000036,False
OpenBMI_MI_S1_to_S2,4,22,PROTOTYPE_TRANSPORT_A50,prototype_transport,0.9882253405422843,0.04,-0.01390634312252928,-0.03375994347807493,-0.024811312736678567,-0.020000000000000018,False
OpenBMI_MI_S1_to_S2,4,22,META_SGD_FULL_S025,meta_sgd,0.9873328373095732,0.01,0.2952735075742059,0.009364761366399028,0.0021684548729732495,0.0,False
OpenBMI_MI_S1_to_S2,4,22,META_SGD_FULL_S050,meta_sgd,0.9873328373095732,0.02,0.295273507574206,0.015748884497208203,0.0033439198409151716,0.0,False
OpenBMI_MI_S1_to_S2,4,22,META_SGD_PC_GROUP_00,projected_gradient,0.9917896870294405,0.02,0.27390632612537025,0.01509748024925335,0.0028066381700981996,0.0,False
OpenBMI_MI_S1_to_S2,4,22,META_SGD_PC_GROUP_01,projected_gradient,0.7700719817669804,0.02,0.3206324992907559,0.014483016759192432,0.003676977809045856,0.0,False
OpenBMI_MI_S1_to_S2,4,22,META_SGD_PC_GROUP_02,projected_gradient,0.5705189821599326,0.03,0.36560964926251,0.013173281063420639,0.002132590710131957,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,22,META_SGD_PC_GROUP_03,projected_gradient,-0.09390014045362785,0.02,0.21085748098356163,-0.00721238416667528,-0.0010978183227022265,0.0,False
OpenBMI_MI_S1_to_S2,4,22,META_SGD_PC_GROUP_04,projected_gradient,0.5517904424404837,0.01,0.29098167330445107,0.008535725667157268,-0.006094084399113853,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,22,META_SGD_PC_GROUP_05,projected_gradient,0.39115894098269244,0.02,0.22888195172051642,0.005073790612703695,0.012422505509290568,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,22,META_SGD_PC_GROUP_06,projected_gradient,0.05614761499286257,0.02,0.2781476160436449,-0.002554002054641416,-0.005650064497831939,0.0,False
OpenBMI_MI_S1_to_S2,4,22,META_SGD_PC_GROUP_07,projected_gradient,0.05303054785008755,0.02,0.19455950860711124,-0.00711349530777574,0.011414712262781304,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,53,CALIBRATE_C01_A50,calibration,0.9997143400470242,0.0,-0.021915772896626606,-0.007310939148730381,-0.008522187680961368,0.0,False
OpenBMI_MI_S1_to_S2,4,53,CALIBRATE_C1_A50,calibration,-0.9957042239046419,0.0,0.02227568581498884,-0.0026079404315343564,0.003612692874389284,0.0,False
OpenBMI_MI_S1_to_S2,4,53,RIDGE_C001_A50,ridge_head,0.9994064655019669,0.0,-0.017095656355119462,-0.02054994817730203,-0.03626454241478755,0.0,False
OpenBMI_MI_S1_to_S2,4,53,RIDGE_C01_A50,ridge_head,0.9947313218520237,0.0,0.01753134193198234,-0.013040203976681364,-0.027296296592981727,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,53,RIDGE_C1_A50,ridge_head,0.9574346505893623,0.01,0.12816297457157377,-0.006328668686407385,-0.025147202544625973,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,53,SHRINKAGE_LDA_A50,shrinkage_lda,0.6557786454058998,0.01,0.3093826790083916,-0.002115161092981422,-0.015478938777014398,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,53,PROTOTYPE_TRANSPORT_A50,prototype_transport,0.994224972558602,0.01,-0.03024906364980529,-0.019562050011507962,-0.03842603983636872,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,53,META_SGD_FULL_S025,meta_sgd,-0.8304153245977568,0.01,0.40782216739358446,-0.003472157069111536,0.003483549483543926,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,53,META_SGD_FULL_S050,meta_sgd,-0.8304153245977564,0.01,0.40782216739358446,-0.00863253679293911,0.005515784479895383,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,53,META_SGD_PC_GROUP_00,projected_gradient,-0.8905020137515464,0.01,0.22040673816037917,-0.010140238769765445,0.006072897328121638,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,53,META_SGD_PC_GROUP_01,projected_gradient,-0.62008953249024,0.0,0.21904092569952296,-0.01069154288325811,-0.0010524171569424312,0.0,False
OpenBMI_MI_S1_to_S2,4,53,META_SGD_PC_GROUP_02,projected_gradient,0.5668772154886241,0.01,0.37643868064899116,0.008600664122417483,-0.0004954952677504142,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,53,META_SGD_PC_GROUP_03,projected_gradient,-0.590768250177536,0.02,0.18729483519040172,-0.006872549509247948,0.002157461143279655,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,53,META_SGD_PC_GROUP_04,projected_gradient,0.46634209033721297,0.0,0.28407516308646075,0.0020285706549490277,0.0010619392542463163,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,53,META_SGD_PC_GROUP_05,projected_gradient,0.34430887763478696,0.0,0.2756214243768172,0.001835838848078336,0.0010040434690994117,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,53,META_SGD_PC_GROUP_06,projected_gradient,-0.12452939144048154,0.0,0.22191247962807462,-0.002298816373953804,-0.01048189128918892,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,53,META_SGD_PC_GROUP_07,projected_gradient,0.4732640336112173,0.01,0.18535156166364894,-0.0010752482197702445,0.0028940733772211055,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,46,CALIBRATE_C01_A50,calibration,0.9999130138975485,0.01,0.08370632470291008,0.01762138996048171,0.0004733924079251828,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,46,CALIBRATE_C1_A50,calibration,-0.832361586138627,0.01,0.0861734448038728,-0.013382600404466483,0.003430880513206891,0.020000000000000018,False
OpenBMI_MI_S1_to_S2,4,46,RIDGE_C001_A50,ridge_head,0.9976994570880755,0.02,0.09919112953989476,0.03413579734920616,-0.022526721068685335,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,46,RIDGE_C01_A50,ridge_head,0.9742234360457207,0.02,0.1790916762441386,0.029666497347247356,-0.014223463346538207,0.019999999999999907,False
OpenBMI_MI_S1_to_S2,4,46,RIDGE_C1_A50,ridge_head,0.6872481959189175,0.06,0.478824397917849,0.01057080293578766,-0.028776837044382636,0.009999999999999898,False
OpenBMI_MI_S1_to_S2,4,46,SHRINKAGE_LDA_A50,shrinkage_lda,0.018863666881461596,0.05,0.4632064039699638,-0.08511408261823483,-0.029145875948408617,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,46,PROTOTYPE_TRANSPORT_A50,prototype_transport,0.9777486900550928,0.02,0.11689975117889581,0.026115156559434444,-0.024534928181009996,0.019999999999999907,False
OpenBMI_MI_S1_to_S2,4,46,META_SGD_FULL_S025,meta_sgd,-0.2964714347571231,0.0,0.3298456764933895,-0.004019799576995553,-0.001299806737394854,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,46,META_SGD_FULL_S050,meta_sgd,-0.2964714347571229,0.0,0.3298456764933895,-0.010792779672498143,-0.003805213619248654,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,46,META_SGD_PC_GROUP_00,projected_gradient,-0.22271257858503835,0.01,0.18015530471888153,-0.011330183058618715,-0.0007644516814497015,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,46,META_SGD_PC_GROUP_01,projected_gradient,-0.2946017795970626,0.01,0.19511825210660771,-0.015522870901606423,-0.01223311100225316,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,46,META_SGD_PC_GROUP_02,projected_gradient,0.5746209254580612,0.03,0.3381231938843763,0.02274395700707768,-0.0103363395063224,0.029999999999999916,False
OpenBMI_MI_S1_to_S2,4,46,META_SGD_PC_GROUP_03,projected_gradient,-0.838954851736903,0.04,0.21179003534082255,-0.04486602899454234,0.0008349245962188112,0.0,False
OpenBMI_MI_S1_to_S2,4,46,META_SGD_PC_GROUP_04,projected_gradient,-0.3781891825353458,0.05,0.26279180811940667,-0.0032212674828485666,-0.0006946746280448168,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,46,META_SGD_PC_GROUP_05,projected_gradient,0.6097901089300971,0.01,0.2795090092018899,0.02247668353461832,-0.0024019373251380205,-1.1102230246251565e-16,False
OpenBMI_MI_S1_to_S2,4,46,META_SGD_PC_GROUP_06,projected_gradient,0.3200844054678777,0.02,0.349551150852488,-1.3989153991034176e-05,-0.015691495579260167,0.0,False
OpenBMI_MI_S1_to_S2,4,46,META_SGD_PC_GROUP_07,projected_gradient,0.8852507578115315,0.01,0.33073390331349434,0.03309121919235308,0.0023922813465773463,0.020000000000000018,False
OpenBMI_MI_S1_to_S2,4,9,CALIBRATE_C01_A50,calibration,0.9999995059201978,0.0,-0.042248060289253514,-0.009376307273099575,0.000528053772038739,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,9,CALIBRATE_C1_A50,calibration,0.9491897828300043,0.01,0.06949736381569742,0.004836847419652009,0.006741849013586931,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,9,RIDGE_C001_A50,ridge_head,0.9998713438095265,0.0,-0.050439647369215114,-0.04249424967433957,-0.027240577540245448,0.020000000000000018,False
OpenBMI_MI_S1_to_S2,4,9,RIDGE_C01_A50,ridge_head,0.9983851060161277,0.01,-0.027863623938245718,-0.024652226668129103,-0.011333459766617926,0.020000000000000018,False
OpenBMI_MI_S1_to_S2,4,9,RIDGE_C1_A50,ridge_head,0.9628923912202749,0.02,0.10223061631807803,-0.007026516725983874,-0.015524463751255185,0.0,False
OpenBMI_MI_S1_to_S2,4,9,SHRINKAGE_LDA_A50,shrinkage_lda,0.9408570170139781,0.02,0.2866893219318069,0.03038378653009798,-0.04745504811779974,0.0,False
OpenBMI_MI_S1_to_S2,4,9,PROTOTYPE_TRANSPORT_A50,prototype_transport,0.9976030553352013,0.02,-0.04742092523974443,-0.027425357763802647,-0.005691131772667113,0.020000000000000018,False
OpenBMI_MI_S1_to_S2,4,9,META_SGD_FULL_S025,meta_sgd,0.9259674286462307,0.01,0.18152264072993923,0.002179082473270859,0.006010498045966706,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,9,META_SGD_FULL_S050,meta_sgd,0.925967428646231,0.01,0.18152264072993926,0.002782572290789643,0.009126876038021065,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,9,META_SGD_PC_GROUP_00,projected_gradient,0.9205159505170154,0.02,0.12555390442552603,0.002351121701219351,0.01251801113225845,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,9,META_SGD_PC_GROUP_01,projected_gradient,0.7611231432237391,0.02,0.14320721993699773,0.0016926678571390248,0.007448470276811114,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,9,META_SGD_PC_GROUP_02,projected_gradient,0.9000774336832348,0.01,0.21947246190972494,0.005687046472505196,-0.009252503690735103,0.0,False
OpenBMI_MI_S1_to_S2,4,9,META_SGD_PC_GROUP_03,projected_gradient,0.207289842266614,0.01,0.2449693442530665,-0.0031261869207264356,0.012166827813040876,0.020000000000000018,False
OpenBMI_MI_S1_to_S2,4,9,META_SGD_PC_GROUP_04,projected_gradient,0.3851635029845705,0.02,0.20868298511030195,0.0006054175920616849,0.0052634206020411856,0.020000000000000018,False
OpenBMI_MI_S1_to_S2,4,9,META_SGD_PC_GROUP_05,projected_gradient,-0.12850443225630703,0.02,0.2170125321654161,-0.006507772825582538,-0.003734873187432347,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,9,META_SGD_PC_GROUP_06,projected_gradient,0.7877443559635833,0.02,0.28818135662454514,0.010186674685284329,0.007927479085301031,0.0,False
OpenBMI_MI_S1_to_S2,4,9,META_SGD_PC_GROUP_07,projected_gradient,-0.061679408250871516,0.01,0.24426986209870186,-0.0026237773364182655,0.008052679996460477,0.0,False
OpenBMI_MI_S1_to_S2,4,51,CALIBRATE_C01_A50,calibration,0.9999615436452448,0.02,0.08498179546724631,0.026358584501312066,-0.015690659740531826,0.0,False
OpenBMI_MI_S1_to_S2,4,51,CALIBRATE_C1_A50,calibration,0.9841171074657739,0.03,0.09544687770002332,0.014079546026217374,-0.014075193213740261,0.0,False
OpenBMI_MI_S1_to_S2,4,51,RIDGE_C001_A50,ridge_head,0.9973451522514207,0.02,0.09217593141722419,0.03375262436997316,-0.047224035929101515,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,51,RIDGE_C01_A50,ridge_head,0.9797856520292069,0.02,0.1753682594930754,0.035369346404774404,-0.041478580549911825,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,51,RIDGE_C1_A50,ridge_head,0.8668656194352269,0.02,0.4264801379891845,0.03234329007020534,-0.07189183953839287,-0.040000000000000036,False
OpenBMI_MI_S1_to_S2,4,51,SHRINKAGE_LDA_A50,shrinkage_lda,0.1402031214488464,0.04,0.4872348502651672,-0.013449961318595965,-0.15681674810977392,-0.07999999999999996,False
OpenBMI_MI_S1_to_S2,4,51,PROTOTYPE_TRANSPORT_A50,prototype_transport,0.9675604954615709,0.04,0.08401114733026133,0.015360073000700483,-0.04266279138782572,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,51,META_SGD_FULL_S025,meta_sgd,0.7088200814809634,0.03,0.3706462309049856,0.010072473667296508,-0.0033529960292447425,0.0,False
OpenBMI_MI_S1_to_S2,4,51,META_SGD_FULL_S050,meta_sgd,0.7088200814809636,0.03,0.3706462309049858,0.018382238993629132,-0.00813073741072129,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,51,META_SGD_PC_GROUP_00,projected_gradient,0.8051943449390127,0.03,0.26237091579641436,0.016699862379807723,-0.004182625166822357,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,51,META_SGD_PC_GROUP_01,projected_gradient,0.7174000679172262,0.02,0.3855719098568473,0.030544114356302263,-0.008536453316304898,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,51,META_SGD_PC_GROUP_02,projected_gradient,0.15094799597117808,0.03,0.28187348990978744,-0.003932814947614924,-0.022148305954878905,0.0,False
OpenBMI_MI_S1_to_S2,4,51,META_SGD_PC_GROUP_03,projected_gradient,0.4713603748613614,0.03,0.35570976581800434,0.01612256421012405,-0.014672966421312161,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,51,META_SGD_PC_GROUP_04,projected_gradient,-0.3189957667469005,0.02,0.463365741609282,-0.01147964359040192,-0.000550843454001082,0.0,False
OpenBMI_MI_S1_to_S2,4,51,META_SGD_PC_GROUP_05,projected_gradient,-0.4979761890787176,0.03,0.23952842356848497,-0.023708641281762144,-0.0062335434467117035,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,51,META_SGD_PC_GROUP_06,projected_gradient,0.7928264686123601,0.03,0.24698589150213543,0.016374668412741503,-0.027813867433625017,0.0,False
OpenBMI_MI_S1_to_S2,4,51,META_SGD_PC_GROUP_07,projected_gradient,0.27716181306575927,0.04,0.30179712468524145,0.008775550975440097,-0.003036450983969763,0.0,False
OpenBMI_MI_S1_to_S2,4,47,CALIBRATE_C01_A50,calibration,0.9999951640689724,0.0,0.03386425881353437,0.004496721867492469,0.011035959604178164,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,47,CALIBRATE_C1_A50,calibration,-0.33999614843396136,0.01,0.10162963288736789,0.008037043809697001,0.03275460717989423,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,47,RIDGE_C001_A50,ridge_head,0.9997497454445986,0.01,0.033877330426779345,0.004626170080866805,-0.0032537940342381028,0.0,False
OpenBMI_MI_S1_to_S2,4,47,RIDGE_C01_A50,ridge_head,0.9958332280876889,0.01,0.07767871339022453,0.017343905283580315,0.003957620250494176,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,47,RIDGE_C1_A50,ridge_head,0.9614633552116514,0.01,0.20399840757866392,0.02696114958697121,0.011888223830947536,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,47,SHRINKAGE_LDA_A50,shrinkage_lda,0.6749645387015241,0.02,0.39943435420582,-0.0057770238489344185,-0.010820909106989324,0.0,False
OpenBMI_MI_S1_to_S2,4,47,PROTOTYPE_TRANSPORT_A50,prototype_transport,0.9978058537304249,0.01,0.06000947958617409,0.015452005764620746,0.009106639470102332,0.0,False
OpenBMI_MI_S1_to_S2,4,47,META_SGD_FULL_S025,meta_sgd,0.9337090434656229,0.0,0.36271522960185576,0.01001133889595298,0.008422015021653073,0.0,False
OpenBMI_MI_S1_to_S2,4,47,META_SGD_FULL_S050,meta_sgd,0.9337090434656228,0.01,0.36271522960185587,0.018412982170401493,0.01597514284900481,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,47,META_SGD_PC_GROUP_00,projected_gradient,0.9596228347637152,0.01,0.34726919331953654,0.01964063573603894,0.016253150987618842,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,47,META_SGD_PC_GROUP_01,projected_gradient,-0.5562577881108445,0.0,0.16823025605978703,-0.012373368612716339,0.003154510265105062,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,47,META_SGD_PC_GROUP_02,projected_gradient,0.4636314446786472,0.0,0.2928034183828575,0.008071126631713589,0.0261837150746229,0.0,False
OpenBMI_MI_S1_to_S2,4,47,META_SGD_PC_GROUP_03,projected_gradient,0.2762938906565245,0.0,0.27137423477876066,0.0043069027712999315,0.010586352998795498,0.0,False
OpenBMI_MI_S1_to_S2,4,47,META_SGD_PC_GROUP_04,projected_gradient,0.06785635735465391,0.01,0.2590503509289587,0.001165437439959987,-0.035299892786095244,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,47,META_SGD_PC_GROUP_05,projected_gradient,0.690139915008538,0.0,0.362699272979355,0.021809754716471928,-0.024159798268227894,-0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,47,META_SGD_PC_GROUP_06,projected_gradient,0.8966322493709042,0.0,0.37453553944655127,0.02184492514689753,-0.020120684875778047,0.0,False
OpenBMI_MI_S1_to_S2,4,47,META_SGD_PC_GROUP_07,projected_gradient,-0.5965977426637602,0.0,0.3051230085404987,-0.009494917398638465,-0.012983413031273483,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,48,CALIBRATE_C01_A50,calibration,0.9997931603157423,0.0,-0.04031850719521379,-0.009475606404042235,-0.0019122707471598555,0.0,False
OpenBMI_MI_S1_to_S2,4,48,CALIBRATE_C1_A50,calibration,0.9679721080204444,0.0,0.04182950362429187,0.002071627972231177,0.002012434486051498,0.0,False
OpenBMI_MI_S1_to_S2,4,48,RIDGE_C001_A50,ridge_head,0.9987982887625797,0.0,-0.02967892091773849,-0.037676674242718436,-0.01977185077356007,0.0,False
OpenBMI_MI_S1_to_S2,4,48,RIDGE_C01_A50,ridge_head,0.9831477705111573,0.01,0.01265576948141289,-0.03257823256483243,-0.006628510638794757,0.0,False
OpenBMI_MI_S1_to_S2,4,48,RIDGE_C1_A50,ridge_head,0.8609042483250104,0.01,0.1835003504008257,-0.03742569187167445,0.0036031440110981527,0.0,False
OpenBMI_MI_S1_to_S2,4,48,SHRINKAGE_LDA_A50,shrinkage_lda,0.06315245989046932,0.02,0.2961402556957152,-0.051056647734499014,-0.015754732413100603,0.0,False
OpenBMI_MI_S1_to_S2,4,48,PROTOTYPE_TRANSPORT_A50,prototype_transport,0.9885368658195826,0.0,-0.023721602514766307,-0.028331678189608137,-0.00291695967802523,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,48,META_SGD_FULL_S025,meta_sgd,-0.07511523658384398,0.0,0.4802156853054176,-0.001324772672209297,-0.0028066385815610495,0.0,False
OpenBMI_MI_S1_to_S2,4,48,META_SGD_FULL_S050,meta_sgd,-0.07511523658384375,0.01,0.4802156853054176,-0.0033503330610094514,-0.00666592933390045,0.0,False
OpenBMI_MI_S1_to_S2,4,48,META_SGD_PC_GROUP_00,projected_gradient,-0.2867028396615569,0.01,0.2536311868257539,-0.002601023530390434,0.006646529720234384,0.0,False
OpenBMI_MI_S1_to_S2,4,48,META_SGD_PC_GROUP_01,projected_gradient,0.6562351270094984,0.0,0.33675925879414353,0.0023165438975737696,-0.016220149408285173,0.0,False
OpenBMI_MI_S1_to_S2,4,48,META_SGD_PC_GROUP_02,projected_gradient,-0.8914892831746487,0.0,0.11413581336776829,-0.018485810254649127,-0.006627767654076203,0.0,False
OpenBMI_MI_S1_to_S2,4,48,META_SGD_PC_GROUP_03,projected_gradient,-0.6391716864173433,0.01,0.3090638652214348,-0.017352642954123018,-0.000321130384027396,0.0,False
OpenBMI_MI_S1_to_S2,4,48,META_SGD_PC_GROUP_04,projected_gradient,0.2625828246060508,0.02,0.2627248361176979,-0.002313242961920668,-0.013346789909381221,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,48,META_SGD_PC_GROUP_05,projected_gradient,-0.4774881810546044,0.01,0.3137175209243551,-0.014199014994603174,-0.02209446337856505,0.0,False
OpenBMI_MI_S1_to_S2,4,48,META_SGD_PC_GROUP_06,projected_gradient,-0.5474598595203298,0.01,0.26417505269571484,-0.012840015619997223,-0.004077869602544651,0.0,False
OpenBMI_MI_S1_to_S2,4,48,META_SGD_PC_GROUP_07,projected_gradient,0.5831346756046005,0.01,0.22896058236008282,0.0011675141059067431,-0.012906641639837346,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,21,CALIBRATE_C01_A50,calibration,0.9999954103674046,0.0,-0.003068593926399016,-0.0021351111488797404,-0.0002913094433335569,0.0,False
OpenBMI_MI_S1_to_S2,4,21,CALIBRATE_C1_A50,calibration,0.9982599004002112,0.01,0.021448783295883928,0.00025461994097882024,-8.930841467630937e-05,0.0,False
OpenBMI_MI_S1_to_S2,4,21,RIDGE_C001_A50,ridge_head,0.9998468427254316,0.0,-0.007443258380507809,-0.008459273608758628,-0.001442417495364019,0.0,False
OpenBMI_MI_S1_to_S2,4,21,RIDGE_C01_A50,ridge_head,0.9985634444539794,0.01,0.005667649898124794,-0.00768174752634269,-0.0009223941612029225,0.0,False
OpenBMI_MI_S1_to_S2,4,21,RIDGE_C1_A50,ridge_head,0.9915133945403067,0.01,0.04082774850206611,-0.008182761066975153,-0.0005849927408645434,0.0,False
OpenBMI_MI_S1_to_S2,4,21,SHRINKAGE_LDA_A50,shrinkage_lda,0.7914798946905393,0.01,0.09973128125296493,-0.07187028987110965,7.673938868598464e-05,0.0,False
OpenBMI_MI_S1_to_S2,4,21,PROTOTYPE_TRANSPORT_A50,prototype_transport,0.9994502045619508,0.0,-0.014575352494932097,-0.007543120688880011,-0.0009082924221933189,0.0,False
OpenBMI_MI_S1_to_S2,4,21,META_SGD_FULL_S025,meta_sgd,0.7158536263312798,0.01,0.29159706941572694,0.0011138655817619567,-9.769920654641967e-06,0.0,False
OpenBMI_MI_S1_to_S2,4,21,META_SGD_FULL_S050,meta_sgd,0.7158536263312792,0.01,0.2915970694157269,0.0021209396424518084,-2.1456247092195045e-05,0.0,False
OpenBMI_MI_S1_to_S2,4,21,META_SGD_PC_GROUP_00,projected_gradient,0.7908601998648117,0.01,0.220619688853649,0.002297751612734272,-1.591162624933302e-05,0.0,False
OpenBMI_MI_S1_to_S2,4,21,META_SGD_PC_GROUP_01,projected_gradient,0.4711357884118945,0.01,0.3090115371517006,0.0019107411362879936,-5.833379484427754e-05,0.0,False
OpenBMI_MI_S1_to_S2,4,21,META_SGD_PC_GROUP_02,projected_gradient,-0.13626455603236448,0.01,0.34525291390445295,-0.0010051468853926639,-3.111444907723243e-07,0.0,False
OpenBMI_MI_S1_to_S2,4,21,META_SGD_PC_GROUP_03,projected_gradient,0.4786893283808209,0.01,0.34730690238280737,0.002619875351376792,-1.1110015056975408e-06,0.0,False
OpenBMI_MI_S1_to_S2,4,21,META_SGD_PC_GROUP_04,projected_gradient,-0.15815849093847287,0.01,0.2295985927711122,0.0007527103415993618,-3.121531377439608e-07,0.0,False
OpenBMI_MI_S1_to_S2,4,21,META_SGD_PC_GROUP_05,projected_gradient,-0.5561831708689622,0.01,0.15344106238669347,-0.006517922761970564,-3.1169714327051014e-05,0.0,False
OpenBMI_MI_S1_to_S2,4,21,META_SGD_PC_GROUP_06,projected_gradient,0.39467402802688106,0.01,0.24760103502733646,0.0014340048511833799,1.0041024658340603e-05,0.0,False
OpenBMI_MI_S1_to_S2,4,21,META_SGD_PC_GROUP_07,projected_gradient,-0.3470374897504053,0.01,0.343050237632446,-0.0018852465889899923,2.2046459465292072e-05,0.0,False
OpenBMI_MI_S1_to_S2,4,17,CALIBRATE_C01_A50,calibration,0.999958469823696,0.0,-0.03919171146527757,-0.00790044149755923,0.0010042716691911202,0.010000000000000009,False
OpenBMI_MI_S1_to_S2,4,17,CALIBRATE_C1_A50,calibration,0.9964103822036341,0.0,0.13428400871054885,0.005667794589613524,0.003969378262214968,0.0,False
OpenBMI_MI_S1_to_S2,4,17,RIDGE_C001_A50,ridge_head,0.9997628128853383,0.0,-0.05105256901410669,-0.034492244724776355,-0.02511132021654075,0.009999999999999898,False
OpenBMI_MI_S1_to_S2,4,17,RIDGE_C01_A50,ridge_head,0.996954015723471,0.0,-0.00555480132660826,-0.015362617807492478,-0.014202811127346754,0.009999999999999898,False
OpenBMI_MI_S1_to_S2,4,17,RIDGE_C1_A50,ridge_head,0.9630451553456615,0.0,0.15248227280869264,0.0005384643843358607,-0.02256764833956157,0.029999999999999916,False
OpenBMI_MI_S1_to_S2,4,17,SHRINKAGE_LDA_A50,shrinkage_lda,0.4410412009047853,0.0,0.3758121430523977,0.0007833920557950222,-0.06700334016235751,-0.020000000000000018,False
OpenBMI_MI_S1_to_S2,4,17,PROTOTYPE_TRANSPORT_A50,prototype_transport,0.986771583506307,0.0,-0.05065895316972813,-0.02499976026331474,-0.024500909506964513,0.009999999999999898,False
OpenBMI_MI_S1_to_S2,4,17,META_SGD_FULL_S025,meta_sgd,0.9773450302976093,0.0,0.3660688004784597,0.004940065803894474,0.00580539664490104,0.0,False
OpenBMI_MI_S1_to_S2,4,17,META_SGD_FULL_S050,meta_sgd,0.977345030297609,0.0,0.36606880047845963,0.008513995209767197,0.0060590529157170114,-0.010000000000000009,False
