task,seed,fold,subject_id,state_id,C,S,M,B0_BA,counterfactual_BA,delta_BA_pp,RESCUE_PP,HARM_PP,NET_PP,identity_absolute_difference,trials,CC_count,RESCUE_count,HARM_count,WW_count
OpenBMI_ERP,0,2,1,C0S1M1,0,1,1,0.7560606060606061,0.7633333333333333,0.7272727272727209,8.06060606060606,7.333333333333333,0.7272727272727264,5.551115123125783e-17,1980,1549,138,110,183
OpenBMI_ERP,0,2,1,C1S0M0,1,0,0,0.7560606060606061,0.7378787878787879,-1.8181818181818188,8.696969696969697,10.515151515151514,-1.8181818181818161,2.7755575615628914e-17,1980,1480,127,179,194
OpenBMI_ERP,0,2,1,C1S0M1,1,0,1,0.7560606060606061,0.7748484848484849,1.8787878787878798,8.90909090909091,7.030303030303031,1.8787878787878785,1.3877787807814457e-17,1980,1539,134,120,187
OpenBMI_ERP,0,2,1,C1S1M0,1,1,0,0.7560606060606061,0.7475757575757576,-0.848484848484854,8.93939393939394,9.787878787878787,-0.8484848484848484,5.551115123125783e-17,1980,1496,131,163,190
OpenBMI_ERP,0,2,1,C1S1M1,1,1,1,0.7560606060606061,0.7763636363636364,2.0303030303030267,8.303030303030303,6.2727272727272725,2.0303030303030294,2.7755575615628914e-17,1980,1548,130,111,191
OpenBMI_ERP,0,2,11,C0S0M0,0,0,0,0.9687878787878788,0.8881818181818182,-8.060606060606057,1.3939393939393938,9.454545454545455,-8.06060606060606,2.7755575615628914e-17,1980,1833,46,72,29
OpenBMI_ERP,0,2,11,C0S0M1,0,0,1,0.9687878787878788,0.9684848484848485,-0.030303030303024947,1.6363636363636365,1.6666666666666667,-0.03030303030303015,5.204170427930421e-17,1980,1886,50,19,25
OpenBMI_ERP,0,2,11,C0S1M0,0,1,0,0.9687878787878788,0.8896969696969697,-7.90909090909091,1.3636363636363635,9.272727272727273,-7.909090909090908,1.3877787807814457e-17,1980,1835,45,70,30
OpenBMI_ERP,0,2,11,C0S1M1,0,1,1,0.9687878787878788,0.9684848484848485,-0.030303030303024947,1.606060606060606,1.6363636363636365,-0.030303030303030498,5.551115123125783e-17,1980,1887,49,18,26
OpenBMI_ERP,0,2,11,C1S0M0,1,0,0,0.9687878787878788,0.9075757575757575,-6.121212121212127,1.3333333333333335,7.454545454545455,-6.121212121212122,5.551115123125783e-17,1980,1843,44,62,31
OpenBMI_ERP,0,2,11,C1S0M1,1,0,1,0.9687878787878788,0.9696969696969697,0.09090909090909705,1.2727272727272725,1.1818181818181819,0.0909090909090908,6.245004513516506e-17,1980,1882,38,23,37
OpenBMI_ERP,0,2,11,C1S1M0,1,1,0,0.9687878787878788,0.9081818181818182,-6.060606060606055,1.3030303030303032,7.363636363636364,-6.0606060606060606,5.551115123125783e-17,1980,1846,43,59,32
OpenBMI_ERP,0,2,11,C1S1M1,1,1,1,0.9687878787878788,0.9696969696969697,0.09090909090909705,1.2424242424242424,1.1515151515151516,0.0909090909090908,6.245004513516506e-17,1980,1883,37,22,38
OpenBMI_ERP,0,2,23,C0S0M0,0,0,0,0.5533333333333333,0.5433333333333333,-1.0000000000000009,5.757575757575757,6.757575757575757,-0.9999999999999996,1.3877787807814457e-17,1980,1463,90,107,320
OpenBMI_ERP,0,2,23,C0S0M1,0,0,1,0.5533333333333333,0.543939393939394,-0.9393939393939399,5.393939393939394,6.333333333333334,-0.9393939393939399,0.0,1980,1489,102,81,308
OpenBMI_ERP,0,2,23,C0S1M0,0,1,0,0.5533333333333333,0.5415151515151515,-1.1818181818181839,5.545454545454546,6.7272727272727275,-1.1818181818181819,2.0816681711721685e-17,1980,1468,91,102,319
OpenBMI_ERP,0,2,23,C0S1M1,0,1,1,0.5533333333333333,0.5387878787878788,-1.4545454545454528,5.0606060606060606,6.515151515151516,-1.4545454545454548,2.0816681711721685e-17,1980,1487,99,83,311
OpenBMI_ERP,0,2,23,C1S0M0,1,0,0,0.5533333333333333,0.5496969696969697,-0.363636363636366,7.030303030303031,7.3939393939393945,-0.3636363636363632,2.7755575615628914e-17,1980,1430,92,140,318
OpenBMI_ERP,0,2,23,C1S0M1,1,0,1,0.5533333333333333,0.5533333333333333,0.0,6.303030303030304,6.303030303030304,0.0,0.0,1980,1458,96,112,314
OpenBMI_ERP,0,2,23,C1S1M0,1,1,0,0.5533333333333333,0.5533333333333333,0.0,7.090909090909091,7.090909090909091,0.0,0.0,1980,1440,94,130,316
OpenBMI_ERP,0,2,23,C1S1M1,1,1,1,0.5533333333333333,0.546969696969697,-0.6363636363636349,5.666666666666666,6.303030303030304,-0.636363636363637,2.0816681711721685e-17,1980,1458,91,112,319
OpenBMI_ERP,0,2,30,C0S0M0,0,0,0,0.9393939393939394,0.8678787878787879,-7.151515151515153,2.333333333333333,9.484848484848484,-7.151515151515151,1.3877787807814457e-17,1980,1767,65,97,51
OpenBMI_ERP,0,2,30,C0S0M1,0,0,1,0.9393939393939394,0.9175757575757576,-2.1818181818181848,2.2424242424242427,4.424242424242424,-2.1818181818181817,3.122502256758253e-17,1980,1810,58,54,58
OpenBMI_ERP,0,2,30,C0S1M0,0,1,0,0.9393939393939394,0.8727272727272727,-6.666666666666677,2.424242424242424,9.090909090909092,-6.666666666666668,8.326672684688674e-17,1980,1776,68,88,48
OpenBMI_ERP,0,2,30,C0S1M1,0,1,1,0.9393939393939394,0.9218181818181819,-1.7575757575757578,2.4242424242424243,4.181818181818182,-1.7575757575757573,3.469446951953614e-18,1980,1814,60,50,56
OpenBMI_ERP,0,2,30,C1S0M0,1,0,0,0.9393939393939394,0.8845454545454545,-5.484848484848492,2.303030303030303,7.787878787878786,-5.4848484848484835,9.020562075079397e-17,1980,1775,60,89,56
OpenBMI_ERP,0,2,30,C1S0M1,1,0,1,0.9393939393939394,0.9227272727272727,-1.6666666666666718,2.181818181818182,3.848484848484848,-1.6666666666666663,5.551115123125783e-17,1980,1805,52,59,64
OpenBMI_ERP,0,2,30,C1S1M0,1,1,0,0.9393939393939394,0.8903030303030304,-4.909090909090907,2.181818181818182,7.090909090909091,-4.909090909090909,1.3877787807814457e-17,1980,1786,60,78,56
OpenBMI_ERP,0,2,30,C1S1M1,1,1,1,0.9393939393939394,0.9218181818181819,-1.7575757575757578,2.0303030303030303,3.787878787878788,-1.7575757575757578,0.0,1980,1807,51,57,65
OpenBMI_ERP,0,2,48,C0S0M0,0,0,0,0.8078787878787879,0.6175757575757577,-19.03030303030302,3.787878787878788,22.818181818181817,-19.03030303030303,1.1102230246251565e-16,1980,1545,101,181,153
OpenBMI_ERP,0,2,48,C0S0M1,0,0,1,0.8078787878787879,0.7784848484848484,-2.9393939393939417,5.0,7.9393939393939394,-2.939393939393939,2.7755575615628914e-17,1980,1652,105,74,149
OpenBMI_ERP,0,2,48,C0S1M0,0,1,0,0.8078787878787879,0.6196969696969697,-18.818181818181813,3.878787878787879,22.6969696969697,-18.81818181818182,8.326672684688674e-17,1980,1549,100,177,154
OpenBMI_ERP,0,2,48,C0S1M1,0,1,1,0.8078787878787879,0.78,-2.7878787878787836,5.151515151515151,7.9393939393939394,-2.7878787878787876,4.163336342344337e-17,1980,1652,106,74,148
OpenBMI_ERP,0,2,48,C1S0M0,1,0,0,0.8078787878787879,0.6590909090909091,-14.87878787878788,4.606060606060606,19.484848484848484,-14.87878787878788,0.0,1980,1547,96,179,158
OpenBMI_ERP,0,2,48,C1S0M1,1,0,1,0.8078787878787879,0.806969696969697,-0.09090909090908594,5.7272727272727275,5.818181818181818,-0.0909090909090908,4.85722573273506e-17,1980,1646,97,80,157
OpenBMI_ERP,0,2,48,C1S1M0,1,1,0,0.8078787878787879,0.6581818181818182,-14.969696969696965,4.454545454545454,19.424242424242426,-14.969696969696972,5.551115123125783e-17,1980,1549,95,177,159
OpenBMI_ERP,0,2,48,C1S1M1,1,1,1,0.8078787878787879,0.8063636363636364,-0.15151515151514694,5.878787878787879,6.03030303030303,-0.1515151515151518,4.85722573273506e-17,1980,1647,98,79,156
OpenBMI_ERP,0,2,50,C0S0M0,0,0,0,0.5118181818181818,0.5109090909090909,-0.09090909090909705,7.2727272727272725,7.363636363636364,-0.0909090909090915,5.551115123125783e-17,1980,1370,200,71,339
OpenBMI_ERP,0,2,50,C0S0M1,0,0,1,0.5118181818181818,0.5136363636363637,0.181818181818183,5.757575757575757,5.575757575757576,0.1818181818181809,2.0816681711721685e-17,1980,1369,146,72,393
OpenBMI_ERP,0,2,50,C0S1M0,0,1,0,0.5118181818181818,0.5124242424242424,0.060606060606060996,7.363636363636364,7.303030303030303,0.060606060606060996,0.0,1980,1372,203,69,336
OpenBMI_ERP,0,2,50,C0S1M1,0,1,1,0.5118181818181818,0.5121212121212121,0.030303030303024947,5.636363636363637,5.606060606060606,0.030303030303030498,5.551115123125783e-17,1980,1368,146,73,393
OpenBMI_ERP,0,2,50,C1S0M0,1,0,0,0.5118181818181818,0.5209090909090909,0.9090909090909038,7.696969696969696,6.787878787878787,0.9090909090909094,5.551115123125783e-17,1980,1353,178,88,361
OpenBMI_ERP,0,2,50,C1S0M1,1,0,1,0.5118181818181818,0.5130303030303031,0.12121212121212199,5.606060606060606,5.484848484848484,0.1212121212121213,6.938893903907228e-18,1980,1356,117,85,422
OpenBMI_ERP,0,2,50,C1S1M0,1,1,0,0.5118181818181818,0.5221212121212121,1.0303030303030258,7.757575757575758,6.7272727272727275,1.03030303030303,4.163336342344337e-17,1980,1355,180,86,359
OpenBMI_ERP,0,2,50,C1S1M1,1,1,1,0.5118181818181818,0.5154545454545455,0.363636363636366,5.666666666666667,5.303030303030303,0.3636363636363646,1.3877787807814457e-17,1980,1362,123,79,416
OpenBMI_ERP,0,2,52,C0S0M0,0,0,0,0.8178787878787879,0.5724242424242424,-24.545454545454547,2.3636363636363638,26.90909090909091,-24.545454545454547,0.0,1980,1579,62,204,135
OpenBMI_ERP,0,2,52,C0S0M1,0,0,1,0.8178787878787879,0.7906060606060605,-2.7272727272727337,3.5757575757575757,6.303030303030304,-2.7272727272727275,6.245004513516506e-17,1980,1715,62,68,135
OpenBMI_ERP,0,2,52,C0S1M0,0,1,0,0.8178787878787879,0.57,-24.787878787878793,2.0606060606060606,26.848484848484848,-24.78787878787879,2.7755575615628914e-17,1980,1581,60,202,137
OpenBMI_ERP,0,2,52,C0S1M1,0,1,1,0.8178787878787879,0.7878787878787878,-3.0000000000000027,3.3939393939393936,6.393939393939394,-3.0,2.7755575615628914e-17,1980,1716,60,67,137
OpenBMI_ERP,0,2,52,C1S0M0,1,0,0,0.8178787878787879,0.583939393939394,-23.39393939393939,2.3636363636363638,25.757575757575758,-23.393939393939394,5.551115123125783e-17,1980,1577,54,206,143
OpenBMI_ERP,0,2,52,C1S0M1,1,0,1,0.8178787878787879,0.7984848484848485,-1.9393939393939408,3.7272727272727275,5.666666666666666,-1.9393939393939388,2.0816681711721685e-17,1980,1712,59,71,138
OpenBMI_ERP,0,2,52,C1S1M0,1,1,0,0.8178787878787879,0.5827272727272728,-23.515151515151512,2.272727272727273,25.78787878787879,-23.515151515151516,2.7755575615628914e-17,1980,1576,55,207,142
OpenBMI_ERP,0,2,52,C1S1M1,1,1,1,0.8178787878787879,0.8,-1.7878787878787827,3.818181818181818,5.606060606060606,-1.7878787878787883,5.551115123125783e-17,1980,1714,58,69,139
OpenBMI_ERP,0,2,8,C0S0M0,0,0,0,0.7648484848484849,0.7645454545454545,-0.03030303030303605,6.484848484848485,6.515151515151516,-0.030303030303030498,5.551115123125783e-17,1980,1605,98,103,174
OpenBMI_ERP,0,2,8,C0S0M1,0,0,1,0.7648484848484849,0.7615151515151515,-0.33333333333334103,6.242424242424242,6.575757575757576,-0.3333333333333341,6.938893903907228e-17,1980,1619,94,89,178
OpenBMI_ERP,0,2,8,C0S1M0,0,1,0,0.7648484848484849,0.7636363636363637,-0.12121212121212199,6.151515151515151,6.2727272727272725,-0.1212121212121213,6.938893903907228e-18,1980,1621,95,87,177
OpenBMI_ERP,0,2,8,C0S1M1,0,1,1,0.7648484848484849,0.7603030303030303,-0.454545454545463,6.2727272727272725,6.7272727272727275,-0.4545454545454547,8.326672684688674e-17,1980,1622,95,86,177
OpenBMI_ERP,0,2,8,C1S0M0,1,0,0,0.7648484848484849,0.7778787878787878,1.3030303030302948,7.030303030303029,5.7272727272727275,1.3030303030303023,7.632783294297951e-17,1980,1607,96,101,176
OpenBMI_ERP,0,2,8,C1S0M1,1,0,1,0.7648484848484849,0.7721212121212121,0.7272727272727209,6.8181818181818175,6.090909090909092,0.7272727272727264,5.551115123125783e-17,1980,1619,93,89,179
OpenBMI_ERP,0,2,8,C1S1M0,1,1,0,0.7648484848484849,0.7751515151515151,1.0303030303030258,6.575757575757575,5.545454545454545,1.03030303030303,4.163336342344337e-17,1980,1613,93,95,179
OpenBMI_ERP,0,2,8,C1S1M1,1,1,1,0.7648484848484849,0.766969696969697,0.21212121212120794,6.7272727272727275,6.515151515151516,0.2121212121212121,4.163336342344337e-17,1980,1617,94,91,178
OpenBMI_ERP,0,3,10,C0S0M0,0,0,0,0.7981818181818181,0.7696969696969698,-2.8484848484848335,5.848484848484849,8.696969696969697,-2.8484848484848486,1.5265566588595902e-16,1980,1579,93,123,185
OpenBMI_ERP,0,3,10,C0S0M1,0,0,1,0.7981818181818181,0.7848484848484849,-1.3333333333333197,4.545454545454546,5.878787878787879,-1.3333333333333335,1.3877787807814457e-16,1980,1616,94,86,184
OpenBMI_ERP,0,3,10,C0S1M0,0,1,0,0.7981818181818181,0.7557575757575757,-4.242424242424237,6.303030303030302,10.545454545454545,-4.242424242424243,6.938893903907228e-17,1980,1558,104,144,174
OpenBMI_ERP,0,3,10,C0S1M1,0,1,1,0.7981818181818181,0.7569696969696971,-4.121212121212103,4.151515151515152,8.272727272727272,-4.12121212121212,1.6653345369377348e-16,1980,1597,97,105,181
OpenBMI_ERP,0,3,10,C1S0M0,1,0,0,0.7981818181818181,0.7803030303030303,-1.7878787878787827,6.575757575757576,8.363636363636363,-1.787878787878787,4.163336342344337e-17,1980,1566,89,136,189
OpenBMI_ERP,0,3,10,C1S0M1,1,0,1,0.7981818181818181,0.7906060606060605,-0.7575757575757569,5.212121212121213,5.96969696969697,-0.7575757575757576,6.938893903907228e-18,1980,1605,96,97,182
OpenBMI_ERP,0,3,10,C1S1M0,1,1,0,0.7981818181818181,0.7575757575757576,-4.0606060606060534,6.424242424242424,10.484848484848484,-4.0606060606060606,6.938893903907228e-17,1980,1548,96,154,182
OpenBMI_ERP,0,3,10,C1S1M1,1,1,1,0.7981818181818181,0.7554545454545454,-4.2727272727272725,4.333333333333334,8.606060606060606,-4.2727272727272725,0.0,1980,1582,99,120,179
OpenBMI_ERP,0,3,16,C0S0M0,0,0,0,0.8378787878787879,0.853030303030303,1.5151515151515138,6.757575757575757,5.242424242424242,1.5151515151515145,6.938893903907228e-18,1980,1660,99,101,120
OpenBMI_ERP,0,3,16,C0S0M1,0,0,1,0.8378787878787879,0.8115151515151515,-2.6363636363636367,4.212121212121212,6.848484848484848,-2.636363636363636,6.938893903907228e-18,1980,1679,95,82,124
OpenBMI_ERP,0,3,16,C0S1M0,0,1,0,0.8378787878787879,0.8551515151515152,1.7272727272727328,7.030303030303031,5.303030303030303,1.727272727272728,4.85722573273506e-17,1980,1662,104,99,115
OpenBMI_ERP,0,3,16,C0S1M1,0,1,1,0.8378787878787879,0.8127272727272727,-2.5151515151515147,4.121212121212121,6.636363636363638,-2.515151515151516,1.3877787807814457e-17,1980,1674,92,87,127
OpenBMI_ERP,0,3,16,C1S0M0,1,0,0,0.8378787878787879,0.8566666666666667,1.8787878787878798,6.575757575757575,4.696969696969696,1.8787878787878785,1.3877787807814457e-17,1980,1658,93,103,126
OpenBMI_ERP,0,3,16,C1S0M1,1,0,1,0.8378787878787879,0.8245454545454546,-1.3333333333333308,4.787878787878788,6.121212121212121,-1.3333333333333328,2.0816681711721685e-17,1980,1683,94,78,125
OpenBMI_ERP,0,3,16,C1S1M0,1,1,0,0.8378787878787879,0.850909090909091,1.3030303030303059,6.757575757575758,5.454545454545455,1.3030303030303032,2.7755575615628914e-17,1980,1657,95,104,124
OpenBMI_ERP,0,3,16,C1S1M1,1,1,1,0.8378787878787879,0.813939393939394,-2.3939393939393927,4.0,6.393939393939394,-2.3939393939393936,6.938893903907228e-18,1980,1678,84,83,135
OpenBMI_ERP,0,3,19,C0S0M0,0,0,0,0.9566666666666667,0.916969696969697,-3.9696969696969675,2.1212121212121215,6.090909090909091,-3.969696969696969,1.3877787807814457e-17,1980,1804,70,57,49
OpenBMI_ERP,0,3,19,C0S0M1,0,0,1,0.9566666666666667,0.9663636363636363,0.9696969696969648,2.666666666666667,1.6969696969696972,0.9696969696969697,4.85722573273506e-17,1980,1821,72,40,47
OpenBMI_ERP,0,3,19,C0S1M0,0,1,0,0.9566666666666667,0.9078787878787878,-4.8787878787878824,2.0303030303030303,6.909090909090909,-4.878787878787879,3.469446951953614e-17,1980,1797,67,64,52
OpenBMI_ERP,0,3,19,C0S1M1,0,1,1,0.9566666666666667,0.9663636363636363,0.9696969696969648,2.5454545454545454,1.5757575757575755,0.9696969696969701,5.204170427930421e-17,1980,1821,68,40,51
OpenBMI_ERP,0,3,19,C1S0M0,1,0,0,0.9566666666666667,0.9236363636363636,-3.3030303030303076,2.0303030303030303,5.333333333333334,-3.3030303030303036,4.163336342344337e-17,1980,1805,67,56,52
OpenBMI_ERP,0,3,19,C1S0M1,1,0,1,0.9566666666666667,0.9684848484848485,1.1818181818181839,2.666666666666667,1.4848484848484849,1.1818181818181819,1.9081958235744878e-17,1980,1820,68,41,51
OpenBMI_ERP,0,3,19,C1S1M0,1,1,0,0.9566666666666667,0.9121212121212121,-4.454545454545455,1.8787878787878787,6.333333333333332,-4.454545454545454,1.3877787807814457e-17,1980,1796,62,65,57
OpenBMI_ERP,0,3,19,C1S1M1,1,1,1,0.9566666666666667,0.9657575757575758,0.909090909090915,2.6363636363636362,1.7272727272727273,0.9090909090909091,5.898059818321144e-17,1980,1816,67,45,52
OpenBMI_ERP,0,3,22,C0S0M0,0,0,0,0.8918181818181818,0.8563636363636363,-3.5454545454545516,7.8484848484848495,11.393939393939394,-3.5454545454545445,6.938893903907228e-17,1980,1583,247,96,54
OpenBMI_ERP,0,3,22,C0S0M1,0,0,1,0.8918181818181818,0.9242424242424243,3.2424242424242466,6.484848484848485,3.2424242424242427,3.2424242424242427,4.163336342344337e-17,1980,1620,202,59,99
OpenBMI_ERP,0,3,22,C0S1M0,0,1,0,0.8918181818181818,0.7978787878787879,-9.393939393939398,8.030303030303031,17.424242424242426,-9.393939393939394,4.163336342344337e-17,1980,1524,253,155,48
OpenBMI_ERP,0,3,22,C0S1M1,0,1,1,0.8918181818181818,0.9190909090909091,2.7272727272727226,6.393939393939394,3.6666666666666665,2.7272727272727266,4.163336342344337e-17,1980,1610,199,69,102
OpenBMI_ERP,0,3,22,C1S0M0,1,0,0,0.8918181818181818,0.8836363636363636,-0.818181818181829,7.787878787878788,8.606060606060606,-0.8181818181818179,1.1102230246251565e-16,1980,1603,245,76,56
OpenBMI_ERP,0,3,22,C1S0M1,1,0,1,0.8918181818181818,0.9290909090909091,3.7272727272727235,6.8181818181818175,3.090909090909091,3.727272727272727,3.469446951953614e-17,1980,1625,209,54,92
OpenBMI_ERP,0,3,22,C1S1M0,1,1,0,0.8918181818181818,0.8345454545454545,-5.727272727272736,7.818181818181818,13.545454545454547,-5.727272727272728,8.326672684688674e-17,1980,1564,250,115,51
OpenBMI_ERP,0,3,22,C1S1M1,1,1,1,0.8918181818181818,0.9184848484848485,2.6666666666666616,6.454545454545454,3.787878787878788,2.6666666666666665,4.85722573273506e-17,1980,1610,197,69,104
OpenBMI_ERP,0,3,27,C0S0M0,0,0,0,0.9609090909090909,0.9318181818181819,-2.9090909090909056,1.7272727272727273,4.636363636363636,-2.9090909090909083,2.7755575615628914e-17,1980,1806,53,69,52
OpenBMI_ERP,0,3,27,C0S0M1,0,0,1,0.9609090909090909,0.9660606060606061,0.5151515151515129,1.8787878787878787,1.3636363636363638,0.515151515151515,2.0816681711721685e-17,1980,1838,54,37,51
OpenBMI_ERP,0,3,27,C0S1M0,0,1,0,0.9609090909090909,0.9263636363636364,-3.4545454545454546,1.6969696969696972,5.151515151515151,-3.4545454545454546,0.0,1980,1797,52,78,53
OpenBMI_ERP,0,3,27,C0S1M1,0,1,1,0.9609090909090909,0.9636363636363636,0.27272727272726893,1.8787878787878787,1.606060606060606,0.27272727272727276,3.8163916471489756e-17,1980,1830,54,45,51
OpenBMI_ERP,0,3,27,C1S0M0,1,0,0,0.9609090909090909,0.9390909090909092,-2.1818181818181737,1.6969696969696972,3.878787878787879,-2.1818181818181817,7.979727989493313e-17,1980,1807,52,68,53
OpenBMI_ERP,0,3,27,C1S0M1,1,0,1,0.9609090909090909,0.9651515151515151,0.42424242424241587,1.8787878787878787,1.4545454545454546,0.4242424242424242,8.326672684688674e-17,1980,1835,50,40,55
OpenBMI_ERP,0,3,27,C1S1M0,1,1,0,0.9609090909090909,0.9306060606060607,-3.0303030303030276,1.575757575757576,4.6060606060606055,-3.03030303030303,2.42861286636753e-17,1980,1791,48,84,57
OpenBMI_ERP,0,3,27,C1S1M1,1,1,1,0.9609090909090909,0.9639393939393939,0.3030303030302939,1.909090909090909,1.606060606060606,0.30303030303030287,9.020562075079397e-17,1980,1830,51,45,54
OpenBMI_ERP,0,3,34,C0S0M0,0,0,0,0.8587878787878788,0.8587878787878789,1.1102230246251565e-14,8.515151515151514,8.515151515151514,0.0,1.1102230246251565e-16,1980,1521,217,113,129
OpenBMI_ERP,0,3,34,C0S0M1,0,0,1,0.8587878787878788,0.9048484848484848,4.606060606060602,9.818181818181818,5.212121212121213,4.6060606060606055,2.7755575615628914e-17,1980,1486,228,148,118
OpenBMI_ERP,0,3,34,C0S1M0,0,1,0,0.8587878787878788,0.8496969696969696,-0.909090909090915,8.484848484848486,9.393939393939393,-0.9090909090909081,6.938893903907228e-17,1980,1484,208,150,138
OpenBMI_ERP,0,3,34,C0S1M1,0,1,1,0.8587878787878788,0.8930303030303031,3.4242424242424296,9.151515151515152,5.7272727272727275,3.4242424242424248,4.85722573273506e-17,1980,1477,214,157,132
OpenBMI_ERP,0,3,34,C1S0M0,1,0,0,0.8587878787878788,0.8642424242424243,0.545454545454549,8.06060606060606,7.515151515151515,0.5454545454545462,2.7755575615628914e-17,1980,1530,202,104,144
OpenBMI_ERP,0,3,34,C1S0M1,1,0,1,0.8587878787878788,0.9139393939393939,5.515151515151517,9.484848484848484,3.9696969696969697,5.515151515151516,2.0816681711721685e-17,1980,1531,225,103,121
OpenBMI_ERP,0,3,34,C1S1M0,1,1,0,0.8587878787878788,0.8524242424242424,-0.6363636363636349,7.787878787878788,8.424242424242424,-0.6363636363636362,1.3877787807814457e-17,1980,1504,193,130,153
OpenBMI_ERP,0,3,34,C1S1M1,1,1,1,0.8587878787878788,0.9112121212121211,5.242424242424237,9.303030303030303,4.0606060606060606,5.242424242424243,5.551115123125783e-17,1980,1532,219,102,127
OpenBMI_ERP,0,3,45,C0S0M0,0,0,0,0.8309090909090909,0.5951515151515152,-23.57575757575757,3.4848484848484853,27.060606060606062,-23.575757575757578,5.551115123125783e-17,1980,1517,115,201,147
OpenBMI_ERP,0,3,45,C0S0M1,0,0,1,0.8309090909090909,0.7387878787878788,-9.212121212121216,4.212121212121212,13.424242424242424,-9.212121212121213,2.7755575615628914e-17,1980,1595,119,123,143
OpenBMI_ERP,0,3,45,C0S1M0,0,1,0,0.8309090909090909,0.6072727272727273,-22.363636363636363,3.6969696969696972,26.060606060606062,-22.363636363636363,0.0,1980,1522,118,196,144
