model,task,fold,seed,status,checkpoint_sha256,basis_sha256,split_sha256,BA,CE,MacroF1,feature_family,n_trials,policy,selected_alpha,selected_tau,subject_id,train_lso_BA,ridge_lambdas,ridge_lso_mse,selected_delta,train_nested_subject_BA
EEGNet,OpenBMI_MI,0,0,COMPLETE,845b6bcecd6cced7774da1328bd3fd6cd29316376e45d39d878df99ec35391cb,491bcaa14d86e3cc0d475cf1de6cf91577895a07ef9d216fd52a048452c9619d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.73,0.6056299805641174,0.7237851662404092,D,100,one_d_gain,,,33,,"[10.0, 10.0, 10.0, 10.0]","[0.34187471866607666, 0.19048403203487396, 0.08421889692544937, 0.021042050793766975]",0.1,0.8009375000000001
EEGNet,OpenBMI_MI,0,0,COMPLETE,845b6bcecd6cced7774da1328bd3fd6cd29316376e45d39d878df99ec35391cb,491bcaa14d86e3cc0d475cf1de6cf91577895a07ef9d216fd52a048452c9619d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.73,0.5672472715377808,0.7253585596582239,D,100,one_d_gain,,,38,,"[10.0, 10.0, 10.0, 10.0]","[0.34187471866607666, 0.19048403203487396, 0.08421889692544937, 0.021042050793766975]",0.1,0.8009375000000001
EEGNet,OpenBMI_MI,0,0,COMPLETE,845b6bcecd6cced7774da1328bd3fd6cd29316376e45d39d878df99ec35391cb,491bcaa14d86e3cc0d475cf1de6cf91577895a07ef9d216fd52a048452c9619d,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.84,0.3946983814239502,0.8399359743897559,D,100,one_d_gain,,,47,,"[10.0, 10.0, 10.0, 10.0]","[0.34187471866607666, 0.19048403203487396, 0.08421889692544937, 0.021042050793766975]",0.1,0.8009375000000001
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.71,0.5689235329627991,0.7085720028137876,A,100,ReliabilityArbitration,0.25,0.25,2,0.7940624999999999,,,,
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.68,0.6564823389053345,0.6753246753246753,A,100,ReliabilityArbitration,0.25,0.25,14,0.7940624999999999,,,,
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.88,0.36017945408821106,0.8798076923076923,A,100,ReliabilityArbitration,0.25,0.25,26,0.7940624999999999,,,,
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.73,0.48466435074806213,0.721964782205746,A,100,ReliabilityArbitration,0.25,0.25,28,0.7940624999999999,,,,
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.73,0.5993139147758484,0.7198879551820728,A,100,ReliabilityArbitration,0.25,0.25,31,0.7940624999999999,,,,
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.81,0.3719272315502167,0.8067338012409724,A,100,ReliabilityArbitration,0.25,0.25,35,0.7940624999999999,,,,
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.86,0.3763183653354645,0.8590982286634461,A,100,ReliabilityArbitration,0.25,0.25,40,0.7940624999999999,,,,
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.8,0.40774431824684143,0.7999199679871949,A,100,ReliabilityArbitration,0.25,0.25,43,0.7940624999999999,,,,
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.71,0.5689235329627991,0.7085720028137876,B,100,ReliabilityArbitration,0.25,0.25,2,0.7940624999999999,,,,
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.68,0.6564823389053345,0.6753246753246753,B,100,ReliabilityArbitration,0.25,0.25,14,0.7940624999999999,,,,
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.88,0.36017945408821106,0.8798076923076923,B,100,ReliabilityArbitration,0.25,0.25,26,0.7940624999999999,,,,
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.73,0.48466435074806213,0.721964782205746,B,100,ReliabilityArbitration,0.25,0.25,28,0.7940624999999999,,,,
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.73,0.5993139147758484,0.7198879551820728,B,100,ReliabilityArbitration,0.25,0.25,31,0.7940624999999999,,,,
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.81,0.3724624216556549,0.8067338012409724,B,100,ReliabilityArbitration,0.25,0.25,35,0.7940624999999999,,,,
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.86,0.3763183653354645,0.8590982286634461,B,100,ReliabilityArbitration,0.25,0.25,40,0.7940624999999999,,,,
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.8,0.40774431824684143,0.7999199679871949,B,100,ReliabilityArbitration,0.25,0.25,43,0.7940624999999999,,,,
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.71,0.5689235329627991,0.7085720028137876,C,100,ReliabilityArbitration,0.25,0.25,2,0.7940624999999999,,,,
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.68,0.6564823389053345,0.6753246753246753,C,100,ReliabilityArbitration,0.25,0.25,14,0.7940624999999999,,,,
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.88,0.3581758141517639,0.8798076923076923,C,100,ReliabilityArbitration,0.25,0.25,26,0.7940624999999999,,,,
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.73,0.4813176393508911,0.721964782205746,C,100,ReliabilityArbitration,0.25,0.25,28,0.7940624999999999,,,,
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.73,0.5888969898223877,0.7198879551820728,C,100,ReliabilityArbitration,0.25,0.25,31,0.7940624999999999,,,,
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.81,0.3804588317871094,0.8067338012409724,C,100,ReliabilityArbitration,0.25,0.25,35,0.7940624999999999,,,,
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.86,0.3849548399448395,0.8590982286634461,C,100,ReliabilityArbitration,0.25,0.25,40,0.7940624999999999,,,,
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.8,0.40774431824684143,0.7999199679871949,C,100,ReliabilityArbitration,0.25,0.25,43,0.7940624999999999,,,,
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.71,0.5689235329627991,0.7085720028137876,D,100,ReliabilityArbitration,0.25,0.25,2,0.7940624999999999,,,,
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.68,0.6564823389053345,0.6753246753246753,D,100,ReliabilityArbitration,0.25,0.25,14,0.7940624999999999,,,,
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.88,0.3581758141517639,0.8798076923076923,D,100,ReliabilityArbitration,0.25,0.25,26,0.7940624999999999,,,,
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.73,0.4845198392868042,0.721964782205746,D,100,ReliabilityArbitration,0.25,0.25,28,0.7940624999999999,,,,
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.73,0.5888969898223877,0.7198879551820728,D,100,ReliabilityArbitration,0.25,0.25,31,0.7940624999999999,,,,
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.81,0.3716264069080353,0.8067338012409724,D,100,ReliabilityArbitration,0.25,0.25,35,0.7940624999999999,,,,
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.86,0.3849548399448395,0.8590982286634461,D,100,ReliabilityArbitration,0.25,0.25,40,0.7940624999999999,,,,
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.8,0.40774431824684143,0.7999199679871949,D,100,ReliabilityArbitration,0.25,0.25,43,0.7940624999999999,,,,
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.7,0.5590969324111938,0.6989160979526294,A,100,one_d_gain,,,2,,"[10.0, 10.0, 10.0, 10.0]","[0.3359028398990631, 0.18781651556491852, 0.08297698944807053, 0.02058088779449463]",0.1,0.7947916666666667
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.7,0.640095591545105,0.6980676328502415,A,100,one_d_gain,,,14,,"[10.0, 10.0, 10.0, 10.0]","[0.3359028398990631, 0.18781651556491852, 0.08297698944807053, 0.02058088779449463]",0.1,0.7947916666666667
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.88,0.3760664761066437,0.8798076923076923,A,100,one_d_gain,,,26,,"[10.0, 10.0, 10.0, 10.0]","[0.3359028398990631, 0.18781651556491852, 0.08297698944807053, 0.02058088779449463]",0.1,0.7947916666666667
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.73,0.4767798185348511,0.721964782205746,A,100,one_d_gain,,,28,,"[10.0, 10.0, 10.0, 10.0]","[0.3359028398990631, 0.18781651556491852, 0.08297698944807053, 0.02058088779449463]",0.1,0.7947916666666667
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.73,0.5624250769615173,0.7198879551820728,A,100,one_d_gain,,,31,,"[10.0, 10.0, 10.0, 10.0]","[0.3359028398990631, 0.18781651556491852, 0.08297698944807053, 0.02058088779449463]",0.1,0.7947916666666667
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.81,0.3536187708377838,0.8067338012409724,A,100,one_d_gain,,,35,,"[10.0, 10.0, 10.0, 10.0]","[0.3359028398990631, 0.18781651556491852, 0.08297698944807053, 0.02058088779449463]",0.1,0.7947916666666667
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.86,0.3801036477088928,0.8590982286634461,A,100,one_d_gain,,,40,,"[10.0, 10.0, 10.0, 10.0]","[0.3359028398990631, 0.18781651556491852, 0.08297698944807053, 0.02058088779449463]",0.1,0.7947916666666667
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.8,0.39276549220085144,0.7999199679871949,A,100,one_d_gain,,,43,,"[10.0, 10.0, 10.0, 10.0]","[0.3359028398990631, 0.18781651556491852, 0.08297698944807053, 0.02058088779449463]",0.1,0.7947916666666667
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.7,0.5590969324111938,0.6989160979526294,C,100,one_d_gain,,,2,,"[10.0, 10.0, 10.0, 10.0]","[0.3466266989707947, 0.19362756609916687, 0.0854569599032402, 0.02117575891315937]",0.1,0.7940625000000001
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.69,0.6350768804550171,0.6874684948079444,C,100,one_d_gain,,,14,,"[10.0, 10.0, 10.0, 10.0]","[0.3466266989707947, 0.19362756609916687, 0.0854569599032402, 0.02117575891315937]",0.1,0.7940625000000001
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.88,0.37528905272483826,0.8798076923076923,C,100,one_d_gain,,,26,,"[10.0, 10.0, 10.0, 10.0]","[0.3466266989707947, 0.19362756609916687, 0.0854569599032402, 0.02117575891315937]",0.1,0.7940625000000001
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.73,0.4741273820400238,0.721964782205746,C,100,one_d_gain,,,28,,"[10.0, 10.0, 10.0, 10.0]","[0.3466266989707947, 0.19362756609916687, 0.0854569599032402, 0.02117575891315937]",0.1,0.7940625000000001
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.73,0.5623728036880493,0.7198879551820728,C,100,one_d_gain,,,31,,"[10.0, 10.0, 10.0, 10.0]","[0.3466266989707947, 0.19362756609916687, 0.0854569599032402, 0.02117575891315937]",0.1,0.7940625000000001
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.81,0.35290154814720154,0.8067338012409724,C,100,one_d_gain,,,35,,"[10.0, 10.0, 10.0, 10.0]","[0.3466266989707947, 0.19362756609916687, 0.0854569599032402, 0.02117575891315937]",0.1,0.7940625000000001
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.86,0.3801036477088928,0.8590982286634461,C,100,one_d_gain,,,40,,"[10.0, 10.0, 10.0, 10.0]","[0.3466266989707947, 0.19362756609916687, 0.0854569599032402, 0.02117575891315937]",0.1,0.7940625000000001
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.8,0.3927783966064453,0.7999199679871949,C,100,one_d_gain,,,43,,"[10.0, 10.0, 10.0, 10.0]","[0.3466266989707947, 0.19362756609916687, 0.0854569599032402, 0.02117575891315937]",0.1,0.7940625000000001
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.7,0.5590969324111938,0.6989160979526294,D,100,one_d_gain,,,2,,"[10.0, 10.0, 10.0, 10.0]","[0.34759438037872314, 0.1941460222005844, 0.08567751199007034, 0.02122904546558857]",0.1,0.7940625000000001
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.69,0.6302496790885925,0.6874684948079444,D,100,one_d_gain,,,14,,"[10.0, 10.0, 10.0, 10.0]","[0.34759438037872314, 0.1941460222005844, 0.08567751199007034, 0.02122904546558857]",0.1,0.7940625000000001
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.88,0.37528905272483826,0.8798076923076923,D,100,one_d_gain,,,26,,"[10.0, 10.0, 10.0, 10.0]","[0.34759438037872314, 0.1941460222005844, 0.08567751199007034, 0.02122904546558857]",0.1,0.7940625000000001
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.73,0.4741273820400238,0.721964782205746,D,100,one_d_gain,,,28,,"[10.0, 10.0, 10.0, 10.0]","[0.34759438037872314, 0.1941460222005844, 0.08567751199007034, 0.02122904546558857]",0.1,0.7940625000000001
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.73,0.562415599822998,0.7198879551820728,D,100,one_d_gain,,,31,,"[10.0, 10.0, 10.0, 10.0]","[0.34759438037872314, 0.1941460222005844, 0.08567751199007034, 0.02122904546558857]",0.1,0.7940625000000001
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.81,0.35290154814720154,0.8067338012409724,D,100,one_d_gain,,,35,,"[10.0, 10.0, 10.0, 10.0]","[0.34759438037872314, 0.1941460222005844, 0.08567751199007034, 0.02122904546558857]",0.1,0.7940625000000001
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.86,0.3801036477088928,0.8590982286634461,D,100,one_d_gain,,,40,,"[10.0, 10.0, 10.0, 10.0]","[0.34759438037872314, 0.1941460222005844, 0.08567751199007034, 0.02122904546558857]",0.1,0.7940625000000001
EEGNet,OpenBMI_MI,1,0,COMPLETE,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,4e9a5f99d3d44c50c7afa426812ea07b2eb0df165745405f3c18d2b9a7af261e,726edcc0562bed30af66b54299e416141675ffc545903804ac376c96a62fe068,0.8,0.3927783966064453,0.7999199679871949,D,100,one_d_gain,,,43,,"[10.0, 10.0, 10.0, 10.0]","[0.34759438037872314, 0.1941460222005844, 0.08567751199007034, 0.02122904546558857]",0.1,0.7940625000000001
