model,task,fold,seed,status,checkpoint_sha256,basis_sha256,split_sha256,C_only_BA,C_only_CE,C_only_MacroF1,P_only_BA,P_only_CE,P_only_MacroF1,fixed_alpha_0.25_BA,fixed_alpha_0.25_CE,fixed_alpha_0.25_MacroF1,fixed_alpha_0.5_BA,fixed_alpha_0.5_CE,fixed_alpha_0.5_MacroF1,fixed_alpha_0.75_BA,fixed_alpha_0.75_CE,fixed_alpha_0.75_MacroF1,fixed_alpha_0_BA,fixed_alpha_0_CE,fixed_alpha_0_MacroF1,fixed_alpha_1_BA,fixed_alpha_1_CE,fixed_alpha_1_MacroF1,gain_2d_A_BA,gain_2d_A_CE,gain_2d_A_MacroF1,gain_2d_C_BA,gain_2d_C_CE,gain_2d_C_MacroF1,gain_2d_D_BA,gain_2d_D_CE,gain_2d_D_MacroF1,gain_alpha_A_BA,gain_alpha_A_CE,gain_alpha_A_MacroF1,gain_alpha_C_BA,gain_alpha_C_CE,gain_alpha_C_MacroF1,gain_alpha_D_BA,gain_alpha_D_CE,gain_alpha_D_MacroF1,native_BA,native_CE,native_MacroF1,oracle_2d_BA,oracle_2d_CE,oracle_2d_MacroF1,oracle_suppression_BA,oracle_suppression_CE,oracle_suppression_MacroF1,reliability_A_BA,reliability_A_CE,reliability_A_MacroF1,reliability_B_BA,reliability_B_CE,reliability_B_MacroF1,reliability_C_BA,reliability_C_CE,reliability_C_MacroF1,reliability_D_BA,reliability_D_CE,reliability_D_MacroF1,subject_id
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.54,2.6601052284240723,0.5122474747474748,0.48000000000000004,1.5911887884140015,0.4300530455460033,0.7300000000000001,0.7583420276641846,0.7270181548870074,0.77,0.6817864179611206,0.768019943019943,0.8,0.9223254919052124,0.7936507936507936,0.48000000000000004,1.5911887884140015,0.4300530455460033,0.75,1.2620763778686523,0.747905266757866,0.79,0.7197558879852295,0.7840904477733122,0.79,0.766865074634552,0.7840904477733122,0.79,0.7178118228912354,0.7840904477733122,0.8099999999999999,0.6282355189323425,0.8022774327122153,0.8099999999999999,0.6374615430831909,0.8022774327122153,0.8099999999999999,0.6455835103988647,0.8022774327122153,0.75,1.2620763778686523,0.747905266757866,0.86,0.40470245480537415,0.8610733695652174,0.9099999999999999,0.34798807609870736,0.9101659527860901,0.79,1.2395256757736206,0.7806315014268618,0.79,1.2395256757736206,0.7806315014268618,0.78,1.2498693466186523,0.7711017740429505,0.79,1.2424862384796143,0.7806315014268618,6
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.62,1.4582098722457886,0.6313371664455256,0.36000000000000004,2.9309613704681396,0.3209137124039739,0.54,1.7315337657928467,0.5300334586005571,0.7100000000000001,1.1548274755477905,0.7100048659350985,0.75,0.948341965675354,0.7482804232804233,0.36000000000000004,2.9309613704681396,0.3209137124039739,0.81,0.9245921969413757,0.8062579609470407,0.77,0.9564879536628723,0.766400850611377,0.76,0.9647854566574097,0.7571002979145979,0.76,0.9224158525466919,0.7571002979145979,0.76,0.9493810534477234,0.7571002979145979,0.75,0.9917752146720886,0.7483283680900364,0.75,0.9760768413543701,0.7483283680900364,0.81,0.9245921969413757,0.8062579609470407,0.88,0.35949158668518066,0.8773620640365923,0.83,0.7147445292591696,0.8272763091912028,0.8,0.9535894989967346,0.7962440014765596,0.8,0.9538634419441223,0.7962440014765596,0.8,1.014477252960205,0.7963750108180953,0.8,0.9556896090507507,0.7962440014765596,15
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.4,3.359829902648926,0.322274468826193,0.35000000000000003,2.816333293914795,0.318008658008658,0.41000000000000003,2.4890050888061523,0.37867628825075633,0.44,2.582197666168213,0.3981942714819427,0.48,2.8727364540100098,0.4308752900545033,0.35000000000000003,2.816333293914795,0.318008658008658,0.49,3.2590832710266113,0.45089525818838583,0.48,2.905076265335083,0.43392857142857144,0.48,3.0345242023468018,0.43314389259533814,0.49,3.041750907897949,0.4415168355671788,0.48,2.8530690670013428,0.4308752900545033,0.48,2.8249399662017822,0.4308752900545033,0.48,2.8158957958221436,0.4308752900545033,0.49,3.2590832710266113,0.45089525818838583,0.5900000000000001,1.5146197080612183,0.5501103225123324,0.5800000000000001,1.6387860071889484,0.5668901814457127,0.48,3.232192277908325,0.4312773268369485,0.48,3.232192277908325,0.4312773268369485,0.48,3.2878682613372803,0.43074503803816566,0.48,3.265915632247925,0.43074503803816566,32
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.72,1.0150929689407349,0.7057512366648788,0.5,1.4260646104812622,0.47279309444141715,0.83,0.46911925077438354,0.8265429539014445,0.9,0.25493156909942627,0.9007603041216488,0.9,0.2529890835285187,0.901424720831729,0.5,1.4260646104812622,0.47279309444141715,0.89,0.3137070834636688,0.8921362023070099,0.92,0.19362026453018188,0.921062764728533,0.92,0.18687205016613007,0.921062764728533,0.92,0.19412611424922943,0.921062764728533,0.9,0.22724537551403046,0.901424720831729,0.9,0.22236008942127228,0.901424720831729,0.9,0.20891623198986053,0.901424720831729,0.89,0.3137071132659912,0.8921362023070099,0.95,0.09586405009031296,0.9504440665154952,0.95,0.11597764065365344,0.9499959983993598,0.91,0.31937888264656067,0.9115173847316704,0.91,0.31924793124198914,0.9115173847316704,0.91,0.33751240372657776,0.9115173847316704,0.91,0.31924793124198914,0.9115173847316704,33
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.7100000000000001,1.8559505939483643,0.6818452380952381,0.48000000000000004,1.5149106979370117,0.42647944771128793,0.7899999999999999,0.631820559501648,0.7831196581196581,0.87,0.47977498173713684,0.8710120653296725,0.8300000000000001,0.6047170162200928,0.835118859073563,0.48000000000000004,1.5149106979370117,0.42647944771128793,0.8300000000000001,0.8516536951065063,0.8378337754747855,0.86,0.43881988525390625,0.8637483979098886,0.8699999999999999,0.43368130922317505,0.8738699759234396,0.86,0.4363399147987366,0.8637483979098886,0.8400000000000001,0.47015145421028137,0.845291613148756,0.8500000000000001,0.49010688066482544,0.8552177940415068,0.8400000000000001,0.48143431544303894,0.845291613148756,0.8300000000000001,0.8516536951065063,0.8378337754747855,0.8999999999999999,0.27988600730895996,0.9021169514317355,0.94,0.22956088486900478,0.9399173646545361,0.8400000000000001,0.8299957513809204,0.8456062210215035,0.8400000000000001,0.8299957513809204,0.8456062210215035,0.8500000000000001,0.8122748732566833,0.857102442131512,0.8400000000000001,0.8212147355079651,0.8475819238900635,38
EEGConformer,OpenBMI_SSVEP,0,0,COMPLETE,ed322e47fbd576ca0f782cc16a4255edbb8b2268683ca14865318fa15f64b400,650e6c449ac8304d5d31661652a67853fa3a03cfef87b9d5c94b9b5352aa01d6,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.79,0.8691978454589844,0.7897585613408612,0.54,1.261906623840332,0.49841247844296627,0.86,0.46654385328292847,0.8556391407334804,0.9199999999999999,0.28514713048934937,0.9183057838520023,0.9299999999999999,0.2854515016078949,0.9293837535014006,0.54,1.261906623840332,0.49841247844296627,0.9099999999999999,0.33179619908332825,0.9081985494688875,0.89,0.30877459049224854,0.886820674084825,0.89,0.3264895975589752,0.886820674084825,0.89,0.33518314361572266,0.885910005027652,0.9199999999999999,0.30004632472991943,0.9191176470588236,0.9199999999999999,0.2861477732658386,0.9191176470588236,0.9199999999999999,0.2782069444656372,0.9191176470588236,0.9099999999999999,0.33179619908332825,0.9081985494688875,0.96,0.1536126732826233,0.96,0.95,0.18956326518421554,0.949551282051282,0.9099999999999999,0.3277636468410492,0.9081985494688875,0.9099999999999999,0.32691723108291626,0.9081985494688875,0.9099999999999999,0.3238956332206726,0.9081985494688875,0.9099999999999999,0.32691723108291626,0.9081985494688875,47
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.5900000000000001,1.0374876260757446,0.5843984095944181,0.63,1.0150082111358643,0.5831150139199903,0.71,0.8354580402374268,0.6858372302788287,0.75,0.7302718162536621,0.737643719203028,0.77,0.6807501912117004,0.7702362074483194,0.63,1.0150082111358643,0.5831150139199903,0.77,0.6693313121795654,0.7688344615692054,0.78,0.5283563137054443,0.7792997198879552,0.78,0.5263688564300537,0.7777750619723681,0.78,0.518588125705719,0.7792997198879552,0.78,0.6497116088867188,0.7763984455288536,0.79,0.6430847644805908,0.786439393939394,0.78,0.6459581851959229,0.7762637207993245,0.77,0.6693311929702759,0.7688344615692054,0.86,0.32347625494003296,0.8637652030509173,0.81,0.5433567915816874,0.808939393939394,0.77,0.6616715788841248,0.7688344615692054,0.77,0.6627275943756104,0.7688344615692054,0.77,0.671335756778717,0.7688344615692054,0.78,0.6764629483222961,0.7782934892284353,2
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.35,1.481997013092041,0.33732595128821546,0.58,1.1503125429153442,0.543386083246858,0.62,1.034408688545227,0.5897203417150225,0.66,0.9736747145652771,0.6480955103596613,0.65,0.9614250659942627,0.6412587412587414,0.58,1.1503125429153442,0.543386083246858,0.61,0.9889431595802307,0.6044513996641656,0.6799999999999999,0.833341658115387,0.6743686092323108,0.71,0.8515346050262451,0.706859680758699,0.71,0.8741160035133362,0.706859680758699,0.67,0.9278651475906372,0.6542332560485992,0.67,0.9412385821342468,0.6649371869960106,0.66,0.9712013006210327,0.6528751467327507,0.61,0.9889431595802307,0.6044513996641656,0.76,0.5496478080749512,0.7596212705483886,0.69,0.7823325206295882,0.6775962578013661,0.61,1.0023751258850098,0.6044513996641656,0.61,0.9852388501167297,0.6044513996641656,0.64,0.9753591418266296,0.6282010997643361,0.61,0.999620795249939,0.6044513996641656,14
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.65,0.8774502277374268,0.6437133826703669,0.6000000000000001,1.005408525466919,0.5610714285714286,0.68,0.6665109992027283,0.6563210800498936,0.84,0.4525333344936371,0.8376526915113871,0.8699999999999999,0.33951127529144287,0.8684681042228213,0.6000000000000001,1.005408525466919,0.5610714285714286,0.9099999999999999,0.28945475816726685,0.9099366694459026,0.9099999999999999,0.3390713632106781,0.9094325127759779,0.8799999999999999,0.3104523718357086,0.8788847708894879,0.8799999999999999,0.30504220724105835,0.8788847708894879,0.8999999999999999,0.3117040693759918,0.8993014375561544,0.9099999999999999,0.2925443947315216,0.9097273524794534,0.9199999999999999,0.2802557945251465,0.9198717948717948,0.9099999999999999,0.28945472836494446,0.9099366694459026,0.96,0.1466442495584488,0.9603525641025642,0.95,0.2522822851916758,0.9501840736294518,0.9099999999999999,0.2939559817314148,0.9099366694459026,0.9099999999999999,0.2903805673122406,0.9099366694459026,0.9099999999999999,0.2952449917793274,0.9099366694459026,0.9099999999999999,0.2939559817314148,0.9099366694459026,26
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.56,0.9963948130607605,0.5592038083732436,0.66,0.7450047135353088,0.6085423197492164,0.76,0.5414952039718628,0.7412134815537299,0.85,0.4132615327835083,0.8442453914914135,0.88,0.3402389585971832,0.8761652621373703,0.66,0.7450047135353088,0.6085423197492164,0.9,0.30159369111061096,0.8978146044519772,0.89,0.34394192695617676,0.887511944577162,0.89,0.32361140847206116,0.8869988524344206,0.89,0.32156237959861755,0.8869988524344206,0.88,0.3494638204574585,0.8773589754032391,0.9,0.32267189025878906,0.8978146044519772,0.9,0.31480908393859863,0.8978146044519772,0.9,0.30159369111061096,0.8978146044519772,0.94,0.17737388610839844,0.9390452286896291,0.91,0.2784922454114033,0.908007401213923,0.89,0.340486615896225,0.8869988524344206,0.89,0.32226571440696716,0.8869988524344206,0.89,0.314010351896286,0.8869988524344206,0.89,0.33766239881515503,0.8869988524344206,28
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.6,1.1169296503067017,0.5435021329463552,0.6,0.7890152931213379,0.5290110826939471,0.74,0.5628794431686401,0.7212885154061625,0.79,0.48185333609580994,0.7543845958194599,0.8,0.5031113624572754,0.7712307606609077,0.6,0.7890152931213379,0.5290110826939471,0.8200000000000001,0.5796781778335571,0.7994652406417113,0.81,0.6422775983810425,0.7851650836725463,0.81,0.6643359661102295,0.7851650836725463,0.81,0.684851884841919,0.7851650836725463,0.81,0.5836920142173767,0.7829768270944741,0.81,0.5864739418029785,0.7829768270944741,0.8200000000000001,0.5798144340515137,0.7994652406417113,0.8200000000000001,0.5796781778335571,0.7994652406417113,0.88,0.24264171719551086,0.8710687035815189,0.9199999999999999,0.23251302322869902,0.9168096054888508,0.8200000000000001,0.5718116164207458,0.7994652406417113,0.8200000000000001,0.5734706521034241,0.7994652406417113,0.8200000000000001,0.5755465030670166,0.7994652406417113,0.8200000000000001,0.5718116164207458,0.7994652406417113,31
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.32,1.372012734413147,0.3130826175769216,0.34,3.232334852218628,0.24413595254303216,0.34,3.202693462371826,0.24557348022821168,0.34,3.1945114135742188,0.24820151113254563,0.34,3.1994783878326416,0.24820151113254563,0.34,3.232334852218628,0.24413595254303216,0.34,3.2127115726470947,0.24820151113254563,0.35,2.1201939582824707,0.26027936258115286,0.35,2.5726113319396973,0.26027936258115286,0.35,2.646667242050171,0.26027936258115286,0.35,3.0819578170776367,0.26027936258115286,0.35,3.121511459350586,0.26027936258115286,0.35,3.1735761165618896,0.26027936258115286,0.34,3.2127115726470947,0.24820151113254563,0.38,1.524245262145996,0.31073209198209195,0.35,2.9743698894742443,0.25745132060921533,0.34,3.2978932857513428,0.24820151113254563,0.34,3.268508195877075,0.24820151113254563,0.34,3.2401609420776367,0.24820151113254563,0.34,3.2952632904052734,0.24820151113254563,35
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.44999999999999996,1.3055294752120972,0.43069482090166744,0.7,0.7305925488471985,0.6727456940222898,0.79,0.5599168539047241,0.7786485545106234,0.79,0.48117172718048096,0.7856660204483844,0.8,0.4653877019882202,0.7959901025124997,0.7,0.7305925488471985,0.6727456940222898,0.8200000000000001,0.48752152919769287,0.8182823928944619,0.84,0.4795896112918854,0.8388815789473684,0.8500000000000001,0.4761781692504883,0.8491512829352891,0.8500000000000001,0.49634310603141785,0.8491512829352891,0.8200000000000001,0.46454039216041565,0.8182823928944619,0.8200000000000001,0.4792431890964508,0.8182823928944619,0.8200000000000001,0.4780535399913788,0.8182823928944619,0.8200000000000001,0.4875214695930481,0.8182823928944619,0.89,0.27489596605300903,0.8890201818491168,0.88,0.3460765426048695,0.8805540894518726,0.8200000000000001,0.4930645227432251,0.8182823928944619,0.8200000000000001,0.48794856667518616,0.8182823928944619,0.81,0.48596930503845215,0.8066582432345979,0.8200000000000001,0.48783183097839355,0.8182823928944619,40
EEGConformer,OpenBMI_SSVEP,1,0,COMPLETE,32f75fd16bbe0eff08e3188a355638875f14106e7890072708a0f26b07796e2f,35a0bc31934e50b19b1cf630e5c05b97d523f86ab6f4bd277f4c873515fcbd6c,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.79,0.47944486141204834,0.7474339845770306,0.64,0.7948019504547119,0.5789151889043459,0.8200000000000001,0.4296889901161194,0.810943864144002,0.9299999999999999,0.24764381349086761,0.929796200678795,0.97,0.16472244262695312,0.969891609795263,0.64,0.7948019504547119,0.5789151889043459,0.97,0.12623874843120575,0.969891609795263,0.97,0.14348381757736206,0.969891609795263,0.97,0.13771425187587738,0.969891609795263,0.97,0.1380857229232788,0.969891609795263,0.97,0.13756150007247925,0.969891609795263,0.97,0.13136689364910126,0.969891609795263,0.97,0.1263578087091446,0.969891609795263,0.97,0.12623874843120575,0.969891609795263,0.98,0.06335560977458954,0.9799679487179488,0.98,0.11341207752362789,0.9799679487179488,0.97,0.12636873126029968,0.969891609795263,0.97,0.12630441784858704,0.969891609795263,0.97,0.12626418471336365,0.969891609795263,0.97,0.12636873126029968,0.969891609795263,43
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.6400000000000001,1.044237732887268,0.6352906609591393,0.75,1.628463864326477,0.7390187091110414,0.79,1.1555578708648682,0.7888422326786688,0.8300000000000001,0.8932035565376282,0.8343095526859282,0.8300000000000001,0.7448164224624634,0.8330717893217894,0.75,1.628463864326477,0.7390187091110414,0.8700000000000001,0.6750791668891907,0.872436655821749,0.8700000000000001,0.4352540671825409,0.8716666666666667,0.8800000000000001,0.44399556517601013,0.8814779333497093,0.8800000000000001,0.44216248393058777,0.8814779333497093,0.8800000000000001,0.6285242438316345,0.8814779333497093,0.8800000000000001,0.6237959861755371,0.8814779333497093,0.8800000000000001,0.6447973847389221,0.8814779333497093,0.8700000000000001,0.6750792860984802,0.872436655821749,0.9099999999999999,0.2715892493724823,0.9098972922502334,0.8899999999999999,0.5783163113710362,0.8904248855964175,0.8800000000000001,0.7540506720542908,0.8814779333497093,0.8800000000000001,0.7540918588638306,0.8814779333497093,0.8700000000000001,0.6993851661682129,0.872436655821749,0.8800000000000001,0.7402626872062683,0.8814779333497093,1
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.58,1.3779774904251099,0.5712997512437811,0.65,1.7177940607070923,0.6025644066336046,0.74,0.9526500701904297,0.7348073760864459,0.81,0.5252797603607178,0.8193021864072101,0.8999999999999999,0.3404911458492279,0.9046793092815295,0.65,1.7177940607070923,0.6025644066336046,0.9199999999999999,0.30305901169776917,0.9229447776111944,0.9299999999999999,0.2542472779750824,0.9325074654721912,0.9199999999999999,0.24795539677143097,0.9231856810956224,0.9199999999999999,0.2504211366176605,0.9231856810956224,0.9299999999999999,0.27000975608825684,0.9320404076962593,0.94,0.2531362771987915,0.941738131422782,0.9299999999999999,0.2698921859264374,0.9322813111806872,0.9199999999999999,0.30305901169776917,0.9229447776111944,0.95,0.13870614767074585,0.9513373531230673,0.94,0.20085154769639213,0.941738131422782,0.9199999999999999,0.2955607771873474,0.9229447776111944,0.9199999999999999,0.2955607771873474,0.9229447776111944,0.9199999999999999,0.2979658842086792,0.9229447776111944,0.9199999999999999,0.29546689987182617,0.9229447776111944,8
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.63,1.128258466720581,0.5728801475830337,0.9299999999999999,0.2899434268474579,0.9266328636666504,0.9299999999999999,0.25941523909568787,0.9266328636666504,0.94,0.25780558586120605,0.9376072041166381,0.95,0.2668035626411438,0.9484558942106112,0.9299999999999999,0.2899434268474579,0.9266328636666504,0.95,0.281190425157547,0.9484558942106112,0.96,0.1373049020767212,0.9592079653846772,0.96,0.15685291588306427,0.9592079653846772,0.96,0.15679797530174255,0.9592079653846772,0.95,0.24717938899993896,0.9484558942106112,0.95,0.2912512719631195,0.9484558942106112,0.95,0.2511438727378845,0.9484558942106112,0.95,0.281190425157547,0.9484558942106112,0.96,0.12340515851974487,0.9592079653846772,0.95,0.1956172577301266,0.9484558942106112,0.95,0.25149595737457275,0.9484558942106112,0.95,0.25149595737457275,0.9484558942106112,0.95,0.26989424228668213,0.9484558942106112,0.95,0.25149595737457275,0.9484558942106112,11
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.36000000000000004,3.217963218688965,0.3152814008086605,0.31,4.238034725189209,0.2317838623458843,0.34,4.127281665802002,0.2596656412063389,0.38999999999999996,4.143694877624512,0.33585047244297217,0.37999999999999995,4.269261360168457,0.32527573363562934,0.31,4.238034725189209,0.2317838623458843,0.39999999999999997,4.486303806304932,0.3593025382195889,0.39999999999999997,2.7714927196502686,0.3595369563111499,0.38999999999999996,2.984668493270874,0.3467403600093989,0.38999999999999996,3.0305004119873047,0.3467403600093989,0.38,3.386924982070923,0.337242551944377,0.38,3.624865770339966,0.3399147831175481,0.38,3.522125482559204,0.3384969177453381,0.39999999999999997,4.486303329467773,0.3593025382195889,0.44999999999999996,2.1176416873931885,0.4249498859473284,0.41,2.8430285870895107,0.3698944943002668,0.39999999999999997,4.6613054275512695,0.35793727120631014,0.39999999999999997,4.656448841094971,0.35793727120631014,0.39999999999999997,4.5392165184021,0.35793727120631014,0.39999999999999997,4.6613054275512695,0.35793727120631014,23
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.39,1.7670100927352905,0.3947435897435897,0.8399999999999999,0.6471123695373535,0.8421771955477306,0.8899999999999999,0.37451115250587463,0.8907014817421222,0.9099999999999999,0.2680272161960602,0.9087364024864024,0.9199999999999999,0.24041911959648132,0.9180249825296996,0.8399999999999999,0.6471123695373535,0.8421771955477306,0.9199999999999999,0.28334128856658936,0.9186142081189251,0.9199999999999999,0.24560637772083282,0.918260311117454,0.9199999999999999,0.2917065918445587,0.9186142081189251,0.9199999999999999,0.2993505001068115,0.9186142081189251,0.9099999999999999,0.2793286442756653,0.9076398676689375,0.9099999999999999,0.2727816700935364,0.9076398676689375,0.9099999999999999,0.2663517892360687,0.9076398676689375,0.9199999999999999,0.28334128856658936,0.9186142081189251,0.95,0.1282101273536682,0.9484558942106112,0.94,0.1507658535702054,0.9392212606408712,0.9199999999999999,0.24511846899986267,0.9186142081189251,0.9199999999999999,0.24511846899986267,0.9186142081189251,0.9199999999999999,0.2699086368083954,0.9186142081189251,0.9199999999999999,0.2428075671195984,0.9186142081189251,30
EEGConformer,OpenBMI_SSVEP,2,0,COMPLETE,b3f95a55bf72ebb6e60bab30891cd9766e80a824713c2b64e697652c3a114955,99604a1d36cc4b2b248492b55396d3f1dd984fd57b04b280de8ce2c55cd193af,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.64,1.5411124229431152,0.6227224736048266,0.99,0.049507662653923035,0.9899959983993598,1.0,0.011474127881228924,1.0,1.0,0.007127161603420973,1.0,1.0,0.007520961109548807,1.0,0.99,0.049507662653923035,0.9899959983993598,0.99,0.013034919276833534,0.9899959983993598,0.99,0.015807874500751495,0.9899959983993598,0.99,0.014286525547504425,0.9899959983993598,0.99,0.014378389343619347,0.9899959983993598,0.99,0.0219617560505867,0.9899959983993598,0.99,0.01782739721238613,0.9899959983993598,0.99,0.02578284963965416,0.9899959983993598,0.99,0.013034919276833534,0.9899959983993598,1.0,0.002871779492124915,1.0,1.0,0.005118792850050989,1.0,0.99,0.015981124714016914,0.9899959983993598,0.99,0.015981124714016914,0.9899959983993598,0.99,0.01354061160236597,0.9899959983993598,0.99,0.015981124714016914,0.9899959983993598,48
