model,task,fold,seed,status,checkpoint_sha256,basis_sha256,split_sha256,C_only_accuracy,C_only_corrected_errors,C_only_introduced_errors,P_only_accuracy,P_only_corrected_errors,P_only_introduced_errors,fixed_alpha_0.25_corrected_errors,fixed_alpha_0.25_introduced_errors,fixed_alpha_0.5_corrected_errors,fixed_alpha_0.5_introduced_errors,fixed_alpha_0.75_corrected_errors,fixed_alpha_0.75_introduced_errors,fixed_alpha_0_corrected_errors,fixed_alpha_0_introduced_errors,fixed_alpha_1_corrected_errors,fixed_alpha_1_introduced_errors,fraction,gain_2d_A_corrected_errors,gain_2d_A_introduced_errors,gain_2d_C_corrected_errors,gain_2d_C_introduced_errors,gain_2d_D_corrected_errors,gain_2d_D_introduced_errors,gain_alpha_A_corrected_errors,gain_alpha_A_introduced_errors,gain_alpha_C_corrected_errors,gain_alpha_C_introduced_errors,gain_alpha_D_corrected_errors,gain_alpha_D_introduced_errors,n_trials,native_accuracy,native_corrected_errors,native_introduced_errors,oracle_2d_corrected_errors,oracle_2d_introduced_errors,oracle_recoverable_fraction,oracle_suppression_corrected_errors,oracle_suppression_introduced_errors,reliability_A_corrected_errors,reliability_A_introduced_errors,reliability_B_corrected_errors,reliability_B_introduced_errors,reliability_C_corrected_errors,reliability_C_introduced_errors,reliability_D_corrected_errors,reliability_D_introduced_errors,subject_id,subset
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,1,0,0.0,0,21,0,14,0,3,0,1,0,21,0,0,0.22,0,0,0,0,0,0,0,1,0,1,0,1,22,0.9545454545454546,0,0,0,0,0.9545454545454546,0,0,0,0,0,0,0,0,0,0,6,P_wrong_C_correct
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,6,0.0,0,6,0,3,0,1,0,0,0,6,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,6,1.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,6,ambiguous
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.379746835443038,6,27,0.43037974683544306,11,28,12,15,11,6,3,1,11,28,0,0,0.79,1,0,1,0,2,0,3,0,3,0,4,0,79,0.6455696202531646,0,0,18,0,0.8734177215189873,14,0,0,0,0,0,2,0,1,0,15,disagreement
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,23,1.0,11,0,10,0,8,0,1,0,11,0,0,0,0.34,0,0,0,0,0,0,1,0,1,0,2,0,34,0.6764705882352942,0,0,9,0,0.9411764705882353,11,0,0,0,0,0,2,0,1,0,15,P_correct_C_wrong
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,6,0,0.0,0,24,0,12,0,6,0,1,0,24,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,30,0.8,0,0,4,0,0.9333333333333333,0,0,0,0,0,0,0,0,0,0,15,P_wrong_C_correct
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,4,0.0,0,4,2,3,3,0,2,0,0,4,0,0,0.15,1,0,1,0,2,0,2,0,2,0,2,0,15,0.26666666666666666,0,0,5,0,0.6,3,0,0,0,0,0,0,0,0,0,15,ambiguous
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.3442622950819672,8,15,0.2786885245901639,6,17,6,13,5,7,5,3,6,17,0,0,0.61,0,0,0,1,0,1,1,2,1,2,1,2,61,0.45901639344262296,0,0,16,0,0.7213114754098361,6,0,1,0,1,0,1,1,1,1,32,disagreement
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,11,1.0,6,0,6,0,5,0,4,0,6,0,0,0,0.17,0,0,0,0,0,0,1,0,1,0,1,0,17,0.6470588235294118,0,0,6,0,1.0,6,0,1,0,1,0,1,0,1,0,32,P_correct_C_wrong
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,8,0,0.0,0,13,0,9,0,3,0,2,0,13,0,0,0.21,0,0,0,1,0,1,0,2,0,2,0,2,21,0.6190476190476191,0,0,7,0,0.9523809523809523,0,0,0,0,0,0,0,0,0,0,32,P_wrong_C_correct
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,4,0.0,0,4,0,4,0,4,1,1,0,4,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,23,0.17391304347826086,0,0,3,0,0.30434782608695654,0,0,0,0,0,0,0,1,0,1,32,ambiguous
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.475,0,21,0.475,0,21,0,5,0,1,0,0,0,21,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,40,1.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,33,disagreement
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,19,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,19,1.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,33,P_correct_C_wrong
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,0,0,0.0,0,19,0,5,0,1,0,0,0,19,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,19,1.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,33,P_wrong_C_correct
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,2,0.0,0,2,0,0,0,0,0,0,0,2,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,33,ambiguous
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.5294117647058824,1,16,0.4411764705882353,0,18,0,4,0,0,0,0,0,18,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,34,0.9705882352941176,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,38,disagreement
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,15,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,15,1.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,38,P_correct_C_wrong
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,1,0,0.0,0,17,0,4,0,0,0,0,0,17,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,18,0.9444444444444444,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,38,P_wrong_C_correct
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,1,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,38,ambiguous
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.4782608695652174,1,23,0.391304347826087,0,26,0,6,0,0,0,0,0,26,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,46,0.9565217391304348,0,0,1,0,0.9782608695652174,0,0,0,0,0,0,0,0,0,0,47,disagreement
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,18,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,18,1.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,47,P_correct_C_wrong
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,1,0,0.0,0,21,0,4,0,0,0,0,0,21,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,22,0.9545454545454546,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,47,P_wrong_C_correct
EEGNet,OpenBMI_SSVEP,0,0,COMPLETE,861b3f566bfc00ddb1036072b3d82948ba562540f8d1b67718262b52ab8bbe16,c955c696f5600b9f5399d12078abd373b844b6a85bfb7087b6c8981f481c85fb,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,5,0.0,0,5,0,2,0,0,0,0,0,5,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,6,0.8333333333333334,0,0,0,0,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,47,ambiguous
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0784313725490196,1,43,0.8235294117647058,1,5,1,3,0,2,0,1,1,5,0,0,0.51,0,1,0,1,0,1,0,0,0,0,0,0,51,0.9019607843137255,0,0,2,0,0.9411764705882353,1,0,0,0,0,0,0,0,0,0,2,disagreement
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,41,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,42,0.9761904761904762,0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,2,P_correct_C_wrong
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,1,0,0.0,0,3,0,2,0,1,0,0,0,3,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4,0.75,0,0,1,0,1.0,0,0,0,0,0,0,0,0,0,0,2,P_wrong_C_correct
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,2,0.0,0,2,0,1,0,1,0,1,0,2,0,0,0.05,0,1,0,1,0,1,0,0,0,0,0,0,5,0.4,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,2,ambiguous
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.2542372881355932,3,30,0.5254237288135594,4,15,5,10,4,5,2,3,4,15,0,0,0.59,0,0,0,1,0,1,0,0,0,0,0,0,59,0.711864406779661,0,0,8,0,0.864406779661017,5,0,0,0,0,0,0,0,0,0,14,disagreement
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,27,1.0,4,0,4,0,3,0,2,0,4,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,31,0.8709677419354839,0,0,3,0,0.967741935483871,4,0,0,0,0,0,0,0,0,0,14,P_correct_C_wrong
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,3,0,0.0,0,12,0,7,0,3,0,1,0,12,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,15,0.8,0,0,3,0,1.0,0,0,0,0,0,0,0,0,0,0,14,P_wrong_C_correct
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,3,0.0,0,3,1,3,1,2,0,2,0,3,0,0,0.13,0,0,0,1,0,1,0,0,0,0,0,0,13,0.23076923076923078,0,0,2,0,0.46153846153846156,1,0,0,0,0,0,0,0,0,0,14,ambiguous
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.10526315789473684,2,49,0.8771929824561403,2,5,2,4,2,2,2,1,2,5,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,57,0.9298245614035088,0,0,4,0,1.0,2,0,0,0,0,0,0,0,0,0,26,disagreement
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,48,1.0,2,0,2,0,2,0,2,0,2,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,50,0.96,0,0,2,0,1.0,2,0,0,0,0,0,0,0,0,0,26,P_correct_C_wrong
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,2,0,0.0,0,4,0,3,0,1,0,0,0,4,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,6,0.6666666666666666,0,0,2,0,1.0,0,0,0,0,0,0,0,0,0,0,26,P_wrong_C_correct
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,1,0.0,0,1,0,1,0,1,0,1,0,1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,26,ambiguous
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.23255813953488372,1,30,0.7209302325581395,1,9,1,5,1,2,0,0,1,9,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,43,0.9069767441860465,0,0,1,0,0.9302325581395349,1,0,0,0,0,0,0,0,0,0,28,disagreement
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,30,1.0,1,0,1,0,1,0,0,0,1,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,31,0.967741935483871,0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,28,P_correct_C_wrong
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,1,0,0.0,0,9,0,5,0,2,0,0,0,9,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,10,0.9,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,28,P_wrong_C_correct
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,28,ambiguous
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,8,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,8,1.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,31,disagreement
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,8,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,8,1.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,31,P_correct_C_wrong
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,31,P_wrong_C_correct
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,31,ambiguous
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.25675675675675674,3,50,0.581081081081081,2,25,2,14,2,5,2,2,2,25,0,0,0.74,0,0,0,0,0,1,0,1,1,1,1,1,74,0.8918918918918919,0,0,4,0,0.9459459459459459,2,1,0,0,0,0,0,0,0,0,35,disagreement
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,41,1.0,2,0,2,0,2,0,2,0,2,0,0,0,0.43,0,0,0,0,0,1,0,0,1,0,1,0,43,0.9534883720930233,0,0,2,0,1.0,2,0,0,0,0,0,0,0,0,0,35,P_correct_C_wrong
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,1.0,3,0,0.0,0,16,0,9,0,3,0,1,0,16,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,19,0.8421052631578947,0,0,2,0,0.9473684210526315,0,0,0,0,0,0,0,0,0,0,35,P_wrong_C_correct
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.0,0,9,0.0,0,9,0,5,0,2,0,1,0,9,0,0,0.12,0,0,0,0,0,0,0,1,0,1,0,1,12,0.75,0,0,0,0,0.75,0,1,0,0,0,0,0,0,0,0,35,ambiguous
EEGNet,OpenBMI_SSVEP,1,0,COMPLETE,c52842b9bd3717a4239149aa711cc7c894a28959e1ed897577af14acf1f55f50,4eff8f01e69f1655d2da1eb4a55f251dedae77bf90e4ce8bdb70f25106a089a8,d1ef45b998b0dfe0acaad75dc1eb1b02f571c4314484bbd442ac3d55cd2de5a0,0.2,0,30,0.775,2,9,2,3,0,2,0,0,2,9,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,40,0.95,0,0,0,0,0.95,2,0,0,0,0,0,0,0,0,0,40,disagreement
