dataset,fold,seed,anchor_position,target_subject,alpha,euclidean_norm_structured,euclidean_norm_random,euclidean_norm_mismatch,whitened_norm_structured,whitened_norm_random,whitened_norm_mismatch,structured_valid,random_valid,structured_matched_count,random_matched_count,matched_pair,alpha_mismatch,method,q,lambda_T
WBCIC,0,0,2753,29,0.0,1.3274050951004028,,,2.599278509590567,,,False,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2753,22,0.0,1.965378999710083,,,3.2794338956787428,,,False,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2753,32,0.75,1.3427680730819702,1.3427680730819702,0.0,2.2904000858008216,2.2904000858008216,0.0,True,True,2,2,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2753,26,0.0,2.1208977699279785,,,3.448759403535336,,,False,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2753,17,0.0,2.2614378929138184,,,3.8234084500548007,,,False,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2753,41,1.0,1.535691261291504,1.535691261291504,0.0,2.8464034357728663,2.8464034357728663,0.0,True,True,2,2,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2753,7,0.0,2.0492045879364014,,,3.307131340270396,,,False,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2753,9,0.75,1.3496962785720825,,,2.374116464000822,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2754,24,1.0,1.3512731790542603,1.3512731790542603,0.0,2.555520953230308,2.555520953230308,0.0,True,True,5,5,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2754,30,1.0,1.5921106338500977,,,3.053442133268738,,,True,False,5,5,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2754,49,0.5,1.213637113571167,1.213637113571167,0.0,2.11953412000883,2.11953412000883,0.0,True,True,5,5,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2754,17,1.0,1.9259464740753174,,,3.1793550797246457,,,True,False,5,5,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2754,6,1.0,1.7192656993865967,1.7192656993865967,0.0,2.550322735293534,2.550322735293534,0.0,True,True,5,5,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2754,29,0.75,0.9235618114471436,0.9235618114471436,0.0,1.7863658779594906,1.7863658779594906,0.0,True,True,5,5,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2754,7,0.75,1.4305204153060913,1.4305204153060913,0.0,2.4657677463821766,2.4657677463821766,0.0,True,True,5,5,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2754,41,0.5,0.681090772151947,,,1.1829006941066045,,,True,False,5,5,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2755,29,0.0,1.1337565183639526,,,2.5209561244734338,,,False,False,3,3,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2755,32,0.5,0.8372681736946106,0.8372681736946106,0.0,1.2049686035573208,1.2049686035573208,0.0,True,True,3,3,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2755,9,0.0,1.4640686511993408,,,2.8779420008194685,,,False,False,3,3,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2755,25,0.0,1.7263686656951904,,,2.67915797448149,,,False,False,3,3,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2755,14,0.0,1.4017876386642456,,,2.80214506041954,,,False,False,3,3,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2755,38,0.25,1.591752052307129,1.591752052307129,0.0,1.2654484444414213,1.2654484444414213,0.0,True,True,3,3,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2755,34,0.25,0.5133542418479919,0.5133542418479919,0.0,0.6725007804707444,0.6725007804707444,0.0,True,True,3,3,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2755,6,0.0,1.996553659439087,,,2.928203311821778,,,False,False,3,3,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2756,50,1.0,1.4545888900756836,1.4545888900756836,0.0,2.65436331908961,2.65436331908961,0.0,True,True,4,4,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2756,47,1.0,1.4395502805709839,1.4395502805709839,0.0,2.275099269483317,2.275099269483317,0.0,True,True,4,4,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2756,35,0.0,1.6529051065444946,,,2.6828119486731796,,,False,False,4,4,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2756,12,0.25,0.40661555528640747,0.40661555528640747,0.0,0.5764365197192635,0.5764365197192635,0.0,True,True,4,4,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2756,24,0.0,1.178239345550537,,,2.2257275930908054,,,False,False,4,4,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2756,23,1.0,1.1654621362686157,1.1654621362686157,0.0,2.2309843777364153,2.2309843777364153,0.0,True,True,4,4,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2756,7,1.0,1.5911188125610352,,,2.5104983331688704,,,True,False,4,4,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2756,6,1.0,1.7661978006362915,,,2.3606195981852647,,,True,False,4,4,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2757,24,1.0,2.006635904312134,2.006635904312134,0.0,3.1676456116729743,3.1676456116729743,0.0,True,True,6,6,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2757,7,1.0,1.9013580083847046,1.9013580083847046,0.0,3.363001073991899,3.363001073991899,0.0,True,True,6,6,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2757,41,1.0,1.3869811296463013,,,2.666694897835849,,,True,False,6,6,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2757,35,1.0,2.026392698287964,,,3.11693573977391,,,True,False,6,6,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2757,25,1.0,1.7748725414276123,1.7748725414276123,0.0,2.653833203849116,2.653833203849116,0.0,True,True,6,6,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2757,17,1.0,1.9681942462921143,1.9681942462921143,0.0,3.4107192458539126,3.4107192458539126,0.0,True,True,6,6,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2757,42,1.0,1.5742130279541016,1.5742130279541016,0.0,2.9558355083727674,2.9558355083727674,0.0,True,True,6,6,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2757,14,1.0,1.5816774368286133,1.5816774368286133,0.0,2.8525759843632796,2.8525759843632796,0.0,True,True,6,6,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2758,34,0.0,2.14695405960083,,,2.703967130172051,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2758,48,0.0,1.4549673795700073,,,2.839487726360568,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2758,35,0.0,1.6853300333023071,,,2.7235928116757515,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2758,50,0.0,1.4832358360290527,,,2.9190116863277256,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2758,38,0.0,6.689266204833984,,,5.264794755915512,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2758,17,0.0,2.042890787124634,,,3.538971915313772,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2758,14,0.0,1.8043010234832764,,,2.872489592981565,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2758,22,0.0,1.8471348285675049,,,3.148369233024764,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2759,14,0.0,1.8379074335098267,,,3.111626118539741,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2759,50,0.0,1.537194848060608,,,2.9739183162373197,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2759,49,0.0,2.132474899291992,,,3.436543641746068,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2759,23,0.0,1.5339263677597046,,,2.9465038658676037,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2759,24,1.0,1.4194855690002441,,,2.8743013202527234,,,True,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2759,35,0.0,1.9236969947814941,,,3.2235916968105083,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2759,41,0.0,1.1525192260742188,,,2.525467717778685,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2759,30,0.0,1.6847807168960571,,,2.863698453675193,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2760,35,0.0,1.8937993049621582,,,3.0712835521855992,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2760,22,0.0,1.5395605564117432,,,2.6828743411446303,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2760,26,0.0,1.920562744140625,,,3.1193834809818117,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2760,41,0.0,1.6746069192886353,,,2.5550154198739476,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2760,47,0.0,1.4712138175964355,,,2.6120654747535546,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2760,14,0.0,1.6765484809875488,,,2.9250034752007754,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2760,29,0.0,1.259369134902954,,,2.7344992901607226,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2760,17,0.0,1.8573578596115112,,,3.334981900329018,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2761,38,0.25,1.6395231485366821,,,1.262454007550032,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2761,22,0.5,0.758933424949646,0.758933424949646,0.0,1.2215422678011032,1.2215422678011032,0.0,True,True,2,2,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2761,23,0.0,1.1518211364746094,,,2.0719163060826093,,,False,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2761,17,0.5,0.8862000107765198,,,1.4708690662860284,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2761,34,1.0,1.9317704439163208,,,2.0109866216965395,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2761,12,0.0,1.6019129753112793,,,2.6865753921280566,,,False,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2761,35,0.0,1.6009342670440674,,,2.6186613992124275,,,False,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2761,49,1.0,1.9905798435211182,1.9905798435211182,0.0,3.0274797897317223,3.0274797897317223,0.0,True,True,2,2,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2762,23,0.0,1.5402674674987793,,,2.628048601581812,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2762,47,0.0,1.6856589317321777,,,3.095408674372229,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2762,38,0.0,6.278374671936035,,,5.363027162280526,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2762,32,0.0,1.740014910697937,,,2.9664747081578557,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2762,24,0.0,1.691053867340088,,,2.7745032090770056,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2762,25,0.0,1.6860690116882324,,,2.9223188669676556,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2762,29,0.0,1.2599859237670898,,,2.6660399185017125,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2762,48,0.0,1.5500746965408325,,,2.4205405542242846,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2763,14,0.0,1.4915090799331665,,,2.517722982116081,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2763,42,0.0,1.5491468906402588,,,2.8899007034924047,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2763,48,0.0,1.5763933658599854,,,2.7347322551449,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2763,30,0.0,1.887145757675171,,,2.8531435899112316,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2763,47,0.0,1.6259652376174927,,,3.0843611785479585,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2763,12,0.0,1.575514793395996,,,2.735250278757236,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2763,38,0.0,6.724787712097168,,,5.055292140073028,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2763,41,0.0,1.3817417621612549,,,2.1508995791119894,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2764,29,0.0,1.071018099784851,,,2.33520526120647,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2764,23,0.0,1.54378080368042,,,2.668893189448263,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2764,25,0.0,2.0262961387634277,,,2.735709767831035,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2764,47,0.0,1.605562448501587,,,2.899943641930144,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2764,48,0.0,1.523748755455017,,,2.5113703400582565,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2764,41,0.0,1.4304777383804321,,,2.667152269545264,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2764,38,0.0,6.171019077301025,,,5.321351949889354,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2764,42,0.0,1.4463664293289185,,,2.7535690169413773,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2765,48,0.0,1.6801282167434692,,,2.7263996319692665,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2765,47,0.0,1.504879117012024,,,2.5693202344643797,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2765,49,0.0,2.539785861968994,,,3.9273710347112103,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2765,26,0.0,2.4027233123779297,,,4.031918860236574,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2765,9,0.0,1.4135844707489014,,,2.6293922710910493,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2765,42,0.0,1.5994702577590942,,,3.0166784073403776,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2765,34,0.0,2.409662961959839,,,3.48309188857871,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2765,22,0.0,1.6625162363052368,,,2.8449027507611357,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2766,29,0.0,1.6408191919326782,,,3.430731141491279,,,False,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2766,6,1.0,1.6860437393188477,1.6860437393188477,0.0,2.772850924912791,2.772850924912791,0.0,True,True,2,2,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2766,17,0.75,1.5418150424957275,,,2.9497184036973905,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2766,42,0.5,0.6610922813415527,,,1.3158448494089878,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2766,12,0.75,1.275771975517273,,,2.1494775531781034,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2766,32,0.0,1.5299146175384521,,,2.639013737530949,,,False,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2766,30,0.75,1.0542182922363281,1.0542182922363281,0.0,2.0603679942366253,2.0603679942366253,0.0,True,True,2,2,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2766,25,0.5,0.6400935649871826,,,1.1599630862603212,,,True,False,2,2,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2767,30,0.0,1.8537427186965942,,,2.8501816460467566,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2767,6,0.0,1.9450149536132812,,,2.7686241723749316,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2767,24,0.0,2.1246910095214844,,,3.0367623789231977,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2767,35,0.0,1.9938186407089233,,,3.0152680491712296,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2767,34,0.0,1.8423798084259033,,,2.51786509282136,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2767,7,0.0,2.0636210441589355,,,3.620758751959267,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2767,38,0.0,6.487597942352295,,,5.127505031573608,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2767,48,0.0,1.4653942584991455,,,2.7068269888418137,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2768,22,0.0,1.4317055940628052,,,2.2187690754853233,,,False,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2768,48,0.0,1.2103856801986694,,,2.275648716389208,,,False,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2768,25,0.0,1.2241590023040771,,,2.6372256787029373,,,False,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2768,29,0.25,0.32260075211524963,0.32260075211524963,0.0,0.7019492802633251,0.7019492802633251,0.0,True,True,1,1,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2768,32,0.0,1.3112990856170654,,,2.2845920111709708,,,False,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2768,42,0.0,1.1434085369110107,,,2.165753056185017,,,False,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2768,23,0.0,1.2455484867095947,,,2.3818226697313554,,,False,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2768,9,0.0,1.5136030912399292,,,2.936968564718586,,,False,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2769,38,0.0,5.986233234405518,,,5.31268175757235,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2769,6,0.0,1.5005935430526733,,,2.6828552903498197,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2769,30,0.0,1.593811273574829,,,2.769302448249703,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2769,12,0.0,1.6664676666259766,,,2.430111402635931,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2769,47,0.0,1.3957477807998657,,,2.5769695092905236,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2769,9,0.0,1.4111660718917847,,,2.689086572850197,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2769,49,0.0,1.9948989152908325,,,3.659869970077647,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2769,22,0.0,1.3619023561477661,,,2.6914057624520296,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2770,12,0.0,1.6845403909683228,,,2.1570868638021583,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2770,48,0.0,1.167297124862671,,,2.248417469390737,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2770,9,0.0,1.3440638780593872,,,2.258821955439154,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2770,14,0.0,1.7371405363082886,,,2.490114315901893,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2770,24,0.0,1.1626876592636108,,,2.0787054686582835,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2770,41,0.0,1.0061452388763428,,,1.716568863509384,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2770,49,0.0,1.7987135648727417,,,3.0426550098797587,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2770,25,0.0,1.2654227018356323,,,2.2793106295281564,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2771,12,0.0,1.442838430404663,,,2.430714134474737,,,False,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2771,24,0.0,1.6669272184371948,,,3.097853725351472,,,False,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2771,49,0.0,2.412411689758301,,,4.24772176404188,,,False,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2771,14,0.0,1.2760515213012695,,,2.4968275765853507,,,False,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2771,50,0.0,1.1088855266571045,,,2.294382490509437,,,False,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2771,7,0.0,1.3494985103607178,,,3.008417548766616,,,False,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2771,25,0.0,1.294884443283081,,,2.2589680428815613,,,False,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2771,22,0.75,1.1114975214004517,1.1114975214004517,0.0,2.2377021556424315,2.2377021556424315,0.0,True,True,1,1,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2772,24,0.5,0.7116397023200989,0.7116397023200989,0.0,1.4589577189941525,1.4589577189941525,0.0,True,True,5,5,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2772,23,1.0,1.4160057306289673,1.4160057306289673,0.0,2.453969514054476,2.453969514054476,0.0,True,True,5,5,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2772,41,0.25,0.3474176526069641,0.3474176526069641,0.0,0.6668359541191226,0.6668359541191226,0.0,True,True,5,5,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2772,30,0.75,1.1813620328903198,,,2.017920843421034,,,True,False,5,5,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2772,17,1.0,1.9782013893127441,,,3.2974733664762335,,,True,False,5,5,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2772,22,1.0,1.6575770378112793,,,3.0221281576338392,,,True,False,5,5,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2772,32,0.25,0.4149053990840912,0.4149053990840912,0.0,0.7583841017963835,0.7583841017963835,0.0,True,True,5,5,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2772,47,1.0,1.5496983528137207,1.5496983528137207,0.0,2.830880474900392,2.830880474900392,0.0,True,True,5,5,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2773,42,0.0,1.6654064655303955,,,3.0892212363679805,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2773,9,0.0,1.5608160495758057,,,2.535716655496099,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2773,50,0.0,1.628024935722351,,,2.853943998885741,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2773,22,0.0,1.8232362270355225,,,2.667819831625863,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2773,29,0.0,1.3183887004852295,,,2.5942950201691914,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2773,23,0.0,1.6798272132873535,,,2.8516560519187277,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2773,6,0.0,2.1555469036102295,,,2.8533246568805453,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2773,41,0.0,1.3272298574447632,,,2.2936121451736793,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2774,29,0.0,1.1953799724578857,,,2.396186987970468,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2774,7,0.0,1.864695429801941,,,3.2490203934925894,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2774,9,0.0,1.6575193405151367,,,2.8160930659413674,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2774,42,0.0,1.597605586051941,,,3.046185944215783,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2774,14,0.0,1.6995737552642822,,,2.8097374714683183,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2774,6,0.0,1.9585556983947754,,,3.0863203356870135,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2774,12,0.0,1.836181640625,,,2.8896992760165023,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2774,35,0.0,2.069591760635376,,,3.2585498787992893,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2775,38,0.25,1.7380590438842773,,,1.5909453629871086,,,True,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2775,7,0.75,1.9795180559158325,1.9795180559158325,0.0,3.202182455775484,3.202182455775484,0.0,True,True,1,1,True,0.0,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2775,49,0.75,2.0188467502593994,,,3.467287608378428,,,True,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2775,29,1.0,1.4924917221069336,,,3.0600256656536775,,,True,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2775,41,1.0,1.7910079956054688,,,3.405936183911763,,,True,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2775,50,0.75,1.7596962451934814,,,3.194718766051156,,,True,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2775,9,0.75,1.6721045970916748,,,3.1985719168860243,,,True,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2775,30,0.75,1.683642029762268,,,3.3112828221522563,,,True,False,1,1,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2776,14,0.0,1.7614953517913818,,,2.792631447379849,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2776,24,0.0,1.2723695039749146,,,2.5381235188405236,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2776,7,0.0,1.7140406370162964,,,2.941456521968347,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
WBCIC,0,0,2776,34,0.0,2.06451416015625,,,2.4823986433890046,,,False,False,0,0,False,,Bures-HardSCST,0.5,0.5
