checkpoint,checkpoint_sha256,reused,task,fold,seed,arm,reference_checkpoint_sha256,manifest_hash,initial_model_hash,initial_BN_buffer_hash,final_model_hash,final_BN_buffer_hash,optimizer_config_hash,dropout_rng_seed,update_count,epochs,PRD_lambda,preserve_lambda,preserve_rank,target_hash,elapsed_seconds,no_early_stopping,normalizer,normalizer_sha256,protected_rank,protected_target_estimable
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold2_seed2/PROTECTED_PRESERVE/final.pt,e10806aaddb6265a09b8210fb883de25ad77e77663cd4e10efbdbc411ebf687c,False,OpenBMI_MI,2,2,PROTECTED_PRESERVE,57b1a7fe07d39aae4daa5cc22ce6693a97d61367c26bdc17e3341b65d7cf4071,3fa1d8ffb7fc7dd6be00466cecd2a0bf55e63041cda85c18f1c6326e070ff65b,bc4cc7f8de5426b94d9cc81d4a75ab3e4346593944979b8c62481f6621d7e79b,1f55eedfff3bf48d7c624fc2966864ba05f56fc10ccf0869acfdf125b6a49dd0,22534bde6c88942f6075627fb4586c24534516b2a4ccaefbfa0539adc21b7bf9,70e4b5fa6033545c6f49f5efe8d2cba10fdb6ee7c05c553f0fd3dbe1d97f4e3f,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,3743339268457824323,400,20,0.25,0.25,4,7d0ceec09c87c140b838b0528e566d53df878626e97d6f6ff22e2037c2c32996,34.93172944150865,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold2.npz,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6,4,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold2_seed2/RANDOM_PRESERVE_R0/final.pt,e4ea7e83e6227cf871b9bf2fd1a89be745f3302e7b824fa9d9db53fedab8d914,False,OpenBMI_MI,2,2,RANDOM_PRESERVE_R0,57b1a7fe07d39aae4daa5cc22ce6693a97d61367c26bdc17e3341b65d7cf4071,3fa1d8ffb7fc7dd6be00466cecd2a0bf55e63041cda85c18f1c6326e070ff65b,bc4cc7f8de5426b94d9cc81d4a75ab3e4346593944979b8c62481f6621d7e79b,1f55eedfff3bf48d7c624fc2966864ba05f56fc10ccf0869acfdf125b6a49dd0,f162fc999312db39e0f36c5cef56b44eed948bcf632f70fd4bdd010eba7900e6,405e132067d93ba038385e8f33781020c0dd22e6255f82b4e49c9565c262364e,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,3743339268457824323,400,20,0.25,0.25,4,6b08ac31d5bc281db0aac4d4be623959962f364dca368dd99076b4f4c102b238,35.567495135590434,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold2.npz,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6,4,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold2_seed2/RANDOM_PRESERVE_R1/final.pt,0bec2906231c0c7d1f7e9fa6d003d3019008d70c8da8d6bba6a9cffedc36d0b5,False,OpenBMI_MI,2,2,RANDOM_PRESERVE_R1,57b1a7fe07d39aae4daa5cc22ce6693a97d61367c26bdc17e3341b65d7cf4071,3fa1d8ffb7fc7dd6be00466cecd2a0bf55e63041cda85c18f1c6326e070ff65b,bc4cc7f8de5426b94d9cc81d4a75ab3e4346593944979b8c62481f6621d7e79b,1f55eedfff3bf48d7c624fc2966864ba05f56fc10ccf0869acfdf125b6a49dd0,d7dbe752f154552f58239f2dd1914887f99502e31cf2e67f66951a84a3e3d7b2,e5dce2ba12b10228f1f9533bb6e4a88bcd2b293d498315d72cf652f32b4ab342,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,3743339268457824323,400,20,0.25,0.25,4,25c1437877755c9910f7e9623bcb63c58fcf2ec1ac227e8ccdb6a3107394b7f8,35.70989993587136,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold2.npz,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6,4,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold2_seed2/RANDOM_PRESERVE_R2/final.pt,4561bab03bc9b1a9b93316e21f33e735d6754384bf3530d33478c22d604316b1,False,OpenBMI_MI,2,2,RANDOM_PRESERVE_R2,57b1a7fe07d39aae4daa5cc22ce6693a97d61367c26bdc17e3341b65d7cf4071,3fa1d8ffb7fc7dd6be00466cecd2a0bf55e63041cda85c18f1c6326e070ff65b,bc4cc7f8de5426b94d9cc81d4a75ab3e4346593944979b8c62481f6621d7e79b,1f55eedfff3bf48d7c624fc2966864ba05f56fc10ccf0869acfdf125b6a49dd0,b37e40c18e9869e480fa1fbf83c47aeff2743b04280b0c641707b3a016a69b9c,fde6d1c56be0e57324d0fdea318610b19f96d66d4a417b6fde3e350d356b023b,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,3743339268457824323,400,20,0.25,0.25,4,07a02c3f14e8b54e19620f1ea20effd1a382491c9afd650bd8fd129a0f7036d7,35.585127788595855,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold2.npz,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6,4,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold3_seed0/PRD_ONLY/final.pt,441c23ac135a4a72cff87b032c173c5c9e9e26cb512d5ad4393c3e16d274eae1,False,OpenBMI_MI,3,0,PRD_ONLY,9b769878b24e88fe2c0fcda21c3ccc25ed233298d17dffbe6f2d05f51361ca3e,9ef54d35465ee4cdf003e4ea6c403fefd46e54bc15192def5c548f7eadb465ba,a748880381f7015f5d110248bb81bd60a26f2fc44675ba9fc2aa00d37151d43e,9ecfba7815fd60f414698fd85cdb29d04cc78a787790aa339ca9b37f669dd926,64c1b7473f117d3ff65817754a93dda9b9567314f0ca9f15eaced6bdb8f0083b,295b5a516879fb4fcef5e6f0590e131ada09ba3d1be3eaa991a28bd51bbd4b17,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,1075150933002262145,400,20,0.25,0.25,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,34.6058519249782,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold3.npz,040fc77f68d09d091af77dda00d1a472e30e1a7c1292f2f9bd136630069a6569,3,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold3_seed0/PROTECTED_PRESERVE/final.pt,a95348ad50985b119e62ece7216c31516a573a542e8def0336c08b58b8f8bb86,False,OpenBMI_MI,3,0,PROTECTED_PRESERVE,9b769878b24e88fe2c0fcda21c3ccc25ed233298d17dffbe6f2d05f51361ca3e,9ef54d35465ee4cdf003e4ea6c403fefd46e54bc15192def5c548f7eadb465ba,a748880381f7015f5d110248bb81bd60a26f2fc44675ba9fc2aa00d37151d43e,9ecfba7815fd60f414698fd85cdb29d04cc78a787790aa339ca9b37f669dd926,5aeb3d7b733cef4ecee0c56b060e9398e2b747c34a645f69fb734ca0b517523b,f5e83c074e51f4966e1b6c9e43a441bd46907e1614200f7b3be3c59b739deeba,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,1075150933002262145,400,20,0.25,0.25,3,251e3c94506e86df03eedb498e73490db6ee18a5218e27977f64c8399006937a,36.75886327307671,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold3.npz,040fc77f68d09d091af77dda00d1a472e30e1a7c1292f2f9bd136630069a6569,3,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold3_seed0/RANDOM_PRESERVE_R0/final.pt,5836353f94933bfb6516f78f59e34d563d375380a63749e5b215ec7bf3d65e10,False,OpenBMI_MI,3,0,RANDOM_PRESERVE_R0,9b769878b24e88fe2c0fcda21c3ccc25ed233298d17dffbe6f2d05f51361ca3e,9ef54d35465ee4cdf003e4ea6c403fefd46e54bc15192def5c548f7eadb465ba,a748880381f7015f5d110248bb81bd60a26f2fc44675ba9fc2aa00d37151d43e,9ecfba7815fd60f414698fd85cdb29d04cc78a787790aa339ca9b37f669dd926,630ad36b9dbe1983426ff4a9fb8366f8486af1d4a7cee1315e0d8706cebaf2fa,ca26e22d8d1819873075f5f186db950293748e36580849ad3875512b878c3beb,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,1075150933002262145,400,20,0.25,0.25,3,d3b5b1382e9273411a8f5eac60e1ddb9ff7342e2e08446690fb496833095b0af,36.681461052037776,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold3.npz,040fc77f68d09d091af77dda00d1a472e30e1a7c1292f2f9bd136630069a6569,3,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold3_seed0/RANDOM_PRESERVE_R1/final.pt,f1846ea350fcdb0b791b706d924eabb2520c094f61679f638de5c3680866d36a,False,OpenBMI_MI,3,0,RANDOM_PRESERVE_R1,9b769878b24e88fe2c0fcda21c3ccc25ed233298d17dffbe6f2d05f51361ca3e,9ef54d35465ee4cdf003e4ea6c403fefd46e54bc15192def5c548f7eadb465ba,a748880381f7015f5d110248bb81bd60a26f2fc44675ba9fc2aa00d37151d43e,9ecfba7815fd60f414698fd85cdb29d04cc78a787790aa339ca9b37f669dd926,5c819cad770d8ea2a22da6f08c4a3eef84d12174121a0498194f02cb9c273d91,de2d3fd47ca27b2608e68d56cb01d7516a6201a774e8257a54cb1286604bbf07,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,1075150933002262145,400,20,0.25,0.25,3,19e8aff9d4f379054780b9b0b1a265d80b6885de0ce4b65e0dea2ef6db16aa9b,36.57491451315582,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold3.npz,040fc77f68d09d091af77dda00d1a472e30e1a7c1292f2f9bd136630069a6569,3,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold3_seed0/RANDOM_PRESERVE_R2/final.pt,c46b86ef7e78f844399c212dab80ee47a5a3053e9fa1d6372e9915bfb9ad5363,False,OpenBMI_MI,3,0,RANDOM_PRESERVE_R2,9b769878b24e88fe2c0fcda21c3ccc25ed233298d17dffbe6f2d05f51361ca3e,9ef54d35465ee4cdf003e4ea6c403fefd46e54bc15192def5c548f7eadb465ba,a748880381f7015f5d110248bb81bd60a26f2fc44675ba9fc2aa00d37151d43e,9ecfba7815fd60f414698fd85cdb29d04cc78a787790aa339ca9b37f669dd926,c1eaaec9a5e0fa1d1e868bc175ccee9c546ac5dde907f690f02c2aa73252b2eb,7e2827cb38fdf15bf1d1780409095f5f313d996525b25914afe1f1439f52d9e6,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,1075150933002262145,400,20,0.25,0.25,3,15b9c159c0682fe9b71048f50c71c5665e33a99f81889635511a4a1492fe0e3d,36.72973948344588,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold3.npz,040fc77f68d09d091af77dda00d1a472e30e1a7c1292f2f9bd136630069a6569,3,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold3_seed1/PRD_ONLY/final.pt,23bea47b66dfdd5d30128d6978267cb7eb16c4d13cd0a09be1a56c288f2e7773,False,OpenBMI_MI,3,1,PRD_ONLY,f1ac95b6c91f028a9acd290b28a4214cd2fce725e87f71f696458038b75c6a5e,828801fe670e92aba149346e2f8f655f132e8d5929b6185e668cb8b071b429bf,5836c12edce5a563e9c05bf0e3b72752ceab729013bc89dae91e1db5dbd13e49,f2ca27fb867cee696611192cc16aef4f49145cf24d64714320e18e2d3bb92d97,86437d9e9185d085ceb52c5d7d3925d6f495b26159c0348028aed52334ca727d,70f71bb6adb8001b8946cbaa965d4c0386fd2c585d5089283e339b8040cd3eef,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,4832421594257810516,400,20,0.25,0.25,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,34.78663586638868,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold3.npz,040fc77f68d09d091af77dda00d1a472e30e1a7c1292f2f9bd136630069a6569,4,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold3_seed1/PROTECTED_PRESERVE/final.pt,44cb1cf904fe90183a78c0228a1d981c0f235259adce351404e9e14d9d2e7898,False,OpenBMI_MI,3,1,PROTECTED_PRESERVE,f1ac95b6c91f028a9acd290b28a4214cd2fce725e87f71f696458038b75c6a5e,828801fe670e92aba149346e2f8f655f132e8d5929b6185e668cb8b071b429bf,5836c12edce5a563e9c05bf0e3b72752ceab729013bc89dae91e1db5dbd13e49,f2ca27fb867cee696611192cc16aef4f49145cf24d64714320e18e2d3bb92d97,6544946d4a074568318fc48fc0279ee7f29d63f5a2d662703bb4c41517b2cd1f,cc1e3d4b9d8e360c6598b98bf29720405c20d9c16a0fb2f6f011ca3e9c0532b8,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,4832421594257810516,400,20,0.25,0.25,4,0d4fec83aaead7219c1c60bdb94a0069903818f9995b7cb23e97699712a154bf,36.547187419608235,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold3.npz,040fc77f68d09d091af77dda00d1a472e30e1a7c1292f2f9bd136630069a6569,4,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold3_seed1/RANDOM_PRESERVE_R0/final.pt,934ac5620590ac68e6a85df3736fba0589efbf7f75902b8f49947879a5cb4b2f,False,OpenBMI_MI,3,1,RANDOM_PRESERVE_R0,f1ac95b6c91f028a9acd290b28a4214cd2fce725e87f71f696458038b75c6a5e,828801fe670e92aba149346e2f8f655f132e8d5929b6185e668cb8b071b429bf,5836c12edce5a563e9c05bf0e3b72752ceab729013bc89dae91e1db5dbd13e49,f2ca27fb867cee696611192cc16aef4f49145cf24d64714320e18e2d3bb92d97,34710283b96e07ff3b8da8ae62ce1a60358e291e174453a8f252fd8f7bc18d88,08769b9f6051a5685eddcd72407260c00757675683f27ea48ab60d54cb99c064,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,4832421594257810516,400,20,0.25,0.25,4,8087b17b5d2b14dbd370db0d73fa792d408d8055d943ec017cac5eee2ad9ea78,36.438343475572765,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold3.npz,040fc77f68d09d091af77dda00d1a472e30e1a7c1292f2f9bd136630069a6569,4,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold3_seed1/RANDOM_PRESERVE_R1/final.pt,2cea9a2d8fdb12bbf43ac2c9c202a0b60937afbefc8616ff4c7d27d9dd272af1,False,OpenBMI_MI,3,1,RANDOM_PRESERVE_R1,f1ac95b6c91f028a9acd290b28a4214cd2fce725e87f71f696458038b75c6a5e,828801fe670e92aba149346e2f8f655f132e8d5929b6185e668cb8b071b429bf,5836c12edce5a563e9c05bf0e3b72752ceab729013bc89dae91e1db5dbd13e49,f2ca27fb867cee696611192cc16aef4f49145cf24d64714320e18e2d3bb92d97,f8f0c18ea3239993dba9b2751cd554d0be30d6ebbf768676cd845b3a4b0d8ace,cbcd5c0301eba905988f5cf3403d36610ea2c414cac31a16243c02b358b3d590,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,4832421594257810516,400,20,0.25,0.25,4,b92648bb23f1bf00c81eea5b0fc149ef06911f163b9dac6d7c68e98db71e702e,36.57132334727794,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold3.npz,040fc77f68d09d091af77dda00d1a472e30e1a7c1292f2f9bd136630069a6569,4,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold3_seed1/RANDOM_PRESERVE_R2/final.pt,434a54de85ed31ee532c2b1341ef48daebcf6d554d56ce290235a0503b046e0c,False,OpenBMI_MI,3,1,RANDOM_PRESERVE_R2,f1ac95b6c91f028a9acd290b28a4214cd2fce725e87f71f696458038b75c6a5e,828801fe670e92aba149346e2f8f655f132e8d5929b6185e668cb8b071b429bf,5836c12edce5a563e9c05bf0e3b72752ceab729013bc89dae91e1db5dbd13e49,f2ca27fb867cee696611192cc16aef4f49145cf24d64714320e18e2d3bb92d97,a0f66a4c6533456ef72d69b72fd592d9fdefdf3eb28f65b7451617a4093391e3,0a845f8cdfc4e96fd8dafe8004ded8e81536ca06ef4ba1a7b959e98039170dd3,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,4832421594257810516,400,20,0.25,0.25,4,2f473cfb687334c4d56e0213859fc20f179d738986f48643a7f92304bc69a8a4,36.38786791730672,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold3.npz,040fc77f68d09d091af77dda00d1a472e30e1a7c1292f2f9bd136630069a6569,4,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold3_seed2/PRD_ONLY/final.pt,ab87aebad7ba948b65b82331be6eb37aeef1a2c58fca2195a9c90c876ecf6bd9,False,OpenBMI_MI,3,2,PRD_ONLY,2fb47a5d08ec01f2eb68851f5e67e95368d90a6060310bb92a81ca6422997a8b,9447d442a74db0c0e1a404d7a28f2f4dfa8767bbd31a9a56ba9bb8ab6355e37e,939ac9796ef7a4ed413512b789d123eff8e5f3572520a835b86b49e9f9c9b291,23cfa60dda60c6d0de682ab0528dadccee6eb013ef5de8758a050ceef7ad7d50,058a7082aa9903c32e4faa72cde48882b46fcfcdad01d7ba814cfb7b5c7efd2e,7a59c29e58de8c29736966646045da23eee176c0817ea854e49326d3e5b8b8b2,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,6762889309126848329,400,20,0.25,0.25,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,36.34092890750617,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold3.npz,040fc77f68d09d091af77dda00d1a472e30e1a7c1292f2f9bd136630069a6569,4,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold3_seed2/PROTECTED_PRESERVE/final.pt,c4597df307543d0139ec2dade63be4cbca11868463d72e98460d3daaf2374127,False,OpenBMI_MI,3,2,PROTECTED_PRESERVE,2fb47a5d08ec01f2eb68851f5e67e95368d90a6060310bb92a81ca6422997a8b,9447d442a74db0c0e1a404d7a28f2f4dfa8767bbd31a9a56ba9bb8ab6355e37e,939ac9796ef7a4ed413512b789d123eff8e5f3572520a835b86b49e9f9c9b291,23cfa60dda60c6d0de682ab0528dadccee6eb013ef5de8758a050ceef7ad7d50,ca30ce798c40c8a06a3bcb440c9d799352a5d869af4d698725d09926db36f07f,2d99b629078695e50c56b0dfe83167c4c28413a95af277d5b57f81ef5ff512c4,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,6762889309126848329,400,20,0.25,0.25,4,0ebea980ae66bc19629c329d9f721736055545554836aad215a65e07f1de59c0,36.49323502834886,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold3.npz,040fc77f68d09d091af77dda00d1a472e30e1a7c1292f2f9bd136630069a6569,4,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold3_seed2/RANDOM_PRESERVE_R0/final.pt,574ffdccd89a41f50dc899638ca28cfa0cfb0017c93f8a7163786a1af9a1d081,False,OpenBMI_MI,3,2,RANDOM_PRESERVE_R0,2fb47a5d08ec01f2eb68851f5e67e95368d90a6060310bb92a81ca6422997a8b,9447d442a74db0c0e1a404d7a28f2f4dfa8767bbd31a9a56ba9bb8ab6355e37e,939ac9796ef7a4ed413512b789d123eff8e5f3572520a835b86b49e9f9c9b291,23cfa60dda60c6d0de682ab0528dadccee6eb013ef5de8758a050ceef7ad7d50,c18811bf224d24f1bea785ca56392391488315d34c35ae757454d09ba546c6c4,fdffea7c0bdfa13839d09267688fc1f2cd3f7d2d5d3b14a031646fca867d3a0a,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,6762889309126848329,400,20,0.25,0.25,4,27dea9dd01ee03b17e6093e207fb0f3688aebba46ef966ae32016a89f4af78f6,35.887940562330186,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold3.npz,040fc77f68d09d091af77dda00d1a472e30e1a7c1292f2f9bd136630069a6569,4,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold3_seed2/RANDOM_PRESERVE_R1/final.pt,c1153a563f49faf244c557d9af6514d3882e6ac4e5af948a3548c66cad358958,False,OpenBMI_MI,3,2,RANDOM_PRESERVE_R1,2fb47a5d08ec01f2eb68851f5e67e95368d90a6060310bb92a81ca6422997a8b,9447d442a74db0c0e1a404d7a28f2f4dfa8767bbd31a9a56ba9bb8ab6355e37e,939ac9796ef7a4ed413512b789d123eff8e5f3572520a835b86b49e9f9c9b291,23cfa60dda60c6d0de682ab0528dadccee6eb013ef5de8758a050ceef7ad7d50,4a37f07217cf587a7565870a037775d0a1b2831dc3d40199e43e3fac04704ec2,a3f6d5057296988f026a87e6a9ba301b2a36508ca057b1b5003b0582e30b7041,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,6762889309126848329,400,20,0.25,0.25,4,52b6df40e3c2d1e304abc8e3feb3e401221f469aa9100273b2e93d3eb604d6ca,35.50283358152956,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold3.npz,040fc77f68d09d091af77dda00d1a472e30e1a7c1292f2f9bd136630069a6569,4,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold3_seed2/RANDOM_PRESERVE_R2/final.pt,fdeb93d572500d7b6e1dca39ecbec889a4f9967d54a359492426082ae67a6382,False,OpenBMI_MI,3,2,RANDOM_PRESERVE_R2,2fb47a5d08ec01f2eb68851f5e67e95368d90a6060310bb92a81ca6422997a8b,9447d442a74db0c0e1a404d7a28f2f4dfa8767bbd31a9a56ba9bb8ab6355e37e,939ac9796ef7a4ed413512b789d123eff8e5f3572520a835b86b49e9f9c9b291,23cfa60dda60c6d0de682ab0528dadccee6eb013ef5de8758a050ceef7ad7d50,d391d0751741615eff5e97aef92bff2efc26ad63b8d90e7f2b0a27688538f93c,a4b7f6a2235c279c7b4069c778b09ff891d3fa0e6b2070ac370259e74542fe6f,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,6762889309126848329,400,20,0.25,0.25,4,faeb6b08011cd7d4d0ba89a0794f3ac201e80e0c0545db0e2b607605a172d5af,36.05714397877455,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold3.npz,040fc77f68d09d091af77dda00d1a472e30e1a7c1292f2f9bd136630069a6569,4,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold4_seed0/PRD_ONLY/final.pt,b5068beb7083fd46f3f9cf7f408f00f9db7b30087e2c8bd83bc8ab012b3180c0,False,OpenBMI_MI,4,0,PRD_ONLY,aaa01434501be957f08e34ba0bfc0fe180d8d223839f81cb49132bee8c360df8,295748f1cb120b2458366830244b06da47eefb8d43a466cb81498657b15ea77a,98af16c0043939558cbcc593c559fbd394235389bdb6f2d13232e7196a4c7d81,5343ecfc2670e4bde66c1124752681cc51126fb5fe9160181245dd479927882c,7a64b873279a4abcc24ada750777e2a9c7ba96b84d5ad3e3367e8a482f84c7de,7d84c604158b1c040190e0abe9771f7015c8e56a72805c7f7ecb39c55326e78e,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,3591110936842935590,400,20,0.25,0.25,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,35.30633545387536,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold4.npz,c04fbdc0d215369e977dffa0c159801dd8fbf42e82538b262c3b254498e56b1f,4,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold4_seed0/PROTECTED_PRESERVE/final.pt,df88e09967ebe51af149bb0780123374700f9c01ee24334d279ed38eb547379d,False,OpenBMI_MI,4,0,PROTECTED_PRESERVE,aaa01434501be957f08e34ba0bfc0fe180d8d223839f81cb49132bee8c360df8,295748f1cb120b2458366830244b06da47eefb8d43a466cb81498657b15ea77a,98af16c0043939558cbcc593c559fbd394235389bdb6f2d13232e7196a4c7d81,5343ecfc2670e4bde66c1124752681cc51126fb5fe9160181245dd479927882c,481723f09943262dca727c63a0fe760dc89fdbad7fa75d4e475130d2c2cf3d98,50e540a200924de66ef84e418df5144f8f70daddb7a0af6d8dde007ff07056eb,33d25a06d03985935fc92b56073aeb3ca0d72e6bb2aacc53bae11e96ba01036d,3591110936842935590,400,20,0.25,0.25,4,cff1e21b4c94a8b9e348a83067427d6e31a3fea7c059f79ec722b0a6c76c3977,36.292726279236376,True,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold4.npz,c04fbdc0d215369e977dffa0c159801dd8fbf42e82538b262c3b254498e56b1f,4,True
