subject,session,basis_type,basis_draw,direction,epsilon,A_P_mean,n_trials,task,fold,stage
sub-29,1,PCA,0,8,1.0,0.0004946475964970887,200,WBCIC_MI,0,TRAIN
sub-29,1,PCA,0,9,1.0,0.0147146787494421,200,WBCIC_MI,0,TRAIN
sub-29,1,PCA,0,10,1.0,-0.0021269447170197964,200,WBCIC_MI,0,TRAIN
sub-29,1,PCA,0,11,1.0,5.5982021876843646e-05,200,WBCIC_MI,0,TRAIN
sub-29,1,PCA,0,12,1.0,-0.0011519371764734387,200,WBCIC_MI,0,TRAIN
sub-29,1,PCA,0,13,1.0,-0.002165266778320074,200,WBCIC_MI,0,TRAIN
sub-29,1,PCA,0,14,1.0,-0.006069026421755552,200,WBCIC_MI,0,TRAIN
sub-29,1,PCA,0,15,1.0,0.0003978595486842096,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,0,0.25,0.12971501052379608,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,1,0.25,0.0030400590039789677,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,2,0.25,0.0016890323022380471,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,3,0.25,-0.00027398389647714794,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,4,0.25,0.0011892892653122544,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,5,0.25,-0.000843121437355876,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,6,0.25,-0.0001888791157398373,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,7,0.25,-0.0005527765606530011,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,8,0.25,8.609998621977866e-05,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,9,0.25,0.022431107237935066,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,10,0.25,-0.0011472433106973767,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,11,0.25,-0.00047885507228784263,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,12,0.25,-0.0004122117825318128,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,13,0.25,-0.000448795995907858,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,14,0.25,0.0004655059310607612,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,15,0.25,-0.0009675297769717872,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,0,0.5,0.10068050026893616,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,1,0.5,0.002954329364001751,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,2,0.5,0.0016892642015591264,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,3,0.5,-0.0002708231331780553,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,4,0.5,0.001193938427604735,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,5,0.5,-0.0008401084924116731,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,6,0.5,-0.00018269740394316614,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,7,0.5,-0.000546990311704576,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,8,0.5,8.612348756287247e-05,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,9,0.5,0.022410765290260315,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,10,0.5,-0.0011457136133685708,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,11,0.5,-0.0004783934273291379,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,12,0.5,-0.0004118079086765647,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,13,0.5,-0.00044823321513831615,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,14,0.5,0.0004661929851863533,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,15,0.5,-0.0009674072498455644,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,0,1.0,0.07075057923793793,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,1,1.0,0.002779539907351136,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,2,1.0,0.0016947617987170815,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,3,1.0,-0.0002629090449772775,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,4,1.0,0.00120643712580204,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,5,1.0,-0.0008322359644807875,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,6,1.0,-0.00016350838996004313,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,7,1.0,-0.0005256167496554554,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,8,1.0,8.679591701366007e-05,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,9,1.0,0.022336013615131378,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,10,1.0,-0.0011402838863432407,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,11,1.0,-0.0004748961655423045,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,12,1.0,-0.000410021108109504,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,13,1.0,-0.0004487734695430845,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,14,1.0,0.00046779096010141075,200,WBCIC_MI,0,TRAIN
sub-29,2,PCA,0,15,1.0,-0.0009666524128988385,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,0,0.25,0.17894282937049866,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,1,0.25,0.0024650765117257833,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,2,0.25,-0.002743531484156847,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,3,0.25,0.00024268217384815216,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,4,0.25,0.005798833444714546,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,5,0.25,0.001783524639904499,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,6,0.25,-8.312569843837991e-05,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,7,0.25,-0.0010542694944888353,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,8,0.25,0.0007388719823211432,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,9,0.25,0.021093331277370453,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,10,0.25,-0.001006477978080511,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,11,0.25,-0.0005122864968143404,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,12,0.25,-5.4260046454146504e-05,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,13,0.25,-0.0003883841563947499,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,14,0.25,0.0014148557092994452,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,15,0.25,-0.0017779303016141057,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,0,0.5,0.13570648431777954,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,1,0.5,0.002401624107733369,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,2,0.5,-0.002730594016611576,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,3,0.5,0.0002444010169710964,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,4,0.5,0.005808347370475531,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,5,0.5,0.001792987692169845,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,6,0.5,-8.136448741424829e-05,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,7,0.5,-0.001045532408170402,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,8,0.5,0.0007393453852273524,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,9,0.5,0.02106710895895958,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,10,0.5,-0.0010018558241426945,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,11,0.5,-0.0005107811884954572,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,12,0.5,-5.4128850024426356e-05,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,13,0.5,-0.0003872420347761363,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,14,0.5,0.001416409038938582,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,15,0.5,-0.0017768025863915682,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,0,1.0,0.09697751700878143,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,1,1.0,0.0022808348294347525,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,2,1.0,-0.002682985970750451,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,3,1.0,0.00025210852618329227,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,4,1.0,0.005823574028909206,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,5,1.0,0.001828119158744812,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,6,1.0,-7.419408939313143e-05,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,7,1.0,-0.0010141084203496575,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,8,1.0,0.0007403577910736203,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,9,1.0,0.02096898853778839,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,10,1.0,-0.0009881672449409962,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,11,1.0,-0.0005057658418081701,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,12,1.0,-5.3296051191864535e-05,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,13,1.0,-0.00038287817733362317,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,14,1.0,0.0014225301565602422,200,WBCIC_MI,0,TRAIN
sub-30,0,PCA,0,15,1.0,-0.001772965188138187,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,0,0.25,0.22362175583839417,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,1,0.25,-0.0004881888162344694,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,2,0.25,0.0059674871154129505,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,3,0.25,-0.0005607647472061217,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,4,0.25,0.0028825991321355104,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,5,0.25,-0.006270023062825203,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,6,0.25,-0.00014620961155742407,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,7,0.25,-0.0004729126812890172,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,8,0.25,-0.0004169610037934035,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,9,0.25,0.022426189854741096,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,10,0.25,-0.0006424082675948739,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,11,0.25,-0.0009151538251899183,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,12,0.25,0.0005978091503493488,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,13,0.25,-0.0016739091370254755,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,14,0.25,0.002622113563120365,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,15,0.25,-0.0007623702986165881,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,0,0.5,0.1623598039150238,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,1,0.5,-0.0005241467733867466,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,2,0.5,0.0060201347805559635,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,3,0.5,-0.0005535869277082384,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,4,0.5,0.002887133974581957,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,5,0.5,-0.006256592459976673,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,6,0.5,-0.00014151586219668388,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,7,0.5,-0.0004630673793144524,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,8,0.5,-0.000417036353610456,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,9,0.5,0.02240639179944992,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,10,0.5,-0.0006419060518965125,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,11,0.5,-0.0009138767491094768,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,12,0.5,0.0005983053124509752,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,13,0.5,-0.0016728085465729237,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,14,0.5,0.00262216804549098,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,15,0.5,-0.0007614449132233858,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,0,1.0,0.1076778993010521,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,1,1.0,-0.00045323793892748654,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,2,1.0,0.006194794084876776,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,3,1.0,-0.0005269244429655373,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,4,1.0,0.002892084652557969,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,5,1.0,-0.006206725258380175,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,6,1.0,-0.00012849502672906965,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,7,1.0,-0.00042970399954356253,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,8,1.0,-0.00041788446833379567,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,9,1.0,0.02233179844915867,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,10,1.0,-0.0006380262202583253,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,11,1.0,-0.0009079526644200087,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,12,1.0,0.0006002315785735846,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,13,1.0,-0.0016692406497895718,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,14,1.0,0.0026227643247693777,200,WBCIC_MI,0,TRAIN
sub-30,1,PCA,0,15,1.0,-0.0007584256818518043,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,0,0.25,0.08137328177690506,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,1,0.25,0.0001503153907833621,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,2,0.25,0.004500493872910738,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,3,0.25,8.684708154760301e-05,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,4,0.25,0.005519658327102661,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,5,0.25,-0.004504737444221973,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,6,0.25,-0.00048073253128677607,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,7,0.25,-0.000687351799570024,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,8,0.25,-5.154677637619898e-05,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,9,0.25,0.01808655634522438,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,10,0.25,-0.0018890888895839453,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,11,0.25,-0.0011671208776533604,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,12,0.25,-0.00010752599337138236,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,13,0.25,-0.005367400124669075,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,14,0.25,0.008358722552657127,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,15,0.25,-0.0031522600911557674,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,0,0.5,0.06061546504497528,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,1,0.5,0.000138370058266446,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,2,0.5,0.004523254930973053,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,3,0.5,9.150356345344335e-05,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,4,0.5,0.005519279278814793,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,5,0.5,-0.004497185815125704,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,6,0.5,-0.0004785007331520319,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,7,0.5,-0.0006804419099353254,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,8,0.5,-5.152901940164156e-05,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,9,0.5,0.01807313971221447,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,10,0.5,-0.0018867776961997151,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,11,0.5,-0.0011664240155369043,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,12,0.5,-0.00010716917313402519,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,13,0.5,-0.00536629743874073,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,14,0.5,0.00835767574608326,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,15,0.5,-0.003151162527501583,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,0,1.0,0.04324983060359955,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,1,1.0,0.00016758117999415845,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,2,1.0,0.0046003651805222034,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,3,1.0,0.00010916154133155942,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,4,1.0,0.005505858454853296,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,5,1.0,-0.004467980936169624,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,6,1.0,-0.00046888357610441744,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,7,1.0,-0.0006584000657312572,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,8,1.0,-5.164050162420608e-05,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,9,1.0,0.018020231276750565,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,10,1.0,-0.0018780811224132776,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,11,1.0,-0.0011645216727629304,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,12,1.0,-0.00010667002788977697,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,13,1.0,-0.005364416632801294,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,14,1.0,0.008358187973499298,200,WBCIC_MI,0,TRAIN
sub-30,2,PCA,0,15,1.0,-0.003146011848002672,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,0,0.25,0.06522420048713684,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,1,0.25,0.0007745256880298257,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,2,0.25,-0.0003529890673235059,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,3,0.25,-9.692712046671659e-05,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,4,0.25,-0.0014683869667351246,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,5,0.25,7.020046905381605e-05,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,6,0.25,3.273096808698028e-05,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,7,0.25,-0.0003606147365644574,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,8,0.25,-0.00012164893269073218,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,9,0.25,0.00539147574454546,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,10,0.25,-3.4030228562187403e-05,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,11,0.25,-0.0001978639920707792,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,12,0.25,-7.32166699890513e-06,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,13,0.25,-0.0002310052514076233,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,14,0.25,-0.0006646841648034751,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,15,0.25,-2.3230459191836417e-05,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,0,0.5,0.04988238960504532,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,1,0.5,0.0007500803330913186,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,2,0.5,-0.00035280597512610257,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,3,0.5,-9.744634735397995e-05,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,4,0.5,-0.001466558314859867,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,5,0.5,7.028358231764287e-05,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,6,0.5,3.2994394132401794e-05,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,7,0.5,-0.0003583422221709043,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,8,0.5,-0.00012146573862992227,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,9,0.5,0.005390649661421776,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,10,0.5,-3.343720163684338e-05,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,11,0.5,-0.0001980708329938352,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,12,0.5,-7.361974439845653e-06,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,13,0.5,-0.0002304997615283355,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,14,0.5,-0.000664139399304986,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,15,0.5,-2.323295848327689e-05,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,0,1.0,0.03958810493350029,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,1,1.0,0.0006915791309438646,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,2,1.0,-0.00035022091469727457,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,3,1.0,-9.924672485794872e-05,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,4,1.0,-0.0014590993523597717,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,5,1.0,7.034750888124108e-05,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,6,1.0,3.51884045812767e-05,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,7,1.0,-0.0003518087905831635,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,8,1.0,-0.00012086209608241916,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,9,1.0,0.005388464313000441,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,10,1.0,-3.1919182220008224e-05,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,11,1.0,-0.00019808794604614377,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,12,1.0,-7.1558356466994155e-06,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,13,1.0,-0.00022944375814404339,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,14,1.0,-0.0006618129555135965,200,WBCIC_MI,0,TRAIN
sub-32,0,PCA,0,15,1.0,-2.314124685653951e-05,200,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,0,0.25,-0.019215501844882965,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,1,0.25,-0.00010202884732279927,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,2,0.25,0.0010005912045016885,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,3,0.25,-7.758197898510844e-05,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,4,0.25,-0.00037099208566360176,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,5,0.25,-0.002320286352187395,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,6,0.25,2.875009158742614e-06,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,7,0.25,-4.3361826101318e-05,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,8,0.25,-0.00025754020316526294,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,9,0.25,-0.0013163220137357712,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,10,0.25,-0.0005546177853830159,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,11,0.25,0.00022855571296531707,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,12,0.25,0.00029941461980342865,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,13,0.25,0.0005613567191176116,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,14,0.25,0.0004745835030917078,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,15,0.25,0.0005833582254126668,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,0,0.5,-0.015066045336425304,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,1,0.5,-7.698688568780199e-05,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,2,0.5,0.0010111677693203092,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,3,0.5,-7.887004903750494e-05,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,4,0.5,-0.00037039080052636564,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,5,0.5,-0.002319680992513895,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,6,0.5,4.869553322350839e-06,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,7,0.5,-4.288097261451185e-05,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,8,0.5,-0.00025773493689484894,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,9,0.5,-0.0013164742849767208,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,10,0.5,-0.0005539334961213171,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,11,0.5,0.0002282795903738588,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,12,0.5,0.00029966767760924995,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,13,0.5,0.0005612415843643248,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,14,0.5,0.0004742182500194758,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,15,0.5,0.0005833047907799482,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,0,1.0,-0.011181279085576534,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,1,1.0,-7.629903848282993e-05,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,2,1.0,0.001031175022944808,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,3,1.0,-7.985046249814332e-05,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,4,1.0,-0.00036804412957280874,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,5,1.0,-0.0023140290286391973,199,WBCIC_MI,0,TRAIN
sub-32,1,PCA,0,6,1.0,1.0000122529163491e-05,199,WBCIC_MI,0,TRAIN
