task,fold,stage,basis_type,basis_draw,direction,session,n_subjects,U_P_subject_equal_mean,U_C_subject_equal_mean,U_total_subject_equal_mean,U_int_subject_equal_mean,delta_p_norm_subject_equal_mean,U_P_positive_subject_fraction
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,2,5,2,6,0.0016805245177238248,0.001557265369532009,0.003278431851261606,4.064202317977106e-05,0.0031328570136489966,0.8333333333333334
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,2,6,1,6,-3.253528363226602e-05,0.0005713589101408919,0.0005386018601711839,-2.217286407812935e-07,0.002423203201033175,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,2,6,2,6,-0.0002686131968706225,0.0013351205367750179,0.0010548994857041787,-1.1607805769623761e-05,0.0025574311536426344,0.16666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,2,7,1,6,0.00019202382827643305,0.0028073790405566492,0.00310941021113346,0.00011000722649138576,0.0028851298654141524,0.6666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,2,7,2,6,-0.0002459967096607822,0.0021904327998830317,0.0021535674459300935,0.00020913133668424658,0.003005106506558756,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,2,8,1,6,0.0019290398583204176,-0.0010411031362309586,0.0008072716009337455,-8.06651989933016e-05,0.005092908434259395,0.8333333333333334
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,2,8,2,6,0.0021590135778145245,-0.001436482570473648,0.0006596182987171536,-6.291270271200726e-05,0.004983942722901702,0.8333333333333334
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,2,9,1,6,0.00013534374981342504,0.000987073733388873,0.0010943329737832148,-2.8084565277216218e-05,0.005931676520655553,0.6666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,2,9,2,6,0.001820302789080112,0.0004067666062231486,0.0021334762544332384,-9.35931017617501e-05,0.005582779296673834,0.8333333333333334
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,2,10,1,6,0.00020082881868196031,0.0012938273915400107,0.0014877758221700788,-6.880364101865173e-06,0.003627752924027542,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,2,10,2,6,-0.0005476002855478631,0.0028061374905519187,0.002249688627974441,-8.848607725061205e-06,0.003650158915358285,0.3333333333333333
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,2,11,1,6,9.761139032586168e-05,0.0005447598523460329,0.0006055524766755601,-3.681878221565663e-05,0.0038595378088454404,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,2,11,2,6,0.00014065991854295135,-0.0009479772803994516,-0.0008157399085272724,-8.422533710472635e-06,0.003484685478421549,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,2,12,1,6,-0.00025669535534689203,0.0007350416675156642,0.0005880434255232103,0.00010969708667592688,0.003698079575163623,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,2,12,2,6,0.0005302718200255185,0.0016563041814758133,0.002327689367424076,0.00014111330043912554,0.0036056268921432397,0.6666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,2,13,1,6,-0.00043296098131880473,-0.0013235871253224711,-0.0017235092479192342,3.303885383350765e-05,0.002654915015834073,0.3333333333333333
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,2,13,2,6,0.00038770705577917397,0.00029119281680323184,0.0007338880362415997,5.4988164265523665e-05,0.002700100594665855,0.6666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,2,14,1,6,-0.0008918441186930673,-0.0015057038932961102,-0.0024292112696760646,-3.1663278756847525e-05,0.0033662976153815785,0.16666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,2,14,2,6,3.2657493041673057e-05,0.00024305914606278142,9.554541005248514e-05,-0.00018017113052337663,0.003200868707305441,0.6666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,2,15,1,6,0.0007879406960758691,0.0011046061699744314,0.0019406377396080643,4.809081591853707e-05,0.003225160180591047,0.8333333333333334
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,2,15,2,6,0.00014814574387855828,0.000356265814237607,0.0005387981655076146,3.438661603164898e-05,0.003338677245968332,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,3,0,1,6,-0.0013820135694307585,-0.0004414394728276723,-0.0018441273326364656,-2.067436889774399e-05,0.004508920790006717,0.16666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,3,0,2,6,-0.0011689886644793053,-0.0006632171959305803,-0.0018464001162404504,-1.419435026643138e-05,0.004214797557021181,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,3,1,1,6,0.00023105542337968168,-0.0006045401887604385,-0.0003826867905445397,-9.20206305939549e-06,0.0028315395854103067,0.6666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,3,1,2,6,-0.00031370938328715664,-6.792330532334745e-05,-0.0003888974752044305,-7.264812779794738e-06,0.002509106144619485,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,3,2,1,6,-0.00042532959196250886,0.0012009570903804463,0.0007728650234639645,-2.762476621379998e-06,0.0037435276123384633,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,3,2,2,6,0.00016056645836215466,0.00024392785659680763,0.0004136127536185086,9.118417831170214e-06,0.0037546332847947874,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,3,3,1,6,-0.0006641807097670002,-0.002159306197427213,-0.0028351786701629558,-1.1691551208059536e-05,0.0029499406033816435,0.0
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,3,3,2,6,0.00035815706360153854,-0.002944791999955972,-0.002564963768236339,2.167115629466328e-05,0.0027697429565402367,0.6666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,3,4,1,6,0.0006689116902028521,-0.0026044216162214675,-0.001995075746284177,-5.956585240104081e-05,0.002190494599441687,1.0
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,3,4,2,6,0.00043229716538917273,-0.0058800182887353,-0.0054629764053970575,-1.5255212898542444e-05,0.002215560933109373,0.6666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,3,5,1,6,-0.000924430095134691,0.0003320657997392118,-0.0005857121432200074,6.652176277081405e-06,0.0032468396433008215,0.3333333333333333
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,3,5,2,6,-0.0005646119485997284,0.0019584743422456086,0.0013625614034632842,-3.130108128364858e-05,0.0029677054844796658,0.16666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,3,6,1,6,-0.0005643937086764103,-0.0026610021207792065,-0.003228126025836294,-2.730190743704952e-06,0.0019084559268473338,0.16666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,3,6,2,6,-0.0004279409719553466,-0.0018856713392475892,-0.002357367135118693,-4.37548747006152e-05,0.0020323951806252203,0.3333333333333333
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,3,7,1,6,0.001565625779524756,-0.0010491664800914198,0.0004706374796417852,-4.582176482396486e-05,0.003524049029995998,0.8333333333333334
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,3,7,2,6,0.0022311663827470816,-0.0020727050286950544,0.0001762525316735264,1.7791192069201617e-05,0.003505934844724834,1.0
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,3,8,1,6,-0.0007113742855532715,-0.000565665398122898,-0.0011678614285604756,0.00010917823031301548,0.004370197420939803,0.16666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,3,8,2,6,0.0010681191185237064,0.0009159906670295944,0.0018631097433778148,-0.00012100001085476227,0.00466408875460426,0.8333333333333334
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,3,9,1,6,0.0002828663758312662,0.0006310442210330317,0.0009598207349578539,4.591018124718479e-05,0.003412272334874918,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,3,9,2,6,-0.0005342878866940737,0.0015781015196504693,0.001059642105246894,1.5828510413484764e-05,0.003109542769379914,0.3333333333333333
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,3,10,1,6,0.000591261064982973,-0.0007479616930747094,-0.00014474807539954782,1.1952519135623637e-05,0.0034652422182261944,0.8333333333333334
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,3,10,2,6,0.0005173164536245167,4.196532730323573e-05,0.0005916557638556696,3.237396500329245e-05,0.0033943208012109003,0.6666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,3,11,1,6,0.00013999253860674798,0.0005097352210820342,0.0006519153830595315,2.187639760601693e-06,0.0027561820267389217,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,3,11,2,6,0.001672864052428243,0.0031917788243542113,0.0048852864614066975,2.064357242185603e-05,0.0031588225004573665,1.0
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,3,12,1,6,-0.0004397288818533222,0.001262033765669912,0.000841958923653389,1.9654035137743147e-05,0.0036759645445272326,0.3333333333333333
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,3,12,2,6,0.0005090913182357326,0.0017231413560997073,0.0022300778655335307,-2.1548071913457534e-06,0.003719570852505664,0.8333333333333334
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,3,13,1,6,-0.0010478553109957527,-0.00011884075744698445,-0.001106823154259473,5.9872964963384824e-05,0.0033007852034643292,0.16666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,3,13,2,6,9.646591085280913e-05,0.0007830584751597295,0.0008888397035965075,9.315211931001008e-06,0.0036490107498442135,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,3,14,1,6,-0.0006678673817077652,0.0011432382355754573,0.00044992247664292034,-2.5448402501145512e-05,0.003428705735132098,0.16666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,3,14,2,6,-0.00036273648098964867,0.0004138148215133697,6.667672035594781e-05,1.559843644827197e-05,0.0036150123924016953,0.3333333333333333
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,3,15,1,6,-0.0007309069278562674,-0.0007351789924238498,-0.0014045718532239941,6.151408100170859e-05,0.005608590164532264,0.16666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,3,15,2,6,-0.00031211359601002187,0.00019293755273489902,4.327082569943741e-05,0.00016244679636656656,0.005451663591278096,0.3333333333333333
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,4,0,1,6,-0.00024555507479817607,0.002286989144825687,0.002084292306487138,4.285812402334462e-05,0.0043977379488448305,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,4,0,2,6,0.00032185285817831755,0.004141283784216891,0.004611196874369246,0.0001480599251711586,0.004155999903256695,0.6666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,4,1,1,6,-0.0007151491445256397,-0.00030918130263065297,-0.0010169929737458006,7.3374310431972845e-06,0.003394504815029601,0.3333333333333333
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,4,1,2,6,-0.0006652128892407442,-0.0005818353383801877,-0.0012114510075965275,3.559718455411106e-05,0.003748185719208171,0.3333333333333333
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,4,2,1,6,-0.00016968876116152387,-0.0003008277077848713,-0.0004499794910467851,2.053702875552214e-05,0.002915014590447148,0.3333333333333333
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,4,2,2,6,-0.000422246574695843,-0.0023299430904444307,-0.0027381347860379415,1.4054874554858543e-05,0.0026111731228108206,0.16666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,4,3,1,6,-0.0005045351402562422,-0.0003894837573170662,-0.0008761108523079505,1.79081162627881e-05,0.0031015384010970592,0.3333333333333333
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,4,3,2,6,0.00026334652890606475,-0.0007296939826725671,-0.0003909777321193057,7.536967647562658e-05,0.00301359745208174,0.8333333333333334
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,4,4,1,6,-0.0023690033510016897,-0.0001784652122296393,-0.0024719410139368847,7.552762614674673e-05,0.0046609089865038795,0.0
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,4,4,2,6,-4.7723432847609125e-05,-0.0013391964360683535,-0.0015216436198291679,-0.00013472367822942033,0.00416326414172848,0.3333333333333333
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,4,5,1,6,0.0006589414600360518,-0.0007072971299445877,-7.613808217380817e-05,-2.7782420299142057e-05,0.002891083344972382,0.8333333333333334
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,4,5,2,6,0.00044230798569818336,8.757996814286646e-05,0.0005263625644147396,-3.5254159911346505e-06,0.0030465488865350685,0.8333333333333334
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,4,6,1,6,-0.00016984222020255402,0.00096073162300551,0.000789054436609149,-1.8349289613676472e-06,0.0025402611548391483,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,4,6,2,6,-0.00031690438724278164,0.00018235213065054268,-0.0001035936390204976,3.0958553243939e-05,0.0026171328887964287,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,4,7,1,6,-0.0009562422637827694,-0.00029132603473650914,-0.0012563055788632482,-8.737246768456922e-06,0.00300708319991827,0.16666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,4,7,2,6,-5.52739717628962e-05,-0.0003853946885404487,-0.0004112474271096289,2.942125017095047e-05,0.0031553482792029777,0.6666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,4,8,1,6,-0.00035185735032428056,0.004207464255159721,0.0038426111180645726,-1.2995799390106791e-05,0.0026310470226841667,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,4,8,2,6,-0.00046879669874518487,0.001582854342511079,0.0011568158273197089,4.275808779633886e-05,0.0026386462074394026,0.3333333333333333
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,4,9,1,6,-0.0004134971959501854,-0.000725738403464978,-0.0010871057311305776,5.212982402251024e-05,0.0030373226618394256,0.16666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,4,9,2,6,0.00041551162780706363,-0.0003513513462773214,5.516986129805446e-05,-8.990466360122204e-06,0.0030329727839368084,0.6666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,4,10,1,6,0.000745122815715149,0.0005439759697765112,0.0014758647594135255,0.00018676598786745066,0.005678419567023714,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,4,10,2,6,-0.0013623098784592003,-0.004311785577253128,-0.005412202386651188,0.00026189317092454684,0.005614619275244574,0.16666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,4,11,1,6,0.0011451096506789327,0.0009864268746847908,0.002153750217985362,2.221375787788323e-05,0.002869073417969048,1.0
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,4,11,2,6,0.00010513572730512048,0.00045331656898876343,0.0004971560853543148,-6.129622578517531e-05,0.0027256699977442622,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,4,12,1,6,-0.00040533007207462407,-0.0010830359630441915,-0.0014824295891836907,5.936423965143452e-06,0.0028065049167101583,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,4,12,2,6,-0.0007172468128070856,-0.0007607289977992574,-0.0014709442136033128,7.031659151834901e-06,0.002685312802592913,0.3333333333333333
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,4,13,1,6,2.0254155970178545e-05,4.329243044291312e-05,8.978908105442922e-05,2.6242435486286315e-05,0.003695537025729815,0.6666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,4,13,2,6,0.001030560374298754,-0.0009081090829567984,0.00021463504526764154,9.218374846871787e-05,0.003791750563929478,0.6666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,4,14,1,6,-0.001165649210634001,-0.0008745572886255104,-0.001959952986605155,8.025348328999371e-05,0.004043939406983554,0.0
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,4,14,2,6,2.0957765324662128e-06,-0.00021450291387736797,-0.00022025592625141144,-7.848838833979244e-06,0.0037213668304805956,0.3333333333333333
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,4,15,1,6,0.0006980962577169217,6.947836664039642e-05,0.0007087319924418504,-5.884260084106548e-05,0.003254352641912798,0.8333333333333334
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,4,15,2,6,0.001397598214680329,0.0010156146648417537,0.0024188184664429477,5.605518860344698e-06,0.0030875600253542266,0.8333333333333334
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,5,0,1,6,-0.00035080283066690754,0.0007383370199628795,0.0003433915844652802,-4.414260328614953e-05,0.002259877510368824,0.3333333333333333
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,5,0,2,6,0.00024112791773707917,0.0002728827579024558,0.0005619925893067071,4.798193723824321e-05,0.0023239675986890993,0.6666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,5,1,1,6,-0.0002074786025332287,0.0006652391554477314,0.00048601040422605973,2.824992073631923e-05,0.003605155119051536,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,5,1,2,6,-0.0005638895290758228,-0.001626950892386958,-0.0022021191640912243,-1.1278689366160203e-05,0.0035839653573930264,0.3333333333333333
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,5,2,1,6,-4.0867530818407736e-05,0.00010380078068313499,3.682429087348282e-05,-2.6108920944049412e-05,0.0037178609830637774,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,5,2,2,6,0.0002472033108157727,-0.0010466454920485073,-0.0008394244941882789,-3.998239890279365e-05,0.003572575883784642,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,5,3,1,6,-0.0001897130405268399,0.000609468792390544,0.0004223707413378482,2.614955027032314e-06,0.0022518656332977116,0.3333333333333333
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,5,3,2,6,0.00014821966760791838,0.0003713201585924253,0.000541743448896644,2.22036246668722e-05,0.002408480562735349,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,5,4,1,6,-0.0007870597764849663,0.00017075211750731492,-0.0005759918227947006,4.031578767656659e-05,0.0031311005586758256,0.16666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,5,4,2,6,-0.00022231758096798634,0.0011947809980483726,0.0010306587458520273,5.819539129940191e-05,0.0032265911965320506,0.3333333333333333
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,5,5,1,6,3.10322617830631e-05,0.0014155450771795586,0.0014488019272297,2.2246439073114743e-06,0.0018741743018229802,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,5,5,2,6,0.00012994904807328567,0.0002510172089387197,0.00038443626969334826,3.4699837290948685e-06,0.0019575284386519343,0.8333333333333334
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,5,6,1,6,-0.0007690944088002046,0.000108235076671311,-0.0006719734180175388,-1.1114080659050766e-05,0.00384536354492108,0.3333333333333333
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,5,6,2,6,-0.0005473939769823725,0.00014385781347906837,-0.0004395893083710689,-3.6053159874427365e-05,0.0037655718624591827,0.3333333333333333
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,5,7,1,6,1.0371290651770929e-05,0.0009242296146112494,0.0009038016348010084,-3.079930782708592e-05,0.0024093104099544385,0.6666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,5,7,2,6,0.001569123368729682,0.0006176755220318834,0.0021917796475463547,4.980763302834627e-06,0.002458854675448189,0.8333333333333334
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,5,8,1,6,0.0002099243908257146,0.005012007313780487,0.005203715001698583,-1.8216769442839602e-05,0.0025738697149790823,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,5,8,2,6,0.00014763883761285493,0.010611176122135172,0.010783262288896367,2.444724229159571e-05,0.0029945005274688206,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,5,9,1,6,0.00022294670391905433,-0.0005057836121219831,-0.0003136870946036652,-3.0850171768292967e-05,0.0025368204417948923,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,5,9,2,6,0.00032961418279834714,0.0005317270600547394,0.0008921543339965865,3.081311706409906e-05,0.0028259301713357368,0.6666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,5,10,1,6,0.00016498723683374314,-0.0004576935358879079,-0.00027061522026391077,2.2091071779565635e-05,0.0034605610999278724,0.6666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,5,10,2,6,0.00019189091108273715,0.0002882677169206242,0.0004212331453648706,-5.892545112828884e-05,0.0035216218675486743,0.3333333333333333
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,5,11,1,6,-0.0006268617506369386,0.0015187861402713072,0.0008139070559991524,-7.80173118073435e-05,0.0018139179834785561,0.16666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,5,11,2,6,-3.2204678670192756e-05,-0.0006953053913700084,-0.0007975917354391034,-7.008164910378885e-05,0.0018249375862069428,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,5,12,1,6,0.0006142143198909859,0.000590801986011987,0.0012308004467437665,2.5784074978218996e-05,0.0032935321408634386,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,5,12,2,6,0.00043280929094180465,0.0004840755427721888,0.0009621075168979587,4.5222640210340614e-05,0.003036842060585817,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,5,13,1,6,0.0013385498411177348,0.001742896226157124,0.003527530818246305,0.0004460847306593981,0.004216971535546084,0.6666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,5,13,2,6,0.0015126996343800176,0.0005763096851296723,0.0022115517349448055,0.0001225425776283373,0.004233205147708456,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,5,14,1,6,0.00015272237548439685,-0.0017854321413324215,-0.0015493929822696373,8.331685990015103e-05,0.002852673215481142,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,5,14,2,6,-0.00036931235566347215,-0.002543437546895196,-0.002957346548403924,-4.45965933977277e-05,0.0028674542360628643,0.16666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,5,15,1,6,0.001463807721544678,0.00214606697166649,0.00361221043082575,2.335807266717893e-06,0.0033564625773578882,0.8333333333333334
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,5,15,2,6,-0.00019034248543903232,0.0021938488777474654,0.0019937659380957484,-9.740491956714928e-06,0.003481825658430656,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,6,0,1,6,-0.00023457377938029822,0.002400114026386291,0.002194226486608386,2.8686224965213114e-05,0.003156093182042241,0.3333333333333333
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,6,0,2,6,0.0006055566749031035,0.0016142455545680907,0.002280430014555653,6.0627758102782536e-05,0.0031349447284204266,0.8333333333333334
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,6,1,1,6,7.7815550109032e-05,2.448596327061144e-05,0.00012182411349688967,1.9522607014247722e-05,0.0023147336517771087,0.6666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,6,1,2,6,0.00030295491766689037,0.0010647699285376195,0.0015143746944280185,0.00014664988191270822,0.0022819531344187758,0.6666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,6,2,1,6,-0.0014268448915875827,0.0016153573136155803,0.00010486798904215296,-8.364438792796136e-05,0.0038534709407637515,0.0
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,6,2,2,6,-0.0011833582272326264,0.0014067321826587431,0.00021553219570099222,-7.84178659311389e-06,0.004045957466587424,0.16666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,6,3,1,6,-0.0006775742749596247,0.0016004437590405967,0.0009526390216099875,2.9769441596272372e-05,0.003279038122855127,0.16666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,6,3,2,6,-0.0004532167237509081,-0.0013529724819818512,-0.0017597551025877085,4.64341047840359e-05,0.0031977284622068205,0.3333333333333333
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,6,4,1,6,-0.0003923548138118349,0.0014928238718615223,0.0010606961950543337,-3.977288906753529e-05,0.0026222385543709,0.6666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,6,4,2,6,0.0007379929108234743,-0.001964052071950088,-0.0012554762033687439,-2.9416980510177382e-05,0.0029489353376751146,0.8333333333333334
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,6,5,1,6,-0.00014746410549075031,-0.0007023625948932022,-0.0008621924692609658,-1.2365828164699147e-05,0.0035297585806498923,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,6,5,2,6,-0.0009595479350537062,-0.0002869662663821752,-0.001290373591473326,-4.385938329202569e-05,0.003220384727076938,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,6,6,1,6,0.00047044773115582456,0.00039686341187916696,0.0008304051637727147,-3.690595470591992e-05,0.0029770337083997824,0.6666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,6,6,2,6,2.5499874027445912e-05,0.0004913440534437541,0.00043997248091424507,-7.687141423199743e-05,0.0028576875920407474,0.8333333333333334
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,6,7,1,6,0.0012706525885732844,-0.0013030883856117725,0.0001117268402595073,0.00014416252872706536,0.0035229773493483663,0.8333333333333334
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,6,7,2,6,0.00013957510842980506,-0.001346173885394819,-0.0011854063583693157,2.1192430419129476e-05,0.003242474359770616,0.3333333333333333
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,6,8,1,6,0.00052247514637808,-0.0008234600148474177,-0.0003128457077157994,-1.1860827498821891e-05,0.004297519102692604,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,6,8,2,6,0.0009262558548167968,0.0003615315751327823,0.0012668095926831786,-2.0977954288052086e-05,0.004689307883381844,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,6,9,1,6,8.631924477716287e-05,-0.000710879548326678,-0.0004955597881538173,0.00012900054768275973,0.005530695974205931,0.6666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,6,9,2,6,0.0007941221410874277,0.0005943175977639233,0.0013757440028712153,-1.2695788806619627e-05,0.005225548481879135,0.6666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,6,10,1,6,0.0005618987524940167,-0.0012434928563228216,-0.0006602886323889834,2.1305481292680877e-05,0.002886876231059432,1.0
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,6,10,2,6,-0.0006342082118256561,-0.0005492069370423754,-0.0012689448970680435,-8.552978389767911e-05,0.0029164268441187837,0.3333333333333333
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,6,11,1,6,0.0011554661323316395,-0.0010683734108170029,-1.9292735184232392e-06,-8.902201833886163e-05,0.003076318942476064,0.8333333333333334
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,6,11,2,6,0.0003897665931920831,0.0002576550953866293,0.0006151074000323812,-3.23142610341165e-05,0.0028488573152571917,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,6,12,1,6,-0.000721228124651437,0.0015444345966291924,0.0008524875447619706,2.9280980328394435e-05,0.00341222551651299,0.16666666666666666
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,6,12,2,6,-1.7469727026764303e-05,0.003247508308656203,0.003226522298064083,-3.51627670625021e-06,0.003202450927346945,0.5
OpenBMI_SSVEP,2,DISCOVERY,RANDOM,6,13,1,6,0.0002811238179371382,-0.00020553041637564698,9.462111241494615e-05,1.902778967632912e-05,0.002504685971265038,0.5
