task,fold,basis_type,basis_draw,direction,train_candidate,validated_status,route_type,U_P,U_C,U_total,U_int
OpenBMI_ERP,4,RANDOM,3,9,C_MINUS_CANDIDATE,VALIDATED_C_MINUS,BLOCK_FROM_P_KEEP_C,-0.0005581878698042905,0.003211914978843803,0.002645704720634967,-8.022537814215506e-06
OpenBMI_ERP,4,RANDOM,3,13,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0028628070237270245,-0.0008394400283577852,0.0020853479036304634,6.198078275095516e-05
OpenBMI_ERP,4,RANDOM,3,14,C_MINUS_CANDIDATE,VALIDATED_C_MINUS,BLOCK_FROM_P_KEEP_C,-0.0021704407614985635,0.0012998234160477296,-0.0008365260358308054,3.4091309601080866e-05
OpenBMI_ERP,4,RANDOM,3,15,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0004840862329729134,-8.145603957624796e-05,0.00040793800356671756,5.307859623826516e-06
OpenBMI_ERP,4,RANDOM,4,0,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.00628581460841815,0.0013328080070399058,0.00762215149976934,3.5288953341705565e-06
OpenBMI_ERP,4,RANDOM,4,1,C_MINUS_CANDIDATE,VALIDATED_C_MINUS,BLOCK_FROM_P_KEEP_C,-0.004069273757825916,0.005318185955426695,0.0012522581018856727,3.346235743606485e-06
OpenBMI_ERP,4,RANDOM,4,3,C_MINUS_CANDIDATE,VALIDATED_C_MINUS,HARMFUL_OVERALL,-0.0005974237007346043,-0.0038987393102919063,-0.004494826365165257,1.336643258298409e-06
OpenBMI_ERP,4,RANDOM,4,4,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0003606549895588766,0.005681949657931303,0.006017518385003011,-2.50861412496306e-05
OpenBMI_ERP,4,RANDOM,4,6,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0008291182390773125,0.0013180054350717303,0.0021512927129757977,4.168984328127105e-06
OpenBMI_ERP,4,RANDOM,4,7,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.002350596235676979,-0.0018738454430907343,0.0005056675339195257,2.891669034473428e-05
OpenBMI_ERP,4,RANDOM,4,8,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.002596127536283651,0.001602434553205967,0.004198788867142866,2.2675723343468235e-07
OpenBMI_ERP,4,RANDOM,4,9,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0013521230600114602,-0.000888115304405801,0.0005097053217468783,4.569760221784236e-05
OpenBMI_ERP,4,RANDOM,4,10,C_MINUS_CANDIDATE,VALIDATED_C_MINUS,HARMFUL_OVERALL,-0.0008120063727498442,-0.0007817507769990092,-0.0016501802851962566,-5.642317485884026e-05
OpenBMI_ERP,4,RANDOM,4,12,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0015042875796401252,-0.0012559601163957268,0.0002394783756850908,-8.849149670216624e-06
OpenBMI_ERP,4,RANDOM,4,13,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0020712581050853864,-0.002247905887391729,-0.00020460685239716744,-2.7959110790713264e-05
OpenBMI_ERP,4,RANDOM,4,14,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.002875270540243946,0.00022958775904650489,0.0030948181884014048,-1.0040153190023679e-05
OpenBMI_ERP,4,RANDOM,5,4,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0011886316424352117,0.00345348331097739,0.004657668473858696,1.5553572173606273e-05
OpenBMI_ERP,4,RANDOM,5,5,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.001354626685497351,-0.00044878394207141053,0.0008812386464948455,-2.460402856740984e-05
OpenBMI_ERP,4,RANDOM,5,7,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0032846559339911132,-0.001505903970003904,0.0018648236728040501,8.607149447925622e-05
OpenBMI_ERP,4,RANDOM,5,8,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0015611382065496098,0.0033890132423645505,0.004996494341564055,4.634262131730793e-05
OpenBMI_ERP,4,RANDOM,5,9,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0015576067574632664,0.002726923584608206,0.00428795360736937,3.4234201446992074e-06
OpenBMI_ERP,4,RANDOM,5,11,C_MINUS_CANDIDATE,VALIDATED_C_MINUS,BLOCK_FROM_P_KEEP_C,-0.0006189829642456365,0.0019041116574953776,0.0012988664141933743,1.3737750298522164e-05
OpenBMI_ERP,4,RANDOM,5,13,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.001107676162973803,0.000285972177759201,0.0014565863390695692,6.293802046760295e-05
OpenBMI_ERP,4,RANDOM,5,14,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0005856756536862425,-0.0022470301616219026,-0.0016984796287336696,-3.7125116477909614e-05
OpenBMI_ERP,4,RANDOM,5,15,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0011111592042046443,-0.002074295675962882,-0.0010035497786399599,-4.0413246400324475e-05
OpenBMI_ERP,4,RANDOM,6,0,C_MINUS_CANDIDATE,VALIDATED_C_MINUS,HARMFUL_OVERALL,-0.001775419829148935,-0.0043044963652694905,-0.005983240625937469,9.667562517279293e-05
OpenBMI_ERP,4,RANDOM,6,1,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.002674557916179765,-0.0029923883460772536,-0.00034330045915946056,-2.5470090198117152e-05
OpenBMI_ERP,4,RANDOM,6,2,C_MINUS_CANDIDATE,VALIDATED_C_MINUS,HARMFUL_OVERALL,-0.0004038154662945696,-0.0013739843886166152,-0.001749751439698836,2.8048466144052025e-05
OpenBMI_ERP,4,RANDOM,6,3,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.003671027203381527,-0.003697705736461406,-2.8095489445452888e-05,-1.41684533142931e-06
OpenBMI_ERP,4,RANDOM,6,4,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0018166602579488729,0.006711094873026013,0.008557271028015142,2.9515856833010428e-05
OpenBMI_ERP,4,RANDOM,6,5,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0011164175763648625,0.0013990165462018922,0.002477828646078706,-3.760547891336804e-05
OpenBMI_ERP,4,RANDOM,6,6,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.002246400928318811,0.0021417084998726446,0.00445898414303277,7.087459198373836e-05
OpenBMI_ERP,4,RANDOM,6,7,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0011794256727929071,-0.0009255607728846371,0.000245096255620562,-8.76867013488436e-06
OpenBMI_ERP,4,RANDOM,6,8,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.002396095442236401,6.955324109488477e-05,0.002474874845574959,9.226328112769503e-06
OpenBMI_ERP,4,RANDOM,6,9,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.001811680973332841,-0.0016730458398039143,0.00013410814365973542,-4.5270429230489144e-06
OpenBMI_ERP,4,RANDOM,6,10,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.005934824759606272,0.00048669719641717773,0.006412883250353237,-8.638604649983487e-06
OpenBMI_ERP,4,RANDOM,6,11,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0004749836759098495,-0.0008240957613452338,-0.00035501188540365547,-5.899872768111436e-06
OpenBMI_ERP,4,RANDOM,6,12,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.00193355586573792,-0.002941447232539455,-0.0010117782799644222,-3.886950662964257e-06
OpenBMI_ERP,4,RANDOM,6,14,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.002236049981244529,-0.003771824894101883,-0.0015545973419648362,-1.8822379085274104e-05
OpenBMI_ERP,4,RANDOM,6,15,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.000592420543625849,-0.0006264859133201147,-4.153803820372559e-05,-7.472698035471126e-06
OpenBMI_ERP,4,RANDOM,7,0,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0006925134451497191,-0.00020662675403097333,0.0004633863530519496,-2.250053535135521e-05
OpenBMI_ERP,4,RANDOM,7,2,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0005139702146455724,0.0005297544945885116,0.0010980824927173671,5.435782774535861e-05
OpenBMI_ERP,4,RANDOM,7,4,C_MINUS_CANDIDATE,VALIDATED_C_MINUS,BLOCK_FROM_P_KEEP_C,-0.0014403612121896003,0.0014187648775987327,-3.9797192584956065e-05,-1.820082451331473e-05
OpenBMI_ERP,4,RANDOM,7,5,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0015925505188837026,-0.0015085375519750717,0.00010805440539722137,2.4041475777873227e-05
OpenBMI_ERP,4,RANDOM,7,6,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.00045502577207419864,-0.0017125983479976032,-0.0012630043687143673,-5.431838234907597e-06
OpenBMI_ERP,4,RANDOM,7,7,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0017881339372252114,-0.001524405073117426,0.00028534385880144936,2.1615120886053774e-05
OpenBMI_ERP,4,RANDOM,7,8,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0017633382813073695,0.0018825675748909514,0.003689021855128279,4.3115976344173156e-05
OpenBMI_ERP,4,RANDOM,7,9,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.004058732010889798,0.0014948816885104559,0.005578301226099332,2.4687448709907283e-05
OpenBMI_ERP,4,RANDOM,7,11,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0014611832534493867,-0.00011314728423409785,0.0013658462861106575,1.7810376827280077e-05
OpenBMI_ERP,4,RANDOM,7,12,C_MINUS_CANDIDATE,VALIDATED_C_MINUS,BLOCK_FROM_P_KEEP_C,-0.0015298779659739619,0.003225285588996485,0.001660044320791106,-3.536344494629399e-05
OpenBMI_ERP,4,RANDOM,7,13,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0022236804264442376,0.0008224127680781143,0.003044137493513214,-1.95572009905239e-06
OpenBMI_ERP,4,RANDOM,7,15,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.004333812103141099,0.0021624599758069962,0.006456509940714265,-3.9762038492578235e-05
OpenBMI_ERP,4,RANDOM,8,0,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0008390753659549924,0.0020035921916132793,0.0028631501481868327,2.0482629300507444e-05
OpenBMI_ERP,4,RANDOM,8,1,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.00034022468147062074,-9.247923541503648e-05,0.0002932529605459422,4.550748417386785e-05
OpenBMI_ERP,4,RANDOM,8,3,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0017532857964397408,0.0020601200840246747,0.0037862329142323383,-2.7172976691266133e-05
OpenBMI_ERP,4,RANDOM,8,4,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0009618153114085241,-0.001491873500829873,-0.000559777790234269,-2.971961453113181e-05
OpenBMI_ERP,4,RANDOM,8,11,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0021741519255253174,0.0015249101913165457,0.0037691571002748483,7.00950279982256e-05
OpenBMI_ERP,4,RANDOM,8,12,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0014850852215507377,-0.0005482743193473046,0.00097005474405402,3.3243855189842485e-05
OpenBMI_ERP,4,RANDOM,8,14,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0019226721487939358,-0.00251458333938596,-0.0005627280127858588,2.9183166058525483e-05
OpenBMI_ERP,4,RANDOM,8,15,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.000686316137337902,0.004760239414584551,0.005434890021812559,-1.1665442743928148e-05
OpenBMI_ERP,4,RANDOM,9,1,C_MINUS_CANDIDATE,VALIDATED_C_MINUS,HARMFUL_OVERALL,-0.0005796540105317641,-0.0003215088096718925,-0.0009375503068440594,-3.638748027393982e-05
OpenBMI_ERP,4,RANDOM,9,3,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0016269841113777754,-0.0022876722796354443,-0.0006271211119989554,3.3567065656825434e-05
OpenBMI_ERP,4,RANDOM,9,4,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.006117286063575496,-0.004763901423454324,0.0013628868182422593,9.502207428605894e-06
OpenBMI_ERP,4,RANDOM,9,9,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0018113028345396742,-0.001970770739717409,-0.00015769932360854,1.7686362146681252e-06
OpenBMI_ERP,4,RANDOM,9,11,C_MINUS_CANDIDATE,VALIDATED_C_MINUS,BLOCK_FROM_P_KEEP_C,-0.0016608491435666413,0.0003699557176635911,-0.0013391633722979652,-4.826995761201639e-05
OpenBMI_ERP,4,RANDOM,9,12,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0013992507968699404,0.0006483819500620788,0.0021525087674187184,0.00010487604777154047
OpenBMI_ERP,4,RANDOM,9,13,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0017088195575828042,0.0012429765026051125,0.002956244015270689,4.447936892878109e-06
OpenBMI_ERP,4,RANDOM,9,15,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0017523155499172087,-0.0019556183084811587,-0.00018971196982420224,1.3590775746289788e-05
OpenBMI_ERP,4,RANDOM,10,1,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.005116313076238536,-0.0026667756271005296,0.002429572513392486,-1.9965054645372977e-05
OpenBMI_ERP,4,RANDOM,10,2,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0039196185413554,1.3951978644399787e-05,0.004050381801183296,0.00011681120455856824
OpenBMI_ERP,4,RANDOM,10,3,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0008589376508704542,-0.0014791753067887232,-0.0006439232148901889,-2.3685521227889694e-05
OpenBMI_ERP,4,RANDOM,10,5,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0013363420754709903,-0.0009075334267739285,0.00041317766590509564,-1.563105944531647e-05
OpenBMI_ERP,4,RANDOM,10,6,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0008453232136768444,-0.0011720120138155228,-0.0003470836927590426,-2.0394902473223436e-05
OpenBMI_ERP,4,RANDOM,10,8,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.005727381620090455,-0.00022174726473167539,0.005473092819253604,-3.2541555621416286e-05
OpenBMI_ERP,4,RANDOM,10,9,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0015370913988590473,-0.0005659109907962071,0.0010708934993696555,9.971307978654902e-05
OpenBMI_ERP,4,RANDOM,10,10,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0005533054336410714,-0.0014158810903002934,-0.0008356358618281471,2.6939744808866333e-05
OpenBMI_ERP,4,RANDOM,10,11,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0011107248234717797,-0.00041373908121992525,0.0006668265279283029,-3.0159179308005452e-05
OpenBMI_ERP,4,RANDOM,10,12,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0006827748314511458,0.0008805134093563538,0.00155399492844784,-9.293347981535286e-06
OpenBMI_ERP,4,RANDOM,10,14,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0016999698709696531,0.0002743329290145387,0.0019798894087822796,5.586660468755629e-06
OpenBMI_ERP,4,RANDOM,10,15,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0009630380645830883,0.0022430633083179905,0.003269606558509016,6.350521046745901e-05
OpenBMI_ERP,4,RANDOM,11,0,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0015285552302278422,-0.004907900865267341,-0.003345021248605917,3.4324343384165935e-05
OpenBMI_ERP,4,RANDOM,11,2,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0032441753282910213,0.0034122354057520474,0.006578529578594801,-7.788096324172027e-05
OpenBMI_ERP,4,RANDOM,11,3,C_MINUS_CANDIDATE,VALIDATED_C_MINUS,BLOCK_FROM_P_KEEP_C,-0.0005861427792600201,0.0006911863395847225,0.00013398215863465643,2.893863453815963e-05
OpenBMI_ERP,4,RANDOM,11,4,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0017864332039607689,-0.0011652676451679629,0.0006280949608784189,6.9294052877921786e-06
OpenBMI_ERP,4,RANDOM,11,5,C_MINUS_CANDIDATE,VALIDATED_C_MINUS,BLOCK_FROM_P_KEEP_C,-0.002804463253899788,0.00487576614007897,0.0020553383701553685,-1.596466086084547e-05
OpenBMI_ERP,4,RANDOM,11,6,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.004749271092199099,-0.003936524920087929,0.0008027224336425812,-1.0023677732580913e-05
OpenBMI_ERP,4,RANDOM,11,7,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0007522087789766374,0.0004069941993899799,0.001153132080313905,-6.070872525280417e-06
OpenBMI_ERP,4,RANDOM,11,10,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0006433243488572771,0.0005453104616511458,0.0011872710159271567,-1.3638024706589629e-06
OpenBMI_ERP,4,RANDOM,11,12,C_MINUS_CANDIDATE,VALIDATED_C_MINUS,BLOCK_FROM_P_KEEP_C,-0.0009329947552032536,0.0024085707306464124,0.0014766826255557437,1.1067070412688433e-06
OpenBMI_ERP,4,RANDOM,11,13,C_MINUS_CANDIDATE,VALIDATED_C_MINUS,HARMFUL_OVERALL,-0.0021754354723573974,-0.001548489837963037,-0.0036803895491175354,4.353568253160726e-05
OpenBMI_ERP,4,RANDOM,11,15,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.001306367574822313,0.000637584271923212,0.0019590565255687884,1.5104675488449478e-05
OpenBMI_ERP,4,RANDOM,12,0,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0010671833115338814,0.0018694788159336895,0.002931517805942955,-5.144296995496234e-06
OpenBMI_ERP,4,RANDOM,12,2,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0008763506436177219,-0.00039562630126965814,0.0004634768392861588,-1.7247553425174072e-05
OpenBMI_ERP,4,RANDOM,12,5,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0015170221643832822,-0.004306185476404305,-0.0028143352804666697,-2.517193083884095e-05
OpenBMI_ERP,4,RANDOM,12,6,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0019266928187183414,0.0003145867303828709,0.0022204211369777718,-2.0858358084296924e-05
OpenBMI_ERP,4,RANDOM,12,7,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0004485067171723737,-0.0014140957331013244,-0.0009387595807008134,2.682938808599526e-05
OpenBMI_ERP,4,RANDOM,12,8,C_MINUS_CANDIDATE,VALIDATED_C_MINUS,BLOCK_FROM_P_KEEP_C,-0.001388702056525896,0.0023425664548994973,0.0009522460216733938,-1.618395837491941e-06
OpenBMI_ERP,4,RANDOM,12,9,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.000923437027571102,0.00021670076724452278,0.0011666987880971647,2.6560945040425093e-05
OpenBMI_ERP,4,RANDOM,12,10,C_MINUS_CANDIDATE,VALIDATED_C_MINUS,BLOCK_FROM_P_KEEP_C,-0.002605994923214894,0.0014969015658910696,-0.0011730485954709973,-6.395531727321213e-05
OpenBMI_ERP,4,RANDOM,12,13,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.007425192617423211,0.009039852026035078,0.01642179231081779,-4.325195830764036e-05
OpenBMI_ERP,4,RANDOM,12,14,C_MINUS_CANDIDATE,VALIDATED_C_MINUS,HARMFUL_OVERALL,-0.0008286169474255681,-7.073210266147119e-05,-0.0008759459157469488,2.3403133264802516e-05
OpenBMI_ERP,4,RANDOM,13,2,C_MINUS_CANDIDATE,VALIDATED_C_MINUS,BLOCK_FROM_P_KEEP_C,-0.0002979567428459025,0.0003885795267706271,6.564726027136203e-05,-2.49755153163278e-05
OpenBMI_ERP,4,RANDOM,13,3,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0005639856863126624,-4.699574856203981e-05,0.000533732275168101,1.6742347270337632e-05
OpenBMI_ERP,4,RANDOM,13,4,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0013923093195747545,-0.0006703618807174886,0.0007441864266487149,2.223895251063368e-05
OpenBMI_ERP,4,RANDOM,13,6,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.000839241702730457,0.0001212787204470563,0.0009655415778979659,5.021152536717939e-06
OpenBMI_ERP,4,RANDOM,13,7,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.008068467857810901,-0.008295903098769486,-5.306644986073176e-05,0.00017436869105343553
OpenBMI_ERP,4,RANDOM,13,9,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.00127931794001294,-0.0004157118552636045,0.0008399621956414194,-2.364387501074816e-05
OpenBMI_ERP,4,RANDOM,13,11,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0010155025714387496,0.0022728833622143916,0.0032869099716966352,-1.4758983108246564e-06
OpenBMI_ERP,4,RANDOM,13,14,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0007659291143985077,0.0035404157286696623,0.0043139183496047435,7.5735775718991745e-06
OpenBMI_ERP,4,RANDOM,14,0,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0006036287086317316,-0.00026120864276890643,0.0003395557632757118,-2.864250745915342e-06
OpenBMI_ERP,4,RANDOM,14,3,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.001243439684913028,-0.001610559086354139,-0.0003673588404732679,-2.394982251037921e-07
OpenBMI_ERP,4,RANDOM,14,7,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.004317191627099722,-0.0008376822249071362,0.0036101041647877232,0.0001305947759343932
OpenBMI_ERP,4,RANDOM,14,9,C_MINUS_CANDIDATE,VALIDATED_C_MINUS,HARMFUL_OVERALL,-0.003967566291369924,-0.005124665311692904,-0.009042054720339365,5.0176671682796346e-05
OpenBMI_ERP,4,RANDOM,14,11,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0019344185396524456,0.00355847204142871,0.005503496475284919,1.0606045132514433e-05
OpenBMI_ERP,4,RANDOM,14,13,C_MINUS_CANDIDATE,VALIDATED_C_MINUS,HARMFUL_OVERALL,-0.0005135303951343909,-0.001292192949525391,-0.0018037253854951512,1.99797091227083e-06
OpenBMI_ERP,4,RANDOM,14,14,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0011184920307035402,0.001077910996779489,0.0022264989626516276,3.009592857476188e-05
OpenBMI_ERP,4,RANDOM,14,15,C_MINUS_CANDIDATE,VALIDATED_C_MINUS,HARMFUL_OVERALL,-0.0020083574466601326,-0.0026949407038046047,-0.00462806920404546,7.522898052532885e-05
OpenBMI_ERP,4,RANDOM,15,0,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.001877356342447456,0.0006981635912476728,0.0026798887750677145,0.00010436902812216431
OpenBMI_ERP,4,RANDOM,15,2,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0027492918246328677,0.00043819127677124925,0.0033030165589783187,0.00011553341209946666
OpenBMI_ERP,4,RANDOM,15,3,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.001064481456220771,0.0008147317954959968,0.0018882907461374998,9.077428406574958e-06
OpenBMI_ERP,4,RANDOM,15,4,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.005855556545914927,-0.0067271678684240515,-0.0007825977639489187,8.90139414574757e-05
OpenBMI_ERP,4,RANDOM,15,5,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0014678684043853234,-0.0008544977905936927,0.0005588150149075469,-5.455566846042833e-05
OpenBMI_ERP,4,RANDOM,15,6,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0022864079583087005,-0.00017286184447584674,0.0021473662566980543,3.382009685992671e-05
OpenBMI_ERP,4,RANDOM,15,8,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0003586578538185374,-0.0010539011709624901,-0.0006906185050562877,4.624976189878301e-06
OpenBMI_ERP,4,RANDOM,15,9,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P_AND_KEEP_C,0.0019000927034843091,6.28544269905736e-06,0.0018989070170694806,-7.471284628005985e-06
OpenBMI_ERP,4,RANDOM,15,11,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0026672719347213083,-0.003124726371728078,-0.00044673563479591394,1.0718931662268005e-05
OpenBMI_ERP,4,RANDOM,15,14,C_PLUS_CANDIDATE,VALIDATED_C_PLUS,ROUTE_TO_P,0.0013143732388319525,-4.9582583111866065e-05,0.001332614590258648,6.782400699497278e-05
