method,fold,seed,subject_id,combined_BA,protected_only_BA,adaptive_only_BA,protected_branch_erasure_harm_BA,adaptive_branch_erasure_harm_BA,protected_D_finite,adaptive_D_finite,functional_teacher_target,functional_teacher_RMSE,functional_teacher_correlation,target_history_labels_used,internal_holdout_used,WBCIC_outer_used
A2_SOURCE_ONLY,4,0,8,0.75,0.59,0.58,0.17000000000000004,0.16000000000000003,1.5533192216357823,1.5815414493464572,PUD_PROJECTED_TEACHER_LOGITS,1.5126264786504757,0.07742468473268373,False,False,False
PUD_SOURCE_ONLY,4,0,8,0.69,0.6100000000000001,0.67,0.019999999999999907,0.07999999999999985,1.4246593122985562,0.8043040374225593,PUD_PROJECTED_TEACHER_LOGITS,0.5878286724663601,0.8544828950336917,False,False,False
IDENTITY_SOURCE_ONLY,4,0,8,0.72,0.6699999999999999,0.7,0.020000000000000018,0.050000000000000044,0.28773064509805824,1.7502473096610822,PUD_PROJECTED_TEACHER_LOGITS,1.1381643152976273,0.042586399126411476,False,False,False
RANDOM_SOURCE_ONLY,4,0,8,0.7,0.5700000000000001,0.7,0.0,0.1299999999999999,0.5641752236062659,1.62860932542958,PUD_PROJECTED_TEACHER_LOGITS,1.114625912578895,0.211386939500519,False,False,False
A2_SOURCE_ONLY,4,0,11,0.7,0.72,0.5900000000000001,0.10999999999999988,-0.020000000000000018,1.2167029464478192,1.3062860730712273,PUD_PROJECTED_TEACHER_LOGITS,1.2094476570840764,0.27408816666500063,False,False,False
PUD_SOURCE_ONLY,4,0,11,0.72,0.74,0.63,0.08999999999999997,-0.020000000000000018,1.5426971424783136,0.8915038521115611,PUD_PROJECTED_TEACHER_LOGITS,0.5650028820930613,0.8694190939081663,False,False,False
IDENTITY_SOURCE_ONLY,4,0,11,0.74,0.5800000000000001,0.73,0.010000000000000009,0.15999999999999992,0.19057669695434856,1.7537490370661213,PUD_PROJECTED_TEACHER_LOGITS,1.1006146860493138,0.18796692992151737,False,False,False
RANDOM_SOURCE_ONLY,4,0,11,0.72,0.6,0.73,-0.010000000000000009,0.12,0.5610244256930806,1.5537375928886035,PUD_PROJECTED_TEACHER_LOGITS,1.0984166741269126,0.2262509083064375,False,False,False
A2_SOURCE_ONLY,4,0,27,0.87,0.8300000000000001,0.9099999999999999,-0.039999999999999925,0.039999999999999925,1.4952018665952225,1.5197014861308087,PUD_PROJECTED_TEACHER_LOGITS,0.6672537565142533,0.8935682744375418,False,False,False
PUD_SOURCE_ONLY,4,0,27,0.89,0.9099999999999999,0.78,0.10999999999999999,-0.019999999999999907,2.1122938364652857,0.952734993082737,PUD_PROJECTED_TEACHER_LOGITS,0.44516776989209544,0.9545854169902585,False,False,False
IDENTITY_SOURCE_ONLY,4,0,27,0.9199999999999999,0.58,0.8999999999999999,0.020000000000000018,0.33999999999999997,0.3209187085654292,2.582130252692631,PUD_PROJECTED_TEACHER_LOGITS,1.4785501112184536,-0.21195314528281967,False,False,False
RANDOM_SOURCE_ONLY,4,0,27,0.89,0.69,0.8999999999999999,-0.009999999999999898,0.20000000000000007,0.5418907161687604,2.326919837646011,PUD_PROJECTED_TEACHER_LOGITS,1.2662304324077878,0.5003714803241345,False,False,False
A2_SOURCE_ONLY,4,0,28,0.8600000000000001,0.65,0.8200000000000001,0.040000000000000036,0.21000000000000008,1.5168254893597088,1.2143132559819863,PUD_PROJECTED_TEACHER_LOGITS,0.8706809456667878,0.7148998001824941,False,False,False
PUD_SOURCE_ONLY,4,0,28,0.8400000000000001,0.79,0.71,0.13000000000000012,0.050000000000000044,1.5173753989648144,0.889947439995579,PUD_PROJECTED_TEACHER_LOGITS,0.5120685316996109,0.9060809185734162,False,False,False
IDENTITY_SOURCE_ONLY,4,0,28,0.87,0.6799999999999999,0.85,0.020000000000000018,0.19000000000000006,0.3586106234163849,1.946447499342856,PUD_PROJECTED_TEACHER_LOGITS,1.0874737559121026,0.5603374638370691,False,False,False
RANDOM_SOURCE_ONLY,4,0,28,0.87,0.63,0.86,0.010000000000000009,0.24,0.5991401490409286,1.7359947465222478,PUD_PROJECTED_TEACHER_LOGITS,1.1124599817349077,0.39416267514262204,False,False,False
A2_SOURCE_ONLY,4,0,30,0.7,0.61,0.6799999999999999,0.020000000000000018,0.08999999999999997,1.1334184521513722,1.1063808729734712,PUD_PROJECTED_TEACHER_LOGITS,0.9663422024060526,0.4099029290781716,False,False,False
PUD_SOURCE_ONLY,4,0,30,0.72,0.63,0.75,-0.030000000000000027,0.08999999999999997,1.3067446505652809,0.7988803493911077,PUD_PROJECTED_TEACHER_LOGITS,0.5135342700685294,0.8521812952951161,False,False,False
IDENTITY_SOURCE_ONLY,4,0,30,0.7,0.6000000000000001,0.71,-0.010000000000000009,0.09999999999999987,0.25537884658339666,1.4005749724232752,PUD_PROJECTED_TEACHER_LOGITS,0.940501197817696,0.20367031787708925,False,False,False
RANDOM_SOURCE_ONLY,4,0,30,0.73,0.5800000000000001,0.72,0.010000000000000009,0.1499999999999999,0.6403547127651201,1.295085154867084,PUD_PROJECTED_TEACHER_LOGITS,0.8838516991675172,0.39825699332711617,False,False,False
A2_SOURCE_ONLY,4,0,38,0.76,0.68,0.59,0.17000000000000004,0.07999999999999996,1.089699116025749,1.271637571548203,PUD_PROJECTED_TEACHER_LOGITS,1.1580463008642856,0.2665469766613699,False,False,False
PUD_SOURCE_ONLY,4,0,38,0.69,0.78,0.43,0.25999999999999995,-0.09000000000000008,1.3464904469293697,0.7621805059392506,PUD_PROJECTED_TEACHER_LOGITS,0.5435721159519775,0.8678148157316453,False,False,False
IDENTITY_SOURCE_ONLY,4,0,38,0.6799999999999999,0.51,0.65,0.029999999999999916,0.16999999999999993,0.2594359008559417,1.4849364376451455,PUD_PROJECTED_TEACHER_LOGITS,1.1568779289302473,-0.26910728609119067,False,False,False
RANDOM_SOURCE_ONLY,4,0,38,0.6499999999999999,0.66,0.62,0.029999999999999916,-0.01000000000000012,0.6251476391310322,1.2750821790874274,PUD_PROJECTED_TEACHER_LOGITS,1.0507935676756917,0.2977229808903126,False,False,False
A2_SOURCE_ONLY,4,0,52,0.8,0.53,0.5,0.30000000000000004,0.27,1.8621111233980485,1.8950306334784033,PUD_PROJECTED_TEACHER_LOGITS,1.7589533345311408,-0.08505365318954415,False,False,False
PUD_SOURCE_ONLY,4,0,52,0.76,0.78,0.61,0.15000000000000002,-0.020000000000000018,1.2240348265750642,0.707915874894241,PUD_PROJECTED_TEACHER_LOGITS,0.7127191949867236,0.7436149079812503,False,False,False
IDENTITY_SOURCE_ONLY,4,0,52,0.78,0.61,0.78,0.0,0.17000000000000004,0.2672179547917685,1.5956405163902685,PUD_PROJECTED_TEACHER_LOGITS,1.0553072909551822,0.1120649245244946,False,False,False
RANDOM_SOURCE_ONLY,4,0,52,0.77,0.59,0.74,0.030000000000000027,0.18000000000000005,0.4580156321759137,1.49261445793004,PUD_PROJECTED_TEACHER_LOGITS,1.137297807045402,-0.09573726071146982,False,False,False
A2_SOURCE_ONLY,4,1,3,0.9099999999999999,0.67,0.8,0.10999999999999988,0.23999999999999988,1.8192455849323728,1.3115321243276101,PUD_PROJECTED_TEACHER_LOGITS,1.231502845905841,0.6834148381759116,False,False,False
PUD_SOURCE_ONLY,4,1,3,0.8200000000000001,0.81,0.75,0.07000000000000006,0.010000000000000009,2.118045510923895,0.6553481932547549,PUD_PROJECTED_TEACHER_LOGITS,0.8504221154754144,0.862243550226464,False,False,False
IDENTITY_SOURCE_ONLY,4,1,3,0.87,0.9,0.8200000000000001,0.04999999999999993,-0.030000000000000027,0.7667607926632188,2.4493296745150905,PUD_PROJECTED_TEACHER_LOGITS,1.2944522172503303,0.7851061166666877,False,False,False
RANDOM_SOURCE_ONLY,4,1,3,0.86,0.9099999999999999,0.82,0.040000000000000036,-0.04999999999999993,1.1413226873793716,1.6902276775677454,PUD_PROJECTED_TEACHER_LOGITS,1.03840357545405,0.880393154697853,False,False,False
A2_SOURCE_ONLY,4,1,8,0.77,0.6499999999999999,0.64,0.13,0.1200000000000001,1.3778901859715662,1.391719124966717,PUD_PROJECTED_TEACHER_LOGITS,0.9130078822827027,0.6891981306594522,False,False,False
PUD_SOURCE_ONLY,4,1,8,0.7,0.6599999999999999,0.66,0.039999999999999925,0.040000000000000036,1.8336809246604895,0.6636209767902143,PUD_PROJECTED_TEACHER_LOGITS,0.9089305387717439,0.7458842907134796,False,False,False
IDENTITY_SOURCE_ONLY,4,1,8,0.79,0.6799999999999999,0.73,0.06000000000000005,0.1100000000000001,0.5402252268456779,1.927473899531036,PUD_PROJECTED_TEACHER_LOGITS,1.1022803226542401,0.5176695334323761,False,False,False
RANDOM_SOURCE_ONLY,4,1,8,0.79,0.8,0.72,0.07000000000000006,-0.010000000000000009,0.8640080819181286,1.401681832473934,PUD_PROJECTED_TEACHER_LOGITS,0.8320735850878107,0.8145418301656261,False,False,False
A2_SOURCE_ONLY,4,1,11,0.75,0.7,0.69,0.06000000000000005,0.050000000000000044,1.1029499493751729,1.0787245907607779,PUD_PROJECTED_TEACHER_LOGITS,0.922027360010229,0.6718737610412683,False,False,False
PUD_SOURCE_ONLY,4,1,11,0.73,0.72,0.66,0.06999999999999995,0.010000000000000009,1.6076829749541066,0.6571617332216947,PUD_PROJECTED_TEACHER_LOGITS,0.6964451839066814,0.8322886518228091,False,False,False
IDENTITY_SOURCE_ONLY,4,1,11,0.73,0.57,0.72,0.010000000000000009,0.16000000000000003,0.34802503050999145,1.8510138659295827,PUD_PROJECTED_TEACHER_LOGITS,1.2385727772435104,0.1155453755199793,False,False,False
RANDOM_SOURCE_ONLY,4,1,11,0.73,0.66,0.65,0.07999999999999996,0.06999999999999995,0.9463045087066454,1.4351406125580741,PUD_PROJECTED_TEACHER_LOGITS,1.1386287195683242,0.4181834163297725,False,False,False
A2_SOURCE_ONLY,4,1,27,0.89,0.87,0.81,0.07999999999999996,0.020000000000000018,1.7476952206613512,1.0565561735921305,PUD_PROJECTED_TEACHER_LOGITS,0.7547228200773691,0.8649733353052164,False,False,False
PUD_SOURCE_ONLY,4,1,27,0.88,0.85,0.74,0.14,0.030000000000000027,2.415002364878531,0.6603125155943049,PUD_PROJECTED_TEACHER_LOGITS,0.8196613164227375,0.877274340127888,False,False,False
IDENTITY_SOURCE_ONLY,4,1,27,0.9299999999999999,0.56,0.9099999999999999,0.020000000000000018,0.3699999999999999,0.33988558066258145,2.635668205461054,PUD_PROJECTED_TEACHER_LOGITS,1.5442096082913115,-0.11044206511545208,False,False,False
RANDOM_SOURCE_ONLY,4,1,27,0.9299999999999999,0.91,0.8400000000000001,0.08999999999999986,0.019999999999999907,1.307596215343192,1.714611960756757,PUD_PROJECTED_TEACHER_LOGITS,0.8533313738700137,0.8563708848120889,False,False,False
A2_SOURCE_ONLY,4,1,28,0.87,0.82,0.83,0.040000000000000036,0.050000000000000044,1.4296249461486576,1.098711128223356,PUD_PROJECTED_TEACHER_LOGITS,1.0774322896602926,0.8489226549037506,False,False,False
PUD_SOURCE_ONLY,4,1,28,0.87,0.84,0.54,0.32999999999999996,0.030000000000000027,2.006042850896703,0.7501014362686308,PUD_PROJECTED_TEACHER_LOGITS,0.7411126119957897,0.9197515774515056,False,False,False
IDENTITY_SOURCE_ONLY,4,1,28,0.88,0.9199999999999999,0.86,0.020000000000000018,-0.039999999999999925,0.5757778295254009,2.2287331100010235,PUD_PROJECTED_TEACHER_LOGITS,1.50433936535108,0.7671015891057473,False,False,False
RANDOM_SOURCE_ONLY,4,1,28,0.89,0.84,0.77,0.12,0.050000000000000044,1.013763434489532,1.547437912884594,PUD_PROJECTED_TEACHER_LOGITS,1.3831674494465833,0.7070883648390588,False,False,False
A2_SOURCE_ONLY,4,1,30,0.74,0.6799999999999999,0.64,0.09999999999999998,0.06000000000000005,0.9526639507500907,1.0305722330076692,PUD_PROJECTED_TEACHER_LOGITS,1.1753500089684557,0.325747152039779,False,False,False
PUD_SOURCE_ONLY,4,1,30,0.69,0.7,0.46,0.22999999999999993,-0.010000000000000009,1.6328655687515088,0.5804830090200819,PUD_PROJECTED_TEACHER_LOGITS,0.7755270968386203,0.785257554816012,False,False,False
IDENTITY_SOURCE_ONLY,4,1,30,0.7,0.7,0.6799999999999999,0.020000000000000018,0.0,0.3212752455635822,1.7229234973015073,PUD_PROJECTED_TEACHER_LOGITS,1.1567199860966744,0.3119354655240667,False,False,False
RANDOM_SOURCE_ONLY,4,1,30,0.71,0.64,0.6699999999999999,0.040000000000000036,0.06999999999999995,0.8780328943560817,1.2515057317419793,PUD_PROJECTED_TEACHER_LOGITS,1.0879915378615703,0.4397594453654198,False,False,False
A2_SOURCE_ONLY,4,1,38,0.7,0.81,0.55,0.1499999999999999,-0.1100000000000001,1.1382089818031174,0.9122629320284154,PUD_PROJECTED_TEACHER_LOGITS,0.8818665467780357,0.6951631981143065,False,False,False
PUD_SOURCE_ONLY,4,1,38,0.77,0.76,0.52,0.25,0.010000000000000009,1.5220592002393296,0.7363686342825565,PUD_PROJECTED_TEACHER_LOGITS,0.6856369239378358,0.8301202265409373,False,False,False
IDENTITY_SOURCE_ONLY,4,1,38,0.67,0.51,0.73,-0.05999999999999994,0.16000000000000003,0.3089036401983913,1.6031336119151307,PUD_PROJECTED_TEACHER_LOGITS,1.1350569114571671,0.48599706445030877,False,False,False
RANDOM_SOURCE_ONLY,4,1,38,0.67,0.63,0.66,0.010000000000000009,0.040000000000000036,1.0309975320274736,1.1156152103267467,PUD_PROJECTED_TEACHER_LOGITS,0.8266247197867281,0.7551900990947936,False,False,False
A2_SOURCE_ONLY,4,1,52,0.79,0.71,0.55,0.24,0.08000000000000007,1.17171347739302,1.5718789330379452,PUD_PROJECTED_TEACHER_LOGITS,1.111723929082092,0.6005264703939804,False,False,False
PUD_SOURCE_ONLY,4,1,52,0.78,0.81,0.52,0.26,-0.030000000000000027,1.3611415918222527,0.7577702821800603,PUD_PROJECTED_TEACHER_LOGITS,0.821447849631147,0.8162662280978132,False,False,False
IDENTITY_SOURCE_ONLY,4,1,52,0.78,0.6599999999999999,0.77,0.010000000000000009,0.1200000000000001,0.40197461088575603,1.9172257547798262,PUD_PROJECTED_TEACHER_LOGITS,1.2400267993709122,0.602393634379005,False,False,False
RANDOM_SOURCE_ONLY,4,1,52,0.78,0.67,0.77,0.010000000000000009,0.10999999999999999,0.8728829188714865,1.4170989340346252,PUD_PROJECTED_TEACHER_LOGITS,1.05488728558956,0.6998675590326975,False,False,False
A2_SOURCE_ONLY,4,2,3,0.94,0.89,0.86,0.07999999999999996,0.04999999999999993,2.275223978549398,1.1802505434233919,PUD_PROJECTED_TEACHER_LOGITS,0.9393179546909275,0.8421396701486886,False,False,False
PUD_SOURCE_ONLY,4,2,3,0.9299999999999999,0.96,0.61,0.31999999999999995,-0.030000000000000027,2.619636551149082,0.8193477723368295,PUD_PROJECTED_TEACHER_LOGITS,0.6918969891864171,0.9276234039778102,False,False,False
IDENTITY_SOURCE_ONLY,4,2,3,0.87,0.8,0.88,-0.010000000000000009,0.06999999999999995,0.6678327067999855,2.4275688574224463,PUD_PROJECTED_TEACHER_LOGITS,1.4670933550180045,0.6245310919509698,False,False,False
RANDOM_SOURCE_ONLY,4,2,3,0.9099999999999999,0.79,0.87,0.039999999999999925,0.11999999999999988,1.0453627439475117,2.157815495067929,PUD_PROJECTED_TEACHER_LOGITS,1.3354836531893037,0.6720282618710492,False,False,False
A2_SOURCE_ONLY,4,2,8,0.89,0.77,0.61,0.28,0.12,1.8132825761678715,1.1816212707486315,PUD_PROJECTED_TEACHER_LOGITS,1.1545126857738564,0.6351409336759137,False,False,False
PUD_SOURCE_ONLY,4,2,8,0.8200000000000001,0.8200000000000001,0.51,0.31000000000000005,0.0,2.0154290040040244,0.6054877661771232,PUD_PROJECTED_TEACHER_LOGITS,0.6961281360499539,0.8793017781245646,False,False,False
IDENTITY_SOURCE_ONLY,4,2,8,0.79,0.71,0.79,0.0,0.08000000000000007,0.514158774126809,1.8330892928650142,PUD_PROJECTED_TEACHER_LOGITS,1.3191360413056745,0.36518459551385757,False,False,False
RANDOM_SOURCE_ONLY,4,2,8,0.86,0.79,0.76,0.09999999999999998,0.06999999999999995,0.7289510847221513,1.6226171362025377,PUD_PROJECTED_TEACHER_LOGITS,1.2688304741812142,0.43928295016811447,False,False,False
A2_SOURCE_ONLY,4,2,11,0.74,0.64,0.78,-0.040000000000000036,0.09999999999999998,1.3160634686406871,1.0417240586840308,PUD_PROJECTED_TEACHER_LOGITS,0.9610969706971346,0.6399277295356777,False,False,False
PUD_SOURCE_ONLY,4,2,11,0.76,0.7,0.6699999999999999,0.09000000000000008,0.06000000000000005,1.7133245349904906,0.7599126158308599,PUD_PROJECTED_TEACHER_LOGITS,0.6788749709890265,0.8465441650571598,False,False,False
IDENTITY_SOURCE_ONLY,4,2,11,0.72,0.52,0.75,-0.030000000000000027,0.19999999999999996,0.4246778155210258,1.7551765511483828,PUD_PROJECTED_TEACHER_LOGITS,1.2297887663179858,0.14740312456781152,False,False,False
RANDOM_SOURCE_ONLY,4,2,11,0.76,0.58,0.75,0.010000000000000009,0.18000000000000005,0.5154240825469512,1.5831269103167447,PUD_PROJECTED_TEACHER_LOGITS,1.1271837728710625,0.4368020991859133,False,False,False
A2_SOURCE_ONLY,4,2,27,0.89,0.9099999999999999,0.77,0.12,-0.019999999999999907,1.7509074387745998,1.2973590767340069,PUD_PROJECTED_TEACHER_LOGITS,0.7628121610014756,0.9132354424389989,False,False,False
PUD_SOURCE_ONLY,4,2,27,0.8999999999999999,0.88,0.68,0.21999999999999986,0.019999999999999907,2.5702440656373655,0.780494462998316,PUD_PROJECTED_TEACHER_LOGITS,0.6039263559214874,0.943195878856463,False,False,False
IDENTITY_SOURCE_ONLY,4,2,27,0.9199999999999999,0.53,0.89,0.029999999999999916,0.3899999999999999,0.3332755621123793,2.6365636867048727,PUD_PROJECTED_TEACHER_LOGITS,1.7510412104022857,-0.13809630540195614,False,False,False
RANDOM_SOURCE_ONLY,4,2,27,0.9099999999999999,0.8200000000000001,0.88,0.029999999999999916,0.08999999999999986,0.6807921530602318,2.433255020280032,PUD_PROJECTED_TEACHER_LOGITS,1.5027846707353238,0.5325706804523278,False,False,False
A2_SOURCE_ONLY,4,2,28,0.86,0.8200000000000001,0.8999999999999999,-0.039999999999999925,0.039999999999999925,2.0530873190777044,1.065070376272118,PUD_PROJECTED_TEACHER_LOGITS,0.7538836500402017,0.8829552177542849,False,False,False
PUD_SOURCE_ONLY,4,2,28,0.87,0.85,0.66,0.20999999999999996,0.020000000000000018,2.4568473301012332,0.7255192128008687,PUD_PROJECTED_TEACHER_LOGITS,0.6002133015653748,0.9385434089023503,False,False,False
IDENTITY_SOURCE_ONLY,4,2,28,0.9099999999999999,0.69,0.8999999999999999,0.010000000000000009,0.21999999999999997,0.7732318071551623,2.291312461309051,PUD_PROJECTED_TEACHER_LOGITS,1.332342780287548,0.6253420607317061,False,False,False
RANDOM_SOURCE_ONLY,4,2,28,0.9,0.81,0.8799999999999999,0.02000000000000013,0.08999999999999997,0.9363350916917375,2.1351431109965215,PUD_PROJECTED_TEACHER_LOGITS,1.2184981578789,0.7187644545901226,False,False,False
A2_SOURCE_ONLY,4,2,30,0.74,0.78,0.59,0.15000000000000002,-0.040000000000000036,1.3576477280972326,0.8792615820824917,PUD_PROJECTED_TEACHER_LOGITS,0.9491636900756842,0.5592423478443524,False,False,False
PUD_SOURCE_ONLY,4,2,30,0.6599999999999999,0.69,0.53,0.1299999999999999,-0.030000000000000027,1.5364284617366926,0.6317924260293611,PUD_PROJECTED_TEACHER_LOGITS,0.6251257534307771,0.8298401077283191,False,False,False
IDENTITY_SOURCE_ONLY,4,2,30,0.74,0.6599999999999999,0.73,0.010000000000000009,0.08000000000000007,0.4482641749676294,1.5971390149703233,PUD_PROJECTED_TEACHER_LOGITS,1.0634045791906315,0.12092115785670304,False,False,False
RANDOM_SOURCE_ONLY,4,2,30,0.7,0.63,0.75,-0.050000000000000044,0.06999999999999995,0.7140615575084728,1.508446543426566,PUD_PROJECTED_TEACHER_LOGITS,1.0928152727655178,0.1614498697314249,False,False,False
A2_SOURCE_ONLY,4,2,38,0.72,0.73,0.65,0.06999999999999995,-0.010000000000000009,1.2165056424256502,0.8584690444252393,PUD_PROJECTED_TEACHER_LOGITS,0.8237109141186387,0.700139723609967,False,False,False
PUD_SOURCE_ONLY,4,2,38,0.72,0.71,0.45,0.26999999999999996,0.010000000000000009,1.5909988449377892,0.7061388054324992,PUD_PROJECTED_TEACHER_LOGITS,0.6021950651551947,0.8602534574677719,False,False,False
IDENTITY_SOURCE_ONLY,4,2,38,0.6799999999999999,0.6499999999999999,0.6699999999999999,0.010000000000000009,0.030000000000000027,0.3260707158877997,1.4848948234672992,PUD_PROJECTED_TEACHER_LOGITS,1.1419944868688128,0.13967026155730353,False,False,False
RANDOM_SOURCE_ONLY,4,2,38,0.7,0.5700000000000001,0.71,-0.010000000000000009,0.1299999999999999,0.5735489171465454,1.3849316929040982,PUD_PROJECTED_TEACHER_LOGITS,1.126276522370025,0.23680856685986393,False,False,False
A2_SOURCE_ONLY,4,2,52,0.81,0.76,0.59,0.22000000000000008,0.050000000000000044,1.5452446269202484,1.1583301703195734,PUD_PROJECTED_TEACHER_LOGITS,0.9346436767006243,0.7322099275620875,False,False,False
PUD_SOURCE_ONLY,4,2,52,0.77,0.79,0.56,0.20999999999999996,-0.020000000000000018,1.7429786491027484,0.6033797593856448,PUD_PROJECTED_TEACHER_LOGITS,0.6892161320859601,0.8641328363795869,False,False,False
IDENTITY_SOURCE_ONLY,4,2,52,0.81,0.74,0.81,0.0,0.07000000000000006,0.4561519888507026,1.6828841895011357,PUD_PROJECTED_TEACHER_LOGITS,1.2001235276859585,0.5998201384370054,False,False,False
RANDOM_SOURCE_ONLY,4,2,52,0.76,0.66,0.75,0.010000000000000009,0.09999999999999998,0.6223606278242441,1.5978410678390829,PUD_PROJECTED_TEACHER_LOGITS,1.210894567361904,0.49259899466333845,False,False,False
