task,subject_id,cache_session,bids_session,signal_path,label_path,signal_exists,label_exists,channels,samples,trials,signal_dtype,label_dtype,cache_class_counts,schema_ok,bids_events_path,bids_channels_path,bids_eegjson_path,bids_event_codes,bids_event_types,bids_channel_count,bids_channel_sha256,bids_sampling_rate_hz,event_duration_seconds,cache_matches_bids_counts,minor_integrity_exclusion_trials
ERP,53,2,2,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-53/ses-2/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-53/ses-2/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-53/ses-2/eeg/sub-53_ses-2_task-p300_run-1_recording-train_events.tsv,sub-53/ses-2/eeg/sub-53_ses-2_task-p300_run-1_recording-train_channels.tsv,sub-53/ses-2/eeg/sub-53_ses-2_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
ERP,54,1,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-54/ses-1/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-54/ses-1/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-54/ses-1/eeg/sub-54_ses-1_task-p300_run-1_recording-train_events.tsv,sub-54/ses-1/eeg/sub-54_ses-1_task-p300_run-1_recording-train_channels.tsv,sub-54/ses-1/eeg/sub-54_ses-1_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
ERP,54,2,2,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-54/ses-2/erp_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-54/ses-2/erp_1train_codes.npy,True,True,62,250,1980,float32,int16,"{""1"": 1650, ""2"": 330}",True,sub-54/ses-2/eeg/sub-54_ses-2_task-p300_run-1_recording-train_events.tsv,sub-54/ses-2/eeg/sub-54_ses-2_task-p300_run-1_recording-train_channels.tsv,sub-54/ses-2/eeg/sub-54_ses-2_task-p300_run-1_recording-train_eeg.json,"{""1"": 1650, ""2"": 330}","{""NonTarget"": 1650, ""Target"": 330}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,1.0,True,0
SSVEP,1,1,0,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-01/ses-1/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-01/ses-1/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-1/ses-0/eeg/sub-1_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-1/ses-0/eeg/sub-1_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-1/ses-0/eeg/sub-1_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,1,2,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-01/ses-2/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-01/ses-2/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-1/ses-1/eeg/sub-1_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-1/ses-1/eeg/sub-1_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-1/ses-1/eeg/sub-1_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,2,1,0,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-02/ses-1/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-02/ses-1/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-2/ses-0/eeg/sub-2_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-2/ses-0/eeg/sub-2_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-2/ses-0/eeg/sub-2_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,2,2,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-02/ses-2/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-02/ses-2/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-2/ses-1/eeg/sub-2_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-2/ses-1/eeg/sub-2_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-2/ses-1/eeg/sub-2_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,3,1,0,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-03/ses-1/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-03/ses-1/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-3/ses-0/eeg/sub-3_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-3/ses-0/eeg/sub-3_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-3/ses-0/eeg/sub-3_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,3,2,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-03/ses-2/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-03/ses-2/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-3/ses-1/eeg/sub-3_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-3/ses-1/eeg/sub-3_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-3/ses-1/eeg/sub-3_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,4,1,0,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-04/ses-1/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-04/ses-1/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-4/ses-0/eeg/sub-4_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-4/ses-0/eeg/sub-4_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-4/ses-0/eeg/sub-4_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,4,2,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-04/ses-2/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-04/ses-2/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-4/ses-1/eeg/sub-4_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-4/ses-1/eeg/sub-4_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-4/ses-1/eeg/sub-4_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,5,1,0,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-05/ses-1/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-05/ses-1/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-5/ses-0/eeg/sub-5_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-5/ses-0/eeg/sub-5_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-5/ses-0/eeg/sub-5_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,5,2,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-05/ses-2/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-05/ses-2/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-5/ses-1/eeg/sub-5_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-5/ses-1/eeg/sub-5_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-5/ses-1/eeg/sub-5_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,6,1,0,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-06/ses-1/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-06/ses-1/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-6/ses-0/eeg/sub-6_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-6/ses-0/eeg/sub-6_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-6/ses-0/eeg/sub-6_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,6,2,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-06/ses-2/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-06/ses-2/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-6/ses-1/eeg/sub-6_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-6/ses-1/eeg/sub-6_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-6/ses-1/eeg/sub-6_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,7,1,0,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-07/ses-1/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-07/ses-1/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-7/ses-0/eeg/sub-7_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-7/ses-0/eeg/sub-7_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-7/ses-0/eeg/sub-7_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,7,2,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-07/ses-2/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-07/ses-2/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-7/ses-1/eeg/sub-7_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-7/ses-1/eeg/sub-7_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-7/ses-1/eeg/sub-7_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,8,1,0,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-08/ses-1/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-08/ses-1/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-8/ses-0/eeg/sub-8_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-8/ses-0/eeg/sub-8_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-8/ses-0/eeg/sub-8_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,8,2,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-08/ses-2/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-08/ses-2/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-8/ses-1/eeg/sub-8_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-8/ses-1/eeg/sub-8_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-8/ses-1/eeg/sub-8_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,9,1,0,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-09/ses-1/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-09/ses-1/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-9/ses-0/eeg/sub-9_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-9/ses-0/eeg/sub-9_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-9/ses-0/eeg/sub-9_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,9,2,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-09/ses-2/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-09/ses-2/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-9/ses-1/eeg/sub-9_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-9/ses-1/eeg/sub-9_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-9/ses-1/eeg/sub-9_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,10,1,0,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-10/ses-1/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-10/ses-1/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-10/ses-0/eeg/sub-10_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-10/ses-0/eeg/sub-10_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-10/ses-0/eeg/sub-10_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,10,2,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-10/ses-2/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-10/ses-2/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-10/ses-1/eeg/sub-10_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-10/ses-1/eeg/sub-10_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-10/ses-1/eeg/sub-10_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,11,1,0,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-11/ses-1/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-11/ses-1/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-11/ses-0/eeg/sub-11_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-11/ses-0/eeg/sub-11_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-11/ses-0/eeg/sub-11_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,11,2,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-11/ses-2/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-11/ses-2/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-11/ses-1/eeg/sub-11_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-11/ses-1/eeg/sub-11_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-11/ses-1/eeg/sub-11_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,12,1,0,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-12/ses-1/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-12/ses-1/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-12/ses-0/eeg/sub-12_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-12/ses-0/eeg/sub-12_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-12/ses-0/eeg/sub-12_ses-0_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
SSVEP,12,2,1,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-12/ses-2/ssvep_1train_signals.npy,/root/rivermind-data/persist_eeg_cache/openbmi/openbmi/sub-12/ses-2/ssvep_1train_codes.npy,True,True,62,1000,100,float32,int16,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}",True,sub-12/ses-1/eeg/sub-12_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_events.tsv,sub-12/ses-1/eeg/sub-12_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_channels.tsv,sub-12/ses-1/eeg/sub-12_ses-1_task-ssvep_run-1_rec-train_desc-714cc4b682de076ab3625e076cdbb24a_eeg.json,"{""1"": 25, ""2"": 25, ""3"": 25, ""4"": 25}","{""12.0"": 25, ""5.45"": 25, ""6.67"": 25, ""8.57"": 25}",62,9efa70ebd2e894e7b906f50f092dfe1788486d4c3eed4fed0ecc217989f678f7,1000.0,4.0,True,0
