backbone,method,lambda,fold,seed,identity_S1_to_S2,identity_S2_to_S1,identity_symmetric,identity_accuracy_S1_to_S2,identity_accuracy_S2_to_S1,identity_accuracy_symmetric,chance_accuracy,chance_normalized_identity,subject_count,all_source_identity_S1_to_S2,all_source_identity_S2_to_S1,all_source_identity_symmetric,all_source_identity_accuracy_S1_to_S2,all_source_identity_accuracy_S2_to_S1,all_source_identity_accuracy_symmetric,all_source_chance_accuracy,all_source_chance_normalized_identity,all_source_subject_count,primary_scope,probe_rule,identity_accuracy
eegnet,CORAL,1.0,4,1,0.0339135617451424,0.0288775710573605,0.0313955664012515,0.1371754606365159,0.1369032663316582,0.1370393634840871,0.0416666666666666,0.0995193358094822,24,0.0339135617451424,0.0288775710573605,0.0313955664012515,0.1371754606365159,0.1369032663316582,0.1370393634840871,0.0416666666666666,0.0995193358094822,24,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1370393634840871
eegnet,MMD,0.01,4,1,0.0190619371701883,0.0168846722444158,0.017973304707302,0.1021398659966499,0.0902397403685092,0.0961898031825795,0.0416666666666666,0.0568937076687786,24,0.0190619371701883,0.0168846722444158,0.017973304707302,0.1021398659966499,0.0902397403685092,0.0961898031825795,0.0416666666666666,0.0568937076687786,24,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.0961898031825795
eegnet,MMD,0.1,4,1,0.0246357655568756,0.0210466052858584,0.022841185421367,0.1144597989949748,0.1046252093802345,0.1095425041876047,0.0416666666666666,0.0708269608914136,24,0.0246357655568756,0.0210466052858584,0.022841185421367,0.1144597989949748,0.1046252093802345,0.1095425041876047,0.0416666666666666,0.0708269608914136,24,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1095425041876047
eegnet,MMD,1.0,4,1,0.0251475897878585,0.022629043624649,0.0238883167062537,0.1287950167504187,0.12232202680067,0.1255585217755443,0.0416666666666666,0.0875393270701332,24,0.0251475897878585,0.022629043624649,0.0238883167062537,0.1287950167504187,0.12232202680067,0.1255585217755443,0.0416666666666666,0.0875393270701332,24,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1255585217755443
eegnet,ERM,0.0,4,2,0.022165501588744,0.0213160443416358,0.0217407729651899,0.1110646984924623,0.1094409547738693,0.1102528266331658,0.0416666666666666,0.0715681669215643,24,0.022165501588744,0.0213160443416358,0.0217407729651899,0.1110646984924623,0.1094409547738693,0.1102528266331658,0.0416666666666666,0.0715681669215643,24,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1102528266331658
eegnet,DANN,0.01,4,2,0.0143707265888735,0.0135659116774609,0.0139683191331672,0.0931281407035176,0.0913023450586264,0.092215242881072,0.0416666666666666,0.0527463403976404,24,0.0143707265888735,0.0135659116774609,0.0139683191331672,0.0931281407035176,0.0913023450586264,0.092215242881072,0.0416666666666666,0.0527463403976404,24,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.092215242881072
eegnet,DANN,0.1,4,2,0.0130153618744,0.0129607701842604,0.0129880660293302,0.0862625628140703,0.0981511725293132,0.0922068676716918,0.0416666666666666,0.0527376010487218,24,0.0130153618744,0.0129607701842604,0.0129880660293302,0.0862625628140703,0.0981511725293132,0.0922068676716918,0.0416666666666666,0.0527376010487218,24,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.0922068676716918
eegnet,DANN,1.0,4,2,0.0166502438721143,0.018750085417571,0.0177001646448426,0.0925439698492462,0.114824120603015,0.1036840452261306,0.0416666666666666,0.0647137863229189,24,0.0166502438721143,0.018750085417571,0.0177001646448426,0.0925439698492462,0.114824120603015,0.1036840452261306,0.0416666666666666,0.0647137863229189,24,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1036840452261306
eegnet,CORAL,0.01,4,2,0.023174783772017,0.0218590879978957,0.0225169358849564,0.117949120603015,0.1098513400335008,0.1139002303182579,0.0416666666666666,0.0753741533755735,24,0.023174783772017,0.0218590879978957,0.0225169358849564,0.117949120603015,0.1098513400335008,0.1139002303182579,0.0416666666666666,0.0753741533755735,24,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1139002303182579
eegnet,CORAL,0.1,4,2,0.0258025711473677,0.0256069085249874,0.0257047398361776,0.1068844221105527,0.1234024288107202,0.1151434254606365,0.0416666666666666,0.0766714004806642,24,0.0258025711473677,0.0256069085249874,0.0257047398361776,0.1068844221105527,0.1234024288107202,0.1151434254606365,0.0416666666666666,0.0766714004806642,24,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1151434254606365
eegnet,CORAL,1.0,4,2,0.0250820055017135,0.0228608798880007,0.0239714426948571,0.111252093802345,0.1241980737018425,0.1177250837520938,0.0416666666666666,0.0793653047847935,24,0.0250820055017135,0.0228608798880007,0.0239714426948571,0.111252093802345,0.1241980737018425,0.1177250837520938,0.0416666666666666,0.0793653047847935,24,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1177250837520938
eegnet,MMD,0.01,4,2,0.0218522676309529,0.020746871930152,0.0212995697805524,0.1081522194304857,0.1056920016750418,0.1069221105527638,0.0416666666666666,0.0680926370985361,24,0.0218522676309529,0.020746871930152,0.0212995697805524,0.1081522194304857,0.1056920016750418,0.1069221105527638,0.0416666666666666,0.0680926370985361,24,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1069221105527638
eegnet,MMD,0.1,4,2,0.0188512695482692,0.0166937198548513,0.0177724947015602,0.0987604690117252,0.10482202680067,0.1017912479061976,0.0416666666666666,0.0627386934673367,24,0.0188512695482692,0.0166937198548513,0.0177724947015602,0.0987604690117252,0.10482202680067,0.1017912479061976,0.0416666666666666,0.0627386934673367,24,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1017912479061976
eegnet,MMD,1.0,4,2,0.0282235205839085,0.0256343088461816,0.0269289147150451,0.1146053182579564,0.1358793969849246,0.1252423576214405,0.0416666666666666,0.0872094166484597,24,0.0282235205839085,0.0256343088461816,0.0269289147150451,0.1146053182579564,0.1358793969849246,0.1252423576214405,0.0416666666666666,0.0872094166484597,24,model_fit_domains,exact_Exp3_ridge_alpha_1_symmetric_cross_session,0.1252423576214405
