fold,seed,block,block_rank,persistent_BA_harm,random_control_id,random_BA_harm,specific_delta,control_seed
2,0,P05_08,4,0.008124999999999993,87,0.003124999999999989,0.0050000000000000044,1640796432
2,0,P05_08,4,0.008124999999999993,88,0.0006250000000000006,0.007499999999999993,284231373
2,0,P05_08,4,0.008124999999999993,89,0.003124999999999989,0.0050000000000000044,4005368491
2,0,P05_08,4,0.008124999999999993,90,0.0025000000000000022,0.005624999999999991,2406626687
2,0,P05_08,4,0.008124999999999993,91,0.009374999999999994,-0.0012500000000000011,1787591253
2,0,P05_08,4,0.008124999999999993,92,0.0031250000000000167,0.004999999999999977,933663771
2,0,P05_08,4,0.008124999999999993,93,0.008125000000000007,-1.3877787807814457e-17,3758479421
2,0,P05_08,4,0.008124999999999993,94,0.0018750000000000017,0.006249999999999992,3878060503
2,0,P05_08,4,0.008124999999999993,95,0.00437499999999999,0.0037500000000000033,946643808
2,0,P05_08,4,0.008124999999999993,96,0.0012499999999999872,0.006875000000000006,2779142712
2,0,P05_08,4,0.008124999999999993,97,0.012499999999999997,-0.004375000000000004,3469147328
2,0,P05_08,4,0.008124999999999993,98,0.00437499999999999,0.0037500000000000033,2428534923
2,0,P05_08,4,0.008124999999999993,99,0.0024999999999999883,0.005625000000000005,4263232006
2,1,P01_04,4,0.030000000000000013,0,-0.0025000000000000022,0.032500000000000015,2284685349
2,1,P01_04,4,0.030000000000000013,1,0.006874999999999992,0.02312500000000002,1410689258
2,1,P01_04,4,0.030000000000000013,2,0.004375000000000004,0.02562500000000001,4045495257
2,1,P01_04,4,0.030000000000000013,3,0.001250000000000015,0.028749999999999998,2906596898
2,1,P01_04,4,0.030000000000000013,4,0.0018750000000000155,0.028124999999999997,2425575092
2,1,P01_04,4,0.030000000000000013,5,0.0012499999999999872,0.028750000000000026,3248333301
2,1,P01_04,4,0.030000000000000013,6,0.03374999999999999,-0.0037499999999999756,2809210669
2,1,P01_04,4,0.030000000000000013,7,0.013125000000000012,0.016875,2027733745
2,1,P01_04,4,0.030000000000000013,8,0.010000000000000023,0.01999999999999999,2208330607
2,1,P01_04,4,0.030000000000000013,9,0.0012499999999999872,0.028750000000000026,520174040
2,1,P01_04,4,0.030000000000000013,10,2.7755575615628914e-17,0.029999999999999985,119150312
2,1,P01_04,4,0.030000000000000013,11,0.006875000000000034,0.02312499999999998,421509651
2,1,P01_04,4,0.030000000000000013,12,0.004375000000000018,0.025624999999999995,664160958
2,1,P01_04,4,0.030000000000000013,13,0.013124999999999998,0.016875000000000015,3224497808
2,1,P01_04,4,0.030000000000000013,14,0.009999999999999995,0.020000000000000018,3894690768
2,1,P01_04,4,0.030000000000000013,15,0.01375000000000004,0.016249999999999973,169411541
2,1,P01_04,4,0.030000000000000013,16,-0.0031250000000000028,0.033125000000000016,2632523079
2,1,P01_04,4,0.030000000000000013,17,0.015624999999999986,0.014375000000000027,2443987036
2,1,P01_04,4,0.030000000000000013,18,0.0075000000000000205,0.022499999999999992,620029344
2,1,P01_04,4,0.030000000000000013,19,0.0050000000000000044,0.02500000000000001,3796369685
2,1,P01_04,4,0.030000000000000013,20,0.023750000000000007,0.0062500000000000056,782293636
2,1,P01_04,4,0.030000000000000013,21,0.005000000000000018,0.024999999999999994,494864803
2,1,P01_04,4,0.030000000000000013,22,0.0175,0.012500000000000011,318794076
2,1,P01_04,4,0.030000000000000013,23,0.006249999999999964,0.02375000000000005,1109848100
2,1,P01_04,4,0.030000000000000013,24,0.01375000000000004,0.016249999999999973,741854998
2,1,P01_04,4,0.030000000000000013,25,0.016250000000000014,0.013749999999999998,1791116142
2,1,P01_04,4,0.030000000000000013,26,-0.0018749999999999878,0.031875,2936428018
2,1,P01_04,4,0.030000000000000013,27,0.005000000000000018,0.024999999999999994,630988233
2,1,P01_04,4,0.030000000000000013,28,0.0049999999999999906,0.025000000000000022,2628646900
2,1,P01_04,4,0.030000000000000013,29,0.006250000000000019,0.023749999999999993,2412980150
2,1,P01_04,4,0.030000000000000013,30,0.005625000000000005,0.024375000000000008,1427657786
2,1,P01_04,4,0.030000000000000013,31,0.03625000000000003,-0.006250000000000019,2733584118
2,1,P01_04,4,0.030000000000000013,32,0.006874999999999978,0.023125000000000034,3052408857
2,1,P01_04,4,0.030000000000000013,33,0.009375000000000008,0.020625000000000004,2153919735
2,1,P01_04,4,0.030000000000000013,34,0.008750000000000008,0.021250000000000005,3566239134
2,1,P01_04,4,0.030000000000000013,35,0.011250000000000024,0.01874999999999999,2007577286
2,1,P01_04,4,0.030000000000000013,36,0.0062500000000000056,0.023750000000000007,1591273013
2,1,P01_04,4,0.030000000000000013,37,0.0175,0.012500000000000011,396086781
2,1,P01_04,4,0.030000000000000013,38,0.006875000000000006,0.023125000000000007,2301801398
2,1,P01_04,4,0.030000000000000013,39,0.0037500000000000033,0.02625000000000001,1343115566
2,1,P01_04,4,0.030000000000000013,40,0.013124999999999984,0.01687500000000003,1931277334
2,1,P01_04,4,0.030000000000000013,41,0.0062500000000000056,0.023750000000000007,1792090408
2,1,P01_04,4,0.030000000000000013,42,0.006249999999999992,0.02375000000000002,1037987383
2,1,P01_04,4,0.030000000000000013,43,0.02812500000000001,0.0018750000000000017,2357163860
2,1,P01_04,4,0.030000000000000013,44,0.028124999999999983,0.0018750000000000294,52806123
2,1,P01_04,4,0.030000000000000013,45,0.0025000000000000022,0.02750000000000001,644380752
2,1,P01_04,4,0.030000000000000013,46,0.015625,0.014375000000000013,4062193122
2,1,P01_04,4,0.030000000000000013,47,0.015000000000000027,0.014999999999999986,1894177109
2,1,P01_04,4,0.030000000000000013,48,0.009375000000000022,0.02062499999999999,3711478459
2,1,P01_04,4,0.030000000000000013,49,0.014374999999999999,0.015625000000000014,792633870
2,1,P01_04,4,0.030000000000000013,50,0.0037500000000000033,0.02625000000000001,204923749
2,1,P01_04,4,0.030000000000000013,51,0.0018750000000000017,0.02812500000000001,1697670009
2,1,P01_04,4,0.030000000000000013,52,0.018750000000000003,0.01125000000000001,856020231
2,1,P01_04,4,0.030000000000000013,53,0.009999999999999981,0.02000000000000003,3670486931
2,1,P01_04,4,0.030000000000000013,54,0.005625000000000005,0.024375000000000008,577676558
2,1,P01_04,4,0.030000000000000013,55,0.009375000000000022,0.02062499999999999,3468144724
2,1,P01_04,4,0.030000000000000013,56,0.004375000000000004,0.02562500000000001,3170176370
2,1,P01_04,4,0.030000000000000013,57,0.0,0.030000000000000013,327982097
2,1,P01_04,4,0.030000000000000013,58,0.004999999999999977,0.025000000000000036,1624353677
2,1,P01_04,4,0.030000000000000013,59,0.006875000000000006,0.023125000000000007,4163703123
2,1,P01_04,4,0.030000000000000013,60,0.00874999999999998,0.021250000000000033,2772016547
2,1,P01_04,4,0.030000000000000013,61,0.015000000000000013,0.015,1682483181
2,1,P01_04,4,0.030000000000000013,62,0.009375000000000008,0.020625000000000004,2115551788
2,1,P01_04,4,0.030000000000000013,63,0.005624999999999991,0.02437500000000002,3519683135
2,1,P01_04,4,0.030000000000000013,64,0.003750000000000017,0.026249999999999996,2059492596
2,1,P01_04,4,0.030000000000000013,65,0.016875000000000015,0.013124999999999998,365208993
2,1,P01_04,4,0.030000000000000013,66,0.01125000000000001,0.018750000000000003,140047575
2,1,P01_04,4,0.030000000000000013,67,0.009374999999999994,0.02062500000000002,1921276889
2,1,P01_04,4,0.030000000000000013,68,0.0006249999999999728,0.02937500000000004,999102666
2,1,P01_04,4,0.030000000000000013,69,0.004375000000000004,0.02562500000000001,2482169578
2,1,P01_04,4,0.030000000000000013,70,-0.0018750000000000017,0.031875000000000014,1347030742
2,1,P01_04,4,0.030000000000000013,71,0.011250000000000024,0.01874999999999999,2984427663
2,1,P01_04,4,0.030000000000000013,72,0.0049999999999999906,0.025000000000000022,3378518955
2,1,P01_04,4,0.030000000000000013,73,0.0012500000000000011,0.02875000000000001,857750449
2,1,P01_04,4,0.030000000000000013,74,0.013749999999999998,0.016250000000000014,817432661
2,1,P01_04,4,0.030000000000000013,75,0.013750000000000012,0.01625,2044574063
2,1,P01_04,4,0.030000000000000013,76,0.003124999999999975,0.026875000000000038,3271823778
2,1,P01_04,4,0.030000000000000013,77,0.0006249999999999867,0.029375000000000026,2907664818
2,1,P01_04,4,0.030000000000000013,78,0.007500000000000007,0.022500000000000006,3025983111
2,1,P01_04,4,0.030000000000000013,79,0.006249999999999992,0.02375000000000002,769542343
2,1,P01_04,4,0.030000000000000013,80,0.002500000000000016,0.027499999999999997,272903344
2,1,P01_04,4,0.030000000000000013,81,0.009374999999999994,0.02062500000000002,2271106760
2,1,P01_04,4,0.030000000000000013,82,0.0625,-0.03249999999999999,4274141911
2,1,P01_04,4,0.030000000000000013,83,0.0,0.030000000000000013,1915301075
2,1,P01_04,4,0.030000000000000013,84,0.00687500000000002,0.023124999999999993,3818662034
2,1,P01_04,4,0.030000000000000013,85,0.012500000000000011,0.0175,2243967558
2,1,P01_04,4,0.030000000000000013,86,0.005000000000000018,0.024999999999999994,155646426
2,1,P01_04,4,0.030000000000000013,87,0.00687500000000002,0.023124999999999993,493278634
2,1,P01_04,4,0.030000000000000013,88,0.048125000000000015,-0.018125000000000002,2857664305
2,1,P01_04,4,0.030000000000000013,89,-0.0018750000000000017,0.031875000000000014,1163646550
2,1,P01_04,4,0.030000000000000013,90,0.05687499999999998,-0.02687499999999997,652559510
2,1,P01_04,4,0.030000000000000013,91,0.011250000000000038,0.018749999999999975,3129950368
2,1,P01_04,4,0.030000000000000013,92,0.007500000000000034,0.02249999999999998,1168691127
2,1,P01_04,4,0.030000000000000013,93,0.02124999999999999,0.008750000000000022,3129164848
2,1,P01_04,4,0.030000000000000013,94,-0.0006249999999999728,0.030624999999999986,626528346
2,1,P01_04,4,0.030000000000000013,95,0.009375000000000008,0.020625000000000004,103897012
2,1,P01_04,4,0.030000000000000013,96,0.022500000000000006,0.007500000000000007,839099979
2,1,P01_04,4,0.030000000000000013,97,-0.0050000000000000044,0.03500000000000002,3835612950
2,1,P01_04,4,0.030000000000000013,98,0.027499999999999983,0.00250000000000003,1786133820
2,1,P01_04,4,0.030000000000000013,99,0.024999999999999994,0.005000000000000018,2360064169
2,1,P05_08,4,-0.0012500000000000011,0,0.0031250000000000167,-0.004375000000000018,4067738996
2,1,P05_08,4,-0.0012500000000000011,1,0.005625000000000005,-0.006875000000000006,2666446486
2,1,P05_08,4,-0.0012500000000000011,2,0.005000000000000032,-0.006250000000000033,899528782
2,1,P05_08,4,-0.0012500000000000011,3,0.007499999999999979,-0.00874999999999998,774055646
2,1,P05_08,4,-0.0012500000000000011,4,-0.0006249999999999867,-0.0006250000000000144,1956708202
2,1,P05_08,4,-0.0012500000000000011,5,0.0,-0.0012500000000000011,919710316
2,1,P05_08,4,-0.0012500000000000011,6,-0.0006250000000000006,-0.0006250000000000006,29503383
2,1,P05_08,4,-0.0012500000000000011,7,0.0012499999999999872,-0.0024999999999999883,2720117314
2,1,P05_08,4,-0.0012500000000000011,8,-0.00437499999999999,0.003124999999999989,4056814545
2,1,P05_08,4,-0.0012500000000000011,9,0.0018750000000000017,-0.0031250000000000028,2347145048
2,1,P05_08,4,-0.0012500000000000011,10,-0.0012499999999999872,-1.3877787807814457e-17,1095746894
2,1,P05_08,4,-0.0012500000000000011,11,0.003750000000000017,-0.005000000000000018,1652428026
2,1,P05_08,4,-0.0012500000000000011,12,-0.006249999999999978,0.004999999999999977,75932246
2,1,P05_08,4,-0.0012500000000000011,13,0.014374999999999985,-0.015624999999999986,4040774122
2,1,P05_08,4,-0.0012500000000000011,14,0.0025000000000000022,-0.0037500000000000033,3390564215
2,1,P05_08,4,-0.0012500000000000011,15,0.0018749999999999878,-0.003124999999999989,3869875939
2,1,P05_08,4,-0.0012500000000000011,16,0.0050000000000000044,-0.0062500000000000056,1929589647
2,1,P05_08,4,-0.0012500000000000011,17,0.0006250000000000144,-0.0018750000000000155,2036251549
2,1,P05_08,4,-0.0012500000000000011,18,0.0018750000000000017,-0.0031250000000000028,194071950
2,1,P05_08,4,-0.0012500000000000011,19,0.004375000000000004,-0.005625000000000005,8411458
2,1,P05_08,4,-0.0012500000000000011,20,0.003750000000000017,-0.005000000000000018,1370719406
2,1,P05_08,4,-0.0012500000000000011,21,0.0006250000000000006,-0.0018750000000000017,1385162476
2,1,P05_08,4,-0.0012500000000000011,22,0.008125000000000007,-0.009375000000000008,3997677877
2,1,P05_08,4,-0.0012500000000000011,23,0.0006250000000000006,-0.0018750000000000017,2108057530
2,1,P05_08,4,-0.0012500000000000011,24,-0.0018750000000000017,0.0006250000000000006,3039925979
2,1,P05_08,4,-0.0012500000000000011,25,-0.0037499999999999895,0.0024999999999999883,945741117
2,1,P05_08,4,-0.0012500000000000011,26,0.0012500000000000011,-0.0025000000000000022,1486661900
2,1,P05_08,4,-0.0012500000000000011,27,-0.0006249999999999867,-0.0006250000000000144,2620867357
2,1,P05_08,4,-0.0012500000000000011,28,0.0012500000000000011,-0.0025000000000000022,844684659
2,1,P05_08,4,-0.0012500000000000011,29,-0.0012500000000000011,0.0,2079382026
2,1,P05_08,4,-0.0012500000000000011,30,0.0031250000000000305,-0.004375000000000032,3059402790
2,1,P05_08,4,-0.0012500000000000011,31,0.0006250000000000283,-0.0018750000000000294,667061061
2,1,P05_08,4,-0.0012500000000000011,32,0.00437499999999999,-0.005624999999999991,4006032746
2,1,P05_08,4,-0.0012500000000000011,33,0.0018750000000000155,-0.0031250000000000167,836391168
2,1,P05_08,4,-0.0012500000000000011,34,0.0031250000000000305,-0.004375000000000032,155097539
2,1,P05_08,4,-0.0012500000000000011,35,0.0012500000000000011,-0.0025000000000000022,2747834281
2,1,P05_08,4,-0.0012500000000000011,36,-0.003124999999999989,0.0018749999999999878,2453525831
2,1,P05_08,4,-0.0012500000000000011,37,0.003124999999999989,-0.00437499999999999,989372574
2,1,P05_08,4,-0.0012500000000000011,38,2.7755575615628914e-17,-0.0012500000000000289,1776867401
2,1,P05_08,4,-0.0012500000000000011,39,-0.0012499999999999872,-1.3877787807814457e-17,2174781196
2,1,P05_08,4,-0.0012500000000000011,40,0.005000000000000032,-0.006250000000000033,212261584
2,1,P05_08,4,-0.0012500000000000011,41,0.0006250000000000144,-0.0018750000000000155,2203902930
2,1,P05_08,4,-0.0012500000000000011,42,-0.0006250000000000006,-0.0006250000000000006,2086918809
2,1,P05_08,4,-0.0012500000000000011,43,0.008750000000000022,-0.010000000000000023,2111898171
2,1,P05_08,4,-0.0012500000000000011,44,0.004375000000000018,-0.005625000000000019,304808483
2,1,P05_08,4,-0.0012500000000000011,45,0.0050000000000000044,-0.0062500000000000056,3418513505
2,1,P05_08,4,-0.0012500000000000011,46,0.0018750000000000155,-0.0031250000000000167,2028845042
2,1,P05_08,4,-0.0012500000000000011,47,0.0006250000000000006,-0.0018750000000000017,530815236
2,1,P05_08,4,-0.0012500000000000011,48,0.006249999999999992,-0.007499999999999993,2886879910
2,1,P05_08,4,-0.0012500000000000011,49,-0.0006249999999999867,-0.0006250000000000144,2454484952
2,1,P05_08,4,-0.0012500000000000011,50,0.0031250000000000167,-0.004375000000000018,3634619936
2,1,P05_08,4,-0.0012500000000000011,51,0.0018750000000000017,-0.0031250000000000028,4072668093
2,1,P05_08,4,-0.0012500000000000011,52,1.3877787807814457e-17,-0.001250000000000015,3969753012
2,1,P05_08,4,-0.0012500000000000011,53,0.005000000000000018,-0.006250000000000019,3821432375
2,1,P05_08,4,-0.0012500000000000011,54,0.005000000000000018,-0.006250000000000019,3458163988
2,1,P05_08,4,-0.0012500000000000011,55,0.003750000000000017,-0.005000000000000018,911567835
2,1,P05_08,4,-0.0012500000000000011,56,-0.0006249999999999867,-0.0006250000000000144,1853373004
2,1,P05_08,4,-0.0012500000000000011,57,0.0018750000000000155,-0.0031250000000000167,3334384069
2,1,P05_08,4,-0.0012500000000000011,58,0.006250000000000019,-0.0075000000000000205,1931295905
2,1,P05_08,4,-0.0012500000000000011,59,-0.0006250000000000006,-0.0006250000000000006,704167485
2,1,P05_08,4,-0.0012500000000000011,60,0.0031250000000000167,-0.004375000000000018,1701261241
2,1,P05_08,4,-0.0012500000000000011,61,0.0037499999999999895,-0.0049999999999999906,2997361698
2,1,P05_08,4,-0.0012500000000000011,62,0.008125000000000007,-0.009375000000000008,3496820496
2,1,P05_08,4,-0.0012500000000000011,63,-0.0012500000000000011,0.0,1561451562
2,1,P05_08,4,-0.0012500000000000011,64,1.3877787807814457e-17,-0.001250000000000015,3418975934
2,1,P05_08,4,-0.0012500000000000011,65,0.0018750000000000294,-0.0031250000000000305,3792480839
2,1,P05_08,4,-0.0012500000000000011,66,0.00687500000000002,-0.008125000000000021,3338119560
2,1,P05_08,4,-0.0012500000000000011,67,0.0031250000000000167,-0.004375000000000018,2374321742
2,1,P05_08,4,-0.0012500000000000011,68,0.003750000000000031,-0.005000000000000032,2018342826
2,1,P05_08,4,-0.0012500000000000011,69,0.0006250000000000144,-0.0018750000000000155,1180442698
2,1,P05_08,4,-0.0012500000000000011,70,0.010000000000000009,-0.01125000000000001,1386479783
2,1,P05_08,4,-0.0012500000000000011,71,-0.0006249999999999867,-0.0006250000000000144,3017808330
2,1,P05_08,4,-0.0012500000000000011,72,0.008750000000000008,-0.010000000000000009,908138457
2,1,P05_08,4,-0.0012500000000000011,73,0.0031250000000000167,-0.004375000000000018,2449206717
2,1,P05_08,4,-0.0012500000000000011,74,0.006249999999999992,-0.007499999999999993,2891561325
2,1,P05_08,4,-0.0012500000000000011,75,-0.0012499999999999872,-1.3877787807814457e-17,325385220
2,1,P05_08,4,-0.0012500000000000011,76,0.008124999999999993,-0.009374999999999994,1517274520
2,1,P05_08,4,-0.0012500000000000011,77,0.0050000000000000044,-0.0062500000000000056,2211344376
2,1,P05_08,4,-0.0012500000000000011,78,-0.0024999999999999883,0.0012499999999999872,2348102562
2,1,P05_08,4,-0.0012500000000000011,79,-0.0012500000000000011,0.0,3813179558
2,1,P05_08,4,-0.0012500000000000011,80,-0.003124999999999975,0.001874999999999974,1237476222
2,1,P05_08,4,-0.0012500000000000011,81,0.00250000000000003,-0.003750000000000031,2469035618
2,1,P05_08,4,-0.0012500000000000011,82,0.0050000000000000044,-0.0062500000000000056,3341584507
2,1,P05_08,4,-0.0012500000000000011,83,0.0006250000000000283,-0.0018750000000000294,1509452614
2,1,P05_08,4,-0.0012500000000000011,84,0.0018750000000000294,-0.0031250000000000305,1477269860
2,1,P05_08,4,-0.0012500000000000011,85,0.0006250000000000006,-0.0018750000000000017,3863031202
2,1,P05_08,4,-0.0012500000000000011,86,-0.0006249999999999867,-0.0006250000000000144,1084821705
2,1,P05_08,4,-0.0012500000000000011,87,0.008125000000000021,-0.009375000000000022,3358197640
2,1,P05_08,4,-0.0012500000000000011,88,-0.0037499999999999895,0.0024999999999999883,450418653
2,1,P05_08,4,-0.0012500000000000011,89,0.0037500000000000033,-0.0050000000000000044,3899834458
2,1,P05_08,4,-0.0012500000000000011,90,0.004374999999999976,-0.005624999999999977,3048472828
2,1,P05_08,4,-0.0012500000000000011,91,0.0049999999999999906,-0.006249999999999992,3553289443
2,1,P05_08,4,-0.0012500000000000011,92,0.001250000000000015,-0.002500000000000016,2932058224
2,1,P05_08,4,-0.0012500000000000011,93,1.3877787807814457e-17,-0.001250000000000015,4107932913
2,1,P05_08,4,-0.0012500000000000011,94,0.0050000000000000044,-0.0062500000000000056,3928320584
2,1,P05_08,4,-0.0012500000000000011,95,0.0006250000000000144,-0.0018750000000000155,2533062409
2,1,P05_08,4,-0.0012500000000000011,96,0.004375000000000018,-0.005625000000000019,3741207722
2,1,P05_08,4,-0.0012500000000000011,97,2.7755575615628914e-17,-0.0012500000000000289,3309926599
2,1,P05_08,4,-0.0012500000000000011,98,0.0012500000000000011,-0.0025000000000000022,1999279597
2,1,P05_08,4,-0.0012500000000000011,99,0.001250000000000015,-0.002500000000000016,689332045
2,2,P01_04,4,0.02500000000000001,0,0.011249999999999982,0.013750000000000026,3004800067
2,2,P01_04,4,0.02500000000000001,1,0.028124999999999997,-0.003124999999999989,97713580
2,2,P01_04,4,0.02500000000000001,2,0.013749999999999984,0.011250000000000024,1810236029
2,2,P01_04,4,0.02500000000000001,3,0.02499999999999998,2.7755575615628914e-17,1021282625
2,2,P01_04,4,0.02500000000000001,4,0.021250000000000005,0.0037500000000000033,3017791554
2,2,P01_04,4,0.02500000000000001,5,0.03624999999999999,-0.011249999999999982,2612275516
2,2,P01_04,4,0.02500000000000001,6,0.012499999999999983,0.012500000000000025,3080645461
2,2,P01_04,4,0.02500000000000001,7,0.013125000000000012,0.011874999999999997,3871261922
2,2,P01_04,4,0.02500000000000001,8,0.005000000000000018,0.01999999999999999,1133560236
2,2,P01_04,4,0.02500000000000001,9,0.012499999999999997,0.012500000000000011,3260288736
2,2,P01_04,4,0.02500000000000001,10,0.012499999999999997,0.012500000000000011,2416644254
2,2,P01_04,4,0.02500000000000001,11,0.008124999999999993,0.016875000000000015,2438925549
2,2,P01_04,4,0.02500000000000001,12,0.0018750000000000294,0.02312499999999998,2098549713
2,2,P01_04,4,0.02500000000000001,13,0.016875000000000015,0.008124999999999993,605337568
2,2,P01_04,4,0.02500000000000001,14,0.008749999999999994,0.016250000000000014,2511704576
2,2,P01_04,4,0.02500000000000001,15,0.020000000000000004,0.0050000000000000044,1878509909
2,2,P01_04,4,0.02500000000000001,16,-0.0006249999999999867,0.025624999999999995,2888445734
2,2,P01_04,4,0.02500000000000001,17,0.016875,0.008125000000000007,415601343
2,2,P01_04,4,0.02500000000000001,18,0.008124999999999993,0.016875000000000015,60867050
2,2,P01_04,4,0.02500000000000001,19,0.010624999999999982,0.014375000000000027,1402213823
2,2,P01_04,4,0.02500000000000001,20,-0.0024999999999999883,0.027499999999999997,2715020523
2,2,P01_04,4,0.02500000000000001,21,0.015625,0.009375000000000008,1515736670
2,2,P01_04,4,0.02500000000000001,22,0.046874999999999986,-0.021874999999999978,1263789619
2,2,P01_04,4,0.02500000000000001,23,0.02812500000000001,-0.0031250000000000028,2505318492
2,2,P01_04,4,0.02500000000000001,24,0.011249999999999968,0.01375000000000004,2871750102
2,2,P01_04,4,0.02500000000000001,25,0.05312499999999999,-0.028124999999999983,936721388
2,2,P01_04,4,0.02500000000000001,26,0.023125000000000007,0.0018750000000000017,1126334176
2,2,P01_04,4,0.02500000000000001,27,0.02624999999999998,-0.0012499999999999734,1976747648
2,2,P01_04,4,0.02500000000000001,28,0.038125000000000006,-0.013124999999999998,1021457076
2,2,P01_04,4,0.02500000000000001,29,0.00874999999999998,0.01625000000000003,2886763896
2,2,P01_04,4,0.02500000000000001,30,0.02249999999999998,0.00250000000000003,3494985188
2,2,P01_04,4,0.02500000000000001,31,0.006250000000000019,0.01874999999999999,3703362533
2,2,P01_04,4,0.02500000000000001,32,0.016875,0.008125000000000007,1089650348
2,2,P01_04,4,0.02500000000000001,33,0.024999999999999994,1.3877787807814457e-17,2406983815
2,2,P01_04,4,0.02500000000000001,34,0.021250000000000005,0.0037500000000000033,2558851853
2,2,P01_04,4,0.02500000000000001,35,0.01937499999999999,0.005625000000000019,1074991355
2,2,P01_04,4,0.02500000000000001,36,0.026874999999999982,-0.001874999999999974,2789942756
2,2,P01_04,4,0.02500000000000001,37,0.014374999999999985,0.010625000000000023,118634754
2,2,P01_04,4,0.02500000000000001,38,0.0018750000000000017,0.023125000000000007,2748505852
2,2,P01_04,4,0.02500000000000001,39,0.05499999999999999,-0.029999999999999985,1583605988
2,2,P01_04,4,0.02500000000000001,40,0.05750000000000001,-0.0325,3055358580
2,2,P01_04,4,0.02500000000000001,41,0.03312499999999999,-0.00812499999999998,3881870507
2,2,P01_04,4,0.02500000000000001,42,0.027500000000000017,-0.002500000000000009,348685694
2,2,P01_04,4,0.02500000000000001,43,0.046875,-0.02187499999999999,3552389382
2,2,P01_04,4,0.02500000000000001,44,0.018125000000000016,0.006874999999999992,1200987231
2,2,P01_04,4,0.02500000000000001,45,0.017499999999999974,0.007500000000000034,2458882911
2,2,P01_04,4,0.02500000000000001,46,0.012500000000000025,0.012499999999999983,352544278
2,2,P01_04,4,0.02500000000000001,47,0.02437500000000002,0.0006249999999999867,3292356187
2,2,P01_04,4,0.02500000000000001,48,0.02562499999999998,-0.0006249999999999728,3271030428
2,2,P01_04,4,0.02500000000000001,49,0.012499999999999997,0.012500000000000011,930748381
2,2,P01_04,4,0.02500000000000001,50,0.005625000000000005,0.019375000000000003,561979741
2,2,P01_04,4,0.02500000000000001,51,0.01187500000000001,0.013124999999999998,2594895081
2,2,P01_04,4,0.02500000000000001,52,0.007499999999999993,0.017500000000000016,1729856175
2,2,P01_04,4,0.02500000000000001,53,0.01062500000000001,0.014374999999999999,3546470945
2,2,P01_04,4,0.02500000000000001,54,0.005624999999999991,0.019375000000000017,3817256074
2,2,P01_04,4,0.02500000000000001,55,0.024999999999999994,1.3877787807814457e-17,3940408164
2,2,P01_04,4,0.02500000000000001,56,0.032500000000000015,-0.007500000000000007,1455774421
2,2,P01_04,4,0.02500000000000001,57,0.021249999999999977,0.003750000000000031,1076408551
2,2,P01_04,4,0.02500000000000001,58,0.013749999999999984,0.011250000000000024,2217458450
2,2,P01_04,4,0.02500000000000001,59,0.0037500000000000033,0.021250000000000005,2602896345
2,2,P01_04,4,0.02500000000000001,60,0.01999999999999999,0.005000000000000018,2241880904
2,2,P01_04,4,0.02500000000000001,61,0.014999999999999986,0.010000000000000023,3182750050
2,2,P01_04,4,0.02500000000000001,62,0.015625,0.009375000000000008,4200618137
2,2,P01_04,4,0.02500000000000001,63,0.011249999999999996,0.013750000000000012,992785369
2,2,P01_04,4,0.02500000000000001,64,0.0031250000000000167,0.02187499999999999,1738274316
2,2,P01_04,4,0.02500000000000001,65,0.009999999999999981,0.015000000000000027,1303521801
2,2,P01_04,4,0.02500000000000001,66,0.021250000000000005,0.0037500000000000033,1916667511
2,2,P01_04,4,0.02500000000000001,67,0.01374999999999997,0.011250000000000038,2039240338
2,2,P01_04,4,0.02500000000000001,68,0.009374999999999994,0.015625000000000014,1319936060
2,2,P01_04,4,0.02500000000000001,69,0.03687500000000002,-0.01187500000000001,2868537033
2,2,P01_04,4,0.02500000000000001,70,0.02312499999999998,0.0018750000000000294,2730561709
2,2,P01_04,4,0.02500000000000001,71,0.019374999999999996,0.005625000000000012,2924488719
2,2,P01_04,4,0.02500000000000001,72,0.03437500000000002,-0.009375000000000008,1612302797
2,2,P01_04,4,0.02500000000000001,73,0.0050000000000000044,0.020000000000000004,1587631092
2,2,P01_04,4,0.02500000000000001,74,0.038749999999999965,-0.013749999999999957,4076361295
2,2,P01_04,4,0.02500000000000001,75,0.008750000000000008,0.01625,3696256837
2,2,P01_04,4,0.02500000000000001,76,0.009999999999999995,0.015000000000000013,3841975166
2,2,P01_04,4,0.02500000000000001,77,0.013125000000000012,0.011874999999999997,3908846330
2,2,P01_04,4,0.02500000000000001,78,0.006875000000000006,0.018125000000000002,1264069091
2,2,P01_04,4,0.02500000000000001,79,-0.0006250000000000144,0.025625000000000023,4053104565
2,2,P01_04,4,0.02500000000000001,80,0.012500000000000011,0.012499999999999997,1994644862
2,2,P01_04,4,0.02500000000000001,81,0.014375000000000013,0.010624999999999996,1540768161
2,2,P01_04,4,0.02500000000000001,82,0.015,0.010000000000000009,1631878586
2,2,P01_04,4,0.02500000000000001,83,0.02749999999999997,-0.0024999999999999606,3427829081
2,2,P01_04,4,0.02500000000000001,84,0.016875,0.008125000000000007,2358117741
2,2,P01_04,4,0.02500000000000001,85,0.02562500000000001,-0.0006250000000000006,3451898104
2,2,P01_04,4,0.02500000000000001,86,0.029375000000000012,-0.004375000000000004,4146360169
2,2,P01_04,4,0.02500000000000001,87,0.006249999999999964,0.018750000000000044,3670281044
