task,model,fold,seed,protected_rank,active_rank,status,protected_coordinates,random_sets_sha256,basis_sha256,recovery_status,subject_id,session,BA,trials
OpenBMI_ERP,B1_SAME_SCALE_63,4,0,4,20,VALID,"[7, 8, 9, 10]",deabafe1e518bcc1f3a4320575f3dfb1f0ce64c4347f15059db338f460bb525d,df52dc2f0e0b93f12d3e3d6d06bfdd1d99fa961a58d819726388ce1521380c15,PASS,54,S1,0.5136363636363637,1980
OpenBMI_ERP,B1_SAME_SCALE_63,4,0,4,20,VALID,"[7, 8, 9, 10]",deabafe1e518bcc1f3a4320575f3dfb1f0ce64c4347f15059db338f460bb525d,df52dc2f0e0b93f12d3e3d6d06bfdd1d99fa961a58d819726388ce1521380c15,PASS,54,S2,0.5054545454545454,1980
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,4,20,VALID,"[9, 10, 11, 12]",9be66fca7399ada8c118fe2a002533eadb121757d61e8275f71ce85cbbc1fd56,cb47c3351220242ee31e4ba1619434c630b3ee1506755d87ff4ebc18ef4cfda8,PASS,4,S1,0.8999999999999999,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,4,20,VALID,"[9, 10, 11, 12]",9be66fca7399ada8c118fe2a002533eadb121757d61e8275f71ce85cbbc1fd56,cb47c3351220242ee31e4ba1619434c630b3ee1506755d87ff4ebc18ef4cfda8,PASS,4,S2,1.0,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,4,20,VALID,"[9, 10, 11, 12]",9be66fca7399ada8c118fe2a002533eadb121757d61e8275f71ce85cbbc1fd56,cb47c3351220242ee31e4ba1619434c630b3ee1506755d87ff4ebc18ef4cfda8,PASS,12,S1,0.97,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,4,20,VALID,"[9, 10, 11, 12]",9be66fca7399ada8c118fe2a002533eadb121757d61e8275f71ce85cbbc1fd56,cb47c3351220242ee31e4ba1619434c630b3ee1506755d87ff4ebc18ef4cfda8,PASS,12,S2,0.8300000000000001,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,4,20,VALID,"[9, 10, 11, 12]",9be66fca7399ada8c118fe2a002533eadb121757d61e8275f71ce85cbbc1fd56,cb47c3351220242ee31e4ba1619434c630b3ee1506755d87ff4ebc18ef4cfda8,PASS,13,S1,0.5900000000000001,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,4,20,VALID,"[9, 10, 11, 12]",9be66fca7399ada8c118fe2a002533eadb121757d61e8275f71ce85cbbc1fd56,cb47c3351220242ee31e4ba1619434c630b3ee1506755d87ff4ebc18ef4cfda8,PASS,13,S2,0.48,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,4,20,VALID,"[9, 10, 11, 12]",9be66fca7399ada8c118fe2a002533eadb121757d61e8275f71ce85cbbc1fd56,cb47c3351220242ee31e4ba1619434c630b3ee1506755d87ff4ebc18ef4cfda8,PASS,17,S1,0.6900000000000001,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,4,20,VALID,"[9, 10, 11, 12]",9be66fca7399ada8c118fe2a002533eadb121757d61e8275f71ce85cbbc1fd56,cb47c3351220242ee31e4ba1619434c630b3ee1506755d87ff4ebc18ef4cfda8,PASS,17,S2,0.7200000000000001,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,4,20,VALID,"[9, 10, 11, 12]",9be66fca7399ada8c118fe2a002533eadb121757d61e8275f71ce85cbbc1fd56,cb47c3351220242ee31e4ba1619434c630b3ee1506755d87ff4ebc18ef4cfda8,PASS,18,S1,0.94,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,4,20,VALID,"[9, 10, 11, 12]",9be66fca7399ada8c118fe2a002533eadb121757d61e8275f71ce85cbbc1fd56,cb47c3351220242ee31e4ba1619434c630b3ee1506755d87ff4ebc18ef4cfda8,PASS,18,S2,0.99,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,4,20,VALID,"[9, 10, 11, 12]",9be66fca7399ada8c118fe2a002533eadb121757d61e8275f71ce85cbbc1fd56,cb47c3351220242ee31e4ba1619434c630b3ee1506755d87ff4ebc18ef4cfda8,PASS,24,S1,0.61,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,4,20,VALID,"[9, 10, 11, 12]",9be66fca7399ada8c118fe2a002533eadb121757d61e8275f71ce85cbbc1fd56,cb47c3351220242ee31e4ba1619434c630b3ee1506755d87ff4ebc18ef4cfda8,PASS,24,S2,0.46,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,4,20,VALID,"[9, 10, 11, 12]",9be66fca7399ada8c118fe2a002533eadb121757d61e8275f71ce85cbbc1fd56,cb47c3351220242ee31e4ba1619434c630b3ee1506755d87ff4ebc18ef4cfda8,PASS,25,S1,0.88,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,4,20,VALID,"[9, 10, 11, 12]",9be66fca7399ada8c118fe2a002533eadb121757d61e8275f71ce85cbbc1fd56,cb47c3351220242ee31e4ba1619434c630b3ee1506755d87ff4ebc18ef4cfda8,PASS,25,S2,0.74,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,4,20,VALID,"[9, 10, 11, 12]",9be66fca7399ada8c118fe2a002533eadb121757d61e8275f71ce85cbbc1fd56,cb47c3351220242ee31e4ba1619434c630b3ee1506755d87ff4ebc18ef4cfda8,PASS,29,S1,0.84,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,4,20,VALID,"[9, 10, 11, 12]",9be66fca7399ada8c118fe2a002533eadb121757d61e8275f71ce85cbbc1fd56,cb47c3351220242ee31e4ba1619434c630b3ee1506755d87ff4ebc18ef4cfda8,PASS,29,S2,0.77,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,4,20,VALID,"[9, 10, 11, 12]",9be66fca7399ada8c118fe2a002533eadb121757d61e8275f71ce85cbbc1fd56,cb47c3351220242ee31e4ba1619434c630b3ee1506755d87ff4ebc18ef4cfda8,PASS,36,S1,1.0,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,4,20,VALID,"[9, 10, 11, 12]",9be66fca7399ada8c118fe2a002533eadb121757d61e8275f71ce85cbbc1fd56,cb47c3351220242ee31e4ba1619434c630b3ee1506755d87ff4ebc18ef4cfda8,PASS,36,S2,1.0,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,4,20,VALID,"[9, 10, 11, 12]",9be66fca7399ada8c118fe2a002533eadb121757d61e8275f71ce85cbbc1fd56,cb47c3351220242ee31e4ba1619434c630b3ee1506755d87ff4ebc18ef4cfda8,PASS,37,S1,0.86,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,4,20,VALID,"[9, 10, 11, 12]",9be66fca7399ada8c118fe2a002533eadb121757d61e8275f71ce85cbbc1fd56,cb47c3351220242ee31e4ba1619434c630b3ee1506755d87ff4ebc18ef4cfda8,PASS,37,S2,0.9099999999999999,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,4,20,VALID,"[9, 10, 11, 12]",9be66fca7399ada8c118fe2a002533eadb121757d61e8275f71ce85cbbc1fd56,cb47c3351220242ee31e4ba1619434c630b3ee1506755d87ff4ebc18ef4cfda8,PASS,39,S1,0.67,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,4,20,VALID,"[9, 10, 11, 12]",9be66fca7399ada8c118fe2a002533eadb121757d61e8275f71ce85cbbc1fd56,cb47c3351220242ee31e4ba1619434c630b3ee1506755d87ff4ebc18ef4cfda8,PASS,39,S2,0.76,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,4,20,VALID,"[9, 10, 11, 12]",9be66fca7399ada8c118fe2a002533eadb121757d61e8275f71ce85cbbc1fd56,cb47c3351220242ee31e4ba1619434c630b3ee1506755d87ff4ebc18ef4cfda8,PASS,42,S1,0.85,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,4,20,VALID,"[9, 10, 11, 12]",9be66fca7399ada8c118fe2a002533eadb121757d61e8275f71ce85cbbc1fd56,cb47c3351220242ee31e4ba1619434c630b3ee1506755d87ff4ebc18ef4cfda8,PASS,42,S2,0.51,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,4,20,VALID,"[9, 10, 11, 12]",9be66fca7399ada8c118fe2a002533eadb121757d61e8275f71ce85cbbc1fd56,cb47c3351220242ee31e4ba1619434c630b3ee1506755d87ff4ebc18ef4cfda8,PASS,51,S1,0.56,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,4,20,VALID,"[9, 10, 11, 12]",9be66fca7399ada8c118fe2a002533eadb121757d61e8275f71ce85cbbc1fd56,cb47c3351220242ee31e4ba1619434c630b3ee1506755d87ff4ebc18ef4cfda8,PASS,51,S2,0.33,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,4,20,VALID,"[9, 10, 11, 12]",9be66fca7399ada8c118fe2a002533eadb121757d61e8275f71ce85cbbc1fd56,cb47c3351220242ee31e4ba1619434c630b3ee1506755d87ff4ebc18ef4cfda8,PASS,54,S1,0.68,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,4,20,VALID,"[9, 10, 11, 12]",9be66fca7399ada8c118fe2a002533eadb121757d61e8275f71ce85cbbc1fd56,cb47c3351220242ee31e4ba1619434c630b3ee1506755d87ff4ebc18ef4cfda8,PASS,54,S2,0.6799999999999999,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,4,20,VALID,"[8, 9, 10, 11]",543c2071ce75a8740a42490b430b3ef87febf37977c38e73fe13fbe405c132dc,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,PASS,4,S1,0.99,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,4,20,VALID,"[8, 9, 10, 11]",543c2071ce75a8740a42490b430b3ef87febf37977c38e73fe13fbe405c132dc,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,PASS,4,S2,1.0,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,4,20,VALID,"[8, 9, 10, 11]",543c2071ce75a8740a42490b430b3ef87febf37977c38e73fe13fbe405c132dc,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,PASS,12,S1,0.92,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,4,20,VALID,"[8, 9, 10, 11]",543c2071ce75a8740a42490b430b3ef87febf37977c38e73fe13fbe405c132dc,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,PASS,12,S2,0.85,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,4,20,VALID,"[8, 9, 10, 11]",543c2071ce75a8740a42490b430b3ef87febf37977c38e73fe13fbe405c132dc,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,PASS,13,S1,0.83,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,4,20,VALID,"[8, 9, 10, 11]",543c2071ce75a8740a42490b430b3ef87febf37977c38e73fe13fbe405c132dc,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,PASS,13,S2,0.58,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,4,20,VALID,"[8, 9, 10, 11]",543c2071ce75a8740a42490b430b3ef87febf37977c38e73fe13fbe405c132dc,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,PASS,17,S1,0.71,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,4,20,VALID,"[8, 9, 10, 11]",543c2071ce75a8740a42490b430b3ef87febf37977c38e73fe13fbe405c132dc,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,PASS,17,S2,0.78,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,4,20,VALID,"[8, 9, 10, 11]",543c2071ce75a8740a42490b430b3ef87febf37977c38e73fe13fbe405c132dc,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,PASS,18,S1,0.95,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,4,20,VALID,"[8, 9, 10, 11]",543c2071ce75a8740a42490b430b3ef87febf37977c38e73fe13fbe405c132dc,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,PASS,18,S2,1.0,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,4,20,VALID,"[8, 9, 10, 11]",543c2071ce75a8740a42490b430b3ef87febf37977c38e73fe13fbe405c132dc,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,PASS,24,S1,0.76,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,4,20,VALID,"[8, 9, 10, 11]",543c2071ce75a8740a42490b430b3ef87febf37977c38e73fe13fbe405c132dc,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,PASS,24,S2,0.6599999999999999,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,4,20,VALID,"[8, 9, 10, 11]",543c2071ce75a8740a42490b430b3ef87febf37977c38e73fe13fbe405c132dc,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,PASS,25,S1,0.91,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,4,20,VALID,"[8, 9, 10, 11]",543c2071ce75a8740a42490b430b3ef87febf37977c38e73fe13fbe405c132dc,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,PASS,25,S2,0.8300000000000001,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,4,20,VALID,"[8, 9, 10, 11]",543c2071ce75a8740a42490b430b3ef87febf37977c38e73fe13fbe405c132dc,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,PASS,29,S1,0.8200000000000001,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,4,20,VALID,"[8, 9, 10, 11]",543c2071ce75a8740a42490b430b3ef87febf37977c38e73fe13fbe405c132dc,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,PASS,29,S2,0.79,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,4,20,VALID,"[8, 9, 10, 11]",543c2071ce75a8740a42490b430b3ef87febf37977c38e73fe13fbe405c132dc,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,PASS,36,S1,0.91,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,4,20,VALID,"[8, 9, 10, 11]",543c2071ce75a8740a42490b430b3ef87febf37977c38e73fe13fbe405c132dc,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,PASS,36,S2,0.88,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,4,20,VALID,"[8, 9, 10, 11]",543c2071ce75a8740a42490b430b3ef87febf37977c38e73fe13fbe405c132dc,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,PASS,37,S1,0.9099999999999999,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,4,20,VALID,"[8, 9, 10, 11]",543c2071ce75a8740a42490b430b3ef87febf37977c38e73fe13fbe405c132dc,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,PASS,37,S2,0.96,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,4,20,VALID,"[8, 9, 10, 11]",543c2071ce75a8740a42490b430b3ef87febf37977c38e73fe13fbe405c132dc,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,PASS,39,S1,0.86,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,4,20,VALID,"[8, 9, 10, 11]",543c2071ce75a8740a42490b430b3ef87febf37977c38e73fe13fbe405c132dc,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,PASS,39,S2,0.9,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,4,20,VALID,"[8, 9, 10, 11]",543c2071ce75a8740a42490b430b3ef87febf37977c38e73fe13fbe405c132dc,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,PASS,42,S1,0.92,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,4,20,VALID,"[8, 9, 10, 11]",543c2071ce75a8740a42490b430b3ef87febf37977c38e73fe13fbe405c132dc,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,PASS,42,S2,0.52,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,4,20,VALID,"[8, 9, 10, 11]",543c2071ce75a8740a42490b430b3ef87febf37977c38e73fe13fbe405c132dc,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,PASS,51,S1,0.74,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,4,20,VALID,"[8, 9, 10, 11]",543c2071ce75a8740a42490b430b3ef87febf37977c38e73fe13fbe405c132dc,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,PASS,51,S2,0.64,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,4,20,VALID,"[8, 9, 10, 11]",543c2071ce75a8740a42490b430b3ef87febf37977c38e73fe13fbe405c132dc,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,PASS,54,S1,0.55,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,4,20,VALID,"[8, 9, 10, 11]",543c2071ce75a8740a42490b430b3ef87febf37977c38e73fe13fbe405c132dc,dc80a06f0f670e8cc0580a814f6aef85527233bb6cbd3b84ba7c3bfa4e526455,PASS,54,S2,0.7,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,4,20,VALID,"[10, 11, 12, 13]",43cae89b60fb61f6dacc991fcd9e2ba584e90626cff2aaf6a5c3d5fbe45e7f65,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,PASS,4,S1,0.83,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,4,20,VALID,"[10, 11, 12, 13]",43cae89b60fb61f6dacc991fcd9e2ba584e90626cff2aaf6a5c3d5fbe45e7f65,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,PASS,4,S2,0.79,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,4,20,VALID,"[10, 11, 12, 13]",43cae89b60fb61f6dacc991fcd9e2ba584e90626cff2aaf6a5c3d5fbe45e7f65,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,PASS,12,S1,0.85,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,4,20,VALID,"[10, 11, 12, 13]",43cae89b60fb61f6dacc991fcd9e2ba584e90626cff2aaf6a5c3d5fbe45e7f65,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,PASS,12,S2,0.74,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,4,20,VALID,"[10, 11, 12, 13]",43cae89b60fb61f6dacc991fcd9e2ba584e90626cff2aaf6a5c3d5fbe45e7f65,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,PASS,13,S1,0.6,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,4,20,VALID,"[10, 11, 12, 13]",43cae89b60fb61f6dacc991fcd9e2ba584e90626cff2aaf6a5c3d5fbe45e7f65,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,PASS,13,S2,0.45,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,4,20,VALID,"[10, 11, 12, 13]",43cae89b60fb61f6dacc991fcd9e2ba584e90626cff2aaf6a5c3d5fbe45e7f65,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,PASS,17,S1,0.6500000000000001,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,4,20,VALID,"[10, 11, 12, 13]",43cae89b60fb61f6dacc991fcd9e2ba584e90626cff2aaf6a5c3d5fbe45e7f65,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,PASS,17,S2,0.67,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,4,20,VALID,"[10, 11, 12, 13]",43cae89b60fb61f6dacc991fcd9e2ba584e90626cff2aaf6a5c3d5fbe45e7f65,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,PASS,18,S1,0.86,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,4,20,VALID,"[10, 11, 12, 13]",43cae89b60fb61f6dacc991fcd9e2ba584e90626cff2aaf6a5c3d5fbe45e7f65,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,PASS,18,S2,0.86,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,4,20,VALID,"[10, 11, 12, 13]",43cae89b60fb61f6dacc991fcd9e2ba584e90626cff2aaf6a5c3d5fbe45e7f65,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,PASS,24,S1,0.6500000000000001,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,4,20,VALID,"[10, 11, 12, 13]",43cae89b60fb61f6dacc991fcd9e2ba584e90626cff2aaf6a5c3d5fbe45e7f65,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,PASS,24,S2,0.53,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,4,20,VALID,"[10, 11, 12, 13]",43cae89b60fb61f6dacc991fcd9e2ba584e90626cff2aaf6a5c3d5fbe45e7f65,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,PASS,25,S1,0.8099999999999999,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,4,20,VALID,"[10, 11, 12, 13]",43cae89b60fb61f6dacc991fcd9e2ba584e90626cff2aaf6a5c3d5fbe45e7f65,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,PASS,25,S2,0.67,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,4,20,VALID,"[10, 11, 12, 13]",43cae89b60fb61f6dacc991fcd9e2ba584e90626cff2aaf6a5c3d5fbe45e7f65,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,PASS,29,S1,0.62,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,4,20,VALID,"[10, 11, 12, 13]",43cae89b60fb61f6dacc991fcd9e2ba584e90626cff2aaf6a5c3d5fbe45e7f65,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,PASS,29,S2,0.7,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,4,20,VALID,"[10, 11, 12, 13]",43cae89b60fb61f6dacc991fcd9e2ba584e90626cff2aaf6a5c3d5fbe45e7f65,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,PASS,36,S1,0.88,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,4,20,VALID,"[10, 11, 12, 13]",43cae89b60fb61f6dacc991fcd9e2ba584e90626cff2aaf6a5c3d5fbe45e7f65,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,PASS,36,S2,0.95,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,4,20,VALID,"[10, 11, 12, 13]",43cae89b60fb61f6dacc991fcd9e2ba584e90626cff2aaf6a5c3d5fbe45e7f65,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,PASS,37,S1,0.73,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,4,20,VALID,"[10, 11, 12, 13]",43cae89b60fb61f6dacc991fcd9e2ba584e90626cff2aaf6a5c3d5fbe45e7f65,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,PASS,37,S2,0.75,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,4,20,VALID,"[10, 11, 12, 13]",43cae89b60fb61f6dacc991fcd9e2ba584e90626cff2aaf6a5c3d5fbe45e7f65,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,PASS,39,S1,0.75,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,4,20,VALID,"[10, 11, 12, 13]",43cae89b60fb61f6dacc991fcd9e2ba584e90626cff2aaf6a5c3d5fbe45e7f65,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,PASS,39,S2,0.74,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,4,20,VALID,"[10, 11, 12, 13]",43cae89b60fb61f6dacc991fcd9e2ba584e90626cff2aaf6a5c3d5fbe45e7f65,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,PASS,42,S1,0.77,100
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,4,20,VALID,"[10, 11, 12, 13]",43cae89b60fb61f6dacc991fcd9e2ba584e90626cff2aaf6a5c3d5fbe45e7f65,e46de39f87c6a05a7dcdfa8056f7de1d4ced61aedbae5fd82171a9b2ed468bd5,PASS,42,S2,0.56,100
