B_subject_count,R_after,R_before,R_reduction,backtracking_multiplier,backtracking_trials,bn_max_displacement,candidate_correction_norm,cap_active,cap_norm,certificate_monotone,correction_task_ratio,dataset,epoch,final_correction_norm,fold,guard_type,h_after_max,h_after_mean,h_after_min,h_max,h_mean,h_min,h_std,harmful_subject_count,method,no_safe_step,optimizer_state_nonpollution,q_delta,q_delta_identity_abs_error,q_norm,random_direction_norm_error,raw_correction_norm,step,task_step_norm,trigger_rate
6,3.7875436120771155e-10,1.0601565847423444e-08,1.0222811486215733e-08,1.0,1,0.0,0.00015324773266911507,False,0.00028049368411302565,True,0.10927000595661433,WBCIC,2,0.00015324773266911507,1,TRUE_K4_STABLE_SUBJECT,4.390553658595309e-05,-2.2833342882222496e-05,-8.83043758221902e-05,0.0002327800029888749,-4.66697383671999e-06,-0.00015824928414076567,0.00013873976422473788,3,SSPG,False,True,6.360939153182699e-08,0.0,0.00041507312562316656,0.0,0.00015324773266911507,159,0.0014024684205651283,0.5
7,1.862908438621247e-10,1.455254139415274e-08,1.4366250550290616e-08,1.0,1,0.0,0.0001465990935685113,False,0.0002783718286082149,True,0.10532609876614872,WBCIC,2,0.0001465990935685113,1,TRUE_K4_STABLE_SUBJECT,3.6098830605624244e-05,-5.5340962717309594e-05,-0.0002016615035245195,0.00020438406500034034,-7.960911898408085e-05,-0.0004503178352024406,0.00024410863989032805,3,SSPG,False,True,1.0186776933096553e-07,1.4210854715202004e-14,0.0006948716472834349,0.0,0.0001465990935685113,160,0.0013918591430410743,0.42857142857142855
7,1.158687701341421e-09,5.627684540598921e-09,4.4689968392575e-09,1.0,1,0.0,9.126157965511084e-05,False,0.0002811098238453269,True,0.06492948443191018,WBCIC,2,9.126157965511084e-05,1,TRUE_K4_STABLE_SUBJECT,6.608229159610346e-05,-7.013764388830168e-06,-0.00015349467867054045,0.00019598727521952242,-5.544758096220903e-05,-0.0003200018254574388,0.00014487466251011938,2,SSPG,False,True,3.939378245831904e-08,7.105427357601002e-15,0.0004316556151024997,0.0,9.126157965511084e-05,161,0.0014055491192266345,0.2857142857142857
7,3.7829919752319086e-10,3.2194433785548426e-09,2.8411441810316518e-09,1.0,1,0.0,6.899025174789131e-05,False,0.0002856710692867637,True,0.048300482033507695,WBCIC,2,6.899025174789131e-05,1,TRUE_K4_STABLE_SUBJECT,5.145963586983271e-05,-7.294635724974796e-05,-0.0001752707175910473,0.00015012029325589538,-8.723129576537758e-05,-0.00024328821746166795,0.0001228720066137612,1,SSPG,False,True,2.2536106314419158e-08,3.552713678800501e-15,0.0003266533312853426,0.0,6.899025174789131e-05,162,0.0014283553464338183,0.14285714285714285
6,0.0,0.0,0.0,0.0,0,0.0,0.0,False,0.00029190974310040475,True,0.0,WBCIC,2,0.0,1,TRUE_K4_STABLE_SUBJECT,-1.3456296073854901e-05,-0.00022529122361447662,-0.0003757260856218636,-1.3456296073854901e-05,-0.00022529122361447662,-0.0003757260856218636,0.00011345584061928093,0,SSPG,False,True,0.0,0.0,0.0,0.0,0.0,163,0.0014595487155020237,0.0
6,1.8436288051759675e-09,2.4566949363702406e-08,2.272332055852644e-08,1.0,1,0.0,0.00022921520576346666,False,0.0003029650077223778,True,0.15131464025278338,WBCIC,2,0.00022921520576346666,1,TRUE_K4_STABLE_SUBJECT,0.00010009985271608457,-6.554591891472228e-06,-7.96082240412943e-05,0.0003562222991604358,2.0978375687263906e-05,-0.00016415353456977755,0.00018127725343219936,2,SSPG,False,True,1.4740170684035547e-07,1.4210854715202004e-14,0.0006430696812458336,0.0,0.00022921520576346666,164,0.0015148250386118889,0.3333333333333333
7,4.971774103523785e-10,3.7265508012751525e-08,3.6768330602399146e-08,1.0,1,0.0,0.0002346960100112483,False,0.0002921613631770015,True,0.16066190783006534,WBCIC,2,0.0002346960100112483,1,TRUE_K4_STABLE_SUBJECT,5.899357347516343e-05,-8.775666356086731e-05,-0.00016591482562944293,0.0003887611674144864,-0.0001302597374888137,-0.0005345804383978248,0.0003615547902882099,3,SSPG,False,True,2.608585703001154e-07,2.842170943040401e-14,0.001111473306082189,0.0,0.0002346960100112483,165,0.0014608068158850074,0.42857142857142855
7,9.656101473964895e-10,2.6565063038219705e-08,2.5599452890823216e-08,1.0,1,0.0,0.00018777705554384738,False,0.0002894727513194084,True,0.12973729284567545,WBCIC,2,0.00018777705554384738,1,TRUE_K4_STABLE_SUBJECT,8.221478492487222e-05,-6.882343586767092e-05,-0.00017325161024928093,0.00043122548959217966,-0.00017747202946338803,-0.0004409695975482464,0.0002729090047068894,1,SSPG,False,True,1.8595542883304006e-07,0.0,0.0009902978781610727,0.0,0.00018777705554384738,166,0.001447363756597042,0.14285714285714285
7,3.3892492372328666e-15,2.4453493452369912e-08,2.4453490063120675e-08,1.0,1,0.0,0.00018885791359934956,False,0.0002969034481793642,True,0.12721840366451886,WBCIC,2,0.00018885791359934956,1,TRUE_K4_STABLE_SUBJECT,1.5402838471345603e-07,-7.98866749391891e-05,-0.00016654904175084084,0.0004134050686843693,-0.00011548547627171502,-0.00032241869485005736,0.00024122995091602206,2,SSPG,False,True,1.7117444883751887e-07,0.0,0.0009063652250915766,0.0,0.00018885791359934956,167,0.001484517240896821,0.2857142857142857
6,2.0043922966029746e-16,2.043252511629845e-10,2.0432505072375484e-10,1.0,1,0.0,3.856101102428511e-05,False,0.000308662885800004,True,0.024985842353116888,WBCIC,2,3.856101102428511e-05,1,TRUE_K4_STABLE_SUBJECT,3.4679032978601754e-08,-0.0002530602505430579,-0.00054125243332237,3.501358878565952e-05,-0.00024824822321534157,-0.0005414211191236973,0.00017849463620223105,1,SSPG,False,True,1.2259515624890582e-09,1.1102230246251565e-16,3.176102472934872e-05,0.0,3.856101102428511e-05,168,0.00154331442900002,0.16666666666666666
6,5.754059728690919e-11,1.9815605156736638e-08,1.975806455944973e-08,1.0,1,0.0,0.00019530195277184248,False,0.0003058340633288026,True,0.1277175934205034,WBCIC,2,0.00019530195277184248,1,TRUE_K4_STABLE_SUBJECT,1.4264427591115236e-05,-2.796989429043606e-05,-0.00011602335143834352,0.0002887477749027312,-1.4343338072819733e-08,-0.00020209755166433752,0.0001802145125111565,2,SSPG,False,True,1.1889363094041983e-07,7.105427357601002e-15,0.0006087665096856654,0.0,0.00019530195277184248,169,0.001529170316644013,0.3333333333333333
7,5.0178014521229386e-11,3.292575456725899e-08,3.287557655273776e-08,1.0,1,0.0,0.0002149678039131686,False,0.0003418216481804848,True,0.12577775869810548,WBCIC,2,0.0002149678039131686,1,TRUE_K4_STABLE_SUBJECT,1.874156077974476e-05,-0.00013897778990212828,-0.0003199054335709661,0.00035298490547575057,-0.00017716111324261874,-0.0006945419008843601,0.0003922130854334682,3,SSPG,False,True,2.3048028197081294e-07,0.0,0.0010721608996391296,0.0,0.0002149678039131686,170,0.0017091082409024239,0.42857142857142855
7,2.6450228673979836e-09,4.01220283663406e-08,3.747700549894262e-08,1.0,1,0.0,0.00022812074166722596,False,0.00033164212945848706,True,0.13757042390223873,WBCIC,2,0.00022812074166722596,1,TRUE_K4_STABLE_SUBJECT,0.00013607041910290718,-9.590460831532255e-05,-0.00024787214351817966,0.0005299567710608244,-0.00022547785192728043,-0.0005711290868930519,0.0003398154804017395,1,SSPG,False,True,2.808541808008158e-07,0.0,0.0012311638565734029,0.0,0.00022812074166722596,171,0.0016582106472924352,0.14285714285714285
7,3.770178266804258e-11,3.572862894429818e-08,3.569092716163014e-08,1.0,1,0.0,0.00022618661751039326,False,0.00031356881372630597,True,0.14426601601255984,WBCIC,2,0.00022618661751039326,1,TRUE_K4_STABLE_SUBJECT,1.2112170225009322e-05,-6.908962677698582e-05,-0.0001732786768116057,0.0004959183279424906,-0.00010265803575748578,-0.0003962008631788194,0.00028279030811972916,2,SSPG,False,True,2.5010038484651886e-07,0.0,0.0011057248339056969,0.0,0.00022618661751039326,172,0.0015678440686315298,0.2857142857142857
6,1.5949930034703567e-15,2.50226020459543e-11,2.502100705295083e-11,1.0,1,0.0,1.3361611308937427e-05,False,0.00032308383379131556,True,0.008271296741865383,WBCIC,2,1.3361611308937427e-05,1,TRUE_K4_STABLE_SUBJECT,9.782615961739793e-08,-0.0002638651349116117,-0.0005306799430400133,1.2252983651706018e-05,-0.0002623663458507508,-0.0005310788983479142,0.00016890832921490073,1,SSPG,False,True,1.5013566778687704e-10,5.551115123125783e-17,1.1146630640723743e-05,0.0,1.3361611308937427e-05,173,0.0016154191689565778,0.16666666666666666
6,2.7422699666601602e-09,5.625988563906503e-08,5.351761567240487e-08,1.0,1,0.0,0.0003228253626730293,False,0.0003408173099160195,True,0.1894418817826926,WBCIC,2,0.0003228253626730293,1,TRUE_K4_STABLE_SUBJECT,0.00011700346658471972,4.629784143617144e-06,-7.022776117082685e-05,0.0005128218326717615,5.875232454854995e-05,-0.0001981953828362748,0.000256456492934376,2,SSPG,False,True,3.375592996235355e-07,0.0,0.0010456397430971265,0.0,0.0003228253626730293,174,0.0017040865495800972,0.3333333333333333
7,5.63674884546117e-10,6.713092659538233e-08,6.656725171083622e-08,1.0,1,0.0,0.0003052258107345551,False,0.00032971531618386507,True,0.18514506045230036,WBCIC,2,0.0003052258107345551,1,TRUE_K4_STABLE_SUBJECT,6.281500100158155e-05,-0.0001477952318964526,-0.00029220752185210586,0.0005020741955377162,-0.00019756310211960226,-0.0008043410489335656,0.0005049196188338101,3,SSPG,False,True,4.6991641511340276e-07,2.842170943040401e-14,0.001539568998850882,0.0,0.0003052258107345551,175,0.0016485765809193254,0.42857142857142855
7,4.044356849419728e-09,6.604339830573736e-08,6.199904145631763e-08,1.0,1,0.0,0.0002882407570723444,False,0.0003365076612681151,True,0.1713130429102988,WBCIC,2,0.0002882407570723444,1,TRUE_K4_STABLE_SUBJECT,0.00016825723287183791,-8.706855442142114e-05,-0.00024085125187411904,0.0006799292168579996,-0.00024629084509797394,-0.0006462413002736866,0.0004094586183782667,1,SSPG,False,True,4.6230383077272563e-07,8.526512829121202e-14,0.0016038801986724138,0.0,0.0002882407570723444,176,0.0016825383063405752,0.14285714285714285
7,1.7318303457969364e-09,3.95433410460555e-08,3.7811510700258566e-08,1.0,1,0.0,0.0002353479794692248,False,0.000304327835328877,True,0.15466740281242566,WBCIC,2,0.0002353479794692248,1,TRUE_K4_STABLE_SUBJECT,0.00010176376963499933,-3.16550322168041e-05,-0.00017464927805121988,0.0005180019652470946,-5.8131059631705284e-05,-0.00037665414856746793,0.00027766713174059987,2,SSPG,False,True,2.7680343350766634e-07,5.684341886080802e-14,0.0011761445784941316,0.0,0.0002353479794692248,177,0.0015216391766443849,0.2857142857142857
6,0.0,0.0,0.0,0.0,0,0.0,0.0,False,0.00030897161923348904,True,0.0,WBCIC,2,0.0,1,TRUE_K4_STABLE_SUBJECT,-2.265530201839283e-05,-0.00024090998340398073,-0.0005030609318055212,-2.265530201839283e-05,-0.00024090998340398073,-0.0005030609318055212,0.00014414459292311221,0,SSPG,False,True,0.0,0.0,0.0,0.0,0.0,178,0.0015448580961674452,0.0
6,3.470755349788135e-10,3.031478357229389e-08,2.996770803731508e-08,1.0,1,0.0,0.000229960452998057,False,0.0003043671837076545,True,0.15110725814576295,WBCIC,2,0.000229960452998057,1,TRUE_K4_STABLE_SUBJECT,3.538798773661256e-05,-1.429803523933515e-05,-5.700978363165632e-05,0.00038063660031184554,3.173983350279741e-05,-0.00014476152136921883,0.00019240961410105228,2,SSPG,False,True,1.81888694328336e-07,0.0,0.0007909552659839392,0.0,0.000229960452998057,179,0.0015218359185382724,0.3333333333333333
7,3.589849598140127e-11,3.395051351162692e-08,3.391461501564552e-08,1.0,1,0.0,0.0002173074899474159,False,0.0002899096114560962,True,0.14991396032437157,WBCIC,2,0.0002173074899474159,1,TRUE_K4_STABLE_SUBJECT,1.5852112483116798e-05,-0.00013645227591041476,-0.0003188984701409936,0.00036025838926434517,-0.00017074703646358103,-0.0006842250004410744,0.0003798829857259989,3,SSPG,False,True,2.376536372139526e-07,5.684341886080802e-14,0.001093627535738051,0.0,0.0002173074899474159,180,0.0014495480572804809,0.42857142857142855
7,1.5181734758229481e-09,3.02104439242612e-08,2.869227044843825e-08,1.0,1,0.0,0.0001922566443681717,False,0.00029346328228712086,True,0.1310260301526037,WBCIC,2,0.0001922566443681717,1,TRUE_K4_STABLE_SUBJECT,0.00010308837954653427,-7.785422349115834e-05,-0.0002236244617961347,0.0004598620580509305,-0.00018103643378708512,-0.0004922362277284265,0.00029133373755030334,1,SSPG,False,True,2.1147309325897368e-07,1.4210854715202004e-14,0.0010999510996043682,0.0,0.0001922566443681717,181,0.001467316411435604,0.14285714285714285
7,2.6687310347717208e-11,2.7734710528193318e-08,2.77080232178456e-08,1.0,1,0.0,0.00019511357822921127,False,0.0002961710561066866,True,0.13175735724758164,WBCIC,2,0.00019511357822921127,1,TRUE_K4_STABLE_SUBJECT,1.3499093256541528e-05,-8.47086776047945e-05,-0.00024805948487482965,0.00043029506923630834,-0.00010019279579864815,-0.00036762646050192416,0.00027126932400278747,2,SSPG,False,True,1.9414294172293012e-07,2.842170943040401e-14,0.0009950242238119245,0.0,0.00019511357822921127,182,0.001480855280533433,0.2857142857142857
6,0.0,0.0,0.0,0.0,0,0.0,0.0,False,0.00029499412048608067,True,0.0,WBCIC,2,0.0,1,TRUE_K4_STABLE_SUBJECT,-6.885197944939137e-05,-0.0001856875023804605,-0.00026874354807659984,-6.885197944939137e-05,-0.0001856875023804605,-0.00026874354807659984,6.685490370728076e-05,0,SSPG,False,True,0.0,0.0,0.0,0.0,0.0,183,0.0014749706024304032,0.0
6,1.637674856835858e-10,3.827396355404744e-08,3.8110196068363855e-08,1.0,1,0.0,0.000249730161158368,False,0.0002992368768900633,True,0.16691135381025676,WBCIC,2,0.000249730161158368,1,TRUE_K4_STABLE_SUBJECT,2.424415470159147e-05,-1.7082958947867155e-05,-5.205251000006683e-05,0.00040608429117128253,3.856633338727988e-05,-0.00015428740880452096,0.0002124651800841093,2,SSPG,False,True,2.296437742188573e-07,0.0,0.0009195666061714292,0.0,0.000249730161158368,184,0.0014961843844503164,0.3333333333333333
7,3.263962988775404e-10,5.98917395677745e-08,5.956534326889695e-08,1.0,1,0.0,0.0002894025528803468,False,0.0003149001393467188,True,0.18380592239859375,WBCIC,2,0.0002894025528803468,1,TRUE_K4_STABLE_SUBJECT,4.779930895892903e-05,-0.00010637052037054673,-0.00018516965792514384,0.00048128992784768343,-0.00014785549137741327,-0.0006167081301100552,0.00042677493183873594,2,SSPG,False,True,4.192421556581394e-07,0.0,0.001448646537028253,0.0,0.0002894025528803468,185,0.001574500696733594,0.2857142857142857
7,3.577486085148962e-09,4.5838824291877245e-08,4.226133820672828e-08,1.0,1,0.0,0.0002343580563319847,False,0.00032613824587315323,True,0.1437170030178766,WBCIC,2,0.0002343580563319847,1,TRUE_K4_STABLE_SUBJECT,0.00015067760250531137,-6.611741991946474e-05,-0.0002656016149558127,0.0005664554191753268,-0.00018858617113437504,-0.0005907921004109085,0.0003452796081546694,1,SSPG,False,True,3.2087177714856807e-07,2.842170943040401e-14,0.0013691511703655124,0.0,0.0002343580563319847,186,0.001630691229365766,0.14285714285714285
7,1.3291264078652953e-14,1.0506509440233458e-08,1.050649614896938e-08,1.0,1,0.0,0.00011899556557182223,False,0.0003046770580112934,True,0.07811258671626758,WBCIC,2,0.00011899556557182223,1,TRUE_K4_STABLE_SUBJECT,3.050226951017976e-07,-6.642523658229038e-05,-0.0001717742416076362,0.00026741810142993927,-7.496539183193818e-05,-0.0002541283320169896,0.00017579157429281622,2,SSPG,False,True,7.354557851613208e-08,1.4210854715202004e-14,0.0006180514465086162,0.0,0.00011899556557182223,187,0.001523385290056467,0.2857142857142857
6,3.0992237855936855e-12,4.97072383254249e-10,4.939731594686553e-10,1.0,1,0.0,2.0568373656715266e-05,False,0.0003107577795162797,True,0.013237559934127247,WBCIC,2,2.0568373656715266e-05,1,TRUE_K4_STABLE_SUBJECT,4.3122317947563715e-06,-9.11398310563527e-05,-0.0002129125059582293,4.777984577231109e-05,-7.368059596046805e-05,-0.0001995197671931237,8.535265806131065e-05,2,SSPG,False,True,2.982433633391679e-09,4.440892098500626e-16,0.0001449940464226529,0.0,2.0568373656715266e-05,188,0.0015537888975813985,0.3333333333333333
6,7.50328854604021e-10,2.4872615966842204e-08,2.4122287112238183e-08,1.0,1,0.0,0.00019993296882603317,False,0.00029843435622751714,True,0.13398790364043103,WBCIC,2,0.00019993296882603317,1,TRUE_K4_STABLE_SUBJECT,5.990458157612011e-05,-1.1538500075403135e-05,-8.383610838791355e-05,0.00034909078385680914,3.688523065648042e-05,-0.00010313028178643435,0.00016702531138435006,2,SSPG,False,True,1.4923568869562587e-07,0.0,0.0007464272785000503,0.0,0.00019993296882603317,189,0.0014921717811375856,0.3333333333333333
7,1.1412041450720167e-10,1.1469740712755083e-08,1.1355620298247882e-08,1.0,1,0.0,0.00012352727935649455,False,0.00029074272606521845,True,0.08497359918733466,WBCIC,2,0.00012352727935649455,1,TRUE_K4_STABLE_SUBJECT,2.8263808417250402e-05,-7.253400690387934e-05,-0.00033710483694449067,0.0002520271809771657,-8.883617556421086e-05,-0.0005523006548173726,0.00024325963750015944,3,SSPG,False,True,8.028817433114455e-08,7.105427357601002e-15,0.0006499614682979882,0.0,0.00012352727935649455,190,0.0014537136303260922,0.42857142857142855
7,3.548652326114225e-20,1.7735942492436152e-08,1.7735942492400666e-08,1.0,1,0.0,0.00014458777150139213,False,0.00028596241027116774,True,0.10112362066348847,WBCIC,2,0.00014458777150139213,1,TRUE_K4_STABLE_SUBJECT,4.984030965715647e-10,-7.106336852302775e-05,-0.0002046374138444662,0.00035235151881352067,-0.00014518930402118713,-0.0004584366106428206,0.00023073970805853605,1,SSPG,False,True,1.2415158323619835e-07,1.4210854715202004e-14,0.0008586578769609332,0.0,0.00014458777150139213,191,0.0014298120513558388,0.14285714285714285
7,2.927719178202892e-11,1.1623149553940948e-08,1.1593872362158919e-08,1.0,1,0.0,0.00012491778761614114,False,0.00028756957035511735,True,0.086878307368809,WBCIC,2,0.00012491778761614114,1,TRUE_K4_STABLE_SUBJECT,1.4315737644210458e-05,-6.534744170494378e-05,-0.00016353021783288568,0.0002722171484492719,-6.866911280667409e-05,-0.0002349252754356712,0.0001672585349297151,2,SSPG,False,True,8.136204598940822e-08,0.0,0.0006513232365250587,0.0,0.00012491778761614114,192,0.0014378478517755866,0.2857142857142857
6,0.0,0.0,0.0,0.0,0,0.0,0.0,False,0.00028394658584147693,True,0.0,WBCIC,2,0.0,1,TRUE_K4_STABLE_SUBJECT,-3.632326115621254e-05,-0.00017839913198258728,-0.00026838219491764903,-3.632326115621254e-05,-0.00017839913198258728,-0.00026838219491764903,7.333873509196565e-05,0,SSPG,False,True,0.0,0.0,0.0,0.0,0.0,193,0.0014197329292073846,0.0
6,1.1788645615240512e-09,3.2736657828991156e-08,3.1557793267467105e-08,1.0,1,0.0,0.00022277924290392548,False,0.00028307109605520966,True,0.15740161818603696,WBCIC,2,0.00022277924290392548,1,TRUE_K4_STABLE_SUBJECT,8.363628148799762e-05,-1.2839991541113704e-05,-0.00012006729957647622,0.0003629447892308235,4.387319859233685e-05,-0.0001987185241887346,0.00019945269741583616,3,SSPG,False,True,1.9641994697394694e-07,0.0,0.0008816785993985832,0.0,0.00022277924290392548,194,0.0014153554802760482,0.5
7,5.288630089417268e-10,1.738444055376931e-08,1.6855577544827582e-08,1.0,1,0.0,0.00014663036563433707,False,0.00028548119589686397,True,0.10272506052364329,WBCIC,2,0.00014663036563433707,1,TRUE_K4_STABLE_SUBJECT,4.2160845623584464e-05,-2.7425881853559986e-05,-0.00025753601221367717,0.00027969200164079666,-4.4327916839392856e-05,-0.0005088698817417026,0.0002446771541144699,3,SSPG,False,True,1.2169108742909884e-07,1.4210854715202004e-14,0.0008299162145704031,0.0,0.00014663036563433707,195,0.0014274059794843197,0.42857142857142855
7,3.7783456918738523e-10,4.2638443886744426e-08,4.226060931755704e-08,1.0,1,0.0,0.00022214568161871284,False,0.00028207555878907443,True,0.15750792629631913,WBCIC,2,0.00022214568161871284,1,TRUE_K4_STABLE_SUBJECT,5.142802547197789e-05,-5.382418385124765e-05,-0.0001754441182129085,0.0005463232519105077,-0.0001662611321080476,-0.0005660488386638463,0.00032139543327502906,1,SSPG,False,True,2.984691036544973e-07,0.0,0.0013435730943456292,0.0,0.00022214568161871284,196,0.001410377793945372,0.14285714285714285
7,2.662724370421782e-13,1.3672626586469505e-08,1.3672360314032463e-08,1.0,1,0.0,0.0001346918143099174,False,0.0002823411952704191,True,0.09541067089477541,WBCIC,2,0.0001346918143099174,1,TRUE_K4_STABLE_SUBJECT,1.3652497727889568e-06,-7.449753320543095e-05,-0.0001836933515733108,0.0003078406734857708,-8.462677942588925e-05,-0.00026541619445197284,0.00018192526476923376,2,SSPG,False,True,9.570837278261024e-08,7.105427357601002e-15,0.0007105717086233199,0.0,0.0001346918143099174,197,0.0014117059763520956,0.2857142857142857
6,0.0,0.0,0.0,0.0,0,0.0,0.0,False,0.00028934970032423735,True,0.0,WBCIC,2,0.0,1,TRUE_K4_STABLE_SUBJECT,-5.6427394156344235e-05,-0.00016994027828332037,-0.0003402636502869427,-5.6427394156344235e-05,-0.00016994027828332037,-0.0003402636502869427,9.31561880861409e-05,0,SSPG,False,True,0.0,0.0,0.0,0.0,0.0,198,0.0014467485016211867,0.0
6,2.104599480801106e-11,1.7644975258690465e-08,1.7623929263882454e-08,1.0,1,0.0,0.0001626499288249761,False,0.00031612438615411523,True,0.10290248772246371,WBCIC,2,0.0001626499288249761,1,TRUE_K4_STABLE_SUBJECT,9.89272211882053e-06,-5.531547867576592e-05,-0.00022565718973055482,0.0002646817883942276,-1.3864905668015126e-05,-0.00028321018908172846,0.00018979859305545688,2,SSPG,False,True,1.0586985155214279e-07,7.105427357601002e-15,0.00065090466523543,0.0,0.0001626499288249761,199,0.001580621930770576,0.3333333333333333
7,6.099067917375578e-10,3.165409978578282e-08,3.104419299404526e-08,1.0,1,0.0,0.00019930570852011442,False,0.0003209870308637619,True,0.12418302881819965,WBCIC,2,0.00019930570852011442,1,TRUE_K4_STABLE_SUBJECT,4.421576886670664e-05,-3.28327041643206e-05,-0.0002521261922083795,0.00036527361953631043,-5.2211744332453236e-05,-0.0005951797356829047,0.0003107395605184138,3,SSPG,False,True,2.215786878423387e-07,0.0,0.0011117517715319991,0.0,0.00019930570852011442,200,0.0016049351543188095,0.42857142857142855
7,3.6557217253374574e-09,3.51397488884686e-08,3.1484027163131145e-08,1.0,1,0.0,0.00020514524658210576,False,0.0003100709291175008,True,0.13232149635309176,WBCIC,2,0.00020514524658210576,1,TRUE_K4_STABLE_SUBJECT,0.00013981855590827763,-3.190364077454433e-05,-0.00021162113989703357,0.0004931752337142825,-0.0001292794186156243,-0.0005750682903453708,0.0003058796573895961,2,SSPG,False,True,2.4597827064098965e-07,2.842170943040401e-14,0.0011990437051281333,0.0,0.00020514524658210576,201,0.001550354645587504,0.2857142857142857
7,3.5908523376981805e-10,4.93035212656423e-09,4.571266892794412e-09,1.0,1,0.0,8.278801396954805e-05,False,0.00029342984780669215,True,0.05642780691082779,WBCIC,2,8.278801396954805e-05,1,TRUE_K4_STABLE_SUBJECT,4.257388354744762e-05,-7.901348726591095e-05,-0.00023229718499351293,0.00015891111979726702,-7.53853892092593e-05,-0.0002834812621586025,0.00015206423995550722,2,SSPG,False,True,3.451246399777119e-08,0.0,0.00041687514749355614,0.0,8.278801396954805e-05,202,0.0014671492390334606,0.2857142857142857
6,9.28011520473298e-16,4.33184044190682e-11,4.331747640754773e-11,1.0,1,0.0,1.7641901649767533e-05,False,0.0002993081230670214,True,0.011788454966734826,WBCIC,2,1.7641901649767533e-05,1,TRUE_K4_STABLE_SUBJECT,7.46194928069599e-08,-0.00012563755444716662,-0.00025365763576701283,1.6121737644425593e-05,-0.00012451411748770624,-0.00025737559190019965,8.869668090483174e-05,1,SSPG,False,True,2.5991048202556044e-10,5.551115123125783e-17,1.466437242925167e-05,0.0,1.7641901649767533e-05,203,0.0014965406153351068,0.16666666666666666
6,3.0292859887204315e-10,7.527187761979803e-09,7.22425916310776e-09,1.0,1,0.0,0.00010884823132073507,False,0.00029932833276689056,True,0.07272831830824605,WBCIC,2,0.00010884823132073507,1,TRUE_K4_STABLE_SUBJECT,4.2632986151147634e-05,-4.704825914814137e-05,-0.00018666780670173466,0.00016614256310276687,-1.9692395653692074e-05,-0.00022802938474342227,0.00014189910143613815,3,SSPG,False,True,4.516313367730618e-08,7.105427357601002e-15,0.0004149160231463611,0.0,0.00010884823132073507,204,0.0014966416638344526,0.5
7,9.350009655406666e-09,2.109904428948539e-08,1.1749034634078726e-08,1.0,1,0.0,0.00019617105135694146,False,0.00030742497183382515,True,0.12762206673502072,WBCIC,2,0.00019617105135694146,1,TRUE_K4_STABLE_SUBJECT,0.00020846520783379674,-7.733090683359478e-07,-0.00018048846686724573,0.00030993984546512365,-1.1452309081505518e-05,-0.0005017437506467104,0.0002429645392112434,3,SSPG,False,True,1.4769332778996613e-07,2.842170943040401e-14,0.000752879015635699,0.0,0.00019617105135694146,205,0.0015371248591691256,0.42857142857142855
7,1.9930799233236485e-09,2.5523268831761925e-08,2.3530188908438276e-08,1.0,1,0.0,0.00017414519970770925,False,0.00029970258474349977,True,0.11621201055489815,WBCIC,2,0.00017414519970770925,1,TRUE_K4_STABLE_SUBJECT,0.00011786906543420628,-5.4187541536521167e-05,-0.00022297006216831505,0.0004204500000923872,-0.0001372779515804723,-0.0005355068715289235,0.000275526283076033,2,SSPG,False,True,1.7866287294054928e-07,0.0,0.0010259411064907908,0.0,0.00017414519970770925,206,0.0014985129237174988,0.2857142857142857
7,1.879581379427009e-09,5.5356164097020155e-09,3.6560350302750066e-09,1.0,1,0.0,9.824605513131246e-05,False,0.0002910644980147481,True,0.0675080992710656,WBCIC,2,9.824605513131246e-05,1,TRUE_K4_STABLE_SUBJECT,0.00011470426397863775,-9.063291508937255e-05,-0.00029518810333684087,0.00018634716980159283,-8.960789273260161e-05,-0.00035880549694411457,0.00017315128934569657,3,SSPG,False,True,3.874931664427095e-08,3.552713678800501e-15,0.00039440844557248056,0.0,9.824605513131246e-05,207,0.0014553224900737405,0.42857142857142855
6,1.9939655395567746e-12,2.749922338451949e-11,2.5505257844962714e-11,1.0,1,0.0,1.1944552170461975e-05,False,0.0002917123958468437,True,0.008189266099431141,WBCIC,2,1.1944552170461975e-05,1,TRUE_K4_STABLE_SUBJECT,3.4588715607242193e-06,-0.0001542100217193365,-0.0003736687358468771,1.1491993063827977e-05,-0.0001481347280787304,-0.0003666988341137767,0.00013657652016263455,2,SSPG,False,True,1.649953507154578e-10,1.3877787807814457e-17,1.3740663234784734e-05,0.0,1.1944552170461975e-05,208,0.0014585619792342186,0.3333333333333333
7,0.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0011078584007918836,True,0.0,WBCIC,1,0.0,1,CROSS_SUBJECT_K4,-0.00026878531207330525,-0.0008131451904773712,-0.0012380627449601889,-0.00026878531207330525,-0.0008131451904773712,-0.0012380627449601889,0.0003305889549665153,0,CROSS_SUBJECT_K4_GUARD,False,True,0.0,0.0,0.0,0.0,0.0,1,0.005539292003959417,0.0
7,0.0,0.0,0.0,0.0,0,0.0,0.0,False,0.0008463305421173573,True,0.0,WBCIC,1,0.0,1,CROSS_SUBJECT_K4,-0.00037698837695643306,-0.0012384896399453282,-0.0018825451843440533,-0.00037698837695643306,-0.0012384896399453282,-0.0018825451843440533,0.00045844822307117283,0,CROSS_SUBJECT_K4_GUARD,False,True,0.0,0.0,0.0,0.0,0.0,2,0.004231652710586786,0.0
