task,dataset,fold,lr,optimizer_step,BA,macro_F1,accuracy,XS_BA,XS_macro_F1,XS_accuracy,delta_BA,delta_BA_pp,dW_norm,db_norm,residual_head_norm,loss
OpenBMI_SSVEP,OpenBMI,3,1e-05,64,0.8783333333333333,0.8762806229300893,0.8783333333333334,0.8799999999999999,0.8777608338442627,0.88,-0.0016666666666665941,-0.1666666666666594,0.01009546872228384,0.0010367775103077292,0.010148566220333353,0.012170794419944286
OpenBMI_SSVEP,OpenBMI,4,3e-06,0,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.0,0.0,0.0,0.0,0.0,
OpenBMI_SSVEP,OpenBMI,4,3e-06,1,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.0,0.0,6.788092287024483e-05,5.999972017889377e-06,6.814557472009156e-05,0.023924514651298523
OpenBMI_SSVEP,OpenBMI,4,3e-06,2,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.0,0.0,0.00011511778575368226,1.0195226423093118e-05,0.00011556836608107266,0.03846396505832672
OpenBMI_SSVEP,OpenBMI,4,3e-06,4,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.0,0.0,0.00020052597392350435,1.8475988326827064e-05,0.0002013753419925662,0.038185007870197296
OpenBMI_SSVEP,OpenBMI,4,3e-06,8,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.0,0.0,0.00036505755269899964,3.395067687961273e-05,0.0003666328752896646,0.038430310785770416
OpenBMI_SSVEP,OpenBMI,4,3e-06,16,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.0,0.0,0.0006950556999072433,6.461287557613105e-05,0.0006980524691337782,0.025400016456842422
OpenBMI_SSVEP,OpenBMI,4,3e-06,32,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.0,0.0,0.0013652429915964603,0.00012361994595266879,0.0013708283324839012,0.030580323189496994
OpenBMI_SSVEP,OpenBMI,4,3e-06,64,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.0,0.0,0.002725395141169429,0.00024491469957865775,0.0027363775115249785,0.019101612269878387
OpenBMI_SSVEP,OpenBMI,4,1e-05,0,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.0,0.0,0.0,0.0,0.0,
OpenBMI_SSVEP,OpenBMI,4,1e-05,1,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.0,0.0,0.0002262697380501777,1.999990490730852e-05,0.00022715191074168276,0.023924514651298523
OpenBMI_SSVEP,OpenBMI,4,1e-05,2,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.0,0.0,0.0003837133408524096,3.39741054631304e-05,0.00038521444390123455,0.038458287715911865
OpenBMI_SSVEP,OpenBMI,4,1e-05,4,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.0,0.0,0.0006683385581709445,6.156288145575672e-05,0.0006711679497049546,0.03816882520914078
OpenBMI_SSVEP,OpenBMI,4,1e-05,8,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.0,0.0,0.001216453150846064,0.00011307312524877489,0.0012216970982436041,0.03840598464012146
OpenBMI_SSVEP,OpenBMI,4,1e-05,16,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.0,0.0,0.0023148281034082174,0.0002150378277292475,0.002324794703986354,0.02532215416431427
OpenBMI_SSVEP,OpenBMI,4,1e-05,32,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.0,0.0,0.004540137480944395,0.00041063083335757256,0.00455866932636927,0.030512452125549316
OpenBMI_SSVEP,OpenBMI,4,1e-05,64,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.9500000000000001,0.9489567369717521,0.9500000000000001,0.0,0.0,0.009029671549797058,0.0008103009313344955,0.009065955873295213,0.01879091002047062
WBCIC_MI,WBCIC,0,3e-06,0,0.7036477272727273,0.6977069542880573,0.7036666666666667,0.7036477272727273,0.6977069542880573,0.7036666666666667,0.0,0.0,0.0,0.0,0.0,
WBCIC_MI,WBCIC,0,3e-06,1,0.7036477272727273,0.6977069542880573,0.7036666666666667,0.7036477272727273,0.6977069542880573,0.7036666666666667,0.0,0.0,4.799937232746743e-05,4.242634986439953e-06,4.818650947577558e-05,0.17872658371925354
WBCIC_MI,WBCIC,0,3e-06,2,0.7036477272727273,0.6977069542880573,0.7036666666666667,0.7036477272727273,0.6977069542880573,0.7036666666666667,0.0,0.0,8.44701862661168e-05,7.91897218732629e-06,8.484057100430262e-05,0.18476834893226624
WBCIC_MI,WBCIC,0,3e-06,4,0.7036477272727273,0.6977069542880573,0.7036666666666667,0.7036477272727273,0.6977069542880573,0.7036666666666667,0.0,0.0,0.00016142441018018872,1.588162012922112e-05,0.00016220377942560615,0.20304132997989655
WBCIC_MI,WBCIC,0,3e-06,8,0.7036477272727273,0.6977069542880573,0.7036666666666667,0.7036477272727273,0.6977069542880573,0.7036666666666667,0.0,0.0,0.0003068600781261921,3.120977635262534e-05,0.00030844311904724606,0.1758342832326889
WBCIC_MI,WBCIC,0,3e-06,16,0.7036477272727273,0.6977069542880573,0.7036666666666667,0.7036477272727273,0.6977069542880573,0.7036666666666667,0.0,0.0,0.000561037624720484,5.771547876065597e-05,0.0005639984865587623,0.14397352933883667
WBCIC_MI,WBCIC,0,3e-06,32,0.7026477272727274,0.6968494616623819,0.7026666666666668,0.7036477272727273,0.6977069542880573,0.7036666666666667,-0.0009999999999998899,-0.09999999999998899,0.0010562059469521046,0.00011029456072719768,0.0010619491007119867,0.17805594205856323
WBCIC_MI,WBCIC,0,3e-06,64,0.7036477272727273,0.6979987615722563,0.7036666666666667,0.7036477272727273,0.6977069542880573,0.7036666666666667,0.0,0.0,0.0021136701107025146,0.00023472572502214462,0.002126663467233204,0.18852610886096954
WBCIC_MI,WBCIC,0,1e-05,0,0.7036477272727273,0.6977069542880573,0.7036666666666667,0.7036477272727273,0.6977069542880573,0.7036666666666667,0.0,0.0,0.0,0.0,0.0,
WBCIC_MI,WBCIC,0,1e-05,1,0.7036477272727273,0.6977069542880573,0.7036666666666667,0.7036477272727273,0.6977069542880573,0.7036666666666667,0.0,0.0,0.00015999791503418237,1.4142116015136708e-05,0.00016062170544690101,0.17872658371925354
WBCIC_MI,WBCIC,0,1e-05,2,0.7036477272727273,0.6977069542880573,0.7036666666666667,0.7036477272727273,0.6977069542880573,0.7036666666666667,0.0,0.0,0.0002815682382788509,2.6398038244224153e-05,0.0002828029866012721,0.18474335968494415
WBCIC_MI,WBCIC,0,1e-05,4,0.7036477272727273,0.6977069542880573,0.7036666666666667,0.7036477272727273,0.6977069542880573,0.7036666666666667,0.0,0.0,0.0005380011862143874,5.294011134537868e-05,0.0005405996039189717,0.2029688060283661
WBCIC_MI,WBCIC,0,1e-05,8,0.7036477272727273,0.6977069542880573,0.7036666666666667,0.7036477272727273,0.6977069542880573,0.7036666666666667,0.0,0.0,0.0010219949763268232,0.00010395943536423147,0.0010272688527539972,0.17578643560409546
WBCIC_MI,WBCIC,0,1e-05,16,0.7036477272727273,0.6979987615722563,0.7036666666666667,0.7036477272727273,0.6977069542880573,0.7036666666666667,0.0,0.0,0.0018643541261553764,0.000191648505278863,0.0018741786086945394,0.1439567357301712
WBCIC_MI,WBCIC,0,1e-05,32,0.7036477272727273,0.6981058001480742,0.7036666666666667,0.7036477272727273,0.6977069542880573,0.7036666666666667,0.0,0.0,0.0034934307914227247,0.0003637771005742252,0.003512320098362704,0.17785201966762543
WBCIC_MI,WBCIC,0,1e-05,64,0.7046477272727273,0.6992475026529581,0.7046666666666667,0.7036477272727273,0.6977069542880573,0.7036666666666667,0.0010000000000000009,0.10000000000000009,0.006909709423780441,0.0007660507108084857,0.006952044160720674,0.18782572448253632
WBCIC_MI,WBCIC,1,3e-06,0,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.0,0.0,0.0,0.0,0.0,
WBCIC_MI,WBCIC,1,3e-06,1,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.0,0.0,4.7999736125348136e-05,4.242633167450549e-06,4.8186871700667624e-05,0.3466114103794098
WBCIC_MI,WBCIC,1,3e-06,2,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.0,0.0,8.139280544128269e-05,8.021126632229425e-06,8.178708486095318e-05,0.33399301767349243
WBCIC_MI,WBCIC,1,3e-06,4,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.0,0.0,0.0001282751909457147,1.1420675036788452e-05,0.0001287825936625579,0.3137776255607605
WBCIC_MI,WBCIC,1,3e-06,8,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.0,0.0,0.0002281885826960206,2.3161690478445962e-05,0.0002293610541888879,0.35822489857673645
WBCIC_MI,WBCIC,1,3e-06,16,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.0,0.0,0.00044611189514398575,4.663824802264571e-05,0.0004485431408098672,0.3570469617843628
WBCIC_MI,WBCIC,1,3e-06,32,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.0,0.0,0.0008505005389451981,7.885738159529865e-05,0.0008541484960931201,0.32347196340560913
WBCIC_MI,WBCIC,1,3e-06,64,0.8907108585858585,0.8905465126375913,0.8906666666666666,0.8917108585858585,0.8915565023037131,0.8916666666666666,-0.0010000000000000009,-0.10000000000000009,0.0016019786708056927,0.00015444133896380663,0.0016094060360571868,0.3356895446777344
WBCIC_MI,WBCIC,1,1e-05,0,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.0,0.0,0.0,0.0,0.0,
WBCIC_MI,WBCIC,1,1e-05,1,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.0,0.0,0.00015999912284314632,1.4142110558168497e-05,0.00016062290808479247,0.3466114103794098
WBCIC_MI,WBCIC,1,1e-05,2,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.0,0.0,0.0002713161229621619,2.6739029635791667e-05,0.0002726305453999656,0.3339850902557373
WBCIC_MI,WBCIC,1,1e-05,4,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.0,0.0,0.0004273048834875226,3.79924604203552e-05,0.00042899054826543384,0.3137543797492981
WBCIC_MI,WBCIC,1,1e-05,8,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.0,0.0,0.0007593545014970005,7.692405779380351e-05,0.0007632408332965569,0.3582019507884979
WBCIC_MI,WBCIC,1,1e-05,16,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.0,0.0,0.0014801387442275882,0.0001538331707706675,0.0014881113354157944,0.35701775550842285
WBCIC_MI,WBCIC,1,1e-05,32,0.8917108585858585,0.891545937623216,0.8916666666666666,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.0,0.0,0.0028007205110043287,0.0002528975310269743,0.00281211531448479,0.3233069181442261
WBCIC_MI,WBCIC,1,1e-05,64,0.8927108585858585,0.8925604885157081,0.8926666666666666,0.8917108585858585,0.8915565023037131,0.8916666666666666,0.0010000000000000009,0.10000000000000009,0.0051762196235358715,0.0004731986264232546,0.005197804010457368,0.3352072834968567
WBCIC_MI,WBCIC,2,3e-06,0,0.883,0.8828306354292564,0.883,0.883,0.8828306354292564,0.883,0.0,0.0,0.0,0.0,0.0,
WBCIC_MI,WBCIC,2,3e-06,1,0.883,0.8828306354292564,0.883,0.883,0.8828306354292564,0.883,0.0,0.0,4.799768794327974e-05,4.242635895934654e-06,4.818483171337153e-05,0.3134301006793976
WBCIC_MI,WBCIC,2,3e-06,2,0.883,0.8828306354292564,0.883,0.883,0.8828306354292564,0.883,0.0,0.0,6.772868073312566e-05,3.743587512872182e-06,6.783206204529094e-05,0.320966899394989
WBCIC_MI,WBCIC,2,3e-06,4,0.883,0.8828306354292564,0.883,0.883,0.8828306354292564,0.883,0.0,0.0,0.00010541477968217805,1.5655724610041943e-06,0.00010542640462698513,0.31580793857574463
WBCIC_MI,WBCIC,2,3e-06,8,0.883,0.8828306354292564,0.883,0.883,0.8828306354292564,0.883,0.0,0.0,0.00017012130410876125,6.076076260796981e-06,0.00017022977652100894,0.24727877974510193
WBCIC_MI,WBCIC,2,3e-06,16,0.883,0.8828306354292564,0.883,0.883,0.8828306354292564,0.883,0.0,0.0,0.0002726130187511444,1.9332514057168737e-05,0.00027329764743294524,0.2808874845504761
WBCIC_MI,WBCIC,2,3e-06,32,0.883,0.8828306354292564,0.883,0.883,0.8828306354292564,0.883,0.0,0.0,0.0005330689018592238,4.574949707603082e-05,0.00053502847644972,0.28051096200942993
WBCIC_MI,WBCIC,2,3e-06,64,0.883,0.8828306354292564,0.883,0.883,0.8828306354292564,0.883,0.0,0.0,0.0009175133309327066,6.763676356058568e-05,0.0009200029588127317,0.2942419648170471
WBCIC_MI,WBCIC,2,1e-05,0,0.883,0.8828306354292564,0.883,0.883,0.8828306354292564,0.883,0.0,0.0,0.0,0.0,0.0,
WBCIC_MI,WBCIC,2,1e-05,1,0.883,0.8828306354292564,0.883,0.883,0.8828306354292564,0.883,0.0,0.0,0.00015999229799490422,1.4142119653115515e-05,0.0001606161105430376,0.3134301006793976
WBCIC_MI,WBCIC,2,1e-05,2,0.883,0.8828306354292564,0.883,0.883,0.8828306354292564,0.883,0.0,0.0,0.00022559311764780432,1.2435485587047879e-05,0.0002259356015147718,0.32097214460372925
WBCIC_MI,WBCIC,2,1e-05,4,0.883,0.8828306354292564,0.883,0.883,0.8828306354292564,0.883,0.0,0.0,0.00035088544245809317,5.034856258134823e-06,0.0003509215631826461,0.31580352783203125
WBCIC_MI,WBCIC,2,1e-05,8,0.883,0.8828306354292564,0.883,0.883,0.8828306354292564,0.883,0.0,0.0,0.0005656984285451472,1.9855351638398133e-05,0.000566046771077385,0.24729527533054352
WBCIC_MI,WBCIC,2,1e-05,16,0.883,0.8828306354292564,0.883,0.883,0.8828306354292564,0.883,0.0,0.0,0.0009029499487951398,6.329102325253189e-05,0.0009051653791730537,0.28091463446617126
WBCIC_MI,WBCIC,2,1e-05,32,0.883,0.8828306354292564,0.883,0.883,0.8828306354292564,0.883,0.0,0.0,0.001745738321915269,0.0001468393165851012,0.0017519029863262174,0.28066831827163696
WBCIC_MI,WBCIC,2,1e-05,64,0.883,0.8828306354292564,0.883,0.883,0.8828306354292564,0.883,0.0,0.0,0.002936556236818433,0.00019846792565658689,0.0029432553490160627,0.2941828966140747
WBCIC_MI,WBCIC,3,3e-06,0,0.744,0.7412185115398764,0.744,0.744,0.7412185115398764,0.744,0.0,0.0,0.0,0.0,0.0,
WBCIC_MI,WBCIC,3,3e-06,1,0.744,0.7412185115398764,0.744,0.744,0.7412185115398764,0.744,0.0,0.0,4.799975431524217e-05,4.24263862441876e-06,4.818689030038169e-05,0.3680553436279297
WBCIC_MI,WBCIC,3,3e-06,2,0.744,0.7412185115398764,0.744,0.744,0.7412185115398764,0.744,0.0,0.0,7.476112659787759e-05,5.0867965910583735e-06,7.493398127513768e-05,0.3714824616909027
WBCIC_MI,WBCIC,3,3e-06,4,0.744,0.7412185115398764,0.744,0.744,0.7412185115398764,0.744,0.0,0.0,0.00011951473425142467,5.96442350797588e-06,0.00011966346999385885,0.4439929723739624
WBCIC_MI,WBCIC,3,3e-06,8,0.744,0.7412185115398764,0.744,0.744,0.7412185115398764,0.744,0.0,0.0,0.00021731937886215746,1.2058229913236573e-05,0.00021765365454702202,0.38573142886161804
WBCIC_MI,WBCIC,3,3e-06,16,0.744,0.7412185115398764,0.744,0.744,0.7412185115398764,0.744,0.0,0.0,0.00039930897764861584,2.537845830374863e-05,0.00040011464079268315,0.3414044976234436
WBCIC_MI,WBCIC,3,3e-06,32,0.7429999999999999,0.7402067292670161,0.743,0.744,0.7412185115398764,0.744,-0.001000000000000112,-0.10000000000001119,0.0006900398875586689,3.64402549166698e-05,0.0006910014027484838,0.34081321954727173
WBCIC_MI,WBCIC,3,3e-06,64,0.7429999999999999,0.7402067292670161,0.743,0.744,0.7412185115398764,0.744,-0.001000000000000112,-0.10000000000001119,0.0013102554949000478,2.699014476092998e-05,0.0013105334523887534,0.39115697145462036
WBCIC_MI,WBCIC,3,1e-05,0,0.744,0.7412185115398764,0.744,0.744,0.7412185115398764,0.744,0.0,0.0,0.0,0.0,0.0,
WBCIC_MI,WBCIC,3,1e-05,1,0.744,0.7412185115398764,0.744,0.744,0.7412185115398764,0.744,0.0,0.0,0.00015999919560272247,1.4142126929073129e-05,0.0001606229820031874,0.3680553436279297
WBCIC_MI,WBCIC,3,1e-05,2,0.744,0.7412185115398764,0.744,0.744,0.7412185115398764,0.744,0.0,0.0,0.0002489992475602776,1.6905340089579113e-05,0.00024957246604769673,0.3714855909347534
WBCIC_MI,WBCIC,3,1e-05,4,0.744,0.7412185115398764,0.744,0.744,0.7412185115398764,0.744,0.0,0.0,0.000397750292904675,1.9700328266480938e-05,0.00039823786665705446,0.4439285397529602
WBCIC_MI,WBCIC,3,1e-05,8,0.7429999999999999,0.7402067292670161,0.743,0.744,0.7412185115398764,0.744,-0.001000000000000112,-0.10000000000001119,0.000722459692042321,3.9608257793588564e-05,0.0007235446224741972,0.3857371509075165
WBCIC_MI,WBCIC,3,1e-05,16,0.7429999999999999,0.7402067292670161,0.743,0.744,0.7412185115398764,0.744,-0.001000000000000112,-0.10000000000001119,0.0013232928467914462,8.241721661761403e-05,0.0013258569138351259,0.34136438369750977
WBCIC_MI,WBCIC,3,1e-05,32,0.7429999999999999,0.7402067292670161,0.743,0.744,0.7412185115398764,0.744,-0.001000000000000112,-0.10000000000001119,0.002268231473863125,0.00011174233804922551,0.002270982247648799,0.3405895233154297
WBCIC_MI,WBCIC,3,1e-05,64,0.744,0.7411924894247378,0.744,0.744,0.7412185115398764,0.744,0.0,0.0,0.004294269252568483,5.7890934840543196e-05,0.0042946594479529795,0.3910033702850342
WBCIC_MI,WBCIC,4,3e-06,0,0.77,0.769171093564855,0.77,0.77,0.769171093564855,0.77,0.0,0.0,0.0,0.0,0.0,
WBCIC_MI,WBCIC,4,3e-06,1,0.77,0.769171093564855,0.77,0.77,0.769171093564855,0.77,0.0,0.0,4.799913222086616e-05,4.24263862441876e-06,4.818627062196868e-05,0.18971294164657593
WBCIC_MI,WBCIC,4,3e-06,2,0.77,0.769171093564855,0.77,0.77,0.769171093564855,0.77,0.0,0.0,8.894041820894927e-05,8.49094067234546e-06,8.934480435192684e-05,0.18384361267089844
WBCIC_MI,WBCIC,4,3e-06,4,0.77,0.769171093564855,0.77,0.77,0.769171093564855,0.77,0.0,0.0,0.0001475120079703629,1.534710463602096e-05,0.0001483082132457855,0.1951887458562851
WBCIC_MI,WBCIC,4,3e-06,8,0.77,0.769171093564855,0.77,0.77,0.769171093564855,0.77,0.0,0.0,0.0002588365168776363,2.7559710360947065e-05,0.00026029959681975347,0.1948135793209076
WBCIC_MI,WBCIC,4,3e-06,16,0.77,0.769171093564855,0.77,0.77,0.769171093564855,0.77,0.0,0.0,0.0005158078274689615,5.538000914384611e-05,0.000518772262453403,0.20538710057735443
WBCIC_MI,WBCIC,4,3e-06,32,0.77,0.769171093564855,0.77,0.77,0.769171093564855,0.77,0.0,0.0,0.0010499660857021809,0.00011353835725458339,0.0010560869943772762,0.19140635430812836
WBCIC_MI,WBCIC,4,3e-06,64,0.771,0.7703252465815053,0.771,0.77,0.769171093564855,0.77,0.0010000000000000009,0.10000000000000009,0.0022734275553375483,0.00024382279661949724,0.0022864650457681207,0.21091598272323608
WBCIC_MI,WBCIC,4,1e-05,0,0.77,0.769171093564855,0.77,0.77,0.769171093564855,0.77,0.0,0.0,0.0,0.0,0.0,
WBCIC_MI,WBCIC,4,1e-05,1,0.77,0.769171093564855,0.77,0.77,0.769171093564855,0.77,0.0,0.0,0.0001599971146788448,1.4142126929073129e-05,0.00016062090916077343,0.18971294164657593
WBCIC_MI,WBCIC,4,1e-05,2,0.77,0.769171093564855,0.77,0.77,0.769171093564855,0.77,0.0,0.0,0.00029644393362104893,2.8303242288529873e-05,0.000297792006784541,0.18382778763771057
WBCIC_MI,WBCIC,4,1e-05,4,0.77,0.769171093564855,0.77,0.77,0.769171093564855,0.77,0.0,0.0,0.0004914400051347911,5.113764927955344e-05,0.0004940934504936512,0.19519609212875366
WBCIC_MI,WBCIC,4,1e-05,8,0.77,0.769171093564855,0.77,0.77,0.769171093564855,0.77,0.0,0.0,0.0008608571370132267,9.167239477392286e-05,0.0008657244586530955,0.19474151730537415
WBCIC_MI,WBCIC,4,1e-05,16,0.771,0.7702504599216863,0.771,0.77,0.769171093564855,0.77,0.0010000000000000009,0.10000000000000009,0.0017116554081439972,0.00018385578005108982,0.0017215014330771812,0.20512056350708008
WBCIC_MI,WBCIC,4,1e-05,32,0.77,0.7693757684504635,0.77,0.77,0.769171093564855,0.77,0.0,0.0,0.0034601371735334396,0.00037475168937817216,0.003480371831911035,0.19087965786457062
WBCIC_MI,WBCIC,4,1e-05,64,0.7709999999999999,0.7705475749152197,0.7709999999999999,0.77,0.769171093564855,0.77,0.0009999999999998899,0.09999999999998899,0.0073867859318852425,0.0007947509293444455,0.0074294168979262155,0.20922395586967468
