model,task,fold,seed,subject_id,BA,macro_F1,accuracy,trials,checkpoint_sha256
TeCh,WBCIC_MI,1,0,sub-39,0.8400000000000001,0.8395989974937343,0.84,200,0d46ec7f42a3538dac05eb83eb82c47ee6018d438a9402f54f8051eb87eb607c
TeCh,WBCIC_MI,1,0,sub-40,0.73,0.7290244881573664,0.73,200,0d46ec7f42a3538dac05eb83eb82c47ee6018d438a9402f54f8051eb87eb607c
TeCh,WBCIC_MI,1,0,sub-43,0.845,0.8421226859514654,0.845,200,0d46ec7f42a3538dac05eb83eb82c47ee6018d438a9402f54f8051eb87eb607c
TeCh,WBCIC_MI,1,0,sub-46,0.815,0.8110268392962026,0.815,200,0d46ec7f42a3538dac05eb83eb82c47ee6018d438a9402f54f8051eb87eb607c
TeCh,WBCIC_MI,1,0,sub-51,0.8200000000000001,0.8195488721804511,0.82,200,0d46ec7f42a3538dac05eb83eb82c47ee6018d438a9402f54f8051eb87eb607c
TeCh,WBCIC_MI,1,1,sub-4,0.6699999999999999,0.6683750376846548,0.67,200,e0bd6ca5cb224a1dedeca5fb0c136e0e100d938ed2dc05b9df5fd36630ec274f
TeCh,WBCIC_MI,1,1,sub-8,0.94,0.9399038461538461,0.94,200,e0bd6ca5cb224a1dedeca5fb0c136e0e100d938ed2dc05b9df5fd36630ec274f
TeCh,WBCIC_MI,1,1,sub-10,0.78,0.779205138498595,0.78,200,e0bd6ca5cb224a1dedeca5fb0c136e0e100d938ed2dc05b9df5fd36630ec274f
TeCh,WBCIC_MI,1,1,sub-15,0.71,0.7033248081841432,0.71,200,e0bd6ca5cb224a1dedeca5fb0c136e0e100d938ed2dc05b9df5fd36630ec274f
TeCh,WBCIC_MI,1,1,sub-20,0.53,0.5252525252525253,0.53,200,e0bd6ca5cb224a1dedeca5fb0c136e0e100d938ed2dc05b9df5fd36630ec274f
TeCh,WBCIC_MI,1,1,sub-39,0.8300000000000001,0.8293857888398234,0.83,200,e0bd6ca5cb224a1dedeca5fb0c136e0e100d938ed2dc05b9df5fd36630ec274f
TeCh,WBCIC_MI,1,1,sub-40,0.77,0.7699079631852741,0.77,200,e0bd6ca5cb224a1dedeca5fb0c136e0e100d938ed2dc05b9df5fd36630ec274f
TeCh,WBCIC_MI,1,1,sub-43,0.9450000000000001,0.9449325423643964,0.945,200,e0bd6ca5cb224a1dedeca5fb0c136e0e100d938ed2dc05b9df5fd36630ec274f
TeCh,WBCIC_MI,1,1,sub-46,0.87,0.8686868686868687,0.87,200,e0bd6ca5cb224a1dedeca5fb0c136e0e100d938ed2dc05b9df5fd36630ec274f
TeCh,WBCIC_MI,1,1,sub-51,0.83,0.8299829982998299,0.83,200,e0bd6ca5cb224a1dedeca5fb0c136e0e100d938ed2dc05b9df5fd36630ec274f
TeCh,WBCIC_MI,1,2,sub-4,0.66,0.65996599659966,0.66,200,76a5ecf93736fa5bb6a085bfeede7491e8fed615094159751c50983d82356f65
TeCh,WBCIC_MI,1,2,sub-8,0.9199999999999999,0.9199279351416274,0.92,200,76a5ecf93736fa5bb6a085bfeede7491e8fed615094159751c50983d82356f65
TeCh,WBCIC_MI,1,2,sub-10,0.8,0.7999799979998,0.8,200,76a5ecf93736fa5bb6a085bfeede7491e8fed615094159751c50983d82356f65
TeCh,WBCIC_MI,1,2,sub-15,0.7150000000000001,0.7124044501627185,0.715,200,76a5ecf93736fa5bb6a085bfeede7491e8fed615094159751c50983d82356f65
TeCh,WBCIC_MI,1,2,sub-20,0.5,0.49979991996798717,0.5,200,76a5ecf93736fa5bb6a085bfeede7491e8fed615094159751c50983d82356f65
TeCh,WBCIC_MI,1,2,sub-39,0.8200000000000001,0.8195488721804511,0.82,200,76a5ecf93736fa5bb6a085bfeede7491e8fed615094159751c50983d82356f65
TeCh,WBCIC_MI,1,2,sub-40,0.745,0.7421572840567254,0.745,200,76a5ecf93736fa5bb6a085bfeede7491e8fed615094159751c50983d82356f65
TeCh,WBCIC_MI,1,2,sub-43,0.905,0.9045969219954307,0.905,200,76a5ecf93736fa5bb6a085bfeede7491e8fed615094159751c50983d82356f65
TeCh,WBCIC_MI,1,2,sub-46,0.84,0.8368013055895553,0.84,200,76a5ecf93736fa5bb6a085bfeede7491e8fed615094159751c50983d82356f65
TeCh,WBCIC_MI,1,2,sub-51,0.78,0.7798018216394755,0.78,200,76a5ecf93736fa5bb6a085bfeede7491e8fed615094159751c50983d82356f65
TeCh,WBCIC_MI,2,0,sub-4,0.6499999999999999,0.6477455716586151,0.65,200,c56e7393502b397d9902b6ac610b44ca1b25bbbf19e0b13b9a3e0f3c3473604d
TeCh,WBCIC_MI,2,0,sub-8,0.9,0.8999899989999001,0.9,200,c56e7393502b397d9902b6ac610b44ca1b25bbbf19e0b13b9a3e0f3c3473604d
TeCh,WBCIC_MI,2,0,sub-10,0.78,0.7796474358974359,0.78,200,c56e7393502b397d9902b6ac610b44ca1b25bbbf19e0b13b9a3e0f3c3473604d
TeCh,WBCIC_MI,2,0,sub-15,0.655,0.6547842401500938,0.655,200,c56e7393502b397d9902b6ac610b44ca1b25bbbf19e0b13b9a3e0f3c3473604d
TeCh,WBCIC_MI,2,0,sub-20,0.515,0.489137590520079,0.515,200,c56e7393502b397d9902b6ac610b44ca1b25bbbf19e0b13b9a3e0f3c3473604d
TeCh,WBCIC_MI,2,0,sub-39,0.825,0.8242574878863197,0.825,200,c56e7393502b397d9902b6ac610b44ca1b25bbbf19e0b13b9a3e0f3c3473604d
TeCh,WBCIC_MI,2,0,sub-40,0.75,0.7463474025974026,0.75,200,c56e7393502b397d9902b6ac610b44ca1b25bbbf19e0b13b9a3e0f3c3473604d
TeCh,WBCIC_MI,2,0,sub-43,0.835,0.8314563701830997,0.835,200,c56e7393502b397d9902b6ac610b44ca1b25bbbf19e0b13b9a3e0f3c3473604d
TeCh,WBCIC_MI,2,0,sub-46,0.7949999999999999,0.7868967488760104,0.795,200,c56e7393502b397d9902b6ac610b44ca1b25bbbf19e0b13b9a3e0f3c3473604d
TeCh,WBCIC_MI,2,0,sub-51,0.8200000000000001,0.8195488721804511,0.82,200,c56e7393502b397d9902b6ac610b44ca1b25bbbf19e0b13b9a3e0f3c3473604d
TeCh,WBCIC_MI,2,1,sub-4,0.6799999999999999,0.6797117405665098,0.68,200,9f200c9d4b718d451b33e317197b00b5d00f6dc91efdcd3850b64cb345557c95
TeCh,WBCIC_MI,2,1,sub-8,0.905,0.9049405878674172,0.905,200,9f200c9d4b718d451b33e317197b00b5d00f6dc91efdcd3850b64cb345557c95
TeCh,WBCIC_MI,2,1,sub-10,0.81,0.8096955128205128,0.81,200,9f200c9d4b718d451b33e317197b00b5d00f6dc91efdcd3850b64cb345557c95
TeCh,WBCIC_MI,2,1,sub-15,0.72,0.716570503087357,0.72,200,9f200c9d4b718d451b33e317197b00b5d00f6dc91efdcd3850b64cb345557c95
TeCh,WBCIC_MI,2,1,sub-20,0.515,0.5122564424890006,0.515,200,9f200c9d4b718d451b33e317197b00b5d00f6dc91efdcd3850b64cb345557c95
TeCh,WBCIC_MI,2,1,sub-39,0.815,0.8115657864582007,0.815,200,9f200c9d4b718d451b33e317197b00b5d00f6dc91efdcd3850b64cb345557c95
TeCh,WBCIC_MI,2,1,sub-40,0.815,0.8149953748843721,0.815,200,9f200c9d4b718d451b33e317197b00b5d00f6dc91efdcd3850b64cb345557c95
TeCh,WBCIC_MI,2,1,sub-43,0.9299999999999999,0.9298245614035088,0.93,200,9f200c9d4b718d451b33e317197b00b5d00f6dc91efdcd3850b64cb345557c95
TeCh,WBCIC_MI,2,1,sub-46,0.84,0.8368013055895553,0.84,200,9f200c9d4b718d451b33e317197b00b5d00f6dc91efdcd3850b64cb345557c95
TeCh,WBCIC_MI,2,1,sub-51,0.825,0.8246449059345173,0.825,200,9f200c9d4b718d451b33e317197b00b5d00f6dc91efdcd3850b64cb345557c95
TeCh,WBCIC_MI,2,2,sub-4,0.625,0.6234089026135422,0.625,200,21fdb0fb1162f9020802ab412084eded278705218189ec8a6f58db599dbba142
TeCh,WBCIC_MI,2,2,sub-8,0.8999999999999999,0.8998397435897436,0.9,200,21fdb0fb1162f9020802ab412084eded278705218189ec8a6f58db599dbba142
TeCh,WBCIC_MI,2,2,sub-10,0.8049999999999999,0.8049561151259033,0.805,200,21fdb0fb1162f9020802ab412084eded278705218189ec8a6f58db599dbba142
TeCh,WBCIC_MI,2,2,sub-15,0.6799999999999999,0.6767676767676768,0.68,200,21fdb0fb1162f9020802ab412084eded278705218189ec8a6f58db599dbba142
TeCh,WBCIC_MI,2,2,sub-20,0.505,0.5043928812795675,0.505,200,21fdb0fb1162f9020802ab412084eded278705218189ec8a6f58db599dbba142
TeCh,WBCIC_MI,2,2,sub-39,0.8049999999999999,0.8028261583963194,0.805,200,21fdb0fb1162f9020802ab412084eded278705218189ec8a6f58db599dbba142
TeCh,WBCIC_MI,2,2,sub-40,0.71,0.7081320450885669,0.71,200,21fdb0fb1162f9020802ab412084eded278705218189ec8a6f58db599dbba142
TeCh,WBCIC_MI,2,2,sub-43,0.8999999999999999,0.899507587177168,0.9,200,21fdb0fb1162f9020802ab412084eded278705218189ec8a6f58db599dbba142
TeCh,WBCIC_MI,2,2,sub-46,0.81,0.8056265984654731,0.81,200,21fdb0fb1162f9020802ab412084eded278705218189ec8a6f58db599dbba142
TeCh,WBCIC_MI,2,2,sub-51,0.775,0.7749493636068115,0.775,200,21fdb0fb1162f9020802ab412084eded278705218189ec8a6f58db599dbba142
TeCh,WBCIC_MI,3,0,sub-4,0.655,0.6485956558274554,0.655,200,514fd66f24ba518ac96bfe68abd9e1af942163f05dd702293678711fd53aeda1
TeCh,WBCIC_MI,3,0,sub-8,0.8200000000000001,0.8193496587715776,0.82,200,514fd66f24ba518ac96bfe68abd9e1af942163f05dd702293678711fd53aeda1
TeCh,WBCIC_MI,3,0,sub-10,0.8200000000000001,0.8197115384615384,0.82,200,514fd66f24ba518ac96bfe68abd9e1af942163f05dd702293678711fd53aeda1
TeCh,WBCIC_MI,3,0,sub-15,0.69,0.6892230576441103,0.69,200,514fd66f24ba518ac96bfe68abd9e1af942163f05dd702293678711fd53aeda1
TeCh,WBCIC_MI,3,0,sub-20,0.46499999999999997,0.43372760710222014,0.465,200,514fd66f24ba518ac96bfe68abd9e1af942163f05dd702293678711fd53aeda1
TeCh,WBCIC_MI,3,0,sub-39,0.755,0.7536140791954746,0.755,200,514fd66f24ba518ac96bfe68abd9e1af942163f05dd702293678711fd53aeda1
TeCh,WBCIC_MI,3,0,sub-40,0.73,0.7272727272727273,0.73,200,514fd66f24ba518ac96bfe68abd9e1af942163f05dd702293678711fd53aeda1
TeCh,WBCIC_MI,3,0,sub-43,0.8300000000000001,0.8293857888398234,0.83,200,514fd66f24ba518ac96bfe68abd9e1af942163f05dd702293678711fd53aeda1
TeCh,WBCIC_MI,3,0,sub-46,0.8049999999999999,0.8032240974797548,0.805,200,514fd66f24ba518ac96bfe68abd9e1af942163f05dd702293678711fd53aeda1
TeCh,WBCIC_MI,3,0,sub-51,0.74,0.7395833333333333,0.74,200,514fd66f24ba518ac96bfe68abd9e1af942163f05dd702293678711fd53aeda1
TeCh,WBCIC_MI,3,1,sub-4,0.635,0.6334513318771811,0.635,200,c41b838bb19cad60c901a7372e34ca670ab0fc850b882921ac0e24325101884d
TeCh,WBCIC_MI,3,1,sub-8,0.8300000000000001,0.8299319727891157,0.83,200,c41b838bb19cad60c901a7372e34ca670ab0fc850b882921ac0e24325101884d
TeCh,WBCIC_MI,3,1,sub-10,0.815,0.8142150586226808,0.815,200,c41b838bb19cad60c901a7372e34ca670ab0fc850b882921ac0e24325101884d
TeCh,WBCIC_MI,3,1,sub-15,0.715,0.7149928748218706,0.715,200,c41b838bb19cad60c901a7372e34ca670ab0fc850b882921ac0e24325101884d
TeCh,WBCIC_MI,3,1,sub-20,0.48,0.4736309343050916,0.48,200,c41b838bb19cad60c901a7372e34ca670ab0fc850b882921ac0e24325101884d
TeCh,WBCIC_MI,3,1,sub-39,0.75,0.749599358974359,0.75,200,c41b838bb19cad60c901a7372e34ca670ab0fc850b882921ac0e24325101884d
TeCh,WBCIC_MI,3,1,sub-40,0.7050000000000001,0.7041049173750595,0.705,200,c41b838bb19cad60c901a7372e34ca670ab0fc850b882921ac0e24325101884d
TeCh,WBCIC_MI,3,1,sub-43,0.865,0.864726070292342,0.865,200,c41b838bb19cad60c901a7372e34ca670ab0fc850b882921ac0e24325101884d
TeCh,WBCIC_MI,3,1,sub-46,0.8200000000000001,0.8198378540686617,0.82,200,c41b838bb19cad60c901a7372e34ca670ab0fc850b882921ac0e24325101884d
TeCh,WBCIC_MI,3,1,sub-51,0.76,0.76,0.76,200,c41b838bb19cad60c901a7372e34ca670ab0fc850b882921ac0e24325101884d
TeCh,WBCIC_MI,3,2,sub-4,0.6100000000000001,0.6085909273384182,0.61,200,88b97c345111c3a40b4dbbf985174d1561b77aee5440d45f4d0c471df31a2544
TeCh,WBCIC_MI,3,2,sub-8,0.87,0.8699869986998701,0.87,200,88b97c345111c3a40b4dbbf985174d1561b77aee5440d45f4d0c471df31a2544
TeCh,WBCIC_MI,3,2,sub-10,0.79,0.7889659330720531,0.79,200,88b97c345111c3a40b4dbbf985174d1561b77aee5440d45f4d0c471df31a2544
TeCh,WBCIC_MI,3,2,sub-15,0.74,0.7395833333333333,0.74,200,88b97c345111c3a40b4dbbf985174d1561b77aee5440d45f4d0c471df31a2544
TeCh,WBCIC_MI,3,2,sub-20,0.495,0.49214330609679446,0.495,200,88b97c345111c3a40b4dbbf985174d1561b77aee5440d45f4d0c471df31a2544
TeCh,WBCIC_MI,3,2,sub-39,0.775,0.7749943748593715,0.775,200,88b97c345111c3a40b4dbbf985174d1561b77aee5440d45f4d0c471df31a2544
TeCh,WBCIC_MI,3,2,sub-40,0.75,0.74997499749975,0.75,200,88b97c345111c3a40b4dbbf985174d1561b77aee5440d45f4d0c471df31a2544
TeCh,WBCIC_MI,3,2,sub-43,0.855,0.8543847756772364,0.855,200,88b97c345111c3a40b4dbbf985174d1561b77aee5440d45f4d0c471df31a2544
TeCh,WBCIC_MI,3,2,sub-46,0.845,0.8449961249031226,0.845,200,88b97c345111c3a40b4dbbf985174d1561b77aee5440d45f4d0c471df31a2544
TeCh,WBCIC_MI,3,2,sub-51,0.76,0.75997599759976,0.76,200,88b97c345111c3a40b4dbbf985174d1561b77aee5440d45f4d0c471df31a2544
TeCh,WBCIC_MI,4,0,sub-4,0.65,0.6464646464646464,0.65,200,5988908274132c826bad715d4f87eae5da8d8f5e47afe4b821566e56ab336b8b
TeCh,WBCIC_MI,4,0,sub-8,0.895,0.8948712172411204,0.895,200,5988908274132c826bad715d4f87eae5da8d8f5e47afe4b821566e56ab336b8b
TeCh,WBCIC_MI,4,0,sub-10,0.77,0.7699769976997699,0.77,200,5988908274132c826bad715d4f87eae5da8d8f5e47afe4b821566e56ab336b8b
TeCh,WBCIC_MI,4,0,sub-15,0.71,0.7089522280208751,0.71,200,5988908274132c826bad715d4f87eae5da8d8f5e47afe4b821566e56ab336b8b
TeCh,WBCIC_MI,4,0,sub-20,0.565,0.563154327031709,0.565,200,5988908274132c826bad715d4f87eae5da8d8f5e47afe4b821566e56ab336b8b
TeCh,WBCIC_MI,4,0,sub-39,0.825,0.823406241327985,0.825,200,5988908274132c826bad715d4f87eae5da8d8f5e47afe4b821566e56ab336b8b
TeCh,WBCIC_MI,4,0,sub-40,0.73,0.7253585596582239,0.73,200,5988908274132c826bad715d4f87eae5da8d8f5e47afe4b821566e56ab336b8b
TeCh,WBCIC_MI,4,0,sub-43,0.9299999999999999,0.9297470895222801,0.93,200,5988908274132c826bad715d4f87eae5da8d8f5e47afe4b821566e56ab336b8b
TeCh,WBCIC_MI,4,0,sub-46,0.7949999999999999,0.7905973084093056,0.795,200,5988908274132c826bad715d4f87eae5da8d8f5e47afe4b821566e56ab336b8b
TeCh,WBCIC_MI,4,0,sub-51,0.7749999999999999,0.7740453415681253,0.775,200,5988908274132c826bad715d4f87eae5da8d8f5e47afe4b821566e56ab336b8b
TeCh,WBCIC_MI,4,1,sub-4,0.645,0.6384100226630338,0.645,200,0da8914e6ffc2ec55aa4582ab2f3165667c2de2c2a0269f2f282b1e1ae222cf9
TeCh,WBCIC_MI,4,1,sub-8,0.92,0.91999199919992,0.92,200,0da8914e6ffc2ec55aa4582ab2f3165667c2de2c2a0269f2f282b1e1ae222cf9
TeCh,WBCIC_MI,4,1,sub-10,0.8,0.7999799979998,0.8,200,0da8914e6ffc2ec55aa4582ab2f3165667c2de2c2a0269f2f282b1e1ae222cf9
TeCh,WBCIC_MI,4,1,sub-15,0.665,0.6631049654305469,0.665,200,0da8914e6ffc2ec55aa4582ab2f3165667c2de2c2a0269f2f282b1e1ae222cf9
TeCh,WBCIC_MI,4,1,sub-20,0.525,0.5249881247031176,0.525,200,0da8914e6ffc2ec55aa4582ab2f3165667c2de2c2a0269f2f282b1e1ae222cf9
TeCh,WBCIC_MI,4,1,sub-39,0.8400000000000001,0.8395989974937343,0.84,200,0da8914e6ffc2ec55aa4582ab2f3165667c2de2c2a0269f2f282b1e1ae222cf9
TeCh,WBCIC_MI,4,1,sub-40,0.755,0.7517164500519369,0.755,200,0da8914e6ffc2ec55aa4582ab2f3165667c2de2c2a0269f2f282b1e1ae222cf9
TeCh,WBCIC_MI,4,1,sub-43,0.935,0.934868107918535,0.935,200,0da8914e6ffc2ec55aa4582ab2f3165667c2de2c2a0269f2f282b1e1ae222cf9
TeCh,WBCIC_MI,4,1,sub-46,0.825,0.8206921283844362,0.825,200,0da8914e6ffc2ec55aa4582ab2f3165667c2de2c2a0269f2f282b1e1ae222cf9
TeCh,WBCIC_MI,4,1,sub-51,0.7849999999999999,0.7840877708317642,0.785,200,0da8914e6ffc2ec55aa4582ab2f3165667c2de2c2a0269f2f282b1e1ae222cf9
TeCh,WBCIC_MI,4,2,sub-4,0.655,0.6542999574137629,0.655,200,2510f464b76e2aa86003f18830dbeef4a980dcc8354061cbba4725b6bb8dbc86
TeCh,WBCIC_MI,4,2,sub-8,0.875,0.8749718686704508,0.875,200,2510f464b76e2aa86003f18830dbeef4a980dcc8354061cbba4725b6bb8dbc86
TeCh,WBCIC_MI,4,2,sub-10,0.8,0.7999199679871949,0.8,200,2510f464b76e2aa86003f18830dbeef4a980dcc8354061cbba4725b6bb8dbc86
TeCh,WBCIC_MI,4,2,sub-15,0.655,0.6524892347208582,0.655,200,2510f464b76e2aa86003f18830dbeef4a980dcc8354061cbba4725b6bb8dbc86
TeCh,WBCIC_MI,4,2,sub-20,0.52,0.5160802500252042,0.52,200,2510f464b76e2aa86003f18830dbeef4a980dcc8354061cbba4725b6bb8dbc86
TeCh,WBCIC_MI,4,2,sub-39,0.7949999999999999,0.7927146793397204,0.795,200,2510f464b76e2aa86003f18830dbeef4a980dcc8354061cbba4725b6bb8dbc86
TeCh,WBCIC_MI,4,2,sub-40,0.775,0.7708232538005144,0.775,200,2510f464b76e2aa86003f18830dbeef4a980dcc8354061cbba4725b6bb8dbc86
TeCh,WBCIC_MI,4,2,sub-43,0.9099999999999999,0.9097744360902256,0.91,200,2510f464b76e2aa86003f18830dbeef4a980dcc8354061cbba4725b6bb8dbc86
TeCh,WBCIC_MI,4,2,sub-46,0.8,0.797077922077922,0.8,200,2510f464b76e2aa86003f18830dbeef4a980dcc8354061cbba4725b6bb8dbc86
TeCh,WBCIC_MI,4,2,sub-51,0.7749999999999999,0.7743173098623335,0.775,200,2510f464b76e2aa86003f18830dbeef4a980dcc8354061cbba4725b6bb8dbc86
LiteBN,WBCIC_MI,0,0,sub-4,0.55,0.4950061721467849,0.55,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20
LiteBN,WBCIC_MI,0,0,sub-8,0.595,0.532750713853076,0.595,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20
LiteBN,WBCIC_MI,0,0,sub-10,0.62,0.5876736111111112,0.62,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20
LiteBN,WBCIC_MI,0,0,sub-15,0.6,0.5659722222222222,0.6,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20
LiteBN,WBCIC_MI,0,0,sub-20,0.495,0.39591494960973717,0.495,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20
LiteBN,WBCIC_MI,0,0,sub-39,0.52,0.3839045051983057,0.52,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20
LiteBN,WBCIC_MI,0,0,sub-40,0.55,0.4590695997115038,0.55,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20
LiteBN,WBCIC_MI,0,0,sub-43,0.645,0.593809891587288,0.645,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20
LiteBN,WBCIC_MI,0,0,sub-46,0.71,0.6833715471121302,0.71,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20
LiteBN,WBCIC_MI,0,0,sub-51,0.65,0.612789025334661,0.65,200,35258e4d9e631883ab4e8e49cb055c83540e3dc684433e8008ac09d5f1268d20
LiteBN,WBCIC_MI,1,0,sub-4,0.62,0.6086911749562351,0.62,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae
LiteBN,WBCIC_MI,1,0,sub-8,0.835,0.8348968105065666,0.835,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae
LiteBN,WBCIC_MI,1,0,sub-10,0.73,0.7266929851199515,0.73,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae
LiteBN,WBCIC_MI,1,0,sub-15,0.73,0.7237851662404092,0.73,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae
LiteBN,WBCIC_MI,1,0,sub-20,0.55,0.5495946351716545,0.55,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae
LiteBN,WBCIC_MI,1,0,sub-39,0.83,0.8279178054458953,0.83,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae
LiteBN,WBCIC_MI,1,0,sub-40,0.8300000000000001,0.8298468621759583,0.83,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae
LiteBN,WBCIC_MI,1,0,sub-43,0.98,0.9799919967987194,0.98,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae
LiteBN,WBCIC_MI,1,0,sub-46,0.95,0.949874686716792,0.95,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae
LiteBN,WBCIC_MI,1,0,sub-51,0.8049999999999999,0.8046043237556051,0.805,200,a3cf63d8e89725aa5e14b4deb322e112f024dd73145506679b2a7ef1d6f2e7ae
LiteBN,WBCIC_MI,2,0,sub-4,0.5900000000000001,0.5729166666666666,0.59,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9
LiteBN,WBCIC_MI,2,0,sub-8,0.875,0.8749718686704508,0.875,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9
LiteBN,WBCIC_MI,2,0,sub-10,0.755,0.7549938748468712,0.755,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9
LiteBN,WBCIC_MI,2,0,sub-15,0.73,0.7272727272727273,0.73,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9
LiteBN,WBCIC_MI,2,0,sub-20,0.505,0.491146462439927,0.505,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9
LiteBN,WBCIC_MI,2,0,sub-39,0.8200000000000001,0.8197115384615384,0.82,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9
LiteBN,WBCIC_MI,2,0,sub-40,0.825,0.8249956248906223,0.825,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9
LiteBN,WBCIC_MI,2,0,sub-43,0.97,0.96999699969997,0.97,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9
LiteBN,WBCIC_MI,2,0,sub-46,0.96,0.9599358974358975,0.96,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9
LiteBN,WBCIC_MI,2,0,sub-51,0.76,0.7588182092252035,0.76,200,29fe178899a44bafd9c2fbd123b611559c1dc95dda659a8687933062fff698c9
LiteBN,WBCIC_MI,3,0,sub-4,0.595,0.5949898747468687,0.595,200,7c52e38867b75771d9594e203f97d7782bf32f8c39a0af7bef86ef27ce1c31c6
LiteBN,WBCIC_MI,3,0,sub-8,0.7150000000000001,0.7059961315280464,0.715,200,7c52e38867b75771d9594e203f97d7782bf32f8c39a0af7bef86ef27ce1c31c6
LiteBN,WBCIC_MI,3,0,sub-10,0.6950000000000001,0.6943811217715875,0.695,200,7c52e38867b75771d9594e203f97d7782bf32f8c39a0af7bef86ef27ce1c31c6
LiteBN,WBCIC_MI,3,0,sub-15,0.64,0.6317135549872123,0.64,200,7c52e38867b75771d9594e203f97d7782bf32f8c39a0af7bef86ef27ce1c31c6
LiteBN,WBCIC_MI,3,0,sub-20,0.505,0.4994817866983493,0.505,200,7c52e38867b75771d9594e203f97d7782bf32f8c39a0af7bef86ef27ce1c31c6
LiteBN,WBCIC_MI,3,0,sub-39,0.795,0.7949538646195394,0.795,200,7c52e38867b75771d9594e203f97d7782bf32f8c39a0af7bef86ef27ce1c31c6
LiteBN,WBCIC_MI,3,0,sub-40,0.77,0.7676767676767677,0.77,200,7c52e38867b75771d9594e203f97d7782bf32f8c39a0af7bef86ef27ce1c31c6
LiteBN,WBCIC_MI,3,0,sub-43,0.895,0.894043744796791,0.895,200,7c52e38867b75771d9594e203f97d7782bf32f8c39a0af7bef86ef27ce1c31c6
LiteBN,WBCIC_MI,3,0,sub-46,0.825,0.8201022847009842,0.825,200,7c52e38867b75771d9594e203f97d7782bf32f8c39a0af7bef86ef27ce1c31c6
LiteBN,WBCIC_MI,3,0,sub-51,0.78,0.7785829307568438,0.78,200,7c52e38867b75771d9594e203f97d7782bf32f8c39a0af7bef86ef27ce1c31c6
LiteBN,WBCIC_MI,4,0,sub-4,0.61,0.6010230179028133,0.61,200,b87627ea3b43565e6dcb20a73f39108cd71eb78907f920cdf1354ed77ea056dc
LiteBN,WBCIC_MI,4,0,sub-8,0.865,0.8649696181640869,0.865,200,b87627ea3b43565e6dcb20a73f39108cd71eb78907f920cdf1354ed77ea056dc
LiteBN,WBCIC_MI,4,0,sub-10,0.73,0.7229064039408868,0.73,200,b87627ea3b43565e6dcb20a73f39108cd71eb78907f920cdf1354ed77ea056dc
LiteBN,WBCIC_MI,4,0,sub-15,0.69,0.6783898744683059,0.69,200,b87627ea3b43565e6dcb20a73f39108cd71eb78907f920cdf1354ed77ea056dc
LiteBN,WBCIC_MI,4,0,sub-20,0.585,0.5837408159683042,0.585,200,b87627ea3b43565e6dcb20a73f39108cd71eb78907f920cdf1354ed77ea056dc
LiteBN,WBCIC_MI,4,0,sub-39,0.81,0.8087761674718197,0.81,200,b87627ea3b43565e6dcb20a73f39108cd71eb78907f920cdf1354ed77ea056dc
LiteBN,WBCIC_MI,4,0,sub-40,0.785,0.7849516141131755,0.785,200,b87627ea3b43565e6dcb20a73f39108cd71eb78907f920cdf1354ed77ea056dc
