task,fold,seed,variant,subject_id,protected_rank,active_rank,protected_coverage,PEEH_pp,PSWA_pp,protected_only_WSBA,random_only_WSBA,complement_retained_WSBA,intact_probe_WSBA,validation_full_model_future_BA,checkpoint_sha256
OpenBMI_MI,3,1,B0_FULL_EXISTING,35,8,20,1,4.269999999999974,9.340000000000003,0.79,0.6966,0.7,0.84,0.85,d0e57b465a347ddbea4c2ab5b24acee6d41ccea0b957d12ec52419daf502c31b
OpenBMI_MI,3,1,B0_FULL_EXISTING,43,8,20,1,12.2,14.549999999999997,0.88,0.7345,0.6699999999999999,0.8999999999999999,0.9099999999999999,d0e57b465a347ddbea4c2ab5b24acee6d41ccea0b957d12ec52419daf502c31b
OpenBMI_MI,3,1,B0_FULL_EXISTING,46,8,20,1,5.214999999999992,1.7799999999999927,0.57,0.5522,0.51,0.61,0.66,d0e57b465a347ddbea4c2ab5b24acee6d41ccea0b957d12ec52419daf502c31b
OpenBMI_MI,3,2,B0_FULL_EXISTING,8,4,20,1,12.104999999999988,13.230000000000008,0.75,0.6176999999999999,0.61,0.77,0.87,eaad934be47be22c4a4b5ef604ad9bb22c0e058f655dff743ff84d0f127e0370
OpenBMI_MI,3,2,B0_FULL_EXISTING,14,4,20,1,4.494999999999994,7.469999999999999,0.63,0.5553,0.5900000000000001,0.6699999999999999,0.71,eaad934be47be22c4a4b5ef604ad9bb22c0e058f655dff743ff84d0f127e0370
OpenBMI_MI,3,2,B0_FULL_EXISTING,32,4,20,1,12.275000000000002,17.80999999999999,0.75,0.5719000000000001,0.64,0.77,0.81,eaad934be47be22c4a4b5ef604ad9bb22c0e058f655dff743ff84d0f127e0370
OpenBMI_MI,3,2,B0_FULL_EXISTING,35,4,20,1,2.344999999999997,9.700000000000008,0.76,0.6629999999999999,0.76,0.8200000000000001,0.8200000000000001,eaad934be47be22c4a4b5ef604ad9bb22c0e058f655dff743ff84d0f127e0370
OpenBMI_MI,3,2,B0_FULL_EXISTING,43,4,20,1,14.885000000000003,16.34,0.8,0.6366,0.6499999999999999,0.9099999999999999,0.9199999999999999,eaad934be47be22c4a4b5ef604ad9bb22c0e058f655dff743ff84d0f127e0370
OpenBMI_MI,3,2,B0_FULL_EXISTING,46,4,20,1,7.174999999999998,4.530000000000001,0.59,0.5447,0.58,0.65,0.77,eaad934be47be22c4a4b5ef604ad9bb22c0e058f655dff743ff84d0f127e0370
OpenBMI_MI,3,0,B1_SAME_SCALE_63,8,4,20,1,16.505000000000013,15.800000000000002,0.7,0.5419999999999999,0.52,0.77,0.75,ee49dd726605960c4f7cc74cf9550d318a6dd0801b255ad416fae6ac4b7dbd42
OpenBMI_MI,3,0,B1_SAME_SCALE_63,14,4,20,1,11.169999999999991,17.24,0.7,0.5276,0.53,0.67,0.72,ee49dd726605960c4f7cc74cf9550d318a6dd0801b255ad416fae6ac4b7dbd42
OpenBMI_MI,3,0,B1_SAME_SCALE_63,32,4,20,1,-0.8199999999999874,3.9200000000000013,0.55,0.5108,0.5900000000000001,0.53,0.6699999999999999,ee49dd726605960c4f7cc74cf9550d318a6dd0801b255ad416fae6ac4b7dbd42
OpenBMI_MI,3,0,B1_SAME_SCALE_63,35,4,20,1,16.849999999999998,14.659999999999995,0.78,0.6334000000000001,0.65,0.86,0.87,ee49dd726605960c4f7cc74cf9550d318a6dd0801b255ad416fae6ac4b7dbd42
OpenBMI_MI,3,0,B1_SAME_SCALE_63,43,4,20,1,14.439999999999998,18.820000000000004,0.81,0.6218,0.63,0.84,0.85,ee49dd726605960c4f7cc74cf9550d318a6dd0801b255ad416fae6ac4b7dbd42
OpenBMI_MI,3,0,B1_SAME_SCALE_63,46,4,20,1,4.5600000000000085,2.9299999999999993,0.55,0.5207,0.56,0.5700000000000001,0.71,ee49dd726605960c4f7cc74cf9550d318a6dd0801b255ad416fae6ac4b7dbd42
OpenBMI_MI,3,1,B1_SAME_SCALE_63,8,4,20,1,16.044999999999998,20.10000000000001,0.76,0.5589999999999999,0.5700000000000001,0.73,0.8300000000000001,9de2d35b36ddfb8259187c0110645f04ab370153fa0eb932847aa1911ba999d0
OpenBMI_MI,3,1,B1_SAME_SCALE_63,14,4,20,1,-4.259999999999997,5.0899999999999945,0.6000000000000001,0.5491000000000001,0.6499999999999999,0.6100000000000001,0.63,9de2d35b36ddfb8259187c0110645f04ab370153fa0eb932847aa1911ba999d0
OpenBMI_MI,3,1,B1_SAME_SCALE_63,32,4,20,1,10.519999999999996,9.030000000000005,0.63,0.5397,0.5800000000000001,0.71,0.73,9de2d35b36ddfb8259187c0110645f04ab370153fa0eb932847aa1911ba999d0
OpenBMI_MI,3,1,B1_SAME_SCALE_63,35,4,20,1,17.710000000000015,12.949999999999996,0.71,0.5805,0.6699999999999999,0.75,0.79,9de2d35b36ddfb8259187c0110645f04ab370153fa0eb932847aa1911ba999d0
OpenBMI_MI,3,1,B1_SAME_SCALE_63,43,4,20,1,18.635000000000012,23.729999999999997,0.85,0.6127,0.62,0.87,0.92,9de2d35b36ddfb8259187c0110645f04ab370153fa0eb932847aa1911ba999d0
OpenBMI_MI,3,1,B1_SAME_SCALE_63,46,4,20,1,14.655000000000006,11.899999999999999,0.63,0.511,0.44,0.61,0.71,9de2d35b36ddfb8259187c0110645f04ab370153fa0eb932847aa1911ba999d0
OpenBMI_MI,3,2,B1_SAME_SCALE_63,8,4,20,1,11.665000000000003,21.49,0.78,0.5651,0.65,0.77,0.8200000000000001,95b69c2f4fa50d7237fe2ea45d095a0d322404561727a43ac1ad977143a5bf61
OpenBMI_MI,3,2,B1_SAME_SCALE_63,14,4,20,1,11.964999999999993,13.980000000000004,0.65,0.5102,0.51,0.64,0.69,95b69c2f4fa50d7237fe2ea45d095a0d322404561727a43ac1ad977143a5bf61
OpenBMI_MI,3,2,B1_SAME_SCALE_63,32,4,20,1,1.6250000000000098,8.360000000000001,0.62,0.5364,0.66,0.6699999999999999,0.6799999999999999,95b69c2f4fa50d7237fe2ea45d095a0d322404561727a43ac1ad977143a5bf61
OpenBMI_MI,3,2,B1_SAME_SCALE_63,35,4,20,1,6.955,19.410000000000004,0.8,0.6059,0.6799999999999999,0.83,0.85,95b69c2f4fa50d7237fe2ea45d095a0d322404561727a43ac1ad977143a5bf61
OpenBMI_MI,3,2,B1_SAME_SCALE_63,43,4,20,1,17.41999999999998,22.96,0.8300000000000001,0.6004,0.6599999999999999,0.86,0.9099999999999999,95b69c2f4fa50d7237fe2ea45d095a0d322404561727a43ac1ad977143a5bf61
OpenBMI_MI,3,2,B1_SAME_SCALE_63,46,4,20,1,6.555,12.729999999999997,0.64,0.5127,0.53,0.65,0.7,95b69c2f4fa50d7237fe2ea45d095a0d322404561727a43ac1ad977143a5bf61
OpenBMI_MI,3,0,B2_SCALE_COLLAPSE,8,4,20,1,11.845000000000017,8.829999999999982,0.69,0.6017000000000001,0.6,0.75,0.76,cdf8b5c9d0c01a8e080428333d0ef9a7e1f1468645e1de0bba44004aec2b3e46
OpenBMI_MI,3,0,B2_SCALE_COLLAPSE,14,4,20,1,3.5499999999999865,6.950000000000012,0.61,0.5404999999999999,0.53,0.61,0.6799999999999999,cdf8b5c9d0c01a8e080428333d0ef9a7e1f1468645e1de0bba44004aec2b3e46
OpenBMI_MI,3,0,B2_SCALE_COLLAPSE,32,4,20,1,-0.8449999999999958,1.959999999999995,0.56,0.5404000000000001,0.6200000000000001,0.62,0.71,cdf8b5c9d0c01a8e080428333d0ef9a7e1f1468645e1de0bba44004aec2b3e46
OpenBMI_MI,3,0,B2_SCALE_COLLAPSE,35,4,20,1,7.0749999999999975,17.549999999999986,0.8400000000000001,0.6645000000000002,0.7,0.8300000000000001,0.8300000000000001,cdf8b5c9d0c01a8e080428333d0ef9a7e1f1468645e1de0bba44004aec2b3e46
OpenBMI_MI,3,0,B2_SCALE_COLLAPSE,43,4,20,1,3.950000000000009,10.909999999999997,0.76,0.6509,0.8,0.88,0.9,cdf8b5c9d0c01a8e080428333d0ef9a7e1f1468645e1de0bba44004aec2b3e46
OpenBMI_MI,3,0,B2_SCALE_COLLAPSE,46,4,20,1,5.015000000000002,4.3400000000000105,0.5800000000000001,0.5366,0.54,0.62,0.6599999999999999,cdf8b5c9d0c01a8e080428333d0ef9a7e1f1468645e1de0bba44004aec2b3e46
OpenBMI_MI,3,1,B2_SCALE_COLLAPSE,8,4,20,1,18.325000000000003,10.759999999999991,0.6699999999999999,0.5624,0.52,0.75,0.73,471b3c6a046901fe41888f3843a8feeb90cc62c652b081b80d82d246695d7dc3
OpenBMI_MI,3,1,B2_SCALE_COLLAPSE,14,4,20,1,7.004999999999995,9.599999999999987,0.62,0.5240000000000001,0.51,0.64,0.6499999999999999,471b3c6a046901fe41888f3843a8feeb90cc62c652b081b80d82d246695d7dc3
OpenBMI_MI,3,1,B2_SCALE_COLLAPSE,32,4,20,1,0.8950000000000014,1.9500000000000184,0.5700000000000001,0.5504999999999999,0.6200000000000001,0.6,0.71,471b3c6a046901fe41888f3843a8feeb90cc62c652b081b80d82d246695d7dc3
OpenBMI_MI,3,1,B2_SCALE_COLLAPSE,35,4,20,1,9.754999999999992,19.579999999999988,0.8899999999999999,0.6942,0.66,0.87,0.8899999999999999,471b3c6a046901fe41888f3843a8feeb90cc62c652b081b80d82d246695d7dc3
OpenBMI_MI,3,1,B2_SCALE_COLLAPSE,43,4,20,1,14.405000000000012,25.160000000000004,0.88,0.6284,0.61,0.8200000000000001,0.9099999999999999,471b3c6a046901fe41888f3843a8feeb90cc62c652b081b80d82d246695d7dc3
OpenBMI_MI,3,1,B2_SCALE_COLLAPSE,46,4,20,1,10.760000000000003,9.050000000000002,0.63,0.5395,0.53,0.6100000000000001,0.73,471b3c6a046901fe41888f3843a8feeb90cc62c652b081b80d82d246695d7dc3
OpenBMI_MI,3,2,B2_SCALE_COLLAPSE,8,4,20,1,5.599999999999994,8.129999999999992,0.64,0.5587000000000001,0.61,0.69,0.71,f9942673e3a9325c27333226bbd115d8e65d76ee6fe8a04210d65c448b3ea513
OpenBMI_MI,3,2,B2_SCALE_COLLAPSE,14,4,20,1,7.855,9.619999999999996,0.64,0.5438000000000001,0.5800000000000001,0.75,0.76,f9942673e3a9325c27333226bbd115d8e65d76ee6fe8a04210d65c448b3ea513
OpenBMI_MI,3,2,B2_SCALE_COLLAPSE,32,4,20,1,3.995000000000004,12.949999999999983,0.6499999999999999,0.5205000000000001,0.57,0.61,0.62,f9942673e3a9325c27333226bbd115d8e65d76ee6fe8a04210d65c448b3ea513
OpenBMI_MI,3,2,B2_SCALE_COLLAPSE,35,4,20,1,-0.39999999999998925,7.969999999999999,0.79,0.7103,0.84,0.8400000000000001,0.8400000000000001,f9942673e3a9325c27333226bbd115d8e65d76ee6fe8a04210d65c448b3ea513
OpenBMI_MI,3,2,B2_SCALE_COLLAPSE,43,4,20,1,17.185000000000006,21.66000000000001,0.81,0.5933999999999999,0.62,0.8200000000000001,0.86,f9942673e3a9325c27333226bbd115d8e65d76ee6fe8a04210d65c448b3ea513
OpenBMI_MI,3,2,B2_SCALE_COLLAPSE,46,4,20,1,3.520000000000001,6.359999999999999,0.5900000000000001,0.5264000000000001,0.6,0.6,0.74,f9942673e3a9325c27333226bbd115d8e65d76ee6fe8a04210d65c448b3ea513
OpenBMI_MI,3,0,B4_ONE_STAGE_BACKEND,8,4,20,1,13.029999999999998,17.95,0.77,0.5905,0.6000000000000001,0.8200000000000001,0.8400000000000001,672f898b98e480520a05ac5e11d71ea1a66b64bc886cc37fb5807c798b65fa2c
OpenBMI_MI,3,0,B4_ONE_STAGE_BACKEND,14,4,20,1,5.204999999999993,7.809999999999995,0.6,0.5219,0.5700000000000001,0.66,0.6499999999999999,672f898b98e480520a05ac5e11d71ea1a66b64bc886cc37fb5807c798b65fa2c
OpenBMI_MI,3,0,B4_ONE_STAGE_BACKEND,32,4,20,1,14.859999999999996,12.550000000000006,0.66,0.5345,0.51,0.72,0.72,672f898b98e480520a05ac5e11d71ea1a66b64bc886cc37fb5807c798b65fa2c
OpenBMI_MI,3,0,B4_ONE_STAGE_BACKEND,35,4,20,1,14.289999999999992,27.259999999999994,0.88,0.6074,0.67,0.88,0.8899999999999999,672f898b98e480520a05ac5e11d71ea1a66b64bc886cc37fb5807c798b65fa2c
OpenBMI_MI,3,0,B4_ONE_STAGE_BACKEND,43,4,20,1,12.735000000000007,16.310000000000013,0.77,0.6068999999999999,0.63,0.82,0.8300000000000001,672f898b98e480520a05ac5e11d71ea1a66b64bc886cc37fb5807c798b65fa2c
OpenBMI_MI,3,0,B4_ONE_STAGE_BACKEND,46,4,20,1,3.3299999999999996,1.9100000000000006,0.55,0.5309,0.59,0.5700000000000001,0.73,672f898b98e480520a05ac5e11d71ea1a66b64bc886cc37fb5807c798b65fa2c
OpenBMI_MI,3,1,B4_ONE_STAGE_BACKEND,8,4,20,1,16.33999999999999,21.29000000000001,0.81,0.5971,0.58,0.77,0.89,2adc55146e8110bc9f761ce3c3771e773df9cd17e6e44ad2726f0dede35cabac
OpenBMI_MI,3,1,B4_ONE_STAGE_BACKEND,14,4,20,1,6.1749999999999865,9.799999999999997,0.62,0.522,0.52,0.63,0.69,2adc55146e8110bc9f761ce3c3771e773df9cd17e6e44ad2726f0dede35cabac
OpenBMI_MI,3,1,B4_ONE_STAGE_BACKEND,32,4,20,1,12.475000000000003,19.47000000000001,0.74,0.5452999999999999,0.5700000000000001,0.73,0.74,2adc55146e8110bc9f761ce3c3771e773df9cd17e6e44ad2726f0dede35cabac
OpenBMI_MI,3,1,B4_ONE_STAGE_BACKEND,35,4,20,1,24.350000000000016,24.330000000000005,0.8600000000000001,0.6167,0.63,0.87,0.86,2adc55146e8110bc9f761ce3c3771e773df9cd17e6e44ad2726f0dede35cabac
OpenBMI_MI,3,1,B4_ONE_STAGE_BACKEND,43,4,20,1,20.075,21.989999999999988,0.83,0.6101000000000001,0.63,0.9,0.88,2adc55146e8110bc9f761ce3c3771e773df9cd17e6e44ad2726f0dede35cabac
OpenBMI_MI,3,1,B4_ONE_STAGE_BACKEND,46,4,20,1,9.730000000000006,8.709999999999985,0.6399999999999999,0.5529000000000001,0.54,0.67,0.76,2adc55146e8110bc9f761ce3c3771e773df9cd17e6e44ad2726f0dede35cabac
OpenBMI_MI,3,2,B4_ONE_STAGE_BACKEND,8,8,20,1,8.994999999999987,7.509999999999984,0.6799999999999999,0.6049000000000001,0.6,0.77,0.74,37af12a9babbeb4ef69ca49e2907a084571f3f62e319f94fc01f86ecb98b8986
OpenBMI_MI,3,2,B4_ONE_STAGE_BACKEND,14,8,20,1,9.610000000000007,8.079999999999998,0.65,0.5692,0.52,0.64,0.69,37af12a9babbeb4ef69ca49e2907a084571f3f62e319f94fc01f86ecb98b8986
OpenBMI_MI,3,2,B4_ONE_STAGE_BACKEND,32,8,20,1,-1.990000000000014,3.6899999999999933,0.5599999999999999,0.5231,0.57,0.62,0.7,37af12a9babbeb4ef69ca49e2907a084571f3f62e319f94fc01f86ecb98b8986
OpenBMI_MI,3,2,B4_ONE_STAGE_BACKEND,35,8,20,1,3.0100000000000127,4.379999999999984,0.8,0.7562000000000002,0.76,0.78,0.8,37af12a9babbeb4ef69ca49e2907a084571f3f62e319f94fc01f86ecb98b8986
OpenBMI_MI,3,2,B4_ONE_STAGE_BACKEND,43,8,20,1,8.199999999999985,13.060000000000006,0.79,0.6594,0.6100000000000001,0.82,0.8400000000000001,37af12a9babbeb4ef69ca49e2907a084571f3f62e319f94fc01f86ecb98b8986
OpenBMI_MI,3,2,B4_ONE_STAGE_BACKEND,46,8,20,1,5.564999999999998,2.4600000000000177,0.5900000000000001,0.5653999999999999,0.55,0.66,0.69,37af12a9babbeb4ef69ca49e2907a084571f3f62e319f94fc01f86ecb98b8986
OpenBMI_MI,4,0,B0_FULL_EXISTING,11,4,20,1,2.860000000000007,12.919999999999987,0.6799999999999999,0.5508000000000001,0.63,0.71,0.73,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63
OpenBMI_MI,4,0,B0_FULL_EXISTING,15,4,20,1,6.549999999999989,14.280000000000005,0.77,0.6272,0.78,0.9,0.87,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63
OpenBMI_MI,4,0,B0_FULL_EXISTING,34,4,20,1,-1.2499999999999956,-1.8899999999999972,0.48,0.49889999999999995,0.52,0.55,0.74,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63
OpenBMI_MI,4,0,B0_FULL_EXISTING,38,4,20,1,6.890000000000008,13.979999999999993,0.6699999999999999,0.5302,0.54,0.62,0.73,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63
OpenBMI_MI,4,0,B0_FULL_EXISTING,48,4,20,1,7.619999999999982,8.879999999999999,0.64,0.5512,0.59,0.6699999999999999,0.6799999999999999,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63
OpenBMI_MI,4,0,B0_FULL_EXISTING,52,4,20,1,6.274999999999997,7.009999999999983,0.65,0.5799000000000002,0.65,0.72,0.71,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63
OpenBMI_MI,4,1,B0_FULL_EXISTING,11,8,20,1,13.419999999999998,8.110000000000007,0.66,0.5789,0.5,0.69,0.8,da73a311608c69caee6ec16b34438a213010bf48dc86f2f37b2bcd4e094bc2b3
OpenBMI_MI,4,1,B0_FULL_EXISTING,15,8,20,1,8.55999999999999,12.82000000000001,0.81,0.6818,0.62,0.85,0.87,da73a311608c69caee6ec16b34438a213010bf48dc86f2f37b2bcd4e094bc2b3
OpenBMI_MI,4,1,B0_FULL_EXISTING,34,8,20,1,3.685000000000005,4.270000000000007,0.5800000000000001,0.5373,0.54,0.54,0.73,da73a311608c69caee6ec16b34438a213010bf48dc86f2f37b2bcd4e094bc2b3
OpenBMI_MI,4,1,B0_FULL_EXISTING,38,8,20,1,9.204999999999997,9.629999999999994,0.69,0.5937,0.52,0.64,0.75,da73a311608c69caee6ec16b34438a213010bf48dc86f2f37b2bcd4e094bc2b3
OpenBMI_MI,4,1,B0_FULL_EXISTING,48,8,20,1,8.110000000000007,6.659999999999999,0.65,0.5834,0.5700000000000001,0.7,0.7,da73a311608c69caee6ec16b34438a213010bf48dc86f2f37b2bcd4e094bc2b3
OpenBMI_MI,4,1,B0_FULL_EXISTING,52,8,20,1,10.535000000000016,7.16,0.7,0.6284,0.56,0.76,0.79,da73a311608c69caee6ec16b34438a213010bf48dc86f2f37b2bcd4e094bc2b3
OpenBMI_MI,4,2,B0_FULL_EXISTING,11,4,20,1,11.224999999999996,10.450000000000003,0.65,0.5455,0.5700000000000001,0.72,0.73,70f60a29a0c677d606342a7d35aabee8a3e11d7edd6976be8fa4638397a3b398
OpenBMI_MI,4,2,B0_FULL_EXISTING,15,4,20,1,5.4850000000000065,11.929999999999996,0.71,0.5907,0.66,0.87,0.9199999999999999,70f60a29a0c677d606342a7d35aabee8a3e11d7edd6976be8fa4638397a3b398
OpenBMI_MI,4,2,B0_FULL_EXISTING,34,4,20,1,0.6299999999999972,8.060000000000011,0.59,0.5093999999999999,0.5599999999999999,0.56,0.71,70f60a29a0c677d606342a7d35aabee8a3e11d7edd6976be8fa4638397a3b398
OpenBMI_MI,4,2,B0_FULL_EXISTING,38,4,20,1,3.6799999999999944,11.169999999999991,0.6799999999999999,0.5683,0.62,0.71,0.76,70f60a29a0c677d606342a7d35aabee8a3e11d7edd6976be8fa4638397a3b398
OpenBMI_MI,4,2,B0_FULL_EXISTING,48,4,20,1,5.940000000000001,10.58,0.64,0.5342,0.56,0.65,0.6499999999999999,70f60a29a0c677d606342a7d35aabee8a3e11d7edd6976be8fa4638397a3b398
OpenBMI_MI,4,2,B0_FULL_EXISTING,52,4,20,1,8.714999999999984,11.159999999999993,0.71,0.5984,0.65,0.75,0.77,70f60a29a0c677d606342a7d35aabee8a3e11d7edd6976be8fa4638397a3b398
OpenBMI_MI,4,0,B1_SAME_SCALE_63,11,4,20,1,6.959999999999999,9.160000000000002,0.62,0.5284,0.56,0.6699999999999999,0.7,dc596015a689eacc0ff8cb78e801f8fd3e675df71dcb7eb1921fd15322f903ae
OpenBMI_MI,4,0,B1_SAME_SCALE_63,15,4,20,1,15.795000000000014,22.850000000000005,0.8,0.5715,0.61,0.9099999999999999,0.9299999999999999,dc596015a689eacc0ff8cb78e801f8fd3e675df71dcb7eb1921fd15322f903ae
OpenBMI_MI,4,0,B1_SAME_SCALE_63,34,4,20,1,-3.355000000000008,3.3299999999999885,0.56,0.5267000000000002,0.55,0.59,0.65,dc596015a689eacc0ff8cb78e801f8fd3e675df71dcb7eb1921fd15322f903ae
OpenBMI_MI,4,0,B1_SAME_SCALE_63,38,4,20,1,15.229999999999988,12.819999999999986,0.6599999999999999,0.5318,0.5,0.73,0.8,dc596015a689eacc0ff8cb78e801f8fd3e675df71dcb7eb1921fd15322f903ae
OpenBMI_MI,4,0,B1_SAME_SCALE_63,48,4,20,1,6.819999999999993,10.049999999999992,0.62,0.5195000000000001,0.5,0.6,0.59,dc596015a689eacc0ff8cb78e801f8fd3e675df71dcb7eb1921fd15322f903ae
OpenBMI_MI,4,0,B1_SAME_SCALE_63,52,4,20,1,3.005000000000002,7.540000000000003,0.62,0.5446,0.64,0.66,0.67,dc596015a689eacc0ff8cb78e801f8fd3e675df71dcb7eb1921fd15322f903ae
OpenBMI_MI,4,1,B1_SAME_SCALE_63,11,3,20,1,16.695000000000014,15.899999999999991,0.6799999999999999,0.521,0.5,0.6799999999999999,0.72,773fbd45691904930d3d894d70f72ee2213d4b53ede1ac9d01dc5385e8d87f0f
OpenBMI_MI,4,1,B1_SAME_SCALE_63,15,3,20,1,23.430000000000007,13.71,0.71,0.5729,0.63,0.86,0.8300000000000001,773fbd45691904930d3d894d70f72ee2213d4b53ede1ac9d01dc5385e8d87f0f
OpenBMI_MI,4,1,B1_SAME_SCALE_63,34,3,20,1,5.620000000000003,5.839999999999995,0.54,0.4816000000000001,0.53,0.54,0.74,773fbd45691904930d3d894d70f72ee2213d4b53ede1ac9d01dc5385e8d87f0f
OpenBMI_MI,4,1,B1_SAME_SCALE_63,38,3,20,1,15.520000000000012,17.14,0.69,0.5186,0.5,0.6699999999999999,0.73,773fbd45691904930d3d894d70f72ee2213d4b53ede1ac9d01dc5385e8d87f0f
OpenBMI_MI,4,1,B1_SAME_SCALE_63,48,3,20,1,7.325000000000004,12.190000000000001,0.66,0.5381,0.6000000000000001,0.65,0.72,773fbd45691904930d3d894d70f72ee2213d4b53ede1ac9d01dc5385e8d87f0f
OpenBMI_MI,4,1,B1_SAME_SCALE_63,52,3,20,1,10.485,12.61,0.6799999999999999,0.5539,0.55,0.7,0.75,773fbd45691904930d3d894d70f72ee2213d4b53ede1ac9d01dc5385e8d87f0f
OpenBMI_MI,4,2,B1_SAME_SCALE_63,11,4,20,1,5.105000000000004,3.730000000000011,0.5700000000000001,0.5327,0.5700000000000001,0.6599999999999999,0.68,828158deec1742baa69b79fe6e84a58b64d6a19262644a74907279817fdc83b2
OpenBMI_MI,4,2,B1_SAME_SCALE_63,15,4,20,1,4.5050000000000034,3.0500000000000083,0.62,0.5894999999999999,0.76,0.85,0.86,828158deec1742baa69b79fe6e84a58b64d6a19262644a74907279817fdc83b2
OpenBMI_MI,4,2,B1_SAME_SCALE_63,34,4,20,1,2.6449999999999863,2.4499999999999966,0.53,0.5055000000000001,0.52,0.5700000000000001,0.67,828158deec1742baa69b79fe6e84a58b64d6a19262644a74907279817fdc83b2
OpenBMI_MI,4,2,B1_SAME_SCALE_63,38,4,20,1,11.579999999999991,11.09000000000001,0.65,0.5390999999999999,0.55,0.68,0.72,828158deec1742baa69b79fe6e84a58b64d6a19262644a74907279817fdc83b2
OpenBMI_MI,4,2,B1_SAME_SCALE_63,48,4,20,1,6.649999999999978,6.570000000000009,0.6100000000000001,0.5443,0.5700000000000001,0.6699999999999999,0.6599999999999999,828158deec1742baa69b79fe6e84a58b64d6a19262644a74907279817fdc83b2
OpenBMI_MI,4,2,B1_SAME_SCALE_63,52,4,20,1,9.635000000000005,8.78,0.66,0.5722,0.6,0.75,0.74,828158deec1742baa69b79fe6e84a58b64d6a19262644a74907279817fdc83b2
OpenBMI_MI,4,0,B2_SCALE_COLLAPSE,11,5,20,1,5.224999999999991,5.859999999999987,0.61,0.5514000000000001,0.57,0.69,0.6699999999999999,789b7ec0a35f00af8db724a123d98edb15ba368c3e0959c81117c58d7fdcda7f
OpenBMI_MI,4,0,B2_SCALE_COLLAPSE,15,5,20,1,11.024999999999995,8.689999999999998,0.71,0.6231,0.72,0.87,0.84,789b7ec0a35f00af8db724a123d98edb15ba368c3e0959c81117c58d7fdcda7f
OpenBMI_MI,4,0,B2_SCALE_COLLAPSE,34,5,20,1,8.415000000000006,3.090000000000004,0.54,0.5091,0.48,0.53,0.6599999999999999,789b7ec0a35f00af8db724a123d98edb15ba368c3e0959c81117c58d7fdcda7f
OpenBMI_MI,4,0,B2_SCALE_COLLAPSE,38,5,20,1,7.87000000000001,9.699999999999998,0.64,0.543,0.54,0.68,0.71,789b7ec0a35f00af8db724a123d98edb15ba368c3e0959c81117c58d7fdcda7f
OpenBMI_MI,4,0,B2_SCALE_COLLAPSE,48,5,20,1,9.314999999999984,9.320000000000006,0.65,0.5568,0.5700000000000001,0.6799999999999999,0.6599999999999999,789b7ec0a35f00af8db724a123d98edb15ba368c3e0959c81117c58d7fdcda7f
OpenBMI_MI,4,0,B2_SCALE_COLLAPSE,52,5,20,1,5.989999999999995,5.63999999999999,0.6599999999999999,0.6036,0.62,0.6699999999999999,0.7,789b7ec0a35f00af8db724a123d98edb15ba368c3e0959c81117c58d7fdcda7f
OpenBMI_MI,4,1,B2_SCALE_COLLAPSE,11,4,20,1,11.450000000000028,11.29,0.66,0.5471,0.5700000000000001,0.73,0.71,2b727608493561256f024ccf69e33ec40b1fa901f482bfdde899f906a1d2847a
OpenBMI_MI,4,1,B2_SCALE_COLLAPSE,15,4,20,1,10.475000000000012,12.309999999999999,0.73,0.6069,0.75,0.87,0.9299999999999999,2b727608493561256f024ccf69e33ec40b1fa901f482bfdde899f906a1d2847a
OpenBMI_MI,4,1,B2_SCALE_COLLAPSE,34,4,20,1,6.859999999999989,10.570000000000007,0.6000000000000001,0.4943,0.44999999999999996,0.56,0.69,2b727608493561256f024ccf69e33ec40b1fa901f482bfdde899f906a1d2847a
OpenBMI_MI,4,1,B2_SCALE_COLLAPSE,38,4,20,1,11.48999999999999,13.839999999999986,0.6699999999999999,0.5316000000000001,0.56,0.68,0.8200000000000001,2b727608493561256f024ccf69e33ec40b1fa901f482bfdde899f906a1d2847a
OpenBMI_MI,4,1,B2_SCALE_COLLAPSE,48,4,20,1,7.020000000000016,14.00999999999999,0.69,0.5499,0.52,0.64,0.64,2b727608493561256f024ccf69e33ec40b1fa901f482bfdde899f906a1d2847a
OpenBMI_MI,4,1,B2_SCALE_COLLAPSE,52,4,20,1,4.670000000000007,6.63999999999999,0.64,0.5736000000000001,0.6799999999999999,0.74,0.7,2b727608493561256f024ccf69e33ec40b1fa901f482bfdde899f906a1d2847a
OpenBMI_MI,4,2,B2_SCALE_COLLAPSE,11,4,20,1,1.0650000000000048,5.879999999999996,0.6,0.5412,0.63,0.64,0.76,0dbe15b3d707b3dbc3341a907fdab1933c6033849d381ec6e55165917a64c153
OpenBMI_MI,4,2,B2_SCALE_COLLAPSE,15,4,20,1,9.955000000000002,12.170000000000003,0.72,0.5982999999999999,0.71,0.84,0.8200000000000001,0dbe15b3d707b3dbc3341a907fdab1933c6033849d381ec6e55165917a64c153
