task,fold,seed,variant,subject_id,session,trials,BA,macro_F1,checkpoint_sha256,normalizer_sha256
OpenBMI_MI,2,0,B2_SCALE_COLLAPSE,1,S1,100,0.6799999999999999,0.6798719487795117,500319ba3fcb0e04f98e028c324e17ff9055ae3b7cec967b6a023e801b4b51a2,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,0,B2_SCALE_COLLAPSE,1,S2,100,0.65,0.64996499649965,500319ba3fcb0e04f98e028c324e17ff9055ae3b7cec967b6a023e801b4b51a2,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,0,B2_SCALE_COLLAPSE,8,S1,100,0.8,0.7947454844006567,500319ba3fcb0e04f98e028c324e17ff9055ae3b7cec967b6a023e801b4b51a2,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,0,B2_SCALE_COLLAPSE,8,S2,100,0.73,0.7286704853783539,500319ba3fcb0e04f98e028c324e17ff9055ae3b7cec967b6a023e801b4b51a2,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,0,B2_SCALE_COLLAPSE,11,S1,100,0.6699999999999999,0.6673051718923279,500319ba3fcb0e04f98e028c324e17ff9055ae3b7cec967b6a023e801b4b51a2,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,0,B2_SCALE_COLLAPSE,11,S2,100,0.69,0.6899689968996899,500319ba3fcb0e04f98e028c324e17ff9055ae3b7cec967b6a023e801b4b51a2,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,0,B2_SCALE_COLLAPSE,23,S1,100,0.68,0.68,500319ba3fcb0e04f98e028c324e17ff9055ae3b7cec967b6a023e801b4b51a2,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,0,B2_SCALE_COLLAPSE,23,S2,100,0.63,0.62996299629963,500319ba3fcb0e04f98e028c324e17ff9055ae3b7cec967b6a023e801b4b51a2,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,0,B2_SCALE_COLLAPSE,30,S1,100,0.67,0.6643271284711627,500319ba3fcb0e04f98e028c324e17ff9055ae3b7cec967b6a023e801b4b51a2,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,0,B2_SCALE_COLLAPSE,30,S2,100,0.69,0.6899689968996899,500319ba3fcb0e04f98e028c324e17ff9055ae3b7cec967b6a023e801b4b51a2,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,0,B2_SCALE_COLLAPSE,48,S1,100,0.75,0.7497747973175859,500319ba3fcb0e04f98e028c324e17ff9055ae3b7cec967b6a023e801b4b51a2,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,0,B2_SCALE_COLLAPSE,48,S2,100,0.69,0.6899689968996899,500319ba3fcb0e04f98e028c324e17ff9055ae3b7cec967b6a023e801b4b51a2,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,0,B2_SCALE_COLLAPSE,50,S1,100,0.57,0.5413333333333333,500319ba3fcb0e04f98e028c324e17ff9055ae3b7cec967b6a023e801b4b51a2,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,0,B2_SCALE_COLLAPSE,50,S2,100,0.52,0.40476190476190477,500319ba3fcb0e04f98e028c324e17ff9055ae3b7cec967b6a023e801b4b51a2,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,0,B2_SCALE_COLLAPSE,52,S1,100,0.8,0.7960016319869441,500319ba3fcb0e04f98e028c324e17ff9055ae3b7cec967b6a023e801b4b51a2,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,0,B2_SCALE_COLLAPSE,52,S2,100,0.69,0.6783898744683059,500319ba3fcb0e04f98e028c324e17ff9055ae3b7cec967b6a023e801b4b51a2,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,1,B2_SCALE_COLLAPSE,1,S1,100,0.81,0.8076728413807066,a83acaf817f8cf2f8e6b317951d0960f6af3a700d79f5d487d7aecdd1236b10b,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,1,B2_SCALE_COLLAPSE,1,S2,100,0.75,0.7406369955389562,a83acaf817f8cf2f8e6b317951d0960f6af3a700d79f5d487d7aecdd1236b10b,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,1,B2_SCALE_COLLAPSE,8,S1,100,0.72,0.7106242248863166,a83acaf817f8cf2f8e6b317951d0960f6af3a700d79f5d487d7aecdd1236b10b,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,1,B2_SCALE_COLLAPSE,8,S2,100,0.8200000000000001,0.8164014687882497,a83acaf817f8cf2f8e6b317951d0960f6af3a700d79f5d487d7aecdd1236b10b,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,1,B2_SCALE_COLLAPSE,11,S1,100,0.6499999999999999,0.6482765551200884,a83acaf817f8cf2f8e6b317951d0960f6af3a700d79f5d487d7aecdd1236b10b,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,1,B2_SCALE_COLLAPSE,11,S2,100,0.62,0.6161616161616161,a83acaf817f8cf2f8e6b317951d0960f6af3a700d79f5d487d7aecdd1236b10b,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,1,B2_SCALE_COLLAPSE,23,S1,100,0.72,0.7171717171717171,a83acaf817f8cf2f8e6b317951d0960f6af3a700d79f5d487d7aecdd1236b10b,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,1,B2_SCALE_COLLAPSE,23,S2,100,0.72,0.7181964573268921,a83acaf817f8cf2f8e6b317951d0960f6af3a700d79f5d487d7aecdd1236b10b,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,1,B2_SCALE_COLLAPSE,30,S1,100,0.71,0.6938021328265231,a83acaf817f8cf2f8e6b317951d0960f6af3a700d79f5d487d7aecdd1236b10b,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,1,B2_SCALE_COLLAPSE,30,S2,100,0.72,0.7171717171717171,a83acaf817f8cf2f8e6b317951d0960f6af3a700d79f5d487d7aecdd1236b10b,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,1,B2_SCALE_COLLAPSE,48,S1,100,0.6499999999999999,0.6491228070175439,a83acaf817f8cf2f8e6b317951d0960f6af3a700d79f5d487d7aecdd1236b10b,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,1,B2_SCALE_COLLAPSE,48,S2,100,0.6599999999999999,0.6578099838969405,a83acaf817f8cf2f8e6b317951d0960f6af3a700d79f5d487d7aecdd1236b10b,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,1,B2_SCALE_COLLAPSE,50,S1,100,0.54,0.45238095238095233,a83acaf817f8cf2f8e6b317951d0960f6af3a700d79f5d487d7aecdd1236b10b,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,1,B2_SCALE_COLLAPSE,50,S2,100,0.52,0.37629937629937626,a83acaf817f8cf2f8e6b317951d0960f6af3a700d79f5d487d7aecdd1236b10b,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,1,B2_SCALE_COLLAPSE,52,S1,100,0.79,0.7874278773155178,a83acaf817f8cf2f8e6b317951d0960f6af3a700d79f5d487d7aecdd1236b10b,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,1,B2_SCALE_COLLAPSE,52,S2,100,0.77,0.7688674505074866,a83acaf817f8cf2f8e6b317951d0960f6af3a700d79f5d487d7aecdd1236b10b,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,2,B2_SCALE_COLLAPSE,1,S1,100,0.75,0.7469379491851402,159c47dda148aab026ce2377c4452e986ea5fdec89eb7cdbe80c5763d2ae29ec,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,2,B2_SCALE_COLLAPSE,1,S2,100,0.64,0.609375,159c47dda148aab026ce2377c4452e986ea5fdec89eb7cdbe80c5763d2ae29ec,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,2,B2_SCALE_COLLAPSE,8,S1,100,0.6799999999999999,0.64349376114082,159c47dda148aab026ce2377c4452e986ea5fdec89eb7cdbe80c5763d2ae29ec,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,2,B2_SCALE_COLLAPSE,8,S2,100,0.72,0.7159090909090908,159c47dda148aab026ce2377c4452e986ea5fdec89eb7cdbe80c5763d2ae29ec,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,2,B2_SCALE_COLLAPSE,11,S1,100,0.64,0.6279454319966928,159c47dda148aab026ce2377c4452e986ea5fdec89eb7cdbe80c5763d2ae29ec,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,2,B2_SCALE_COLLAPSE,11,S2,100,0.71,0.7076318177235609,159c47dda148aab026ce2377c4452e986ea5fdec89eb7cdbe80c5763d2ae29ec,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,2,B2_SCALE_COLLAPSE,23,S1,100,0.65,0.6419437340153453,159c47dda148aab026ce2377c4452e986ea5fdec89eb7cdbe80c5763d2ae29ec,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,2,B2_SCALE_COLLAPSE,23,S2,100,0.6,0.586606035551881,159c47dda148aab026ce2377c4452e986ea5fdec89eb7cdbe80c5763d2ae29ec,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,2,B2_SCALE_COLLAPSE,30,S1,100,0.75,0.7469379491851402,159c47dda148aab026ce2377c4452e986ea5fdec89eb7cdbe80c5763d2ae29ec,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,2,B2_SCALE_COLLAPSE,30,S2,100,0.72,0.7198879551820728,159c47dda148aab026ce2377c4452e986ea5fdec89eb7cdbe80c5763d2ae29ec,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,2,B2_SCALE_COLLAPSE,48,S1,100,0.67,0.6643271284711627,159c47dda148aab026ce2377c4452e986ea5fdec89eb7cdbe80c5763d2ae29ec,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,2,B2_SCALE_COLLAPSE,48,S2,100,0.69,0.6899689968996899,159c47dda148aab026ce2377c4452e986ea5fdec89eb7cdbe80c5763d2ae29ec,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,2,B2_SCALE_COLLAPSE,50,S1,100,0.55,0.5248653785239151,159c47dda148aab026ce2377c4452e986ea5fdec89eb7cdbe80c5763d2ae29ec,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,2,B2_SCALE_COLLAPSE,50,S2,100,0.54,0.5118845500848896,159c47dda148aab026ce2377c4452e986ea5fdec89eb7cdbe80c5763d2ae29ec,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,2,B2_SCALE_COLLAPSE,52,S1,100,0.8400000000000001,0.8397435897435898,159c47dda148aab026ce2377c4452e986ea5fdec89eb7cdbe80c5763d2ae29ec,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,2,B2_SCALE_COLLAPSE,52,S2,100,0.75,0.7406369955389562,159c47dda148aab026ce2377c4452e986ea5fdec89eb7cdbe80c5763d2ae29ec,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,0,B4_ONE_STAGE_BACKEND,1,S1,100,0.75,0.7497747973175859,f1cf3ee43a2e3fcad18c010262f33d39256534e65550a8c06709e999e5ee1824,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,0,B4_ONE_STAGE_BACKEND,1,S2,100,0.71,0.7033248081841432,f1cf3ee43a2e3fcad18c010262f33d39256534e65550a8c06709e999e5ee1824,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,0,B4_ONE_STAGE_BACKEND,8,S1,100,0.8,0.8,f1cf3ee43a2e3fcad18c010262f33d39256534e65550a8c06709e999e5ee1824,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,0,B4_ONE_STAGE_BACKEND,8,S2,100,0.87,0.8693598633303186,f1cf3ee43a2e3fcad18c010262f33d39256534e65550a8c06709e999e5ee1824,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,0,B4_ONE_STAGE_BACKEND,11,S1,100,0.77,0.769792813532179,f1cf3ee43a2e3fcad18c010262f33d39256534e65550a8c06709e999e5ee1824,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,0,B4_ONE_STAGE_BACKEND,11,S2,100,0.66,0.6458333333333333,f1cf3ee43a2e3fcad18c010262f33d39256534e65550a8c06709e999e5ee1824,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,0,B4_ONE_STAGE_BACKEND,23,S1,100,0.8,0.797979797979798,f1cf3ee43a2e3fcad18c010262f33d39256534e65550a8c06709e999e5ee1824,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,0,B4_ONE_STAGE_BACKEND,23,S2,100,0.73,0.7237851662404092,f1cf3ee43a2e3fcad18c010262f33d39256534e65550a8c06709e999e5ee1824,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,0,B4_ONE_STAGE_BACKEND,30,S1,100,0.76,0.7519636213311285,f1cf3ee43a2e3fcad18c010262f33d39256534e65550a8c06709e999e5ee1824,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,0,B4_ONE_STAGE_BACKEND,30,S2,100,0.54,0.5066495066495067,f1cf3ee43a2e3fcad18c010262f33d39256534e65550a8c06709e999e5ee1824,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,0,B4_ONE_STAGE_BACKEND,48,S1,100,0.73,0.7253585596582239,f1cf3ee43a2e3fcad18c010262f33d39256534e65550a8c06709e999e5ee1824,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,0,B4_ONE_STAGE_BACKEND,48,S2,100,0.66,0.6458333333333333,f1cf3ee43a2e3fcad18c010262f33d39256534e65550a8c06709e999e5ee1824,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,0,B4_ONE_STAGE_BACKEND,50,S1,100,0.56,0.5024875621890548,f1cf3ee43a2e3fcad18c010262f33d39256534e65550a8c06709e999e5ee1824,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,0,B4_ONE_STAGE_BACKEND,50,S2,100,0.55,0.47862356621480706,f1cf3ee43a2e3fcad18c010262f33d39256534e65550a8c06709e999e5ee1824,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,0,B4_ONE_STAGE_BACKEND,52,S1,100,0.82,0.8173701298701299,f1cf3ee43a2e3fcad18c010262f33d39256534e65550a8c06709e999e5ee1824,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,0,B4_ONE_STAGE_BACKEND,52,S2,100,0.72,0.7083333333333334,f1cf3ee43a2e3fcad18c010262f33d39256534e65550a8c06709e999e5ee1824,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,1,B4_ONE_STAGE_BACKEND,1,S1,100,0.7,0.6847414880201765,e59d1d190ca004d7f20ffcf03983df34fc6b2c463103afdacf3f57e0f9a7aee2,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,1,B4_ONE_STAGE_BACKEND,1,S2,100,0.64,0.6043956043956044,e59d1d190ca004d7f20ffcf03983df34fc6b2c463103afdacf3f57e0f9a7aee2,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,1,B4_ONE_STAGE_BACKEND,8,S1,100,0.6799999999999999,0.6483516483516483,e59d1d190ca004d7f20ffcf03983df34fc6b2c463103afdacf3f57e0f9a7aee2,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,1,B4_ONE_STAGE_BACKEND,8,S2,100,0.76,0.7564935064935066,e59d1d190ca004d7f20ffcf03983df34fc6b2c463103afdacf3f57e0f9a7aee2,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,1,B4_ONE_STAGE_BACKEND,11,S1,100,0.6599999999999999,0.6510673234811166,e59d1d190ca004d7f20ffcf03983df34fc6b2c463103afdacf3f57e0f9a7aee2,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,1,B4_ONE_STAGE_BACKEND,11,S2,100,0.6799999999999999,0.6788438378161381,e59d1d190ca004d7f20ffcf03983df34fc6b2c463103afdacf3f57e0f9a7aee2,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,1,B4_ONE_STAGE_BACKEND,23,S1,100,0.6799999999999999,0.6692848284415047,e59d1d190ca004d7f20ffcf03983df34fc6b2c463103afdacf3f57e0f9a7aee2,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,1,B4_ONE_STAGE_BACKEND,23,S2,100,0.67,0.6643271284711627,e59d1d190ca004d7f20ffcf03983df34fc6b2c463103afdacf3f57e0f9a7aee2,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,1,B4_ONE_STAGE_BACKEND,30,S1,100,0.72,0.7106242248863166,e59d1d190ca004d7f20ffcf03983df34fc6b2c463103afdacf3f57e0f9a7aee2,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,1,B4_ONE_STAGE_BACKEND,30,S2,100,0.65,0.6471418489767113,e59d1d190ca004d7f20ffcf03983df34fc6b2c463103afdacf3f57e0f9a7aee2,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,1,B4_ONE_STAGE_BACKEND,48,S1,100,0.72,0.7159090909090908,e59d1d190ca004d7f20ffcf03983df34fc6b2c463103afdacf3f57e0f9a7aee2,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,1,B4_ONE_STAGE_BACKEND,48,S2,100,0.64,0.6363636363636364,e59d1d190ca004d7f20ffcf03983df34fc6b2c463103afdacf3f57e0f9a7aee2,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,1,B4_ONE_STAGE_BACKEND,50,S1,100,0.5499999999999999,0.4692770373864843,e59d1d190ca004d7f20ffcf03983df34fc6b2c463103afdacf3f57e0f9a7aee2,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,1,B4_ONE_STAGE_BACKEND,50,S2,100,0.55,0.4357366771159875,e59d1d190ca004d7f20ffcf03983df34fc6b2c463103afdacf3f57e0f9a7aee2,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,1,B4_ONE_STAGE_BACKEND,52,S1,100,0.81,0.8090644156366193,e59d1d190ca004d7f20ffcf03983df34fc6b2c463103afdacf3f57e0f9a7aee2,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,1,B4_ONE_STAGE_BACKEND,52,S2,100,0.71,0.7097387648883995,e59d1d190ca004d7f20ffcf03983df34fc6b2c463103afdacf3f57e0f9a7aee2,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,2,B4_ONE_STAGE_BACKEND,1,S1,100,0.6900000000000001,0.6726850385386971,b74cb1a36b6292375c94eaec76b14a69d1c024bb402f78fb5cab6a5e4d4935be,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,2,B4_ONE_STAGE_BACKEND,1,S2,100,0.63,0.6009060511271707,b74cb1a36b6292375c94eaec76b14a69d1c024bb402f78fb5cab6a5e4d4935be,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,2,B4_ONE_STAGE_BACKEND,8,S1,100,0.75,0.7442455242966752,b74cb1a36b6292375c94eaec76b14a69d1c024bb402f78fb5cab6a5e4d4935be,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,2,B4_ONE_STAGE_BACKEND,8,S2,100,0.78,0.7785829307568438,b74cb1a36b6292375c94eaec76b14a69d1c024bb402f78fb5cab6a5e4d4935be,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,2,B4_ONE_STAGE_BACKEND,11,S1,100,0.69,0.6828644501278772,b74cb1a36b6292375c94eaec76b14a69d1c024bb402f78fb5cab6a5e4d4935be,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,2,B4_ONE_STAGE_BACKEND,11,S2,100,0.71,0.7099709970997099,b74cb1a36b6292375c94eaec76b14a69d1c024bb402f78fb5cab6a5e4d4935be,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,2,B4_ONE_STAGE_BACKEND,23,S1,100,0.7,0.7,b74cb1a36b6292375c94eaec76b14a69d1c024bb402f78fb5cab6a5e4d4935be,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,2,B4_ONE_STAGE_BACKEND,23,S2,100,0.66,0.66,b74cb1a36b6292375c94eaec76b14a69d1c024bb402f78fb5cab6a5e4d4935be,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,2,B4_ONE_STAGE_BACKEND,30,S1,100,0.74,0.7331691297208538,b74cb1a36b6292375c94eaec76b14a69d1c024bb402f78fb5cab6a5e4d4935be,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,2,B4_ONE_STAGE_BACKEND,30,S2,100,0.6799999999999999,0.6767676767676768,b74cb1a36b6292375c94eaec76b14a69d1c024bb402f78fb5cab6a5e4d4935be,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,2,B4_ONE_STAGE_BACKEND,48,S1,100,0.7,0.6899545266639107,b74cb1a36b6292375c94eaec76b14a69d1c024bb402f78fb5cab6a5e4d4935be,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,2,B4_ONE_STAGE_BACKEND,48,S2,100,0.71,0.7050147492625369,b74cb1a36b6292375c94eaec76b14a69d1c024bb402f78fb5cab6a5e4d4935be,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,2,B4_ONE_STAGE_BACKEND,50,S1,100,0.61,0.6052232007288187,b74cb1a36b6292375c94eaec76b14a69d1c024bb402f78fb5cab6a5e4d4935be,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,2,B4_ONE_STAGE_BACKEND,50,S2,100,0.56,0.5555555555555556,b74cb1a36b6292375c94eaec76b14a69d1c024bb402f78fb5cab6a5e4d4935be,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,2,B4_ONE_STAGE_BACKEND,52,S1,100,0.84,0.8399359743897559,b74cb1a36b6292375c94eaec76b14a69d1c024bb402f78fb5cab6a5e4d4935be,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,2,2,B4_ONE_STAGE_BACKEND,52,S2,100,0.81,0.8099809980998101,b74cb1a36b6292375c94eaec76b14a69d1c024bb402f78fb5cab6a5e4d4935be,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6
OpenBMI_MI,3,0,B0_FULL_EXISTING,10,S1,100,0.72,0.7171717171717171,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,040fc77f68d09d091af77dda00d1a472e30e1a7c1292f2f9bd136630069a6569
OpenBMI_MI,3,0,B0_FULL_EXISTING,10,S2,100,0.81,0.8095238095238095,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,040fc77f68d09d091af77dda00d1a472e30e1a7c1292f2f9bd136630069a6569
OpenBMI_MI,3,0,B0_FULL_EXISTING,16,S1,100,0.72,0.6996996996996997,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,040fc77f68d09d091af77dda00d1a472e30e1a7c1292f2f9bd136630069a6569
OpenBMI_MI,3,0,B0_FULL_EXISTING,16,S2,100,0.87,0.8699869986998701,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,040fc77f68d09d091af77dda00d1a472e30e1a7c1292f2f9bd136630069a6569
