Future_BA,Model,Task,WS_BA,fold,seed,selector,subject_id
0.7871875,TeCh,WBCIC_MI,0.7621875,3,0,RANDOM,sub-43
0.73875,TeCh,WBCIC_MI,0.72390625,3,0,RANDOM,sub-46
0.71765625,TeCh,WBCIC_MI,0.61421875,3,0,RANDOM,sub-51
0.5625,TeCh,WBCIC_MI,0.5,4,0,PERSISTENCE_ONLY,sub-4
0.578125,TeCh,WBCIC_MI,0.5,4,0,PERSISTENCE_ONLY,sub-8
0.375,TeCh,WBCIC_MI,0.375,4,0,PERSISTENCE_ONLY,sub-10
0.484375,TeCh,WBCIC_MI,0.421875,4,0,PERSISTENCE_ONLY,sub-15
0.625,TeCh,WBCIC_MI,0.40625,4,0,PERSISTENCE_ONLY,sub-20
0.46875,TeCh,WBCIC_MI,0.40625,4,0,PERSISTENCE_ONLY,sub-39
0.5,TeCh,WBCIC_MI,0.484375,4,0,PERSISTENCE_ONLY,sub-40
0.4375,TeCh,WBCIC_MI,0.421875,4,0,PERSISTENCE_ONLY,sub-43
0.53125,TeCh,WBCIC_MI,0.53125,4,0,PERSISTENCE_ONLY,sub-46
0.546875,TeCh,WBCIC_MI,0.484375,4,0,PERSISTENCE_ONLY,sub-51
0.6875,TeCh,WBCIC_MI,0.5,4,0,UTILITY_ONLY,sub-4
0.765625,TeCh,WBCIC_MI,0.765625,4,0,UTILITY_ONLY,sub-8
0.703125,TeCh,WBCIC_MI,0.609375,4,0,UTILITY_ONLY,sub-10
0.5625,TeCh,WBCIC_MI,0.5625,4,0,UTILITY_ONLY,sub-15
0.515625,TeCh,WBCIC_MI,0.515625,4,0,UTILITY_ONLY,sub-20
0.84375,TeCh,WBCIC_MI,0.453125,4,0,UTILITY_ONLY,sub-39
0.609375,TeCh,WBCIC_MI,0.59375,4,0,UTILITY_ONLY,sub-40
0.859375,TeCh,WBCIC_MI,0.859375,4,0,UTILITY_ONLY,sub-43
0.703125,TeCh,WBCIC_MI,0.703125,4,0,UTILITY_ONLY,sub-46
0.796875,TeCh,WBCIC_MI,0.6875,4,0,UTILITY_ONLY,sub-51
0.6875,TeCh,WBCIC_MI,0.5,4,0,JOINT,sub-4
0.765625,TeCh,WBCIC_MI,0.765625,4,0,JOINT,sub-8
0.703125,TeCh,WBCIC_MI,0.609375,4,0,JOINT,sub-10
0.5625,TeCh,WBCIC_MI,0.5625,4,0,JOINT,sub-15
0.515625,TeCh,WBCIC_MI,0.515625,4,0,JOINT,sub-20
0.84375,TeCh,WBCIC_MI,0.453125,4,0,JOINT,sub-39
0.609375,TeCh,WBCIC_MI,0.59375,4,0,JOINT,sub-40
0.859375,TeCh,WBCIC_MI,0.859375,4,0,JOINT,sub-43
0.703125,TeCh,WBCIC_MI,0.703125,4,0,JOINT,sub-46
0.796875,TeCh,WBCIC_MI,0.6875,4,0,JOINT,sub-51
0.56234375,TeCh,WBCIC_MI,0.4765625,4,0,RANDOM,sub-4
0.62125,TeCh,WBCIC_MI,0.5959375,4,0,RANDOM,sub-8
0.61828125,TeCh,WBCIC_MI,0.540625,4,0,RANDOM,sub-10
0.5325,TeCh,WBCIC_MI,0.49203125,4,0,RANDOM,sub-15
0.52984375,TeCh,WBCIC_MI,0.5159375,4,0,RANDOM,sub-20
0.62328125,TeCh,WBCIC_MI,0.44625,4,0,RANDOM,sub-39
0.60890625,TeCh,WBCIC_MI,0.5403125,4,0,RANDOM,sub-40
0.6840625,TeCh,WBCIC_MI,0.64875,4,0,RANDOM,sub-43
0.6075,TeCh,WBCIC_MI,0.59171875,4,0,RANDOM,sub-46
0.6559375,TeCh,WBCIC_MI,0.55453125,4,0,RANDOM,sub-51
