model,task,fold,seed,layer_name,KL_to_native,PCA_C_dim,actual_C_dim,centered_logit_R2,family,hard_prediction_agreement,logit_cosine,native_margin_correlation,selected_bilinear_rank,subject_id,delta_R2_over_additive
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.020114164799451828,16,16,0.9492970705032349,additive,0.984375,0.96875,0.9308301553397574,8,38,
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.03126845508813858,16,16,0.9186640381813049,additive,0.96875,0.9375,0.906844377203307,8,47,
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.014013344421982765,16,16,0.976905345916748,bilinear,0.953125,0.90625,0.9615055827633432,8,3,0.02718871831893921
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.007149895653128624,16,16,0.9806943535804749,bilinear,0.984375,0.96875,0.9645849824257778,8,5,0.009656786918640137
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.008145598694682121,16,16,0.9805552363395691,bilinear,0.953125,0.90625,0.9639463265946668,8,6,0.017630577087402344
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.016515973955392838,16,16,0.9607312679290771,bilinear,0.953125,0.90625,0.9465508592673796,8,15,0.036938250064849854
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.013445268385112286,16,16,0.9507145881652832,bilinear,1.0,1.0,0.9463275684740693,8,32,-0.004595339298248291
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.007655292749404907,16,16,0.9845899939537048,bilinear,0.953125,0.90625,0.9703873847800738,8,33,0.01711970567703247
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.013388367369771004,16,16,0.9684586524963379,bilinear,0.984375,0.96875,0.9550912489361981,8,38,0.019161581993103027
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.017304018139839172,16,16,0.952178955078125,bilinear,0.90625,0.8125,0.9499197418801388,8,47,0.03351491689682007
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.019129911437630653,16,16,0.9724338054656982,matched_MLP,0.953125,0.90625,0.9453827066289817,8,3,0.022717177867889404
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.014648336917161942,16,16,0.9718592166900635,matched_MLP,0.984375,0.96875,0.933990605528951,8,5,0.0008216500282287598
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.007880570366978645,16,16,0.9857470989227295,matched_MLP,0.953125,0.90625,0.9694394772950392,8,6,0.022822439670562744
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.0172958355396986,16,16,0.9574155211448669,matched_MLP,0.953125,0.90625,0.9384063500363982,8,15,0.03362250328063965
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.018725784495472908,16,16,0.9547334909439087,matched_MLP,0.96875,0.9375,0.9199751480451314,8,32,-0.0005764365196228027
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.010057101026177406,16,16,0.9773184657096863,matched_MLP,0.953125,0.90625,0.9507617396880943,8,33,0.009848177433013916
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.018285855650901794,16,16,0.9641256928443909,matched_MLP,1.0,1.0,0.9369828960902217,8,38,0.014828622341156006
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.012105109170079231,16,16,0.9671285152435303,matched_MLP,0.953125,0.90625,0.9648844880076085,8,47,0.04846447706222534
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.011327110230922699,32,32,0.9675746560096741,additive,1.0,1.0,0.9441778893454721,4,3,
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.009574472904205322,32,32,0.9751036763191223,additive,1.0,1.0,0.9460446759763617,4,5,
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.00809498131275177,32,32,0.9723446369171143,additive,0.96875,0.9375,0.9415361495295473,4,6,
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.026892926543951035,32,32,0.9387049078941345,additive,0.90625,0.8125,0.9204004934045015,4,15,
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.0200794730335474,32,32,0.9652832746505737,additive,0.984375,0.96875,0.9471580160244915,4,32,
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.0064219338819384575,32,32,0.9783552289009094,additive,1.0,1.0,0.9604860489700121,4,33,
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.01331092044711113,32,32,0.9569845199584961,additive,0.984375,0.96875,0.9425154712833126,4,38,
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.017129413783550262,32,32,0.9468217492103577,additive,0.96875,0.9375,0.9440041898020627,4,47,
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.006500818766653538,32,32,0.9873143434524536,bilinear,1.0,1.0,0.9778079814738623,4,3,0.01973968744277954
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.005628972314298153,32,32,0.9833341836929321,bilinear,0.984375,0.96875,0.9680180803748172,4,5,0.008230507373809814
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.003976829815655947,32,32,0.9890444874763489,bilinear,0.96875,0.9375,0.9802658975863882,4,6,0.01669985055923462
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.01790357567369938,32,32,0.959392249584198,bilinear,0.921875,0.84375,0.948743159708844,4,15,0.020687341690063477
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.012713280506432056,32,32,0.9628359079360962,bilinear,0.96875,0.9375,0.9546473466304402,4,32,-0.002447366714477539
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.003960821311920881,32,32,0.9888162612915039,bilinear,0.984375,0.96875,0.9822301859097896,4,33,0.010461032390594482
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.005011178553104401,32,32,0.9818581938743591,bilinear,1.0,1.0,0.973799210478468,4,38,0.024873673915863037
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.00868332851678133,32,32,0.9757594466209412,bilinear,0.921875,0.84375,0.9741128440416147,4,47,0.028937697410583496
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.011095725931227207,32,32,0.972105860710144,matched_MLP,0.96875,0.9375,0.9408328286985356,4,3,0.004531204700469971
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.012806013226509094,32,32,0.9699563980102539,matched_MLP,1.0,1.0,0.9371845080709076,4,5,-0.005147278308868408
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.011538991704583168,32,32,0.9733913540840149,matched_MLP,0.96875,0.9375,0.9429668062506658,4,6,0.0010467171669006348
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.024430084973573685,32,32,0.9498382210731506,matched_MLP,0.953125,0.90625,0.9345719835415927,4,15,0.011133313179016113
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.013208229094743729,32,32,0.9476463794708252,matched_MLP,1.0,1.0,0.909072231159938,4,32,-0.017636895179748535
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.009712794795632362,32,32,0.9784705638885498,matched_MLP,0.984375,0.96875,0.9532433757650018,4,33,0.00011533498764038086
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.006275109946727753,32,32,0.9801986217498779,matched_MLP,1.0,1.0,0.9654017558987928,4,38,0.023214101791381836
EEGConformer,OpenBMI_MI,0,0,conformer_block6,0.02342584729194641,32,32,0.9400939345359802,matched_MLP,0.9375,0.875,0.9397567626259112,4,47,-0.006727814674377441
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.0034817946143448353,16,16,0.9931235313415527,additive,1.0,1.0,0.9864198100102198,8,3,
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.0022297147661447525,16,16,0.9951073527336121,additive,1.0,1.0,0.9894099581213462,8,5,
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.0021009156480431557,16,16,0.9937484264373779,additive,1.0,1.0,0.9860908372956907,8,6,
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.00558906514197588,16,16,0.9869958758354187,additive,0.953125,0.90625,0.9820668889715471,8,15,
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.004066924098879099,16,16,0.9911275506019592,additive,0.984375,0.96875,0.9883748449298361,8,32,
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.002055782824754715,16,16,0.9951118230819702,additive,0.96875,0.9375,0.9910944421816065,8,33,
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.003061432857066393,16,16,0.9918849468231201,additive,0.984375,0.96875,0.9863738086651606,8,38,
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.003150810021907091,16,16,0.9912527203559875,additive,1.0,1.0,0.9891698671718917,8,47,
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.0009063122561201453,16,16,0.9985402822494507,bilinear,1.0,1.0,0.9969504320007736,8,3,0.005416750907897949
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.0009004823514260352,16,16,0.998570442199707,bilinear,0.984375,0.96875,0.9968603429045965,8,5,0.0034630894660949707
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.0005568481283262372,16,16,0.9989617466926575,bilinear,1.0,1.0,0.9977047310665188,8,6,0.005213320255279541
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.0006770719774067402,16,16,0.9981247782707214,bilinear,0.96875,0.9375,0.9974757084241468,8,15,0.011128902435302734
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.0015083227772265673,16,16,0.992654025554657,bilinear,0.984375,0.96875,0.9869248750871256,8,32,0.001526474952697754
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.00043721936526708305,16,16,0.9990471005439758,bilinear,0.96875,0.9375,0.9980505780516578,8,33,0.003935277462005615
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.0007409547688439488,16,16,0.997967004776001,bilinear,1.0,1.0,0.9965505837641447,8,38,0.006082057952880859
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.0011481477413326502,16,16,0.9976717233657837,bilinear,0.984375,0.96875,0.997293558674327,8,47,0.006419003009796143
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.004259378183633089,16,16,0.9862929582595825,matched_MLP,1.0,1.0,0.9721662761243565,8,3,-0.006830573081970215
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.005821261089295149,16,16,0.9825736880302429,matched_MLP,0.984375,0.96875,0.9617447558062683,8,5,-0.01253366470336914
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.004523837007582188,16,16,0.9839704632759094,matched_MLP,0.984375,0.96875,0.9630401468858691,8,6,-0.009777963161468506
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.004995637573301792,16,16,0.9860782623291016,matched_MLP,0.96875,0.9375,0.9796012981449754,8,15,-0.0009176135063171387
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.008255315013229847,16,16,0.951870858669281,matched_MLP,1.0,1.0,0.9310735337343331,8,32,-0.03925669193267822
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.0028736405074596405,16,16,0.9891303181648254,matched_MLP,1.0,1.0,0.9774277498334591,8,33,-0.005981504917144775
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.005424800328910351,16,16,0.9871804118156433,matched_MLP,0.96875,0.9375,0.9806282031102318,8,38,-0.004704535007476807
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.0074824136681854725,16,16,0.9717077016830444,matched_MLP,0.96875,0.9375,0.9798874069819438,8,47,-0.019545018672943115
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.0019307918846607208,32,32,0.9955331683158875,additive,1.0,1.0,0.9921733091737237,8,3,
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.0018806693842634559,32,32,0.9949221014976501,additive,1.0,1.0,0.9893710448229376,8,5,
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.0014786911197006702,32,32,0.9961103796958923,additive,0.984375,0.96875,0.9916183183262071,8,6,
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.006154569331556559,32,32,0.988334596157074,additive,0.984375,0.96875,0.984654070809789,8,15,
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.002874108264222741,32,32,0.9915434122085571,additive,0.984375,0.96875,0.9890337857660491,8,32,
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.0017184151802212,32,32,0.9965411424636841,additive,0.984375,0.96875,0.993385323556473,8,33,
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.0017410777509212494,32,32,0.9949622750282288,additive,0.984375,0.96875,0.9916459393260115,8,38,
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.002445908961817622,32,32,0.992722749710083,additive,1.0,1.0,0.9912974914646644,8,47,
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.0004795072309207171,32,32,0.9992406964302063,bilinear,1.0,1.0,0.9984632946039989,8,3,0.0037075281143188477
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.0008968494366854429,32,32,0.9985825419425964,bilinear,1.0,1.0,0.9968786380034947,8,5,0.003660440444946289
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.000369201967259869,32,32,0.9990264773368835,bilinear,1.0,1.0,0.9977403301931305,8,6,0.002916097640991211
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.000461312651168555,32,32,0.9981748461723328,bilinear,0.984375,0.96875,0.9974269915425485,8,15,0.009840250015258789
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.0022047285456210375,32,32,0.9825032949447632,bilinear,1.0,1.0,0.9678121934710981,8,32,-0.009040117263793945
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.0003195058961864561,32,32,0.999279260635376,bilinear,0.96875,0.9375,0.9984427488367912,8,33,0.0027381181716918945
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.0007524725515395403,32,32,0.9981349110603333,bilinear,0.984375,0.96875,0.9970373538544509,8,38,0.003172636032104492
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.0008360737119801342,32,32,0.9983730912208557,bilinear,0.984375,0.96875,0.998129018069414,8,47,0.005650341510772705
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.0058124614879488945,32,32,0.9869707822799683,matched_MLP,1.0,1.0,0.9742617739276096,8,3,-0.00856238603591919
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.004036358557641506,32,32,0.9862832427024841,matched_MLP,0.96875,0.9375,0.9700862641394982,8,5,-0.008638858795166016
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.0036482035648077726,32,32,0.9863356947898865,matched_MLP,1.0,1.0,0.9724296730968202,8,6,-0.00977468490600586
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.008546032011508942,32,32,0.9758785367012024,matched_MLP,0.984375,0.96875,0.9659635919090971,8,15,-0.012456059455871582
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.007545563858002424,32,32,0.9524555802345276,matched_MLP,0.96875,0.9375,0.9328610951601838,8,32,-0.03908783197402954
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.0035843639634549618,32,32,0.9895048141479492,matched_MLP,0.96875,0.9375,0.978053075913403,8,33,-0.007036328315734863
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.006323136389255524,32,32,0.9864890575408936,matched_MLP,0.96875,0.9375,0.977593507581621,8,38,-0.008473217487335205
EEGConformer,OpenBMI_MI,0,0,classifier_256_elu,0.009161479771137238,32,32,0.9749718308448792,matched_MLP,0.96875,0.9375,0.9794722840111537,8,47,-0.017750918865203857
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,7.178134546848014e-05,16,16,0.9998947381973267,additive,1.0,1.0,0.9997945573480493,8,3,
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,6.967607623664662e-05,16,16,0.9998782277107239,additive,1.0,1.0,0.9997433494923399,8,5,
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,8.640841406304389e-05,16,16,0.9998570680618286,additive,1.0,1.0,0.9996919826362003,8,6,
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,8.547332981834188e-05,16,16,0.9998186826705933,additive,1.0,1.0,0.9997481976350876,8,15,
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,5.2480201702564955e-05,16,16,0.9998549222946167,additive,1.0,1.0,0.999713918831869,8,32,
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,6.10868155490607e-05,16,16,0.9998927712440491,additive,1.0,1.0,0.9997734164070177,8,33,
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,6.698063225485384e-05,16,16,0.9998997449874878,additive,1.0,1.0,0.9998288941041847,8,38,
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,5.322811921359971e-05,16,16,0.9998630285263062,additive,1.0,1.0,0.9998330623130569,8,47,
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,6.864446913823485e-05,16,16,0.9999173283576965,bilinear,1.0,1.0,0.9998420818265854,8,3,2.2590160369873047e-05
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,5.977979890303686e-05,16,16,0.9999116659164429,bilinear,1.0,1.0,0.9998173945411358,8,5,3.343820571899414e-05
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,4.338907456258312e-05,16,16,0.9999188780784607,bilinear,1.0,1.0,0.9998199874491752,8,6,6.181001663208008e-05
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,6.46867192699574e-05,16,16,0.9998785853385925,bilinear,1.0,1.0,0.9998300347703348,8,15,5.990266799926758e-05
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,4.6837361878715456e-05,16,16,0.9999239444732666,bilinear,1.0,1.0,0.9998464208406583,8,32,6.902217864990234e-05
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,2.5934306904673576e-05,16,16,0.9999490976333618,bilinear,1.0,1.0,0.9998916206796638,8,33,5.632638931274414e-05
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,2.5838326109806076e-05,16,16,0.9999451041221619,bilinear,1.0,1.0,0.9999073255622242,8,38,4.5359134674072266e-05
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,6.335460784612224e-05,16,16,0.9998677372932434,bilinear,1.0,1.0,0.999845541369281,8,47,4.708766937255859e-06
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,0.0020168509799987078,16,16,0.9925988912582397,matched_MLP,0.984375,0.96875,0.9866403030817685,8,3,-0.007295846939086914
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,0.0019019326427951455,16,16,0.9932146072387695,matched_MLP,1.0,1.0,0.9868623018108983,8,5,-0.006663620471954346
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,0.002108239568769932,16,16,0.9945271015167236,matched_MLP,0.984375,0.96875,0.9897895136967514,8,6,-0.0053299665451049805
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,0.002431456232443452,16,16,0.9907747507095337,matched_MLP,0.953125,0.90625,0.9866516113904892,8,15,-0.00904393196105957
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,0.0016764462925493717,16,16,0.9730497598648071,matched_MLP,1.0,1.0,0.9588652287111654,8,32,-0.02680516242980957
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,0.0015093137044459581,16,16,0.9927799105644226,matched_MLP,0.984375,0.96875,0.9865536340905143,8,33,-0.007112860679626465
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,0.001064317300915718,16,16,0.9952261447906494,matched_MLP,0.984375,0.96875,0.9929292447549959,8,38,-0.004673600196838379
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,0.002075725235044956,16,16,0.991888701915741,matched_MLP,0.984375,0.96875,0.992679687193358,8,47,-0.007974326610565186
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,6.785685400245711e-07,32,25,0.9999985098838806,additive,1.0,1.0,0.9999980269607791,1,3,
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,4.166240046288294e-07,32,25,0.9999989867210388,additive,1.0,1.0,0.9999979157059186,1,5,
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,4.931979447064805e-07,32,25,0.9999986886978149,additive,1.0,1.0,0.9999978691502116,1,6,
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,6.851996658951975e-07,32,25,0.9999984502792358,additive,1.0,1.0,0.9999977368102873,1,15,
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,4.296198881093005e-07,32,25,0.9999988079071045,additive,1.0,1.0,0.9999981845826887,1,32,
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,5.006883156966069e-07,32,25,0.9999988675117493,additive,1.0,1.0,0.9999980457226144,1,33,
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,3.034693349945883e-07,32,25,0.9999992847442627,additive,1.0,1.0,0.999998831210818,1,38,
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,5.745173439208884e-07,32,25,0.9999979734420776,additive,1.0,1.0,0.9999981294964626,1,47,
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,1.6986679156616447e-06,32,25,0.9999976754188538,bilinear,1.0,1.0,0.9999958761473587,1,3,-8.344650268554688e-07
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,7.231022323139769e-07,32,25,0.9999982714653015,bilinear,1.0,1.0,0.9999961797565053,1,5,-7.152557373046875e-07
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,1.1168971241204417e-06,32,25,0.9999979734420776,bilinear,1.0,1.0,0.999996277196398,1,6,-7.152557373046875e-07
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,1.44745558827708e-06,32,25,0.9999974370002747,bilinear,1.0,1.0,0.9999964657124657,1,15,-1.0132789611816406e-06
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,2.841216883098241e-06,32,25,0.9999913573265076,bilinear,1.0,1.0,0.9999840663065053,1,32,-7.450580596923828e-06
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,6.574110784640652e-07,32,25,0.9999985694885254,bilinear,1.0,1.0,0.9999974049633581,1,33,-2.980232238769531e-07
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,6.059066208763397e-07,32,25,0.9999988675117493,bilinear,1.0,1.0,0.9999980704359712,1,38,-4.172325134277344e-07
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,1.224361767526716e-06,32,25,0.9999966621398926,bilinear,1.0,1.0,0.9999968673584481,1,47,-1.3113021850585938e-06
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,0.007842754945158958,32,25,0.9670199155807495,matched_MLP,1.0,1.0,0.9374865480874841,1,3,-0.032978594303131104
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,0.010005294345319271,32,25,0.9615117311477661,matched_MLP,0.96875,0.9375,0.9285144806501248,1,5,-0.038487255573272705
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,0.012378121726214886,32,25,0.9639604687690735,matched_MLP,0.953125,0.90625,0.92790765864758,1,6,-0.036038219928741455
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,0.008687290363013744,32,25,0.9706454873085022,matched_MLP,0.9375,0.875,0.9614692473059924,1,15,-0.029352962970733643
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,0.01015057135373354,32,25,0.9125320911407471,matched_MLP,1.0,1.0,0.850692310348874,1,32,-0.08746671676635742
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,0.0046084048226475716,32,25,0.9711187481880188,matched_MLP,0.96875,0.9375,0.9473367080049367,1,33,-0.02888011932373047
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,0.010775411501526833,32,25,0.9555603861808777,matched_MLP,0.96875,0.9375,0.9292279444989608,1,38,-0.04443889856338501
EEGConformer,OpenBMI_MI,0,0,classifier_32_elu,0.004355495795607567,32,25,0.9759212136268616,matched_MLP,0.96875,0.9375,0.9709059839468388,1,47,-0.024076759815216064
EEGConformer,OpenBMI_MI,0,0,classifier_input,1.7723359633237123e-05,16,16,0.9999644756317139,additive,1.0,1.0,0.9999269984918306,2,3,
EEGConformer,OpenBMI_MI,0,0,classifier_input,2.5889019525493495e-05,16,16,0.9999513030052185,additive,1.0,1.0,0.9998899312628524,2,5,
EEGConformer,OpenBMI_MI,0,0,classifier_input,2.0159872292424552e-05,16,16,0.999950647354126,additive,1.0,1.0,0.9999073468711923,2,6,
EEGConformer,OpenBMI_MI,0,0,classifier_input,2.5698773242766038e-05,16,16,0.9999508857727051,additive,1.0,1.0,0.9999310194248324,2,15,
EEGConformer,OpenBMI_MI,0,0,classifier_input,2.1098569050082006e-05,16,16,0.9999707341194153,additive,1.0,1.0,0.9999428783062592,2,32,
EEGConformer,OpenBMI_MI,0,0,classifier_input,8.60210093378555e-06,16,16,0.9999777674674988,additive,1.0,1.0,0.9999530956899938,2,33,
EEGConformer,OpenBMI_MI,0,0,classifier_input,1.3460843547363766e-05,16,16,0.9999623894691467,additive,1.0,1.0,0.9999365150919383,2,38,
EEGConformer,OpenBMI_MI,0,0,classifier_input,1.5360430552391335e-05,16,16,0.9999641180038452,additive,1.0,1.0,0.999956378209744,2,47,
EEGConformer,OpenBMI_MI,0,0,classifier_input,1.649935802561231e-05,16,16,0.9999720454216003,bilinear,1.0,1.0,0.9999454260826858,2,3,7.569789886474609e-06
EEGConformer,OpenBMI_MI,0,0,classifier_input,1.990054443012923e-05,16,16,0.9999583959579468,bilinear,1.0,1.0,0.9999056137261665,2,5,7.092952728271484e-06
EEGConformer,OpenBMI_MI,0,0,classifier_input,1.2395406884024851e-05,16,16,0.9999666213989258,bilinear,1.0,1.0,0.9999313270859416,2,6,1.5974044799804688e-05
EEGConformer,OpenBMI_MI,0,0,classifier_input,2.9011534934397787e-05,16,16,0.9999492168426514,bilinear,1.0,1.0,0.9999295664095508,2,15,-1.6689300537109375e-06
EEGConformer,OpenBMI_MI,0,0,classifier_input,2.6183861336903647e-05,16,16,0.9999659657478333,bilinear,1.0,1.0,0.9999322670361339,2,32,-4.76837158203125e-06
EEGConformer,OpenBMI_MI,0,0,classifier_input,7.1278427640208974e-06,16,16,0.9999824166297913,bilinear,1.0,1.0,0.9999634389966968,2,33,4.649162292480469e-06
EEGConformer,OpenBMI_MI,0,0,classifier_input,1.2351843906799331e-05,16,16,0.9999732971191406,bilinear,1.0,1.0,0.9999544911296371,2,38,1.0907649993896484e-05
EEGConformer,OpenBMI_MI,0,0,classifier_input,1.7201326045324095e-05,16,16,0.9999622702598572,bilinear,1.0,1.0,0.999954840985878,2,47,-1.8477439880371094e-06
EEGConformer,OpenBMI_MI,0,0,classifier_input,0.002785318996757269,16,16,0.9843846559524536,matched_MLP,1.0,1.0,0.9686749912960286,2,3,-0.015579819679260254
EEGConformer,OpenBMI_MI,0,0,classifier_input,0.002607444068416953,16,16,0.9861300587654114,matched_MLP,1.0,1.0,0.9707335894606425,2,5,-0.013821244239807129
EEGConformer,OpenBMI_MI,0,0,classifier_input,0.0033668545074760914,16,16,0.9883664846420288,matched_MLP,1.0,1.0,0.9793252496093049,2,6,-0.011584162712097168
EEGConformer,OpenBMI_MI,0,0,classifier_input,0.004404865205287933,16,16,0.984478771686554,matched_MLP,0.953125,0.90625,0.9789185490716059,2,15,-0.015472114086151123
EEGConformer,OpenBMI_MI,0,0,classifier_input,0.0029366181697696447,16,16,0.9567049741744995,matched_MLP,1.0,1.0,0.9324220546929596,2,32,-0.04326575994491577
EEGConformer,OpenBMI_MI,0,0,classifier_input,0.002924308180809021,16,16,0.9853836297988892,matched_MLP,0.984375,0.96875,0.9730663782932341,2,33,-0.01459413766860962
EEGConformer,OpenBMI_MI,0,0,classifier_input,0.0041281236335635185,16,16,0.9864646792411804,matched_MLP,0.96875,0.9375,0.9809345683933187,2,38,-0.013497710227966309
