model,task,fold,seed,layer_name,subject_id,D_JP,D_JC
EEGConformer,OpenBMI_MI,3,0,classifier_256_elu,34,0.2821713937446475,0.03622871986590326
EEGConformer,OpenBMI_MI,3,0,classifier_256_elu,45,0.33391614258289337,0.0973462862893939
EEGConformer,OpenBMI_MI,3,0,classifier_256_elu,49,0.6595375686883926,0.13792095333337784
EEGConformer,OpenBMI_MI,3,0,classifier_32_elu,10,0.0,0.0
EEGConformer,OpenBMI_MI,3,0,classifier_32_elu,16,0.0,0.0
EEGConformer,OpenBMI_MI,3,0,classifier_32_elu,19,0.0,0.0
EEGConformer,OpenBMI_MI,3,0,classifier_32_elu,22,0.0,0.0
EEGConformer,OpenBMI_MI,3,0,classifier_32_elu,27,0.0,0.0
EEGConformer,OpenBMI_MI,3,0,classifier_32_elu,34,0.0,0.0
EEGConformer,OpenBMI_MI,3,0,classifier_32_elu,45,0.0,0.0
EEGConformer,OpenBMI_MI,3,0,classifier_32_elu,49,0.0,0.0
EEGConformer,OpenBMI_MI,3,0,classifier_input,10,0.0,0.0
EEGConformer,OpenBMI_MI,3,0,classifier_input,16,0.0,0.0
EEGConformer,OpenBMI_MI,3,0,classifier_input,19,0.0,0.0
EEGConformer,OpenBMI_MI,3,0,classifier_input,22,0.0,0.0
EEGConformer,OpenBMI_MI,3,0,classifier_input,27,0.0,0.0
EEGConformer,OpenBMI_MI,3,0,classifier_input,34,0.0,0.0
EEGConformer,OpenBMI_MI,3,0,classifier_input,45,0.0,0.0
EEGConformer,OpenBMI_MI,3,0,classifier_input,49,0.0,0.0
EEGConformer,OpenBMI_MI,4,0,patch_tokenizer,7,1.198352187871933,0.3143322169780731
EEGConformer,OpenBMI_MI,4,0,patch_tokenizer,9,0.7625902593135834,0.3902728110551834
EEGConformer,OpenBMI_MI,4,0,patch_tokenizer,20,0.4450990557670593,0.3990485891699791
EEGConformer,OpenBMI_MI,4,0,patch_tokenizer,21,0.739721305668354,1.1317824125289917
EEGConformer,OpenBMI_MI,4,0,patch_tokenizer,41,0.2966354042291641,0.4932618886232376
EEGConformer,OpenBMI_MI,4,0,patch_tokenizer,44,0.754544660449028,0.43803706765174866
EEGConformer,OpenBMI_MI,4,0,patch_tokenizer,46,0.3611292392015457,0.1621365249156952
EEGConformer,OpenBMI_MI,4,0,patch_tokenizer,53,0.6310200989246368,0.417984277009964
EEGConformer,OpenBMI_MI,4,0,conformer_block2,7,1.4699498414993286,0.5556367635726929
EEGConformer,OpenBMI_MI,4,0,conformer_block2,9,0.7608898878097534,0.33795564621686935
EEGConformer,OpenBMI_MI,4,0,conformer_block2,20,0.40368565917015076,0.27891993522644043
EEGConformer,OpenBMI_MI,4,0,conformer_block2,21,1.0547683984041214,0.6187567114830017
EEGConformer,OpenBMI_MI,4,0,conformer_block2,41,0.29949329793453217,0.2566331531852484
EEGConformer,OpenBMI_MI,4,0,conformer_block2,44,0.34977635741233826,0.3726014047861099
EEGConformer,OpenBMI_MI,4,0,conformer_block2,46,0.21564196795225143,0.09887047484517097
EEGConformer,OpenBMI_MI,4,0,conformer_block2,53,1.1349136233329773,0.2857169732451439
EEGConformer,OpenBMI_MI,4,0,conformer_block4,7,0.1990704908967018,0.2433236688375473
EEGConformer,OpenBMI_MI,4,0,conformer_block4,9,0.6481607258319855,0.4157579466700554
EEGConformer,OpenBMI_MI,4,0,conformer_block4,20,0.6243137568235397,0.4345364198088646
EEGConformer,OpenBMI_MI,4,0,conformer_block4,21,0.8971153199672699,0.3562938794493675
EEGConformer,OpenBMI_MI,4,0,conformer_block4,41,0.6058818995952606,0.22308044135570526
EEGConformer,OpenBMI_MI,4,0,conformer_block4,44,0.671326756477356,0.3619917184114456
EEGConformer,OpenBMI_MI,4,0,conformer_block4,46,0.19256678223609924,0.12203473597764969
EEGConformer,OpenBMI_MI,4,0,conformer_block4,53,0.6339127719402313,0.45274243503808975
EEGConformer,OpenBMI_MI,4,0,conformer_block6,7,0.33384424448013306,0.5486971512436867
EEGConformer,OpenBMI_MI,4,0,conformer_block6,9,0.1762886568903923,0.08382433280348778
EEGConformer,OpenBMI_MI,4,0,conformer_block6,20,0.4141354411840439,0.21452004462480545
EEGConformer,OpenBMI_MI,4,0,conformer_block6,21,0.9184896796941757,0.43376325070858
EEGConformer,OpenBMI_MI,4,0,conformer_block6,41,0.6347706764936447,0.18048649281263351
EEGConformer,OpenBMI_MI,4,0,conformer_block6,44,0.19244880229234695,0.14298785664141178
EEGConformer,OpenBMI_MI,4,0,conformer_block6,46,0.15406060591340065,0.09141930937767029
EEGConformer,OpenBMI_MI,4,0,conformer_block6,53,0.15314272046089172,0.08728727046400309
EEGConformer,OpenBMI_MI,4,0,classifier_256_elu,7,0.3033452481031418,0.24093064665794373
EEGConformer,OpenBMI_MI,4,0,classifier_256_elu,9,0.24924935586750507,0.18227508570998907
EEGConformer,OpenBMI_MI,4,0,classifier_256_elu,20,0.42437544465065,0.3149910382926464
EEGConformer,OpenBMI_MI,4,0,classifier_256_elu,21,0.5267915725708008,0.39879149198532104
EEGConformer,OpenBMI_MI,4,0,classifier_256_elu,41,0.17337195202708244,0.09441019222140312
EEGConformer,OpenBMI_MI,4,0,classifier_256_elu,44,0.10864117927849293,0.07586764171719551
EEGConformer,OpenBMI_MI,4,0,classifier_256_elu,46,0.15292148292064667,0.06420196732506156
EEGConformer,OpenBMI_MI,4,0,classifier_256_elu,53,0.5846680998802185,0.34489524364471436
EEGConformer,OpenBMI_MI,4,0,classifier_32_elu,7,0.0,0.0
EEGConformer,OpenBMI_MI,4,0,classifier_32_elu,9,0.0,0.0
EEGConformer,OpenBMI_MI,4,0,classifier_32_elu,20,0.0,0.0
EEGConformer,OpenBMI_MI,4,0,classifier_32_elu,21,0.0,0.0
EEGConformer,OpenBMI_MI,4,0,classifier_32_elu,41,0.0,0.0
EEGConformer,OpenBMI_MI,4,0,classifier_32_elu,44,0.0,0.0
EEGConformer,OpenBMI_MI,4,0,classifier_32_elu,46,0.0,0.0
EEGConformer,OpenBMI_MI,4,0,classifier_32_elu,53,0.0,0.0
EEGConformer,OpenBMI_MI,4,0,classifier_input,7,0.0,0.0
EEGConformer,OpenBMI_MI,4,0,classifier_input,9,0.0,0.0
EEGConformer,OpenBMI_MI,4,0,classifier_input,20,0.0,0.0
EEGConformer,OpenBMI_MI,4,0,classifier_input,21,0.0,0.0
EEGConformer,OpenBMI_MI,4,0,classifier_input,41,0.0,0.0
EEGConformer,OpenBMI_MI,4,0,classifier_input,44,0.0,0.0
EEGConformer,OpenBMI_MI,4,0,classifier_input,46,0.0,0.0
EEGConformer,OpenBMI_MI,4,0,classifier_input,53,0.0,0.0
EEGConformer,OpenBMI_SSVEP,0,0,patch_tokenizer,3,1.5694554597139359,0.38974227756261826
EEGConformer,OpenBMI_SSVEP,0,0,patch_tokenizer,5,1.0198038071393967,0.4202626012265682
EEGConformer,OpenBMI_SSVEP,0,0,patch_tokenizer,6,0.8165292044480642,0.3517020506163438
EEGConformer,OpenBMI_SSVEP,0,0,patch_tokenizer,15,0.6797959978381792,0.6454905470212301
EEGConformer,OpenBMI_SSVEP,0,0,patch_tokenizer,32,0.5146375919381777,0.5985000369449457
EEGConformer,OpenBMI_SSVEP,0,0,patch_tokenizer,33,0.7704657266537348,0.6143224611878395
EEGConformer,OpenBMI_SSVEP,0,0,patch_tokenizer,38,0.920050598680973,0.4798881945510705
EEGConformer,OpenBMI_SSVEP,0,0,patch_tokenizer,47,1.1056302189826965,0.5076946591337522
EEGConformer,OpenBMI_SSVEP,0,0,conformer_block2,3,0.7084456011652946,0.28096494761606056
EEGConformer,OpenBMI_SSVEP,0,0,conformer_block2,5,0.6910481626788775,0.1863104117413362
EEGConformer,OpenBMI_SSVEP,0,0,conformer_block2,6,0.5768243844310442,0.24902922039230665
EEGConformer,OpenBMI_SSVEP,0,0,conformer_block2,15,0.6976837329566479,0.18165381252765656
EEGConformer,OpenBMI_SSVEP,0,0,conformer_block2,32,0.4282378839949767,0.18020669867595038
EEGConformer,OpenBMI_SSVEP,0,0,conformer_block2,33,0.6943397397796313,0.21181549116348228
EEGConformer,OpenBMI_SSVEP,0,0,conformer_block2,38,0.8060613771279653,0.2507895558762054
EEGConformer,OpenBMI_SSVEP,0,0,conformer_block2,47,0.6567008818189303,0.21545117410520712
EEGConformer,OpenBMI_SSVEP,0,0,conformer_block4,3,0.8428462619582812,0.2071896215978389
EEGConformer,OpenBMI_SSVEP,0,0,conformer_block4,5,0.7659479280312856,0.13253124430775642
EEGConformer,OpenBMI_SSVEP,0,0,conformer_block4,6,0.5793388932943344,0.21363161566356817
EEGConformer,OpenBMI_SSVEP,0,0,conformer_block4,15,0.6084689795970917,0.12940865755081177
EEGConformer,OpenBMI_SSVEP,0,0,conformer_block4,32,0.7392537221312523,0.16240221572419009
EEGConformer,OpenBMI_SSVEP,0,0,conformer_block4,33,0.6083601340651512,0.1737820611645778
EEGConformer,OpenBMI_SSVEP,0,0,conformer_block4,38,0.7346409410238266,0.24673557560890913
EEGConformer,OpenBMI_SSVEP,0,0,conformer_block4,47,0.7621756047010422,0.1390713583678007
EEGConformer,OpenBMI_SSVEP,0,0,conformer_block6,3,0.6242930019895235,0.24957221684356531
EEGConformer,OpenBMI_SSVEP,0,0,conformer_block6,5,0.6929033175110817,0.15494363413502774
EEGConformer,OpenBMI_SSVEP,0,0,conformer_block6,6,0.5798357265690962,0.2419125634866456
EEGConformer,OpenBMI_SSVEP,0,0,conformer_block6,15,0.49772293741504353,0.10734632735451062
EEGConformer,OpenBMI_SSVEP,0,0,conformer_block6,32,0.5479588011900584,0.21920551949491104
EEGConformer,OpenBMI_SSVEP,0,0,conformer_block6,33,0.5670199034114679,0.13854703245063624
EEGConformer,OpenBMI_SSVEP,0,0,conformer_block6,38,0.38514574120442074,0.18794122462471327
EEGConformer,OpenBMI_SSVEP,0,0,conformer_block6,47,0.5888691010574499,0.14163515359784165
EEGConformer,OpenBMI_SSVEP,0,0,classifier_256_elu,3,0.6352850968639056,0.11381253848473231
EEGConformer,OpenBMI_SSVEP,0,0,classifier_256_elu,5,0.4776769721259673,0.05879841872956604
EEGConformer,OpenBMI_SSVEP,0,0,classifier_256_elu,6,0.5412192894145846,0.07142298913095146
EEGConformer,OpenBMI_SSVEP,0,0,classifier_256_elu,15,0.604317327340444,0.04878053721040487
EEGConformer,OpenBMI_SSVEP,0,0,classifier_256_elu,32,0.4204201214015484,0.04652197395140926
EEGConformer,OpenBMI_SSVEP,0,0,classifier_256_elu,33,0.7129082928101221,0.06975137388023238
EEGConformer,OpenBMI_SSVEP,0,0,classifier_256_elu,38,0.6467972248792648,0.11539926876624425
EEGConformer,OpenBMI_SSVEP,0,0,classifier_256_elu,47,0.6867433140675226,0.0542836554426079
EEGConformer,OpenBMI_SSVEP,0,0,classifier_32_elu,3,0.0,0.0
EEGConformer,OpenBMI_SSVEP,0,0,classifier_32_elu,5,0.0,0.0
EEGConformer,OpenBMI_SSVEP,0,0,classifier_32_elu,6,0.0,0.0
EEGConformer,OpenBMI_SSVEP,0,0,classifier_32_elu,15,0.0,0.0
EEGConformer,OpenBMI_SSVEP,0,0,classifier_32_elu,32,0.0,0.0
EEGConformer,OpenBMI_SSVEP,0,0,classifier_32_elu,33,0.0,0.0
EEGConformer,OpenBMI_SSVEP,0,0,classifier_32_elu,38,0.0,0.0
EEGConformer,OpenBMI_SSVEP,0,0,classifier_32_elu,47,0.0,0.0
EEGConformer,OpenBMI_SSVEP,0,0,classifier_input,3,0.0,0.0
EEGConformer,OpenBMI_SSVEP,0,0,classifier_input,5,0.0,0.0
EEGConformer,OpenBMI_SSVEP,0,0,classifier_input,6,0.0,0.0
EEGConformer,OpenBMI_SSVEP,0,0,classifier_input,15,0.0,0.0
EEGConformer,OpenBMI_SSVEP,0,0,classifier_input,32,0.0,0.0
EEGConformer,OpenBMI_SSVEP,0,0,classifier_input,33,0.0,0.0
EEGConformer,OpenBMI_SSVEP,0,0,classifier_input,38,0.0,0.0
EEGConformer,OpenBMI_SSVEP,0,0,classifier_input,47,0.0,0.0
EEGConformer,OpenBMI_SSVEP,1,0,patch_tokenizer,2,1.4069004307190578,1.3987511098384857
EEGConformer,OpenBMI_SSVEP,1,0,patch_tokenizer,14,0.6890834867954254,0.5637879533072313
EEGConformer,OpenBMI_SSVEP,1,0,patch_tokenizer,26,1.0969454497098923,0.4815532366434733
EEGConformer,OpenBMI_SSVEP,1,0,patch_tokenizer,28,0.8018435885508856,0.7435560946663221
EEGConformer,OpenBMI_SSVEP,1,0,patch_tokenizer,31,2.0604891503850618,0.8539034835994244
EEGConformer,OpenBMI_SSVEP,1,0,patch_tokenizer,35,0.7344115450978279,0.5670112681885561
EEGConformer,OpenBMI_SSVEP,1,0,patch_tokenizer,40,0.8227693674465021,1.1116500323017438
EEGConformer,OpenBMI_SSVEP,1,0,patch_tokenizer,43,1.6534223879377048,0.9417539338270823
EEGConformer,OpenBMI_SSVEP,1,0,conformer_block2,2,0.9257600059111913,0.16734430442253748
EEGConformer,OpenBMI_SSVEP,1,0,conformer_block2,14,0.554383359849453,0.21086380102982125
EEGConformer,OpenBMI_SSVEP,1,0,conformer_block2,26,0.7341363454858462,0.3499318106720845
EEGConformer,OpenBMI_SSVEP,1,0,conformer_block2,28,0.9727751488486925,0.22614988467345634
EEGConformer,OpenBMI_SSVEP,1,0,conformer_block2,31,0.8929928665359815,0.26609270212550956
EEGConformer,OpenBMI_SSVEP,1,0,conformer_block2,35,0.33133308465282124,0.08066456764936447
EEGConformer,OpenBMI_SSVEP,1,0,conformer_block2,40,0.810120070974032,0.18013256881386042
EEGConformer,OpenBMI_SSVEP,1,0,conformer_block2,43,0.8764643520116806,0.23960043924550214
EEGConformer,OpenBMI_SSVEP,1,0,conformer_block4,2,0.44184669479727745,0.15810809020573893
EEGConformer,OpenBMI_SSVEP,1,0,conformer_block4,14,0.49655145530899364,0.1471513028567036
EEGConformer,OpenBMI_SSVEP,1,0,conformer_block4,26,0.8450205673774084,0.1274726257349054
EEGConformer,OpenBMI_SSVEP,1,0,conformer_block4,28,0.5057964250445366,0.21659723855555058
EEGConformer,OpenBMI_SSVEP,1,0,conformer_block4,31,0.8229957520961761,0.18745918882389864
EEGConformer,OpenBMI_SSVEP,1,0,conformer_block4,35,0.36308350786566734,0.0892891944386065
EEGConformer,OpenBMI_SSVEP,1,0,conformer_block4,40,0.5701743215322495,0.23309256058807173
EEGConformer,OpenBMI_SSVEP,1,0,conformer_block4,43,0.7187401031454405,0.26837237427632016
EEGConformer,OpenBMI_SSVEP,1,0,conformer_block6,2,0.647955022752285,0.2600484409679969
EEGConformer,OpenBMI_SSVEP,1,0,conformer_block6,14,0.3310853863755862,0.15309340910365185
EEGConformer,OpenBMI_SSVEP,1,0,conformer_block6,26,0.530424453318119,0.34107017889618874
EEGConformer,OpenBMI_SSVEP,1,0,conformer_block6,28,0.5556155939896902,0.2745983445396026
EEGConformer,OpenBMI_SSVEP,1,0,conformer_block6,31,0.5977755176524321,0.21649448232104382
EEGConformer,OpenBMI_SSVEP,1,0,conformer_block6,35,0.36770575928191346,0.12090481041620176
EEGConformer,OpenBMI_SSVEP,1,0,conformer_block6,40,0.7283390735586485,0.35421703041841585
EEGConformer,OpenBMI_SSVEP,1,0,conformer_block6,43,0.6422457322478294,0.31769910734146833
EEGConformer,OpenBMI_SSVEP,1,0,classifier_256_elu,2,0.6069515372316042,0.09922476757007341
EEGConformer,OpenBMI_SSVEP,1,0,classifier_256_elu,14,0.3465255896250407,0.07044751336798072
EEGConformer,OpenBMI_SSVEP,1,0,classifier_256_elu,26,0.5676298265655836,0.08283158220971625
EEGConformer,OpenBMI_SSVEP,1,0,classifier_256_elu,28,0.5074980997790893,0.06394908313329022
EEGConformer,OpenBMI_SSVEP,1,0,classifier_256_elu,31,0.6690632775425911,0.16005057779451212
EEGConformer,OpenBMI_SSVEP,1,0,classifier_256_elu,35,0.18212459112207094,0.03571118495892733
EEGConformer,OpenBMI_SSVEP,1,0,classifier_256_elu,40,0.6295695329705874,0.15889376557121673
EEGConformer,OpenBMI_SSVEP,1,0,classifier_256_elu,43,0.7938933372497559,0.1468201985117048
EEGConformer,OpenBMI_SSVEP,1,0,classifier_32_elu,2,0.0,0.0
EEGConformer,OpenBMI_SSVEP,1,0,classifier_32_elu,14,0.0,0.0
EEGConformer,OpenBMI_SSVEP,1,0,classifier_32_elu,26,0.0,0.0
EEGConformer,OpenBMI_SSVEP,1,0,classifier_32_elu,28,0.0,0.0
EEGConformer,OpenBMI_SSVEP,1,0,classifier_32_elu,31,0.0,0.0
EEGConformer,OpenBMI_SSVEP,1,0,classifier_32_elu,35,0.0,0.0
EEGConformer,OpenBMI_SSVEP,1,0,classifier_32_elu,40,0.0,0.0
EEGConformer,OpenBMI_SSVEP,1,0,classifier_32_elu,43,0.0,0.0
EEGConformer,OpenBMI_SSVEP,1,0,classifier_input,2,0.0,0.0
EEGConformer,OpenBMI_SSVEP,1,0,classifier_input,14,0.0,0.0
EEGConformer,OpenBMI_SSVEP,1,0,classifier_input,26,0.0,0.0
EEGConformer,OpenBMI_SSVEP,1,0,classifier_input,28,0.0,0.0
EEGConformer,OpenBMI_SSVEP,1,0,classifier_input,31,0.0,0.0
EEGConformer,OpenBMI_SSVEP,1,0,classifier_input,35,0.0,0.0
EEGConformer,OpenBMI_SSVEP,1,0,classifier_input,40,0.0,0.0
EEGConformer,OpenBMI_SSVEP,1,0,classifier_input,43,0.0,0.0
EEGConformer,OpenBMI_SSVEP,2,0,patch_tokenizer,1,0.6889547829826673,0.7390085409084955
EEGConformer,OpenBMI_SSVEP,2,0,patch_tokenizer,8,0.7987935046354929,0.5463388450443745
EEGConformer,OpenBMI_SSVEP,2,0,patch_tokenizer,11,1.6040341158707936,1.6021105299393337
EEGConformer,OpenBMI_SSVEP,2,0,patch_tokenizer,23,0.8594872703154882,0.4781892274816831
EEGConformer,OpenBMI_SSVEP,2,0,patch_tokenizer,30,1.7349210530519485,1.340827892223994
EEGConformer,OpenBMI_SSVEP,2,0,patch_tokenizer,48,1.5469731589158375,1.389118378361066
EEGConformer,OpenBMI_SSVEP,2,0,patch_tokenizer,50,1.1021563112735748,0.7028729915618896
EEGConformer,OpenBMI_SSVEP,2,0,patch_tokenizer,52,0.6855617463588715,0.5099472776055336
EEGConformer,OpenBMI_SSVEP,2,0,conformer_block2,1,0.6283489714066187,0.384848910694321
EEGConformer,OpenBMI_SSVEP,2,0,conformer_block2,8,0.5952886268496513,0.2957672793418169
EEGConformer,OpenBMI_SSVEP,2,0,conformer_block2,11,0.9352310796578726,0.3898657113313675
EEGConformer,OpenBMI_SSVEP,2,0,conformer_block2,23,0.4188532779614131,0.1930203273271521
EEGConformer,OpenBMI_SSVEP,2,0,conformer_block2,30,0.7650681162873904,0.4701793926457564
EEGConformer,OpenBMI_SSVEP,2,0,conformer_block2,48,0.8790872568885485,0.5166953857988119
EEGConformer,OpenBMI_SSVEP,2,0,conformer_block2,50,1.1270108794172604,0.3679589567085107
EEGConformer,OpenBMI_SSVEP,2,0,conformer_block2,52,0.733889834334453,0.31087103486061096
EEGConformer,OpenBMI_SSVEP,2,0,conformer_block4,1,0.4850160653392474,0.32387347519397736
EEGConformer,OpenBMI_SSVEP,2,0,conformer_block4,8,0.6868873611092567,0.3777340445667505
EEGConformer,OpenBMI_SSVEP,2,0,conformer_block4,11,0.7622406830390295,0.4448048546910286
EEGConformer,OpenBMI_SSVEP,2,0,conformer_block4,23,0.3805002874384324,0.23106175909439722
EEGConformer,OpenBMI_SSVEP,2,0,conformer_block4,30,0.699593011289835,0.5588122854630152
EEGConformer,OpenBMI_SSVEP,2,0,conformer_block4,48,0.9104488268494606,0.6229412828882536
EEGConformer,OpenBMI_SSVEP,2,0,conformer_block4,50,0.7727452938755354,0.26309316232800484
EEGConformer,OpenBMI_SSVEP,2,0,conformer_block4,52,0.4426129000882308,0.4489869835476081
EEGConformer,OpenBMI_SSVEP,2,0,conformer_block6,1,0.6789453700184822,0.30978282424621284
EEGConformer,OpenBMI_SSVEP,2,0,conformer_block6,8,0.6724792669216791,0.3256217160572608
EEGConformer,OpenBMI_SSVEP,2,0,conformer_block6,11,0.8103884806235632,0.3819434139877558
EEGConformer,OpenBMI_SSVEP,2,0,conformer_block6,23,0.3138257935643196,0.1800918790201346
EEGConformer,OpenBMI_SSVEP,2,0,conformer_block6,30,0.6903290624419848,0.41946952665845555
EEGConformer,OpenBMI_SSVEP,2,0,conformer_block6,48,0.7949310491482416,0.4229801930487156
EEGConformer,OpenBMI_SSVEP,2,0,conformer_block6,50,0.6884675386051337,0.30791340457896393
EEGConformer,OpenBMI_SSVEP,2,0,conformer_block6,52,0.5479699981709322,0.22801456693559885
EEGConformer,OpenBMI_SSVEP,2,0,classifier_256_elu,1,0.43807879090309143,0.1963444488743941
EEGConformer,OpenBMI_SSVEP,2,0,classifier_256_elu,8,0.4425957438846429,0.23004163491229215
EEGConformer,OpenBMI_SSVEP,2,0,classifier_256_elu,11,0.5181885386506716,0.2196091702207923
EEGConformer,OpenBMI_SSVEP,2,0,classifier_256_elu,23,0.20292768844713768,0.15328678799172243
EEGConformer,OpenBMI_SSVEP,2,0,classifier_256_elu,30,0.479891578356425,0.22225076736261448
EEGConformer,OpenBMI_SSVEP,2,0,classifier_256_elu,48,0.474313164750735,0.22136460415398082
EEGConformer,OpenBMI_SSVEP,2,0,classifier_256_elu,50,0.3759490177035332,0.13765533765157065
EEGConformer,OpenBMI_SSVEP,2,0,classifier_256_elu,52,0.2595695949470003,0.13459955000629029
EEGConformer,OpenBMI_SSVEP,2,0,classifier_32_elu,1,0.0,0.0
EEGConformer,OpenBMI_SSVEP,2,0,classifier_32_elu,8,0.0,0.0
EEGConformer,OpenBMI_SSVEP,2,0,classifier_32_elu,11,0.0,0.0
EEGConformer,OpenBMI_SSVEP,2,0,classifier_32_elu,23,0.0,0.0
EEGConformer,OpenBMI_SSVEP,2,0,classifier_32_elu,30,0.0,0.0
EEGConformer,OpenBMI_SSVEP,2,0,classifier_32_elu,48,0.0,0.0
EEGConformer,OpenBMI_SSVEP,2,0,classifier_32_elu,50,0.0,0.0
EEGConformer,OpenBMI_SSVEP,2,0,classifier_32_elu,52,0.0,0.0
EEGConformer,OpenBMI_SSVEP,2,0,classifier_input,1,0.0,0.0
EEGConformer,OpenBMI_SSVEP,2,0,classifier_input,8,0.0,0.0
EEGConformer,OpenBMI_SSVEP,2,0,classifier_input,11,0.0,0.0
EEGConformer,OpenBMI_SSVEP,2,0,classifier_input,23,0.0,0.0
EEGConformer,OpenBMI_SSVEP,2,0,classifier_input,30,0.0,0.0
EEGConformer,OpenBMI_SSVEP,2,0,classifier_input,48,0.0,0.0
EEGConformer,OpenBMI_SSVEP,2,0,classifier_input,50,0.0,0.0
EEGConformer,OpenBMI_SSVEP,2,0,classifier_input,52,0.0,0.0
EEGConformer,OpenBMI_SSVEP,3,0,patch_tokenizer,10,0.8516344477732977,0.6730463455120722
EEGConformer,OpenBMI_SSVEP,3,0,patch_tokenizer,16,1.1078907301028569,1.06811719139417
EEGConformer,OpenBMI_SSVEP,3,0,patch_tokenizer,19,0.6981318841377894,0.48826102415720624
EEGConformer,OpenBMI_SSVEP,3,0,patch_tokenizer,22,0.5618316108981768,0.36533089106281597
EEGConformer,OpenBMI_SSVEP,3,0,patch_tokenizer,27,1.1273147463798523,1.6281427989403408
EEGConformer,OpenBMI_SSVEP,3,0,patch_tokenizer,34,0.6784450262784958,0.5347398494680723
EEGConformer,OpenBMI_SSVEP,3,0,patch_tokenizer,45,1.1175276587406795,0.5936671048402786
EEGConformer,OpenBMI_SSVEP,3,0,patch_tokenizer,49,0.7545876055955887,0.6733373453219732
EEGConformer,OpenBMI_SSVEP,3,0,conformer_block2,10,0.8802697012821833,0.25263372001548606
EEGConformer,OpenBMI_SSVEP,3,0,conformer_block2,16,0.7900793850421906,0.3433043137192726
EEGConformer,OpenBMI_SSVEP,3,0,conformer_block2,19,0.8078834861516953,0.21344835994144282
EEGConformer,OpenBMI_SSVEP,3,0,conformer_block2,22,0.5151225278774897,0.18931147269904613
EEGConformer,OpenBMI_SSVEP,3,0,conformer_block2,27,0.8943800429503123,0.322329455986619
EEGConformer,OpenBMI_SSVEP,3,0,conformer_block2,34,0.514925941824913,0.24456651726116738
EEGConformer,OpenBMI_SSVEP,3,0,conformer_block2,45,0.7762296547492346,0.34954992805918056
EEGConformer,OpenBMI_SSVEP,3,0,conformer_block2,49,0.6020427470405897,0.1956586316227913
EEGConformer,OpenBMI_SSVEP,3,0,conformer_block4,10,0.6647050380706787,0.20948693652947745
EEGConformer,OpenBMI_SSVEP,3,0,conformer_block4,16,0.7125446523229281,0.1854199282824993
EEGConformer,OpenBMI_SSVEP,3,0,conformer_block4,19,0.49526824553807575,0.18074934060374895
EEGConformer,OpenBMI_SSVEP,3,0,conformer_block4,22,0.4641305295129617,0.1200202504793803
EEGConformer,OpenBMI_SSVEP,3,0,conformer_block4,27,0.700484556456407,0.18747948203235865
EEGConformer,OpenBMI_SSVEP,3,0,conformer_block4,34,0.4798842929303646,0.13234158574293056
EEGConformer,OpenBMI_SSVEP,3,0,conformer_block4,45,0.6807041664918264,0.25639987488587695
EEGConformer,OpenBMI_SSVEP,3,0,conformer_block4,49,0.481594296793143,0.2018676114579042
EEGConformer,OpenBMI_SSVEP,3,0,conformer_block6,10,0.6836214425663153,0.1283952291123569
EEGConformer,OpenBMI_SSVEP,3,0,conformer_block6,16,0.6192728852232298,0.2530570048838854
EEGConformer,OpenBMI_SSVEP,3,0,conformer_block6,19,0.5486805848777294,0.20585498244812092
EEGConformer,OpenBMI_SSVEP,3,0,conformer_block6,22,0.458601638674736,0.12032148397217195
EEGConformer,OpenBMI_SSVEP,3,0,conformer_block6,27,0.6469059983889262,0.2550495484222968
EEGConformer,OpenBMI_SSVEP,3,0,conformer_block6,34,0.42450174937645596,0.10738913839062054
EEGConformer,OpenBMI_SSVEP,3,0,conformer_block6,45,0.4748460625608762,0.23978179631133875
EEGConformer,OpenBMI_SSVEP,3,0,conformer_block6,49,0.5873380849758784,0.21415846173961958
EEGConformer,OpenBMI_SSVEP,3,0,classifier_256_elu,10,0.6362563570340475,0.06900459295138717
EEGConformer,OpenBMI_SSVEP,3,0,classifier_256_elu,16,0.6779405772686005,0.12072867201641202
EEGConformer,OpenBMI_SSVEP,3,0,classifier_256_elu,19,0.5619800699253877,0.11643826216459274
EEGConformer,OpenBMI_SSVEP,3,0,classifier_256_elu,22,0.36941854407389957,0.08085841313004494
EEGConformer,OpenBMI_SSVEP,3,0,classifier_256_elu,27,0.6748223553101221,0.10802007218201955
EEGConformer,OpenBMI_SSVEP,3,0,classifier_256_elu,34,0.4191109190384547,0.11239208498348792
EEGConformer,OpenBMI_SSVEP,3,0,classifier_256_elu,45,0.6490516637762388,0.09432595036923885
EEGConformer,OpenBMI_SSVEP,3,0,classifier_256_elu,49,0.5913046225905418,0.14702099872132143
EEGConformer,OpenBMI_SSVEP,3,0,classifier_32_elu,10,0.0,0.0
EEGConformer,OpenBMI_SSVEP,3,0,classifier_32_elu,16,0.0,0.0
EEGConformer,OpenBMI_SSVEP,3,0,classifier_32_elu,19,0.0,0.0
EEGConformer,OpenBMI_SSVEP,3,0,classifier_32_elu,22,0.0,0.0
EEGConformer,OpenBMI_SSVEP,3,0,classifier_32_elu,27,0.0,0.0
EEGConformer,OpenBMI_SSVEP,3,0,classifier_32_elu,34,0.0,0.0
EEGConformer,OpenBMI_SSVEP,3,0,classifier_32_elu,45,0.0,0.0
EEGConformer,OpenBMI_SSVEP,3,0,classifier_32_elu,49,0.0,0.0
