model,task,fold,seed,AUPRC,AUROC,Brier,ECE_10bin,family,subject_id,target,train_selected_C,delta_AUROC_over_BASE,delta_AUPRC_over_BASE,delta_Brier_over_BASE,delta_ECE_10bin_over_BASE
EEGConformer,OpenBMI_MI,3,0,0.8950256043417517,0.9567099567099567,0.07738154968323038,0.09380372648593038,ALL_LAYER,49,P_correct_C_wrong,0.1,-0.0021645021645021467,0.02942200265526229,0.0019120464279613614,-0.014971773452316484
EEGConformer,OpenBMI_MI,3,0,0.7037176872186173,0.8970840480274443,0.09294738641255498,0.13238133956110687,BASE,10,P_wrong_C_correct,10.0,0.0,0.0,0.0,0.0
EEGConformer,OpenBMI_MI,3,0,0.6725676497415628,0.9228130360205833,0.09078210708699762,0.09585944056743756,BASE,16,P_wrong_C_correct,10.0,0.0,0.0,0.0,0.0
EEGConformer,OpenBMI_MI,3,0,0.6337859110586384,0.8936535162950258,0.09652728350137779,0.09017861021402496,BASE,19,P_wrong_C_correct,10.0,0.0,0.0,0.0,0.0
EEGConformer,OpenBMI_MI,3,0,0.4749269960808422,0.8280542986425339,0.14901246169275267,0.15547960079857148,BASE,22,P_wrong_C_correct,10.0,0.0,0.0,0.0,0.0
EEGConformer,OpenBMI_MI,3,0,0.7727063492063493,0.912962962962963,0.0733116232963279,0.07303989029605873,BASE,27,P_wrong_C_correct,10.0,0.0,0.0,0.0,0.0
EEGConformer,OpenBMI_MI,3,0,0.42532481030784197,0.751131221719457,0.16649979803069642,0.13198131357785314,BASE,34,P_wrong_C_correct,10.0,0.0,0.0,0.0,0.0
EEGConformer,OpenBMI_MI,3,0,0.5920365307207414,0.9203703703703704,0.08786156574194778,0.05338302888412727,BASE,45,P_wrong_C_correct,10.0,0.0,0.0,0.0,0.0
EEGConformer,OpenBMI_MI,3,0,0.44666666666666666,0.8677966101694916,0.07551587313684469,0.10905571421608329,BASE,49,P_wrong_C_correct,10.0,0.0,0.0,0.0,0.0
EEGConformer,OpenBMI_MI,3,0,0.7176677077862849,0.9056603773584906,0.09208431179949975,0.09879610097050318,patch_tokenizer,10,P_wrong_C_correct,10.0,0.00857632933104624,0.013950020567667587,-0.0008630746130552369,-0.033585238590603694
EEGConformer,OpenBMI_MI,3,0,0.6893508665247796,0.927958833619211,0.08594456099331292,0.10945985896978527,patch_tokenizer,16,P_wrong_C_correct,10.0,0.005145797598627766,0.016783216783216814,-0.004837546093684697,0.013600418402347714
EEGConformer,OpenBMI_MI,3,0,0.5984963562619922,0.8730703259005146,0.10016168856506409,0.09431067180230457,patch_tokenizer,19,P_wrong_C_correct,10.0,-0.020583190394511175,-0.035289554796646194,0.0036344050636862996,0.004132061588279612
EEGConformer,OpenBMI_MI,3,0,0.5147206268764973,0.8280542986425339,0.15118715743668693,0.14653759974316927,patch_tokenizer,22,P_wrong_C_correct,10.0,0.0,0.03979363079565512,0.002174695743934252,-0.008942001055402216
EEGConformer,OpenBMI_MI,3,0,0.7782619047619048,0.9166666666666667,0.07450572255480223,0.07820844065281563,patch_tokenizer,27,P_wrong_C_correct,10.0,0.0037037037037037646,0.005555555555555536,0.0011940992584743293,0.005168550356756896
EEGConformer,OpenBMI_MI,3,0,0.40609397465265606,0.7450980392156863,0.16837704446808344,0.13314951251959428,patch_tokenizer,34,P_wrong_C_correct,10.0,-0.006033182503770718,-0.019230835655185907,0.0018772464373870146,0.0011681989417411387
EEGConformer,OpenBMI_MI,3,0,0.6406443994601889,0.9222222222222224,0.08523138815512143,0.05215859326062855,patch_tokenizer,45,P_wrong_C_correct,10.0,0.0018518518518519933,0.04860786873944756,-0.002630177586826349,-0.0012244356234987208
EEGConformer,OpenBMI_MI,3,0,0.32728778467908903,0.8644067796610169,0.08167629936267284,0.07242498226696625,patch_tokenizer,49,P_wrong_C_correct,10.0,-0.003389830508474745,-0.11937888198757762,0.006160426225828158,-0.036630731949117035
EEGConformer,OpenBMI_MI,3,0,0.7146374047559818,0.9039451114922814,0.08958636454975666,0.10407511444282136,conformer_block2,10,P_wrong_C_correct,10.0,0.006861063464837058,0.010919717537364537,-0.0033610218627983246,-0.02830622511828551
EEGConformer,OpenBMI_MI,3,0,0.547937418861332,0.8799313893653516,0.1052956977011602,0.0826740947086364,conformer_block2,16,P_wrong_C_correct,10.0,-0.04288164665523164,-0.12463023088023084,0.014513590614162589,-0.013185345858801156
EEGConformer,OpenBMI_MI,3,0,0.6027267589549616,0.8765008576329332,0.10981657802992412,0.10197503522977058,conformer_block2,19,P_wrong_C_correct,10.0,-0.01715265866209259,-0.031059152103676713,0.013289294528546325,0.011796425015745626
EEGConformer,OpenBMI_MI,3,0,0.4734233980630013,0.8190045248868778,0.1497622010762617,0.15514375306520378,conformer_block2,22,P_wrong_C_correct,10.0,-0.009049773755656076,-0.0015035980178408903,0.0007497393835090294,-0.00033584773336770013
EEGConformer,OpenBMI_MI,3,0,0.7782501280081925,0.9166666666666667,0.07353557105170946,0.09171756310388444,conformer_block2,27,P_wrong_C_correct,10.0,0.0037037037037037646,0.005543778801843202,0.00022394775538156497,0.018677672807825715
EEGConformer,OpenBMI_MI,3,0,0.40770039307260153,0.7450980392156863,0.1698513552905097,0.16482033027568832,conformer_block2,34,P_wrong_C_correct,10.0,-0.006033182503770718,-0.01762441723524044,0.003351557259813287,0.03283901669783518
EEGConformer,OpenBMI_MI,3,0,0.5768223443223444,0.9185185185185186,0.09233468224467678,0.06883557857509004,conformer_block2,45,P_wrong_C_correct,10.0,-0.0018518518518517713,-0.015214186398397,0.0044731165027289965,0.015452549690962769
EEGConformer,OpenBMI_MI,3,0,0.42634032634032637,0.8610169491525425,0.07655901687875402,0.10659033484989777,conformer_block2,49,P_wrong_C_correct,10.0,-0.006779661016949157,-0.020326340326340286,0.001043143741909336,-0.002465379366185516
EEGConformer,OpenBMI_MI,3,0,0.6944197483154151,0.8987993138936536,0.09236468827415047,0.12252462187825586,conformer_block4,10,P_wrong_C_correct,1.0,0.0017152658662092923,-0.009297938903202185,-0.0005826981384045166,-0.009856717682851013
EEGConformer,OpenBMI_MI,3,0,0.5697436550377727,0.8816466552315609,0.10156684506330323,0.06965266293263994,conformer_block4,16,P_wrong_C_correct,1.0,-0.04116638078902235,-0.10282399470379011,0.010784737976305608,-0.026206777634797618
EEGConformer,OpenBMI_MI,3,0,0.6311954858007489,0.9073756432246999,0.09801639582947638,0.11907539019739488,conformer_block4,19,P_wrong_C_correct,1.0,0.013722126929674117,-0.0025904252578894393,0.0014891123280985907,0.028896779983369925
EEGConformer,OpenBMI_MI,3,0,0.4638219580685847,0.8220211161387632,0.15265000712060472,0.13637268480670173,conformer_block4,22,P_wrong_C_correct,1.0,-0.006033182503770718,-0.011105038012257484,0.0036375454278520514,-0.019106915991869755
EEGConformer,OpenBMI_MI,3,0,0.783805683563748,0.9203703703703705,0.07058403581514137,0.09063971531577408,conformer_block4,27,P_wrong_C_correct,1.0,0.007407407407407529,0.011099334357398738,-0.0027275874811865247,0.017599825019715354
EEGConformer,OpenBMI_MI,3,0,0.3443157440248225,0.7315233785822022,0.17775625889778335,0.15722218716109637,conformer_block4,34,P_wrong_C_correct,1.0,-0.019607843137254832,-0.08100906628301946,0.011256460867086926,0.02524087358324323
EEGConformer,OpenBMI_MI,3,0,0.6243650793650795,0.9203703703703704,0.08798246879541886,0.06621007466310402,conformer_block4,45,P_wrong_C_correct,1.0,0.0,0.032328548644338095,0.00012090305347108032,0.012827045778976753
EEGConformer,OpenBMI_MI,3,0,0.346993006993007,0.8745762711864407,0.07471647037377199,0.06652139395009726,conformer_block4,49,P_wrong_C_correct,1.0,0.006779661016949046,-0.09967365967365965,-0.000799402763072693,-0.042534320265986025
EEGConformer,OpenBMI_MI,3,0,0.6645155170742856,0.9056603773584906,0.08904953517957301,0.05367890713387169,conformer_block6,10,P_wrong_C_correct,1.0,0.00857632933104624,-0.039202170144331694,-0.0038978512329819748,-0.07870243242723518
EEGConformer,OpenBMI_MI,3,0,0.6191017316017317,0.9022298456260721,0.0971511133921848,0.07928240299224854,conformer_block6,16,P_wrong_C_correct,1.0,-0.020583190394511175,-0.05346591813983115,0.006369006305187178,-0.016577037575189024
EEGConformer,OpenBMI_MI,3,0,0.6290565316153001,0.9005145797598628,0.09866332996148812,0.08185080938164901,conformer_block6,19,P_wrong_C_correct,1.0,0.006861063464837058,-0.0047293794433382885,0.0021360464601103274,-0.008327800832375942
EEGConformer,OpenBMI_MI,3,0,0.46354235849000613,0.8144796380090498,0.1525585231496538,0.15024882728175726,conformer_block6,22,P_wrong_C_correct,1.0,-0.013574660633484115,-0.011384637590836078,0.0035460614569011173,-0.005230773516814224
EEGConformer,OpenBMI_MI,3,0,0.7734976027024081,0.914814814814815,0.07248143056202576,0.09059075970435515,conformer_block6,27,P_wrong_C_correct,1.0,0.0018518518518519933,0.0007912534960587969,-0.0008301927343021404,0.01755086940829642
EEGConformer,OpenBMI_MI,3,0,0.368270289545508,0.7390648567119156,0.17176551238793927,0.16550489209475927,conformer_block6,34,P_wrong_C_correct,1.0,-0.012066365007541435,-0.05705452076233397,0.005265714357242851,0.03352357851690613
EEGConformer,OpenBMI_MI,3,0,0.5893650793650793,0.9203703703703704,0.08801345053941341,0.06979737097935867,conformer_block6,45,P_wrong_C_correct,1.0,0.0,-0.0026714513556620467,0.00015188479746562622,0.016414342095231405
EEGConformer,OpenBMI_MI,3,0,0.39084249084249084,0.8847457627118644,0.07375835360116167,0.12576489098137245,conformer_block6,49,P_wrong_C_correct,1.0,0.016949152542372836,-0.055824175824175815,-0.001757519535683011,0.016709176765289158
EEGConformer,OpenBMI_MI,3,0,0.618783258901836,0.9056603773584906,0.09304984515224765,0.10608896930352785,classifier_256_elu,10,P_wrong_C_correct,1.0,0.00857632933104624,-0.08493442831678122,0.00010245873969266794,-0.026292370257579023
EEGConformer,OpenBMI_MI,3,0,0.6445221445221445,0.921097770154374,0.09168682596137773,0.06931951816659421,classifier_256_elu,16,P_wrong_C_correct,1.0,-0.0017152658662092923,-0.028045505219418287,0.0009047188743801088,-0.026539922400843352
EEGConformer,OpenBMI_MI,3,0,0.5483158255885529,0.895368782161235,0.1060449200797193,0.07956869687222934,classifier_256_elu,19,P_wrong_C_correct,1.0,0.0017152658662092923,-0.0854700854700855,0.00951763657834151,-0.010609913341795618
EEGConformer,OpenBMI_MI,3,0,0.47555749584927304,0.8280542986425339,0.14690154528901764,0.1685395030217478,classifier_256_elu,22,P_wrong_C_correct,1.0,0.0,0.0006304997684308256,-0.002110916403735036,0.013059902223176323
EEGConformer,OpenBMI_MI,3,0,0.7893730158730159,0.9148148148148149,0.07445649274196901,0.10169081774074584,classifier_256_elu,27,P_wrong_C_correct,1.0,0.0018518518518518823,0.016666666666666607,0.001144869445641114,0.028650927444687113
EEGConformer,OpenBMI_MI,3,0,0.38324364585825643,0.746606334841629,0.1678027086923879,0.155015688855201,classifier_256_elu,34,P_wrong_C_correct,1.0,-0.004524886877828038,-0.04208116444958554,0.0013029106616914699,0.023034375277347863
EEGConformer,OpenBMI_MI,3,0,0.5946122882964988,0.9185185185185186,0.089219723487934,0.06596732830439578,classifier_256_elu,45,P_wrong_C_correct,1.0,-0.0018518518518517713,0.0025757575757574536,0.001358157745986216,0.012584299420268508
EEGConformer,OpenBMI_MI,3,0,0.46820512820512816,0.8745762711864407,0.07276398853270843,0.0808361021336168,classifier_256_elu,49,P_wrong_C_correct,1.0,0.006779661016949046,0.021538461538461506,-0.002751884604136251,-0.028219612082466483
EEGConformer,OpenBMI_MI,3,0,0.6919822821008592,0.8867924528301887,0.10076070904236387,0.1343808400342823,classifier_32_elu,10,P_wrong_C_correct,1.0,-0.010291595197255643,-0.011735405117758058,0.007813322629808883,0.0019995004731754307
EEGConformer,OpenBMI_MI,3,0,0.6037673333796327,0.8987993138936535,0.09811208081760836,0.07664158774423413,classifier_32_elu,16,P_wrong_C_correct,1.0,-0.02401372212692976,-0.06880031636193007,0.007329973730610742,-0.01921785282320343
EEGConformer,OpenBMI_MI,3,0,0.6200477300477301,0.8970840480274443,0.09874458639500314,0.12350232674725703,classifier_32_elu,19,P_wrong_C_correct,1.0,0.0034305317324185847,-0.01373818101090829,0.0022173028936253447,0.03332371653323207
EEGConformer,OpenBMI_MI,3,0,0.476581343796198,0.8235294117647058,0.14582292227166352,0.15150547881785315,classifier_32_elu,22,P_wrong_C_correct,1.0,-0.004524886877828038,0.001654347715355775,-0.0031895394210891548,-0.003974121980718337
EEGConformer,OpenBMI_MI,3,0,0.8113095238095238,0.9148148148148149,0.0732600793618843,0.09150994516676292,classifier_32_elu,27,P_wrong_C_correct,1.0,0.0018518518518518823,0.03860317460317453,-5.1543934443593065e-05,0.01847005487070419
EEGConformer,OpenBMI_MI,3,0,0.4005077935723097,0.7375565610859729,0.17486101700272558,0.16019768337719142,classifier_32_elu,34,P_wrong_C_correct,1.0,-0.013574660633484115,-0.02481701673553227,0.008361218972029155,0.02821636979933828
EEGConformer,OpenBMI_MI,3,0,0.613001443001443,0.9166666666666667,0.09044725366426763,0.06761685429955833,classifier_32_elu,45,P_wrong_C_correct,1.0,-0.0037037037037036535,0.02096491228070163,0.0025856879223198487,0.014233825415431056
EEGConformer,OpenBMI_MI,3,0,0.47844155844155845,0.8847457627118644,0.07414369166396159,0.09021755470894277,classifier_32_elu,49,P_wrong_C_correct,1.0,0.016949152542372836,0.03177489177489179,-0.0013721814728830939,-0.018838159507140517
EEGConformer,OpenBMI_MI,3,0,0.6561588949616826,0.8816466552315609,0.09726996052158787,0.12410602535237558,classifier_input,10,P_wrong_C_correct,1.0,-0.015437392795883409,-0.04755879225693471,0.0043225741090328895,-0.008275314208731288
EEGConformer,OpenBMI_MI,3,0,0.6976141913641913,0.927958833619211,0.08975573740029327,0.09647223781212233,classifier_input,16,P_wrong_C_correct,1.0,0.005145797598627766,0.025046541622628538,-0.0010263696867043454,0.0006127972446847707
EEGConformer,OpenBMI_MI,3,0,0.6552908766812511,0.9090909090909092,0.09486254748696996,0.13658358873362886,classifier_input,19,P_wrong_C_correct,1.0,0.015437392795883409,0.021504965622612726,-0.001664736014407836,0.0464049785196039
EEGConformer,OpenBMI_MI,3,0,0.4221894137758574,0.8295625942684766,0.14487732503447323,0.11356059944955632,classifier_input,22,P_wrong_C_correct,1.0,0.0015082956259426794,-0.05273758230498482,-0.0041351366582794424,-0.04191900134901516
EEGConformer,OpenBMI_MI,3,0,0.7938909774436089,0.9203703703703704,0.07308670373861968,0.09456431429134682,classifier_input,27,P_wrong_C_correct,1.0,0.007407407407407418,0.02118462823725964,-0.00022491955770821692,0.02152442399528809
EEGConformer,OpenBMI_MI,3,0,0.34099990131872726,0.7254901960784315,0.17693714300934288,0.17597264575306326,classifier_input,34,P_wrong_C_correct,1.0,-0.02564102564102555,-0.08432490898911471,0.010437344978646457,0.04399133217521012
EEGConformer,OpenBMI_MI,3,0,0.6831476418318524,0.9296296296296297,0.0852346513792811,0.08886689593782648,classifier_input,45,P_wrong_C_correct,1.0,0.0092592592592593,0.09111111111111103,-0.0026269143626666824,0.035483867053699214
EEGConformer,OpenBMI_MI,3,0,0.3193939393939394,0.8677966101694916,0.07400348919377613,0.12511140981223434,classifier_input,49,P_wrong_C_correct,1.0,0.0,-0.12727272727272726,-0.0015123839430685598,0.016055695596151054
EEGConformer,OpenBMI_MI,3,0,0.636138312074141,0.9245283018867925,0.089064991382342,0.07329178239160683,ALL_LAYER,10,P_wrong_C_correct,0.1,0.027444253859348122,-0.06757937514447632,-0.0038823950302129817,-0.05908955716950004
EEGConformer,OpenBMI_MI,3,0,0.5399010217192035,0.8627787307032591,0.10331853813430264,0.0330291629943531,ALL_LAYER,16,P_wrong_C_correct,0.1,-0.06003430531732423,-0.1326666280223593,0.012536431047305022,-0.06283027757308446
EEGConformer,OpenBMI_MI,3,0,0.5279305132595065,0.8816466552315609,0.1117959529406548,0.10059747951163445,ALL_LAYER,19,P_wrong_C_correct,0.1,-0.012006861063464824,-0.10585539779913189,0.015268669439277002,0.01041886929760949
EEGConformer,OpenBMI_MI,3,0,0.39913009231571106,0.7888386123680241,0.1488909552108445,0.12055172704276629,ALL_LAYER,22,P_wrong_C_correct,0.1,-0.039215686274509776,-0.07579690376513115,-0.00012150648190817348,-0.034927873755805194
EEGConformer,OpenBMI_MI,3,0,0.7784870049575933,0.9037037037037037,0.07170855076686355,0.08920402641524561,ALL_LAYER,27,P_wrong_C_correct,0.1,-0.0092592592592593,0.005780655751243979,-0.0016030725294643444,0.016164136119186878
EEGConformer,OpenBMI_MI,3,0,0.3202812985977451,0.6968325791855203,0.1852174388469675,0.1575880497111939,ALL_LAYER,34,P_wrong_C_correct,0.1,-0.05429864253393668,-0.10504351171009685,0.018717640816271086,0.025606736133340746
EEGConformer,OpenBMI_MI,3,0,0.6085989245196406,0.9166666666666667,0.08657861717942349,0.06265531707322225,ALL_LAYER,45,P_wrong_C_correct,0.1,-0.0037037037037036535,0.016562393798899233,-0.001282948562524297,0.00927228818909498
EEGConformer,OpenBMI_MI,3,0,0.33919254658385095,0.8847457627118643,0.07383185581060031,0.09460408543236554,ALL_LAYER,49,P_wrong_C_correct,0.1,0.016949152542372725,-0.1074741200828157,-0.0016840173262443747,-0.014451628783717752
EEGConformer,OpenBMI_MI,3,0,0.9999999999999999,1.0,0.048295425587252264,0.08489359980449081,BASE,10,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,0.0,0.0,0.0
EEGConformer,OpenBMI_MI,3,0,1.0,1.0,0.05766185039696443,0.08054307103157043,BASE,16,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,0.0,0.0,0.0
EEGConformer,OpenBMI_MI,3,0,0.9707362082362083,0.9444444444444444,0.07683776393674474,0.11700745422778408,BASE,19,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,0.0,0.0,0.0
EEGConformer,OpenBMI_MI,3,0,1.0,1.0,0.010358038087720648,0.04025007665157318,BASE,22,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,0.0,0.0,0.0
EEGConformer,OpenBMI_MI,3,0,1.0,1.0,0.0033188587503419796,0.022196679399972448,BASE,27,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,0.0,0.0,0.0
EEGConformer,OpenBMI_MI,3,0,1.0000000000000002,1.0,0.010601836990628857,0.029265832031766574,BASE,34,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,0.0,0.0,0.0
EEGConformer,OpenBMI_MI,3,0,0.9932718185313342,0.9764705882352942,0.05434461588598303,0.11485709305005996,BASE,45,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,0.0,0.0,0.0
EEGConformer,OpenBMI_MI,3,0,0.9999999999999998,1.0,0.001218540970099826,0.012246575473744253,BASE,49,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,0.0,0.0,0.0
EEGConformer,OpenBMI_MI,3,0,1.0,1.0,0.03903887724488202,0.07026736885309219,patch_tokenizer,10,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,1.1102230246251565e-16,-0.009256548342370247,-0.014626230951398617
EEGConformer,OpenBMI_MI,3,0,1.0,1.0,0.07154091438906683,0.08821785297583451,patch_tokenizer,16,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,0.0,0.013879063992102404,0.007674781944264075
EEGConformer,OpenBMI_MI,3,0,0.961476948976949,0.9305555555555556,0.06732327292738892,0.09012057243310462,patch_tokenizer,19,NOT_REWEIGHT_RECOVERABLE,10.0,-0.01388888888888884,-0.0092592592592593,-0.009514491009355822,-0.026886881794679462
EEGConformer,OpenBMI_MI,3,0,0.9963235294117647,0.9930555555555555,0.03183941858687592,0.0626268956065178,patch_tokenizer,22,NOT_REWEIGHT_RECOVERABLE,10.0,-0.006944444444444531,-0.003676470588235281,0.021481380499155267,0.022376818954944616
EEGConformer,OpenBMI_MI,3,0,1.0,1.0,0.001063305093977923,0.012434612161346843,patch_tokenizer,27,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,0.0,-0.0022555536563640564,-0.009762067238625605
EEGConformer,OpenBMI_MI,3,0,1.0000000000000002,1.0,0.0104509127855229,0.02962862600882848,patch_tokenizer,34,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,0.0,-0.00015092420510595672,0.0003627939770619072
EEGConformer,OpenBMI_MI,3,0,1.0,1.0,0.0339566550967412,0.05192899420349435,patch_tokenizer,45,NOT_REWEIGHT_RECOVERABLE,10.0,0.0235294117647058,0.006728181468665828,-0.020387960789241828,-0.06292809884656561
EEGConformer,OpenBMI_MI,3,0,0.9999999999999998,1.0,0.0016530155964260855,0.013616922216235915,patch_tokenizer,49,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,0.0,0.00043447462632625953,0.0013703467424916616
EEGConformer,OpenBMI_MI,3,0,0.9999999999999999,1.0,0.054356713700479745,0.0784569262061268,conformer_block2,10,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,0.0,0.006061288113227481,-0.006436673598364001
EEGConformer,OpenBMI_MI,3,0,1.0,1.0,0.08136990166427113,0.07884636656804518,conformer_block2,16,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,0.0,0.023708051267306705,-0.0016967044635252532
EEGConformer,OpenBMI_MI,3,0,0.9790695415695416,0.9583333333333334,0.061637569250073465,0.08578686573893415,conformer_block2,19,NOT_REWEIGHT_RECOVERABLE,10.0,0.01388888888888895,0.008333333333333304,-0.015200194686671276,-0.031220588488849926
EEGConformer,OpenBMI_MI,3,0,1.0,1.0,0.021998188688282135,0.06169038049411029,conformer_block2,22,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,0.0,0.011640150600561486,0.02144030384253711
EEGConformer,OpenBMI_MI,3,0,1.0,1.0,0.0070072506375771825,0.03174525283923555,conformer_block2,27,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,0.0,0.003688391887235203,0.009548573439263103
EEGConformer,OpenBMI_MI,3,0,1.0000000000000002,1.0,0.017501634515285348,0.02845929072548946,conformer_block2,34,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,0.0,0.006899797524656491,-0.0008065413062771157
EEGConformer,OpenBMI_MI,3,0,1.0,1.0,0.0173793343052858,0.06701328224417838,conformer_block2,45,NOT_REWEIGHT_RECOVERABLE,10.0,0.0235294117647058,0.006728181468665828,-0.03696528158069723,-0.047843810805881584
EEGConformer,OpenBMI_MI,3,0,0.9999999999999998,1.0,0.003924847682105735,0.020345704108794136,conformer_block2,49,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,0.0,0.0027063067120059094,0.008099128635049883
EEGConformer,OpenBMI_MI,3,0,1.0,1.0,0.048503401512692376,0.07985778590664268,conformer_block4,10,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,1.1102230246251565e-16,0.00020797592544011256,-0.005035813897848129
EEGConformer,OpenBMI_MI,3,0,1.0,1.0,0.07319420492344862,0.0973415882749991,conformer_block4,16,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,0.0,0.015532354526484195,0.016798517243428665
EEGConformer,OpenBMI_MI,3,0,0.9707362082362083,0.9444444444444444,0.06889451945795291,0.11247808313050378,conformer_block4,19,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,0.0,-0.007943244478791828,-0.004529371097280299
EEGConformer,OpenBMI_MI,3,0,1.0,1.0,0.014743574540353598,0.050246380378957844,conformer_block4,22,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,0.0,0.004385536452632949,0.009996303727384664
EEGConformer,OpenBMI_MI,3,0,1.0,1.0,0.1033905092108693,0.12212984033301055,conformer_block4,27,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,0.0,0.10007165046052732,0.09993316093303811
EEGConformer,OpenBMI_MI,3,0,1.0000000000000002,1.0,0.00914526199773665,0.02656417911251386,conformer_block4,34,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,0.0,-0.0014565749928922064,-0.0027016529192527144
EEGConformer,OpenBMI_MI,3,0,0.9938080495356038,0.9764705882352941,0.04365622997987054,0.10055485414341092,conformer_block4,45,NOT_REWEIGHT_RECOVERABLE,10.0,-1.1102230246251565e-16,0.0005362310042695828,-0.010688385906112492,-0.014302238906649042
EEGConformer,OpenBMI_MI,3,0,0.9999999999999998,1.0,0.0030543723369706043,0.016919439356901093,conformer_block4,49,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,0.0,0.0018358313668707783,0.00467286388315684
EEGConformer,OpenBMI_MI,3,0,0.9999999999999999,1.0,0.05226029430263163,0.08771756179630757,conformer_block6,10,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,0.0,0.003964868715379363,0.0028239619918167674
EEGConformer,OpenBMI_MI,3,0,0.9666666666666666,0.9666666666666667,0.08425241938451943,0.08040405318818308,conformer_block6,16,NOT_REWEIGHT_RECOVERABLE,10.0,-0.033333333333333326,-0.03333333333333344,0.026590568987554998,-0.00013901784338735124
EEGConformer,OpenBMI_MI,3,0,0.9707362082362083,0.9444444444444444,0.08355138652207701,0.13083717649561147,conformer_block6,19,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,0.0,0.006713622585332271,0.013829722267827388
EEGConformer,OpenBMI_MI,3,0,1.0,1.0,0.02573226663921903,0.05698545515537263,conformer_block6,22,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,0.0,0.01537422855149838,0.01673537850379945
EEGConformer,OpenBMI_MI,3,0,1.0,1.0,0.012121721821537378,0.041907320844204926,conformer_block6,27,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,0.0,0.008802863071195398,0.019710641444232478
EEGConformer,OpenBMI_MI,3,0,1.0000000000000002,1.0,0.01492108984313444,0.03540828538437685,conformer_block6,34,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,0.0,0.004319252852505583,0.006142453352610273
EEGConformer,OpenBMI_MI,3,0,0.9938080495356038,0.9764705882352941,0.06177589263134972,0.06440136395394802,conformer_block6,45,NOT_REWEIGHT_RECOVERABLE,10.0,-1.1102230246251565e-16,0.0005362310042695828,0.0074312767453666925,-0.05045572909611194
EEGConformer,OpenBMI_MI,3,0,0.9999999999999998,1.0,0.008873685791643241,0.028538483247922904,conformer_block6,49,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,0.0,0.007655144821543416,0.016291907774178653
EEGConformer,OpenBMI_MI,3,0,1.0,1.0,0.05454558659015797,0.08801931599155069,classifier_256_elu,10,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,1.1102230246251565e-16,0.0062501610029057075,0.003125716187059882
EEGConformer,OpenBMI_MI,3,0,1.0,1.0,0.06807428947818969,0.09115970913659444,classifier_256_elu,16,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,0.0,0.010412439081225265,0.010616638105024001
EEGConformer,OpenBMI_MI,3,0,0.9707362082362083,0.9444444444444444,0.08878134848914895,0.11714725091426066,classifier_256_elu,19,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,0.0,0.011943584552404213,0.0001397966864765815
EEGConformer,OpenBMI_MI,3,0,1.0,1.0,0.026030344846263775,0.05642960891127587,classifier_256_elu,22,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,0.0,0.015672306758543128,0.016179532259702693
EEGConformer,OpenBMI_MI,3,0,1.0,1.0,0.008544716560990174,0.03510825287022661,classifier_256_elu,27,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,0.0,0.005225857810648194,0.012911573470254165
EEGConformer,OpenBMI_MI,3,0,1.0000000000000002,1.0,0.02934402121251709,0.034871597339709605,classifier_256_elu,34,NOT_REWEIGHT_RECOVERABLE,10.0,0.0,0.0,0.018742184221888232,0.005605765307943031
EEGConformer,OpenBMI_MI,3,0,0.9967320261437909,0.9882352941176471,0.03117188103182927,0.08354041746563531,classifier_256_elu,45,NOT_REWEIGHT_RECOVERABLE,10.0,0.0117647058823529,0.0034602076124566894,-0.02317273485415376,-0.03131667558442465
